basename,source_path,candidate_id,target_task,feature_set,model,score_col,score_variant,action,k,undo_fraction,add_fraction,latent_health_score,min_auc,mean_auc,min_ap_lift,source_transfer_auc,undo_count,add_count,undo_idx_list,add_idx_list,undo_e247_overlap,undo_e256_overlap,undo_e284_overlap,undo_smooth_sum,undo_mean_amp,undo_mean_app_state,undo_mean_app_story,undo_mean_state_amp_z,add_e247_overlap,add_e256_overlap,add_e284_overlap,add_smooth_sum,add_mean_amp,add_mean_app_state,add_mean_app_story,add_mean_state_amp_z
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_ctrl_add_low_preserve_top8_bc431657.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_ctrl_add_low_preserve_top8_bc431657.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_ctrl_add_low_preserve_top8,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_cell_geometry_lr_l1_c0p22,raw,ctrl_add_low_preserve,8,0.0,0.2,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,0,8,,11 141 93 176 41 56 187 239,0,0,0,0.0,,,,,0,0,1,-1.3725684094026582,0.05858030029757044,-0.14473471226347118,0.01456959814953876,-0.0115235903159851
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_undo_low_preserve_top13_9c94d7d7.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_undo_low_preserve_top13_9c94d7d7.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_undo_low_preserve_top13,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_cell_geometry_lr_l1_c0p22,raw,undo_low_preserve,13,0.25,0.0,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,13,0,103 77 90 108 46 65 48 231 99 247 116 134 109,,13,4,0,0.8298620037269503,0.041668640393642924,0.33170700729059643,0.4041447892439072,0.1469873491484137,0,0,0,0.0,,,,
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_undo_low_preserve_top13_8601de8a.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_undo_low_preserve_top13_8601de8a.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_undo_low_preserve_top13,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_cell_geometry_lr_l1_c0p22,raw,undo_low_preserve,13,0.5,0.0,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,13,0,103 77 90 108 46 65 48 231 99 247 116 134 109,,13,4,0,0.8298620037269503,0.041668640393642924,0.33170700729059643,0.4041447892439072,0.1469873491484137,0,0,0,0.0,,,,
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_add_high_preserve_top13_5310c734.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_add_high_preserve_top13_5310c734.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_add_high_preserve_top13,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_cell_geometry_lr_l1_c0p22,raw,add_high_preserve,13,0.0,0.2,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,0,13,,188 87 96 147 22 38 25 33 238 111 138 193 172,0,0,0,0.0,,,,,0,4,5,0.43991943183892657,0.0637169037898492,0.4153824372966846,0.6356229958239857,0.5546280826608946
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_add_high_preserve_top13_4682452f.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_add_high_preserve_top13_4682452f.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_add_high_preserve_top13,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_cell_geometry_lr_l1_c0p22,raw,add_high_preserve,13,0.0,0.35,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,0,13,,188 87 96 147 22 38 25 33 238 111 138 193 172,0,0,0,0.0,,,,,0,4,5,0.43991943183892657,0.0637169037898492,0.4153824372966846,0.6356229958239857,0.5546280826608946
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_swap_low_high_top13_3e4a2bdd.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_swap_low_high_top13_3e4a2bdd.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_swap_low_high_top13,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_cell_geometry_lr_l1_c0p22,raw,swap_low_high,13,0.25,0.2,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,13,13,103 77 90 108 46 65 48 231 99 247 116 134 109,188 87 96 147 22 38 25 33 238 111 138 193 172,13,4,0,0.8298620037269503,0.041668640393642924,0.33170700729059643,0.4041447892439072,0.1469873491484137,0,4,5,0.43991943183892657,0.0637169037898492,0.4153824372966846,0.6356229958239857,0.5546280826608946
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_ctrl_undo_high_preserve_top13_6dc77e77.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_ctrl_undo_high_preserve_top13_6dc77e77.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_ctrl_undo_high_preserve_top13,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_cell_geometry_lr_l1_c0p22,raw,ctrl_undo_high_preserve,13,0.25,0.0,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,13,0,150 5 223 235 196 51 237 212 52 158 105 222 160,,13,13,0,2.0209180868525096,0.09573060873824131,0.002547877612180697,-0.21643974319466902,0.30936982553562076,0,0,0,0.0,,,,
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_ctrl_add_low_preserve_top13_93c014b5.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_ctrl_add_low_preserve_top13_93c014b5.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_raw_ctrl_add_low_preserve_top13,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_cell_geometry_lr_l1_c0p22,raw,ctrl_add_low_preserve,13,0.0,0.2,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,0,13,,11 141 93 176 41 56 187 239 78 79 208 57 106,0,0,0,0.0,,,,,0,0,2,-1.9469779954164683,0.0565590201865049,-0.27736251201906004,-0.1677117224404364,-0.25005186071465124
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_smooth_weighted_undo_low_preserve_top5_e55cc010.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_smooth_weighted_undo_low_preserve_top5_e55cc010.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_smooth_weighted_undo_low_preserve_top5,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_cell_geometry_lr_l1_c0p22,smooth_weighted,undo_low_preserve,5,0.25,0.0,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,5,0,103 77 90 108 65,,5,0,0,0.27483766134029236,0.03271035122792253,0.1759297763848869,0.4969997183247328,-0.029195949420533097,0,0,0,0.0,,,,
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_smooth_weighted_undo_low_preserve_top5_944590ff.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_smooth_weighted_undo_low_preserve_top5_944590ff.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_smooth_weighted_undo_low_preserve_top5,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_cell_geometry_lr_l1_c0p22,smooth_weighted,undo_low_preserve,5,0.5,0.0,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,5,0,103 77 90 108 65,,5,0,0,0.27483766134029236,0.03271035122792253,0.1759297763848869,0.4969997183247328,-0.029195949420533097,0,0,0,0.0,,,,
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_smooth_weighted_swap_low_high_top5_03cf4442.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_smooth_weighted_swap_low_high_top5_03cf4442.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_smooth_weighted_swap_low_high_top5,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_cell_geometry_lr_l1_c0p22,smooth_weighted,swap_low_high,5,0.25,0.2,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,5,5,103 77 90 108 65,188 87 96 147 22,5,0,0,0.27483766134029236,0.03271035122792253,0.1759297763848869,0.4969997183247328,-0.029195949420533097,0,3,2,0.143050925280339,0.09166688772937993,0.6623985524493426,1.0751762985523472,1.155494110772284
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_smooth_weighted_swap_low_high_top8_5a210105.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_smooth_weighted_swap_low_high_top8_5a210105.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_smooth_weighted_swap_low_high_top8,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_cell_geometry_lr_l1_c0p22,smooth_weighted,swap_low_high,8,0.25,0.2,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,8,8,103 77 90 108 65 231 46 116,188 87 96 147 22 38 25 33,8,2,0,0.4718437922283538,0.04018882001013209,0.30976301739858614,0.33102266650668133,0.13388928399003658,0,3,3,0.2786402824094168,0.07363456960929174,0.3510420329706906,0.6680598160833005,0.7026553708713951
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_smooth_weighted_ctrl_add_low_preserve_top13_8d3e9e84.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_smooth_weighted_ctrl_add_low_preserve_top13_8d3e9e84.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_smooth_weighted_ctrl_add_low_preserve_top13,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_cell_geometry_lr_l1_c0p22,smooth_weighted,ctrl_add_low_preserve,13,0.0,0.2,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,0,13,,11 141 93 78 187 176 41 56 239 79 171 57 74,0,0,0,0.0,,,,,0,0,2,-2.0479074752736253,0.06795714825170399,-0.20383988729111913,-0.1201697718973407,-0.05565002724654146
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_ctrl_add_low_preserve_top3_aa2bcf49.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_ctrl_add_low_preserve_top3_aa2bcf49.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_ctrl_add_low_preserve_top3,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_cell_geometry_lr_l1_c0p22,anti_amp,ctrl_add_low_preserve,3,0.0,0.2,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,0,3,,140 171 11,0,0,0,0.0,,,,,0,0,3,-0.5663416627017634,0.1314176615833629,0.5751471280207627,0.15311662747962299,2.468511708707666
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_ctrl_add_low_preserve_top5_d8b9a2d7.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_ctrl_add_low_preserve_top5_d8b9a2d7.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_ctrl_add_low_preserve_top5,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_cell_geometry_lr_l1_c0p22,anti_amp,ctrl_add_low_preserve,5,0.0,0.2,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,0,5,,140 171 11 141 44,0,0,0,0.0,,,,,0,0,4,-0.92110766544402,0.12137081126636966,0.12360916676958714,-0.00813937026471025,0.49227221198125504
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_undo_low_preserve_top8_6c36457f.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_undo_low_preserve_top8_6c36457f.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_undo_low_preserve_top8,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_cell_geometry_lr_l1_c0p22,anti_amp,undo_low_preserve,8,0.25,0.0,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,8,0,103 77 90 108 65 231 247 116,,8,3,0,0.4548919786644309,0.04295075918296892,0.30234398716404426,0.3509955149255065,0.11191264007689575,0,0,0,0.0,,,,
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_undo_low_preserve_top8_08af17e8.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_undo_low_preserve_top8_08af17e8.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_undo_low_preserve_top8,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_cell_geometry_lr_l1_c0p22,anti_amp,undo_low_preserve,8,0.5,0.0,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,8,0,103 77 90 108 65 231 247 116,,8,3,0,0.4548919786644309,0.04295075918296892,0.30234398716404426,0.3509955149255065,0.11191264007689575,0,0,0,0.0,,,,
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_swap_low_high_top8_1809e9bd.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_swap_low_high_top8_1809e9bd.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_swap_low_high_top8,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_cell_geometry_lr_l1_c0p22,anti_amp,swap_low_high,8,0.25,0.2,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,8,8,103 77 90 108 65 231 247 116,87 147 188 22 96 38 25 33,8,3,0,0.4548919786644309,0.04295075918296892,0.30234398716404426,0.3509955149255065,0.11191264007689575,0,3,3,0.2786402824094168,0.07363456960929174,0.3510420329706906,0.6680598160833005,0.7026553708713951
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_undo_low_preserve_top13_0e2b41c7.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_undo_low_preserve_top13_0e2b41c7.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_undo_low_preserve_top13,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_cell_geometry_lr_l1_c0p22,anti_amp,undo_low_preserve,13,0.25,0.0,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,13,0,103 77 90 108 65 231 247 116 109 46 223 166 48,,13,6,0,0.9078556325048169,0.05358047381217323,0.21516728625486595,0.07084523179048158,0.02761153139247511,0,0,0,0.0,,,,
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_undo_low_preserve_top13_4fb6f696.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_undo_low_preserve_top13_4fb6f696.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_undo_low_preserve_top13,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_cell_geometry_lr_l1_c0p22,anti_amp,undo_low_preserve,13,0.5,0.0,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,13,0,103 77 90 108 65 231 247 116 109 46 223 166 48,,13,6,0,0.9078556325048169,0.05358047381217323,0.21516728625486595,0.07084523179048158,0.02761153139247511,0,0,0,0.0,,,,
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_add_high_preserve_top13_16c099e5.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_add_high_preserve_top13_16c099e5.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_add_high_preserve_top13,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_cell_geometry_lr_l1_c0p22,anti_amp,add_high_preserve,13,0.0,0.2,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,0,13,,87 147 188 22 96 38 25 33 111 238 193 172 81,0,0,0,0.0,,,,,0,3,5,0.48691670324089964,0.05962493072815464,0.35821385107395365,0.60892667072609,0.4329551370114364
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_add_high_preserve_top13_2bd1a2ed.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_add_high_preserve_top13_2bd1a2ed.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_add_high_preserve_top13,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_cell_geometry_lr_l1_c0p22,anti_amp,add_high_preserve,13,0.0,0.35,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,0,13,,87 147 188 22 96 38 25 33 111 238 193 172 81,0,0,0,0.0,,,,,0,3,5,0.48691670324089964,0.05962493072815464,0.35821385107395365,0.60892667072609,0.4329551370114364
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_swap_low_high_top13_336b12fa.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_swap_low_high_top13_336b12fa.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_swap_low_high_top13,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_cell_geometry_lr_l1_c0p22,anti_amp,swap_low_high,13,0.25,0.2,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,13,13,103 77 90 108 65 231 247 116 109 46 223 166 48,87 147 188 22 96 38 25 33 111 238 193 172 81,13,6,0,0.9078556325048169,0.05358047381217323,0.21516728625486595,0.07084523179048158,0.02761153139247511,0,3,5,0.48691670324089964,0.05962493072815464,0.35821385107395365,0.60892667072609,0.4329551370114364
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_ctrl_undo_high_preserve_top13_1c5b2e73.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_ctrl_undo_high_preserve_top13_1c5b2e73.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_ctrl_undo_high_preserve_top13,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_cell_geometry_lr_l1_c0p22,anti_amp,ctrl_undo_high_preserve,13,0.25,0.0,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,13,0,5 212 150 51 196 52 160 168 76 162 64 134 105,,13,8,0,1.9192242212974624,0.06906992751562939,0.10916059107406301,0.16569912665233294,0.1592777975054841,0,0,0,0.0,,,,
submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_ctrl_add_low_preserve_top13_09328c5f.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_ctrl_add_low_preserve_top13_09328c5f.csv,e247_body_vs_clean_cell_geometry_lr_l1_c0p2_anti_amp_ctrl_add_low_preserve_top13,e247_body_vs_clean_neither,cell_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_cell_geometry_lr_l1_c0p22,anti_amp,ctrl_add_low_preserve,13,0.0,0.2,1.6357610519041557,0.9974738361602309,0.9977745699506796,0.8163303333571659,0.5,0,13,,140 171 11 141 44 78 187 195 239 93 178 79 176,0,0,0,0.0,,,,,0,0,6,-2.095807218906234,0.09576191217356948,0.050357069664760834,0.05647227482479511,0.023668023764630713
submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_raw_add_high_preserve_top5_ece30b06.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_raw_add_high_preserve_top5_ece30b06.csv,e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_raw_add_high_preserve_top5,e247_body_vs_clean_neither,human_plus_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_human_plus_geometr_lr_l1_c0p22,raw,add_high_preserve,5,0.0,0.2,1.6268819695821835,0.9945867917719236,0.995609286659449,0.8047605597066916,0.5,0,5,,188 87 96 147 111,0,0,0,0.0,,,,,0,3,1,0.13649559995882718,0.09035582266507756,0.40042620489217595,0.6884401507636658,1.049749487258445
submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_raw_add_high_preserve_top5_79e5e2a4.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_raw_add_high_preserve_top5_79e5e2a4.csv,e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_raw_add_high_preserve_top5,e247_body_vs_clean_neither,human_plus_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_human_plus_geometr_lr_l1_c0p22,raw,add_high_preserve,5,0.0,0.35,1.6268819695821835,0.9945867917719236,0.995609286659449,0.8047605597066916,0.5,0,5,,188 87 96 147 111,0,0,0,0.0,,,,,0,3,1,0.13649559995882718,0.09035582266507756,0.40042620489217595,0.6884401507636658,1.049749487258445
submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_raw_swap_low_high_top5_52e8474d.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_raw_swap_low_high_top5_52e8474d.csv,e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_raw_swap_low_high_top5,e247_body_vs_clean_neither,human_plus_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_human_plus_geometr_lr_l1_c0p22,raw,swap_low_high,5,0.25,0.2,1.6268819695821835,0.9945867917719236,0.995609286659449,0.8047605597066916,0.5,5,5,103 90 77 108 65,188 87 96 147 111,5,0,0,0.27483766134029236,0.03271035122792253,0.1759297763848869,0.4969997183247328,-0.029195949420533097,0,3,1,0.13649559995882718,0.09035582266507756,0.40042620489217595,0.6884401507636658,1.049749487258445
submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_raw_ctrl_undo_high_preserve_top5_f5d5323a.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_raw_ctrl_undo_high_preserve_top5_f5d5323a.csv,e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_raw_ctrl_undo_high_preserve_top5,e247_body_vs_clean_neither,human_plus_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_human_plus_geometr_lr_l1_c0p22,raw,ctrl_undo_high_preserve,5,0.25,0.0,1.6268819695821835,0.9945867917719236,0.995609286659449,0.8047605597066916,0.5,5,0,150 5 223 235 237,,5,5,0,0.9710567587967321,0.12414897482369522,0.5723772655466467,0.11428046879800142,1.7833673236728522,0,0,0,0.0,,,,
submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_raw_undo_low_preserve_top8_6fc49388.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_raw_undo_low_preserve_top8_6fc49388.csv,e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_raw_undo_low_preserve_top8,e247_body_vs_clean_neither,human_plus_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_human_plus_geometr_lr_l1_c0p22,raw,undo_low_preserve,8,0.25,0.0,1.6268819695821835,0.9945867917719236,0.995609286659449,0.8047605597066916,0.5,8,0,103 90 77 108 65 46 99 231,,8,1,0,0.48866759828718953,0.03753818936175976,0.14021442828017938,0.27394321591967524,-0.018092702624682593,0,0,0,0.0,,,,
submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_raw_undo_low_preserve_top8_113b9c59.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_raw_undo_low_preserve_top8_113b9c59.csv,e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_raw_undo_low_preserve_top8,e247_body_vs_clean_neither,human_plus_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_human_plus_geometr_lr_l1_c0p22,raw,undo_low_preserve,8,0.5,0.0,1.6268819695821835,0.9945867917719236,0.995609286659449,0.8047605597066916,0.5,8,0,103 90 77 108 65 46 99 231,,8,1,0,0.48866759828718953,0.03753818936175976,0.14021442828017938,0.27394321591967524,-0.018092702624682593,0,0,0,0.0,,,,
submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_raw_swap_low_high_top8_60882a5a.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_raw_swap_low_high_top8_60882a5a.csv,e247_body_vs_clean_human_plus_geometr_lr_l1_c0p2_raw_swap_low_high_top8,e247_body_vs_clean_neither,human_plus_geometry,lr_l1_c0p22,score_e247_body_vs_clean_n_human_plus_geometr_lr_l1_c0p22,raw,swap_low_high,8,0.25,0.2,1.6268819695821835,0.9945867917719236,0.995609286659449,0.8047605597066916,0.5,8,8,103 90 77 108 65 46 99 231,188 87 96 147 111 38 22 33,8,1,0,0.48866759828718953,0.03753818936175976,0.14021442828017938,0.27394321591967524,-0.018092702624682593,0,3,3,0.27264337603613176,0.07349086117533654,0.2446870729221566,0.42955336695403684,0.6742496548732524
