candidate_id,family_group,agg_mode,target_mask,gamma,included_masks,mean_inclusion,mean_abs_logit_delta,max_abs_logit_delta,mean_probability_move,p90_probability_move,oof_loss,expected_public_anchor,expected_public_stage2,expected_public_ordinal,posterior_mean_expected,posterior_p90_expected,conservative_mean_expected,conservative_p90_expected,posterior_mean_regret,conservative_mean_regret,p90_regret,p95_regret,max_regret,posterior_mean_delta_vs_stage2,conservative_mean_delta_vs_stage2,posterior_mean_delta_vs_prior,conservative_mean_delta_vs_prior,win_rate_vs_stage2_all,win_rate_vs_prior_all,robust_score_t35,robust_score_t50,robust_score_t65,robust_score_t80
all_struct_random|conditional|noq2|g1.00,all_struct_random,conditional,noq2,1.0,395,0.436253164556962,0.09072948321977128,0.7182314185827349,0.01568126260108517,0.038167511701887966,0.5523200347613882,0.577901420063606,0.5771147642121884,0.5775765775059684,0.575605734525639,0.5815601613968002,0.5761378422155349,0.5840460218526233,0.00017970254333455208,0.0014077726493967992,0.0017525714675922011,0.0021240815379077846,0.0027023866944686503,-0.0013866539988936246,0.00026187475762428595,-0.0006061674990147565,0.00016436777872245645,0.7,0.692814371257485,0.5787196287338614,0.578363496806513,0.5780073648791646,0.5776512329518163
subject_contig|conditional|all|g1.00,subject_contig,conditional,all,1.0,160,0.44000000000000006,0.08951226239403196,0.7108818571125647,0.01723040656362945,0.03817927574631468,0.5521732149286122,0.5781668919912637,0.5775542725108929,0.5779403562747478,0.5756098052195331,0.5815441872900544,0.5761180335023149,0.5840145801163938,0.0001837732372285333,0.0013879639361767447,0.0017686078148358647,0.0021437560965727517,0.0027092798850650857,-0.0013825833049996433,0.00024206604440423141,-0.0006020968051207754,0.000144559065502402,0.7,0.7,0.578702954517391,0.5783557773677105,0.5780086002180298,0.5776614230683491
subject_struct|marginal|core|g1.25,subject_struct,marginal,core,1.25,168,0.44,0.03954007937512027,0.34754335335468917,0.006509689009667274,0.01964418171029271,0.5582048741879218,0.5774378808620314,0.5739460200463047,0.5761358797408304,0.575687824969716,0.5817336075320315,0.5758917939023193,0.584840719474448,0.0002617929874115571,0.001161724336181103,0.0018013330639916369,0.0024402401240282198,0.003686592567004099,-0.0013045635548166196,1.5826444408589658e-05,-0.0005240770549377516,-8.168053449323982e-05,0.8961077844311377,0.7,0.5784792418788772,0.5782461619855136,0.57801308209215,0.5777800021987863
subject_struct|conditional|all|g1.00,subject_struct,conditional,all,1.0,168,0.44,0.08964991198487822,0.7110872071297093,0.017264606600294736,0.03822266680577074,0.552269931449892,0.578134768365898,0.5775341925701012,0.5779162389814523,0.5756110539676719,0.5815452959486812,0.5761207975203485,0.5840160308553621,0.00018502198536735298,0.0013907279542104683,0.001775304252639309,0.002146326522944086,0.002718955619473662,-0.0013813345568608238,0.00024483006243795484,-0.0006008480569819558,0.0001473230835361254,0.7,0.7,0.5787124010054934,0.5783646556296022,0.578016910253711,0.5776691648778197
structured|conditional|noq2|g1.00,structured,conditional,noq2,1.0,195,0.4324102564102564,0.09129488852804724,0.7251601600194735,0.015692630984249972,0.03814304447513024,0.5524539748278103,0.5777813185093393,0.5769327822489819,0.5773990441705111,0.5756162765761211,0.5815665085792976,0.5761397915056816,0.5840479705070751,0.0001902445938165046,0.0014097219395434134,0.001747513730748229,0.0021058381295093014,0.0026836666005061183,-0.0013761119484116723,0.0002638240477708998,-0.0005956254485328041,0.00016631706886907028,0.7,0.6565868263473054,0.57872584307442,0.5783729334321972,0.5780200237899746,0.5776671141477521
all_struct_random|conditional|core|g1.00,all_struct_random,conditional,core,1.0,395,0.436253164556962,0.09072948321977128,0.7182314185827349,0.012024299022388283,0.034937767620111,0.5549914006994702,0.5773120892611509,0.5756571345264918,0.5767440626460932,0.5756563759461168,0.581652488625185,0.5761415869469235,0.5842593449058959,0.00023034396381233378,0.001411517380785435,0.0016752934527615613,0.0019528576276498177,0.002709647576547236,-0.001336012578415843,0.00026561948901292144,-0.0005555260785369749,0.00016811251011109195,0.7020958083832335,0.6910179640718563,0.5786971413758193,0.5783585957068793,0.5780200500379393,0.5776815043689995
global_struct|conditional|all|g0.50,global_struct,conditional,all,0.5,26,0.36153846153846153,0.12245279916652609,0.7908679023313946,0.011077948705280683,0.022952761446149245,0.5551371828256837,0.5768382409542046,0.573827661217362,0.5757685003788964,0.5757698593729327,0.5817964251736152,0.5758741472891609,0.5845248476734908,0.0003438273906280032,0.0011440777230227377,0.0017225668058394427,0.002083699488011098,0.003004228085608407,-0.0012225291516001734,-1.8201687497756454e-06,-0.00044204265172130547,-9.932714765160511e-05,0.8829341317365269,0.6988023952095809,0.5784116549790298,0.5782159554668068,0.5780202559545837,0.5778245564423607
global_struct|marginal|all|g1.25,global_struct,marginal,all,1.25,26,0.36153846153846153,0.04449190580708788,0.3041799624351518,0.010076211711192494,0.020748431883941633,0.5554856906804753,0.5768331155704222,0.5735849389745494,0.5756703470963485,0.5757747710267872,0.5817919123329881,0.5758493170739323,0.5846877944464461,0.00034873904448270754,0.0011192475077940862,0.0017006937294307346,0.0022491744905765213,0.003174608365566489,-0.0012176174977454692,-2.6650383978427132e-05,-0.00043713099786660113,-0.00012415736288025662,0.8964071856287426,0.6994011976047905,0.578397762038715,0.5782132157273981,0.5780286694160812,0.5778441231047645
random50|conditional|noq2|g1.00,random50,conditional,noq2,1.0,40,0.5,0.09158044736584241,0.7045447930218004,0.015790633386529952,0.03891421652969595,0.5525567911591797,0.5783579837752282,0.5775908351049762,0.5780607080897973,0.5756085210048204,0.581562168651272,0.5761508844914018,0.5840338341113639,0.0001824890225158679,0.0014208149252637789,0.0017573565102811269,0.002150432545773551,0.0027446645899323885,-0.001383867519712309,0.00027491703349126533,-0.0006033810198334408,0.00017741005458943578,0.7,0.6721556886227545,0.5787509233243466,0.578390945473241,0.5780309676221356,0.57767098977103
structured|conditional|core|g1.00,structured,conditional,core,1.0,195,0.4324102564102564,0.09129488852804724,0.7251601600194735,0.011994404992051459,0.03460148090246662,0.555060450795997,0.5772954001206656,0.5755936503923038,0.5766736976558915,0.5756617245280075,0.5816636451624679,0.576140973612179,0.5842936947739203,0.00023569254570281702,0.0014109040460408503,0.0016886600878056822,0.001939132465251425,0.0026870963199223663,-0.0013306639965253598,0.0002650061542683369,-0.0005501774966464917,0.0001674991753665074,0.7023952095808383,0.671556886227545,0.5787047630010559,0.578368453050854,0.5780321431006523,0.5776958331504505
global_struct|conditional|noq2|g0.50,global_struct,conditional,noq2,0.5,26,0.36153846153846153,0.12245279916652609,0.7908679023313946,0.009868981199941071,0.02287579484033129,0.5552801549082593,0.5769822899251461,0.5738350359178023,0.5758170619525884,0.5757606520423174,0.5817820350979059,0.5758772667705926,0.5846132828069106,0.00033462006001287465,0.001147197204454476,0.001730272656095333,0.0021941927171416843,0.003120356109728828,-0.0012317364822153022,1.2993126819625891e-06,-0.000451249982336434,-9.620766621986688e-05,0.8931137724550898,0.6994011976047905,0.5784346192930221,0.5782342972262814,0.5780339751595408,0.5778336530928002
subject_contig|marginal|core|g1.25,subject_contig,marginal,core,1.25,160,0.44000000000000006,0.03951211370582937,0.3557486765284741,0.0065028184560001505,0.01973664634798577,0.558320784387156,0.5774410788629123,0.573943418095692,0.5761329064146188,0.575695274888649,0.5817400043838606,0.5759017685818797,0.5848485471328582,0.0002692429063445665,0.0011716990157414993,0.0018005918633091612,0.0024495612393142453,0.0037518221078117753,-0.0012971136358836104,2.5801123968985806e-05,-0.000516627136004742,-7.170585493284367e-05,0.8940119760479042,0.7,0.5785034630349452,0.5782694363563463,0.5780354096777475,0.5778013829991485
random_all|conditional|core|g1.00,random_all,conditional,core,1.0,200,0.44,0.09137558790415291,0.7140419470163348,0.012132521621613684,0.035127701098733664,0.5550207317081934,0.577282445252804,0.5756731745655376,0.5767561852978471,0.5756602678681317,0.5816523260665521,0.5761507917980077,0.5842322465766596,0.00023423588582714537,0.0014207222318694274,0.0016749343216583277,0.0019749438743524857,0.0027397291896623654,-0.0013321206564010314,0.00027482434009691413,-0.0005516341565221634,0.0001773173611950847,0.7017964071856287,0.6239520958083832,0.5787197423743826,0.5783792043570418,0.5780386663397009,0.57769812832236
random_all|conditional|noq2|g1.00,random_all,conditional,noq2,1.0,200,0.44,0.09137558790415291,0.7140419470163348,0.01581977202191718,0.03884841669509947,0.5523189035065065,0.5779169270202741,0.5771884104810482,0.5776415707825656,0.5756110191584227,0.5815663476288923,0.5761486460690435,0.5840398161443887,0.00018498717611821532,0.0014185765029053924,0.0017697803649423414,0.0021474707369603715,0.0027322045157753827,-0.0013813693661099613,0.00027267861113287883,-0.0006008828662310933,0.00017517163223104945,0.7,0.6134730538922155,0.5787550913379844,0.5783968897028641,0.5780386880677439,0.5776804864326236
random50|conditional|core|g1.00,random50,conditional,core,1.0,40,0.5,0.09158044736584241,0.7045447930218004,0.012081649911279734,0.03446735386465873,0.5551979139063293,0.5775511321442867,0.5759071993294503,0.5769997790432471,0.5756580488682072,0.5816514655370069,0.5761508296078381,0.5842510137825916,0.00023201688590262693,0.0014207600417000834,0.0016857035129984926,0.0019709644383333553,0.0027588017894339956,-0.0013343396563255498,0.00027486214992757015,-0.0005538531564466818,0.0001773551710257407,0.7017964071856287,0.6862275449101797,0.5787224508988896,0.5783810665778905,0.5780396822568914,0.5776982979358923
global_struct|marginal|noq2|g1.25,global_struct,marginal,noq2,1.25,26,0.36153846153846153,0.04449190580708788,0.3041799624351518,0.008979816942745689,0.02071219582553515,0.5556192423256021,0.5769671257387543,0.5735955240523293,0.5757178412269339,0.5757689655489694,0.5817924447361772,0.5758549429036429,0.5847784095941786,0.0003429335666647482,0.00112487333750478,0.001698328542053276,0.0023538501035008483,0.0032674916431877365,-0.0012234229755634285,-2.1024554267733484e-05,-0.0004429364756845605,-0.00011853153316956295,0.8970059880239521,0.6994011976047905,0.5784215767478001,0.5782327436961602,0.5780439106445201,0.57785507759288
random50|marginal|core|g0.75,random50,marginal,core,0.75,40,0.5,0.045873945010312826,0.3698860163364452,0.004519277603758301,0.012849789015026293,0.557725637407023,0.577588720615333,0.57352310818782,0.5761317786931166,0.5757480442755969,0.5818642822572351,0.575789225101149,0.5849012903874902,0.0003220122932923163,0.0010591555350109578,0.001697970192404915,0.002838146493927079,0.003941551196563475,-0.0012443442489358607,-8.674235676155552e-05,-0.0004638577490569924,-0.000184249335663385,0.8841317365269461,0.7,0.5783931593078078,0.5782211249545883,0.5780490906013688,0.5778770562481492
structured|marginal|core|g1.00,structured,marginal,core,1.0,195,0.4324102564102564,0.03928517873401172,0.31856020546244845,0.005137849155346215,0.015131865831088876,0.5584902136654311,0.5774483195614195,0.5735301600405057,0.5760028034125763,0.5757221650741834,0.5818234990396505,0.5758255861375715,0.5849093062741727,0.00029613309187879046,0.0010955165714333556,0.0017937596645427709,0.002698890102904372,0.0040087582843266745,-0.0012702234503493863,-5.0381320339157684e-05,-0.0004897369504705182,-0.00014788829924098715,0.890119760479042,0.7,0.5784496451486218,0.5782542707062138,0.5780588962638059,0.5778635218213979
all_struct_random|conditional|all|g1.00,all_struct_random,conditional,all,1.0,395,0.436253164556962,0.09072948321977128,0.7182314185827349,0.017457697738581593,0.038167511701887966,0.5522584453471489,0.5778911702668867,0.5773628277460838,0.5777277933484497,0.5756215002077163,0.5815517021374118,0.5761294349259621,0.5839891424057095,0.00019546822541182613,0.001399365359823978,0.0018061376872965272,0.0021732972898577396,0.0027376912367211848,-0.0013708883168163505,0.0002534674680514648,-0.0005904018169374825,0.00015596048914963528,0.7,0.6937125748502994,0.5787563881203655,0.5784093210573857,0.5780622539944061,0.5777151869314265
rowmod|marginal|core|g1.25,rowmod,marginal,core,1.25,14,0.2857142857142857,0.026529125112857162,0.19111215432807988,0.004341884106743795,0.012663506414713336,0.5579450824527085,0.577589160814725,0.5734456770864987,0.5760988729850258,0.5757629933602683,0.5818852670440784,0.5757860705951126,0.5849501702587783,0.0003369613779637346,0.0010560010289743385,0.0016912959682186825,0.002893854385021837,0.0040369516816152196,-0.001229395164264442,-8.989686279817479e-05,-0.0004489086643855741,-0.00018740384170000426,0.879940119760479,0.7,0.5784089181507117,0.5782436726440077,0.5780784271373037,0.5779131816305997
random50|marginal|all|g0.50,random50,marginal,all,0.5,40,0.5,0.045873945010312826,0.3698860163364452,0.004371403285814223,0.009517122107291843,0.5576887737875288,0.5778098269091496,0.5735360755778548,0.5762732772435142,0.575795965010947,0.581891515963333,0.5757496571287409,0.5849918625804265,0.0003699330286424514,0.0010195875626028068,0.0016409050900677573,0.002920341630505696,0.004265908024201015,-0.0011964235135857252,-0.0001263103291697066,-0.0004159370137068573,-0.0002238173080715361,0.874251497005988,0.701497005988024,0.5783586984722231,0.578219472384413,0.5780802462966028,0.5779410202087927
structured|conditional|all|g1.00,structured,conditional,all,1.0,195,0.4324102564102564,0.09129488852804724,0.7251601600194735,0.017469779560458087,0.03814304447513024,0.5523530924320194,0.5777512028739359,0.5771594043103148,0.5775312170465212,0.5756326756989614,0.5815696874566785,0.5761322251370392,0.5840315117191863,0.00020664371665695593,0.0014021555709010608,0.0018070561665482487,0.0021586840085593695,0.0027191109637263455,-0.0013597128255712209,0.0002562576791285474,-0.0005792263256923528,0.00015875070022671793,0.7,0.655688622754491,0.5787682373515713,0.5784243147686546,0.578080392185738,0.5777364696028215
rowmod|conditional|noq2|g1.00,rowmod,conditional,noq2,1.0,14,0.2857142857142857,0.09285193789500006,0.6688925401482796,0.015988395866827872,0.03893280205077263,0.5525150705208712,0.5783534352481586,0.5776103412779051,0.5780667642119731,0.5756257383448726,0.5815744067306883,0.5761617115283255,0.5840547406956205,0.00019970636256802176,0.0014316419621874055,0.0017807587172300019,0.0021596330818295984,0.00272684540258461,-0.0013666501796601549,0.0002857440704148921,-0.0005861636797812869,0.00018823709151306254,0.7,0.6020958083832335,0.578797123642579,0.5784395421551466,0.5780819606677142,0.577724379180282
rowmod|conditional|core|g1.00,rowmod,conditional,core,1.0,14,0.2857142857142857,0.09285193789500006,0.6688925401482796,0.012227053269946261,0.03567044592479583,0.5550029171231097,0.5775603118319812,0.5759327751392916,0.577003956215888,0.5756702333431062,0.5816619794556285,0.5761640192587846,0.5842590611111622,0.0002442013608017179,0.0014339496926463677,0.0017053770205453175,0.0019798536434633028,0.002730549975979435,-0.001322155181426459,0.00028805180087385426,-0.0005416686815475909,0.0001905448219720248,0.701497005988024,0.6068862275449102,0.5787661600920135,0.5784243988299967,0.57808263756798,0.5777408763059632
random50|conditional|all|g1.00,random50,conditional,all,1.0,40,0.5,0.09158044736584241,0.7045447930218004,0.01758492894259546,0.03891421652969595,0.5526679432664553,0.5783921069768141,0.5778851085664635,0.5782566600617794,0.575625194954424,0.5815486448053544,0.5761434317927573,0.5839893713511987,0.00019916297211942623,0.001413362226619178,0.0018152603866538385,0.0021990231601035303,0.0027803637523541314,-0.0013671935701087506,0.00026746433484666464,-0.0005867070702298825,0.00016995735594483517,0.7,0.6673652694610779,0.5787920724560047,0.5784411420979924,0.5780902117399799,0.5777392813819674
subject_struct|marginal|core|g1.00,subject_struct,marginal,core,1.0,168,0.44,0.03954007937512027,0.34754335335468917,0.0052035915649353125,0.015671101059420926,0.5586356443203001,0.577477119516989,0.5735774074999148,0.5760347691006729,0.5757249598624051,0.5818274865016221,0.5758404494909194,0.5849316224091899,0.0002989278801006349,0.0011103799247812825,0.0018356487573051195,0.00270148999806804,0.004049074349076753,-0.001267428662127542,-3.5517966991230814e-05,-0.00048694216224867383,-0.00013302494589306028,0.8898203592814371,0.7,0.5784977080629202,0.5782978079085899,0.5780979077542595,0.5778980075999293
random_all|conditional|all|g1.00,random_all,conditional,all,1.0,200,0.44,0.09137558790415291,0.7140419470163348,0.017610588565888145,0.03884841669509947,0.5522996256244739,0.5779127738658698,0.5774447210411982,0.5777990184074135,0.5756275091017937,0.5815525959447774,0.576140707521496,0.5839624308201824,0.00020147711948917274,0.0014106379553579277,0.0018295874326893166,0.0022024905601952527,0.0027670991620637464,-0.001364879422739004,0.0002647400635854143,-0.000584392922860136,0.00016723308468358483,0.7,0.612874251497006,0.5787975273971897,0.5784484864461639,0.578099445495138,0.5777504045441122
global_struct|marginal|all|g1.00,global_struct,marginal,all,1.0,26,0.36153846153846153,0.04449190580708788,0.3041799624351518,0.008061758716844525,0.01661617587091545,0.5564359595711703,0.576978323846804,0.5732732551343367,0.5756472949344399,0.5757868619992306,0.5818226911114661,0.5757988133193784,0.5848362314727389,0.00036083001692614134,0.001068743753240255,0.0017774571212969068,0.002540640753519401,0.0036322948264032595,-0.0012055265253020353,-7.715413853225828e-05,-0.0004250400254231673,-0.00017466111743408776,0.8982035928143712,0.7,0.5784229479869746,0.5782618746982816,0.5781008014095887,0.577939728120896
subject_contig|marginal|core|g1.00,subject_contig,marginal,core,1.0,160,0.44000000000000006,0.03951211370582937,0.3557486765284741,0.005198099601796774,0.015777909991046786,0.5587241357974987,0.577479178664248,0.5735748778092077,0.5760319052279019,0.575729283670475,0.5818310204820223,0.5758467931074912,0.5849432599122837,0.00030325168817046467,0.0011167235413530197,0.00184826569484412,0.0027077872200628565,0.004076846211641838,-0.0012631048540577123,-2.9174350419493646e-05,-0.000482618354178844,-0.00012668132932132313,0.8892215568862275,0.7,0.5785193676850788,0.5783187101025603,0.5781180525200419,0.5779173949375234
random_all|marginal|core|g0.75,random_all,marginal,core,0.75,200,0.44,0.04027457800273986,0.31786446922545514,0.003996618552331426,0.011493071267315386,0.5580884952246203,0.5775026533788079,0.5732736677775108,0.5759947779879578,0.5757844764477856,0.5819164070803649,0.5757865261758134,0.5850123476642359,0.00035844446548098164,0.0010564566096752453,0.0016806227147201018,0.0029626586001332777,0.004128346433306618,-0.0012079120767471952,-8.944128209726802e-05,-0.0004274255768683271,-0.00018694826099909748,0.8718562874251496,0.7,0.5784368803872013,0.5782795201955534,0.5781221600039055,0.5779647998122577
random50|marginal|noq2|g0.50,random50,marginal,noq2,0.5,40,0.5,0.045873945010312826,0.3698860163364452,0.003924031578780126,0.009517122107291843,0.5577734529811977,0.5778011658701065,0.5734626589859454,0.5762241873723385,0.5758040962653489,0.5819208057626409,0.575763798874887,0.5850524452800447,0.00037806428304442455,0.0010337293087489474,0.0016511927133290006,0.00298455005906551,0.004328275942503179,-0.0011882922591837522,-0.00011216858302356611,-0.0004078057593048842,-0.00020967556192539558,0.865568862275449,0.7017964071856287,0.5784067791546548,0.5782652991324405,0.5781238191102264,0.5779823390880121
all_struct_random|marginal|core|g0.75,all_struct_random,marginal,core,0.75,395,0.436253164556962,0.03966652627022557,0.27260587604046815,0.003918863989270035,0.011484817899621014,0.5585579620664153,0.5775029771272286,0.5732282322289816,0.5759570638370503,0.5757863166789694,0.5819198907829525,0.5757962203023083,0.5850574455124664,0.000360284696664878,0.0010661507361700718,0.0016842481237934817,0.0029708271761751436,0.004274754722834451,-0.0012060718455632988,-7.974715560244154e-05,-0.0004255853456844307,-0.000177254134504271,0.8676646706586826,0.7,0.5784576899647863,0.5782973845623968,0.5781370791600073,0.5779767737576179
global_struct|marginal|noq2|g1.00,global_struct,marginal,noq2,1.0,26,0.36153846153846153,0.04449190580708788,0.3041799624351518,0.007184412048467015,0.016538272880862938,0.5565600940488504,0.5770864752901854,0.5732826710834975,0.5756862482007366,0.5757865879727821,0.5818305487344995,0.5758076843389526,0.5848582643845648,0.0003605559904774904,0.0010776147728145265,0.0018040073576424504,0.002626201760640728,0.0037111293789335864,-0.0012058005517506863,-6.828311895798692e-05,-0.00042531405187181824,-0.00016579009785981638,0.8967065868263473,0.7,0.5784675109402372,0.5783030082592858,0.5781385055783343,0.577974002897383
rowmod|conditional|all|g1.00,rowmod,conditional,all,1.0,14,0.2857142857142857,0.09285193789500006,0.6688925401482796,0.017791690150475947,0.03893280205077263,0.5524431518690504,0.5783892101692566,0.577906935607569,0.5782647757144017,0.5756435507323397,0.5815620704903269,0.5761550754001994,0.5839736535655748,0.00021751875003520215,0.0014250058340611557,0.0018405148643805486,0.002210186535470765,0.002771401031644305,-0.0013488377921929747,0.0002791079422886423,-0.0005683512923141065,0.00018160096338681292,0.7,0.6017964071856288,0.578841914537711,0.5784935012436262,0.5781450879495416,0.5777966746554566
global_struct|conditional|core|g0.50,global_struct,conditional,core,0.5,26,0.36153846153846153,0.12245279916652609,0.7908679023313946,0.007030909005913472,0.020673421202686216,0.5570367568680566,0.5772132200903539,0.5736272647163262,0.5759106699742289,0.5757632152691503,0.5818322486910846,0.5758676554125529,0.584898274908055,0.0003371832868457924,0.0011375858464147493,0.0018202135430417303,0.0025517994266877004,0.0034345258333942086,-0.0012291732553823841,-8.312045357764124e-06,-0.0004486867555035163,-0.0001058190242595936,0.8967065868263473,0.7,0.5785377354450688,0.5783419788476554,0.578146222250242,0.5779504656528285
global_struct|marginal|core|g1.25,global_struct,marginal,core,1.25,26,0.36153846153846153,0.04449190580708788,0.3041799624351518,0.006382974755425051,0.01862932611484723,0.5572794711887818,0.5772186662033508,0.5734494415838244,0.5758469086632529,0.5757780639950426,0.5818618163858055,0.5758504274314692,0.5849235100176265,0.0003520320127380497,0.0011203578653309904,0.0017555289288845339,0.0026716299339662017,0.003537184384530212,-0.001214324529490127,-2.5540026441522917e-05,-0.000433838029611259,-0.00012304700534335238,0.894311377245509,0.7,0.5785143564053407,0.5783306285730433,0.5781469007407458,0.5779631729084486
random_all|marginal|all|g0.50,random_all,marginal,all,0.5,200,0.44,0.04027457800273986,0.31786446922545514,0.0038642960298078894,0.008414193138635036,0.5580711158522544,0.5776894105227337,0.5732791750241019,0.5761100976187452,0.5758337507538436,0.5819381531258712,0.5757602717543984,0.5850992676723041,0.00040771877153903844,0.0010302021882602963,0.001637116621267827,0.00303969400359132,0.004416891417498903,-0.0011586377706891385,-0.00011569570351221712,-0.0003781512708102703,-0.00021320268241404659,0.8568862275449102,0.7029940119760479,0.5784309860041682,0.5783019490853227,0.5781729121664771,0.5780438752476317
structured|marginal|core|g0.75,structured,marginal,core,0.75,195,0.4324102564102564,0.03928517873401172,0.31856020546244845,0.0038501373969399323,0.01128786653609505,0.5591006819013231,0.5775062763605151,0.5731852562749534,0.5759217572218045,0.5757975744953929,0.5819351822342342,0.5758155333959738,0.5850829507237383,0.00037154251308839305,0.0010854638298355833,0.0016971353181334625,0.0029957605868735854,0.004437573708850562,-0.0011948140291397835,-6.0434061936930144e-05,-0.0004143275292609156,-0.00015794104083875963,0.8595808383233533,0.7,0.578510354610673,0.5783470284793177,0.5781837023479625,0.5780203762166073
all_struct_random|marginal|all|g0.50,all_struct_random,marginal,all,0.5,395,0.436253164556962,0.03966652627022557,0.27260587604046815,0.0038021726160144837,0.008597938472069053,0.5584095694339826,0.5776682253558949,0.5732268490719196,0.5760598988470539,0.5758328838456908,0.5819409415980612,0.5757655038626944,0.5851102905833351,0.00040685186338607293,0.0010354342965562988,0.0016541291966222405,0.0030444252981302305,0.004524373629567702,-0.0011595046788421038,-0.0001104635952162144,-0.0003790181789632358,-0.00020797057411804388,0.8559880239520958,0.7023952095808383,0.5784481821821005,0.5783168581320867,0.5781855340820727,0.5780542100320589
subject_struct|marginal|core|g0.75,subject_struct,marginal,core,0.75,168,0.44,0.03954007937512027,0.34754335335468917,0.003899300669552738,0.011719721857669254,0.5591992356014343,0.5775267242044587,0.5732196125933532,0.5759445847296827,0.5757959823173828,0.5819335043874462,0.5758229926418081,0.5850689234465047,0.00036995033507831435,0.0010929230756700605,0.0017028235907302236,0.0029851546001549646,0.004466315877072802,-0.0011964062071498623,-5.2974816102452955e-05,-0.0004159197072709943,-0.00015048179500428243,0.8601796407185629,0.7,0.5785218056683497,0.5783550852530528,0.5781883648377558,0.578021644422459
subject_contig|marginal|core|g0.75,subject_contig,marginal,core,0.75,160,0.44000000000000006,0.03951211370582937,0.3557486765284741,0.0038951741948290057,0.011819320701493014,0.5592623576073367,0.5775278967911257,0.5732173776757152,0.5759420745683663,0.5757979985507969,0.5819361770143855,0.5758265237315987,0.5850695484175807,0.0003719665684923555,0.001096454165460523,0.00170566718861605,0.0029906917527561805,0.004486785301200613,-0.001194389973735821,-4.944372631199024e-05,-0.00041390347385695316,-0.0001469507052138197,0.8580838323353294,0.7,0.5785318371229599,0.5783645486365216,0.5781972601500837,0.5780299716636456
rowmod|marginal|all|g0.75,rowmod,marginal,all,0.75,14,0.2857142857142857,0.026529125112857162,0.19111215432807988,0.0037862340145649763,0.008262201707002495,0.5582624391773251,0.5777913653687883,0.5733375899353057,0.576189615337952,0.5758442326654931,0.5819476762382201,0.5757665091324449,0.5851401988447944,0.0004182006831885479,0.0010364395663066339,0.0016338885156519643,0.0030734712645878346,0.004478975500284865,-0.001148155859039629,-0.00010945832546587961,-0.0003676693591607608,-0.00020696530436770908,0.8511976047904192,0.7029940119760479,0.5784554348155783,0.578327989596834,0.5782005443780895,0.5780730991593452
subject_struct|marginal|all|g0.50,subject_struct,marginal,all,0.5,168,0.44,0.03954007937512027,0.34754335335468917,0.003796921402053494,0.009051118397264251,0.5588358890223387,0.5777006436460966,0.5732414812792439,0.5760638407432265,0.5758329373724181,0.5819394084043822,0.5757786455596527,0.5851105554819167,0.0004069053901136361,0.0010485759935146294,0.001682954191711914,0.003041915209801975,0.00465349130895798,-0.0011594511521145405,-9.732189825788409e-05,-0.00037896465223567256,-0.00019482887715971357,0.8532934131736527,0.7005988023952096,0.5784834947554235,0.578347262641573,0.5782110305277226,0.5780747984138721
random_all|marginal|noq2|g0.50,random_all,marginal,noq2,0.5,200,0.44,0.04027457800273986,0.31786446922545514,0.003472128568107423,0.008414193138635036,0.5581575595459953,0.5776915685391831,0.5732243110933027,0.5760768504375803,0.5758413933642588,0.5819520466710792,0.5757733429730835,0.5851529002786579,0.0004153613819541873,0.0010432734069452665,0.0016428519595873357,0.0030970944081671497,0.00447352460335082,-0.0011509951602739895,-0.00010262448482724698,-0.0003705086603951214,-0.00020013146372907645,0.848502994011976,0.7029940119760479,0.5784732617687194,0.5783421891217727,0.578211116474826,0.5780800438278794
global_struct|marginal|all|g0.75,global_struct,marginal,all,0.75,26,0.36153846153846153,0.04449190580708788,0.3041799624351518,0.006046713202851848,0.012450750453468908,0.5575318740629137,0.5771415017423748,0.5729801413799199,0.5756427887077712,0.5758365662868732,0.5819001428419768,0.5757859228800236,0.5849554327703916,0.00041053430456859257,0.0010558533138854288,0.001726595597576556,0.0028741104645093217,0.004134538790080855,-0.0011558222376595842,-9.00445778870847e-05,-0.00037533573778071616,-0.00018755155678891418,0.8817365269461078,0.7,0.5784867554550478,0.578349155188979,0.5782115549229101,0.5780739546568412
structured|marginal|all|g0.50,structured,marginal,all,0.5,195,0.4324102564102564,0.03928517873401172,0.31856020546244845,0.0037572652728027184,0.008783304797352821,0.55879543804438,0.5776484574228986,0.5731755020947094,0.5760105622172558,0.5758376844266375,0.5819401939933829,0.5757765598451274,0.5851261291744467,0.0004116524443330112,0.0010464902789893756,0.001677523565535417,0.0030443047574154605,0.004642244420160702,-0.0011547040978951656,-9.940761278313799e-05,-0.00037421759801629755,-0.00019691459168496745,0.8517964071856288,0.701497005988024,0.5784820217381962,0.5783483519126251,0.578214682087054,0.5780810122614827
subject_contig|marginal|all|g0.50,subject_contig,marginal,all,0.5,160,0.44000000000000006,0.03951211370582937,0.3557486765284741,0.0037938451801182,0.00907842268602461,0.5588698362322531,0.5777012499148253,0.5732401548985799,0.5760617754447663,0.575833583420236,0.5819410786153265,0.5757803346086185,0.5851096870390765,0.0004075514379315375,0.0010502650424803598,0.0016861595473486183,0.0030423177066565762,0.0046670328175745235,-0.0011588051042966392,-9.563284929215351e-05,-0.0003783186044177712,-0.00019313982819398298,0.8532934131736527,0.7008982035928144,0.5784884879290226,0.5783518646897416,0.5782152414504609,0.57807861821118
