band,n_worlds,candidate,role,file,delta_mean_vs_e95,delta_min_vs_e95,delta_p25_vs_e95,delta_median_vs_e95,delta_p75_vs_e95,delta_max_vs_e95,negative_rate,current_anchor_sum_abs_residual_max,current_anchor_max_abs_residual_max
best3_current_anchor_residual,3,e174,max_edge_broad_reopen,submission_e174_ro_fc_top75_to1p0_95638e73.csv,2.388226582642853e-06,-5.364903603699567e-06,-8.42825242930445e-08,5.196338555113478e-06,6.264791675814063e-06,7.3332447965146486e-06,0.3333333333333333,0.0006564318540551728,0.0003147354238616229
best3_current_anchor_residual,3,e166,raw_broad_survivor,submission_e166_broadsurv_s0p01_d8bfa94b.csv,1.291438431046584e-05,7.329825741919649e-06,8.962332241291282e-06,1.0594838740662915e-05,1.5706663594738934e-05,2.0818488448814954e-05,0.0,0.0006564318540551728,0.0003147354238616229
best3_current_anchor_residual,3,e169,context_veto_broad_body,submission_e169_ctx_veto_c5e806e3.csv,2.044853628768717e-05,8.484616823012381e-06,1.7305050257154786e-05,2.612548369129719e-05,2.6430496020024563e-05,2.6735508348751935e-05,0.0,0.0006564318540551728,0.0003147354238616229
best5_current_anchor_residual,5,mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,-0.00010651856099335167,-0.00015631671134819225,-0.00013885801339741377,-0.0001267158541911062,-0.00011062281895435344,-7.940707569265015e-08,1.0,0.0007444156863565254,0.0003147354238616229
best5_current_anchor_residual,5,e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,-5.1451297796489825e-05,-8.659221081219748e-05,-7.438512240398598e-05,-4.155497597735369e-05,-2.8924206551872444e-05,-2.579997323703953e-05,1.0,0.0007444156863565254,0.0003147354238616229
best5_current_anchor_residual,5,e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,-5.1445197568211756e-05,-8.024519756821835e-05,-7.681662613967521e-05,-3.453091185390278e-05,-3.281662613974223e-05,-3.281662613952019e-05,1.0,0.0007444156863565254,0.0003147354238616229
best5_current_anchor_residual,5,e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,-9.544997507715535e-07,-2.3103512990396702e-05,-3.301624050711105e-06,7.527828218556465e-07,2.7657395578195576e-06,1.8114115907574835e-05,0.4,0.0007444156863565254,0.0003147354238616229
best5_current_anchor_residual,5,e172,visible_tail_repair,submission_e172_vis_pos_all_keep0p25_d90f4407.csv,-2.818539417415167e-07,-1.1175058153067852e-05,-1.0565324200739745e-05,5.432430547291922e-06,6.359481639184317e-06,8.539200458623775e-06,0.4,0.0007444156863565254,0.0003147354238616229
best5_current_anchor_residual,5,e176,risk_adjusted_broad_q2_underopen,submission_e176_abl_q2_to0p75_91e49725.csv,3.919575562894018e-06,-6.6671713254695675e-06,-3.6993747009050892e-06,6.547942148826813e-06,7.076756270429918e-06,1.6339725421588014e-05,0.4,0.0007444156863565254,0.0003147354238616229
best5_current_anchor_residual,5,e174,max_edge_broad_reopen,submission_e174_ro_fc_top75_to1p0_95638e73.csv,3.9862582284833085e-06,-5.364903603699567e-06,-3.859581794385392e-06,5.196338555113478e-06,7.3332447965146486e-06,1.6626193188873373e-05,0.4,0.0007444156863565254,0.0003147354238616229
best5_current_anchor_residual,5,e166,raw_broad_survivor,submission_e166_broadsurv_s0p01_d8bfa94b.csv,1.8420093355131507e-05,-3.974238629411708e-06,7.329825741919649e-06,1.0594838740662915e-05,2.0818488448814954e-05,5.733155247367172e-05,0.2,0.0007444156863565254,0.0003147354238616229
best5_current_anchor_residual,5,e169,context_veto_broad_body,submission_e169_ctx_veto_c5e806e3.csv,1.8624910096920467e-05,1.4170123354695363e-06,8.484616823012381e-06,2.612548369129719e-05,2.6735508348751935e-05,3.0361929286071287e-05,0.0,0.0007444156863565254,0.0003147354238616229
