pred_index,base_index,tag,strategy,ablation_family,alpha,keep_factor,target_group,source_tag,source_pred_index,repair_cells,body_norm_ratio,body_cos_e154,body_changed_cells,body_changed_rows,body_overlap_cells,e95_changed_cells,target_l1_total,body_share_Q1,body_share_Q2,body_share_Q3,body_share_S1,body_share_S2,body_share_S3,body_share_S4,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,e72_adverse_positive_exposure_all,e72_adverse_weighted_positive_mean,e72_adverse_positive_weight_frac,hard_worst_tail_mean,kl_if_mixmin_calibrated,e72_adverse_exposure_e101_plausible,e72_adverse_exposure_tail_equal,mean_abs_logit_move_vs_e95,max_abs_logit_move_vs_e95,changed_cells_vs_e95,changed_rows_vs_e95,tail_equal_law_cosine,tail_equal_law_resid_ratio,tail_equal_delta95_l1,tail_equal_delta101_l1,e101_active_delta95_l1,q2s3_delta95_l1,e101_plausible_delta95_l1,e95rel_rmse_tail_equal,transfer_shrinkage_risk_index,gate_cos95_resid025,gate_active_q2s3_not_more_than_e101,gate_e72_not_more_than_e95,gate_material_vs_e95,gate_strict_veto,gate_strict_actionable,post101_beat_e95_rate_broad,post101_beat_e95_rate_e101_order,post101_beat_e95_rate_e101_sensor,post101_beat_e95_rate_tight,post101_mean_vs_e95_broad,post101_mean_vs_e95_e101_order,post101_mean_vs_e95_e101_sensor,post101_mean_vs_e95_tight,post101_n_scenarios_broad,post101_n_scenarios_e101_order,post101_n_scenarios_e101_sensor,post101_n_scenarios_tight,post101_p95_vs_e95_broad,post101_p95_vs_e95_e101_order,post101_p95_vs_e95_e101_sensor,post101_p95_vs_e95_tight,tail_pass_tol1e12,all_sets_mean_beat,relaxed_structural_tol1e12,e72_plausible_gap_vs_e95,post101_ok,budget_ok,local_material,submit_relaxed,all_four_health,beats_e144_local,e155_submit,health_class,materialized_submission
10,0,e155_a6e9f2a0,branch_body_alpha,body_amplitude,1.15,,all,e152_efe33e46,1275,3,1.1500000000000061,0.9999999999999994,294,139,294,294,0.5287918774684522,0.22077077730042455,9.245179860475548e-15,0.4269920256068423,8.193479397493505e-14,0.09297802731982714,0.18625607138419883,0.07300309838861599,-3.871067574889864e-05,-1.250328452095939e-05,1.1102230246251565e-16,-3.299258003719441e-05,-2.7754880473240817e-05,-1.5510174625976703e-05,-4.157158004192141e-05,-7.746454049550877e-06,1.1102230246251565e-16,-4.1567867167469075e-05,-2.0085190399754538e-06,1.1102230246251565e-16,-4.157158004192141e-05,-3.299258003719441e-05,3,1,12,-0.00016500971139637446,4.444078765764026e-06,-2.2424110356272786e-05,0.0,8.016050027211119e-05,4.0080250136055595e-05,2.5333338128501323e-05,0.0009028848485226438,0.2222222222222222,0.9166666666666666,True,0.007461622456137578,0.00539248345019075,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,False,False,True,0.0008362584427066157,0.0026246104379864074,0.36055289287662706,0.0035729308447106822,1.5320829742151065e-05,0.0015541187400268794,0.001312015238920522,0.0020381225613422638,0.029019268704190193,294,139,0.9723182335356689,0.24124182885780082,0.00040306563514145926,0.0004030656351414556,0.0001742921033521859,0.0010784083509204876,0.00043098250301749506,0.0024801734632295533,-0.9702884737113828,True,True,True,True,True,True,0.9979721900347625,1.0,1.0,0.9985663082437276,-4.5334239237938437e-05,-1.7540995963619467e-05,-1.7540995963619467e-05,-3.72691040721026e-05,3452,57,57,2790,-9.06761547280002e-06,-4.8295310600495e-06,-4.8295310600495e-06,-9.35713192127273e-06,True,True,False,-3.2162802340522222e-06,True,True,True,False,False,True,False,missing_relaxed,False
3,0,e155_efe33e46,control_source_unrepaired,control,,,,e152_efe33e46,1275,3,0.8835470421698125,0.9011563070581956,294,139,294,294,0.42945161934522924,0.23638193162602358,1.1383764307160243e-14,0.4571855072308925,1.0088785694196508e-13,0.09955269427135782,0.12871456971227435,0.0781652971593396,-3.846527120510146e-05,-1.2257879977162212e-05,1.1102230246251565e-16,-3.263469029934907e-05,-2.7396990735395477e-05,-1.4848756924257245e-05,-4.136060886483772e-05,-7.535482872467192e-06,1.1102230246251565e-16,-4.140051445122861e-05,-1.8411663237349885e-06,1.1102230246251565e-16,-4.140051445122861e-05,-3.263469029934907e-05,3,1,3,-0.00018480376159812906,-7.746162784982857e-06,-2.3269824130950356e-05,0.0,7.590588145280075e-05,3.7952940726400375e-05,2.4388818523931445e-05,0.0008951467365868957,0.2222222222222222,0.9166666666666666,True,0.00745856424513648,0.005451717253861019,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008498179187381032,0.0026726817834252176,0.36055289287662706,0.003574649619152876,1.545752120987704e-05,0.0015544751999902137,0.0013124316941025504,0.002034999750345548,0.026844358892442632,294,139,0.9724001850977179,0.24081773737894116,0.00039142102000210087,0.0003914210200020972,0.0008789064415487297,0.0011372638098811872,0.0004146116933463227,0.0024758134381176996,-0.9696067772462929,True,False,True,True,False,False,0.9942062572421785,1.0,1.0,0.9949820788530466,-4.164265561284903e-05,-1.712221472295405e-05,-1.712221472295405e-05,-3.413601604314252e-05,3452,57,57,2790,-7.165841580021213e-06,-4.688297919218098e-06,-4.688297919218098e-06,-7.570090550870465e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,False,True,False,missing_actionable,False
3,0,e155_efe33e46,source_repair_keep,source_s3_repair,,1.0,repair_mask,e152_efe33e46,1275,3,0.8835470421698113,0.9011563070581957,294,139,294,294,0.42945161934522896,0.23638193162602347,1.1383764307160251e-14,0.4571855072308919,1.0088785694196516e-13,0.09955269427135943,0.1287145697122734,0.07816529715933947,-3.846527120510146e-05,-1.2257879977162212e-05,1.1102230246251565e-16,-3.263469029934907e-05,-2.7396990735395477e-05,-1.4848756924257245e-05,-4.136060886483772e-05,-7.535482872467192e-06,1.1102230246251565e-16,-4.140051445122861e-05,-1.8411663237349885e-06,1.1102230246251565e-16,-4.140051445122861e-05,-3.263469029934907e-05,3,1,19,-0.00018480376159812906,-7.746162784982857e-06,-2.3269824130950356e-05,0.0,7.590588145280075e-05,3.7952940726400375e-05,2.4388818523931445e-05,0.0008951467365868957,0.2222222222222222,0.9166666666666666,True,0.00745856424513648,0.005451717253861019,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008498179187381032,0.0026726817834252176,0.36055289287662706,0.003574649619152876,1.545752120987704e-05,0.0015544751999902137,0.0013124316941025504,0.002034999750345548,0.026844358892442632,294,139,0.9724001850977179,0.24081773737894116,0.00039142102000210087,0.0003914210200020972,0.0008789064415487297,0.0011372638098811872,0.0004146116933463227,0.0024758134381176996,-0.9696067772462929,True,False,True,True,False,False,0.9942062572421785,1.0,1.0,0.9949820788530466,-4.164265561284903e-05,-1.712221472295405e-05,-1.712221472295405e-05,-3.413601604314252e-05,3452,57,57,2790,-7.165841580021213e-06,-4.688297919218098e-06,-4.688297919218098e-06,-7.570090550870465e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,False,True,False,missing_actionable,False
15,0,e155_8bda5da3,source_repair_keep,source_s3_repair,,0.75,repair_mask,e152_efe33e46,1275,3,0.9010782097911522,0.9590096068977708,294,139,294,294,0.439574087525357,0.23093855211584344,1.1121620119776458e-14,0.4466574850369235,9.856462144961498e-14,0.09726020477162359,0.14877844357150732,0.07636531450399238,-3.8435059265706784e-05,-1.2227668037767536e-05,1.1102230246251565e-16,-3.24123584649616e-05,-2.717465890100801e-05,-1.4848756924257245e-05,-4.137765806544458e-05,-7.5525320730740475e-06,1.1102230246251565e-16,-4.151516126649213e-05,-1.955813138998508e-06,1.1102230246251565e-16,-4.151516126649213e-05,-3.24123584649616e-05,3,1,18,-0.00018203569065206038,-5.695739861977245e-06,-2.3114929246059734e-05,0.0,7.699014564695184e-05,3.849507282347592e-05,2.4612573352799517e-05,0.0008951467365868957,0.2222222222222222,0.9166666666666666,True,0.007452779977604979,0.005431472317500764,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008460840741296346,0.002659167862250277,0.36055289287662706,0.0035709157745444074,1.539885690458826e-05,0.0015544751999902137,0.0013124316941025504,0.002029215482814047,0.026844358892442632,294,139,0.9724001850977175,0.24081773737894216,0.0003914210200021026,0.0003914210200020989,0.0006764570779461705,0.0011170188735209322,0.0004146116933463238,0.00247581343811771,-0.9698294715462553,True,False,True,True,False,False,0.9953650057937428,1.0,1.0,0.9960573476702509,-4.2317091368206615e-05,-1.708840134131352e-05,-1.708840134131352e-05,-3.471365571628303e-05,3452,57,57,2790,-7.737502976187314e-06,-4.67764169084725e-06,-4.67764169084725e-06,-8.264371311237661e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,False,True,False,missing_actionable,False
14,0,e155_7bc4def7,source_repair_keep,source_s3_repair,,0.5,repair_mask,e152_efe33e46,1275,3,0.940774582414983,0.9907488438785598,294,139,294,294,0.44969655570548545,0.2257402286781862,1.0871277429031806e-14,0.43660342497722504,9.634597593932213e-14,0.095070921096882,0.16793905979119203,0.07464636545640746,-3.8401775645180436e-05,-1.2194384417241189e-05,1.1102230246251565e-16,-3.2183670132246434e-05,-2.6945970568292843e-05,-1.4848756924257245e-05,-4.139239398792682e-05,-7.567267995556293e-06,1.1102230246251565e-16,-4.162926281547907e-05,-2.0699146879854524e-06,1.1102230246251565e-16,-4.162926281547907e-05,-3.2183670132246434e-05,3,1,17,-0.00017926073178214377,-3.640214773059647e-06,-2.2954932195451416e-05,0.0,7.811012500190395e-05,3.9055062500951976e-05,2.4846245923222303e-05,0.0008951467365868957,0.2222222222222222,0.9166666666666666,True,0.007446995710073478,0.0054112273811405065,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008423553316869978,0.002645671626568903,0.36055289287662706,0.0035671870321017708,1.5345294765131933e-05,0.0015544751999902137,0.0013124316941025504,0.002023431215282545,0.026844358892442632,294,139,0.9724001850977175,0.24081773737894216,0.0003914210200021026,0.0003914210200020989,0.0004740077143436006,0.0010967739371606751,0.0004146116933463238,0.00247581343811771,-0.9700521658462181,True,False,True,True,False,False,0.9976825028968713,1.0,1.0,0.9982078853046595,-4.29796288898442e-05,-1.7051150115944154e-05,-1.7051150115944154e-05,-3.52815391808624e-05,3452,57,57,2790,-8.204583732197578e-06,-4.66590203200894e-06,-4.66590203200894e-06,-8.670687457077267e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,False,True,False,missing_actionable,False
13,0,e155_7dda52b2,source_repair_keep,source_s3_repair,,0.1,repair_mask,e152_efe33e46,1275,3,1.0435724699343059,0.9973022785266918,294,139,294,294,0.465892504793691,0.21789275911554365,1.04933562262807e-14,0.42142566021408806,9.29966743190745e-14,0.0917659445582795,0.19686422275742993,0.07205141335455528,-3.8341684187814806e-05,-1.2134292959875559e-05,1.1102230246251565e-16,-3.180450910156285e-05,-2.656680953760926e-05,-1.4848756924257245e-05,-4.141114918820854e-05,-7.58602319583801e-06,1.1102230246251565e-16,-4.180939427378405e-05,-2.2500461462904298e-06,1.1102230246251565e-16,-4.180939427378405e-05,-3.180450910156285e-05,3,1,15,-0.00017480645630298385,-3.4075145516343497e-07,-2.2688313738555843e-05,0.0,7.99764541999648e-05,3.99882270999824e-05,2.5240764705579847e-05,0.0008951467365868957,0.2222222222222222,0.9166666666666666,True,0.007437740882023074,0.005378835482964095,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008363999669545218,0.0026241144728580195,0.36055289287662706,0.0035612316673692946,1.5270218517744638e-05,0.0015544751999902137,0.0013124316941025504,0.002014176387232142,0.026844358892442632,294,139,0.9724001850977175,0.24081773737894216,0.0003914210200021026,0.0003914210200020989,0.00015008873257948974,0.0010643820389842642,0.0004146116933463238,0.00247581343811771,-0.9704084767261587,True,True,True,True,True,True,0.9979721900347625,1.0,1.0,0.9985663082437276,-4.401333248613745e-05,-1.6983895400690787e-05,-1.6983895400690787e-05,-3.616854786407313e-05,3452,57,57,2790,-8.750282017006938e-06,-4.644706825555631e-06,-4.644706825555631e-06,-9.018558105979826e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,True,True,True,all_four,False
12,0,e155_c9890c09,source_repair_keep,source_s3_repair,,0.0,repair_mask,e152_efe33e46,1275,3,1.0755331214826225,0.9929295981604683,294,139,294,291,0.4699414920657412,0.21601540837459796,1.0402946108173154e-14,0.41779468239422896,9.219542063746033e-14,0.09097529476932201,0.20378399169608843,0.07143062276565999,-3.832503045275715e-05,-1.21176392248179e-05,1.1102230246251565e-16,-3.170716263878326e-05,-2.646946307482967e-05,-1.4848756924257245e-05,-4.1414908883874446e-05,-7.589782891503916e-06,1.1102230246251565e-16,-4.185301983539169e-05,-2.2936717078980706e-06,1.1102230246251565e-16,-4.185301983539169e-05,-3.170716263878326e-05,3,1,14,-0.0001736901272008762,4.861589908422559e-07,-2.2619614507835006e-05,0.0,8.045734881483024e-05,4.022867440741512e-05,2.5343366324057573e-05,0.0008951467365868957,0.2222222222222222,0.9166666666666666,True,0.0074354271750104745,0.005370737508419995,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,False,False,True,0.0008349131703878744,0.0026187322718264168,0.36055289287662706,0.003559744870802647,1.5253494072369066e-05,0.0015544751999902137,0.0013124316941025504,0.002011862680219542,0.026844358892442632,291,139,0.9724001850977175,0.24081773737894216,0.0003914210200021026,0.0003914210200020989,6.91089871384848e-05,0.0010562840644401637,0.0004146116933463238,0.00247581343811771,-0.9704975544461438,True,True,True,True,True,True,0.9979721900347625,1.0,1.0,0.9985663082437276,-4.426555874005141e-05,-1.696525644170544e-05,-1.696525644170544e-05,-3.638522251122103e-05,3452,57,57,2790,-8.768329631449511e-06,-4.638832790073045e-06,-4.638832790073045e-06,-9.05440579568885e-06,True,True,False,-2.859820270717907e-06,True,True,True,False,False,True,False,missing_relaxed,False
24,0,e155_8eef29d1,target_drop,target_drop,,,S4,e152_efe33e46,1275,3,0.986943786911936,0.9869437869119346,260,138,260,281,0.426250810443938,0.23815697432932245,1.146924743876206e-14,0.4606186114156355,1.0164544553210928e-13,0.10030025683817939,0.2009241574167361,1.349520729438158e-14,-3.823957090698382e-05,-1.2032179679044575e-05,1.1102230246251565e-16,-3.1708595703561215e-05,-2.6470896139607625e-05,-1.4704968726908518e-05,-4.132617477425882e-05,-7.5010487818882865e-06,1.1102230246251565e-16,-4.168394224302041e-05,-2.12459411552679e-06,1.1102230246251565e-16,-4.168394224302041e-05,-3.1708595703561215e-05,3,1,32,-0.00018410236686128848,-5.771428363554598e-06,-2.11858145312549e-05,0.0,7.926584947531845e-05,3.9632924737659225e-05,2.5089841761262923e-05,0.0008951467365868957,0.2222222222222222,0.9166666666666666,True,0.007431692992556273,0.005390982444780259,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008387569532240079,0.0026322994729208915,0.3617484260616253,0.003560524159922974,1.5298010018023905e-05,0.0015544751999902137,0.0013124316941025504,0.002008128497765343,0.026844358892442632,281,138,0.9723189682970481,0.24118689834378748,0.0003899226138736157,0.000389922613873612,0.00027155835074103575,0.001076529000800428,0.0004132093103566789,0.002479608730306484,-0.9701936433455115,True,True,True,True,True,True,0.9979721900347625,1.0,1.0,0.9985663082437276,-4.317669267430626e-05,-1.6852986802212715e-05,-1.6852986802212715e-05,-3.546885089266765e-05,3452,57,57,2790,-8.51082485430666e-06,-4.6086898580245825e-06,-4.6086898580245825e-06,-8.854459506315702e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,True,True,True,all_four,False
22,0,e155_183a24f8,target_drop,target_drop,,,S3,e152_efe33e46,1275,3,0.8581252921889369,0.8581252921889381,238,137,238,285,0.3741749389489785,0.27130251856496485,1.3065482230548338e-14,0.5247252982066986,1.157919706159279e-13,0.11425956501816598,4.43770316598199e-14,0.08971261820999757,-3.8235143849041364e-05,-1.2027752621102117e-05,1.1102230246251565e-16,-3.220149006388784e-05,-2.6963790499934248e-05,-1.466848300224477e-05,-4.1230746221643244e-05,-7.4056202292727136e-06,1.1102230246251565e-16,-4.127319526148199e-05,-1.7138471339883665e-06,1.1102230246251565e-16,-4.127319526148199e-05,-3.220149006388784e-05,3,1,30,-0.0001903635138577442,-1.3036097897045629e-05,-2.360454990082972e-05,0.0,7.356280106435298e-05,3.678140053217649e-05,2.353943219777704e-05,0.0008436694984961775,0.19444444444444445,0.8888888888888888,True,0.007438352384617231,0.005380975742043655,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008509414121752669,0.0026773687497234416,0.36055289287662706,0.003563769350659458,1.5456708977428038e-05,0.0015544751999902137,0.0013124316941025504,0.002014067233236646,0.026844358892442632,285,139,0.9724001850977176,0.24081773737894263,0.00039142102000210444,0.00039142102000210076,0.0009200000000002201,0.0010640000000000254,0.0004146116933463255,0.002475813438117715,-0.9696389474977223,True,True,True,True,True,True,0.9933371958285052,1.0,1.0,0.9939068100358422,-4.057601338444015e-05,-1.6864654822057346e-05,-1.6864654822057346e-05,-3.3258922779080543e-05,3452,57,57,2790,-6.813312094140894e-06,-4.607128364741101e-06,-4.607128364741101e-06,-7.263458374231646e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,True,True,True,all_four,False
20,0,e155_8ea3523b,target_drop,target_drop,,,S2,e152_efe33e46,1275,3,0.981499116759983,0.9814991167599806,255,138,255,278,0.4170659581206315,0.24340179615279917,1.1721829415145807e-14,0.4707626038485912,1.0388393656301494e-13,7.083373797518195e-14,0.2053490179888467,0.08048658200957663,-3.818861803817075e-05,-1.1981226810231504e-05,1.1102230246251565e-16,-3.169871021746484e-05,-2.6461010653511252e-05,-1.4656001827484388e-05,-4.124737186761429e-05,-7.42224587524376e-06,1.1102230246251565e-16,-4.161977202921108e-05,-2.0604239017174564e-06,1.1102230246251565e-16,-4.161977202921108e-05,-3.169871021746484e-05,3,1,28,-0.0001859424257827369,-3.3549997118242914e-06,-2.2970700809782363e-05,0.0,7.926584947531845e-05,3.9632924737659225e-05,2.5089841761262923e-05,0.0008951467365868957,0.2222222222222222,0.9166666666666666,True,0.007433224652505538,0.005390982444780259,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.00083934418529957,0.00263307314596085,0.36174842606162533,0.0035600681440522085,1.527225340566306e-05,0.0015573350202609342,0.0013155806066907447,0.0020097406414807473,0.026844358892442632,278,139,0.9721700209235027,0.2415221827625935,0.0003631081485688378,0.0003631081485688341,0.00027155835074103575,0.001076529000800428,0.0003860791211341982,0.002483055742468903,-0.9700432660618308,True,True,True,True,True,True,0.9976825028968713,1.0,1.0,0.9982078853046595,-4.2712328266693986e-05,-1.6569357699636597e-05,-1.6569357699636597e-05,-3.5009333218780866e-05,3452,57,57,2790,-8.028616912269489e-06,-4.405388871016034e-06,-4.405388871016034e-06,-8.501169153388344e-06,True,True,True,2.6020852139652106e-18,True,True,True,False,True,True,True,all_four,False
9,0,e155_db69771c,branch_body_alpha,body_amplitude,0.85,,all,e152_efe33e46,1275,3,0.8500000000000009,0.9999999999999998,294,139,294,294,0.3908461703027818,0.2207707773004144,1.2508184517113568e-14,0.42699202560682287,1.1085295655432028e-13,0.09297802731984106,0.18625607138418646,0.07300309838861198,-3.801594169461353e-05,-1.1808550466674284e-05,1.1102230246251565e-16,-3.089739464323671e-05,-2.5659695079283118e-05,-1.4184481977652652e-05,-4.123703390135347e-05,-7.41190790898294e-06,1.1102230246251565e-16,-4.1913396539250414e-05,-2.354048411756793e-06,1.1102230246251565e-16,-4.1913396539250414e-05,-3.089739464323671e-05,3,1,10,-0.00018793964584831735,-7.597022149474775e-06,-2.314932394822944e-05,0.0,7.838142952297511e-05,3.9190714761487555e-05,2.48491991719652e-05,0.000887412935728688,0.2222222222222222,0.9166666666666666,True,0.007420800428946369,0.005389481439369761,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008410062148869711,0.002639780046787754,0.36055289287662706,0.0035540021705924535,1.527907149406597e-05,0.0015548316772240845,0.0013128481696416013,0.001997171334159821,0.02581770505857639,294,139,0.9724331890189458,0.2406162608192922,0.0003797764048627457,0.00037977640486274204,0.00036882459812990565,0.0010746496506803607,0.0003982408836751516,0.0024737420858191774,-0.9702122989315235,True,True,True,True,True,True,0.9973928157589803,1.0,1.0,0.9978494623655914,-4.1910949144896966e-05,-1.6475158843374933e-05,-1.6475158843374933e-05,-3.4397690771509894e-05,3452,57,57,2790,-8.154595486553958e-06,-4.475127462125784e-06,-4.475127462125784e-06,-8.485561407383002e-06,True,True,True,-2.5033430368470288e-06,True,True,True,False,True,True,True,all_four,False
27,0,e155_d5efde72,target_only,target_only,,,Q_all,e152_efe33e46,1275,3,0.8208395530303363,0.8208395530303363,165,124,165,256,0.29785365974232597,0.34082039954980037,1.6413348824330988e-14,0.6591796004498636,1.4546221649073767e-13,9.918407858893587e-14,5.5748091617926844e-14,1.9312648537927853e-14,-3.793143623953554e-05,-1.1724045011596296e-05,1.1102230246251565e-16,-3.171143699765011e-05,-2.647373743369652e-05,-1.4331939707679098e-05,-4.099200359963806e-05,-7.16687760726753e-06,1.1102230246251565e-16,-4.1090868121207436e-05,-1.5315199937138146e-06,1.1102230246251565e-16,-4.1090868121207436e-05,-3.171143699765011e-05,3,1,35,-0.00020745054808045117,-1.9003359495006755e-05,-2.2181407843518963e-05,0.0,7.356280106435298e-05,3.678140053217649e-05,2.353943219777704e-05,0.0008436694984961775,0.19444444444444445,0.8888888888888888,True,0.007420847144595091,0.005380975742043655,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008517791593191258,0.002678355185721915,0.36294395924662354,0.0035574348624253715,1.543329425876636e-05,0.0015573350202609344,0.0013155806066907447,0.0019966424769806428,0.026844358892442632,256,138,0.9720886435306206,0.24189026864012259,0.00036160974244034904,0.00036160974244034535,0.0009200000000002201,0.0010640000000000254,0.0003846767381445516,0.002486839981835515,-0.9693259760204899,True,True,True,True,True,True,0.992468134414832,1.0,1.0,0.992831541218638,-3.9200721534914916e-05,-1.6264895496921084e-05,-1.6264895496921084e-05,-3.205469333034933e-05,3452,57,57,2790,-6.264419210217632e-06,-4.314676787184559e-06,-4.314676787184559e-06,-6.754371854622415e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,True,True,True,all_four,False
27,0,e155_d5efde72,target_drop,target_drop,,,S_all,e152_efe33e46,1275,3,0.8208395530303363,0.8208395530303363,165,124,165,256,0.29785365974232586,0.3408203995498005,1.6413348824330994e-14,0.6591796004498636,1.4546221649073772e-13,9.918407858893591e-14,5.574809161792687e-14,1.9312648537927863e-14,-3.793143623953554e-05,-1.1724045011596296e-05,1.1102230246251565e-16,-3.171143699765011e-05,-2.647373743369652e-05,-1.4331939707679098e-05,-4.099200359963806e-05,-7.16687760726753e-06,1.1102230246251565e-16,-4.1090868121207436e-05,-1.5315199937138146e-06,1.1102230246251565e-16,-4.1090868121207436e-05,-3.171143699765011e-05,3,1,36,-0.00020745054808045117,-1.9003359495006755e-05,-2.2181407843518963e-05,0.0,7.356280106435298e-05,3.678140053217649e-05,2.353943219777704e-05,0.0008436694984961775,0.19444444444444445,0.8888888888888888,True,0.007420847144595091,0.005380975742043655,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008517791593191258,0.002678355185721915,0.36294395924662354,0.0035574348624253715,1.543329425876636e-05,0.0015573350202609344,0.0013155806066907447,0.0019966424769806428,0.026844358892442632,256,138,0.9720886435306206,0.24189026864012259,0.00036160974244034904,0.00036160974244034535,0.0009200000000002201,0.0010640000000000254,0.0003846767381445516,0.002486839981835515,-0.9693259760204899,True,True,True,True,True,True,0.992468134414832,1.0,1.0,0.992831541218638,-3.9200721534914916e-05,-1.6264895496921084e-05,-1.6264895496921084e-05,-3.205469333034933e-05,3452,57,57,2790,-6.264419210217632e-06,-4.314676787184559e-06,-4.314676787184559e-06,-6.754371854622415e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,True,True,True,all_four,False
27,0,e155_d5efde72,target_only,target_only,,,Q1_Q3,e152_efe33e46,1275,3,0.8208395530303363,0.8208395530303363,165,124,165,256,0.29785365974232597,0.34082039954980037,1.6413348824330988e-14,0.6591796004498636,1.4546221649073767e-13,9.918407858893587e-14,5.5748091617926844e-14,1.9312648537927853e-14,-3.793143623953554e-05,-1.1724045011596296e-05,1.1102230246251565e-16,-3.171143699765011e-05,-2.647373743369652e-05,-1.4331939707679098e-05,-4.099200359963806e-05,-7.16687760726753e-06,1.1102230246251565e-16,-4.1090868121207436e-05,-1.5315199937138146e-06,1.1102230246251565e-16,-4.1090868121207436e-05,-3.171143699765011e-05,3,1,39,-0.00020745054808045117,-1.9003359495006755e-05,-2.2181407843518963e-05,0.0,7.356280106435298e-05,3.678140053217649e-05,2.353943219777704e-05,0.0008436694984961775,0.19444444444444445,0.8888888888888888,True,0.007420847144595091,0.005380975742043655,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008517791593191258,0.002678355185721915,0.36294395924662354,0.0035574348624253715,1.543329425876636e-05,0.0015573350202609344,0.0013155806066907447,0.0019966424769806428,0.026844358892442632,256,138,0.9720886435306206,0.24189026864012259,0.00036160974244034904,0.00036160974244034535,0.0009200000000002201,0.0010640000000000254,0.0003846767381445516,0.002486839981835515,-0.9693259760204899,True,True,True,True,True,True,0.992468134414832,1.0,1.0,0.992831541218638,-3.9200721534914916e-05,-1.6264895496921084e-05,-1.6264895496921084e-05,-3.205469333034933e-05,3452,57,57,2790,-6.264419210217632e-06,-4.314676787184559e-06,-4.314676787184559e-06,-6.754371854622415e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,True,True,True,all_four,False
