pred_index,filter,tag,strategy,fallback,selector,target_scope,graft_alpha,n_scenarios,local_delta,mean_pred_delta,median_pred_delta,p90_pred_delta,p95_pred_delta,mean_vs_e95,median_vs_e95,p90_vs_e95,p95_vs_e95,beat_e95_rate
17,broad_not_q2s3,e110_nonactive_tail_graft_5998eeab,nonactive_tail_graft,e89,nonactive_s1s2s3_e89,s1s2s3,0.75,3084,-2.6141362527098977e-05,-1.0991009608697644e-05,-1.1436063490957128e-05,-7.339415235355933e-06,-6.052613183723958e-06,4.319690391350884e-06,3.874636509091399e-06,7.971284764692594e-06,9.25808681632457e-06,0.011673151750972763
17,tight_plausible,e110_nonactive_tail_graft_5998eeab,nonactive_tail_graft,e89,nonactive_s1s2s3_e89,s1s2s3,0.75,2790,-2.6141362527098977e-05,-1.1407651188475983e-05,-1.1755253828473321e-05,-7.667019078288963e-06,-6.436773017279928e-06,3.903048811572545e-06,3.5554461715752063e-06,7.643680921759564e-06,8.873926982768599e-06,0.012186379928315413
17,near_unit_tail,e110_nonactive_tail_graft_5998eeab,nonactive_tail_graft,e89,nonactive_s1s2s3_e89,s1s2s3,0.75,2354,-2.6141362527098977e-05,-1.1317660363880223e-05,-1.1683441469041289e-05,-7.661025184360402e-06,-6.449904752673171e-06,3.993039636168304e-06,3.627258531007239e-06,7.649674815688125e-06,8.860795247375355e-06,0.012744265080713678
9,broad_plausible,e110_active_restored_tail_aa8e2df0,active_restored_tail,e95,restore_e101_active,active_q2s3,1.0,3452,-2.6100590397315493e-05,-1.0043343493663706e-05,-1.0553701356668494e-05,-4.830660706880751e-06,-3.098174684076729e-06,5.267356506384822e-06,4.756998643380033e-06,1.0480039293167776e-05,1.2212525315971798e-05,0.009849362688296639
9,broad_q2s3,e110_active_restored_tail_aa8e2df0,active_restored_tail,e95,restore_e101_active,active_q2s3,1.0,368,-2.6100590397315493e-05,-1.4703197566565724e-05,-1.4695980322112679e-05,-1.451395901887217e-05,-1.4490310347888737e-05,6.075024334828065e-07,6.147196779358481e-07,7.967409811763572e-07,8.203896521597902e-07,0.0
9,broad_not_q2s3,e110_active_restored_tail_aa8e2df0,active_restored_tail,e95,restore_e101_active,active_q2s3,1.0,3084,-2.6100590397315493e-05,-9.487303837753218e-06,-1.0075249783186e-05,-4.618444086594444e-06,-2.8981749290337463e-06,5.823396162295311e-06,5.235450216862528e-06,1.0692255913454082e-05,1.2412525071014782e-05,0.011024643320363165
9,tight_plausible,e110_active_restored_tail_aa8e2df0,active_restored_tail,e95,restore_e101_active,active_q2s3,1.0,2790,-2.6100590397315493e-05,-1.005056102377431e-05,-1.0519369294967347e-05,-5.048783778474802e-06,-3.4127434009465863e-06,5.2601389762742165e-06,4.7913307050811806e-06,1.0261916221573725e-05,1.1897956599101941e-05,0.011469534050179211
9,near_unit_tail,e110_active_restored_tail_aa8e2df0,active_restored_tail,e95,restore_e101_active,active_q2s3,1.0,2354,-2.6100590397315493e-05,-9.93670536604643e-06,-1.0424627154563722e-05,-5.054249191928233e-06,-3.4457334012765756e-06,5.373994634002099e-06,4.886072845484805e-06,1.0256450808120295e-05,1.1864966598771952e-05,0.0118946474086661
10,broad_plausible,e110_active_restored_tail_4f647a1a,active_restored_tail,e90,restore_e101_active,active_q2s3,1.0,3452,-2.6066385871770237e-05,-6.318733771593201e-06,-6.839952894291366e-06,-1.8769653292279296e-07,1.6368350413515152e-06,8.991966228455326e-06,8.470747105757161e-06,1.5123003467125733e-05,1.6947535041400042e-05,0.002607184241019699
10,broad_q2s3,e110_active_restored_tail_4f647a1a,active_restored_tail,e90,restore_e101_active,active_q2s3,1.0,368,-2.6066385871770237e-05,-8.331730459296291e-06,-8.391436303115281e-06,-4.446363337797935e-06,-3.44661365016885e-06,6.978969540752236e-06,6.919263696933246e-06,1.0864336662250593e-05,1.1864086349879677e-05,0.0
10,broad_not_q2s3,e110_active_restored_tail_4f647a1a,active_restored_tail,e90,restore_e101_active,active_q2s3,1.0,3084,-2.6066385871770237e-05,-6.078531832204504e-06,-6.527670870517505e-06,1.5351941841008305e-07,2.101132983494843e-06,9.232168167844022e-06,8.783029129531022e-06,1.546421941845861e-05,1.741183298354337e-05,0.0029182879377431907
10,tight_plausible,e110_active_restored_tail_4f647a1a,active_restored_tail,e90,restore_e101_active,active_q2s3,1.0,2790,-2.6066385871770237e-05,-7.0049589491484145e-06,-7.4768425821299025e-06,-1.3022544060419423e-06,6.285590223250276e-07,8.305741050900112e-06,7.833857417918625e-06,1.4008445594006585e-05,1.5939259022373555e-05,0.0032258064516129032
10,near_unit_tail,e110_active_restored_tail_4f647a1a,active_restored_tail,e90,restore_e101_active,active_q2s3,1.0,2354,-2.6066385871770237e-05,-7.255186519637754e-06,-7.67589197168271e-06,-1.692406176736853e-06,1.5816324690780404e-07,8.055513480410772e-06,7.634808028365817e-06,1.3618293823311675e-05,1.546886324695633e-05,0.002973661852166525
5,broad_plausible,e110_control_00d7807f,control,,,,,3452,-2.5895951955900998e-05,-1.1477421307225383e-05,-1.1308735190853997e-05,-4.841151762948339e-06,-2.758778554850855e-06,3.833278692823146e-06,4.00196480919453e-06,1.0469548237100189e-05,1.2551921445197673e-05,0.19582850521436848
5,broad_q2s3,e110_control_00d7807f,control,,,,,368,-2.5895951955900998e-05,-2.0341185736512248e-05,-2.0766540352634603e-05,-1.3246465284801795e-05,-1.3033665209366208e-05,-5.030485736463722e-06,-5.455840352586076e-06,2.0642347152467334e-06,2.277034790682318e-06,0.779891304347826
5,broad_not_q2s3,e110_control_00d7807f,control,,,,,3084,-2.5895951955900998e-05,-1.041974773070866e-05,-1.0721358339374247e-05,-4.488593769079337e-06,-2.4370562597746957e-06,4.890952269339867e-06,4.58934166067428e-06,1.082210623096919e-05,1.2873643740273832e-05,0.1261348897535668
5,tight_plausible,e110_control_00d7807f,control,,,,,2790,-2.5895951955900998e-05,-1.164691046033542e-05,-1.1509066204132238e-05,-5.272042160415436e-06,-3.7061519793798165e-06,3.6637895397131075e-06,3.801633795916289e-06,1.0038657839633091e-05,1.160454802066871e-05,0.1921146953405018
5,near_unit_tail,e110_control_00d7807f,control,,,,,2354,-2.5895951955900998e-05,-1.1536460377145548e-05,-1.1514013767409547e-05,-5.408787775325241e-06,-3.847028600261755e-06,3.774239622902978e-06,3.79668623263898e-06,9.901912224723286e-06,1.1463671399786772e-05,0.18054375531011044
18,broad_plausible,e110_nonactive_tail_graft_30bdc74b,nonactive_tail_graft,e85,nonactive_s1s2s3_e85,s1s2s3,0.25,3452,-2.573000515049273e-05,-1.2732945235572102e-05,-1.2741531518574195e-05,-1.1579948325685829e-05,-1.1257432338498395e-05,2.577754764476425e-06,2.569168481474332e-06,3.730751674362699e-06,4.053267661550131e-06,0.00028968713789107763
18,broad_q2s3,e110_nonactive_tail_graft_30bdc74b,nonactive_tail_graft,e85,nonactive_s1s2s3_e85,s1s2s3,0.25,368,-2.573000515049273e-05,-1.2595241683279826e-05,-1.2562981521970125e-05,-1.1749369535844266e-05,-1.1643662995876158e-05,2.715458316768701e-06,2.7477184780784025e-06,3.5613304642042616e-06,3.667037004172369e-06,0.0
18,broad_not_q2s3,e110_nonactive_tail_graft_30bdc74b,nonactive_tail_graft,e85,nonactive_s1s2s3_e85,s1s2s3,0.25,3084,-2.573000515049273e-05,-1.2749376787856008e-05,-1.2776773473613164e-05,-1.1548492520107065e-05,-1.1207940360860689e-05,2.561323212192522e-06,2.5339265264353634e-06,3.7622074799414626e-06,4.102759639187839e-06,0.00032425421530479895
18,tight_plausible,e110_nonactive_tail_graft_30bdc74b,nonactive_tail_graft,e85,nonactive_s1s2s3_e85,s1s2s3,0.25,2790,-2.573000515049273e-05,-1.293907482062249e-05,-1.2933797066364049e-05,-1.1822687212349161e-05,-1.1525808146007903e-05,2.3716251794260367e-06,2.3769029336844784e-06,3.4880127876993653e-06,3.7848918540406235e-06,0.00035842293906810036
18,near_unit_tail,e110_nonactive_tail_graft_30bdc74b,nonactive_tail_graft,e85,nonactive_s1s2s3_e85,s1s2s3,0.25,2354,-2.573000515049273e-05,-1.3033213539519541e-05,-1.305366752133056e-05,-1.1941001547711652e-05,-1.1660773775218033e-05,2.2774864605289854e-06,2.2570324787179663e-06,3.369698452336875e-06,3.649926224830495e-06,0.0004248088360237893
2,broad_plausible,e110_control_177569bc,control,,,,,3452,-2.5372405273338394e-05,-3.151599175064525e-05,-2.9598822486702382e-05,-1.867414863839727e-05,-1.687477879226977e-05,-1.6205291750596722e-05,-1.4288122486653855e-05,-3.3634486383487433e-06,-1.5640787922212426e-06,0.9834878331402086
2,broad_q2s3,e110_control_177569bc,control,,,,,368,-2.5372405273338394e-05,-4.426747729688773e-05,-4.460888390863052e-05,-3.328296834685221e-05,-3.037675674007497e-05,-2.8956777296839207e-05,-2.929818390858199e-05,-1.7972268346803684e-05,-1.506605674002644e-05,1.0
2,broad_not_q2s3,e110_control_177569bc,control,,,,,3084,-2.5372405273338394e-05,-2.999441370881087e-05,-2.8031669886494914e-05,-1.8339645460114307e-05,-1.6697036416055575e-05,-1.4683713708762339e-05,-1.2720969886446387e-05,-3.02894546006578e-06,-1.3863364160070479e-06,0.9815175097276264
2,tight_plausible,e110_control_177569bc,control,,,,,2790,-2.5372405273338394e-05,-2.8507595099095625e-05,-2.743685761815044e-05,-1.834922691371418e-05,-1.6724458833027228e-05,-1.3196895099047098e-05,-1.212615761810191e-05,-3.038526913665655e-06,-1.413758832978699e-06,0.9824372759856631
2,near_unit_tail,e110_control_177569bc,control,,,,,2354,-2.5372405273338394e-05,-2.6919934679343588e-05,-2.6099507210861712e-05,-1.825944582088313e-05,-1.672546717736378e-05,-1.1609234679295064e-05,-1.0788807210813183e-05,-2.948745820834601e-06,-1.4147671773152521e-06,0.9817332200509771
19,broad_plausible,e110_nonactive_tail_graft_095f2e90,nonactive_tail_graft,e85,nonactive_s1s2s3_e85,s1s2s3,0.5,3452,-2.5223632006410313e-05,-1.0050747908120742e-05,-1.0065812065646192e-05,-7.681673438961334e-06,-7.036555565808076e-06,5.259952091927785e-06,5.244887934402335e-06,7.629026561087192e-06,8.27414443424045e-06,0.00028968713789107763
19,broad_q2s3,e110_nonactive_tail_graft_095f2e90,nonactive_tail_graft,e85,nonactive_s1s2s3_e85,s1s2s3,0.5,368,-2.5223632006410313e-05,-9.714899690828806e-06,-9.648420518767011e-06,-7.971793713222575e-06,-7.753962091452716e-06,5.59580030921972e-06,5.662279481281516e-06,7.338906286825952e-06,7.556737908595811e-06,0.0
19,broad_not_q2s3,e110_nonactive_tail_graft_095f2e90,nonactive_tail_graft,e85,nonactive_s1s2s3_e85,s1s2s3,0.5,3084,-2.5223632006410313e-05,-1.0090823181779442e-05,-1.0147505031994885e-05,-7.631170826892317e-06,-6.94316278732014e-06,5.219876818269084e-06,5.163194968053642e-06,7.67952917315621e-06,8.367537212728388e-06,0.00032425421530479895
19,tight_plausible,e110_nonactive_tail_graft_095f2e90,nonactive_tail_graft,e85,nonactive_s1s2s3_e85,s1s2s3,0.5,2790,-2.5223632006410313e-05,-1.0482018270890256e-05,-1.0474459800087526e-05,-8.23222054918711e-06,-7.6216204291892664e-06,4.828681729158272e-06,4.8362401999610014e-06,7.078479450861417e-06,7.68907957085926e-06,0.00035842293906810036
19,near_unit_tail,e110_nonactive_tail_graft_095f2e90,nonactive_tail_graft,e85,nonactive_s1s2s3_e85,s1s2s3,0.5,2354,-2.5223632006410313e-05,-1.06797995060278e-05,-1.0710324839858004e-05,-8.48986625024355e-06,-7.895956896591693e-06,4.630900494020728e-06,4.600375160190523e-06,6.820833749804977e-06,7.414743103456835e-06,0.0004248088360237893
4,broad_plausible,e110_control_64514c53,control,,,,,3452,-2.4687013610247277e-05,-3.900562505299002e-05,-3.605565104814673e-05,-2.0090078407893743e-05,-1.7491683426001157e-05,-2.3694925052941484e-05,-2.0744951048098198e-05,-4.779378407845215e-06,-2.1809834259526307e-06,0.9808806488991889
4,broad_q2s3,e110_control_64514c53,control,,,,,368,-2.4687013610247277e-05,-5.782596823945582e-05,-5.834199957129014e-05,-4.1627502164097556e-05,-3.734671423296901e-05,-4.2515268239407285e-05,-4.3031299571241615e-05,-2.631680216404903e-05,-2.2036014232920486e-05,1.0
4,broad_not_q2s3,e110_control_64514c53,control,,,,,3084,-2.4687013610247277e-05,-3.675987722788644e-05,-3.394144640047151e-05,-1.960605343078282e-05,-1.72243128304537e-05,-2.1449177227837912e-05,-1.8630746400422984e-05,-4.295353430734292e-06,-1.9136128304051726e-06,0.9785992217898832
4,tight_plausible,e110_control_64514c53,control,,,,,2790,-2.4687013610247277e-05,-3.4604974784018914e-05,-3.293691632714266e-05,-1.9590698200648288e-05,-1.7250214059770942e-05,-1.929427478397039e-05,-1.7626216327094137e-05,-4.279998200599762e-06,-1.939514059722415e-06,0.9792114695340501
4,near_unit_tail,e110_control_64514c53,control,,,,,2354,-2.4687013610247277e-05,-3.227827404140844e-05,-3.107134526716661e-05,-1.9385702466008334e-05,-1.723005908386319e-05,-1.6967574041359916e-05,-1.576064526711808e-05,-4.075002465959805e-06,-1.919359083814665e-06,0.9779099405267629
20,broad_plausible,e110_nonactive_tail_graft_4b1b91b5,nonactive_tail_graft,e85,nonactive_s1s2s3_e85,s1s2s3,0.75,3452,-2.4667395132071945e-05,-7.189395806077645e-06,-7.2045205099445535e-06,-3.489362030193345e-06,-2.5043908415553803e-06,8.121304193970881e-06,8.106179490103973e-06,1.1821337969855182e-05,1.2806309158493147e-05,0.00028968713789107763
20,broad_q2s3,e110_nonactive_tail_graft_4b1b91b5,nonactive_tail_graft,e85,nonactive_s1s2s3_e85,s1s2s3,0.75,368,-2.4667395132071945e-05,-6.550923785649809e-06,-6.446855978001518e-06,-3.822231295257355e-06,-3.481233376528075e-06,8.759776214398718e-06,8.863844022047009e-06,1.1488468704791171e-05,1.1829466623520452e-05,0.0
20,broad_not_q2s3,e110_nonactive_tail_graft_4b1b91b5,nonactive_tail_graft,e85,nonactive_s1s2s3_e85,s1s2s3,0.75,3084,-2.4667395132071945e-05,-7.265581831861513e-06,-7.372768812165575e-06,-3.3932642234947906e-06,-2.3689140933924563e-06,8.045118168187014e-06,7.937931187882952e-06,1.1917435776553737e-05,1.294178590665607e-05,0.00032425421530479895
20,tight_plausible,e110_nonactive_tail_graft_4b1b91b5,nonactive_tail_graft,e85,nonactive_s1s2s3_e85,s1s2s3,0.75,2790,-2.4667395132071945e-05,-7.878581477735289e-06,-7.882460392836402e-06,-4.445993919930742e-06,-3.4963783254831266e-06,7.432118522313238e-06,7.4282396072121255e-06,1.0864706080117785e-05,1.18143216745654e-05,0.00035842293906810036
20,near_unit_tail,e110_nonactive_tail_graft_4b1b91b5,nonactive_tail_graft,e85,nonactive_s1s2s3_e85,s1s2s3,0.75,2354,-2.4667395132071945e-05,-8.196396600545312e-06,-8.219957138734044e-06,-4.890522241946985e-06,-3.899591891580922e-06,7.114303399503216e-06,7.090742861314483e-06,1.0420177758101541e-05,1.1411108108467605e-05,0.0004248088360237893
14,broad_plausible,e110_active_restored_tail_01492072,active_restored_tail,e86,restore_e101_active,active_q2s3,1.0,3452,-2.4163996370285545e-05,1.4629325065458062e-06,8.66494113693173e-07,1.196682966018222e-05,1.437796984171399e-05,1.6773632506594335e-05,1.61771941137417e-05,2.7277529660230748e-05,2.968866984176252e-05,0.00028968713789107763
14,broad_q2s3,e110_active_restored_tail_01492072,active_restored_tail,e86,restore_e101_active,active_q2s3,1.0,368,-2.4163996370285545e-05,6.485138723047403e-06,6.749560750107954e-06,1.3939736442768196e-05,1.531246826679497e-05,2.1795838723095933e-05,2.206026075015648e-05,2.9250436442816725e-05,3.0623168266843494e-05,0.0
14,broad_not_q2s3,e110_active_restored_tail_01492072,active_restored_tail,e86,restore_e101_active,active_q2s3,1.0,3084,-2.4163996370285545e-05,8.636549813601419e-07,3.4933713174350805e-08,1.1226285402591502e-05,1.4138026882116263e-05,1.617435498140867e-05,1.5345633713222878e-05,2.653698540264003e-05,2.944872688216479e-05,0.00032425421530479895
14,tight_plausible,e110_active_restored_tail_01492072,active_restored_tail,e86,restore_e101_active,active_q2s3,1.0,2790,-2.4163996370285545e-05,-6.07365920774196e-07,-8.155523624071815e-07,7.4463692961376394e-06,9.867095381688224e-06,1.470333407927433e-05,1.4495147637641346e-05,2.2757069296186166e-05,2.517779538173675e-05,0.00035842293906810036
14,near_unit_tail,e110_active_restored_tail_01492072,active_restored_tail,e86,restore_e101_active,active_q2s3,1.0,2354,-2.4163996370285545e-05,-1.6234889592730098e-06,-1.8064737431688388e-06,5.595395037476429e-06,7.752007852689047e-06,1.3687211040775519e-05,1.3504226256879688e-05,2.0906095037524958e-05,2.3062707852737576e-05,0.0004248088360237893
12,broad_plausible,e110_active_restored_tail_34cdae23,active_restored_tail,e95,restore_e101_active,active_q2s3,1.0,3452,-2.408333247783112e-05,-4.22775720369621e-06,-4.26797571868893e-06,9.262855917625438e-07,2.1607200304109977e-06,1.1082942796352317e-05,1.1042724281359597e-05,1.623698559181107e-05,1.7471420030459527e-05,0.00028968713789107763
12,broad_q2s3,e110_active_restored_tail_34cdae23,active_restored_tail,e95,restore_e101_active,active_q2s3,1.0,368,-2.408333247783112e-05,-3.2286698136690957e-06,-3.0851329968941663e-06,5.349132084354258e-07,1.0052388248308355e-06,1.2082030186379432e-05,1.2225567003154361e-05,1.584561320848395e-05,1.6315938824879364e-05,0.0
12,broad_not_q2s3,e110_active_restored_tail_34cdae23,active_restored_tail,e95,restore_e101_active,active_q2s3,1.0,3084,-2.408333247783112e-05,-4.346973857240301e-06,-4.512874545611866e-06,1.015907672257107e-06,2.3657476335144145e-06,1.096372614280823e-05,1.0797825454436661e-05,1.6326607672305635e-05,1.7676447633562943e-05,0.00032425421530479895
12,tight_plausible,e110_active_restored_tail_34cdae23,active_restored_tail,e95,restore_e101_active,active_q2s3,1.0,2790,-2.408333247783112e-05,-5.193103787838735e-06,-5.16207486173325e-06,-5.438106020087874e-07,7.77459837208622e-07,1.011759621220979e-05,1.0148625138315278e-05,1.476688939803974e-05,1.6088159837257148e-05,0.00035842293906810036
12,near_unit_tail,e110_active_restored_tail_34cdae23,active_restored_tail,e95,restore_e101_active,active_q2s3,1.0,2354,-2.408333247783112e-05,-5.640073472988049e-06,-5.6404455550998275e-06,-1.1997314668654442e-06,1.4343484861353512e-07,9.67062652706048e-06,9.6702544449487e-06,1.4110968533183083e-05,1.545413484866206e-05,0.0004248088360237893
13,broad_plausible,e110_active_restored_tail_1c9a7148,active_restored_tail,e90,restore_e101_active,active_q2s3,1.0,3452,-2.4056745740241858e-05,-5.304096067185161e-07,-9.23210038894688e-07,7.79290266393782e-06,1.0269485858566515e-05,1.478029039333001e-05,1.438748996115384e-05,2.3103602663986348e-05,2.5580185858615044e-05,0.0
13,broad_q2s3,e110_active_restored_tail_1c9a7148,active_restored_tail,e90,restore_e101_active,active_q2s3,1.0,368,-2.4056745740241858e-05,3.099465938461039e-06,3.6143339715630067e-06,9.411476605564248e-06,1.1405738979417968e-05,1.8410165938509568e-05,1.8925033971611534e-05,2.4722176605612775e-05,2.6716438979466496e-05,0.0
13,broad_not_q2s3,e110_active_restored_tail_1c9a7148,active_restored_tail,e90,restore_e101_active,active_q2s3,1.0,3084,-2.4056745740241858e-05,-9.635465070512256e-07,-1.4393900578589447e-06,7.514995719822762e-06,1.0049475523696164e-05,1.43471534929973e-05,1.3871309942189582e-05,2.282569571987129e-05,2.5360175523744693e-05,0.0
13,tight_plausible,e110_active_restored_tail_1c9a7148,active_restored_tail,e90,restore_e101_active,active_q2s3,1.0,2790,-2.4056745740241858e-05,-2.1697416683769353e-06,-2.4924387185925547e-06,4.750558116393824e-06,6.613875697480596e-06,1.3140958331671592e-05,1.2818261281455972e-05,2.006125811644235e-05,2.1924575697529123e-05,0.0
13,near_unit_tail,e110_active_restored_tail_1c9a7148,active_restored_tail,e90,restore_e101_active,active_q2s3,1.0,2354,-2.4056745740241858e-05,-2.9782813421904416e-06,-3.2756339918401023e-06,3.436561134984151e-06,5.102611233468733e-06,1.2332418657858086e-05,1.2035066008208425e-05,1.8747261135032677e-05,2.041331123351726e-05,0.0
6,broad_plausible,e110_control_58b23ed1,control,,,,,3452,-2.387582191021309e-05,-5.651556408258069e-06,-5.672245731034175e-06,1.5784385020604389e-06,2.9606190499205656e-06,9.659143591790456e-06,9.638454269014352e-06,1.6889138502108966e-05,1.8271319049969094e-05,0.03186558516801854
6,broad_q2s3,e110_control_58b23ed1,control,,,,,368,-2.387582191021309e-05,-8.850320810508507e-06,-8.753721585761645e-06,2.465316744371263e-07,1.8600449423110864e-06,6.4603791895400206e-06,6.556978414286882e-06,1.5557231674485653e-05,1.7170744942359612e-05,0.16304347826086957
6,broad_not_q2s3,e110_control_58b23ed1,control,,,,,3084,-2.387582191021309e-05,-5.2698620826977066e-06,-5.4169308380377735e-06,1.7005060332967606e-06,3.1428356656131433e-06,1.004083791735082e-05,9.893769162010754e-06,1.701120603334529e-05,1.845353566566167e-05,0.01621271076523995
6,tight_plausible,e110_control_58b23ed1,control,,,,,2790,-2.387582191021309e-05,-6.781068118597307e-06,-6.7035410156681e-06,-6.205430725178248e-07,1.0463866366329058e-06,8.52963188145122e-06,8.607158984380427e-06,1.4690156927530703e-05,1.6357086636681434e-05,0.035842293906810034
6,near_unit_tail,e110_control_58b23ed1,control,,,,,2354,-2.387582191021309e-05,-7.232390942225466e-06,-7.169860916890883e-06,-1.2969865817601519e-06,7.115958793008768e-08,8.07830905782306e-06,8.140839083157644e-06,1.4013713418288376e-05,1.5381859587978614e-05,0.03610875106202209
3,broad_plausible,e110_control_079aab57,control,,,,,3452,-2.3874695975645288e-05,-4.5253066768193596e-05,-4.1420468734287204e-05,-2.1163281490330418e-05,-1.7807642970400484e-05,-2.9942366768145062e-05,-2.6109768734238677e-05,-5.85258149028189e-06,-2.4969429703519587e-06,0.9779837775202781
3,broad_q2s3,e110_control_079aab57,control,,,,,368,-2.3874695975645288e-05,-6.927706693133266e-05,-6.995052990723081e-05,-4.861996630603954e-05,-4.316688375003482e-05,-5.396636693128414e-05,-5.4639829907182286e-05,-3.3309266305991015e-05,-2.7856183749986295e-05,1.0
3,broad_not_q2s3,e110_control_079aab57,control,,,,,3084,-2.3874695975645288e-05,-4.238638970592537e-05,-3.885327248462636e-05,-2.0516872119388816e-05,-1.745438601150976e-05,-2.7075689705876847e-05,-2.3542572484577833e-05,-5.206172119340289e-06,-2.1436860114612316e-06,0.9753566796368353
3,tight_plausible,e110_control_079aab57,control,,,,,2790,-2.3874695975645288e-05,-3.9689650283019346e-05,-3.749360115200979e-05,-2.049503351128341e-05,-1.7480928028469727e-05,-2.4378950282970822e-05,-2.218290115196126e-05,-5.184333511234881e-06,-2.1702280284212e-06,0.9756272401433692
3,near_unit_tail,e110_control_079aab57,control,,,,,2354,-2.3874695975645288e-05,-3.6742255368234806e-05,-3.52702295005926e-05,-2.0294995052792417e-05,-1.74397889780426e-05,-2.1431555368186283e-05,-1.9959529500544075e-05,-4.984295052743889e-06,-2.1290889779940747e-06,0.9740866610025488
0,broad_plausible,e110_control_0c916bb4,control,,,,,3452,0.0,0.0,0.0,0.0,0.0,1.5310700000048527e-05,1.5310700000048527e-05,1.5310700000048527e-05,1.5310700000048527e-05,0.0
0,broad_q2s3,e110_control_0c916bb4,control,,,,,368,0.0,0.0,0.0,0.0,0.0,1.5310700000048527e-05,1.5310700000048527e-05,1.5310700000048527e-05,1.5310700000048527e-05,0.0
0,broad_not_q2s3,e110_control_0c916bb4,control,,,,,3084,0.0,0.0,0.0,0.0,0.0,1.5310700000048527e-05,1.5310700000048527e-05,1.5310700000048527e-05,1.5310700000048527e-05,0.0
0,tight_plausible,e110_control_0c916bb4,control,,,,,2790,0.0,0.0,0.0,0.0,0.0,1.5310700000048527e-05,1.5310700000048527e-05,1.5310700000048527e-05,1.5310700000048527e-05,0.0
0,near_unit_tail,e110_control_0c916bb4,control,,,,,2354,0.0,0.0,0.0,0.0,0.0,1.5310700000048527e-05,1.5310700000048527e-05,1.5310700000048527e-05,1.5310700000048527e-05,0.0
