candidate_id,basename,source_path,parent_policy_id,rule,scale,parent_actual_delta,parent_dominance,parent_min_mode_dominance,base_block_frac,selected_blocks,selected_rows,selected_null_mean_rate,selected_null_max_rate,selected_score_rank,selected_rarity_score,selected_contrast_score,delta_mean,delta_p90_abs,delta_l1,promotion_decision,strict_promote_gate,pred_delta_vs_current_mean,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_beats_current_rate,incremental_bad_axis_vs_current
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_low45_top12_bf35_raw_s040,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_212464d9.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_212464d9.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,hybrid_low45_top12,0.4,-0.014382602498575037,0.9444444444444444,0.8958333333333334,0.35,12,72,0.2037037037037037,0.3611111111111111,0.4811320754716981,0.2633298392732355,0.18197887537699609,0.0037510341719083845,0.032,2.023668750922024,promote_candidate,True,-0.0001733186961181178,-0.0003157341058014149,-5.57165285156162e-05,0.9117647058823529,0.002964575474969977
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_low45_top8_bf35_raw_s040,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_829f0546.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_829f0546.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,hybrid_low45_top8,0.4,-0.014382602498575037,0.9444444444444444,0.8958333333333334,0.35,8,60,0.22106481481481483,0.375,0.5754716981132075,0.31571890286512927,0.2719581463082671,0.0036117536003032907,0.032,1.6688486080207503,promote_candidate,True,-0.00017601278663199107,-0.0003212723251266154,-5.537517188646714e-05,0.9117647058823529,0.0024790225145456257
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity_top8_bf70_raw_s045,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__07d2eddf.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__07d2eddf.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,rarity_top8,0.45,-0.014734683630404422,0.9375,0.8541666666666666,0.7,8,49,0.4409722222222222,0.6736111111111112,0.46462264150943394,0.05999737945492662,-0.11488615694067217,0.004323217205440489,0.036000000000000004,1.6031695111286164,promote_candidate,True,-0.0002104592681977488,-0.00038769434736895305,-5.534192302946613e-05,0.9411764705882353,0.0019965493727281958
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low45_top8_bf70_raw_s045,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__07d2eddf.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__07d2eddf.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low45_top8,0.45,-0.014734683630404422,0.9375,0.8541666666666666,0.7,8,49,0.4409722222222222,0.6736111111111112,0.46462264150943394,0.05999737945492662,-0.11488615694067217,0.004323217205440489,0.036000000000000004,1.6031695111286164,promote_candidate,True,-0.0002104592681977488,-0.00038769434736895305,-5.534192302946613e-05,0.9411764705882353,0.0019965493727281958
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_rarity_top16_bf50_raw_s040,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_rarity_ccb6de77.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_rarity_ccb6de77.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,rarity_top16,0.4,-0.017607255895929153,0.9791666666666666,0.9583333333333334,0.5,16,80,0.3466435185185185,0.5295138888888888,0.5459905660377358,0.17251484975541578,0.09213408800387522,0.004400472029142708,0.032,2.4269896072237933,promote_candidate,True,-0.00019469108549791534,-0.00035735847895222706,-5.514448492530208e-05,0.9411764705882353,0.0029318322403592556
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_low75_top16_bf50_raw_s040,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_ccb6de77.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_ccb6de77.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,hybrid_low75_top16,0.4,-0.017607255895929153,0.9791666666666666,0.9583333333333334,0.5,16,80,0.3466435185185185,0.5295138888888888,0.5459905660377358,0.17251484975541578,0.09213408800387522,0.004400472029142708,0.032,2.4269896072237933,promote_candidate,True,-0.00019469108549791534,-0.00035735847895222706,-5.514448492530208e-05,0.9411764705882353,0.0029318322403592556
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity_top8_bf20_raw_s060,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__c23d5570.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__c23d5570.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,rarity_top8,0.6,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,8,31,0.12615740740740738,0.2326388888888889,0.7264150943396227,0.5191867575122293,0.5958236863703171,0.004667925023848693,0.048,1.3509480832800462,promote_candidate,True,-0.00021077633403233478,-0.0003883746725522738,-5.513038173027163e-05,0.9411764705882353,0.0008702963851851264
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low45_top8_bf20_raw_s060,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__c23d5570.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__c23d5570.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low45_top8,0.6,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,8,31,0.12615740740740738,0.2326388888888889,0.7264150943396227,0.5191867575122293,0.5958236863703171,0.004667925023848693,0.048,1.3509480832800462,promote_candidate,True,-0.00021077633403233478,-0.0003883746725522738,-5.513038173027163e-05,0.9411764705882353,0.0008702963851851264
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_low55_top12_bf50_raw_s060,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_0c1e416e.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_0c1e416e.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,hybrid_low55_top12,0.6,-0.017607255895929153,0.9791666666666666,0.9583333333333334,0.5,12,46,0.2507716049382716,0.4537037037037037,0.3018867924528302,0.11673072443512696,-0.09150508803171409,0.00438111990271423,0.048,2.06850546879241,promote_candidate,True,-0.00018687180099546724,-0.00034231774942789027,-5.5038840339479836e-05,0.9411764705882353,0.0033585944260292044
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_base_lowmax20_bf70_raw_s035,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_base_5751837a.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_base_5751837a.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv,base_lowmax20,0.35,-0.014676205569045586,0.8055555555555556,0.6458333333333334,0.7,9,56,0.5205761316872428,0.6697530864197531,0.5157232704402516,0.052418666045500426,-0.13499241930626,0.0047140868918050345,0.027999999999999997,1.432777204023578,promote_candidate,True,-0.00021420475856803468,-0.00039321663953093754,-5.4999198798580326e-05,0.9411764705882353,0.0012819122328832644
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contrast_top16_bf50_raw_s035,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_35a6bcc1.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_35a6bcc1.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,contrast_top16,0.35,-0.014732944897266176,0.9375,0.8958333333333334,0.5,16,71,0.4745370370370371,0.6649305555555556,0.7264150943396226,0.10114212089447938,0.1854235738745682,0.005430661876144018,0.027999999999999997,1.894963247998776,promote_candidate,True,-0.00024910812320359706,-0.0004473932029644928,-5.486770376160534e-05,0.9411764705882353,0.0018343228945877643
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_base_lowmax20_bf35_raw_s045,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_base_l_241339f7.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_base_l_241339f7.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,base_lowmax20,0.45,-0.014382602498575037,0.9444444444444444,0.8958333333333334,0.35,5,45,0.3055555555555555,0.40555555555555556,0.7811320754716982,0.3887840670859539,0.45888465056028077,0.004523583499287188,0.036000000000000004,1.43581430882946,promote_candidate,True,-0.00018442108509597968,-0.00033768965925850804,-5.474231272000907e-05,0.9117647058823529,0.0016804068367562985
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_low65_top16_bf50_raw_s040,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_57be2de3.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_57be2de3.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,hybrid_low65_top16,0.4,-0.017607255895929153,0.9791666666666666,0.9583333333333334,0.5,16,81,0.34606481481481477,0.5225694444444444,0.5176886792452831,0.16817566387141858,0.05933614792036903,0.0042724720291427085,0.032,2.4589896072237933,promote_candidate,True,-0.00018720884394534846,-0.00034312240995052346,-5.456433196851027e-05,0.9411764705882353,0.0028385986442677202
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_contrast_top12_bf50_raw_s045,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_contra_16fdcab0.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_contra_16fdcab0.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,contrast_top12,0.45,-0.017607255895929153,0.9791666666666666,0.9583333333333334,0.5,12,53,0.5154320987654322,0.7129629629629629,0.8081761006289309,0.09528884230142091,0.21632358912619373,0.004896823528244661,0.036000000000000004,1.7513695724545784,promote_candidate,True,-0.00022081031709277727,-0.0004025380214213792,-5.433559744665395e-05,0.9411764705882353,0.0014082259801518893
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_rarity_top8_bf70_raw_s040,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_rari_49ae77c3.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_rari_49ae77c3.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv,rarity_top8,0.4,-0.014676205569045586,0.8055555555555556,0.6458333333333334,0.7,8,50,0.5104166666666666,0.65625,0.5047169811320755,0.057245807127882596,-0.13420258910057434,0.004619527876348611,0.032,1.445459661741232,promote_candidate,True,-0.00021834994994415543,-0.0003978984862776338,-5.358277786732763e-05,0.9411764705882353,0.0013766027582353124
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_hybrid_low45_top8_bf70_raw_s040,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_hybr_49ae77c3.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_hybr_49ae77c3.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv,hybrid_low45_top8,0.4,-0.014676205569045586,0.8055555555555556,0.6458333333333334,0.7,8,50,0.5104166666666666,0.65625,0.5047169811320755,0.057245807127882596,-0.13420258910057434,0.004619527876348611,0.032,1.445459661741232,promote_candidate,True,-0.00021834994994415543,-0.0003978984862776338,-5.358277786732763e-05,0.9411764705882353,0.0013766027582353124
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_hybrid_low75_top8_bf70_raw_s040,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_hybr_18eea19d.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_hybr_18eea19d.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv,hybrid_low75_top8,0.4,-0.014676205569045586,0.8055555555555556,0.6458333333333334,0.7,8,48,0.4594907407407407,0.6388888888888888,0.41745283018867924,0.053411076170510136,-0.1900968160889802,0.004363527876348611,0.032,1.381459661741232,promote_candidate,True,-0.00020389347879749755,-0.000375618244253773,-5.355728159214391e-05,0.9411764705882353,0.0015766714423401107
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low75_top8_bf70_raw_s040,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__59fc64b9.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__59fc64b9.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low75_top8,0.4,-0.014734683630404422,0.9375,0.8541666666666666,0.7,8,47,0.43171296296296297,0.6597222222222222,0.36792452830188677,0.041933088749126476,-0.21907798954722155,0.004354859738169324,0.032,1.361039565447659,promote_candidate,True,-0.0002077618625281874,-0.00038062589433559353,-5.2916237691381917e-05,0.9411764705882353,0.002300335959434352
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contrast_top8_bf50_raw_s060,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_e304dc41.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_e304dc41.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,contrast_top8,0.6,-0.014732944897266176,0.9375,0.8958333333333334,0.5,8,30,0.5416666666666666,0.7152777777777778,0.8632075471698113,0.10635482180293503,0.2916002472381075,0.00384,0.048,1.4400000000000002,promote_candidate,True,-0.0001888324265998114,-0.00034691564714471807,-5.253265189701974e-05,0.9411764705882353,0.0022419916670954054
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_contrast_top8_bf35_raw_s030,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_contra_a57b5b8c.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_contra_a57b5b8c.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,contrast_top8,0.3,-0.014382602498575037,0.9444444444444444,0.8958333333333334,0.35,8,61,0.3414351851851852,0.45486111111111116,0.7806603773584906,0.34267994409503844,0.41055963283654573,0.004424630447858574,0.024,1.309436567969752,promote_candidate,True,-0.00019200915754855426,-0.0003530569231427815,-5.248150978112813e-05,0.9411764705882353,0.0014569564121180711
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low55_top12_bf50_raw_s040,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__af55bd0f.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__af55bd0f.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low55_top12,0.4,-0.014732944897266176,0.9375,0.8958333333333334,0.5,12,65,0.2314814814814815,0.4467592592592593,0.4544025157232705,0.20313591893780572,0.11492971731394606,0.004672265502472704,0.032,1.9606014687185793,promote_candidate,True,-0.00022019804877032503,-0.0003995116116706082,-5.235998706116126e-05,0.9411764705882353,0.004222996198411377
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_low55_top16_bf50_raw_s060,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_24ba5067.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_24ba5067.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,hybrid_low55_top16,0.6,-0.017607255895929153,0.9791666666666666,0.9583333333333334,0.5,13,48,0.25925925925925924,0.4508547008547009,0.28156748911465895,0.10388915766274257,-0.11941164627021418,0.003997119902714229,0.048,2.16450546879241,promote_candidate,True,-0.00016292500818978903,-0.00029681341306523083,-5.226361372951433e-05,0.9117647058823529,0.0029795698960476957
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low65_top16_bf50_raw_s030,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__4a1f0baa.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__4a1f0baa.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low65_top16,0.3,-0.014732944897266176,0.9375,0.8958333333333334,0.5,16,82,0.2997685185185185,0.4965277777777778,0.48466981132075476,0.18067784765897973,0.07510965750316045,0.004933282401717081,0.024,1.8375161511338098,promote_candidate,True,-0.00023573449563993535,-0.00042371698252738056,-5.22493260259992e-05,0.9411764705882353,0.0034076350653923226
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity_top12_bf20_raw_s050,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__0da73dd5.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__0da73dd5.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,rarity_top12,0.5,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,12,47,0.1404320987654321,0.2569444444444444,0.699685534591195,0.47802818541812253,0.5435207331588372,0.004680633044710011,0.04,1.7234639506090639,promote_candidate,True,-0.00020659394784285776,-0.00037774882226815636,-5.191428283614951e-05,0.9411764705882353,0.0001269368395388215
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low55_top12_bf20_raw_s050,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__0da73dd5.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__0da73dd5.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low55_top12,0.5,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,12,47,0.1404320987654321,0.2569444444444444,0.699685534591195,0.47802818541812253,0.5435207331588372,0.004680633044710011,0.04,1.7234639506090639,promote_candidate,True,-0.00020659394784285776,-0.00037774882226815636,-5.191428283614951e-05,0.9411764705882353,0.0001269368395388215
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_low55_top12_bf35_raw_s030,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_6ffb36e8.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_6ffb36e8.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,hybrid_low55_top12,0.3,-0.014382602498575037,0.9444444444444444,0.8958333333333334,0.35,12,83,0.27777777777777773,0.4166666666666667,0.6572327044025157,0.320230607966457,0.31864353998871564,0.0035821084924223664,0.024,1.7579597790642874,promote_candidate,True,-0.0001617649390122797,-0.0002946110049059602,-5.190577328364408e-05,0.9117647058823529,0.002119140632866834
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contrast_top12_bf50_raw_s040,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_d8d830a7.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_d8d830a7.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,contrast_top12,0.4,-0.014732944897266176,0.9375,0.8958333333333334,0.5,12,49,0.5146604938271604,0.6875,0.7940251572327043,0.10544491031912417,0.23063504692352887,0.004531890790942236,0.032,1.5550273022644405,promote_candidate,True,-0.00020137280124922767,-0.00036911931464248237,-5.144730744475049e-05,0.9411764705882353,0.0007410108186989284
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_rarity_top12_bf50_raw_s045,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_rarity_5fac43a7.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_rarity_5fac43a7.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,rarity_top12,0.45,-0.017607255895929153,0.9791666666666666,0.9583333333333334,0.5,12,66,0.3834876543209877,0.5370370370370369,0.6273584905660377,0.19723678080596319,0.15706915392171666,0.004086531032785547,0.036000000000000004,2.2263633081267677,promote_candidate,True,-0.00017651652765970563,-0.0003235787886614998,-5.128368237548579e-05,0.9411764705882353,0.0031488103603922735
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_low75_top12_bf50_raw_s045,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_5fac43a7.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_hybrid_5fac43a7.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,hybrid_low75_top12,0.45,-0.017607255895929153,0.9791666666666666,0.9583333333333334,0.5,12,66,0.3834876543209877,0.5370370370370369,0.6273584905660377,0.19723678080596319,0.15706915392171666,0.004086531032785547,0.036000000000000004,2.2263633081267677,promote_candidate,True,-0.00017651652765970563,-0.0003235787886614998,-5.128368237548579e-05,0.9411764705882353,0.0031488103603922735
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low55_top16_bf50_raw_s035,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__e6dae33b.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__e6dae33b.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low55_top16,0.35,-0.014732944897266176,0.9375,0.8958333333333334,0.5,16,72,0.25578703703703703,0.4565972222222222,0.3738207547169812,0.152720999301188,-0.00019140841873456493,0.004567618034018084,0.027999999999999997,1.8913727149673742,promote_candidate,True,-0.00021901852199711128,-0.0003964346472767807,-5.1184431587136516e-05,0.9411764705882353,0.003933915179078928
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low75_top12_bf70_raw_s035,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__194a72e7.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__194a72e7.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low75_top12,0.35,-0.014734683630404422,0.9375,0.8541666666666666,0.7,12,55,0.45138888888888884,0.6736111111111112,0.2783018867924528,0.0045422781271837786,-0.34081555738226593,0.004098122881893793,0.027999999999999997,1.3748147725156104,promote_candidate,True,-0.00019785286327408412,-0.0003636906530947777,-5.10339261943842e-05,0.9411764705882353,0.002292159707932867
