basename,source_path,bridge_lane,source_basename,source_experiment,source_target,source_family,source_quadrant,source_failure_mode,multiplier,source_actual_p90,source_null_strict_rate,nonzero_cells,nonzero_rows,mean_abs_delta,max_abs_delta,mean_abs_delta_Q1,mean_abs_delta_Q2,mean_abs_delta_Q3,mean_abs_delta_S1,mean_abs_delta_S2,mean_abs_delta_S3,mean_abs_delta_S4,promotion_decision,strict_promote_gate,info_sensor_gate,pred_delta_vs_current_mean,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_beats_current_rate,incremental_bad_axis_vs_current,old_promotion_decision,old_strict_promote,actual_mean,actual_p10,actual_p90,actual_beats_current_rate,null_count,null_strict_rate,p90_dominance,mean_dominance,worst_mode_p90_dominance,public_free_submission_ready,final_decision
submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p920_3fe20b68.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p920_3fe20b68.csv,visible_common_scale_down,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s030_f8fc2700.csv,e297,S1,routine_fragmentation,visible_but_null_common,matched_null_hallucination,0.92,-0.00056547497621,0.9047619047619048,250,250,0.009314720456238575,0.17940000000000048,0.0,0.0,1.7763568394002505e-18,0.07087287303659784,0.0,0.0,0.0,promote_candidate,True,False,-0.001147383683527894,-0.001623975350965754,-0.0004995356168186453,0.9411764705882353,-0.0018227143892157183,promote_candidate,True,-0.001147383683527894,-0.001623975350965754,-0.0004995356168186453,0.9411764705882353,21,1.0,1.0,0.7142857142857143,1.0,False,blocked_by_matched_nulls
submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p920_5be1d0b2.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p920_5be1d0b2.csv,visible_common_scale_down,submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_all_centered_s030_11e075f1.csv,e297,S1,bedtime_arousal,visible_but_null_common,matched_null_hallucination,0.92,-0.0005254630682927,1.0,250,250,0.008674726532639676,0.17940000000000048,0.0,0.0,1.7763568394002505e-18,0.06600335405269317,0.0,0.0,0.0,promote_candidate,True,False,-0.0008119503239746965,-0.0012556543634510504,-0.00046020630427899176,0.9411764705882353,-0.005555123930227446,promote_candidate,True,-0.0008119503239746965,-0.0012556543634510504,-0.00046020630427899176,0.9411764705882353,21,1.0,0.8571428571428571,0.38095238095238093,0.8571428571428571,False,blocked_by_matched_nulls
submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p850_17ab72f3.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p850_17ab72f3.csv,visible_common_scale_down,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s030_f8fc2700.csv,e297,S1,routine_fragmentation,visible_but_null_common,matched_null_hallucination,0.85,-0.00056547497621,0.9047619047619048,250,250,0.008605991725872595,0.16575000000000042,0.0,0.0,1.7763568394002505e-18,0.07087287303659784,0.0,0.0,0.0,promote_candidate,True,False,-0.001028792983169706,-0.0014503824595888948,-0.0004427508388416481,0.9411764705882353,-0.0016840295987319842,promote_candidate,True,-0.001028792983169706,-0.0014503824595888948,-0.0004427508388416481,0.9411764705882353,21,1.0,0.7619047619047619,0.7619047619047619,0.42857142857142855,False,blocked_by_matched_nulls
submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p850_010deaff.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p850_010deaff.csv,visible_common_scale_down,submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_all_centered_s030_11e075f1.csv,e297,S1,bedtime_arousal,visible_but_null_common,matched_null_hallucination,0.85,-0.0005254630682927,1.0,250,250,0.008014692992112741,0.16575000000000042,0.0,0.0,1.7763568394002505e-18,0.06600335405269317,0.0,0.0,0.0,promote_candidate,True,False,-0.0007177791708545807,-0.001108813686420718,-0.0004055618417668832,0.9411764705882353,-0.005132451457275422,promote_candidate,True,-0.0007177791708545807,-0.001108813686420718,-0.0004055618417668832,0.9411764705882353,21,1.0,0.6666666666666666,0.2857142857142857,0.5714285714285714,False,blocked_by_matched_nulls
submission_e299_bridge_visible_common_scale_down_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_ce_m0p990_5c9d13c8.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_ce_m0p990_5c9d13c8.csv,visible_common_scale_down,submission_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_centered_s050_a5007702.csv,e289,Q3,family_jepa_context,visible_but_null_common,matched_null_hallucination,0.99,-0.0003986788385278,1.0,115,115,0.002316100465337653,0.039600000000001134,0.0,0.0,0.016376467936730883,0.0,0.0,0.0,0.0,promote_candidate,True,False,-0.0005769987456223943,-0.0007335613413500994,-0.00039469147782194354,1.0,0.000411032947291029,promote_candidate,True,-0.0005769987456223943,-0.0007335613413500994,-0.00039469147782194354,1.0,21,1.0,0.9047619047619048,0.6666666666666666,0.8571428571428571,False,blocked_by_matched_nulls
submission_e299_bridge_visible_common_scale_down_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_ce_m0p970_2c5bd47f.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_ce_m0p970_2c5bd47f.csv,visible_common_scale_down,submission_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_centered_s050_a5007702.csv,e289,Q3,family_jepa_context,visible_but_null_common,matched_null_hallucination,0.97,-0.0003986788385278,1.0,115,115,0.002269310556946994,0.03880000000000111,0.0,0.0,0.016376467936730883,0.0,0.0,0.0,0.0,promote_candidate,True,False,-0.0005648350933921367,-0.000718050866001917,-0.00038671574998559125,1.0,-0.00018605921209563503,promote_candidate,True,-0.0005648350933921367,-0.000718050866001917,-0.00038671574998559125,1.0,21,1.0,0.9047619047619048,0.5238095238095238,0.7142857142857143,False,blocked_by_matched_nulls
submission_e299_bridge_visible_common_scale_down_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_ce_m0p920_b1731380.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_ce_m0p920_b1731380.csv,visible_common_scale_down,submission_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_centered_s050_a5007702.csv,e289,Q3,family_jepa_context,visible_but_null_common,matched_null_hallucination,0.92,-0.0003986788385278,1.0,115,115,0.002152335785970345,0.036800000000001054,0.0,0.0,0.016376467936730883,0.0,0.0,0.0,0.0,promote_candidate,True,False,-0.0005344182872039146,-0.0006792650014825081,-0.0003660130526821699,1.0,-0.001678789610562198,promote_candidate,True,-0.0005344182872039146,-0.0006792650014825081,-0.0003660130526821699,1.0,21,1.0,0.7619047619047619,0.5238095238095238,0.7142857142857143,False,blocked_by_matched_nulls
submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p750_84828960.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p750_84828960.csv,visible_common_scale_down,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s030_f8fc2700.csv,e297,S1,routine_fragmentation,visible_but_null_common,matched_null_hallucination,0.75,-0.00056547497621,0.9047619047619048,250,250,0.007593522111064055,0.14625000000000038,0.0,0.0,1.7763568394002505e-18,0.07087287303659784,0.0,0.0,0.0,promote_candidate,True,False,-0.0008648954780712321,-0.0012113356395629061,-0.0003650491056278361,0.9411764705882353,-0.0014859084694694713,promote_candidate,True,-0.0008648954780712321,-0.0012113356395629061,-0.0003650491056278361,0.9411764705882353,21,1.0,0.8571428571428571,0.7619047619047619,0.5714285714285714,False,blocked_by_matched_nulls
submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p990_596a83ce.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p990_596a83ce.csv,visible_common_scale_down,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s022_7c891264.csv,e297,S1,routine_fragmentation,visible_but_null_common,matched_null_hallucination,0.99,-0.0003524736247902,0.9523809523809524,250,250,0.007350529403510012,0.14157000000000045,0.0,0.0,1.7763568394002505e-18,0.05197344022683846,0.0,0.0,0.0,promote_candidate,True,False,-0.0008264240833245289,-0.0011553704784934699,-0.0003469412535002569,0.9411764705882353,-0.0014383593984463594,promote_candidate,True,-0.0008264240833245289,-0.0011553704784934699,-0.0003469412535002569,0.9411764705882353,21,1.0,0.8571428571428571,0.8095238095238095,0.7142857142857143,False,blocked_by_matched_nulls
submission_e299_bridge_visible_common_scale_down_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_ce_m0p850_a13970d7.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_ce_m0p850_a13970d7.csv,visible_common_scale_down,submission_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_centered_s050_a5007702.csv,e289,Q3,family_jepa_context,visible_but_null_common,matched_null_hallucination,0.85,-0.0003986788385278,1.0,115,115,0.0019885711066030356,0.034000000000000974,0.0,0.0,0.016376467936730883,0.0,0.0,0.0,0.0,promote_candidate,True,False,-0.00049201712000752,-0.0006252136157628972,-0.0003369351578035799,1.0,-0.0037686121684155083,promote_candidate,True,-0.00049201712000752,-0.0006252136157628972,-0.0003369351578035799,1.0,21,1.0,0.8095238095238095,0.7142857142857143,0.7142857142857143,False,blocked_by_matched_nulls
submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p970_26ef4510.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p970_26ef4510.csv,visible_common_scale_down,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s022_7c891264.csv,e297,S1,routine_fragmentation,visible_but_null_common,matched_null_hallucination,0.97,-0.0003524736247902,0.9523809523809524,250,250,0.0072020338600047576,0.13871000000000044,0.0,0.0,1.7763568394002505e-18,0.05197344022683846,0.0,0.0,0.0,promote_candidate,True,False,-0.0008031959779138898,-0.0011216213326098671,-0.0003360452105309957,0.9411764705882353,-0.001409301632821186,promote_candidate,True,-0.0008031959779138898,-0.0011216213326098671,-0.0003360452105309957,0.9411764705882353,21,1.0,0.8571428571428571,0.5714285714285714,0.7142857142857143,False,blocked_by_matched_nulls
submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p750_a24fc906.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p750_a24fc906.csv,visible_common_scale_down,submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_all_centered_s030_11e075f1.csv,e297,S1,bedtime_arousal,visible_but_null_common,matched_null_hallucination,0.75,-0.0005254630682927,1.0,250,250,0.007071787934217125,0.14625000000000038,0.0,0.0,1.7763568394002505e-18,0.06600335405269317,0.0,0.0,0.0,promote_candidate,True,False,-0.0005886278076894009,-0.0009076361710957282,-0.00033083763499648904,0.9411764705882353,-0.0045286336387723725,promote_candidate,True,-0.0005886278076894009,-0.0009076361710957282,-0.00033083763499648904,0.9411764705882353,21,1.0,0.8571428571428571,0.47619047619047616,0.8571428571428571,False,blocked_by_matched_nulls
submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p990_3fb9678e.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p990_3fb9678e.csv,visible_common_scale_down,submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_all_centered_s022_bfbce9d1.csv,e297,S1,bedtime_arousal,visible_but_null_common,matched_null_hallucination,0.99,-0.0003188263513561,1.0,250,250,0.0068454907203221935,0.14157000000000045,0.0,0.0,1.7763568394002505e-18,0.04840245963864177,0.0,0.0,0.0,promote_candidate,True,False,-0.0005587369529857926,-0.000861114473818911,-0.00031358431821897374,0.9411764705882353,-0.004383717362331674,promote_candidate,True,-0.0005587369529857926,-0.000861114473818911,-0.00031358431821897374,0.9411764705882353,21,1.0,0.9047619047619048,0.42857142857142855,0.7142857142857143,False,blocked_by_matched_nulls
submission_e299_bridge_visible_common_scale_down_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_su_m0p990_a8cca6ed.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_su_m0p990_a8cca6ed.csv,visible_common_scale_down,submission_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_subject_weekend_strong35_subject_cv_bf70_centered_s050_11303716.csv,e291,Q3,Q3_family_jepa_context_dateblock5_pc_subject_weekend_strong35_subject_cv,visible_but_null_common,matched_null_hallucination,0.99,-0.0003141511233707,1.0,89,89,0.001821549720640722,0.039600000000001134,0.0,0.0,0.012879644489378842,0.0,0.0,0.0,0.0,promote_candidate,True,False,-0.00046446503704653485,-0.0005913933855945857,-0.0003110145115711799,1.0,-0.006942636274924807,promote_candidate,True,-0.00046446503704653485,-0.0005913933855945857,-0.0003110145115711799,1.0,21,1.0,0.9047619047619048,0.47619047619047616,0.7142857142857143,False,blocked_by_matched_nulls
submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p920_526afab3.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p920_526afab3.csv,visible_common_scale_down,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s022_7c891264.csv,e297,S1,routine_fragmentation,visible_but_null_common,matched_null_hallucination,0.92,-0.0003524736247902,0.9523809523809524,250,250,0.006830795001241628,0.13156000000000043,0.0,0.0,1.7763568394002505e-18,0.05197344022683846,0.0,0.0,0.0,promote_candidate,True,False,-0.0007458797343582464,-0.00103846237173753,-0.0003092650246935729,0.9411764705882353,-0.001336657218758197,promote_candidate,True,-0.0007458797343582464,-0.00103846237173753,-0.0003092650246935729,0.9411764705882353,21,1.0,0.8571428571428571,0.6190476190476191,0.7142857142857143,False,blocked_by_matched_nulls
submission_e299_bridge_visible_common_scale_down_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_su_m0p970_3fafcb06.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_su_m0p970_3fafcb06.csv,visible_common_scale_down,submission_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_subject_weekend_strong35_subject_cv_bf70_centered_s050_11303716.csv,e291,Q3,Q3_family_jepa_context_dateblock5_pc_subject_weekend_strong35_subject_cv,visible_but_null_common,matched_null_hallucination,0.97,-0.0003141511233707,1.0,89,89,0.0017847507363853536,0.03880000000000111,0.0,0.0,0.012879644489378842,0.0,0.0,0.0,0.0,promote_candidate,True,False,-0.0004548504577370876,-0.0005791292903653819,-0.00030474048270372325,1.0,-0.007391169460125302,promote_candidate,True,-0.0004548504577370876,-0.0005791292903653819,-0.00030474048270372325,1.0,21,1.0,0.8571428571428571,0.47619047619047616,0.7142857142857143,False,blocked_by_matched_nulls
submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p970_233cbf2b.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p970_233cbf2b.csv,visible_common_scale_down,submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_all_centered_s022_bfbce9d1.csv,e297,S1,bedtime_arousal,visible_but_null_common,matched_null_hallucination,0.97,-0.0003188263513561,1.0,250,250,0.0067071979784975025,0.13871000000000044,0.0,0.0,1.7763568394002505e-18,0.04840245963864177,0.0,0.0,0.0,promote_candidate,True,False,-0.00054067947921689,-0.0008330177629248953,-0.00030316942370000406,0.9411764705882353,-0.004295157415617867,promote_candidate,True,-0.00054067947921689,-0.0008330177629248953,-0.00030316942370000406,0.9411764705882353,21,1.0,0.8571428571428571,0.2857142857142857,0.7142857142857143,False,blocked_by_matched_nulls
