candidate_name,policy,fold_kind,n_folds,cv_delta_mean,cv_delta_p10,cv_delta_p50,cv_delta_p90,cv_delta_worst,cv_win_rate,selector_abs_error_mean,selector_abs_error_p90,name,file,submit_role,actual_anchor_score_final,signal,target_mask,cell_gate,row_gate,strength,cap,anti_lambda,mean_abs_move_vs_a2c8,cv_stability_score
control_directcons_de1d6b6d,structured_best3,l2o,15,-0.0004772088130499711,-0.00050971804953166,-0.0004882090290522223,-0.00044043367128865363,-0.00038247456633366816,1.0,0.0006137334303440652,0.0011516007873451533,control_directcons_de1d6b6d,submission_directcons_de1d6b6d.csv,control,,,,,,,,,,-0.0008544621269811581
sparsejepa_27bde1f3,structured_best3,l2o,15,-0.00046853119625669406,-0.0005138904639433673,-0.00046429588789320686,-0.00041884010066790546,-0.0003507354783123251,1.0,0.0006137334303440652,0.0011516007873451533,sparsejepa_27bde1f3,submission_sparsejepa_27bde1f3.csv,sparse_q3s4,0.5777289159307554,sparse_fusion,q3_s2_s3_s4,broad_safe,all_rows,0.75,0.08,0.0,0.0033191285989341,-0.000845784510187881
sparsejepa_b11150fc,structured_best3,l2o,15,-0.0004294425445486786,-0.0004694576365991132,-0.0004230547465456924,-0.0003898161501134645,-0.00032429240378917257,1.0,0.0006137334303440652,0.0011516007873451533,sparsejepa_b11150fc,submission_sparsejepa_b11150fc.csv,sparse_q3s4,0.5777340297171091,sparse_fusion,q3_s2_s3_s4,q3s4_edge,all_rows,1.0,0.05,0.0,0.0036492372585615,-0.0008066958584798656
control_directrob_29ffe34b,structured_best3,l2o,15,-0.0004217779377287216,-0.0004661344678523305,-0.0004232882031870444,-0.0003671003338882262,-0.0003087778949505404,1.0,0.0006137334303440652,0.0011516007873451533,control_directrob_29ffe34b,submission_directrob_29ffe34b.csv,control,,,,,,,,,,-0.0007990312516599086
sparsejepa_af49b27d,structured_best3,l2o,15,-0.0004186860097981526,-0.0004578118918289409,-0.00041353444782432636,-0.0003766111527002236,-0.0003141982507539609,1.0,0.0006137334303440652,0.0011516007873451533,sparsejepa_af49b27d,submission_sparsejepa_af49b27d.csv,sparse_q3s4,0.5777339672582196,sparse_fusion,q3_s2_s3_s4,broad_safe,all_rows,1.0,0.05,0.0,0.003146687998682,-0.0007959393237293396
sparsejepa_5993833f,structured_best3,l2o,15,-0.0003819098057583403,-0.000415205240510641,-0.00037695552068583993,-0.000345610840537125,-0.0002907393104776279,1.0,0.0006137334303440652,0.0011516007873451533,sparsejepa_5993833f,submission_sparsejepa_5993833f.csv,sparse_q3s4,0.5777323007682182,consensus_directrob,q3_s2_s3_s4,q3s4_edge,all_rows,0.55,0.08,0.0,0.0029642246638074,-0.0007591631196895273
sparsejepa_0d57230b,structured_best3,l2o,15,-0.00037237618465488784,-0.00040708746224780155,-0.0003691309005851018,-0.0003346512158989512,-0.0002818979978592706,1.0,0.0006137334303440652,0.0011516007873451533,sparsejepa_0d57230b,submission_sparsejepa_0d57230b.csv,sparse_q3s4,0.5777341124055856,consensus_directrob,q3_s2_s3_s4,broad_safe,all_rows,0.55,0.08,0.0,0.0026190937367409,-0.0007496294985860748
control_a2c8,structured_best3,l2o,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0006137334303440652,0.0011516007873451533,control_a2c8,submission_frontier_cvjepa_refine_a2c8d2c8.csv,control,,,,,,,,,,0.00012274668606881303
control_raw05,structured_best3,l2o,15,0.00015456600703526538,8.698620003020353e-05,0.0001984551723772654,0.00020991835550407956,0.00021091903005221457,0.0,0.0006137334303440652,0.0011516007873451533,control_raw05,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,control,,,,,,,,,,0.0005297150569830414
control_directrob_29ffe34b,train_best1,l2o,15,-0.0009646778682129635,-0.0010491403573864133,-0.000983947389448403,-0.0008708690963787458,-0.0008103718810679172,1.0,0.0005323412083253465,0.0011124684494603228,control_directrob_29ffe34b,submission_directrob_29ffe34b.csv,control,,,,,,,,,,-0.0013582096265478943
sparsejepa_f43ea825,train_best1,l2o,15,-0.000846945342115557,-0.0009350703454308551,-0.0008507204925298772,-0.0007621152553133559,-0.0006959181788295243,1.0,0.0005323412083253465,0.0011124684494603228,sparsejepa_f43ea825,submission_sparsejepa_f43ea825.csv,sparse_large_probe,0.5777273630366125,sparse_fusion,all,broad_safe,all_rows,1.0,0.08,0.0,0.007325972369189,-0.0012404771004504876
sparsejepa_282e9546,train_best1,l2o,15,-0.0007180892636278043,-0.0007868899531235484,-0.0007164121878346918,-0.0006502784347766522,-0.0005971792239460871,1.0,0.0005323412083253465,0.0011124684494603228,sparsejepa_282e9546,submission_sparsejepa_282e9546.csv,sparse_first,0.5777075144536138,consensus_directrob,all,q3s4_edge,all_rows,0.75,0.08,0.0,0.0067830662189076,-0.001111621021962735
sparsejepa_23e43e8f,train_best1,l2o,15,-0.0007052792119722243,-0.0007775273571303476,-0.0007024298379505467,-0.0006365272567866231,-0.0005841862568827239,1.0,0.0005323412083253465,0.0011124684494603228,sparsejepa_23e43e8f,submission_sparsejepa_23e43e8f.csv,sparse_large_probe,0.5777216031734747,consensus,all,broad_safe,all_rows,0.75,0.08,0.0,0.0064843252272292,-0.001098810970307155
sparsejepa_f4657144,train_best1,l2o,15,-0.0007024630020435889,-0.0007685320568947329,-0.0007031344885721769,-0.0006376976838394554,-0.0005870767012232658,1.0,0.0005323412083253465,0.0011124684494603228,sparsejepa_f4657144,submission_sparsejepa_f4657144.csv,sparse_first,0.5776977695000097,sparse_fusion,all,q3s4_edge,all_rows,0.75,0.08,0.0,0.0061756478118266,-0.0010959947603785196
sparsejepa_f255c9bf,train_best1,l2o,15,-0.0006849662835911227,-0.0007510600360776998,-0.000687797646401922,-0.0006213437184895198,-0.0005716959111263797,1.0,0.0005323412083253465,0.0011124684494603228,sparsejepa_f255c9bf,submission_sparsejepa_f255c9bf.csv,sparse_first,0.5777003672273247,sparse_fusion,all,broad_safe,all_rows,0.75,0.08,0.0,0.0054959887061002,-0.0010784980419260533
sparsejepa_133201ac,train_best1,l2o,15,-0.0006520875210131412,-0.0007077082135481305,-0.0006504971706167151,-0.0005907294920413974,-0.0005371445681137121,1.0,0.0005323412083253465,0.0011124684494603228,sparsejepa_133201ac,submission_sparsejepa_133201ac.csv,sparse_large_probe,0.577714717852427,consensus_directrob,no_q2,q3s4_edge,all_rows,0.75,0.08,0.0,0.0060362797695371,-0.0010456192793480718
sparsejepa_193e80c6,train_best1,l2o,15,-0.0006520875210131412,-0.0007077082135481305,-0.0006504971706167151,-0.0005907294920413974,-0.0005371445681137121,1.0,0.0005323412083253465,0.0011124684494603228,sparsejepa_193e80c6,submission_sparsejepa_193e80c6.csv,sparse_large_probe,0.577714717852427,consensus_directrob,q1_q3_s_stage,q3s4_edge,all_rows,0.75,0.08,0.0,0.0060362797695371,-0.0010456192793480718
sparsejepa_c11772d9,train_best1,l2o,15,-0.0006486786980506901,-0.0007055654308034231,-0.0006571849606373803,-0.0005900537376068548,-0.0005372748448697617,1.0,0.0005323412083253465,0.0011124684494603228,sparsejepa_c11772d9,submission_sparsejepa_c11772d9.csv,sparse_first,0.5777068135278373,sparse_fusion,all,balanced,all_rows,0.75,0.08,0.0,0.0044767471286121,-0.0010422104563856207
sparsejepa_3cfdf64a,train_best1,l2o,15,-0.0006393641016589383,-0.0006927287874081145,-0.000640092565033612,-0.0005806564561170013,-0.0005295549793762344,1.0,0.0005323412083253465,0.0011124684494603228,sparsejepa_3cfdf64a,submission_sparsejepa_3cfdf64a.csv,sparse_first,0.5777059596297323,sparse_fusion,no_q2,q3s4_edge,all_rows,0.75,0.08,0.0,0.0055199462662874,-0.001032895859993869
sparsejepa_c3cf33b7,train_best1,l2o,15,-0.0006393641016589383,-0.0006927287874081145,-0.000640092565033612,-0.0005806564561170013,-0.0005295549793762344,1.0,0.0005323412083253465,0.0011124684494603228,sparsejepa_c3cf33b7,submission_sparsejepa_c3cf33b7.csv,sparse_first,0.5777059596297323,sparse_fusion,q1_q3_s_stage,q3s4_edge,all_rows,0.75,0.08,0.0,0.0055199462662874,-0.001032895859993869
