pred_index,base_index,tag,strategy,projection_mode,source_key,source_family,source_tag,alpha,top_k,source_strategy,source_descriptor,source_all_minus_base,source_post101_p95,source_cos_e144,source_resid_ratio_e144,source_noncollinear,orth_norm,candidate_cos_e144,candidate_resid_ratio_e144,changed_cells_vs_e95_pre,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,e72_adverse_positive_exposure_all,e72_adverse_weighted_positive_mean,e72_adverse_positive_weight_frac,hard_worst_tail_mean,kl_if_mixmin_calibrated,e72_adverse_exposure_e101_plausible,e72_adverse_exposure_tail_equal,mean_abs_logit_move_vs_e95,max_abs_logit_move_vs_e95,changed_cells_vs_e95,changed_rows_vs_e95,tail_equal_law_cosine,tail_equal_law_resid_ratio,tail_equal_delta95_l1,tail_equal_delta101_l1,e101_active_delta95_l1,q2s3_delta95_l1,e101_plausible_delta95_l1,e95rel_rmse_tail_equal,transfer_shrinkage_risk_index,gate_cos95_resid025,gate_active_q2s3_not_more_than_e101,gate_e72_not_more_than_e95,gate_material_vs_e95,gate_strict_veto,gate_strict_actionable,post101_beat_e95_rate_broad,post101_beat_e95_rate_e101_order,post101_beat_e95_rate_e101_sensor,post101_beat_e95_rate_tight,post101_mean_vs_e95_broad,post101_mean_vs_e95_e101_order,post101_mean_vs_e95_e101_sensor,post101_mean_vs_e95_tight,post101_n_scenarios_broad,post101_n_scenarios_e101_order,post101_n_scenarios_e101_sensor,post101_n_scenarios_tight,post101_p95_vs_e95_broad,post101_p95_vs_e95_e101_order,post101_p95_vs_e95_e101_sensor,post101_p95_vs_e95_tight,tail_pass_tol1e12,all_sets_mean_beat,relaxed_structural_tol1e12,e72_plausible_gap_vs_e95,post101_ok,budget_ok,local_material,submit_relaxed,beats_e144_local,candidate_noncollinear,strict_e72_post101,e152_submit
339,0,e152_2c23a2c7,branch_orthogonal_projection,e144_plus_orth_full,e137:199:12,e137,e137_blocktarget_gradient_a196bad9,0.75,0,blocktarget_gradient,state_top30_all_soft,-4.272325317400405e-05,,0.34900564612449225,0.9371206213573715,True,0.647798236830333,0.4635842176429005,0.8860528613759,528.0,-6.652918652383377e-05,-4.0321795295894525e-05,1.888128419924584e-05,-0.00014412817952125234,-0.00013889047995729875,-7.711632410467573e-05,-4.116957757960282e-05,-7.344451587232292e-06,1.888128419924584e-05,-1.4289802470646151e-05,2.526954565684747e-05,1.888128419924584e-05,-0.00014412817952125234,-1.4289802470646151e-05,2,1,338,,,,,,,,,,,False,0.010352946050681934,0.006294803341466777,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.001395066114430539,0.0036815623468347686,0.49907869056504034,0.004781931126826623,3.1188085703376484e-05,0.002483196568011806,0.002353333088540942,0.005035247951804548,0.2478768677103688,528,175,0.7470642575141094,0.8950265168108146,0.0036635341659932742,0.0036635341659932755,0.002832938561764189,0.0020033337393050425,0.003742494767874677,0.009201642295579793,-0.7409863869290343,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0009258615477508744,False,False,True,False,True,True,False,False
37,0,e152_b26732b2,branch_orthogonal_projection,e144_plus_orth_full,e137:190:2,e137,e137_blocktarget_gradient_a1091554,0.5,0,blocktarget_gradient,state_top30_all_hard,-4.718957566895998e-05,,0.48706307739986776,0.873366795014426,True,0.8915020551171248,0.4953776129118001,0.8686777426789561,528.0,-6.652099235848752e-05,-4.031360113054827e-05,7.698100894071302e-06,-0.00013404151273377352,-0.00012880381316981993,-9.144087669987755e-05,-4.2309495991932344e-05,-8.484369999561814e-06,7.698100894071302e-06,-2.3211968349645673e-05,1.6347379777847948e-05,7.698100894071302e-06,-0.00013404151273377352,-2.3211968349645673e-05,2,1,36,,,,,,,,,,,False,0.011267621206311147,0.007037696911130093,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0015266280707002338,0.0039098242913052405,0.499701790167731,0.005179630353867717,2.8029193411966952e-05,0.002793591340001155,0.0027086519837487,0.00607225939613073,0.08949578863382462,528,175,0.6880898558783722,1.053394236544973,0.00521751733410136,0.0052175173341013625,0.0034350671524774013,0.002789231207368875,0.005170139818490568,0.010829798647140027,-0.6804687618485253,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0012362563197402235,False,False,True,False,True,True,False,False
37,0,e152_b26732b2,branch_orthogonal_projection,e144_plus_orth_full,e137:189:19,e137,e137_blocktarget_gradient_81880485,1.0,0,blocktarget_gradient,state_top30_all_hard,-4.01872238493528e-05,1.7724579672941096e-05,0.4870630773998686,0.8733667950144253,True,0.445751027558562,0.4953776129118003,0.8686777426789556,528.0,-6.652099235848752e-05,-4.031360113054827e-05,7.698100894071302e-06,-0.00013404151273377352,-0.00012880381316981993,-9.144087669987755e-05,-4.2309495991932344e-05,-8.484369999561814e-06,7.698100894071302e-06,-2.3211968349645673e-05,1.6347379777847948e-05,7.698100894071302e-06,-0.00013404151273377352,-2.3211968349645673e-05,2,1,550,,,,,,,,,,,False,0.011267621206311147,0.007037696911130093,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0015266280707002338,0.0039098242913052405,0.499701790167731,0.005179630353867717,2.8029193411966952e-05,0.002793591340001155,0.0027086519837487,0.00607225939613073,0.08949578863382462,528,175,0.6880898558783722,1.053394236544973,0.00521751733410136,0.0052175173341013625,0.0034350671524774013,0.002789231207368875,0.005170139818490568,0.010829798647140027,-0.6804687618485253,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0012362563197402235,False,False,True,False,True,True,False,False
97,0,e152_c6b3c36a,branch_orthogonal_projection,e144_plus_orth_full,e137:205:4,e137,e137_blocktarget_gradient_2aff1d4e,0.5,0,blocktarget_gradient,state_top30_all_soft,-4.6318844211468146e-05,,0.483051119139,0.875592151802744,True,0.8987080473330822,0.4923714701001059,0.8703851649881567,528.0,-6.633664329569466e-05,-4.0129252067755417e-05,1.0278784053685541e-05,-0.00013526035186883778,-0.0001300226523048842,-9.100731286615371e-05,-4.1606208223909924e-05,-7.781082231539393e-06,1.0278784053685541e-05,-2.2143369794336287e-05,1.7415978333157334e-05,1.0278784053685541e-05,-0.00013526035186883778,-2.2143369794336287e-05,2,1,96,,,,,,,,,,,False,0.011282528057988248,0.006921848481902998,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.00153561670253765,0.003917855485259226,0.49850788542764535,0.005185796293903695,2.827061466592021e-05,0.0028075894221920215,0.0027261177955403685,0.006076907679218285,0.09079087123747942,528,175,0.6854908625215733,1.0612548042902687,0.00522370411532372,0.005223704115323723,0.0033113303495646224,0.0026721313875780538,0.005180541641803122,0.010910612043473928,-0.6781036060733346,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0012502544019310899,False,False,True,False,True,True,False,False
97,0,e152_c6b3c36a,branch_orthogonal_projection,e144_plus_orth_full,e137:204:20,e137,e137_blocktarget_gradient_4176ff6b,1.0,0,blocktarget_gradient,state_top30_all_soft,-3.998773660518484e-05,1.8686839139168495e-05,0.4830511191389984,0.875592151802745,True,0.4493540236665416,0.49237147010010524,0.8703851649881568,528.0,-6.633664329569466e-05,-4.0129252067755417e-05,1.0278784053685541e-05,-0.00013526035186883778,-0.0001300226523048842,-9.100731286615371e-05,-4.1606208223909924e-05,-7.781082231539393e-06,1.0278784053685541e-05,-2.2143369794336287e-05,1.7415978333157334e-05,1.0278784053685541e-05,-0.00013526035186883778,-2.2143369794336287e-05,2,1,580,,,,,,,,,,,False,0.011282528057988248,0.006921848481902998,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.00153561670253765,0.003917855485259226,0.49850788542764535,0.005185796293903695,2.827061466592021e-05,0.0028075894221920215,0.0027261177955403685,0.006076907679218285,0.09079087123747942,528,175,0.6854908625215733,1.0612548042902687,0.00522370411532372,0.005223704115323723,0.0033113303495646224,0.0026721313875780538,0.005180541641803122,0.010910612043473928,-0.6781036060733346,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0012502544019310899,False,False,True,False,True,True,False,False
7,0,e152_0601e042,branch_orthogonal_projection,e144_plus_orth_full,e137:265:1,e137,e137_blocktarget_gradient_ab3286f1,0.5,0,blocktarget_gradient,state_top30_q1q3_sall_hard,-4.745163920127915e-05,,0.4878133409080962,0.8729479620413128,True,0.8781329434735763,0.501036854839937,0.8654259472029388,517.0,-6.628782297291025e-05,-4.0080431744971e-05,7.155414571968777e-06,-0.00013264157445624924,-0.00012740387489229565,-9.069930978844454e-05,-4.2491891620866085e-05,-8.666765628495554e-06,7.155414571968777e-06,-2.373000284172644e-05,1.5829345285767182e-05,7.155414571968777e-06,-0.00013264157445624924,-2.373000284172644e-05,2,1,6,,,,,,,,,,,False,0.011165246822777614,0.006850827702799848,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.001510575019339716,0.0038581035736872777,0.49317983478935445,0.005136366932138168,2.7643902442593072e-05,0.002695533410749186,0.00262994019962926,0.0059684356638817085,0.08833184601013888,517,175,0.6964030277571125,1.0294251214089638,0.004988945329306977,0.00498894532930698,0.0032438869269431248,0.002601470987797493,0.004881713594359164,0.010583375530639509,-0.6892099031369973,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0011381983904882543,False,False,True,False,True,True,False,False
7,0,e152_0601e042,branch_orthogonal_projection,e144_plus_orth_full,e137:264:22,e137,e137_blocktarget_gradient_3a1aebab,1.0,0,blocktarget_gradient,state_top30_q1q3_sall_hard,-3.987951395545419e-05,1.7397438987448856e-05,0.48781334090809503,0.8729479620413136,True,0.4390664717367886,0.5010368548399368,0.865425947202939,517.0,-6.628782297291025e-05,-4.0080431744971e-05,7.155414571968777e-06,-0.00013264157445624924,-0.00012740387489229565,-9.069930978844454e-05,-4.2491891620866085e-05,-8.666765628495554e-06,7.155414571968777e-06,-2.373000284172644e-05,1.5829345285767182e-05,7.155414571968777e-06,-0.00013264157445624924,-2.373000284172644e-05,2,1,640,,,,,,,,,,,False,0.011165246822777614,0.006850827702799848,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.001510575019339716,0.0038581035736872777,0.49317983478935445,0.005136366932138168,2.7643902442593072e-05,0.002695533410749186,0.00262994019962926,0.0059684356638817085,0.08833184601013888,517,175,0.6964030277571125,1.0294251214089638,0.004988945329306977,0.00498894532930698,0.0032438869269431248,0.002601470987797493,0.004881713594359164,0.010583375530639509,-0.6892099031369973,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0011381983904882543,False,False,True,False,True,True,False,False
369,0,e152_bf17ced3,branch_orthogonal_projection,e144_plus_orth_full,e137:274:13,e137,e137_blocktarget_gradient_acd1a0eb,0.75,0,blocktarget_gradient,state_top30_q1q3_sall_soft,-4.247303079030207e-05,2.7041508964206143e-05,0.3490580824372397,0.9371010911770603,True,0.635836002834606,0.47038994465469963,0.882458667569053,517.0,-6.624832739032804e-05,-4.0040936162388796e-05,1.7874948074592112e-05,-0.00014224382692973325,-0.00013700612736577966,-7.62861211538457e-05,-4.147364433138012e-05,-7.648518339009591e-06,1.7874948074592112e-05,-1.5027510909537689e-05,2.4531837217955932e-05,1.7874948074592112e-05,-0.00014224382692973325,-1.5027510909537689e-05,2,1,368,,,,,,,,,,,False,0.010284625023180923,0.006237923302676688,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0013828519576413367,0.0036509419151022405,0.4923578225173163,0.004753243497028115,3.061673789830901e-05,0.0024369590793486655,0.002312373980465366,0.004965212843299515,0.243341202525952,517,175,0.7535705711959978,0.8773840491281939,0.0035414157319678423,0.0035414157319678436,0.0027656104106180334,0.0019459869877001637,0.003598200573035635,0.009020262555675264,-0.7476404942580053,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0008796240590877339,False,False,True,False,True,True,False,False
401,0,e152_db50aa35,branch_orthogonal_projection,e144_plus_orth_full,e137:230:14,e137,e137_blocktarget_gradient_8bd72ce9,1.0,0,blocktarget_gradient,state_top30_non_q2s3_soft,-4.2108429652798485e-05,,0.4221776838241591,0.9065131015494858,True,0.8547297738092569,0.2850608577492279,0.9585094195568838,496.0,-6.620008100388652e-05,-3.9992689775947277e-05,4.978447357961713e-05,-0.000201782040119447,-0.0001965443405554934,-0.00013044523632599336,-1.721666953169443e-05,1.6608456460676102e-05,4.978447357961713e-05,2.0398466639703905e-05,5.9957814767197526e-05,4.978447357961713e-05,-0.000201782040119447,2.0398466639703905e-05,1,1,400,,,,,,,,,,,False,0.014778029428817232,0.004815018386902632,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0021636025856333484,0.004832015332321275,0.4964137993439075,0.00668844311858206,6.1011115289984254e-05,0.003976682735777136,0.004092016857742785,0.009637983329878945,0.1765275383840319,496,175,0.4415718018973369,2.0258922804483195,0.00967545724978441,0.009675457249784414,0.0005206809468982104,0.0006021788342385767,0.009486398611116484,0.020827914865009744,-0.43846060074831156,False,True,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.002419347715516204,False,False,True,False,True,True,False,False
67,0,e152_628e17ec,branch_orthogonal_projection,e144_plus_orth_full,e137:280:3,e137,e137_blocktarget_gradient_e4f25510,0.5,0,blocktarget_gradient,state_top30_q1q3_sall_soft,-4.6595299425300496e-05,,0.48367607715177363,0.8752470807669523,True,0.8849705982369821,0.49812901582155805,0.8671029256072472,517.0,-6.609691225312186e-05,-3.988952102518262e-05,9.660083791995788e-06,-0.0001337939974348501,-0.0001285562978708965,-9.023499163252069e-05,-4.1804231794118074e-05,-7.979105801747544e-06,9.660083791995788e-06,-2.2692507530064354e-05,1.6866840597429267e-05,9.660083791995788e-06,-0.0001337939974348501,-2.2692507530064354e-05,2,1,66,,,,,,,,,,,False,0.011181428388725281,0.006748575873636173,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0015196305331093573,0.0038680727581113655,0.4920539053558073,0.005143039900386718,2.787218860094975e-05,0.002715018952276828,0.0026509727030548285,0.0059740599642964624,0.08955402283475916,517,175,0.6934299156462896,1.0382580670656272,0.005005019704532099,0.0050050197045321005,0.0031327836305007953,0.0024979425115205763,0.00490669226742435,0.0106741858081255,-0.6864416800281299,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0011576839320158966,False,False,True,False,True,True,False,False
67,0,e152_628e17ec,branch_orthogonal_projection,e144_plus_orth_full,e137:279:23,e137,e137_blocktarget_gradient_42dd1975,1.0,0,blocktarget_gradient,state_top30_q1q3_sall_soft,-3.967014145656034e-05,1.837272855546052e-05,0.48367607715177413,0.8752470807669517,True,0.4424852991184911,0.49812901582155794,0.8671029256072469,517.0,-6.609691225312186e-05,-3.988952102518262e-05,9.660083791995788e-06,-0.0001337939974348501,-0.0001285562978708965,-9.023499163252069e-05,-4.1804231794118074e-05,-7.979105801747544e-06,9.660083791995788e-06,-2.2692507530064354e-05,1.6866840597429267e-05,9.660083791995788e-06,-0.0001337939974348501,-2.2692507530064354e-05,2,1,670,,,,,,,,,,,False,0.011181428388725281,0.006748575873636173,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0015196305331093573,0.0038680727581113655,0.4920539053558073,0.005143039900386718,2.787218860094975e-05,0.002715018952276828,0.0026509727030548285,0.0059740599642964624,0.08955402283475916,517,175,0.6934299156462896,1.0382580670656272,0.005005019704532099,0.0050050197045321005,0.0031327836305007953,0.0024979425115205763,0.00490669226742435,0.0106741858081255,-0.6864416800281299,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0011576839320158966,False,False,True,False,True,True,False,False
585,0,e152_f782023e,branch_orthogonal_projection,e144_plus_orth_full,e137:1590:21,e137,e137_blocktarget_gradient_cffabd2d,0.75,0,blocktarget_gradient,state_top30_non_q2s3_hard,-3.993458454409904e-05,,0.3902505059022368,0.9207087175882762,True,0.8558997892345941,0.36817557520145927,0.9297562830253284,496.0,-6.584712550616878e-05,-3.963973427822953e-05,1.9595306631758902e-05,-0.00018839772791656717,-0.00018316002835261358,-0.00013880597445981024,-1.7178445204879544e-05,1.6646680787490986e-05,1.9595306631758902e-05,8.03479660316242e-06,4.759414473065604e-05,1.9595306631758902e-05,-0.00018839772791656717,8.03479660316242e-06,1,1,608,,,,,,,,,,,False,0.01280647523692861,0.0043789044632099395,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0018214046055497388,0.004295619906708909,0.49719842153187627,0.005794559238728942,4.11550630108389e-05,0.0033524344092544143,0.003285630457630213,0.007630066813697916,0.122903550033583,496,175,0.545337853138092,1.5240421830114053,0.007417528788369437,0.007417528788369439,6.474366303766798e-05,7.487745377377136e-05,0.007379572487117686,0.015668464283511003,-0.5435220148166534,False,True,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0017950993889934827,False,False,True,False,True,True,False,False
651,0,e152_a62a5c18,branch_orthogonal_projection,e144_plus_orth_full,e137:1605:24,e137,e137_blocktarget_gradient_814405d0,0.75,0,blocktarget_gradient,state_top30_non_q2s3_soft,-3.937477691995373e-05,,0.3870464765896773,0.9220602067975369,True,0.8614274990471238,0.3661306114873044,0.9305634719523075,496.0,-6.550295572771425e-05,-3.9295564499775004e-05,2.4145365362659987e-05,-0.0001899677345087447,-0.00018473003494479112,-0.00013803967297576492,-1.603578822662044e-05,1.778933776575009e-05,2.4145365362659987e-05,9.494655552444442e-06,4.905400367993806e-05,2.4145365362659987e-05,-0.0001899677345087447,9.494655552444442e-06,1,1,698,,,,,,,,,,,False,0.012813131526898442,0.004375826304345139,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.001825590737625535,0.004301016526684453,0.49719842153187627,0.005796822916862847,4.158625307180536e-05,0.003348513871457786,0.0032768421860904003,0.007633400819533284,0.12395357129052009,496,175,0.5464488958764048,1.5206428614870364,0.0073795536152341185,0.007379553615234121,6.152558786084227e-05,7.115567987360523e-05,0.007362153702652001,0.01563351633490009,-0.5446419576729414,False,True,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0017911788511968546,False,False,True,False,True,True,False,False
429,0,e152_72374568,branch_orthogonal_projection,e144_plus_orth_full,e137:1559:15,e137,e137_blocktarget_gradient_8800018e,0.75,0,blocktarget_gradient,state_top30_all_hard,-4.151297901477946e-05,,0.3421958988574534,0.939628632388956,True,0.6194437118818052,0.47999848169664533,0.8772693187208331,528.0,-6.546920224070885e-05,-3.92618110127696e-05,2.1308572148770466e-05,-0.00015926681015820954,-0.00015402911059425595,-0.00010042788609432307,-3.0185214062283805e-05,3.6399119300867255e-06,2.1308572148770466e-05,-6.955582501522173e-06,3.260376562597145e-05,2.1308572148770466e-05,-0.00015926681015820954,-6.955582501522173e-06,1,1,428,,,,,,,,,,,False,0.010379999283336805,0.006472107915621983,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.001374521192836729,0.003668332079682322,0.5030797629280416,0.004768600925064615,2.9718557886488887e-05,0.00243717392785829,0.0022553112995727905,0.005097468460106977,0.21774392799668085,528,175,0.7495432272206763,0.8821824559741551,0.003674570717001624,0.003674570717001625,0.0030689745193459277,0.002181515990543126,0.0037691499077566384,0.009069594304574196,-0.7430741497468581,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0008798389075973586,False,False,True,False,True,True,False,False
459,0,e152_f603d5e7,branch_orthogonal_projection,e144_plus_orth_full,e137:1634:16,e137,e137_blocktarget_gradient_b3bfad90,0.75,0,blocktarget_gradient,state_top30_q1q3_sall_hard,-4.1251753812754366e-05,,0.3423205340695051,0.9395832331168796,True,0.6090862398338756,0.4862433490218733,0.873823440708701,517.0,-6.52076153517811e-05,-3.9000224123841853e-05,1.994029021856747e-05,-0.00015717274428261874,-0.00015193504471866515,-9.932235558007818e-05,-3.06681287564059e-05,3.1569972359646314e-06,1.994029021856747e-05,-7.781973016207644e-06,3.177737511128598e-05,1.994029021856747e-05,-0.00015717274428261874,-7.781973016207644e-06,1,1,458,,,,,,,,,,,False,0.010305831200991824,0.006382734849586038,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0013622917546266078,0.003634473376853023,0.496557807549665,0.004738596679367615,2.924532804562676e-05,0.00238186781260888,0.0022090331172376363,0.005021934956358244,0.21419144828096592,517,175,0.7560708636530691,0.864748905956438,0.0035361612612368545,0.0035361612612368554,0.0029688576975080076,0.0020917124740443224,0.0035999606374269065,0.00889036241792939,-0.7498193595752123,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0008245327923479485,False,False,True,False,True,True,False,False
489,0,e152_370958fb,branch_orthogonal_projection,e144_plus_orth_full,e137:1574:17,e137,e137_blocktarget_gradient_b7bc6f2d,0.75,0,blocktarget_gradient,state_top30_all_soft,-4.078286081898863e-05,,0.32991058200032,0.9440121863006907,True,0.6372138118445632,0.46959732981777164,0.8828807098515736,528.0,-6.51111982481467e-05,-3.890380702020746e-05,2.3200487107244427e-05,-0.00016199682935880144,-0.00015675912979484785,-9.95270106756152e-05,-2.8745760462522973e-05,5.079365529847557e-06,2.3200487107244427e-05,-4.59100492289366e-06,3.496834320459996e-05,2.3200487107244427e-05,-0.00016199682935880144,-4.59100492289366e-06,1,1,488,,,,,,,,,,,False,0.0104089819385922,0.006317880303251194,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.001380783128017364,0.003662613410685355,0.5020037304075784,0.004778216328631356,3.05934547938878e-05,0.0024349453683169225,0.0022478634089795587,0.005111788102299851,0.22186263395794897,528,175,0.7451917363726099,0.8943700570172316,0.0036528683260749597,0.0036528683260749605,0.0028536741357345287,0.00202616865670463,0.003781371831112204,0.009194893324361035,-0.7390944208960123,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.000877610348055991,False,False,True,False,True,True,False,False
157,0,e152_80512cf7,branch_orthogonal_projection,e144_plus_orth_full,e137:1565:6,e137,e137_blocktarget_gradient_7535c2c8,0.5,0,blocktarget_gradient,state_top30_all_hard,-4.41182457379119e-05,,0.45410309545517463,0.8909491448438731,True,0.9010520939930958,0.49140019351657965,0.8709338952020803,528.0,-6.493477841584827e-05,-3.8727387187909024e-05,1.1731381941881835e-05,-0.00015145821422068995,-0.00014622051465673636,-0.00011133724778211729,-3.035133846562843e-05,3.4737875267421003e-06,1.1731381941881835e-05,-1.2994782561115414e-05,2.6564565566378207e-05,1.1731381941881835e-05,-0.00015145821422068995,-1.2994782561115414e-05,1,1,156,,,,,,,,,,,False,0.011385558216757793,0.007102927506823568,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0015335432890217356,0.003933781793190338,0.5013989142917074,0.005199953088551345,2.8366679179408636e-05,0.002814920513782797,0.0026656794394435126,0.006186488304944468,0.08384504942243615,528,175,0.6864860816326683,1.0534448207441847,0.0052456892140055845,0.005245689214005587,0.0036504058582674144,0.002844323581057382,0.0052919533938375184,0.0108303186962092,-0.6785838919364522,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0012575854935218654,False,False,True,False,True,True,False,False
519,0,e152_35c1cd68,branch_orthogonal_projection,e144_plus_orth_full,e137:1649:18,e137,e137_blocktarget_gradient_23458139,0.75,0,blocktarget_gradient,state_top30_q1q3_sall_soft,-4.056080950931573e-05,,0.3299916449492622,0.9439838527557981,True,0.6261856730627854,0.47600636976913824,0.8794418320384848,517.0,-6.488353558253834e-05,-3.8676144354599096e-05,2.1735596115624034e-05,-0.00015990246083341653,-0.00015466476126946294,-9.838436735520872e-05,-2.9247077044103342e-05,4.578048948267188e-06,2.1735596115624034e-05,-5.501068869984138e-06,3.405827925750948e-05,2.1735596115624034e-05,-0.00015990246083341653,-5.501068869984138e-06,1,1,518,,,,,,,,,,,False,0.010335286261678922,0.006241767180924996,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0013685535260144599,0.003630789272822693,0.4954817750292018,0.004748238280704073,3.007413264720012e-05,0.0023852055654383798,0.0022055814796417194,0.005036839252347776,0.21808301571424876,517,175,0.7516006676249695,0.8771683384289141,0.0035252058281750364,0.003525205828175037,0.002766055634812997,0.0019496251390723484,0.003626726230789139,0.009018044864180296,-0.7456923840683649,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0008278705451774482,False,False,True,False,True,True,False,False
247,0,e152_6fbbc256,branch_orthogonal_projection,e144_plus_orth_full,e137:1580:9,e137,e137_blocktarget_gradient_305f2736,0.5,0,blocktarget_gradient,state_top30_all_soft,-4.351760252074843e-05,,0.4491141550671717,0.8934743844779771,True,0.9086012325690109,0.4882939496921687,0.8726792186674446,528.0,-6.481711896610953e-05,-3.8609727738170285e-05,1.4204529791506104e-05,-0.00015300010958785304,-0.00014776241002389945,-0.00011110861251184545,-2.9653097105675208e-05,4.1720288866953226e-06,1.4204529791506104e-05,-1.179815020480035e-05,2.776119792269327e-05,1.4204529791506104e-05,-0.00015300010958785304,-1.179815020480035e-05,1,1,246,,,,,,,,,,,False,0.011401087071676518,0.006991629223235371,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0015398951670597865,0.003937384291877723,0.5013989142917074,0.005205632400151538,2.862196824729898e-05,0.002815056550108144,0.002664768903672887,0.006194375036722444,0.08510218514733392,528,175,0.685756672560655,1.056011503226248,0.005238331561556769,0.00523833156155677,0.0035233482419490657,0.0027320889938676944,0.005292719667487369,0.010856706399414277,-0.6780937070497841,False,False,False,True,False,False,,,,,,,,,,,,,,,,,False,False,False,0.0012577215298472126,False,False,True,False,True,True,False,False
