variant,family,gate_name,q2_scale,s1_scale,q2_weight_mean,q2_weight_min,q2_weight_p10,q2_weight_p90,q2_weight_max,q2_weight_transfer_spearman,q2_weight_risk_spearman,q2_l1,s1_l1,all_l1,all_cos_e323_bad_vs_e365,all_cos_e323_bad_vs_e247,q2_cos_e323_bad_vs_e365,q2_cos_e323_bad_vs_e247,s1_cos_e323_bad_vs_e365,q2_transfer_abs_spearman,s1_transfer_abs_spearman,q2_transfer_signed_spearman,s1_transfer_signed_spearman,q2_bad_positive_contrib,q2_bad_negative_contrib,q2_bad_positive_share,q2_bad_signed_sum,file,basename
e371_transfer_floor0.5_g1.5_q20p85_s11p0,q2_rowwise_safety_lifestyle_gate,transfer_floor0.5_g1.5,0.85,1.0,0.7002009910437699,0.5,0.5158122536608001,0.9269077708478599,1.0,0.9999999999999998,0.25945112009434684,0.06236468117663785,0.10927604031376492,0.17164072149040277,-0.002505239378917754,-0.026543218395604903,0.5741033207493205,-0.016542864986986854,-0.06320046219866256,0.4298844427728764,0.197475314012705,-0.05861357521274476,0.005292888391400691,0.002064253690231151,0.00015427775984490472,0.9304595115070039,0.001909975930386246,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_5_g1_5_q20p85_s11p0_4fa63f86.csv,submission_e371_q2rowsafe_e371_transfer_floor0_5_g1_5_q20p85_s11p0_4fa63f86.csv
e371_transfer_floor0.5_g1.5_q20p85_s11p06,q2_rowwise_safety_lifestyle_gate,transfer_floor0.5_g1.5,0.85,1.06,0.7002009910437699,0.5,0.5158122536608001,0.9269077708478599,1.0,0.9999999999999998,0.25945112009434684,0.06236468117663785,0.11583260273259083,0.1781972839092287,-0.0037016564214213663,-0.027237096122764957,0.5741033207493205,-0.016542864986986854,-0.06320046219876742,0.4298844427728764,0.197475314012705,-0.05861357521274476,0.005292888391400691,0.002064253690231151,0.00015427775984490472,0.9304595115070039,0.001909975930386246,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_5_g1_5_q20p85_s11p06_4bea59a7.csv,submission_e371_q2rowsafe_e371_transfer_floor0_5_g1_5_q20p85_s11p06_4bea59a7.csv
e371_transfer_floor0.5_g1.5_q20p85_s11p15,q2_rowwise_safety_lifestyle_gate,transfer_floor0.5_g1.5,0.85,1.15,0.7002009910437699,0.5,0.5158122536608001,0.9269077708478599,1.0,0.9999999999999998,0.25945112009434684,0.06236468117663785,0.12566744636082963,0.1880321275374675,-0.00535212102875422,-0.028159646128618866,0.5741033207493205,-0.016542864986986854,-0.06320046219890421,0.4298844427728764,0.197475314012705,-0.05861357521274476,0.005292888391400691,0.002064253690231151,0.00015427775984490472,0.9304595115070039,0.001909975930386246,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_5_g1_5_q20p85_s11p15_aa60bd5a.csv,submission_e371_q2rowsafe_e371_transfer_floor0_5_g1_5_q20p85_s11p15_aa60bd5a.csv
e371_transfer_floor0.5_g1.5_q21p0_s11p0,q2_rowwise_safety_lifestyle_gate,transfer_floor0.5_g1.5,1.0,1.0,0.7002009910437699,0.5,0.5158122536608001,0.9269077708478599,1.0,0.9999999999999998,0.25945112009434684,0.06995485838468307,0.10927604031376492,0.179230898698448,-0.0001281742710409405,-0.025102509313713214,0.5741033207680439,-0.016580457225663394,-0.06320046219866256,0.4298844427728764,0.197475314012705,-0.05861357521274476,0.005292888391400691,0.002315486455565724,0.00017305434162789206,0.9304595115525095,0.002142432113937832,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_5_g1_5_q21p0_s11p0_5cc58c00.csv,submission_e371_q2rowsafe_e371_transfer_floor0_5_g1_5_q21p0_s11p0_5cc58c00.csv
e371_transfer_floor0.5_g1.5_q21p0_s11p06,q2_rowwise_safety_lifestyle_gate,transfer_floor0.5_g1.5,1.0,1.06,0.7002009910437699,0.5,0.5158122536608001,0.9269077708478599,1.0,0.9999999999999998,0.25945112009434684,0.06995485838468307,0.11583260273259083,0.1857874611172739,-0.001335678414159954,-0.025844659348915458,0.5741033207680439,-0.016580457225663394,-0.06320046219876742,0.4298844427728764,0.197475314012705,-0.05861357521274476,0.005292888391400691,0.002315486455565724,0.00017305434162789206,0.9304595115525095,0.002142432113937832,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_5_g1_5_q21p0_s11p06_fd57cef2.csv,submission_e371_q2rowsafe_e371_transfer_floor0_5_g1_5_q21p0_s11p06_fd57cef2.csv
e371_transfer_floor0.5_g1.5_q21p0_s11p15,q2_rowwise_safety_lifestyle_gate,transfer_floor0.5_g1.5,1.0,1.15,0.7002009910437699,0.5,0.5158122536608001,0.9269077708478599,1.0,0.9999999999999998,0.25945112009434684,0.06995485838468307,0.12566744636082963,0.19562230474551273,-0.003018005367650878,-0.02684317661814656,0.5741033207680439,-0.016580457225663394,-0.06320046219890421,0.4298844427728764,0.197475314012705,-0.05861357521274476,0.005292888391400691,0.002315486455565724,0.00017305434162789206,0.9304595115525095,0.002142432113937832,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_5_g1_5_q21p0_s11p15_e10f1da5.csv,submission_e371_q2rowsafe_e371_transfer_floor0_5_g1_5_q21p0_s11p15_e10f1da5.csv
e371_transfer_floor0.5_g1.5_q21p08_s11p0,q2_rowwise_safety_lifestyle_gate,transfer_floor0.5_g1.5,1.08,1.0,0.7002009910437699,0.5,0.5158122536608001,0.9269077708478599,1.0,0.9999999999999998,0.25945112009434684,0.07400295289564054,0.10927604031376492,0.1832789932094055,0.0010358067515335019,-0.02436701317972377,0.5741033207764592,-0.016597409038401973,-0.06320046219866256,0.4298844427728764,0.197475314012705,-0.05861357521274476,0.005292888391400691,0.0024494772637441635,0.00018306851857881866,0.9304595115729625,0.0022664087451653445,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_5_g1_5_q21p08_s11p0_ed8012fb.csv,submission_e371_q2rowsafe_e371_transfer_floor0_5_g1_5_q21p08_s11p0_ed8012fb.csv
e371_transfer_floor0.5_g1.5_q21p08_s11p06,q2_rowwise_safety_lifestyle_gate,transfer_floor0.5_g1.5,1.08,1.06,0.7002009910437699,0.5,0.5158122536608001,0.9269077708478599,1.0,0.9999999999999998,0.25945112009434684,0.07400295289564054,0.11583260273259083,0.1898355556282314,-0.000169908696996584,-0.025128514153426096,0.5741033207764592,-0.016597409038401973,-0.06320046219876742,0.4298844427728764,0.197475314012705,-0.05861357521274476,0.005292888391400691,0.0024494772637441635,0.00018306851857881866,0.9304595115729625,0.0022664087451653445,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_5_g1_5_q21p08_s11p06_017fb613.csv,submission_e371_q2rowsafe_e371_transfer_floor0_5_g1_5_q21p08_s11p06_017fb613.csv
e371_transfer_floor0.5_g1.5_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,transfer_floor0.5_g1.5,1.08,1.15,0.7002009910437699,0.5,0.5158122536608001,0.9269077708478599,1.0,0.9999999999999998,0.25945112009434684,0.07400295289564054,0.12566744636082963,0.1996703992564702,-0.0018580028448981982,-0.02615910347803264,0.5741033207764592,-0.016597409038401973,-0.06320046219890421,0.4298844427728764,0.197475314012705,-0.05861357521274476,0.005292888391400691,0.0024494772637441635,0.00018306851857881866,0.9304595115729625,0.0022664087451653445,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_5_g1_5_q21p08_s11p15_ff5909ba.csv,submission_e371_q2rowsafe_e371_transfer_floor0_5_g1_5_q21p08_s11p15_ff5909ba.csv
e371_trust_floor0.5_g1.5_q20p85_s11p0,q2_rowwise_safety_lifestyle_gate,trust_floor0.5_g1.5,0.85,1.0,0.700200983713033,0.5,0.5158122536608001,0.9269077708478599,1.0,0.6501156146720446,-0.20794690113355113,0.05254069294101142,0.10927604031376492,0.16181673325477636,-0.00818135684237899,-0.029719021632619608,0.5792241190003158,-0.014666927344541222,-0.06320046219866256,0.42922836875732273,0.197475314012705,-0.05880820620753573,0.005292888391400691,0.0016397381326381522,0.00020079884596064442,0.8909020306647601,0.0014389392866775079,analysis_outputs/submission_e371_q2rowsafe_e371_trust_floor0_5_g1_5_q20p85_s11p0_9f2a0dd4.csv,submission_e371_q2rowsafe_e371_trust_floor0_5_g1_5_q20p85_s11p0_9f2a0dd4.csv
e371_trust_floor0.5_g1.5_q20p85_s11p06,q2_rowwise_safety_lifestyle_gate,trust_floor0.5_g1.5,0.85,1.06,0.700200983713033,0.5,0.5158122536608001,0.9269077708478599,1.0,0.6501156146720446,-0.20794690113355113,0.05254069294101142,0.11583260273259083,0.16837329567360226,-0.009275542013624094,-0.03025569315434694,0.5792241190003158,-0.014666927344541222,-0.06320046219876742,0.42922836875732273,0.197475314012705,-0.05880820620753573,0.005292888391400691,0.0016397381326381522,0.00020079884596064442,0.8909020306647601,0.0014389392866775079,analysis_outputs/submission_e371_q2rowsafe_e371_trust_floor0_5_g1_5_q20p85_s11p06_6cc3985f.csv,submission_e371_q2rowsafe_e371_trust_floor0_5_g1_5_q20p85_s11p06_6cc3985f.csv
e371_trust_floor0.5_g1.5_q20p85_s11p15,q2_rowwise_safety_lifestyle_gate,trust_floor0.5_g1.5,0.85,1.15,0.700200983713033,0.5,0.5158122536608001,0.9269077708478599,1.0,0.6501156146720446,-0.20794690113355113,0.05254069294101142,0.12566744636082963,0.1782081393018411,-0.01075110793413123,-0.030949679825527165,0.5792241190003158,-0.014666927344541222,-0.06320046219890421,0.42922836875732273,0.197475314012705,-0.05880820620753573,0.005292888391400691,0.0016397381326381522,0.00020079884596064442,0.8909020306647601,0.0014389392866775079,analysis_outputs/submission_e371_q2rowsafe_e371_trust_floor0_5_g1_5_q20p85_s11p15_19358296.csv,submission_e371_q2rowsafe_e371_trust_floor0_5_g1_5_q20p85_s11p15_19358296.csv
e371_trust_floor0.5_g1.5_q21p0_s11p0,q2_rowwise_safety_lifestyle_gate,trust_floor0.5_g1.5,1.0,1.0,0.700200983713033,0.5,0.5158122536608001,0.9269077708478599,1.0,0.6501156146720446,-0.20794690113355113,0.05703108326057799,0.10927604031376492,0.1663071235743429,-0.006592498395504295,-0.028907008948717103,0.5792241190186735,-0.014699086538193878,-0.06320046219866256,0.42922836875732273,0.197475314012705,-0.05880820620753573,0.005292888391400691,0.001779878352061775,0.00021796011932059296,0.8909020307028719,0.0015619182327411818,analysis_outputs/submission_e371_q2rowsafe_e371_trust_floor0_5_g1_5_q21p0_s11p0_b63a5aeb.csv,submission_e371_q2rowsafe_e371_trust_floor0_5_g1_5_q21p0_s11p0_b63a5aeb.csv
e371_trust_floor0.5_g1.5_q21p0_s11p06,q2_rowwise_safety_lifestyle_gate,trust_floor0.5_g1.5,1.0,1.06,0.700200983713033,0.5,0.5158122536608001,0.9269077708478599,1.0,0.6501156146720446,-0.20794690113355113,0.05703108326057799,0.11583260273259083,0.17286368599316881,-0.007726979836908821,-0.02949073156760688,0.5792241190186735,-0.014699086538193878,-0.06320046219876742,0.42922836875732273,0.197475314012705,-0.05880820620753573,0.005292888391400691,0.001779878352061775,0.00021796011932059296,0.8909020307028719,0.0015619182327411818,analysis_outputs/submission_e371_q2rowsafe_e371_trust_floor0_5_g1_5_q21p0_s11p06_29ef93a7.csv,submission_e371_q2rowsafe_e371_trust_floor0_5_g1_5_q21p0_s11p06_29ef93a7.csv
e371_trust_floor0.5_g1.5_q21p0_s11p15,q2_rowwise_safety_lifestyle_gate,trust_floor0.5_g1.5,1.0,1.15,0.700200983713033,0.5,0.5158122536608001,0.9269077708478599,1.0,0.6501156146720446,-0.20794690113355113,0.05703108326057799,0.12566744636082963,0.18269852962140765,-0.009266000665014878,-0.030251093842767612,0.5792241190186735,-0.014699086538193878,-0.06320046219890421,0.42922836875732273,0.197475314012705,-0.05880820620753573,0.005292888391400691,0.001779878352061775,0.00021796011932059296,0.8909020307028719,0.0015619182327411818,analysis_outputs/submission_e371_q2rowsafe_e371_trust_floor0_5_g1_5_q21p0_s11p15_2ca3e34a.csv,submission_e371_q2rowsafe_e371_trust_floor0_5_g1_5_q21p0_s11p15_2ca3e34a.csv
e371_trust_floor0.5_g1.5_q21p08_s11p0,q2_rowwise_safety_lifestyle_gate,trust_floor0.5_g1.5,1.08,1.0,0.700200983713033,0.5,0.5158122536608001,0.9269077708478599,1.0,0.6501156146720446,-0.20794690113355113,0.05942595809768018,0.10927604031376492,0.16870199841144512,-0.005776744398775538,-0.028475282882945555,0.5792241190273302,-0.014714299856223053,-0.06320046219866256,0.42922836875732273,0.197475314012705,-0.05880820620753573,0.005292888391400691,0.0018546198024210407,0.00022711279844589896,0.890902030720843,0.0016275070039751417,analysis_outputs/submission_e371_q2rowsafe_e371_trust_floor0_5_g1_5_q21p08_s11p0_df01741f.csv,submission_e371_q2rowsafe_e371_trust_floor0_5_g1_5_q21p08_s11p0_df01741f.csv
e371_trust_floor0.5_g1.5_q21p08_s11p06,q2_rowwise_safety_lifestyle_gate,trust_floor0.5_g1.5,1.08,1.06,0.700200983713033,0.5,0.5158122536608001,0.9269077708478599,1.0,0.6501156146720446,-0.20794690113355113,0.05942595809768018,0.11583260273259083,0.17525856083027103,-0.006928792891775033,-0.029082075574312534,0.5792241190273302,-0.014714299856223053,-0.06320046219876742,0.42922836875732273,0.197475314012705,-0.05880820620753573,0.005292888391400691,0.0018546198024210407,0.00022711279844589896,0.890902030720843,0.0016275070039751417,analysis_outputs/submission_e371_q2rowsafe_e371_trust_floor0_5_g1_5_q21p08_s11p06_0f32ee79.csv,submission_e371_q2rowsafe_e371_trust_floor0_5_g1_5_q21p08_s11p06_0f32ee79.csv
e371_trust_floor0.5_g1.5_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,trust_floor0.5_g1.5,1.08,1.15,0.700200983713033,0.5,0.5158122536608001,0.9269077708478599,1.0,0.6501156146720446,-0.20794690113355113,0.05942595809768018,0.12566744636082963,0.18509340445850983,-0.00849655525987054,-0.029875520764594626,0.5792241190273302,-0.014714299856223053,-0.06320046219890421,0.42922836875732273,0.197475314012705,-0.05880820620753573,0.005292888391400691,0.0018546198024210407,0.00022711279844589896,0.890902030720843,0.0016275070039751417,analysis_outputs/submission_e371_q2rowsafe_e371_trust_floor0_5_g1_5_q21p08_s11p15_36e9fc34.csv,submission_e371_q2rowsafe_e371_trust_floor0_5_g1_5_q21p08_s11p15_36e9fc34.csv
e371_transfer_floor0.65_g0.7_q20p85_s11p0,q2_rowwise_safety_lifestyle_gate,transfer_floor0.65_g0.7,0.85,1.0,0.85575484776494,0.65,0.7198331014942723,0.9751155331076159,1.0,0.9999999999999998,0.25945112009434684,0.06580589547606153,0.10927604031376492,0.17508193578982645,-0.0017033088747214666,-0.026295777421286918,0.5852975652058345,-0.015738093367751303,-0.06320046219866256,0.4285001137105883,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.0021478667303427798,0.000160797825625042,0.9303502857789647,0.001987068904717737,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q20p85_s11p0_184715a9.csv,submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q20p85_s11p0_184715a9.csv
e371_transfer_floor0.65_g0.7_q20p85_s11p06,q2_rowwise_safety_lifestyle_gate,transfer_floor0.65_g0.7,0.85,1.06,0.85575484776494,0.65,0.7198331014942723,0.9751155331076159,1.0,0.9999999999999998,0.25945112009434684,0.06580589547606153,0.11583260273259083,0.18163849820865235,-0.002915142893850353,-0.026998939679092396,0.5852975652058345,-0.015738093367751303,-0.06320046219876742,0.4285001137105883,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.0021478667303427798,0.000160797825625042,0.9303502857789647,0.001987068904717737,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q20p85_s11p06_0a6d5438.csv,submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q20p85_s11p06_0a6d5438.csv
e371_transfer_floor0.65_g0.7_q20p85_s11p15,q2_rowwise_safety_lifestyle_gate,transfer_floor0.65_g0.7,0.85,1.15,0.85575484776494,0.65,0.7198331014942723,0.9751155331076159,1.0,0.9999999999999998,0.25945112009434684,0.06580589547606153,0.12566744636082963,0.1914733418368912,-0.004590324287547361,-0.027935774167962932,0.5852975652058345,-0.015738093367751303,-0.06320046219890421,0.4285001137105883,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.0021478667303427798,0.000160797825625042,0.9303502857789647,0.001987068904717737,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q20p85_s11p15_11b9b19c.csv,submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q20p85_s11p15_11b9b19c.csv
e371_transfer_floor0.65_g0.7_q21p0_s11p0,q2_rowwise_safety_lifestyle_gate,transfer_floor0.65_g0.7,1.0,1.0,0.85575484776494,0.65,0.7198331014942723,0.9751155331076159,1.0,0.9999999999999998,0.25945112009434684,0.07400334579576974,0.10927604031376492,0.18327938610953468,0.0007514208335146878,-0.02480637505609056,0.5852975652249317,-0.015773887967439424,-0.06320046219866256,0.4285001137105883,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.002415426812733027,0.00018082843500346604,0.9303502858236035,0.0022345983777295616,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q21p0_s11p0_e5ba68c1.csv,submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q21p0_s11p0_e5ba68c1.csv
e371_transfer_floor0.65_g0.7_q21p0_s11p06,q2_rowwise_safety_lifestyle_gate,transfer_floor0.65_g0.7,1.0,1.06,0.85575484776494,0.65,0.7198331014942723,0.9751155331076159,1.0,0.9999999999999998,0.25945112009434684,0.07400334579576974,0.11583260273259083,0.18983594852836058,-0.0004673606506570621,-0.02555673958467226,0.5852975652249317,-0.015773887967439424,-0.06320046219876742,0.4285001137105883,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.002415426812733027,0.00018082843500346604,0.9303502858236035,0.0022345983777295616,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q21p0_s11p06_82ec83a6.csv,submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q21p0_s11p06_82ec83a6.csv
e371_transfer_floor0.65_g0.7_q21p0_s11p15,q2_rowwise_safety_lifestyle_gate,transfer_floor0.65_g0.7,1.0,1.15,0.85575484776494,0.65,0.7198331014942723,0.9751155331076159,1.0,0.9999999999999998,0.25945112009434684,0.07400334579576974,0.12566744636082963,0.19967079215659939,-0.0021693513935836487,-0.02656871544396991,0.5852975652249317,-0.015773887967439424,-0.06320046219890421,0.4285001137105883,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.002415426812733027,0.00018082843500346604,0.9303502858236035,0.0022345983777295616,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q21p0_s11p15_e5a36e60.csv,submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q21p0_s11p15_e5a36e60.csv
e371_transfer_floor0.65_g0.7_q21p08_s11p0,q2_rowwise_safety_lifestyle_gate,transfer_floor0.65_g0.7,1.08,1.0,0.85575484776494,0.65,0.7198331014942723,0.9751155331076159,1.0,0.9999999999999998,0.25945112009434684,0.07837531929961414,0.10927604031376492,0.1876513596133791,0.0019478086630841211,-0.024048938544641255,0.5852975652334834,-0.015789969628146695,-0.06320046219866256,0.4285001137105883,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.0025581255233411604,0.0001915114266719588,0.9303502858435928,0.0023666140966692012,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q21p08_s11p0_3ebde00f.csv,submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q21p08_s11p0_3ebde00f.csv
e371_transfer_floor0.65_g0.7_q21p08_s11p06,q2_rowwise_safety_lifestyle_gate,transfer_floor0.65_g0.7,1.08,1.06,0.85575484776494,0.65,0.7198331014942723,0.9751155331076159,1.0,0.9999999999999998,0.25945112009434684,0.07837531929961414,0.11583260273259083,0.194207922032205,0.000733239499223516,-0.02481772621649718,0.5852975652334834,-0.015789969628146695,-0.06320046219876742,0.4285001137105883,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.0025581255233411604,0.0001915114266719588,0.9303502858435928,0.0023666140966692012,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q21p08_s11p06_2d672901.csv,submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q21p08_s11p06_2d672901.csv
e371_transfer_floor0.65_g0.7_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,transfer_floor0.65_g0.7,1.08,1.15,0.85575484776494,0.65,0.7198331014942723,0.9751155331076159,1.0,0.9999999999999998,0.25945112009434684,0.07837531929961414,0.12566744636082963,0.2040427656604438,-0.0009713778121536073,-0.02586078165351721,0.5852975652334834,-0.015789969628146695,-0.06320046219890421,0.4285001137105883,0.197475314012705,-0.059234847659693404,0.005292888391400691,0.0025581255233411604,0.0001915114266719588,0.9303502858435928,0.0023666140966692012,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q21p08_s11p15_98951e94.csv,submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q21p08_s11p15_98951e94.csv
e371_trust_floor0.65_g0.7_q20p85_s11p0,q2_rowwise_safety_lifestyle_gate,trust_floor0.65_g0.7,0.85,1.0,0.8557548497194062,0.65,0.7198331014942723,0.9751155331076159,1.0,0.6501156146720446,-0.20794690113355113,0.060616595649493565,0.10927604031376492,0.1698926359632585,-0.0041843415511920515,-0.02781768191358809,0.5912806812782291,-0.014603330540255081,-0.06320046219866256,0.4290466272323855,0.197475314012705,-0.05904408350585856,0.005292888391400691,0.0019453301742147291,0.00018126021087744163,0.9147648681838886,0.0017640699633372874,analysis_outputs/submission_e371_q2rowsafe_e371_trust_floor0_65_g0_7_q20p85_s11p0_580e6225.csv,submission_e371_q2rowsafe_e371_trust_floor0_65_g0_7_q20p85_s11p0_580e6225.csv
e371_trust_floor0.65_g0.7_q20p85_s11p06,q2_rowwise_safety_lifestyle_gate,trust_floor0.65_g0.7,0.85,1.06,0.8557548497194062,0.65,0.7198331014942723,0.9751155331076159,1.0,0.6501156146720446,-0.20794690113355113,0.060616595649493565,0.11583260273259083,0.1764491983820844,-0.005371834502569077,-0.02845705505083581,0.5912806812782291,-0.014603330540255081,-0.06320046219876742,0.4290466272323855,0.197475314012705,-0.05904408350585856,0.005292888391400691,0.0019453301742147291,0.00018126021087744163,0.9147648681838886,0.0017640699633372874,analysis_outputs/submission_e371_q2rowsafe_e371_trust_floor0_65_g0_7_q20p85_s11p06_ac1eeada.csv,submission_e371_q2rowsafe_e371_trust_floor0_65_g0_7_q20p85_s11p06_ac1eeada.csv
e371_trust_floor0.65_g0.7_q20p85_s11p15,q2_rowwise_safety_lifestyle_gate,trust_floor0.65_g0.7,0.85,1.15,0.8557548497194062,0.65,0.7198331014942723,0.9751155331076159,1.0,0.6501156146720446,-0.20794690113355113,0.060616595649493565,0.12566744636082963,0.18628404201032323,-0.006996086479167621,-0.029297929193777578,0.5912806812782291,-0.014603330540255081,-0.06320046219890421,0.4290466272323855,0.197475314012705,-0.05904408350585856,0.005292888391400691,0.0019453301742147291,0.00018126021087744163,0.9147648681838886,0.0017640699633372874,analysis_outputs/submission_e371_q2rowsafe_e371_trust_floor0_65_g0_7_q20p85_s11p15_64026682.csv,submission_e371_q2rowsafe_e371_trust_floor0_65_g0_7_q20p85_s11p15_64026682.csv
e371_trust_floor0.65_g0.7_q21p0_s11p0,q2_rowwise_safety_lifestyle_gate,trust_floor0.65_g0.7,1.0,1.0,0.8557548497194062,0.65,0.7198331014942723,0.9751155331076159,1.0,0.6501156146720446,-0.20794690113355113,0.06653214527055698,0.10927604031376492,0.1758081855843219,-0.002253770502150073,-0.02673441561998071,0.5912806812958503,-0.014633575573532141,-0.06320046219866256,0.4290466272323855,0.197475314012705,-0.05904408350585856,0.005292888391400691,0.0021351741773563892,0.0001989493232447886,0.914764868222135,0.0019362248541116003,analysis_outputs/submission_e371_q2rowsafe_e371_trust_floor0_65_g0_7_q21p0_s11p0_45a49183.csv,submission_e371_q2rowsafe_e371_trust_floor0_65_g0_7_q21p0_s11p0_45a49183.csv
e371_trust_floor0.65_g0.7_q21p0_s11p06,q2_rowwise_safety_lifestyle_gate,trust_floor0.65_g0.7,1.0,1.06,0.8557548497194062,0.65,0.7198331014942723,0.9751155331076159,1.0,0.6501156146720446,-0.20794690113355113,0.06653214527055698,0.11583260273259083,0.1823647480031478,-0.0034658397705553635,-0.027420832838389038,0.5912806812958503,-0.014633575573532141,-0.06320046219876742,0.4290466272323855,0.197475314012705,-0.05904408350585856,0.005292888391400691,0.0021351741773563892,0.0001989493232447886,0.914764868222135,0.0019362248541116003,analysis_outputs/submission_e371_q2rowsafe_e371_trust_floor0_65_g0_7_q21p0_s11p06_4ef035eb.csv,submission_e371_q2rowsafe_e371_trust_floor0_65_g0_7_q21p0_s11p06_4ef035eb.csv
e371_trust_floor0.65_g0.7_q21p0_s11p15,q2_rowwise_safety_lifestyle_gate,trust_floor0.65_g0.7,1.0,1.15,0.8557548497194062,0.65,0.7198331014942723,0.9751155331076159,1.0,0.6501156146720446,-0.20794690113355113,0.06653214527055698,0.12566744636082963,0.1921995916313866,-0.005136512727503096,-0.028331994336973657,0.5912806812958503,-0.014633575573532141,-0.06320046219890421,0.4290466272323855,0.197475314012705,-0.05904408350585856,0.005292888391400691,0.0021351741773563892,0.0001989493232447886,0.914764868222135,0.0019362248541116003,analysis_outputs/submission_e371_q2rowsafe_e371_trust_floor0_65_g0_7_q21p0_s11p15_a01566c0.csv,submission_e371_q2rowsafe_e371_trust_floor0_65_g0_7_q21p0_s11p15_a01566c0.csv
e371_trust_floor0.65_g0.7_q21p08_s11p0,q2_rowwise_safety_lifestyle_gate,trust_floor0.65_g0.7,1.08,1.0,0.8557548497194062,0.65,0.7198331014942723,0.9751155331076159,1.0,0.6501156146720446,-0.20794690113355113,0.06968710506845749,0.10927604031376492,0.1789631453822224,-0.0012833367517436863,-0.026169563731195056,0.5912806813040249,-0.014647649261885479,-0.06320046219866256,0.4290466272323855,0.197475314012705,-0.05904408350585856,0.005292888391400691,0.002236424312365274,0.00020838351650737363,0.9147648682398778,0.0020280407958579005,analysis_outputs/submission_e371_q2rowsafe_e371_trust_floor0_65_g0_7_q21p08_s11p0_2b00a556.csv,submission_e371_q2rowsafe_e371_trust_floor0_65_g0_7_q21p08_s11p0_2b00a556.csv
e371_trust_floor0.65_g0.7_q21p08_s11p06,q2_rowwise_safety_lifestyle_gate,trust_floor0.65_g0.7,1.08,1.06,0.8557548497194062,0.65,0.7198331014942723,0.9751155331076159,1.0,0.6501156146720446,-0.20794690113355113,0.06968710506845749,0.11583260273259083,0.18551970780104832,-0.0025030155602978033,-0.02687730155996886,0.5912806813040249,-0.014647649261885479,-0.06320046219876742,0.4290466272323855,0.197475314012705,-0.05904408350585856,0.005292888391400691,0.002236424312365274,0.00020838351650737363,0.9147648682398778,0.0020280407958579005,analysis_outputs/submission_e371_q2rowsafe_e371_trust_floor0_65_g0_7_q21p08_s11p06_e6fe8e35.csv,submission_e371_q2rowsafe_e371_trust_floor0_65_g0_7_q21p08_s11p06_e6fe8e35.csv
