basename,source_path,family,tag,nonzero_rows,pos_rows,neg_rows,mean_abs_s4_delta,max_abs_s4_delta,active_block_S4_mean,inactive_block_S4_mean,active_row_center_mean,inactive_row_center_mean,active_row_rank_mean,active_minus_inactive_block_S4,active_minus_inactive_row_center,promotion_decision,strict_promote_gate,info_sensor_gate,pred_delta_vs_current_mean,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_beats_current_rate,incremental_bad_axis_vs_current
submission_e306_withinblock_s4_global_combined_top40_up_a0_0250_b5dba39c.csv,analysis_outputs/submission_e306_withinblock_s4_global_combined_top40_up_a0_0250_b5dba39c.csv,global_combined_top,global_combined_top40_up_a0.0250,40,40,0,0.004,0.025,0.30253118309331706,-0.12608718307135813,0.18145668572797752,-0.03456317823390048,0.37011904761904757,0.4286183661646752,0.216019863961878,too_small_to_submit,False,True,-0.00015129804732129495,-0.00027193674933858475,-3.3523566447562044e-05,0.9411764705882353,0.0005874911731227062
submission_e306_withinblock_s4_global_combined_top24_up_a0_0388_0d1058c6.csv,analysis_outputs/submission_e306_withinblock_s4_global_combined_top24_up_a0_0388_0d1058c6.csv,global_combined_top,global_combined_top24_up_a0.0388,24,24,0,0.0037248,0.0388,0.40461462543689936,-0.1065832395209651,0.18700472295585677,-0.019858908632480365,0.3909722222222222,0.5111978649578645,0.20686363158833712,too_small_to_submit,False,True,-0.00013540360412920294,-0.00024675542085133065,-3.323724211284761e-05,0.9411764705882353,-0.00011342801141991932
submission_e306_withinblock_s4_topblock16_rowtop1_up_a0_0520_b5671fc4.csv,analysis_outputs/submission_e306_withinblock_s4_topblock16_rowtop1_up_a0_0520_b5671fc4.csv,topblock_rowtop,topblock16_rowtop1_up_a0.0520,16,16,0,0.003328,0.052,0.3412315586304484,-0.08477250452709274,0.19844019356741976,-0.013568560243926138,0.5,0.42600406315754114,0.2120087538113459,too_small_to_submit,False,True,-0.00012564202462150603,-0.0002313863708263975,-3.32321486297534e-05,0.9411764705882353,0.000608962828211046
submission_e306_withinblock_s4_topblock12_rowtop2_up_a0_0388_a71115da.csv,analysis_outputs/submission_e306_withinblock_s4_topblock12_rowtop2_up_a0_0388_a71115da.csv,topblock_rowtop,topblock12_rowtop2_up_a0.0388,23,23,0,0.0035696000000000005,0.0388,0.41791767609522346,-0.10567915273763287,0.09052965700816776,-0.009172608419329773,0.3427536231884058,0.5235968288328563,0.09970226542749754,too_small_to_submit,False,True,-0.00013104324667431995,-0.0002388514425116691,-3.220723451838452e-05,0.9411764705882353,-0.00012747767574727842
submission_e306_withinblock_s4_topblock16_rowtop3_up_a0_0250_33e1fdf6.csv,analysis_outputs/submission_e306_withinblock_s4_topblock16_rowtop3_up_a0_0250_33e1fdf6.csv,topblock_rowtop,topblock16_rowtop3_up_a0.0250,41,41,0,0.0041,0.025,0.33817674103122297,-0.13513065791163958,0.09836831514821379,-0.019297133593668737,0.30121951219512194,0.47330739894286256,0.11766544874188252,too_small_to_submit,False,True,-0.00015839872586308266,-0.00028239341543470853,-3.195511854948354e-05,0.9411764705882353,0.0006408205207228679
submission_e306_withinblock_s4_topblock8_rowtop2_up_a0_0520_916d5e5d.csv,analysis_outputs/submission_e306_withinblock_s4_topblock8_rowtop2_up_a0_0520_916d5e5d.csv,topblock_rowtop,topblock8_rowtop2_up_a0.0520,16,16,0,0.003328,0.052,0.5026096148045365,-0.0958069015304492,0.0880052643932582,-0.0060174539756073986,0.3260416666666667,0.5984165163349857,0.0940227183688656,too_small_to_submit,False,True,-0.00011009354782262109,-0.0002018293797630915,-3.1946031902039647e-05,0.9411764705882353,1.3301552199251887e-05
submission_e306_withinblock_s4_global_combined_top16_up_a0_0520_c4727f4c.csv,analysis_outputs/submission_e306_withinblock_s4_global_combined_top16_up_a0_0520_c4727f4c.csv,global_combined_top,global_combined_top16_up_a0.0520,16,16,0,0.0033280000000000002,0.052,0.4611416562863913,-0.09297148556339653,0.20371531936492243,-0.01392925260614854,0.4,0.5541131418497879,0.21764457197107098,too_small_to_submit,False,True,-0.0001235276204707319,-0.00022672222838475967,-3.169891093187395e-05,0.9411764705882353,-0.0003051550362108135
submission_e306_withinblock_s4_global_combined_top50_up_a0_0180_0cfb1afd.csv,analysis_outputs/submission_e306_withinblock_s4_global_combined_top50_up_a0_0180_0cfb1afd.csv,global_combined_top,global_combined_top50_up_a0.0180,50,50,0,0.0035999999999999995,0.018,0.25270063837918344,-0.1350604652010585,0.17509825115904337,-0.04377456278976084,0.37609523809523815,0.38776110358024196,0.2188728139488042,too_small_to_submit,False,True,-0.00014055241587531984,-0.00025194931223342494,-3.0499014699094102e-05,0.9411764705882353,0.0005567684834724695
submission_e306_withinblock_s4_control_topblock10_rowbottom2_up_a0_0388_c46776df.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock10_rowbottom2_up_a0_0388_c46776df.csv,control_wrong_row,control_topblock10_rowbottom2_up_a0.0388,20,20,0,0.003104,0.0388,0.45161512515937396,-0.10177984184539132,-0.1142960407479671,0.00993878615199714,-0.03250000000000001,0.5533949670047653,-0.12423482689996425,too_small_to_submit,False,True,-0.00011339437697605517,-0.00020874262453543497,-3.0262573363106894e-05,0.9411764705882353,0.00012849760369199048
submission_e306_withinblock_s4_control_topblock8_rowbottom3_up_a0_0388_c5e8236f.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock8_rowbottom3_up_a0_0388_c5e8236f.csv,control_wrong_row,control_topblock8_rowbottom3_up_a0.0388,20,20,0,0.003104,0.0388,0.5060017005550511,-0.1065091092711024,-0.08236252220844142,0.007161958452907946,0.034999999999999996,0.6125108098261535,-0.08952448066134937,too_small_to_submit,False,True,-9.694238791126812e-05,-0.0001773328778426173,-2.9316048167353774e-05,0.9117647058823529,0.00030528619219283293
submission_e306_withinblock_s4_global_rowcenter_top16_up_a0_0388_28bf4d5f.csv,analysis_outputs/submission_e306_withinblock_s4_global_rowcenter_top16_up_a0_0388_28bf4d5f.csv,global_rowcenter_top,global_rowcenter_top16_up_a0.0388,16,16,0,0.0024832,0.0388,-0.0008491196500525697,-0.06138237267885335,0.33529253971128303,-0.02292598562128431,0.48214285714285715,0.06053325302880078,0.3582185253325674,too_small_to_submit,False,True,-9.600442592035817e-05,-0.00017556476740640265,-2.91927603923561e-05,0.9117647058823529,0.0011566747580626369
submission_e306_withinblock_s4_global_combined_top32_up_a0_0250_6485b183.csv,analysis_outputs/submission_e306_withinblock_s4_global_combined_top32_up_a0_0250_6485b183.csv,global_combined_top,global_combined_top32_up_a0.0250,32,32,0,0.0032,0.025,0.34745153450943206,-0.11695188176859796,0.18413882851425434,-0.027029552809431832,0.3866815476190476,0.46440341627803,0.21116838132368618,too_small_to_submit,False,True,-0.00012040903586191936,-0.00021862740450348517,-2.879001349849021e-05,0.9411764705882353,0.000282401611394395
submission_e306_withinblock_s4_topblock10_rowtop2_up_a0_0388_9a822d90.csv,analysis_outputs/submission_e306_withinblock_s4_topblock10_rowtop2_up_a0_0388_9a822d90.csv,topblock_rowtop,topblock10_rowtop2_up_a0.0388,20,20,0,0.003104,0.0388,0.45161512515937396,-0.10177984184539132,0.10410910555939293,-0.009052965700816776,0.3441666666666666,0.5533949670047653,0.1131620712602097,too_small_to_submit,False,True,-0.00011614573808264141,-0.00021185431923289336,-2.8695247293126574e-05,0.9411764705882353,-0.00020063110415285967
submission_e306_withinblock_s4_topblock8_rowtop3_up_a0_0388_4a1b7c4e.csv,analysis_outputs/submission_e306_withinblock_s4_topblock8_rowtop3_up_a0_0388_4a1b7c4e.csv,topblock_rowtop,topblock8_rowtop3_up_a0.0388,20,20,0,0.003104,0.0388,0.5060017005550511,-0.1065091092711024,0.0785495740935491,-0.006830397747265139,0.2825,0.6125108098261535,0.08537997184081424,too_small_to_submit,False,True,-0.00010245519871467246,-0.00018832161195921746,-2.821203864564153e-05,0.9411764705882353,0.0002056728476746983
submission_e306_withinblock_s4_global_combined_top20_up_a0_0388_71be0b08.csv,analysis_outputs/submission_e306_withinblock_s4_global_combined_top20_up_a0_0388_71be0b08.csv,global_combined_top,global_combined_top20_up_a0.0388,20,20,0,0.003104,0.0388,0.46474832735486443,-0.10292185942760788,0.1722769967424917,-0.014980608412390588,0.36916666666666664,0.5676701867824723,0.1872576051548823,too_small_to_submit,False,True,-0.00011004110345564834,-0.00020142984211846628,-2.7865904208564267e-05,0.9411764705882353,-0.0002492072846881077
submission_e306_withinblock_s4_topblock6_rowtop3_up_a0_0520_07aa8368.csv,analysis_outputs/submission_e306_withinblock_s4_topblock6_rowtop3_up_a0_0520_07aa8368.csv,topblock_rowtop,topblock6_rowtop3_up_a0.0520,15,15,0,0.00312,0.052,0.5630602490864524,-0.09711899939382684,0.08341419089620881,-0.00532431005720482,0.27666666666666667,0.6601792484802792,0.08873850095341364,too_small_to_submit,False,True,-9.576330740932282e-05,-0.0001755876729585237,-2.7698155795889503e-05,0.9411764705882353,-0.0010377963357631192
submission_e306_withinblock_s4_global_rowcenter_top12_up_a0_0520_5a6fd5e8.csv,analysis_outputs/submission_e306_withinblock_s4_global_rowcenter_top12_up_a0_0520_5a6fd5e8.csv,global_rowcenter_top,global_rowcenter_top12_up_a0.0520,12,12,0,0.002496,0.052,-0.035490285108154274,-0.05861839369728855,0.35861349291108086,-0.01808135258375198,0.5,0.023128108589134277,0.37669484549483284,too_small_to_submit,False,True,-9.500911262871543e-05,-0.00017415769853220065,-2.762437985129567e-05,0.9411764705882353,0.0011699713971420889
submission_e306_withinblock_s4_global_rowcenter_top40_up_a0_0180_5b863471.csv,analysis_outputs/submission_e306_withinblock_s4_global_rowcenter_top40_up_a0_0180_5b863471.csv,global_rowcenter_top,global_rowcenter_top40_up_a0.0180,40,40,0,0.0028799999999999997,0.018,-0.015994609138419418,-0.06541560359864643,0.2630607512844676,-0.05010680976847001,0.44904761904761903,0.049420994460227005,0.31316756105293764,too_small_to_submit,False,True,-0.00011562365126695587,-0.00020975054071725513,-2.746620216135712e-05,0.9411764705882353,0.0009651745801421141
submission_e306_withinblock_s4_control_topblock16_rowbottom2_up_a0_0250_f22bdb44.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock16_rowbottom2_up_a0_0250_f22bdb44.csv,control_wrong_row,control_topblock16_rowbottom2_up_a0.0250,31,31,0,0.0031000000000000003,0.025,0.3461880677417061,-0.11465247132988772,-0.12657066239273504,0.017916395133218202,-0.043548387096774194,0.4608405390715938,-0.14448705752595326,too_small_to_submit,False,True,-0.00011713673887530096,-0.0002111167079477891,-2.6508499664364982e-05,0.9411764705882353,0.0004335596395554919
submission_e306_withinblock_s4_global_rowcenter_top24_up_a0_0250_22d55449.csv,analysis_outputs/submission_e306_withinblock_s4_global_rowcenter_top24_up_a0_0250_22d55449.csv,global_rowcenter_top,global_rowcenter_top24_up_a0.0250,24,24,0,0.0024000000000000002,0.025,-0.027900045827043755,-0.06065247797081184,0.30137508462279317,-0.03200443376525238,0.4692460317460318,0.03275243214376808,0.3333795183880455,too_small_to_submit,False,True,-8.992619201847494e-05,-0.00016482770618417335,-2.618534276381183e-05,0.9411764705882353,0.000897289519129818
submission_e306_withinblock_s4_topblock12_rowtop1_up_a0_0520_876ca090.csv,analysis_outputs/submission_e306_withinblock_s4_topblock12_rowtop1_up_a0_0520_876ca090.csv,topblock_rowtop,topblock12_rowtop1_up_a0.0520,12,12,0,0.002496,0.052,0.40832026359881657,-0.0809953961531022,0.1682809346316471,-0.008484753006637669,0.5,0.48931565975191876,0.17676568763828476,too_small_to_submit,False,True,-8.952195784609205e-05,-0.00016405851025985146,-2.615424693753843e-05,0.9411764705882353,0.0001476066305982071
submission_e306_withinblock_s4_topblock16_rowtop2_up_a0_0250_c2d804c9.csv,analysis_outputs/submission_e306_withinblock_s4_topblock16_rowtop2_up_a0_0250_c2d804c9.csv,topblock_rowtop,topblock16_rowtop2_up_a0.0250,31,31,0,0.0031000000000000003,0.025,0.3461880677417061,-0.11465247132988772,0.11840902775724536,-0.016761095253308704,0.3586021505376345,0.4608405390715938,0.13517012301055406,too_small_to_submit,False,True,-0.00011816966080528827,-0.00021223414200328996,-2.603127261891558e-05,0.9411764705882353,0.00029551915146633356
submission_e306_withinblock_s4_control_topblock12_rowbottom3_up_a0_0250_53e11f21.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock12_rowbottom3_up_a0_0250_53e11f21.csv,control_wrong_row,control_topblock12_rowbottom3_up_a0.0250,29,29,0,0.0029000000000000002,0.025,0.4201952088819318,-0.1201933130263735,-0.08399988718707378,0.01102260963088298,0.02413793103448274,0.5403885219083053,-0.09502249681795677,too_small_to_submit,False,True,-0.00010531820603556965,-0.00019176690959953464,-2.5697671765587995e-05,0.9411764705882353,0.00016264407587351926
submission_e306_withinblock_s4_control_topblock6_rowbottom3_up_a0_0520_e3f15e32.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock6_rowbottom3_up_a0_0520_e3f15e32.csv,control_wrong_row,control_topblock6_rowbottom3_up_a0.0520,15,15,0,0.00312,0.052,0.5630602490864524,-0.09711899939382684,-0.08849812171606525,0.005648816279748844,0.04666666666666666,0.6601792484802792,-0.0941469379958141,too_small_to_submit,False,True,-8.549372483497622e-05,-0.00015897712072520935,-2.5414349013224284e-05,0.9117647058823529,-0.0009713464996159438
submission_e306_withinblock_s4_control_topblock16_rowbottom1_up_a0_0388_69fc2d0e.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock16_rowbottom1_up_a0_0388_69fc2d0e.csv,control_wrong_row,control_topblock16_rowbottom1_up_a0.0388,16,16,0,0.0024832,0.0388,0.3412315586304484,-0.08477250452709274,-0.22312354687261893,0.01525631089727309,-0.16354166666666667,0.42600406315754114,-0.238379857769892,too_small_to_submit,False,True,-8.797863156464081e-05,-0.00016138218460625659,-2.5237654823547432e-05,0.9411764705882353,0.00032522513005520115
submission_e306_withinblock_s4_control_topblock12_rowbottom1_up_a0_0520_eb079b51.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock12_rowbottom1_up_a0_0520_eb079b51.csv,control_wrong_row,control_topblock12_rowbottom1_up_a0.0520,12,12,0,0.002496,0.052,0.40832026359881657,-0.0809953961531022,-0.17916175373121854,0.009033365734347152,-0.11527777777777777,0.48931565975191876,-0.1881951194655657,too_small_to_submit,False,True,-8.726075917331715e-05,-0.00016034062773532016,-2.418828334979126e-05,0.9411764705882353,0.00017685745057330338
submission_e306_withinblock_s4_control_topblock16_rowbottom3_up_a0_0180_a57fa063.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock16_rowbottom3_up_a0_0180_a57fa063.csv,control_wrong_row,control_topblock16_rowbottom3_up_a0.0180,41,41,0,0.0029519999999999998,0.018,0.33817674103122297,-0.13513065791163958,-0.09735334375015693,0.019098024372040355,-0.01707317073170733,0.47330739894286256,-0.11645136812219728,too_small_to_submit,False,True,-0.00011152826967968247,-0.0001998907587416639,-2.417144091135577e-05,0.9411764705882353,0.0004001936046839072
submission_e306_withinblock_s4_global_rowcenter_top32_up_a0_0180_a318e298.csv,analysis_outputs/submission_e306_withinblock_s4_global_rowcenter_top32_up_a0_0180_a318e298.csv,global_rowcenter_top,global_rowcenter_top32_up_a0.0180,32,32,0,0.0023039999999999996,0.018,-0.008151521161428386,-0.06475326809214135,0.279762581278361,-0.041066066976640156,0.4706845238095238,0.056601746930712966,0.3208286482550012,too_small_to_submit,False,True,-8.820656582836633e-05,-0.0001622061029247377,-2.4059573114938873e-05,0.9411764705882353,0.0007753705087178986
submission_e306_withinblock_s4_control_topblock10_rowbottom3_up_a0_0250_738c1d9b.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock10_rowbottom3_up_a0_0250_738c1d9b.csv,control_wrong_row,control_topblock10_rowbottom3_up_a0.0250,26,26,0,0.0026,0.025,0.4463791157912832,-0.11599517023136559,-0.09369218186250536,0.010874985394755085,-0.011538461538461544,0.5623742860226488,-0.10456716725726044,too_small_to_submit,False,True,-9.552985096014369e-05,-0.00017429914762703066,-2.364865220956429e-05,0.9411764705882353,0.00011550913489052905
submission_e306_withinblock_s4_control_topblock8_rowbottom2_up_a0_0388_bb1b75a4.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock8_rowbottom2_up_a0_0388_bb1b75a4.csv,control_wrong_row,control_topblock8_rowbottom2_up_a0.0388,16,16,0,0.0024832,0.0388,0.5026096148045365,-0.0958069015304492,-0.08966281402334857,0.006130790702451183,0.021875000000000006,0.5984165163349857,-0.09579360472579974,too_small_to_submit,False,True,-8.224840602773491e-05,-0.00015086342318105362,-2.361720777633024e-05,0.9411764705882353,0.0002671352163985674
submission_e306_withinblock_s4_topblock16_rowtop1_up_a0_0388_8e1fc903.csv,analysis_outputs/submission_e306_withinblock_s4_topblock16_rowtop1_up_a0_0388_8e1fc903.csv,topblock_rowtop,topblock16_rowtop1_up_a0.0388,16,16,0,0.0024832,0.0388,0.3412315586304484,-0.08477250452709274,0.19844019356741976,-0.013568560243926138,0.5,0.42600406315754114,0.2120087538113459,too_small_to_submit,False,True,-9.582983251452912e-05,-0.00017408318303234734,-2.2993699229894493e-05,0.9411764705882353,0.00045437995643440865
submission_e306_withinblock_s4_global_combined_top40_up_a0_0180_0ffafe36.csv,analysis_outputs/submission_e306_withinblock_s4_global_combined_top40_up_a0_0180_0ffafe36.csv,global_combined_top,global_combined_top40_up_a0.0180,40,40,0,0.0028799999999999997,0.018,0.30253118309331706,-0.12608718307135813,0.18145668572797752,-0.03456317823390048,0.37011904761904757,0.4286183661646752,0.216019863961878,too_small_to_submit,False,True,-0.00010987632078261883,-0.0001963051047044748,-2.2993698912969147e-05,0.9411764705882353,0.00042299364464837286
submission_e306_withinblock_s4_global_combined_top12_up_a0_0520_e7b6a62d.csv,analysis_outputs/submission_e306_withinblock_s4_global_combined_top12_up_a0_0520_e7b6a62d.csv,global_combined_top,global_combined_top12_up_a0.0520,12,12,0,0.002496,0.052,0.4918128124913857,-0.0852051045006267,0.207328779981185,-0.010453551931824456,0.4361111111111111,0.5770179169920124,0.21778233191300947,too_small_to_submit,False,True,-8.287005805754388e-05,-0.00015236895150944852,-2.267647258727088e-05,0.9411764705882353,-0.000661703549517445
submission_e306_withinblock_s4_topblock8_rowtop2_up_a0_0388_1d80ae9a.csv,analysis_outputs/submission_e306_withinblock_s4_topblock8_rowtop2_up_a0_0388_1d80ae9a.csv,topblock_rowtop,topblock8_rowtop2_up_a0.0388,16,16,0,0.0024832,0.0388,0.5026096148045365,-0.0958069015304492,0.0880052643932582,-0.0060174539756073986,0.3260416666666667,0.5984165163349857,0.0940227183688656,too_small_to_submit,False,True,-8.462783864171026e-05,-0.00015579259597953585,-2.2570062280600093e-05,0.9411764705882353,9.925004333305454e-06
submission_e306_withinblock_s4_global_rowcenter_top20_up_a0_0250_2b62e1c0.csv,analysis_outputs/submission_e306_withinblock_s4_global_rowcenter_top20_up_a0_0250_2b62e1c0.csv,global_rowcenter_top,global_rowcenter_top20_up_a0.0250,20,20,0,0.002,0.025,-0.021681946060595102,-0.06062357478278533,0.3162878027940701,-0.02750328719948436,0.47738095238095235,0.03894162872219023,0.34379108999355446,too_small_to_submit,False,True,-7.594471983218707e-05,-0.0001392180314509639,-2.2061186255548468e-05,0.9411764705882353,0.0007117290830926659
submission_e306_withinblock_s4_control_topblock6_rowbottom2_up_a0_0520_d46d9bf8.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock6_rowbottom2_up_a0_0520_d46d9bf8.csv,control_wrong_row,control_topblock6_rowbottom2_up_a0.0520,12,12,0,0.002496,0.052,0.5599790588906589,-0.08864205810059006,-0.09945724780134585,0.005014651149647689,0.02916666666666667,0.648621116991249,-0.10447189895099354,too_small_to_submit,False,True,-7.17223089622644e-05,-0.00013200342778675283,-2.1998686829454667e-05,0.9117647058823529,-0.0007876794109558383
submission_e306_withinblock_s4_topblock16_rowtop3_up_a0_0180_89843d8d.csv,analysis_outputs/submission_e306_withinblock_s4_topblock16_rowtop3_up_a0_0180_89843d8d.csv,topblock_rowtop,topblock16_rowtop3_up_a0.0180,41,41,0,0.0029519999999999998,0.018,0.33817674103122297,-0.13513065791163958,0.09836831514821379,-0.019297133593668737,0.30121951219512194,0.47330739894286256,0.11766544874188252,too_small_to_submit,False,True,-0.00011487147355969591,-0.00020419850907947681,-2.1995799766647773e-05,0.9411764705882353,0.0004613907749204671
submission_e306_withinblock_s4_topblock12_rowtop3_up_a0_0250_8684056f.csv,analysis_outputs/submission_e306_withinblock_s4_topblock12_rowtop3_up_a0_0250_8684056f.csv,topblock_rowtop,topblock12_rowtop3_up_a0.0250,29,29,0,0.0029000000000000002,0.025,0.4201952088819318,-0.1201933130263735,0.08137026779749289,-0.010677546453064683,0.2982758620689655,0.5403885219083053,0.09204781425055757,too_small_to_submit,False,True,-0.00011020377288927019,-0.00019620825249646245,-2.17108019248568e-05,0.9411764705882353,7.706679034275021e-05
submission_e306_withinblock_s4_control_topblock6_rowbottom3_up_a0_0388_00272891.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock6_rowbottom3_up_a0_0388_00272891.csv,control_wrong_row,control_topblock6_rowbottom3_up_a0.0388,15,15,0,0.0023279999999999998,0.0388,0.5630602490864524,-0.09711899939382684,-0.08849812171606525,0.005648816279748844,0.04666666666666666,0.6601792484802792,-0.0941469379958141,too_small_to_submit,False,True,-6.641310189071208e-05,-0.00012091072506394329,-2.1316939588861346e-05,0.9117647058823529,-0.0007247739266365016
submission_e306_withinblock_s4_control_topblock10_rowbottom1_up_a0_0520_153ba01f.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock10_rowbottom1_up_a0_0520_153ba01f.csv,control_wrong_row,control_topblock10_rowbottom1_up_a0.0520,10,10,0,0.0020800000000000003,0.052,0.45161512515937385,-0.07872171822019276,-0.20413878876385638,0.008505782865160683,-0.18833333333333338,0.5303368433795667,-0.21264457162901707,too_small_to_submit,False,True,-7.055058789053083e-05,-0.00012908358594690902,-2.1248623581442424e-05,0.9117647058823529,5.8024965445546695e-05
submission_e306_withinblock_s4_topblock10_rowtop1_up_a0_0520_c6eb909d.csv,analysis_outputs/submission_e306_withinblock_s4_topblock10_rowtop1_up_a0_0520_c6eb909d.csv,topblock_rowtop,topblock10_rowtop1_up_a0.0520,10,10,0,0.0020800000000000003,0.052,0.45161512515937385,-0.07872171822019276,0.19108180584437068,-0.00796174191018211,0.5,0.5303368433795667,0.1990435477545528,too_small_to_submit,False,True,-7.689805333889486e-05,-0.00014135804325093534,-2.1135718450189217e-05,0.9411764705882353,-4.34601923681166e-05
submission_e306_withinblock_s4_global_combined_top16_up_a0_0388_88a42e9c.csv,analysis_outputs/submission_e306_withinblock_s4_global_combined_top16_up_a0_0388_88a42e9c.csv,global_combined_top,global_combined_top16_up_a0.0388,16,16,0,0.0024832,0.0388,0.4611416562863913,-0.09297148556339653,0.20371531936492243,-0.01392925260614854,0.4,0.5541131418497879,0.21764457197107098,too_small_to_submit,False,True,-9.467747296436476e-05,-0.00016975866198879074,-2.0585662887067605e-05,0.9411764705882353,-0.00022769260394195356
submission_e306_withinblock_s4_topblock6_rowtop2_up_a0_0520_ddf9d214.csv,analysis_outputs/submission_e306_withinblock_s4_topblock6_rowtop2_up_a0_0520_ddf9d214.csv,topblock_rowtop,topblock6_rowtop2_up_a0.0520,12,12,0,0.002496,0.052,0.5599790588906589,-0.08864205810059006,0.08931394978584,-0.004503224358949914,0.3236111111111111,0.648621116991249,0.0938171741447899,too_small_to_submit,False,True,-8.235727732905727e-05,-0.00015035321543041408,-2.04719234759618e-05,0.9411764705882353,-0.0009911850185852222
submission_e306_withinblock_s4_global_rowcenter_top12_up_a0_0388_7f4bf0b9.csv,analysis_outputs/submission_e306_withinblock_s4_global_rowcenter_top12_up_a0_0388_7f4bf0b9.csv,global_rowcenter_top,global_rowcenter_top12_up_a0.0388,12,12,0,0.0018624,0.0388,-0.035490285108154274,-0.05861839369728855,0.35861349291108086,-0.01808135258375198,0.5,0.023128108589134277,0.37669484549483284,too_small_to_submit,False,True,-7.180606921156719e-05,-0.00013186141468644842,-2.0153737458845856e-05,0.9411764705882353,0.0008729786578675625
submission_e306_withinblock_s4_control_topblock12_rowbottom2_up_a0_0250_05c7ffde.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock12_rowbottom2_up_a0_0250_05c7ffde.csv,control_wrong_row,control_topblock12_rowbottom2_up_a0.0250,23,23,0,0.0023,0.025,0.41791767609522346,-0.10567915273763287,-0.0993878615199714,0.010070135748719566,0.015217391304347818,0.5235968288328563,-0.10945799726869096,too_small_to_submit,False,True,-8.466599286739433e-05,-0.00015351987378599722,-2.004443190281936e-05,0.9411764705882353,0.00012992978872267136
submission_e306_withinblock_s4_global_combined_top32_up_a0_0180_33dd911c.csv,analysis_outputs/submission_e306_withinblock_s4_global_combined_top32_up_a0_0180_33dd911c.csv,global_combined_top,global_combined_top32_up_a0.0180,32,32,0,0.0023039999999999996,0.018,0.34745153450943206,-0.11695188176859796,0.18413882851425434,-0.027029552809431832,0.3866815476190476,0.46440341627803,0.21116838132368618,too_small_to_submit,False,True,-8.735430935899318e-05,-0.00015761262661597602,-1.9933978624054504e-05,0.9411764705882353,0.00020332916020399106
submission_e306_withinblock_s4_topblock10_rowtop3_up_a0_0250_42e5072f.csv,analysis_outputs/submission_e306_withinblock_s4_topblock10_rowtop3_up_a0_0250_42e5072f.csv,topblock_rowtop,topblock10_rowtop3_up_a0.0250,26,26,0,0.0026,0.025,0.4463791157912832,-0.11599517023136559,0.09075914485104976,-0.01053454359878256,0.29423076923076924,0.5623742860226488,0.10129368844983232,too_small_to_submit,False,True,-0.00010041541781382044,-0.00017872005771547543,-1.9661782368829864e-05,0.9411764705882353,2.9931849359732254e-05
submission_e306_withinblock_s4_topblock6_rowtop3_up_a0_0388_8d4cb811.csv,analysis_outputs/submission_e306_withinblock_s4_topblock6_rowtop3_up_a0_0388_8d4cb811.csv,topblock_rowtop,topblock6_rowtop3_up_a0.0388,15,15,0,0.0023279999999999998,0.0388,0.5630602490864524,-0.09711899939382684,0.08341419089620881,-0.00532431005720482,0.27666666666666667,0.6601792484802792,0.08873850095341364,too_small_to_submit,False,True,-7.396231461698204e-05,-0.0001362626480748572,-1.940579180001486e-05,0.9411764705882353,-0.0007743557274540458
submission_e306_withinblock_s4_global_rowcenter_top24_up_a0_0180_73407b42.csv,analysis_outputs/submission_e306_withinblock_s4_global_rowcenter_top24_up_a0_0180_73407b42.csv,global_rowcenter_top,global_rowcenter_top24_up_a0.0180,24,24,0,0.0017279999999999997,0.018,-0.027900045827043755,-0.06065247797081184,0.30137508462279317,-0.03200443376525238,0.4692460317460318,0.03275243214376808,0.3333795183880455,too_small_to_submit,False,True,-6.532092242181637e-05,-0.00011987253208994771,-1.857823865731522e-05,0.9411764705882353,0.0006460484537734734
submission_e306_withinblock_s4_control_topblock16_rowbottom2_up_a0_0180_6f3c980e.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock16_rowbottom2_up_a0_0180_6f3c980e.csv,control_wrong_row,control_topblock16_rowbottom2_up_a0.0180,31,31,0,0.0022319999999999996,0.018,0.3461880677417061,-0.11465247132988772,-0.12657066239273504,0.017916395133218202,-0.043548387096774194,0.4608405390715938,-0.14448705752595326,too_small_to_submit,False,True,-8.479334643036271e-05,-0.00015213783420009452,-1.8533641243199216e-05,0.9411764705882353,0.0003121629404799764
