file,full_expected,subset_mean_expected,subset_std_expected,subset_p90_expected,subset_p95_expected,subset_worst_expected,subset_p90_delta_vs_full,subset_p95_delta_vs_full,random_p95_delta_vs_full,worst_structured_delta_vs_full,mean_delta_vs_prior,loss_vs_prior_p90,win_rate_vs_prior,mean_delta_vs_stage2,win_rate_vs_stage2,n_masks,subset_robust_score
submission_public_entropytm_public2d0_q1_q3_s2_s4_g050.csv,0.5764011431431664,0.5764946242665724,0.007935738471014904,0.5826775448297568,0.5853263069366654,0.6471723991053017,0.006276401686590383,0.008925163793499058,0.009623793576202244,0.0707712559621353,-0.0007882867186719927,-0.0007123442632466669,1.0,-0.001548593364753054,1.0,2124,0.6061573217704944
submission_public_entropytm_public2d0_q1_s3_s4_g075.csv,0.5763841001496572,0.5764832998130077,0.007937733264102518,0.5827068373376447,0.5853351497149264,0.6470486352159031,0.006322737187987482,0.008951049565269154,0.009635052984137027,0.07066453506624581,-0.0007996111722367294,-0.0006981653263062992,1.0,-0.0015599178183177908,1.0,2124,0.6061626520754816
submission_public_entropytm_public2d0_q1_q2_q3_s1_s2_s3_g050.csv,0.5762878428590266,0.5763687961529432,0.007940433357675298,0.5825532807091991,0.5852029115376458,0.6476038994173005,0.006265437850172528,0.008915068678619242,0.009660624628962,0.07131605655827389,-0.0009141148323012384,-0.0008398198678532198,1.0,-0.0016744214783822996,1.0,2124,0.6061646446023006
submission_public_entropytm_public2d0_q1_s1_s2_s3_s4_g050.csv,0.5763436929857034,0.5764362470053593,0.007933339773602483,0.5826681283779107,0.5853101509897979,0.6471407013283427,0.006324435392207284,0.008966458004094457,0.00962026263910254,0.07079700834263924,-0.0008466639798850529,-0.0007618011185789308,1.0,-0.0016069706259661141,1.0,2124,0.6061716207715613
submission_public_entropytm_public2d0_q1_q2_s2_s3_s4_g050.csv,0.5763494349295891,0.5764434944864081,0.007935826177725177,0.5826614540622725,0.5853131669714738,0.6471615182199859,0.006312019132683422,0.00896373204188472,0.009614300324313096,0.07081208329039679,-0.0008394164988363324,-0.0007580753280090558,1.0,-0.0015997231449173938,1.0,2124,0.6061721973604148
submission_public_entropytm_public2d0_q3_s1_s2_s3_s4_g050.csv,0.5764097200701455,0.5764992146202773,0.007931439335302612,0.58273428425746,0.5853950022588937,0.6469680742673233,0.00632456418731453,0.008985282188748278,0.009603816202416904,0.07055835419717782,-0.0007836963649669931,-0.0007032044276383375,1.0,-0.0015440030110480546,1.0,2124,0.6061968729018454
submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_g050.csv,0.5763369818310786,0.5764180784882009,0.007939954985324987,0.5825996893235307,0.5852455667403412,0.647641036931196,0.006262707492452058,0.008908584909262607,0.00966340291481127,0.07130405510011739,-0.0008648324970434817,-0.0007921209784503946,1.0,-0.0016251391431245433,1.0,2124,0.6062029342615967
submission_public_entropytm_public2d0_q1_q2_q3_s2_s3_g050.csv,0.5763427237749644,0.5764253259692497,0.007942440220736258,0.5826068589886143,0.5852467998531116,0.6476618538228394,0.00626413521364988,0.008904076078147138,0.009661520847946914,0.07131913004787493,-0.0008575850159947611,-0.0007860711882857086,1.0,-0.0016178916620758225,1.0,2124,0.6062086499719053
submission_public_entropytm_public2d0_q1_s2_s3_s4_g050.csv,0.5763985739016412,0.5764927768216659,0.00793535074996166,0.5827021391907771,0.5853596586756707,0.6471986557338815,0.006303565289135893,0.00896108477402957,0.009616217543086503,0.07080008183224029,-0.0007901341635785759,-0.0007078325589844447,1.0,-0.0015504408096596372,1.0,2124,0.6062114617782988
submission_public_entropytm_public2d0_q3_s2_s3_s4_g050.csv,0.5764646009860833,0.5765557444365839,0.00793344510483632,0.5827689334171584,0.58544729492233,0.6470260286728623,0.006304332431075088,0.008982693936246733,0.00959555033942161,0.07056142768677898,-0.0007271665486605166,-0.0006481631932794718,1.0,-0.0014874731947415781,1.0,2124,0.6062398180595623
submission_public_entropytm_public2d0_q1_q3_s2_s3_g050.csv,0.5763918627470165,0.5764746083045074,0.007941962448360507,0.5826530727698255,0.5852932915573081,0.6476989913367349,0.006261210022808994,0.008901428810291656,0.009657832938722244,0.07130712858971844,-0.0008083026807370043,-0.0007372432894243941,1.0,-0.0015686093268180656,1.0,2124,0.6062506787161422
submission_public_entropyproj_anchor_g100.csv,0.5765758363940838,0.576654708804719,0.007908442148175453,0.5828530762379757,0.5855501062725633,0.6469087911252293,0.006277239843891835,0.00897426987847949,0.00953062182460851,0.07033295473114543,-0.0006282021805253853,-0.0004080121760345667,0.993879472693032,-0.0013885088266064468,0.9995291902071564,2124,0.6062719648772955
submission_public_entropyproj_stage2_g100.csv,0.5765758363940838,0.5766547088047158,0.007908442148175817,0.5828530762379682,0.5855501062725506,0.6469087911253848,0.006277239843884397,0.008974269878466723,0.009530621824671903,0.07033295473130097,-0.0006282021805285632,-0.0004080121760381083,0.993879472693032,-0.0013885088266096246,0.9995291902071564,2124,0.606271964877318
submission_public_entropytm_public2d0_q1_q2_s1_s3_s4_g050.csv,0.5764422509917484,0.5765378139301948,0.007938599725432021,0.5827776293705883,0.5854198896333141,0.6472391825576636,0.0063353783788399065,0.008977638641565755,0.009627565150399309,0.07079693156591516,-0.0007450970550495887,-0.0006623728513383776,1.0,-0.0015054037011306503,1.0,2124,0.6062868117142128
submission_public_entropytm_public2d0_q1_q3_s1_s4_g050.csv,0.5764939592053256,0.5765889437103592,0.007938508624561353,0.5828050416021974,0.5854509098253455,0.6472500634429792,0.0063110823968717256,0.008956950620019888,0.009644972740857627,0.07075610423765355,-0.0006939672748852478,-0.000616801628210617,1.0,-0.0014542739209663094,1.0,2124,0.6062954770831948
submission_public_entropytm_public2d0_q1_q3_s4_g050.csv,0.5765488401212634,0.5766454735266656,0.007940524182505978,0.5828358100336295,0.5854877553235209,0.6473080178485181,0.006286969912366103,0.008938915202257536,0.009635702419170555,0.07075917772725471,-0.0006374374585787739,-0.0005614431815416876,1.0,-0.0013977441046598353,1.0,2124,0.6063210347115175
submission_public_entropytm_public2d0_q1_s1_s3_s4_g050.csv,0.5764913899638004,0.5765870962654526,0.007938123327127894,0.5828268639551932,0.5854625448360096,0.647276320071559,0.0063354739913927816,0.00897115487220912,0.009630343436248356,0.07078493010775855,-0.0006958147197918301,-0.0006144190752605417,1.0,-0.0014561213658728916,1.0,2124,0.6063265143586456
submission_public_entropytm_public2d0_q1_s3_s4_g050.csv,0.5765462708797383,0.5766436260817591,0.007940135674495773,0.5828611592458415,0.585499390334185,0.6473342744770979,0.006314888366103166,0.008953119454446656,0.009631868158344714,0.0707880035973596,-0.0006392849034853536,-0.0005582556278287077,1.0,-0.0013995915495664149,1.0,2124,0.6063538354165765
submission_public_entropyproj_stage2_g075.csv,0.5766617325686144,0.5767454902034461,0.007914869063742263,0.5829590967572335,0.5856639392559344,0.6469345658113307,0.006297364188619037,0.009002206687319991,0.009501477781708956,0.07027283324271627,-0.0005374207817983519,-0.00034112110460019494,0.9943502824858758,-0.0012977274278794134,1.0,2124,0.606380829660923
submission_public_entropytm_public2d0_q1_q3_s1_s3_g050.csv,0.5764846788091758,0.5765689277482942,0.007944742179112566,0.582763968527981,0.5854258660479729,0.6477766556744124,0.006279289718805203,0.00894118723879711,0.009673194897451776,0.0712919768652367,-0.0007139832369502594,-0.0006463800465124292,1.0,-0.0014742898830313207,1.0,2124,0.6063885051236846
submission_public_entropytm_public2d0_q1_q3_s3_g050.csv,0.5765395597251136,0.5766254575646007,0.007946751013210742,0.5828200124008373,0.5854627115461483,0.6478346100799514,0.006280452675723636,0.008923151821034647,0.00967879189516696,0.07129505035483774,-0.0006574534206437853,-0.0005916378713498483,1.0,-0.0014177600667248467,1.0,2124,0.6064267004727195
submission_public_entropyproj_public2d0_g025.csv,0.5765557769093066,0.5766456711757911,0.007939535111440276,0.5828628727747212,0.5855368695942181,0.6475121571837417,0.006307095865414558,0.00898109268491154,0.009658138875176303,0.07095638027443507,-0.0006372398094533197,-0.0005844347868348088,1.0,-0.0013975464555343812,1.0,2124,0.6064295125955341
submission_public_entropytm_public2d0_q1_q2_q3_s1_s2_s3_s4_g025.csv,0.5765557769093066,0.5766456711757911,0.007939535111440276,0.5828628727747212,0.5855368695942181,0.6475121571837417,0.006307095865414558,0.00898109268491154,0.009658138875176303,0.07095638027443507,-0.0006372398094533197,-0.0005844347868348088,1.0,-0.0013975464555343812,1.0,2124,0.6064295125955341
submission_public_entropyproj_anchor_g075.csv,0.5766920392821508,0.5767668265499188,0.007912183737086992,0.5829909241191158,0.5856458833628407,0.6472508956268809,0.006298884836964946,0.008953844080689888,0.009598495666839901,0.07055885634473003,-0.0005160844353256277,-0.00032335648387706863,0.9934086629001884,-0.0012763910814066893,0.9995291902071564,2124,0.6064350398675057
submission_public_entropytm_public2d0_q1_q2_q3_s2_s3_s4_g025.csv,0.5765877986547581,0.576678662738962,0.007940714876042275,0.5828912183480539,0.5855582829329037,0.6475459172816294,0.006303419693295842,0.008970484278145618,0.009652692771884075,0.07095811862687129,-0.0006042482462824376,-0.0005532546018278461,1.0,-0.001364554892363499,1.0,2124,0.6064495224362694
submission_public_entropytm_public2d0_q1_q3_s1_s2_s3_s4_g025.csv,0.5765844313857814,0.5766744096947016,0.007939257582421394,0.582892236068653,0.5855617418704072,0.6475338045532463,0.0063078046828716205,0.0089773104846258,0.009659793906255598,0.07094937316746486,-0.0006085012905428458,-0.0005553756411963206,1.0,-0.0013688079366239072,1.0,2124,0.6064529875037092
submission_public_entropyproj_proj0_g025.csv,0.5766021776855608,0.5766929145270939,0.007938949004437972,0.5829041034236423,0.585584046310778,0.6475378887771647,0.006301925738081526,0.008981868625217215,0.009651357172043906,0.0709357110916039,-0.0005899964581505007,-0.0005397534718663777,1.0,-0.0013503031042315621,1.0,2124,0.6064689369527196
submission_public_entropytm_public2d0_q1_q3_s2_s3_s4_g025.csv,0.576616453131233,0.5767074012578725,0.007940437552584414,0.5829169159666202,0.5855831552090925,0.647567564651134,0.0063004628353872105,0.008966702077859545,0.009654347802963148,0.07095111151990097,-0.0005755097273719665,-0.000524478391397587,1.0,-0.001335816373453028,1.0,2124,0.6064711645067614
submission_public_entropyproj_stage2_g050.csv,0.5769190713167464,0.5770076408354405,0.007923703199821332,0.5832174212848172,0.58590586181634,0.6472133646813405,0.006298349968070882,0.008986790499593611,0.009517764909677595,0.07029429336459414,-0.0002752701498037537,-9.008232661368291e-05,0.9642184557438794,-0.001035576795884815,1.0,2124,0.6066286101415239
submission_public_entropyproj_anchor_g050.csv,0.577040149624497,0.5771101145564507,0.007921092705549568,0.5833148470098783,0.5860342099737087,0.6479225773200623,0.006274697385381334,0.008994060349211686,0.009701921963142124,0.0708824276955653,-0.00017279642879372865,7.715530471152922e-06,0.89030131826742,-0.00093310307487479,0.9995291902071564,2124,0.6068937086963849
submission_public_entropyproj_stage2_g025.csv,0.5773471392866428,0.5774405109666014,0.007934982182278425,0.5836111058928388,0.5863684459901461,0.6477433163909734,0.006263966606195992,0.009021306703503318,0.009589991622422023,0.07039617710433055,0.00015759998135704879,0.0003254190811550317,0.1064030131826742,-0.0006027066647240126,1.0,2124,0.614100527253731
submission_public2dblend_budget0p0.csv,0.5771924823327474,0.5772829109852444,0.00794975983593863,0.5834982064695572,0.5862041297636668,0.6484612312630847,0.006305724136809743,0.009011647430919312,0.009749773887482327,0.0712687489303373,0.0,0.0,0.0,-0.0007603066460810614,1.0,2124,0.615174179064656
submission_projblend_cap0p0.csv,0.5772714565354992,0.57736316096415,0.00794932617854629,0.5835698296005554,0.5862755300746849,0.6485169447057394,0.006298373065056206,0.009004073539185753,0.009747543366005917,0.07124548817024023,8.02499789054531e-05,9.383931486361963e-05,0.0,-0.0006800566671756082,1.0,2124,0.6152548565127457
submission_public_entropyproj_anchor_g025.csv,0.5776190860368282,0.5776835094856707,0.00793536184742225,0.5838826483842463,0.5865975721860098,0.6489206134635663,0.006263562347418095,0.00897848614918162,0.009823479072427088,0.07130152742673812,0.0004005985004262032,0.0005838561955267774,0.0023540489642184556,-0.00035970814565485827,0.9731638418079096,2124,0.6156479659658667
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,0.5779449757040217,0.5780432176313255,0.007948788495216437,0.5842390109767401,0.5869424725462795,0.6485212984261708,0.0062940352727184345,0.008997496842257813,0.00964771175629131,0.07057632272214909,0.0007603066460810614,0.0009336114556248498,0.0,0.0,0.0,2124,0.6159202931543009
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,0.5783033652039437,0.5783817874396732,0.007908360802127827,0.5845346804458526,0.5873670534925842,0.6479463152728526,0.006231315241908897,0.00906368828864057,0.00978122034485629,0.06964295006890897,0.0010988764544286862,0.001758893666439032,0.013182674199623353,0.00033856980834762494,0.22693032015065914,2124,0.6161134006220575
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,0.5784273528037103,0.5784855508675795,0.007955225558823165,0.5847035599352919,0.5874152693166396,0.6502401304649481,0.006276207131581613,0.008987916512929295,0.00983950109762155,0.07181277766123784,0.0012026398823350758,0.0014057628651238496,0.0,0.0004423332362540146,0.019303201506591337,2124,0.6167877198707646
