variant,source_variant,source_rule,source_id,policy_family,target_policy,restore_policy,amp,file,basename,move_l1,move_l2,row_l1_p90,changed_rows_vs_e247,changed_cells_vs_e247,source_e360_p90,source_e360_rowloss,source_e360_exposure,abs_Q1,share_Q1,abs_Q2,share_Q2,abs_Q3,share_Q3,abs_S1,share_S1,abs_S2,share_S2,abs_S3,share_S3,abs_S4,share_S4
e349_compact_core__learned_story_nonmonotone_compact_qs1_0051__amp1.56_q_heavy,e349_compact_core__learned_story_nonmonotone_compact_qs1_0051,top_actual,e349_compact_core,story_nonmonotone,compact_qs1,q_heavy,1.56,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_story_nonmonotone_compact_qs1_0051__amp1_56_q_heavy_db4e0959.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_story_nonmonotone_compact_qs1_0051__amp1_56_q_heavy_db4e0959.csv,4.369103647685693,0.5078702227247421,0.05326765714400896,216,356,-3.915287782252899e-05,0.0008846803393564,0.1454419605617285,2.319954034983236,0.5309908443605159,0.7054531510348254,0.16146404569928272,0.32133672344741315,0.07354751668975047,1.0223597382202176,0.2339975932504508,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_story_nonmonotone_compact_qs1_0051__amp1.56_s1_heavy,e349_compact_core__learned_story_nonmonotone_compact_qs1_0051,top_actual,e349_compact_core,story_nonmonotone,compact_qs1,s1_heavy,1.56,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_story_nonmonotone_compact_qs1_0051__amp1_56_s1_heavy_2ffbd9d4.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_story_nonmonotone_compact_qs1_0051__amp1_56_s1_heavy_2ffbd9d4.csv,4.172256503078267,0.4763429079906707,0.057272229427275646,216,356,-3.915287782252899e-05,0.0008846803393564,0.1454419605617285,2.028472630587906,0.48618118974500035,0.6168192935971167,0.1478382964091568,0.2809636479373535,0.0673409335523979,1.2460009309558902,0.29863958029344506,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_story_nonmonotone_compact_qs1_0051__amp1.56_q1s1,e349_compact_core__learned_story_nonmonotone_compact_qs1_0051,top_actual,e349_compact_core,story_nonmonotone,compact_qs1,q1s1,1.56,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_story_nonmonotone_compact_qs1_0051__amp1_56_q1s1_03b6570a.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_story_nonmonotone_compact_qs1_0051__amp1_56_q1s1_03b6570a.csv,4.390019660074872,0.5135385754331748,0.056726151138664783,216,356,-3.915287782252899e-05,0.0008846803393564,0.1454419605617285,2.319954034983236,0.5284609670617442,0.566171375061283,0.1289678449985864,0.25789331907446233,0.05874536768476886,1.2460009309558902,0.28382582025490055,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_story_nonmonotone_compact_qs1_0051__amp1.72_global,e349_compact_core__learned_story_nonmonotone_compact_qs1_0051,top_actual,e349_compact_core,story_nonmonotone,compact_qs1,global,1.72,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_story_nonmonotone_compact_qs1_0051__amp1_72_global_c103b11b.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_story_nonmonotone_compact_qs1_0051__amp1_72_global_c103b11b.csv,5.063795593285094,0.5812696376283727,0.06550693351276093,216,356,-3.915287782252899e-05,0.0008846803393564,0.1454419605617285,2.5578980385712597,0.5051345362287512,0.7778073203717307,0.15360164249187927,0.3542943361086862,0.06996616067569995,1.373795898233417,0.2712976606036696,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_story_nonmonotone_compact_qs1_0051__amp1.72_no_s3,e349_compact_core__learned_story_nonmonotone_compact_qs1_0051,top_actual,e349_compact_core,story_nonmonotone,compact_qs1,no_s3,1.72,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_story_nonmonotone_compact_qs1_0051__amp1_72_no_s3_c103b11b.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_story_nonmonotone_compact_qs1_0051__amp1_72_no_s3_c103b11b.csv,5.063795593285094,0.5812696376283727,0.06550693351276093,216,356,-3.915287782252899e-05,0.0008846803393564,0.1454419605617285,2.5578980385712597,0.5051345362287512,0.7778073203717307,0.15360164249187927,0.3542943361086862,0.06996616067569995,1.373795898233417,0.2712976606036696,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_story_nonmonotone_compact_qs1_0051__amp1.72_q_heavy,e349_compact_core__learned_story_nonmonotone_compact_qs1_0051,top_actual,e349_compact_core,story_nonmonotone,compact_qs1,q_heavy,1.72,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_story_nonmonotone_compact_qs1_0051__amp1_72_q_heavy_af8fd10b.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_story_nonmonotone_compact_qs1_0051__amp1_72_q_heavy_af8fd10b.csv,4.776256916910657,0.5567577928502562,0.058573406025545685,216,356,-3.915287782252899e-05,0.0008846803393564,0.1454419605617285,2.5578980385712597,0.5355444824408105,0.7778073203717307,0.1628487189660698,0.3542943361086862,0.07417824088446402,1.0862572218589808,0.22742855770865555,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_story_nonmonotone_compact_qs1_0051__amp1.72_s1_heavy,e349_compact_core__learned_story_nonmonotone_compact_qs1_0051,top_actual,e349_compact_core,story_nonmonotone,compact_qs1,s1_heavy,1.72,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_story_nonmonotone_compact_qs1_0051__amp1_72_s1_heavy_838e3e5e.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_story_nonmonotone_compact_qs1_0051__amp1_72_s1_heavy_838e3e5e.csv,4.523167730986825,0.5160749350280925,0.06177282488663345,216,356,-3.915287782252899e-05,0.0008846803393564,0.1454419605617285,2.183136232920122,0.48265648385403226,0.663849503666105,0.14676650152022377,0.30238609616718104,0.06685272670646886,1.373795898233417,0.3037242879192752,0.0,0.0,0.0,0.0,0.0,0.0
e349_compact_core__learned_story_nonmonotone_compact_qs1_0051__amp1.72_q1s1,e349_compact_core__learned_story_nonmonotone_compact_qs1_0051,top_actual,e349_compact_core,story_nonmonotone,compact_qs1,q1s1,1.72,analysis_outputs/submission_e361_rowaction_amprestore_e349_compact_core__learned_story_nonmonotone_compact_qs1_0051__amp1_72_q1s1_b1a96be7.csv,submission_e361_rowaction_amprestore_e349_compact_core__learned_story_nonmonotone_compact_qs1_0051__amp1_72_q1s1_b1a96be7.csv,4.803148932839603,0.563993641994334,0.06195333025502514,216,356,-3.915287782252899e-05,0.0008846803393564,0.1454419605617285,2.5578980385712597,0.5325460597489824,0.5987307512628904,0.12465379683925878,0.2727242447720353,0.05678030154497037,1.373795898233417,0.2860198418667885,0.0,0.0,0.0,0.0,0.0,0.0
e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1.05_global,e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006,best_rowloss,e356_halfs3_amp,free_mixture,subjective_heavy,global,1.05,analysis_outputs/submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_05_global_23a6243c.csv,submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_05_global_23a6243c.csv,3.1101085561740747,0.34277481713116414,0.03902259502793803,220,375,-3.2327111806349976e-05,0.000527409274544,0.1624971151299746,1.6603076138557138,0.5338423350399559,0.6060606849787414,0.19486801635126585,0.18050336601987285,0.058037641696314465,0.6630363928033107,0.2131875401863626,0.0,0.0,0.00020049851643546483,6.446672610106887e-05,0.0,0.0
e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1.05_no_s3,e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006,best_rowloss,e356_halfs3_amp,free_mixture,subjective_heavy,no_s3,1.05,analysis_outputs/submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_05_no_s3_3e83d282.csv,submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_05_no_s3_3e83d282.csv,3.110099008625673,0.3427748170570164,0.03902258746096194,220,375,-3.2327111806349976e-05,0.000527409274544,0.1624971151299746,1.6603076138557138,0.5338439738577294,0.6060606849787414,0.1948686145675326,0.18050336601987285,0.058037819863373356,0.6630363928033107,0.21318819464088415,0.0,0.0,0.00019095096803377603,6.139707048045255e-05,0.0,0.0
e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1.05_q_heavy,e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006,best_rowloss,e356_halfs3_amp,free_mixture,subjective_heavy,q_heavy,1.05,analysis_outputs/submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_05_q_heavy_9949bf87.csv,submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_05_q_heavy_9949bf87.csv,3.0943124278446414,0.34162167094783924,0.038806479154976134,220,375,-3.2327111806349976e-05,0.000527409274544,0.1624971151299746,1.6603076138557138,0.5365675420863074,0.6060606849787414,0.19586279637602594,0.18050336601987285,0.058333917543550495,0.6472498120222794,0.2091740336877115,0.0,0.0,0.00019095096803377603,6.171030640457462e-05,0.0,0.0
e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1.05_s1_heavy,e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006,best_rowloss,e356_halfs3_amp,free_mixture,subjective_heavy,s1_heavy,1.05,analysis_outputs/submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_05_s1_heavy_178977fc.csv,submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_05_s1_heavy_178977fc.csv,3.0693178142114337,0.3378833673975476,0.03837242092149301,220,375,-3.2327111806349976e-05,0.000527409274544,0.1624971151299746,1.6326358202914517,0.531921397234293,0.5959596735624291,0.19416681804765876,0.1774949765862083,0.05782880344432829,0.6630363928033107,0.2160207684369947,0.0,0.0,0.00019095096803377603,6.221283672536042e-05,0.0,0.0
e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1.05_q1s1,e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006,best_rowloss,e356_halfs3_amp,free_mixture,subjective_heavy,q1s1,1.05,analysis_outputs/submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_05_q1s1_240b1244.csv,submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_05_q1s1_240b1244.csv,3.089498521575709,0.34112348617757915,0.03902220289979895,220,375,-3.2327111806349976e-05,0.000527409274544,0.1624971151299746,1.6603076138557138,0.5374035955223316,0.590187667038822,0.1910302474389319,0.17577589690982856,0.056894637004124275,0.6630363928033107,0.21460971357421085,0.0,0.0,0.00019095096803377603,6.180646040134275e-05,0.0,0.0
e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1.12_global,e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006,best_rowloss,e356_halfs3_amp,free_mixture,subjective_heavy,global,1.12,analysis_outputs/submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_12_global_fea9f017.csv,submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_12_global_fea9f017.csv,3.317449126585679,0.36562647160657513,0.0416241013631339,220,375,-3.2327111806349976e-05,0.000527409274544,0.1624971151299746,1.7709947881127615,0.5338423350399559,0.6464647306439909,0.1948680163512659,0.19253692375453102,0.058037641696314465,0.707238818990198,0.2131875401863626,0.0,0.0,0.00021386508419782917,6.446672610106888e-05,0.0,0.0
e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1.12_no_s3,e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006,best_rowloss,e356_halfs3_amp,free_mixture,subjective_heavy,no_s3,1.12,analysis_outputs/submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_12_no_s3_7078c6e9.csv,submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_12_no_s3_7078c6e9.csv,3.317426212469515,0.3656264714340459,0.04162408320239129,220,375,-3.2327111806349976e-05,0.000527409274544,0.1624971151299746,1.7709947881127615,0.5338460223940958,0.6464647306439909,0.194869362343031,0.19253692375453102,0.05803804257373526,0.707238818990198,0.2131890127146866,0.0,0.0,0.00019095096803377603,5.755997445128728e-05,0.0,0.0
e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1.12_q_heavy,e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006,best_rowloss,e356_halfs3_amp,free_mixture,subjective_heavy,q_heavy,1.12,analysis_outputs/submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_12_q_heavy_fda28d76.csv,submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_12_q_heavy_fda28d76.csv,3.2795384185950405,0.3628949827937819,0.04139357776530788,220,375,-3.2327111806349976e-05,0.000527409274544,0.1624971151299746,1.7709947881127615,0.5400134293506641,0.6464647306439909,0.19712064569163898,0.19253692375453102,0.05870854345320162,0.6693510251157231,0.20409915655218158,0.0,0.0,0.00019095096803377603,5.822495231374047e-05,0.0,0.0
e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1.12_s1_heavy,e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006,best_rowloss,e356_halfs3_amp,free_mixture,subjective_heavy,s1_heavy,1.12,analysis_outputs/submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_12_s1_heavy_e0c5fc08.csv,submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_12_s1_heavy_e0c5fc08.csv,3.2195513458753426,0.35390531136490305,0.04006368350766585,220,375,-3.2327111806349976e-05,0.000527409274544,0.1624971151299746,1.7045824835585328,0.529447211873891,0.6222223032448413,0.19326366825675506,0.18531678911373614,0.05755981787684508,0.707238818990198,0.21966999218579372,0.0,0.0,0.00019095096803377603,5.930980671527687e-05,0.0,0.0
e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1.12_q1s1,e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006,best_rowloss,e356_halfs3_amp,free_mixture,subjective_heavy,q1s1,1.12,analysis_outputs/submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_12_q1s1_b1713d9e.csv,submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_12_q1s1_b1713d9e.csv,3.2679850435496025,0.36171750424972676,0.04139418986679972,220,375,-3.2327111806349976e-05,0.000527409274544,0.1624971151299746,1.7709947881127615,0.5419225499848531,0.6083694875881842,0.186160425914125,0.18119099789042475,0.05544425555069851,0.707238818990198,0.21641433775413282,0.0,0.0,0.00019095096803377603,5.8430796190661254e-05,0.0,0.0
e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1.20_global,e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006,best_rowloss,e356_halfs3_amp,free_mixture,subjective_heavy,global,1.2,analysis_outputs/submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_20_global_a1633dfb.csv,submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_20_global_a1633dfb.csv,3.554409778484656,0.39174264814990184,0.04459725146050061,220,375,-3.2327111806349976e-05,0.000527409274544,0.1624971151299746,1.8974944158351015,0.5338423350399559,0.6926407828328474,0.19486801635126588,0.20628956116556896,0.058037641696314465,0.7577558774894978,0.21318754018636257,0.0,0.0,0.00022914116164053124,6.446672610106887e-05,0.0,0.0
e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1.20_no_s3,e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006,best_rowloss,e356_halfs3_amp,free_mixture,subjective_heavy,no_s3,1.2,analysis_outputs/submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_20_no_s3_19ee74c0.csv,submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_20_no_s3_19ee74c0.csv,3.5543715882910494,0.3917426478713956,0.04459722119259626,220,375,-3.2327111806349976e-05,0.000527409274544,0.1624971151299746,1.8974944158351015,0.5338480709461841,0.6926407828328474,0.19487011012426833,0.20628956116556896,0.0580382652858064,0.7577558774894978,0.2131898307947675,0.0,0.0,0.00019095096803377603,5.372284897358909e-05,0.0,0.0
e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1.20_q_heavy,e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006,best_rowloss,e356_halfs3_amp,free_mixture,subjective_heavy,q_heavy,1.2,analysis_outputs/submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_20_q_heavy_1160b472.csv,submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_20_q_heavy_1160b472.csv,3.4912252651669244,0.38725076886977455,0.044350261891401295,220,375,-3.2327111806349976e-05,0.000527409274544,0.1624971151299746,1.8974944158351015,0.5435038623164803,0.6926407828328474,0.19839475548700533,0.20628956116556896,0.05908801222991428,0.694609554365373,0.19895867542427456,0.0,0.0,0.00019095096803377603,5.469454232557124e-05,0.0,0.0
e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1.20_s1_heavy,e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006,best_rowloss,e356_halfs3_amp,free_mixture,subjective_heavy,s1_heavy,1.2,analysis_outputs/submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_20_s1_heavy_40705f66.csv,submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_20_s1_heavy_40705f66.csv,3.391246810634094,0.37223905585554007,0.04208969250797059,220,375,-3.2327111806349976e-05,0.000527409274544,0.1624971151299746,1.7868072415780536,0.5268879976459033,0.6522367371675978,0.1923294804501837,0.19425600343091076,0.05728158824116634,0.7577558774894978,0.22344462665275988,0.0,0.0,0.00019095096803377603,5.6307009986711085e-05,0.0,0.0
e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1.20_q1s1,e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006,best_rowloss,e356_halfs3_amp,free_mixture,subjective_heavy,q1s1,1.2,analysis_outputs/submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_20_q1s1_e8783d7e.csv,submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_20_q1s1_e8783d7e.csv,3.4719696400911944,0.38531915865410943,0.04424167087920378,220,375,-3.2327111806349976e-05,0.000527409274544,0.1624971151299746,1.8974944158351015,0.5465181474873905,0.6291487110731697,0.18120801052184446,0.1873796847253918,0.05396927512317477,0.7577558774894978,0.21824956898804984,0.0,0.0,0.00019095096803377603,5.4997879540432994e-05,0.0,0.0
e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1.30_global,e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006,best_rowloss,e356_halfs3_amp,free_mixture,subjective_heavy,global,1.3,analysis_outputs/submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_30_global_9a584a59.csv,submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_30_global_9a584a59.csv,3.8506105933583776,0.4243878688290604,0.04831368908220899,220,375,-3.2327111806349976e-05,0.000527409274544,0.1624971151299746,2.0556189504880265,0.5338423350399559,0.7503608480689179,0.19486801635126588,0.22348035792936638,0.05803764169631448,0.8209022006136226,0.2131875401863626,0.0,0.0,0.00024823625844390884,6.446672610106888e-05,0.0,0.0
e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1.30_no_s3,e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006,best_rowloss,e356_halfs3_amp,free_mixture,subjective_heavy,no_s3,1.3,analysis_outputs/submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_30_no_s3_a001ae1f.csv,submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_30_no_s3_a001ae1f.csv,3.8505533080679677,0.4243878684259079,0.04831364368035246,220,375,-3.2327111806349976e-05,0.000527409274544,0.1624971151299746,2.0556189504880265,0.533850277096785,0.7503608480689179,0.1948709154335575,0.22348035792936638,0.05803850513148685,0.8209022006136226,0.213190711811107,0.0,0.0,0.00019095096803377603,4.9590527063651164e-05,0.0,0.0
e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1.30_q_heavy,e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006,best_rowloss,e356_halfs3_amp,free_mixture,subjective_heavy,q_heavy,1.3,analysis_outputs/submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_30_q_heavy_b374dbf6.csv,submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_30_q_heavy_b374dbf6.csv,3.75583382338178,0.4177487750174057,0.04804611704901807,220,375,-3.2327111806349976e-05,0.000527409274544,0.1624971151299746,2.0556189504880265,0.5473136052215251,0.7503608480689179,0.19978542271960464,0.22348035792936638,0.0595021953682027,0.7261827159274354,0.1933479355254262,0.0,0.0,0.00019095096803377603,5.084116524139569e-05,0.0,0.0
e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1.30_s1_heavy,e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006,best_rowloss,e356_halfs3_amp,free_mixture,subjective_heavy,s1_heavy,1.3,analysis_outputs/submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_30_s1_heavy_c10cdc75.csv,submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_30_s1_heavy_c10cdc75.csv,3.605866141582535,0.39518567180842284,0.04462254125329277,220,375,-3.2327111806349976e-05,0.000527409274544,0.1624971151299746,1.8895881891024553,0.5240317069210886,0.6897547795710439,0.19128685106106738,0.20543002132737911,0.056971061393094435,0.8209022006136226,0.22765742497954927,0.0,0.0,0.00019095096803377603,5.2955645200398896e-05,0.0,0.0
e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1.30_q1s1,e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006,best_rowloss,e356_halfs3_amp,free_mixture,subjective_heavy,q1s1,1.3,analysis_outputs/submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_30_q1s1_6e6d12a2.csv,submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_30_q1s1_6e6d12a2.csv,3.726950385768185,0.4149021716919978,0.04792492492726641,220,375,-3.2327111806349976e-05,0.000527409274544,0.1624971151299746,2.0556189504880265,0.5515552228271293,0.6551227404294014,0.17577983944488976,0.19511554326910063,0.05235260013499862,0.8209022006136226,0.2202611024145473,0.0,0.0,0.00019095096803377603,5.123517843514784e-05,0.0,0.0
e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1.42_global,e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006,best_rowloss,e356_halfs3_amp,free_mixture,subjective_heavy,global,1.42,analysis_outputs/submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_42_global_817ac79f.csv,submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_42_global_817ac79f.csv,4.206051571206842,0.4635621336440505,0.05277341422825905,220,375,-3.2327111806349976e-05,0.000527409274544,0.1624971151299746,2.2453683920715366,0.533842335039956,0.8196249263522025,0.19486801635126588,0.2441093140459233,0.058037641696314486,0.8966777883625724,0.21318754018636263,0.0,0.0,0.00027115037460796195,6.44667261010689e-05,0.0,0.0
e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1.42_no_s3,e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006,best_rowloss,e356_halfs3_amp,free_mixture,subjective_heavy,no_s3,1.42,analysis_outputs/submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_42_no_s3_2c26d299.csv,submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_42_no_s3_2c26d299.csv,4.205971371800269,0.463562133100375,0.05277335066565991,220,375,-3.2327111806349976e-05,0.000527409274544,0.1624971151299746,2.2453683920715366,0.5338525143385506,0.8196249263522025,0.19487173209202827,0.2441093140459233,0.058038748357299906,0.8966777883625724,0.21319160524356356,0.0,0.0,0.00019095096803377603,4.5399968557571016e-05,0.0,0.0
e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1.42_q_heavy,e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006,best_rowloss,e356_halfs3_amp,free_mixture,subjective_heavy,q_heavy,1.42,analysis_outputs/submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_42_q_heavy_291c9bcc.csv,submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_42_q_heavy_291c9bcc.csv,4.073364093239607,0.45440878197162,0.052481143238158195,220,375,-3.2327111806349976e-05,0.000527409274544,0.1624971151299746,2.2453683920715366,0.5512319401543508,0.8196249263522025,0.20121572920832193,0.2441093140459233,0.05992818428656092,0.7640705098019103,0.18757726839837527,0.0,0.0,0.00019095096803377603,4.687795239092165e-05,0.0,0.0
e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1.42_s1_heavy,e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006,best_rowloss,e356_halfs3_amp,free_mixture,subjective_heavy,s1_heavy,1.42,analysis_outputs/submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_42_s1_heavy_4325b5f6.csv,submission_e361_rowaction_amprestore_e356_halfs3_amp__learned_free_mixture_subjective_heavy_1006__amp1_42_s1_heavy_4325b5f6.csv,3.863409338720663,0.42275775194547904,0.04754681480530436,220,375,-3.2327111806349976e-05,0.000527409274544,0.1624971151299746,2.012925326131737,0.5210230523484475,0.7347764304551788,0.1901886044253582,0.21883884280314103,0.05664397003181852,0.8966777883625724,0.23209494768667205,0.0,0.0,0.00019095096803377603,4.9425507703775426e-05,0.0,0.0
