model_split,gate,scale,selected_rows_sub,expected_focus,adverse_delta,support_delta,total_swing,support_prob_focus_weighted,top1_swing_share,adverse_over_observed_miss,submission_gate_pass,submission_score,spec_rank,view,model,split,target_kind,tail_q,policy,e234_tail_auc,e234_loss_vs_full,e234_target_delta,e234_subject_win_rate,sub_dropped_rows,sub_kept_rows,sub_mean_prob,sub_p10_prob,sub_p50_prob,sub_p90_prob,tag,joint_gate_pass,joint_score,submission_file
hgb_shallow__subject5__risk0.20,drop_risk_p20,0.35,200,-0.00017398185069475897,0.001869041154725775,-0.00229768388434334,0.004166725039069115,0.4903186522422811,0.014716548446101065,1.8780954529042024,False,-0.020457642372275205,68,latent_no_targetid,hgb_shallow,subject5,risk,0.2,drop_risk_p20,0.8414899054433937,-0.0005901408503996,-0.0049605655478556,0.6,50,200,0.17634150388501074,0.017583348483971476,0.07526442742298872,0.46624385210543834,e234_68_risk_drop_risk_p20_hgb_shallow_subject5,False,-0.020162571947075405,
hgb_shallow__subject5__risk0.20,drop_risk_p20,0.5,200,-0.00023771693865024465,0.002680887354807662,-0.0032715769867196452,0.005952464341527306,0.4903186522422812,0.014716548446100819,2.6938745238872883,False,-0.04024391667067848,68,latent_no_targetid,hgb_shallow,subject5,risk,0.2,drop_risk_p20,0.8414899054433937,-0.0005901408503996,-0.0049605655478556,0.6,50,200,0.17634150388501074,0.017583348483971476,0.07526442742298872,0.46624385210543834,e234_68_risk_drop_risk_p20_hgb_shallow_subject5,False,-0.03994884624547868,
hgb_shallow__subject5__risk0.20,drop_risk_p20,0.75,200,-0.00032939241468054925,0.00404851402550631,-0.00488018248678465,0.008928696512290961,0.4903186522422811,0.014716548446100729,4.0681264631852745,False,-0.07370117962990226,68,latent_no_targetid,hgb_shallow,subject5,risk,0.2,drop_risk_p20,0.8414899054433937,-0.0005901408503996,-0.0049605655478556,0.6,50,200,0.17634150388501074,0.017583348483971476,0.07526442742298872,0.46624385210543834,e234_68_risk_drop_risk_p20_hgb_shallow_subject5,False,-0.07340610920470246,
hgb_shallow__subject5__risk0.20,drop_risk_p20,0.35,200,-0.00017398185069475897,0.001869041154725775,-0.00229768388434334,0.004166725039069115,0.4903186522422811,0.014716548446101065,1.8780954529042024,False,-0.020457642372275205,69,latent_with_targetid,hgb_shallow,subject5,risk,0.2,drop_risk_p20,0.8414899054433937,-0.0005901408503996,-0.0049605655478556,0.6,50,200,0.17634150388501074,0.017583348483971476,0.07526442742298872,0.46624385210543834,e234_69_risk_drop_risk_p20_hgb_shallow_subject5,False,-0.020162571947075405,
hgb_shallow__subject5__risk0.20,drop_risk_p20,0.5,200,-0.00023771693865024465,0.002680887354807662,-0.0032715769867196452,0.005952464341527306,0.4903186522422812,0.014716548446100819,2.6938745238872883,False,-0.04024391667067848,69,latent_with_targetid,hgb_shallow,subject5,risk,0.2,drop_risk_p20,0.8414899054433937,-0.0005901408503996,-0.0049605655478556,0.6,50,200,0.17634150388501074,0.017583348483971476,0.07526442742298872,0.46624385210543834,e234_69_risk_drop_risk_p20_hgb_shallow_subject5,False,-0.03994884624547868,
hgb_shallow__subject5__risk0.20,drop_risk_p20,0.75,200,-0.00032939241468054925,0.00404851402550631,-0.00488018248678465,0.008928696512290961,0.4903186522422811,0.014716548446100729,4.0681264631852745,False,-0.07370117962990226,69,latent_with_targetid,hgb_shallow,subject5,risk,0.2,drop_risk_p20,0.8414899054433937,-0.0005901408503996,-0.0049605655478556,0.6,50,200,0.17634150388501074,0.017583348483971476,0.07526442742298872,0.46624385210543834,e234_69_risk_drop_risk_p20_hgb_shallow_subject5,False,-0.07340610920470246,
hgb_shallow__stratified5__risk0.20,drop_risk_top25,0.35,225,-0.0001730688603326645,0.0022779075776285683,-0.002901301458706418,0.005179209036334988,0.4732337352607881,0.011839609189135045,2.2889425697573396,False,-0.030686031479890397,70,latent_no_targetid,hgb_shallow,stratified5,risk,0.2,drop_risk_top25,0.8415623373840645,-0.0005787033978352,-0.0049491280952912,0.7,25,225,0.17634150388501074,0.017583348483971476,0.07526442742298872,0.46624385210543834,e234_70_risk_drop_risk_top25_hgb_shallow_stratified5,False,-0.030376679780972797,
hgb_shallow__stratified5__risk0.20,drop_risk_top25,0.5,225,-0.0002310959804503566,0.003270298930922834,-0.00412857112098429,0.007398870051907124,0.4732337352607883,0.011839609189134848,3.2861414187023565,False,-0.05503159835130551,70,latent_no_targetid,hgb_shallow,stratified5,risk,0.2,drop_risk_top25,0.8415623373840645,-0.0005787033978352,-0.0049491280952912,0.7,25,225,0.17634150388501074,0.017583348483971476,0.07526442742298872,0.46624385210543834,e234_70_risk_drop_risk_top25_hgb_shallow_stratified5,False,-0.05472224665238791,
hgb_shallow__stratified5__risk0.20,drop_risk_top25,0.75,225,-0.00030609379569305074,0.004945998571366735,-0.0061523065064939516,0.01109830507786069,0.4732337352607882,0.011839609189134773,4.969958742464091,False,-0.0963241068404615,70,latent_no_targetid,hgb_shallow,stratified5,risk,0.2,drop_risk_top25,0.8415623373840645,-0.0005787033978352,-0.0049491280952912,0.7,25,225,0.17634150388501074,0.017583348483971476,0.07526442742298872,0.46624385210543834,e234_70_risk_drop_risk_top25_hgb_shallow_stratified5,False,-0.0960147551415439,
hgb_shallow__stratified5__risk0.20,drop_risk_top25,0.35,225,-0.0001730688603326645,0.0022779075776285683,-0.002901301458706418,0.005179209036334988,0.4732337352607881,0.011839609189135045,2.2889425697573396,False,-0.030686031479890397,71,latent_with_targetid,hgb_shallow,stratified5,risk,0.2,drop_risk_top25,0.8415623373840645,-0.0005787033978352,-0.0049491280952912,0.7,25,225,0.17634150388501074,0.017583348483971476,0.07526442742298872,0.46624385210543834,e234_71_risk_drop_risk_top25_hgb_shallow_stratified5,False,-0.030376679780972797,
hgb_shallow__stratified5__risk0.20,drop_risk_top25,0.5,225,-0.0002310959804503566,0.003270298930922834,-0.00412857112098429,0.007398870051907124,0.4732337352607883,0.011839609189134848,3.2861414187023565,False,-0.05503159835130551,71,latent_with_targetid,hgb_shallow,stratified5,risk,0.2,drop_risk_top25,0.8415623373840645,-0.0005787033978352,-0.0049491280952912,0.7,25,225,0.17634150388501074,0.017583348483971476,0.07526442742298872,0.46624385210543834,e234_71_risk_drop_risk_top25_hgb_shallow_stratified5,False,-0.05472224665238791,
hgb_shallow__stratified5__risk0.20,drop_risk_top25,0.75,225,-0.00030609379569305074,0.004945998571366735,-0.0061523065064939516,0.01109830507786069,0.4732337352607882,0.011839609189134773,4.969958742464091,False,-0.0963241068404615,71,latent_with_targetid,hgb_shallow,stratified5,risk,0.2,drop_risk_top25,0.8415623373840645,-0.0005787033978352,-0.0049491280952912,0.7,25,225,0.17634150388501074,0.017583348483971476,0.07526442742298872,0.46624385210543834,e234_71_risk_drop_risk_top25_hgb_shallow_stratified5,False,-0.0960147551415439,
lr_l2_c0p10__stratified5__risk0.20,drop_risk_p05,0.35,238,-0.00017833232940604862,0.0025297562396532376,-0.003174902408140831,0.005704658647794068,0.47471526979208045,0.010749076269928038,2.542011276014873,False,-0.036939922171336216,72,latent_no_targetid,lr_l2_c0p10,stratified5,risk,0.2,drop_risk_p05,0.7548440417521197,-0.0005707392667493,-0.0049411639642052,0.6,12,238,0.2616338668103367,0.004967722679348696,0.08168922308427647,0.8036452283361459,e234_72_risk_drop_risk_p05_lr_l2_c0p10_stratified5,False,-0.036662552537961565,
lr_l2_c0p10__stratified5__risk0.20,drop_risk_p05,0.5,238,-0.00023641127255237952,0.003632286683246601,-0.004517225670744926,0.008149512353991525,0.47471526979208056,0.010749076269927856,3.649882768071427,False,-0.06403855171599966,72,latent_no_targetid,lr_l2_c0p10,stratified5,risk,0.2,drop_risk_p05,0.7548440417521197,-0.0005707392667493,-0.0049411639642052,0.6,12,238,0.2616338668103367,0.004967722679348696,0.08168922308427647,0.8036452283361459,e234_72_risk_drop_risk_p05_lr_l2_c0p10_stratified5,False,-0.063761182082625,
lr_l2_c0p10__stratified5__risk0.20,drop_risk_p05,0.75,238,-0.00030854933150482834,0.005494497602193643,-0.006729770928793648,0.012224268530987292,0.4747152697920805,0.010749076269927788,5.521114897112553,False,-0.11001672021805611,72,latent_no_targetid,lr_l2_c0p10,stratified5,risk,0.2,drop_risk_p05,0.7548440417521197,-0.0005707392667493,-0.0049411639642052,0.6,12,238,0.2616338668103367,0.004967722679348696,0.08168922308427647,0.8036452283361459,e234_72_risk_drop_risk_p05_lr_l2_c0p10_stratified5,False,-0.10973935058468146,
lr_l2_c0p10__stratified5__risk0.20,drop_risk_p05,0.35,238,-0.00017833232940604862,0.0025297562396532376,-0.003174902408140831,0.005704658647794068,0.47471526979208045,0.010749076269928038,2.542011276014873,False,-0.036939922171336216,73,latent_with_targetid,lr_l2_c0p10,stratified5,risk,0.2,drop_risk_p05,0.7548440417521197,-0.0005707392667493,-0.0049411639642052,0.6,12,238,0.2616338668103358,0.004967722679348221,0.08168922308430504,0.803645228336138,e234_73_risk_drop_risk_p05_lr_l2_c0p10_stratified5,False,-0.036662552537961565,
lr_l2_c0p10__stratified5__risk0.20,drop_risk_p05,0.5,238,-0.00023641127255237952,0.003632286683246601,-0.004517225670744926,0.008149512353991525,0.47471526979208056,0.010749076269927856,3.649882768071427,False,-0.06403855171599966,73,latent_with_targetid,lr_l2_c0p10,stratified5,risk,0.2,drop_risk_p05,0.7548440417521197,-0.0005707392667493,-0.0049411639642052,0.6,12,238,0.2616338668103358,0.004967722679348221,0.08168922308430504,0.803645228336138,e234_73_risk_drop_risk_p05_lr_l2_c0p10_stratified5,False,-0.063761182082625,
lr_l2_c0p10__stratified5__risk0.20,drop_risk_p05,0.75,238,-0.00030854933150482834,0.005494497602193643,-0.006729770928793648,0.012224268530987292,0.4747152697920805,0.010749076269927788,5.521114897112553,False,-0.11001672021805611,73,latent_with_targetid,lr_l2_c0p10,stratified5,risk,0.2,drop_risk_p05,0.7548440417521197,-0.0005707392667493,-0.0049411639642052,0.6,12,238,0.2616338668103358,0.004967722679348221,0.08168922308430504,0.803645228336138,e234_73_risk_drop_risk_p05_lr_l2_c0p10_stratified5,False,-0.10973935058468146,
hgb_shallow__stratified5__risk0.20,drop_risk_p20,0.35,200,-0.00017398185069475897,0.001869041154725775,-0.00229768388434334,0.004166725039069115,0.4903186522422811,0.014716548446101065,1.8780954529042024,False,-0.020457642372275205,74,latent_no_targetid,hgb_shallow,stratified5,risk,0.2,drop_risk_p20,0.8415623373840645,-0.0005700698200413,-0.0049404945174973,0.8,50,200,0.17634150388501074,0.017583348483971476,0.07526442742298872,0.46624385210543834,e234_74_risk_drop_risk_p20_hgb_shallow_stratified5,False,-0.020132607462254558,
hgb_shallow__stratified5__risk0.20,drop_risk_p20,0.5,200,-0.00023771693865024465,0.002680887354807662,-0.0032715769867196452,0.005952464341527306,0.4903186522422812,0.014716548446100819,2.6938745238872883,False,-0.04024391667067848,74,latent_no_targetid,hgb_shallow,stratified5,risk,0.2,drop_risk_p20,0.8415623373840645,-0.0005700698200413,-0.0049404945174973,0.8,50,200,0.17634150388501074,0.017583348483971476,0.07526442742298872,0.46624385210543834,e234_74_risk_drop_risk_p20_hgb_shallow_stratified5,False,-0.03991888176065783,
hgb_shallow__stratified5__risk0.20,drop_risk_p20,0.75,200,-0.00032939241468054925,0.00404851402550631,-0.00488018248678465,0.008928696512290961,0.4903186522422811,0.014716548446100729,4.0681264631852745,False,-0.07370117962990226,74,latent_no_targetid,hgb_shallow,stratified5,risk,0.2,drop_risk_p20,0.8415623373840645,-0.0005700698200413,-0.0049404945174973,0.8,50,200,0.17634150388501074,0.017583348483971476,0.07526442742298872,0.46624385210543834,e234_74_risk_drop_risk_p20_hgb_shallow_stratified5,False,-0.07337614471988162,
hgb_shallow__stratified5__risk0.20,drop_risk_p20,0.35,200,-0.00017398185069475897,0.001869041154725775,-0.00229768388434334,0.004166725039069115,0.4903186522422811,0.014716548446101065,1.8780954529042024,False,-0.020457642372275205,75,latent_with_targetid,hgb_shallow,stratified5,risk,0.2,drop_risk_p20,0.8415623373840645,-0.0005700698200413,-0.0049404945174973,0.8,50,200,0.17634150388501074,0.017583348483971476,0.07526442742298872,0.46624385210543834,e234_75_risk_drop_risk_p20_hgb_shallow_stratified5,False,-0.020132607462254558,
hgb_shallow__stratified5__risk0.20,drop_risk_p20,0.5,200,-0.00023771693865024465,0.002680887354807662,-0.0032715769867196452,0.005952464341527306,0.4903186522422812,0.014716548446100819,2.6938745238872883,False,-0.04024391667067848,75,latent_with_targetid,hgb_shallow,stratified5,risk,0.2,drop_risk_p20,0.8415623373840645,-0.0005700698200413,-0.0049404945174973,0.8,50,200,0.17634150388501074,0.017583348483971476,0.07526442742298872,0.46624385210543834,e234_75_risk_drop_risk_p20_hgb_shallow_stratified5,False,-0.03991888176065783,
hgb_shallow__stratified5__risk0.20,drop_risk_p20,0.75,200,-0.00032939241468054925,0.00404851402550631,-0.00488018248678465,0.008928696512290961,0.4903186522422811,0.014716548446100729,4.0681264631852745,False,-0.07370117962990226,75,latent_with_targetid,hgb_shallow,stratified5,risk,0.2,drop_risk_p20,0.8415623373840645,-0.0005700698200413,-0.0049404945174973,0.8,50,200,0.17634150388501074,0.017583348483971476,0.07526442742298872,0.46624385210543834,e234_75_risk_drop_risk_p20_hgb_shallow_stratified5,False,-0.07337614471988162,
lr_l2_c0p10__stratified5__risk0.20,drop_risk_top25,0.35,225,-0.00015192854964663616,0.0023132471554582284,-0.0028652301105176305,0.005178477265975858,0.4760425852019869,0.011841282243707518,2.3244533450346108,False,-0.03173864374573104,76,latent_no_targetid,lr_l2_c0p10,stratified5,risk,0.2,drop_risk_top25,0.7548440417521197,-0.0005615187010781,-0.004931943398534,0.6,25,225,0.2616338668103367,0.004967722679348696,0.08168922308427647,0.8036452283361459,e234_76_risk_drop_risk_top25_lr_l2_c0p10_stratified5,False,-0.031457884395191996,
lr_l2_c0p10__stratified5__risk0.20,drop_risk_top25,0.5,225,-0.0002013330503673139,0.0033203465283539223,-0.004077478137325876,0.0073978246656797985,0.476042585201987,0.011841282243707316,3.3364314644439643,False,-0.05652089206235797,76,latent_no_targetid,lr_l2_c0p10,stratified5,risk,0.2,drop_risk_top25,0.7548440417521197,-0.0005615187010781,-0.004931943398534,0.6,25,225,0.2616338668103367,0.004967722679348696,0.08168922308427647,0.8036452283361459,e234_76_risk_drop_risk_top25_lr_l2_c0p10_stratified5,False,-0.05624013271181892,
lr_l2_c0p10__stratified5__risk0.20,drop_risk_top25,0.75,225,-0.0002625776095800535,0.005019941758501801,-0.006076795240017899,0.0110967369985197,0.47604258520198695,0.011841282243707243,5.044260136620384,False,-0.09852081634235303,76,latent_no_targetid,lr_l2_c0p10,stratified5,risk,0.2,drop_risk_top25,0.7548440417521197,-0.0005615187010781,-0.004931943398534,0.6,25,225,0.2616338668103367,0.004967722679348696,0.08168922308427647,0.8036452283361459,e234_76_risk_drop_risk_top25_lr_l2_c0p10_stratified5,False,-0.09824005699181398,
lr_l2_c0p10__stratified5__risk0.20,drop_risk_top25,0.35,225,-0.00015192854964663616,0.0023132471554582284,-0.0028652301105176305,0.005178477265975858,0.4760425852019869,0.011841282243707518,2.3244533450346108,False,-0.03173864374573104,77,latent_with_targetid,lr_l2_c0p10,stratified5,risk,0.2,drop_risk_top25,0.7548440417521197,-0.0005615187010781,-0.004931943398534,0.6,25,225,0.2616338668103358,0.004967722679348221,0.08168922308430504,0.803645228336138,e234_77_risk_drop_risk_top25_lr_l2_c0p10_stratified5,False,-0.031457884395191996,
lr_l2_c0p10__stratified5__risk0.20,drop_risk_top25,0.5,225,-0.0002013330503673139,0.0033203465283539223,-0.004077478137325876,0.0073978246656797985,0.476042585201987,0.011841282243707316,3.3364314644439643,False,-0.05652089206235797,77,latent_with_targetid,lr_l2_c0p10,stratified5,risk,0.2,drop_risk_top25,0.7548440417521197,-0.0005615187010781,-0.004931943398534,0.6,25,225,0.2616338668103358,0.004967722679348221,0.08168922308430504,0.803645228336138,e234_77_risk_drop_risk_top25_lr_l2_c0p10_stratified5,False,-0.05624013271181892,
lr_l2_c0p10__stratified5__risk0.20,drop_risk_top25,0.75,225,-0.0002625776095800535,0.005019941758501801,-0.006076795240017899,0.0110967369985197,0.47604258520198695,0.011841282243707243,5.044260136620384,False,-0.09852081634235303,77,latent_with_targetid,lr_l2_c0p10,stratified5,risk,0.2,drop_risk_top25,0.7548440417521197,-0.0005615187010781,-0.004931943398534,0.6,25,225,0.2616338668103358,0.004967722679348221,0.08168922308430504,0.803645228336138,e234_77_risk_drop_risk_top25_lr_l2_c0p10_stratified5,False,-0.09824005699181398,
lr_l2_c0p10__subject5__contrast0.30,drop_lowpos_p15,0.35,212,-1.6493284782793657e-05,0.002446826265717349,-0.0025037586604746507,0.004950584926192,0.49758151556344143,0.011244473558266029,2.4586795598754776,False,-0.03616148425938272,78,movement,lr_l2_c0p10,subject5,contrast,0.3,drop_lowpos_p15,0.56595543409712,-0.0005615182614531,-0.004931942958909,0.6,38,212,0.5276587023744213,0.39783231179413714,0.5387114855971282,0.6702057001788339,e234_78_contrast_drop_lowpos_p15_lr_l2_c0p10_subject5,False,-0.035880725128656164,
lr_l2_c0p10__subject5__contrast0.30,drop_lowpos_p15,0.5,212,-5.1150348826523435e-06,0.003513912894403265,-0.003558351285871017,0.0070722641802742825,0.4975815155634415,0.011244473558265924,3.530935534615602,False,-0.06292967597573174,78,movement,lr_l2_c0p10,subject5,contrast,0.3,drop_lowpos_p15,0.56595543409712,-0.0005615182614531,-0.004931942958909,0.6,38,212,0.5276587023744213,0.39783231179413714,0.5387114855971282,0.6702057001788339,e234_78_contrast_drop_lowpos_p15_lr_l2_c0p10_subject5,False,-0.06264891684500519,
lr_l2_c0p10__subject5__contrast0.30,drop_lowpos_p15,0.75,212,3.853220849215648e-05,0.005317074102421037,-0.005291322167990391,0.010608396270411427,0.49758151556344166,0.011244473558265945,5.3428318949867,False,-0.1083578841231745,78,movement,lr_l2_c0p10,subject5,contrast,0.3,drop_lowpos_p15,0.56595543409712,-0.0005615182614531,-0.004931942958909,0.6,38,212,0.5276587023744213,0.39783231179413714,0.5387114855971282,0.6702057001788339,e234_78_contrast_drop_lowpos_p15_lr_l2_c0p10_subject5,False,-0.10807712499244795,
hgb_shallow__subject5__risk0.30,drop_risk_top21,0.35,229,-2.931689213248524e-05,0.0025654820766910693,-0.002766837672390358,0.005332319749081427,0.4866172868329113,0.011499650018100705,2.577910181676901,False,-0.03902534171022015,79,movement,hgb_shallow,subject5,risk,0.3,drop_risk_top21,0.7783038919327413,-0.00055173157127,-0.004922156268726,0.6,21,229,0.29070254633312703,0.031835039649854666,0.3071480429420569,0.6094748192469183,e234_79_risk_drop_risk_top21_hgb_shallow_subject5,False,-0.03874947592458515,
hgb_shallow__subject5__risk0.30,drop_risk_top21,0.5,229,-2.4513882835542884e-05,0.0036823417869123933,-0.003935257854632504,0.007617599641544896,0.48661728683291144,0.01149965001810051,3.700180356410602,False,-0.0669852585401288,79,movement,hgb_shallow,subject5,risk,0.3,drop_risk_top21,0.7783038919327413,-0.00055173157127,-0.004922156268726,0.6,21,229,0.29070254633312703,0.031835039649854666,0.3071480429420569,0.6094748192469183,e234_79_risk_drop_risk_top21_hgb_shallow_subject5,False,-0.0667093927544938,
hgb_shallow__subject5__risk0.30,drop_risk_top21,0.75,229,6.690046694028993e-06,0.005566973551315935,-0.005859425911001412,0.011426399462317346,0.48661728683291144,0.011499650018100441,5.593941945434805,False,-0.11435068408645392,79,movement,hgb_shallow,subject5,risk,0.3,drop_risk_top21,0.7783038919327413,-0.00055173157127,-0.004922156268726,0.6,21,229,0.29070254633312703,0.031835039649854666,0.3071480429420569,0.6094748192469183,e234_79_risk_drop_risk_top21_hgb_shallow_subject5,False,-0.11407481830081892,
