name,role,source,file,mean_abs_prob_move_vs_a2c8,mean_abs_prob_move_vs_mixmin,mean_abs_logit_move_vs_a2c8,mean_abs_logit_move_vs_mixmin,max_abs_logit_move_vs_mixmin,all__worlds,all__better_rate,all__median_delta,all__mean_delta,all__max_delta,all__min_delta,old_low_anchor_half__worlds,old_low_anchor_half__better_rate,old_low_anchor_half__median_delta,old_low_anchor_half__mean_delta,old_low_anchor_half__max_delta,old_low_anchor_half__min_delta,old_low_anchor_quarter__worlds,old_low_anchor_quarter__better_rate,old_low_anchor_quarter__median_delta,old_low_anchor_quarter__mean_delta,old_low_anchor_quarter__max_delta,old_low_anchor_quarter__min_delta,mixmin_fit_gap__worlds,mixmin_fit_gap__better_rate,mixmin_fit_gap__median_delta,mixmin_fit_gap__mean_delta,mixmin_fit_gap__max_delta,mixmin_fit_gap__min_delta,mixmin_fit_2gap__worlds,mixmin_fit_2gap__better_rate,mixmin_fit_2gap__median_delta,mixmin_fit_2gap__mean_delta,mixmin_fit_2gap__max_delta,mixmin_fit_2gap__min_delta,mixmin_fit_5gap__worlds,mixmin_fit_5gap__better_rate,mixmin_fit_5gap__median_delta,mixmin_fit_5gap__mean_delta,mixmin_fit_5gap__max_delta,mixmin_fit_5gap__min_delta,mixmin_fit_gap_low_anchor_half__worlds,mixmin_fit_gap_low_anchor_half__better_rate,mixmin_fit_gap_low_anchor_half__median_delta,mixmin_fit_gap_low_anchor_half__mean_delta,mixmin_fit_gap_low_anchor_half__max_delta,mixmin_fit_gap_low_anchor_half__min_delta,mixmin_fit_2gap_low_anchor_half__worlds,mixmin_fit_2gap_low_anchor_half__better_rate,mixmin_fit_2gap_low_anchor_half__median_delta,mixmin_fit_2gap_low_anchor_half__mean_delta,mixmin_fit_2gap_low_anchor_half__max_delta,mixmin_fit_2gap_low_anchor_half__min_delta,mixmin_fit_2gap_low_anchor_quarter__worlds,mixmin_fit_2gap_low_anchor_quarter__better_rate,mixmin_fit_2gap_low_anchor_quarter__median_delta,mixmin_fit_2gap_low_anchor_quarter__mean_delta,mixmin_fit_2gap_low_anchor_quarter__max_delta,mixmin_fit_2gap_low_anchor_quarter__min_delta,mixmin_fit_gap_random_fit__worlds,mixmin_fit_gap_random_fit__better_rate,mixmin_fit_gap_random_fit__median_delta,mixmin_fit_gap_random_fit__mean_delta,mixmin_fit_gap_random_fit__max_delta,mixmin_fit_gap_random_fit__min_delta,postmix_energy_half__worlds,postmix_energy_half__better_rate,postmix_energy_half__median_delta,postmix_energy_half__mean_delta,postmix_energy_half__max_delta,postmix_energy_half__min_delta,postmix_energy_quarter__worlds,postmix_energy_quarter__better_rate,postmix_energy_quarter__median_delta,postmix_energy_quarter__mean_delta,postmix_energy_quarter__max_delta,postmix_energy_quarter__min_delta,postmix_energy_half_random_fit__worlds,postmix_energy_half_random_fit__better_rate,postmix_energy_half_random_fit__median_delta,postmix_energy_half_random_fit__mean_delta,postmix_energy_half_random_fit__max_delta,postmix_energy_half_random_fit__min_delta,mixmin_equivalent_prediction,strict_better_than_mixmin_gate,loose_better_than_mixmin_gate,near_tie_with_mixmin_gate,postmix_sign_rank_score
jepa_bridge_ensemble_a4bc6050,jepa_bridge_ensemble,jepa_bridge_ensemble_selected,analysis_outputs/submission_jepa_bridge_ensemble_a4bc6050.csv,0.0005681839871583842,0.008829033284214449,0.0028544214463182027,0.047270214323751426,0.12563810561596284,29,0.06896551724137931,0.0009124255745858179,0.0009602241550236223,0.010337358169204447,-0.008854623155302055,15,0.0,0.0009124255745858179,0.000940759958959562,0.0013327263078759533,0.0004796176910327743,7,0.0,0.000990482935847803,0.0009162777361490594,0.0013327263078759533,0.0004796176910327743,5,0.0,0.001200425557920326,0.0011940389525926243,0.0012712729285381252,0.00106265558098817,8,0.0,0.0012306434355909834,0.0012064864647392815,0.001358487711227374,0.000990482935847803,18,0.0,0.0010265692584179864,0.001084367091896817,0.0014859729190849214,0.0007551031222472471,5,0.0,0.001200425557920326,0.0011940389525926243,0.0012712729285381252,0.00106265558098817,7,0.0,0.001200425557920326,0.0011847720009552682,0.0013327263078759533,0.000990482935847803,4,0.0,0.0011877024700875927,0.0011746535459747354,0.0013327263078759533,0.000990482935847803,5,0.0,0.001200425557920326,0.0011940389525926243,0.0012712729285381252,0.00106265558098817,14,0.0,0.0009895485544582083,0.0010049056251907646,0.0013327263078759533,0.0005650735752510405,7,0.0,0.001200425557920326,0.0011847720009552682,0.0013327263078759533,0.000990482935847803,11,0.0,0.00106265558098817,0.0010321890969124845,0.0013327263078759533,0.0005650735752510405,False,False,False,False,0.0021402602646873325
jepa_bridge_ensemble_19623e83,jepa_bridge_ensemble,jepa_bridge_ensemble_selected,analysis_outputs/submission_jepa_bridge_ensemble_19623e83.csv,0.0005678203902349199,0.008828488122494045,0.0028526675161703544,0.047267991495316096,0.1255172847676625,29,0.06896551724137931,0.0009119032424892426,0.000960291203258437,0.010336107508311487,-0.008853452682113017,15,0.0,0.0009119032424892426,0.0009408725063316581,0.0013325863081723455,0.0004796250408102276,7,0.0,0.0009905495395531316,0.000916485628290117,0.0013325863081723455,0.0004796250408102276,5,0.0,0.001200627261178644,0.0011944573435065165,0.0012721825840079637,0.0010629602696724527,8,0.0,0.0012308965854057052,0.0012066362121871954,0.001357667132239504,0.0009905495395531316,18,0.0,0.0010267549046127922,0.0010843796841802306,0.0014853525360098985,0.0007555895330477735,5,0.0,0.001200627261178644,0.0011944573435065165,0.0012721825840079637,0.0010629602696724527,7,0.0,0.001200627261178644,0.0011850603664654371,0.0013325863081723455,0.0009905495395531316,4,0.0,0.0011879889771096996,0.001174778450486219,0.0013325863081723455,0.0009905495395531316,5,0.0,0.001200627261178644,0.0011944573435065165,0.0012721825840079637,0.0010629602696724527,14,0.0,0.000989888660239635,0.0010050538946939952,0.0013325863081723455,0.0005654422861876007,7,0.0,0.001200627261178644,0.0011850603664654371,0.0013325863081723455,0.0009905495395531316,11,0.0,0.0010629602696724527,0.0010325055029242797,0.0013325863081723455,0.0005654422861876007,False,False,False,False,0.002140357674827842
jepa_bridge_ensemble_c674e22e,jepa_bridge_ensemble,jepa_bridge_ensemble_selected,analysis_outputs/submission_jepa_bridge_ensemble_c674e22e.csv,0.0005680767277275695,0.008829346633417546,0.0028539218814701427,0.04727157689370801,0.12563810561596284,29,0.06896551724137931,0.0009125001478723638,0.0009602874164515728,0.010337743862413373,-0.008854892005105142,15,0.0,0.0009125001478723638,0.0009408308071307362,0.0013328358851762978,0.00047967443787655384,7,0.0,0.0009904800756781462,0.000916339401321266,0.0013328358851762978,0.00047967443787655384,5,0.0,0.0012005048318164402,0.0011941380904508581,0.0012713366485920252,0.0010628064404232251,8,0.0,0.0012307482620705357,0.0012065696120142771,0.0013585504830054829,0.0009904800756781462,18,0.0,0.0010266432580506857,0.0010844378790555874,0.001486015923079842,0.0007552155736388899,5,0.0,0.0012005048318164402,0.0011941380904508581,0.0012713366485920252,0.0010628064404232251,7,0.0,0.0012005048318164402,0.0011848580590155336,0.0013328358851762978,0.0009904800756781462,4,0.0,0.0011877778354572044,0.0011747179079422132,0.0013328358851762978,0.0009904800756781462,5,0.0,0.0012005048318164402,0.0011941380904508581,0.0012713366485920252,0.0010628064404232251,14,0.0,0.0009896082217738522,0.0010049850370678467,0.0013328358851762978,0.0005651135661570716,7,0.0,0.0012005048318164402,0.0011848580590155336,0.0013328358851762978,0.0009904800756781462,11,0.0,0.0010628064404232251,0.0010322707201796601,0.0013328358851762978,0.0005651135661570716,False,False,False,False,0.002140394868476031
jepa_bridge_ensemble_34505236,jepa_bridge_ensemble,jepa_bridge_ensemble_selected,analysis_outputs/submission_jepa_bridge_ensemble_34505236.csv,0.0005677166912208891,0.008828796186122255,0.002852183902801338,0.04726933047233893,0.1255172847676625,29,0.06896551724137931,0.0009119755163956578,0.0009603523066234025,0.010336488862951687,-0.008853720303009682,15,0.0,0.0009119755163956578,0.0009409413657337718,0.0013326920396242725,0.0004796797134192232,7,0.0,0.0009905468957545072,0.0009165449986597217,0.0013326920396242725,0.0004796797134192232,5,0.0,0.0012007045728931187,0.0011945544073998838,0.001272245739798783,0.0010631089500863222,8,0.0,0.001230998896659674,0.0012067173155200506,0.0013577275517822063,0.0009905468957545072,18,0.0,0.0010268279229204147,0.0010844481040892344,0.0014853931387016628,0.0007556967107209545,5,0.0,0.0012007045728931187,0.0011945544073998838,0.001272245739798783,0.0010631089500863222,7,0.0,0.0012007045728931187,0.001185144424625457,0.0013326920396242725,0.0009905468957545072,4,0.0,0.001188062063344042,0.001174840765516716,0.0013326920396242725,0.0009905468957545072,5,0.0,0.0012007045728931187,0.0011945544073998838,0.001272245739798783,0.0010631089500863222,14,0.0,0.0009899453800850666,0.0010051310217591741,0.0013326920396242725,0.0005654791065398124,7,0.0,0.0012007045728931187,0.001185144424625457,0.0013326920396242725,0.0009905468957545072,11,0.0,0.0010631089500863222,0.0010325847621173874,0.0013326920396242725,0.0005654791065398124,False,False,False,False,0.0021404887472852296
jepa_bridge_ensemble_b904feaa,jepa_bridge_ensemble,jepa_bridge_ensemble_selected,analysis_outputs/submission_jepa_bridge_ensemble_b904feaa.csv,0.0005693209824185742,0.008825790181718413,0.0028597642060338544,0.0472551197302361,0.12623902885249833,29,0.06896551724137931,0.0009114098129753279,0.0009594660449523166,0.010335951890786954,-0.00885632794438096,15,0.0,0.0009114098129753279,0.0009400743339587514,0.001330539154042465,0.0004789976905799076,7,0.0,0.0009902816671879533,0.0009155188052875232,0.001330539154042465,0.0004789976905799076,5,0.0,0.001200970405913826,0.0011937051665628306,0.0012704256025645178,0.0010618354806211094,8,0.0,0.0012307715652465911,0.0012059941844288075,0.0013586068213858882,0.0009902816671879533,18,0.0,0.0010260585739045314,0.0010838114897101946,0.0014870899398727877,0.0007537304679074985,5,0.0,0.001200970405913826,0.0011937051665628306,0.0012704256025645178,0.0010618354806211094,7,0.0,0.001200970405913826,0.0011841923791492245,0.001330539154042465,0.0009902816671879533,4,0.0,0.0011878460125245849,0.001174128211569897,0.001330539154042465,0.0009902816671879533,5,0.0,0.001200970405913826,0.0011937051665628306,0.0012704256025645178,0.0010618354806211094,14,0.0,0.0009884512647838628,0.001004031712646474,0.001330539154042465,0.0005645214098016771,7,0.0,0.001200970405913826,0.0011841923791492245,0.001330539154042465,0.0009902816671879533,11,0.0,0.0010618354806211094,0.0010312777806608614,0.001330539154042465,0.0005645214098016771,False,False,False,False,0.002141107314217211
jepa_bridge_ensemble_f0f8349e,jepa_bridge_ensemble,jepa_bridge_ensemble_selected,analysis_outputs/submission_jepa_bridge_ensemble_f0f8349e.csv,0.0005593039526002201,0.008825443226334774,0.002813612154213916,0.04725549521352493,0.12487034488901555,29,0.06896551724137931,0.0009106219037664509,0.0009603729248359957,0.010334491160813974,-0.008848695631420322,15,0.0,0.0009106219037664509,0.000941330093937361,0.0013323989292114424,0.00048706319569213896,7,0.0,0.000989351089905166,0.0009183253613823819,0.0013323989292114424,0.00048706319569213896,5,0.0,0.001201425174314652,0.0011943868189299822,0.0012707771742640483,0.0010641442874531615,8,0.0,0.0012300519076248184,0.0012062020762318437,0.0013559324960882302,0.000989351089905166,18,0.0,0.0010267476886791638,0.001083963657568934,0.001485219991777642,0.0007533673394888307,5,0.0,0.001201425174314652,0.0011943868189299822,0.0012707771742640483,0.0010641442874531615,7,0.0,0.001201425174314652,0.0011848120162523598,0.0013323989292114424,0.000989351089905166,4,0.0,0.0011891669959988582,0.0011750210027785812,0.0013323989292114424,0.000989351089905166,5,0.0,0.001201425174314652,0.0011943868189299822,0.0012707771742640483,0.0010641442874531615,14,0.0,0.000989041629071874,0.001005069575812756,0.0013323989292114424,0.0005680560829286474,7,0.0,0.001201425174314652,0.0011848120162523598,0.0013323989292114424,0.000989351089905166,11,0.0,0.0010641442874531615,0.0010327376077478023,0.0013323989292114424,0.0005680560829286474,False,False,False,False,0.0021411208854940356
jepa_bridge_ensemble_6f8d0b00,jepa_bridge_ensemble,jepa_bridge_ensemble_selected,analysis_outputs/submission_jepa_bridge_ensemble_6f8d0b00.csv,0.0005692363022302164,0.00882592842663977,0.002859386379434579,0.04725572086404048,0.12623902885249833,29,0.06896551724137931,0.0009114426850566071,0.0009594939265077948,0.010336122021657457,-0.008856446582486188,15,0.0,0.0009114426850566071,0.0009401055626068485,0.0013305874690709985,0.00047902269805411013,7,0.0,0.0009902803774505253,0.0009155459826125645,0.0013305874690709985,0.00047902269805411013,5,0.0,0.0012010053517936825,0.0011937488759552473,0.0012704536864549532,0.001061902008356208,8,0.0,0.0012308177843249335,0.0012060308391521474,0.001358634486919419,0.0009902803774505253,18,0.0,0.0010260911929033667,0.0010838426914410418,0.00148710888432535,0.0007537800509175296,5,0.0,0.0012010053517936825,0.0011937488759552473,0.0012704536864549532,0.001061902008356208,7,0.0,0.0012010053517936825,0.001184230318042537,0.0013305874690709985,0.0009902803774505253,4,0.0,0.0011878792340544453,0.0011741565786576036,0.0013305874690709985,0.0009902803774505253,5,0.0,0.0012010053517936825,0.0011937488759552473,0.0012704536864549532,0.001061902008356208,14,0.0,0.0009884775607015839,0.0010040667194001127,0.0013305874690709985,0.0005645390249503501,7,0.0,0.0012010053517936825,0.001184230318042537,0.0013305874690709985,0.0009902803774505253,11,0.0,0.001061902008356208,0.0010313137630277858,0.0013305874690709985,0.0005645390249503501,False,False,False,False,0.0021411666494203785
jepa_bridge_ensemble_63653b36,jepa_bridge_ensemble,jepa_bridge_ensemble_selected,analysis_outputs/submission_jepa_bridge_ensemble_63653b36.csv,0.0005690058186688897,0.00882527236521231,0.002858314913901893,0.04725297295772984,0.12613210196059838,29,0.06896551724137931,0.0009110245084464896,0.0009595438759189307,0.01033471319613044,-0.008855160931957595,15,0.0,0.0009110245084464896,0.0009402167585615888,0.001330468736822743,0.0004789921575446554,7,0.0,0.000990369429576421,0.0009157359355572872,0.001330468736822743,0.0004789921575446554,5,0.0,0.0012011988176798827,0.0011941179646360212,0.001271233433696617,0.0010621503336334381,8,0.0,0.0012310465166856521,0.0012061586802117191,0.0013578414521144833,0.000990369429576421,18,0.0,0.0010262598816049295,0.0010838398152232037,0.0014864614898406625,0.0007540658058742267,5,0.0,0.0012011988176798827,0.0011941179646360212,0.001271233433696617,0.0010621503336334381,7,0.0,0.0012011988176798827,0.0011844897127970386,0.001330468736822743,0.000990369429576421,4,0.0,0.0011881559200793146,0.0011742875016394483,0.001330468736822743,0.000990369429576421,5,0.0,0.0012011988176798827,0.0011941179646360212,0.001271233433696617,0.0010621503336334381,14,0.0,0.0009887670862439024,0.0010042057560928352,0.001330468736822743,0.0005648549941394965,7,0.0,0.0012011988176798827,0.0011844897127970386,0.001330468736822743,0.000990369429576421,11,0.0,0.0010621503336334381,0.0010315926176841718,0.001330468736822743,0.0005648549941394965,False,False,False,False,0.002141258589548445
jepa_bridge_ensemble_44e2c208,jepa_bridge_ensemble,jepa_bridge_ensemble_selected,analysis_outputs/submission_jepa_bridge_ensemble_44e2c208.csv,0.0005689237499469108,0.008825408242235832,0.0028579485958965694,0.047253563538945435,0.12613210196059838,29,0.06896551724137931,0.0009110563666528959,0.0009595708059451359,0.010334881413483932,-0.008855279027340957,15,0.0,0.0009110563666528959,0.0009402471103688932,0.0013305153557107152,0.0004790162504726414,7,0.0,0.0009903682358538557,0.0009157621010266816,0.0013305153557107152,0.0004790162504726414,5,0.0,0.0012012328984486453,0.0011941607596013038,0.0012712612692048486,0.0010622159005930776,8,0.0,0.0012310916266629612,0.00120619443375318,0.0013578680804543497,0.0009903682358538557,18,0.0,0.0010262920682234666,0.0010838699731365125,0.001486479375452321,0.0007541130628011539,5,0.0,0.0012012328984486453,0.0011941607596013038,0.0012712612692048486,0.0010622159005930776,7,0.0,0.0012012328984486453,0.0011845267699387271,0.0013305153557107152,0.0009903682358538557,4,0.0,0.0011881881366656577,0.0011743149662239716,0.0013305153557107152,0.0009903682358538557,5,0.0,0.0012012328984486453,0.0011941607596013038,0.0012712612692048486,0.0010622159005930776,14,0.0,0.0009887920823643537,0.0010042397553985474,0.0013305153557107152,0.000564871211071738,7,0.0,0.0012012328984486453,0.0011845267699387271,0.0013305153557107152,0.0009903682358538557,11,0.0,0.0010622159005930776,0.0010316275576345393,0.0013305153557107152,0.000564871211071738,False,False,False,False,0.0021413163677865554
jepa_bridge_ensemble_45d8354f,jepa_bridge_ensemble,jepa_bridge_ensemble_selected,analysis_outputs/submission_jepa_bridge_ensemble_45d8354f.csv,0.0005675423132917344,0.008827865888635709,0.00285042615564386,0.04726538454816679,0.12549031827082596,29,0.06896551724137931,0.0009124737923152937,0.0009594735633841286,0.010336692740611442,-0.008854526367487847,15,0.0,0.0009124737923152937,0.0009406297240093231,0.0013312295224355841,0.00048138709718381634,7,0.0,0.00099272026835584,0.0009161274617765423,0.0013312295224355841,0.00048138709718381634,5,0.0,0.0012015173008911306,0.0011934524932657898,0.0012738889501071604,0.0010640678920794677,8,0.0,0.0012292322315140547,0.0012062117568535646,0.0013584817977081443,0.00099272026835584,18,0.0,0.0010283940802176539,0.0010841810953630558,0.0014856428559493207,0.0007519274174780932,5,0.0,0.0012015173008911306,0.0011934524932657898,0.0012738889501071604,0.0010640678920794677,7,0.0,0.0012015173008911306,0.001184458893874339,0.0013312295224355841,0.00099272026835584,4,0.0,0.0011861792310026709,0.0011740770631991915,0.0013312295224355841,0.00099272026835584,5,0.0,0.0012015173008911306,0.0011934524932657898,0.0012738889501071604,0.0010640678920794677,14,0.0,0.0009903318179406706,0.0010046528057355841,0.0013312295224355841,0.0005687637225073594,7,0.0,0.0012015173008911306,0.001184458893874339,0.0013312295224355841,0.00099272026835584,11,0.0,0.0010640678920794677,0.0010318930397123555,0.0013312295224355841,0.0005687637225073594,False,False,False,False,0.002141896400763732
jepa_bridge_ensemble_0dd68b08,jepa_bridge_ensemble,jepa_bridge_ensemble_selected,analysis_outputs/submission_jepa_bridge_ensemble_0dd68b08.csv,0.0005697456664692546,0.008826896704506927,0.0028618314402492546,0.04726084529073397,0.12644754122849383,29,0.06896551724137931,0.000911389902826687,0.0009597998751999993,0.010336455081027651,-0.008856439710268948,15,0.0,0.000911389902826687,0.0009404444008175602,0.00133106806538974,0.0004790420151620234,7,0.0,0.0009907820775983955,0.0009159075994035046,0.00133106806538974,0.0004790420151620234,5,0.0,0.0012015781374913326,0.001194288401541055,0.0012718264757370923,0.0010622155954388424,8,0.0,0.0012313215950712775,0.0012065117042378698,0.0013588014832095485,0.0009907820775983955,18,0.0,0.001026498836518619,0.0010841523228793145,0.0014873461796112153,0.0007539431052903112,5,0.0,0.0012015781374913326,0.001194288401541055,0.0012718264757370923,0.0010622155954388424,7,0.0,0.0012015781374913326,0.00118475602152763,0.00133106806538974,0.0009907820775983955,4,0.0,0.0011881674419390587,0.0011745462567165632,0.00133106806538974,0.0009907820775983955,5,0.0,0.0012015781374913326,0.001194288401541055,0.0012718264757370923,0.0010622155954388424,14,0.0,0.0009889177666097537,0.00100443522859681,0.00133106806538974,0.0005649273909287267,7,0.0,0.0012015781374913326,0.00118475602152763,0.00133106806538974,0.0009907820775983955,11,0.0,0.0010622155954388424,0.0010317920588011468,0.00133106806538974,0.0005649273909287267,False,False,False,False,0.002142067577039386
jepa_bridge_ensemble_b292ffe7,jepa_bridge_ensemble,jepa_bridge_ensemble_selected,analysis_outputs/submission_jepa_bridge_ensemble_b292ffe7.csv,0.000567878644034962,0.008828463074675788,0.002853239485157707,0.047266750461878296,0.12623902885249833,29,0.06896551724137931,0.000912071812223525,0.0009600533661893633,0.010339386165202913,-0.008858693708573506,15,0.0,0.000912071812223525,0.000940736472608772,0.0013315318477767901,0.00047954398677796384,7,0.0,0.0009902844555269574,0.0009161052449438196,0.0013315318477767901,0.00047954398677796384,5,0.0,0.0012017004966626832,0.001194619829369481,0.0012710173774163058,0.0010632208011616129,8,0.0,0.0012317244241825676,0.0012067587756362241,0.0013591547549386407,0.0009902844555269574,18,0.0,0.0010267526283442852,0.001084458597582531,0.0014874759237594182,0.0007547508271465997,5,0.0,0.0012017004966626832,0.001194619829369481,0.0012710173774163058,0.0010632208011616129,7,0.0,0.0012017004966626832,0.0011849879214501646,0.0013315318477767901,0.0009902844555269574,4,0.0,0.001188556308283517,0.0011747322299676954,0.0013315318477767901,0.0009902844555269574,5,0.0,0.0012017004966626832,0.001194619829369481,0.0012710173774163058,0.0010632208011616129,14,0.0,0.0009889881694730152,0.0010047637445611943,0.0013315318477767901,0.0005649152747628783,7,0.0,0.0012017004966626832,0.0011849879214501646,0.0013315318477767901,0.0009902844555269574,11,0.0,0.0010632208011616129,0.0010320358724655865,0.0013315318477767901,0.0005649152747628783,False,False,False,False,0.002142339433728685
jepa_bridge_ensemble_28d86188,jepa_bridge_ensemble,jepa_bridge_ensemble_selected,analysis_outputs/submission_jepa_bridge_ensemble_28d86188.csv,0.000567563062411205,0.008826871245942725,0.002851913133382042,0.047261709183375224,0.1248882958016187,29,0.06896551724137931,0.0009126927666269768,0.0009600116127960879,0.010332712435292546,-0.008850265477770458,15,0.0,0.0009126927666269768,0.0009410908608546468,0.0013303407934233125,0.0004835365456874463,7,0.0,0.0009918358375924363,0.0009169162981527304,0.0013303407934233125,0.0004835365456874463,5,0.0,0.0012018966295348488,0.0011940254810037577,0.001274129254602463,0.0010639717685472228,8,0.0,0.0012295567243504335,0.0012063000550613656,0.0013580964044563881,0.0009918358375924363,18,0.0,0.0010279038030698295,0.0010844667027166872,0.0014852151847316586,0.0007524270033961722,5,0.0,0.0012018966295348488,0.0011940254810037577,0.001274129254602463,0.0010639717685472228,7,0.0,0.0012018966295348488,0.001184614862290648,0.0013303407934233125,0.0009918358375924363,4,0.0,0.001187404781351542,0.0011742465484297082,0.0013303407934233125,0.0009918358375924363,5,0.0,0.0012018966295348488,0.0011940254810037577,0.001274129254602463,0.0010639717685472228,14,0.0,0.0009905130919143357,0.0010051094527611818,0.0013303407934233125,0.0005684057974015833,7,0.0,0.0012018966295348488,0.001184614862290648,0.0013303407934233125,0.0009918358375924363,11,0.0,0.0010639717685472228,0.0010324201351598768,0.0013303407934233125,0.0005684057974015833,False,False,False,False,0.00214236904541637
jepa_bridge_ensemble_f9de20b4,jepa_bridge_ensemble,jepa_bridge_ensemble_selected,analysis_outputs/submission_jepa_bridge_ensemble_f9de20b4.csv,0.0005678315482455227,0.00882860131688472,0.002853019987946392,0.047267351595682676,0.12623902885249833,29,0.06896551724137931,0.0009121047131300797,0.0009600812765700174,0.01033955632489858,-0.00885881231785357,15,0.0,0.0009121047131300797,0.0009407677300820335,0.0013315801916304881,0.0004795690230772198,7,0.0,0.000990283194614583,0.0009161324510939936,0.0013315801916304881,0.0004795690230772198,5,0.0,0.0012017354713674822,0.0011946635675869955,0.0012710454901317947,0.001063287357721876,8,0.0,0.0012317706720860189,0.001206795459184673,0.001359182449297336,0.000990283194614583,18,0.0,0.0010267852761682295,0.0010844898281385487,0.0014874948970371449,0.0007548004389819063,5,0.0,0.0012017354713674822,0.0011946635675869955,0.0012710454901317947,0.001063287357721876,7,0.0,0.0012017354713674822,0.0011850258891685783,0.0013315801916304881,0.000990283194614583,4,0.0,0.0011885895586383755,0.0011747606258804555,0.0013315801916304881,0.000990283194614583,5,0.0,0.0012017354713674822,0.0011946635675869955,0.0012710454901317947,0.001063287357721876,14,0.0,0.0009890144942159007,0.0010047987801400132,0.0013315801916304881,0.0005649329187370489,7,0.0,0.0012017354713674822,0.0011850258891685783,0.0013315801916304881,0.000990283194614583,11,0.0,0.001063287357721876,0.0010320718836576753,0.0013315801916304881,0.0005649329187370489,False,False,False,False,0.002142398819375557
jepa_bridge_ensemble_d4b213e0,jepa_bridge_ensemble,jepa_bridge_ensemble_selected,analysis_outputs/submission_jepa_bridge_ensemble_d4b213e0.csv,0.0005675645669190846,0.008827945222140284,0.002851794848227804,0.0472646035454305,0.12613210196059838,29,0.06896551724137931,0.0009116865082900993,0.0009601311977513863,0.010338147471141812,-0.00885752669555484,15,0.0,0.0009116865082900993,0.000940878897807007,0.0013314614311524808,0.00047953845433801323,7,0.0,0.0009903722185107267,0.0009163223758089327,0.0013314614311524808,0.00047953845433801323,5,0.0,0.0012019289090240415,0.0011950326280380842,0.0012718252091438176,0.0010635356547694652,8,0.0,0.0012319993762170411,0.0012069232720145345,0.0013583893862626484,0.0009903722185107267,18,0.0,0.001026953936640096,0.0010844869236909587,0.0014868474743228166,0.0007550861657087404,5,0.0,0.0012019289090240415,0.0011950326280380842,0.0012718252091438176,0.0010635356547694652,7,0.0,0.0012019289090240415,0.0011852852556933754,0.0013314614311524808,0.0009903722185107267,4,0.0,0.0011888662164335484,0.001174891520632576,0.0013314614311524808,0.0009903722185107267,5,0.0,0.0012019289090240415,0.0011950326280380842,0.0012718252091438176,0.0010635356547694652,14,0.0,0.0009893039915284119,0.00100493778860296,0.0013314614311524808,0.0005652488596959993,7,0.0,0.0012019289090240415,0.0011852852556933754,0.0013314614311524808,0.0009903722185107267,11,0.0,0.0010635356547694652,0.0010323507100842995,0.0013314614311524808,0.0005652488596959993,False,False,False,False,0.0021424907101017243
jepa_bridge_ensemble_a211781b,jepa_bridge_ensemble,jepa_bridge_ensemble_selected,analysis_outputs/submission_jepa_bridge_ensemble_a211781b.csv,0.0005675189959622172,0.008828081132480781,0.0028515822044083814,0.047265194270587625,0.12613210196059838,29,0.06896551724137931,0.0009117183947261465,0.0009601581560073165,0.010338315716724944,-0.008857644762708339,15,0.0,0.0009117183947261465,0.0009409092778440339,0.0013315080782700939,0.0004795625754957511,7,0.0,0.0009903710530180243,0.0009163485695080789,0.0013315080782700939,0.0004795625754957511,5,0.0,0.001201963018022445,0.0011950754512330519,0.0012718530728818012,0.0010636012499588565,8,0.0,0.001232044514423991,0.0012069590537857333,0.0013584160428324887,0.0009903710530180243,18,0.0,0.0010269861514884404,0.00108451710983397,0.0014868653881641158,0.0007551334508653085,5,0.0,0.001201963018022445,0.0011950754512330519,0.0012718530728818012,0.0010636012499588565,7,0.0,0.001201963018022445,0.0011853223410647682,0.0013315080782700939,0.0009903710530180243,4,0.0,0.0011888984612495324,0.0011749190134467957,0.0013315080782700939,0.0009903710530180243,5,0.0,0.001201963018022445,0.0011950754512330519,0.0012718530728818012,0.0010636012499588565,14,0.0,0.0009893290158786705,0.0010049718161383922,0.0013315080782700939,0.0005652651048582147,7,0.0,0.001201963018022445,0.0011853223410647682,0.0013315080782700939,0.0009903710530180243,11,0.0,0.0010636012499588565,0.0010323856782644086,0.0013315080782700939,0.0005652651048582147,False,False,False,False,0.0021425485377417897
