candidate_name,policy,fold_kind,n_folds,cv_delta_mean,cv_delta_p10,cv_delta_p50,cv_delta_p90,cv_delta_worst,cv_win_rate,selector_abs_error_mean,selector_abs_error_p90,candidate_index,actual_anchor_mean__inverse_top,actual_anchor_score__inverse_top,actual_anchor_std__inverse_top,actual_anchor_mean__raw05_compatible,actual_anchor_score__raw05_compatible,actual_anchor_std__raw05_compatible,actual_anchor_mean__all_sign,actual_anchor_score__all_sign,actual_anchor_std__all_sign,actual_anchor_score_final,mean_actual_anchor,min_set_score,max_set_score,name,file,source_name_x,source_file_x,variant_x,target_mask,scale_x,delta_cap,active_cells_x,active_rows_x,mean_active_energy_x,p10_active_energy,mean_abs_move_vs_a2c8_x,max_abs_move_vs_a2c8_x,robust_expected_public,robust_delta_vs_a2c8,robust_p10_delta_vs_a2c8,robust_p50_delta_vs_a2c8,robust_p90_delta_vs_a2c8,robust_worst_delta_vs_a2c8,robust_win_rate_vs_a2c8,mean_abs_move_vs_a2c8_y,max_abs_move_vs_a2c8_y,mean_abs_move_vs_raw05,logit_cosine_to_a2c8_move,logit_orth_ratio_to_a2c8_move,best_case_gain_vs_raw05_if_all_correct,mean_abs_move_vs_a2c8,max_abs_move_vs_a2c8,selection_proxy,cv_stability_score,source_name_y,source_file_y,variant_y,scale_y,active_cells_y,active_rows_y,mean_active_energy_y
targetabl_a9029a9b,train_best5,l2o,15,-0.0008846526994398844,-0.0009480449868491725,-0.0008892547813850182,-0.0007801167089791061,-0.0006862880026565765,1.0,0.0005931475045109172,0.001229021164576308,84,0.5771895552206219,0.5772542845114622,7.710550493530972e-05,0.577721061613349,0.5780080946504532,0.00048745389395915957,0.5780479141902763,0.5781142747748146,0.00013173398362496068,0.57779221797891,0.5776528436747491,0.5772542845114622,0.5781142747748146,targetabl_a9029a9b,submission_targetabl_a9029a9b.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_s4,no_s4,1.5,0.24,1107.0,250.0,1.1773278000357632,0.45904599524031514,0.009066761138214348,0.022495977705969172,0.5762068792642528,-0.001232465958719809,-0.0013798387990288763,-0.001249962011475092,-0.0011107745499782551,-0.0006785281434860124,1.0,0.009066761138214348,0.022495977705969172,0.00991917405214691,0.3198694019459665,0.9474616433918206,0.027299634116843385,0.009066761138214348,0.022495977705969172,-0.0023658111009966024,-0.0012660231985377008,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_s4,1.5,1107.0,250.0,1.1773278000357632
targetabl_a436064c,train_best5,l2o,15,-0.0008801092878500949,-0.0009407694317258963,-0.0008914724428245036,-0.0007708984300937694,-0.0006615455747941423,1.0,0.0005931475045109172,0.001229021164576308,88,0.5771993873237162,0.5772693246477455,8.438679712094659e-05,0.5777375990479582,0.5780274886333823,0.0004897110639615292,0.5780652084040352,0.5781372614198148,0.0001436452909633622,0.5778113582336475,0.5776673982585698,0.5772693246477455,0.5781372614198148,targetabl_a436064c,submission_targetabl_a436064c.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_s4,no_s4,1.75,0.24,983.0,250.0,1.2221936068235655,0.4747298783971226,0.008525498642823603,0.02624396359355813,0.5761842245203886,-0.001255120702584002,-0.0014041386951380685,-0.0012689738342782642,-0.0011514788869820159,-0.0006583559829311803,1.0,0.008525498642823603,0.02624396359355813,0.009382854628153286,0.3180759687211548,0.9480652288329632,0.02642514796014693,0.008525498642823603,0.02624396359355813,-0.0023208080329369524,-0.0012614797869479116,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_s4,1.75,983.0,250.0,1.2221936068235655
targetabl_e1bf4b1a,train_best5,l2o,15,-0.0008757385650562129,-0.0009361276662237072,-0.0008951743954279667,-0.0007697049732736438,-0.0006660636631019567,1.0,0.0005931475045109172,0.001229021164576308,82,0.5771840343312485,0.5772530945010192,7.943119659559346e-05,0.577715153355689,0.578002276251178,0.0004820745649670636,0.5780449942545953,0.578112266927687,0.00013465989073465961,0.5777892125599614,0.5776480606471776,0.5772530945010192,0.578112266927687,targetabl_e1bf4b1a,submission_targetabl_e1bf4b1a.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_q2,no_q2,1.5,0.24,1132.0,250.0,1.1823632311752297,0.4564439783783937,0.009050272023274209,0.02249607200952053,0.5762001989755244,-0.0012391462474482676,-0.0014163162096206383,-0.001265512236226396,-0.001133686322505123,-0.0006434587171826323,1.0,0.009050272023274209,0.02249607200952053,0.009733305267427909,0.32700361885685647,0.9450230860960592,0.02674027231697349,0.009050272023274209,0.02249607200952053,-0.0023704302503575435,-0.0012571090641540295,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_q2,1.5,1132.0,250.0,1.1823632311752297
targetabl_940d9323,train_best5,l2o,15,-0.0008757385650562129,-0.0009361276662237072,-0.0008951743954279667,-0.0007697049732736438,-0.0006660636631019567,1.0,0.0005931475045109172,0.001229021164576308,83,0.5771840343312485,0.5772530945010192,7.943119659559346e-05,0.577715153355689,0.578002276251178,0.0004820745649670636,0.5780449942545953,0.578112266927687,0.00013465989073465961,0.5777892125599614,0.5776480606471776,0.5772530945010192,0.578112266927687,targetabl_940d9323,submission_targetabl_940d9323.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,q1_q3_stage,q1_q3_stage,1.5,0.24,1132.0,250.0,1.1823632311752297,0.4564439783783937,0.009050272023274209,0.02249607200952053,0.5762001989755244,-0.0012391462474482676,-0.0014163162096206383,-0.001265512236226396,-0.001133686322505123,-0.0006434587171826323,1.0,0.009050272023274209,0.02249607200952053,0.009733305267427909,0.32700361885685647,0.9450230860960592,0.02674027231697349,0.009050272023274209,0.02249607200952053,-0.0023704302503575435,-0.0012571090641540295,282_consensus_directrob,submission_sparsejepa_282e9546.csv,q1_q3_stage,1.5,1132.0,250.0,1.1823632311752297
targetabl_64102eec,train_best5,l2o,15,-0.0008752569145649813,-0.0009349513167703938,-0.0008832987969960016,-0.0007773644084398291,-0.000689173677878685,1.0,0.0005931475045109172,0.001229021164576308,91,0.5771779539243962,0.5772424369191705,7.422492181551808e-05,0.5776743111557539,0.5779474106610116,0.00046165540192716884,0.5779885713999873,0.5780493616275121,0.00012037846612987616,0.5777464030692313,0.5776136121600458,0.5772424369191705,0.5780493616275121,targetabl_64102eec,submission_targetabl_64102eec.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,all,all,1.3,0.24,1256.0,250.0,1.146752178998714,0.45126459488564136,0.008816327064977118,0.01949752223682455,0.5762430125098624,-0.0011963327131102501,-0.0013353552838261784,-0.0012158670160075102,-0.0010667130315321182,-0.0006566128592373488,1.0,0.008816327064977118,0.01949752223682455,0.00949446387337093,0.34008423262517906,0.9403949780383472,0.025776488653481797,0.008816327064977118,0.01949752223682455,-0.00229837359623239,-0.0012566274136627978,282_consensus_directrob,submission_sparsejepa_282e9546.csv,all,1.3,1256.0,250.0,1.146752178998714
targetabl_6e771ba8,train_best5,l2o,15,-0.0008711801118118496,-0.000923177204777903,-0.0008893312989042279,-0.0007661609674371573,-0.0006821308287888739,1.0,0.0005931475045109172,0.001229021164576308,92,0.5771315272154153,0.577199559076772,7.66155376436101e-05,0.5776951698201448,0.5779997056833466,0.0005154409509160343,0.5780457010733392,0.578115223245568,0.00014090456874508243,0.5777714960018955,0.5776241327029664,0.577199559076772,0.578115223245568,targetabl_6e771ba8,submission_targetabl_6e771ba8.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_s1,no_s1,1.5,0.24,1061.0,250.0,1.1507072486943493,0.4500449342935788,0.008913448375085781,0.02249607200952053,0.5762888979531123,-0.001150447269860211,-0.0013069178027634632,-0.0011654616097152015,-0.0010148665559243319,-0.0006315501987170791,1.0,0.008913448375085781,0.02249607200952053,0.009843815971072976,0.38370834237748647,0.9234543345449856,0.026001323796557917,0.008913448375085781,0.02249607200952053,-0.0022646283167459336,-0.0012525506109096662,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_s1,1.5,1061.0,250.0,1.1507072486943493
targetabl_8f81d324,train_best5,l2o,15,-0.0008697850102458901,-0.0009264035750467415,-0.0008887711976287571,-0.0007684137415741698,-0.0006685627261432403,1.0,0.0005931475045109172,0.001229021164576308,100,0.5771863153188381,0.5772551933741302,7.970413901079519e-05,0.5776842165156895,0.5779573958241068,0.00045933960850092046,0.5779972550138572,0.5780624402288318,0.00012972117901302878,0.5777583431423562,0.5776225956161283,0.5772551933741302,0.5780624402288318,targetabl_8f81d324,submission_targetabl_8f81d324.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,no_q2,no_q2,1.5,0.24,1132.0,250.0,1.1823632311752297,0.4564439783783937,0.00827579890163608,0.022495977705969172,0.5762262002519875,-0.0012131449709853667,-0.0013803715645350767,-0.0012390760660145883,-0.0010956325930032262,-0.0006357561099372688,1.0,0.00827579890163608,0.022495977705969172,0.008959180524920455,0.33618445815519027,0.9417961616479975,0.024804119888015303,0.00827579890163608,0.022495977705969172,-0.002247619833689877,-0.0012511555093437066,f465_actual_best,submission_sparsejepa_f4657144.csv,no_q2,1.5,1132.0,250.0,1.1823632311752297
targetabl_b640b6ac,train_best5,l2o,15,-0.0008697850102458901,-0.0009264035750467415,-0.0008887711976287571,-0.0007684137415741698,-0.0006685627261432403,1.0,0.0005931475045109172,0.001229021164576308,101,0.5771863153188381,0.5772551933741302,7.970413901079519e-05,0.5776842165156895,0.5779573958241068,0.00045933960850092046,0.5779972550138572,0.5780624402288318,0.00012972117901302878,0.5777583431423562,0.5776225956161283,0.5772551933741302,0.5780624402288318,targetabl_b640b6ac,submission_targetabl_b640b6ac.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,q1_q3_stage,q1_q3_stage,1.5,0.24,1132.0,250.0,1.1823632311752297,0.4564439783783937,0.00827579890163608,0.022495977705969172,0.5762262002519875,-0.0012131449709853667,-0.0013803715645350767,-0.0012390760660145883,-0.0010956325930032262,-0.0006357561099372688,1.0,0.00827579890163608,0.022495977705969172,0.008959180524920455,0.33618445815519027,0.9417961616479975,0.024804119888015303,0.00827579890163608,0.022495977705969172,-0.002247619833689877,-0.0012511555093437066,f465_actual_best,submission_sparsejepa_f4657144.csv,q1_q3_stage,1.5,1132.0,250.0,1.1823632311752297
targetabl_17065b7a,train_best5,l2o,15,-0.0008645709747493827,-0.0009811551110049388,-0.000844725143732572,-0.0007537832894326302,-0.000709511966691112,1.0,0.0005931475045109172,0.001229021164576308,85,0.5771982937572837,0.5772774729702667,8.525244564745319e-05,0.5778067937097001,0.5781029180231065,0.0004915858839206818,0.5781472010547271,0.5782186080231582,0.00013293534026438355,0.5778663330055105,0.577717429507237,0.5772774729702667,0.5782186080231582,targetabl_17065b7a,submission_targetabl_17065b7a.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_s3,no_s3,1.5,0.24,835.0,248.0,1.2831993277553317,0.6337863980334151,0.009091612926840359,0.029990839505895928,0.5762117250731229,-0.001227620149849669,-0.0013992596108426182,-0.0012461073942341416,-0.0010117899601534309,-0.0005661408936934453,1.0,0.009091612926840359,0.029990839505895928,0.01003262558101868,0.21863718908897573,0.9758062202851916,0.026985156715754174,0.009091612926840359,0.029990839505895928,-0.0023640717657047138,-0.0012459414738471993,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_s3,1.5,835.0,248.0,1.2831993277553317
targetabl_5df65853,train_best5,l2o,15,-0.0008518161209595624,-0.0009135894338668348,-0.000879418937917209,-0.0007508204420964226,-0.0006300445900436769,1.0,0.0005931475045109172,0.001229021164576308,75,0.5771919590711202,0.5772722547295911,8.681463133537346e-05,0.5777842370183099,0.57809233253487,0.0005138227509792555,0.578137058986097,0.5782136084715912,0.00015088486320116335,0.5778593985786841,0.577704418358509,0.5772722547295911,0.5782136084715912,targetabl_5df65853,submission_targetabl_5df65853.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_q1,no_q1,1.75,0.24,1057.0,250.0,1.1278555538251673,0.4471370456288276,0.009845890693784169,0.02624396359355813,0.5762735020837049,-0.0011658431392679157,-0.0013275711921162613,-0.0011916936824986069,-0.0009479049888072799,-0.0005873578136927904,1.0,0.009845890693784169,0.02624396359355813,0.010720330390058297,0.3173136239503112,0.9483206546603952,0.02932757087392308,0.009845890693784169,0.02624396359355813,-0.002396579475990937,-0.001233186620057379,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_q1,1.75,1057.0,250.0,1.1278555538251673
targetabl_335c4d7a,train_best5,l2o,15,-0.0008517146972604935,-0.0009108474168717073,-0.0008810740593881983,-0.0007564974449016715,-0.0006370982845125273,1.0,0.0005931475045109172,0.001229021164576308,96,0.5771898689826067,0.5772701660970466,8.783348266626577e-05,0.5777403072508897,0.5780314177185565,0.0004853406462145046,0.5780715242238808,0.5781452943382677,0.0001451300417247257,0.5778156260512902,0.5776672334857924,0.5772701660970466,0.5781452943382677,targetabl_335c4d7a,submission_targetabl_335c4d7a.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,no_q1,no_q1,1.75,0.24,1057.0,250.0,1.1278555538251673,0.4471370456288276,0.008935505592000346,0.02624396359355813,0.5762944097207279,-0.0011449355022446672,-0.0013004487627855,-0.001173101755058581,-0.0009201696349959265,-0.0005847365741933341,1.0,0.008935505592000346,0.02624396359355813,0.00980994528827447,0.3287235515331803,0.9444261891050101,0.02712589712017203,0.008935505592000346,0.02624396359355813,-0.0022618737012447105,-0.0012330851963583101,f465_actual_best,submission_sparsejepa_f4657144.csv,no_q1,1.75,1057.0,250.0,1.1278555538251673
targetabl_80ea06ae,train_best5,l2o,15,-0.0008326098602658613,-0.0009372790738978454,-0.0008146580790446833,-0.0007312822857002522,-0.0006933399080816249,1.0,0.0005931475045109172,0.001229021164576308,90,0.577212694156675,0.5772844017281042,7.93959308215941e-05,0.5777517259369133,0.5780245861708587,0.0004521013422292432,0.5780632693417485,0.5781286532732274,0.00012195859278911214,0.5778125470573968,0.5776758964784455,0.5772844017281042,0.5781286532732274,targetabl_80ea06ae,submission_targetabl_80ea06ae.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,no_s3,no_s3,1.75,0.24,1055.0,250.0,1.1092458888988999,0.4445729499691965,0.009050844167126058,0.02624300048883549,0.5762708299588025,-0.0011685152641702514,-0.0013211191914589194,-0.0011876331783449157,-0.0009801246583471812,-0.0005589628019586623,1.0,0.009050844167126058,0.02624300048883549,0.009766870198007885,0.23067191469292603,0.9730315862149079,0.026443225822971414,0.009050844167126058,0.02624300048883549,-0.0022998707850610087,-0.0012139803593636778,f465_actual_best,submission_sparsejepa_f4657144.csv,no_s3,1.75,1055.0,250.0,1.1092458888988999
targetabl_590ec424,train_best5,l2o,15,-0.0008316205018257768,-0.0009453212820526469,-0.0008120504271649231,-0.000724656394387635,-0.000686450724760701,1.0,0.0005931475045109172,0.001229021164576308,71,0.5772154709646979,0.5772849361513692,7.957056370574183e-05,0.5777982675885779,0.5780861876920604,0.0004806217074071522,0.5781306197369391,0.5781975688634239,0.00012748125772335742,0.5778562309022846,0.5777147860967383,0.5772849361513692,0.5781975688634239,targetabl_590ec424,submission_targetabl_590ec424.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_s3,no_s3,1.75,0.24,1055.0,250.0,1.1092458888988999,0.4445729499691965,0.009995672821762067,0.02624300048883549,0.5762491848188581,-0.0011901604041145862,-0.0013368679122358618,-0.0012093372100268063,-0.0010108818048497614,-0.0005586773702777048,1.0,0.009995672821762067,0.02624300048883549,0.010711698852643893,0.22327615172916992,0.9747552308497821,0.028763702184313875,0.009995672821762067,0.02624300048883549,-0.0024396195068348446,-0.0012129910009235933,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_s3,1.75,1055.0,250.0,1.1092458888988999
targetabl_5f88e98e,train_best5,l2o,15,-0.0008236716838514161,-0.0008944956681379068,-0.0008561405035708569,-0.000722632829061487,-0.0005855831682349821,1.0,0.0005931475045109172,0.001229021164576308,93,0.5772210199037389,0.577307180068489,9.537098467818742e-05,0.5777891807629485,0.5780889555198608,0.0004960957771239436,0.5781279426690451,0.5782105990193402,0.00016051505816307298,0.5778689115358967,0.5777127144452442,0.577307180068489,0.5782105990193402,targetabl_5f88e98e,submission_targetabl_5f88e98e.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,q3_stage,q3_stage,2.0,0.24,933.0,249.0,1.1685506551566744,0.45063997222746005,0.008897175961362233,0.029990839505895817,0.5762891635827365,-0.0011501816402361743,-0.0013358672767042723,-0.0011842989515816749,-0.0009466186268504595,-0.0005452058779158442,1.0,0.008897175961362233,0.029990839505895817,0.009777715396464293,0.3207434032381668,0.9471661254918263,0.02751120483819024,0.008897175961362233,0.029990839505895817,-0.0022623286354064532,-0.0012050421829492327,f465_actual_best,submission_sparsejepa_f4657144.csv,q3_stage,2.0,933.0,249.0,1.1685506551566744
targetabl_57c13926,train_best5,l2o,15,-0.0008236716838514161,-0.0008944956681379068,-0.0008561405035708569,-0.000722632829061487,-0.0005855831682349821,1.0,0.0005931475045109172,0.001229021164576308,94,0.5772210199037389,0.577307180068489,9.537098467818742e-05,0.5777891807629485,0.5780889555198608,0.0004960957771239436,0.5781279426690451,0.5782105990193402,0.00016051505816307298,0.5778689115358967,0.5777127144452442,0.577307180068489,0.5782105990193402,targetabl_57c13926,submission_targetabl_57c13926.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_q1,no_q1,2.0,0.24,933.0,249.0,1.1685506551566744,0.45063997222746005,0.008897175961362233,0.029990839505895817,0.5762891635827365,-0.0011501816402361743,-0.0013358672767042723,-0.0011842989515816749,-0.0009466186268504595,-0.0005452058779158442,1.0,0.008897175961362233,0.029990839505895817,0.009777715396464293,0.3207434032381668,0.9471661254918263,0.02751120483819024,0.008897175961362233,0.029990839505895817,-0.0022623286354064532,-0.0012050421829492327,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_q1,2.0,933.0,249.0,1.1685506551566744
targetabl_623253b9,train_best5,l2o,15,-0.0008019720847163588,-0.0009001374042031829,-0.0007945853645068279,-0.000685517920060108,-0.0006489890595916536,1.0,0.0005931475045109172,0.001229021164576308,89,0.5772474133552558,0.5773210644362461,8.500515483869502e-05,0.5778027319989413,0.5780791386417521,0.0004570559311816975,0.5781189648142089,0.5781893513473908,0.00013400010766311972,0.577863184808463,0.577723036722802,0.5773210644362461,0.5781893513473908,targetabl_623253b9,submission_targetabl_623253b9.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_s3,no_s3,2.0,0.24,931.0,250.0,1.1475497891045268,0.4487400363972071,0.009029374380550079,0.029990839505895817,0.5762623611047955,-0.001176984118177114,-0.0013481586296732572,-0.0011945905714293437,-0.0010120602505419684,-0.0005143589180893748,1.0,0.009029374380550079,0.029990839505895817,0.009751500150259843,0.21680712830699236,0.9762144585670068,0.026792815500091008,0.009029374380550079,0.029990839505895817,-0.002305655915745874,-0.0011833425838141754,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_s3,2.0,931.0,250.0,1.1475497891045268
targetabl_38ebca90,train_best5,l2o,15,-0.0007646189826977734,-0.0008700583417512008,-0.0007629957550919775,-0.00062066601660824,-0.0005126235900859699,1.0,0.0005931475045109172,0.001229021164576308,86,0.5773739201872656,0.5774492197040422,7.730303055319148e-05,0.5778124545017778,0.5781089450347884,0.000505730557502262,0.578145368483564,0.5782051519738864,0.0001087230170074365,0.5779211055709057,0.5777772477242025,0.5774492197040422,0.5782051519738864,targetabl_38ebca90,submission_targetabl_38ebca90.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_q3,no_q3,1.5,0.24,849.0,245.0,1.2848651810571075,0.6323998912831915,0.00881190835781628,0.029990839505895928,0.5762142270232954,-0.0012251181996771742,-0.0013725426302062748,-0.0012242771617779757,-0.001119429347507439,-0.0007398996929390833,1.0,0.00881190835781628,0.029990839505895928,0.009850012462277834,0.2734873345821574,0.9618756041314008,0.027548430767023915,0.00881190835781628,0.029990839505895928,-0.0023266067444042094,-0.00114598948179559,f43_cv_best,submission_sparsejepa_f43ea825.csv,no_q3,1.5,849.0,245.0,1.2848651810571075
targetabl_4fb73caa,train_best5,l2o,15,-0.0007398242637408699,-0.0008339662575400641,-0.0007387953591333485,-0.0006077073118911924,-0.0005123278323063696,1.0,0.0005931475045109172,0.001229021164576308,99,0.5773782140255808,0.5774466854649832,7.232770546394417e-05,0.5777552686751135,0.5780292349187851,0.00046586635996167646,0.5780617950866245,0.5781158147779293,9.936117469887219e-05,0.5778639117205658,0.5777317592624396,0.5774466854649832,0.5781158147779293,targetabl_4fb73caa,submission_targetabl_4fb73caa.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,no_q3,no_q3,1.75,0.24,1057.0,249.0,1.119758670898261,0.4471370456288276,0.008719363791826676,0.02624396359355813,0.5762778031928754,-0.0011615420300971724,-0.001296733593521182,-0.0011598665494663152,-0.001062100130318666,-0.0007153438248108657,1.0,0.008719363791826676,0.02624396359355813,0.009586092716015945,0.2880666653037874,0.9576103572647673,0.026912578334554373,0.008719363791826676,0.02624396359355813,-0.002251462504075507,-0.0011211947628386866,f465_actual_best,submission_sparsejepa_f4657144.csv,no_q3,1.75,1057.0,249.0,1.119758670898261
targetabl_6f3c7e68,train_best5,l2o,15,-0.0007311348600855879,-0.0008362524621939649,-0.0007274037350355478,-0.0005910613808233656,-0.000494317318250892,1.0,0.0005931475045109172,0.001229021164576308,78,0.5773913544461051,0.5774607262644718,7.260031094040919e-05,0.5778009611494712,0.5780897977213794,0.0004918464239562113,0.57812505101338,0.5781812580476919,0.00010326785425794864,0.577910594011181,0.5777724555363187,0.5774607262644718,0.5781812580476919,targetabl_6f3c7e68,submission_targetabl_6f3c7e68.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_q3,no_q3,1.75,0.24,1057.0,249.0,1.119758670898261,0.4471370456288276,0.009612158214128332,0.02624396359355813,0.5762568013619765,-0.001182543860996303,-0.0013273959477248186,-0.0011776608418986312,-0.0010699010650296436,-0.0007272369574584658,1.0,0.009612158214128332,0.02624396359355813,0.010478887138317601,0.2740300303555699,0.961721135497877,0.02914204551796857,0.009612158214128332,0.02624396359355813,-0.0023840636377623443,-0.0011125053591834046,282_consensus_directrob,submission_sparsejepa_282e9546.csv,no_q3,1.75,1057.0,249.0,1.119758670898261
targetabl_f833561e,train_best5,l2o,15,-0.0007088980897092497,-0.0007653770759085132,-0.0007343157293113745,-0.0006301583100360775,-0.00052124062692116,1.0,0.0005931475045109172,0.001229021164576308,110,0.5773171518259734,0.5773921997966157,8.380633390744358e-05,0.577709989316116,0.5779461132785042,0.0003929697454298605,0.5779764325496833,0.5780399797159163,0.00012478356652793839,0.5777927642636788,0.5776678578972576,0.5773921997966157,0.5780399797159163,targetabl_f833561e,submission_targetabl_f833561e.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,q3_stage,q3_stage,1.5,0.24,933.0,249.0,1.1685506551566744,0.45063997222746005,0.007319537394486252,0.02249607200952053,0.5764717552650725,-0.000967589957899958,-0.00112062677755278,-0.0009908627238163215,-0.0008088436370469853,-0.0004884216328109314,1.0,0.007319537394486252,0.02249607200952053,0.00820123349701913,0.35577537235658996,0.9345714977595507,0.023075565712141193,0.007319537394486252,0.02249607200952053,-0.0018825321322107394,-0.0010902685888070662,282_consensus_directrob,submission_sparsejepa_282e9546.csv,q3_stage,1.5,933.0,249.0,1.1685506551566744
targetabl_55831bfb,train_best5,l2o,15,-0.0007027431871001299,-0.0007565540087028477,-0.000727787635277477,-0.0006276568793955661,-0.0005215082044102148,1.0,0.0005931475045109172,0.001229021164576308,114,0.5773207444557374,0.5773950328554321,8.472958623027153e-05,0.5776855357127827,0.5779097598126304,0.0003734554815561705,0.5779367941529182,0.5779985766626661,0.00012051024879760873,0.5777677897769095,0.5776476914404794,0.5773950328554321,0.5779985766626661,targetabl_55831bfb,submission_targetabl_55831bfb.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,q3_stage,q3_stage,1.5,0.24,933.0,249.0,1.1685506551566744,0.45063997222746005,0.006675937258883819,0.022495977705969172,0.5764932716128174,-0.0009460736101551162,-0.0010870435254534128,-0.00097145887309813,-0.0007799038852008833,-0.0004826547618477228,1.0,0.006675937258883819,0.022495977705969172,0.00755798174054737,0.3675953730114602,0.9299858287848078,0.021489259570582713,0.006675937258883819,0.022495977705969172,-0.0017805657675155936,-0.0010841136861979464,f465_actual_best,submission_sparsejepa_f4657144.csv,q3_stage,1.5,933.0,249.0,1.1685506551566744
targetabl_7ad2026b,train_best5,l2o,15,-0.0007027431871001299,-0.0007565540087028477,-0.000727787635277477,-0.0006276568793955661,-0.0005215082044102148,1.0,0.0005931475045109172,0.001229021164576308,115,0.5773207444557374,0.5773950328554321,8.472958623027153e-05,0.5776855357127827,0.5779097598126304,0.0003734554815561705,0.5779367941529182,0.5779985766626661,0.00012051024879760873,0.5777677897769095,0.5776476914404794,0.5773950328554321,0.5779985766626661,targetabl_7ad2026b,submission_targetabl_7ad2026b.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,q3_stage,q3_stage,1.5,0.24,933.0,249.0,1.1685506551566744,0.45063997222746005,0.006675937258883819,0.022495977705969172,0.5764932716128174,-0.0009460736101551162,-0.0010870435254534128,-0.00097145887309813,-0.0007799038852008833,-0.0004826547618477228,1.0,0.006675937258883819,0.022495977705969172,0.00755798174054737,0.3675953730114602,0.9299858287848078,0.021489259570582713,0.006675937258883819,0.022495977705969172,-0.0017805657675155936,-0.0010841136861979464,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,q3_stage,1.5,933.0,249.0,1.1685506551566744
targetabl_8dd2ce3b,train_best5,l2o,15,-0.0006979290912290104,-0.0007850760789078537,-0.0007083879235817436,-0.0005462568646933619,-0.00044422394472987126,1.0,0.0005931475045109172,0.001229021164576308,98,0.5774344052362657,0.5775090236512705,7.737121104810394e-05,0.5778046467894035,0.5780824552318747,0.00047018640245155286,0.578115256140527,0.578174631040301,0.00010868738294163348,0.5779220366411488,0.577784769388732,0.5775090236512705,0.578174631040301,targetabl_8dd2ce3b,submission_targetabl_8dd2ce3b.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_q3,no_q3,2.0,0.24,933.0,249.0,1.1593776591719582,0.45249705199762863,0.0086498185831345,0.029990839505895817,0.5762681537888885,-0.001171191434084285,-0.001345043790915401,-0.001170591677309707,-0.0010458508721741032,-0.000695203135421707,1.0,0.0086498185831345,0.029990839505895817,0.009522647246151704,0.2776613538070199,0.9606790164264297,0.027285641681342506,0.0086498185831345,0.029990839505895817,-0.0022524187569760976,-0.001079299590326827,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,no_q3,2.0,933.0,249.0,1.1593776591719582
