support_variant,heldout,pair_id,new_file,base_file,actual_delta,abs_actual_delta,actual_new_better,frontier_pair,micro_pair,e95_edge_pair,e95_e101_pair,p_shape,shape_correct,p_support,support_correct,disagreement_class,p_support_minus_shape,new_public_lb,base_public_lb,heldout_public_lb,abs_public_delta,new_tag,base_tag,pair_context,pair_has_e72,pair_has_e95,pair_has_e101,pair_has_mixmin,pair_is_e95_e101,pair_is_e72_frontier_neighbor,shape_signed_mean,shape_abs_sum,target_signed_mean,target_abs_sum,context_signed_mean,context_abs_sum,axis_signed_mean,axis_abs_sum,support_signed_mean,support_abs_sum,axis_e72_active_abs_sum,axis_e72_active_signed_mean,axis_e101_active_abs_sum,axis_e101_active_signed_mean,axis_all_veto_null_abs_sum,axis_all_veto_null_signed_mean,axis_safe_density_abs_sum,axis_safe_density_signed_mean,axis_broad_low_alpha_abs_sum,axis_broad_low_alpha_signed_mean
shape_support,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,9.036200000034356e-06,9.036200000034356e-06,0,True,True,True,True,0.2381120547634453,True,0.9916831605556208,False,shape_only_win,0.7535711057921755,0.576300366,0.5762913298,0.576300366,9.036200000034356e-06,e101,e95,e101__e95,False,True,True,False,True,False,0.11259036204638592,6.305060274597611,0.023008228410711346,4.233514027570887,0.0,0.0,0.0,0.0,0.28989978600543526,57.40293809453236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,-0.0001074112,0.0001074112,1,True,True,True,False,0.0418668540860045,False,0.6169388522954183,True,support_rescue,0.5750719982094138,0.576300366,0.5764077772,0.5764077772,0.00010741120000001825,e101,e72,e101__e72,True,False,True,False,False,True,0.06493932089741135,3.727799795478123,0.008100548599869958,9.97535310298632,0.0,0.0,0.0,0.0,0.2440496702628982,48.87478201035885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,0.0001074112,0.0001074112,0,True,True,True,False,0.9581331459139956,False,0.3830611477045816,True,support_rescue,-0.5750719982094139,0.5764077772,0.576300366,0.5764077772,0.00010741120000001825,e72,e101,e101__e72,True,False,True,False,False,True,-0.06493932089741135,3.727799795478123,-0.008100548599869958,9.97535310298632,0.0,0.0,0.0,0.0,-0.2440496702628982,48.87478201035885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,-0.0010315437999999,0.0010315437999999,1,True,False,False,False,0.9187758871634388,True,0.9544659669865784,True,both_correct,0.03569007982313954,0.5764077772,0.577439321,0.5764077772,0.0010315437999999233,e72,a2c8_frontier,a2c8_frontier__e72,True,False,False,False,False,False,0.059920308125319184,5.572600535599825,-0.011636335179681663,16.029677121189845,0.0,0.0,0.0,0.0,0.125399004088237,40.30268561180996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,0.0010315437999999,0.0010315437999999,0,True,False,False,False,0.0812241128365611,True,0.0455340330134216,True,both_correct,-0.0356900798231395,0.577439321,0.5764077772,0.5764077772,0.0010315437999999233,a2c8_frontier,e72,a2c8_frontier__e72,True,False,False,False,False,False,-0.059920308125319184,5.572600535599825,0.011636335179681663,16.029677121189845,0.0,0.0,0.0,0.0,-0.125399004088237,40.30268561180996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,-0.0015371985,0.0015371985,1,False,False,False,False,0.9859419835896974,True,0.9858292505423312,True,both_correct,-0.00011273304736625356,0.5764077772,0.5779449757,0.5764077772,0.0015371985000000032,e72,hybrid_stage2,e72__hybrid_stage2,True,False,False,False,False,False,-0.0604258520366237,4.883523685322089,-0.00678920381450021,15.995632650024024,0.0,0.0,0.0,0.0,-0.01849999624035292,17.851527155616587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,0.0015371985,0.0015371985,0,False,False,False,False,0.0140580164103024,True,0.0141707494576689,True,both_correct,0.00011273304736649989,0.5779449757,0.5764077772,0.5764077772,0.0015371985000000032,hybrid_stage2,e72,e72__hybrid_stage2,True,False,False,False,False,False,0.0604258520366237,4.883523685322089,0.00678920381450021,15.995632650024024,0.0,0.0,0.0,0.0,0.01849999624035292,17.851527155616587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_hybrid_0p578_logit_after_subject_final9_strict.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,-0.0020195755999999,0.0020195755999999,1,False,False,False,False,0.977123459139102,True,0.9821952363132186,True,both_correct,0.005071777174116554,0.5764077772,0.5784273528,0.5764077772,0.00201957559999999,e72,hybrid_final9,e72__hybrid_final9,True,False,False,False,False,False,-0.148253078976523,8.302172422685288,-0.080086331427055,15.444695874820058,0.0,0.0,0.0,0.0,-0.1516950920075906,32.824992392916435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_hybrid_0p578_logit_after_subject_final9_strict.csv,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,0.0020195755999999,0.0020195755999999,0,False,False,False,False,0.022876540860898,True,0.0178047636867813,True,both_correct,-0.0050717771741167,0.5784273528,0.5764077772,0.5764077772,0.00201957559999999,hybrid_final9,e72,e72__hybrid_final9,True,False,False,False,False,False,0.148253078976523,8.302172422685288,0.080086331427055,15.444695874820058,0.0,0.0,0.0,0.0,0.1516950920075906,32.824992392916435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_jepa_latent_q2_w0p45.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_jepa_latent_q2_w0p45.csv,-0.003393509,0.003393509,1,False,False,False,False,0.9928306367658314,True,0.9906334521137348,True,both_correct,-0.0021971846520966176,0.5764077772,0.5798012862,0.5764077772,0.0033935090000000168,e72,jepa_latent,e72__jepa_latent,True,False,False,False,False,False,-0.02023031462321277,5.288415270287403,-0.014042139419230075,8.944134976671904,0.0,0.0,0.0,0.0,0.18335120003122618,41.14330686471485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_jepa_latent_q2_w0p45.csv,submission_jepa_latent_q2_w0p45.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,0.003393509,0.003393509,0,False,False,False,False,0.0071693632341686,True,0.0093665478862652,True,both_correct,0.0021971846520965994,0.5798012862,0.5764077772,0.5764077772,0.0033935090000000168,jepa_latent,e72,e72__jepa_latent,True,False,False,False,False,False,0.02023031462321277,5.288415270287403,0.014042139419230075,8.944134976671904,0.0,0.0,0.0,0.0,-0.18335120003122618,41.14330686471485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_jepa_latent_residual_probe.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_jepa_latent_residual_probe.csv,-0.0048195505999999,0.0048195505999999,1,False,False,False,False,0.9992756705365012,True,0.999049945038034,True,both_correct,-0.0002257254984672219,0.5764077772,0.5812273278,0.5764077772,0.004819550599999944,e72,jepa_latent,e72__jepa_latent,True,False,False,False,False,False,0.03879565661250628,2.384188331757366,0.014016278199678009,17.398658630676515,0.0,0.0,0.0,0.0,0.13400075626032223,32.28924355047529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_jepa_latent_residual_probe.csv,submission_jepa_latent_residual_probe.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,0.0048195505999999,0.0048195505999999,0,False,False,False,False,0.0007243294634985,True,0.0009500549619659,True,both_correct,0.00022572549846740003,0.5812273278,0.5764077772,0.5764077772,0.004819550599999944,jepa_latent,e72,e72__jepa_latent,True,False,False,False,False,False,-0.03879565661250628,2.384188331757366,-0.014016278199678009,17.398658630676515,0.0,0.0,0.0,0.0,-0.13400075626032223,32.28924355047529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_support,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv__vs__submission_lejepa_targetwise_strict_best_scale0p5.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_lejepa_targetwise_strict_best_scale0p5.csv,-0.0038390419999999,0.0038390419999999,1,False,False,False,False,0.9756246293490014,True,0.9897077051512324,True,both_correct,0.014083075802231004,0.5764077772,0.5802468192,0.5764077772,0.003839041999999959,e72,bad_lejepa,bad_lejepa__e72,True,False,False,False,False,False,0.17542836490917516,9.823988434913808,0.06721436494790108,20.64886926389172,0.0,0.0,0.0,0.0,0.30241950667171447,60.82613110177991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
