source_rank,source_kind,source_path,source_file,source_family,source_known_public_lb,source_known_delta_vs_e95,source_e164_broad_edge_score,source_e164_expected_delta_vs_e95,source_bad_span_energy,source_max_bad_cos,source_geometry_health_gate,source_move_norm_vs_e95,scale,scaled_expected_delta_focus_mean,scaled_moved_cells,scaled_moved_rows,scaled_targets_moved,scaled_cells_to_flip_expected,scaled_cells_for_2e6_guard,scaled_cells_for_e95_edge,scaled_top1_over_abs_expected,scaled_top5_over_abs_expected,scaled_support_prob_swing_weighted_focus_mean,bad_span_energy,bad_span_residual,max_bad_axis,max_bad_cos,entropy_delta_vs_e95,mean_abs_logit_move_vs_e95,max_abs_logit_move_vs_e95,q2s3_share_vs_e95,cos_e154_axis,cos_e101_axis,cos_mixmin_axis,scaled_sensor_gate,material_gate,sensor_score,cos_bad_a2c8,cos_bad_raw05,cos_bad_stage2,cos_bad_ordinal,cos_bad_final9,cos_bad_e72,cos_bad_q2_bad,cos_bad_lejepa_bad,cos_bad_resid_bad
17,e72_bad_public,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,known_bad_control,0.5764077772,0.0001164474000000526,,,,,False,0.5715883096925526,0.2,-0.00017654111091485483,1047,250,"Q1,Q2,Q3,S1,S2,S3,S4",39,1,4,0.02654440075051086,0.13134237728416473,0.49220501289367874,1.0000000000000007,1.8681209202208835e-14,e72,1.0,0.00011370750801925054,0.0017650177231076393,0.008200811494862514,0.10637621562616745,-0.03162872829557046,0.20113407203374936,0.6719025345729498,False,False,0.0,-0.256339103846488,-0.2974999171321563,-0.23028049521342833,0.0028734718271121347,0.30519517186897804,1.0,-0.09751078688557026,-0.12222938819014309,-0.26351189712083933
20,a2c8_bad_public,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,known_bad_control,0.577439321,0.001147991199999976,,,,,False,2.155974372165829,0.005,4.6328337559672366e-07,1389,250,"Q1,Q2,Q3,S1,S2,S3,S4",2,7,63,0.8292561226289109,3.607186044847634,0.48715032277698206,0.9999999999999993,1.915636483181114e-13,a2c8,1.0000000000000009,2.532510293406636e-06,0.00020565775870232843,0.0006723160075201573,0.28063594287203364,0.09686365781242419,0.05418244762684093,-0.2846390289442954,False,False,0.0,1.0000000000000009,0.9764431155305503,0.6930423760749067,-0.12327668201142152,-0.3677503219410577,-0.2563391038464802,0.40895347502701457,0.36267377122886973,0.5359467892322661
20,a2c8_bad_public,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,known_bad_control,0.577439321,0.001147991199999976,,,,,False,2.155974372165829,0.01,9.391280518885251e-07,1389,250,"Q1,Q2,Q3,S1,S2,S3,S4",2,3,31,0.8181644131553654,3.558938153111945,0.4871503227769815,0.999999999999999,1.1434490822641206e-13,a2c8,1.0000000000000009,5.0573656852213365e-06,0.00041131551740464657,0.0013446320150400926,0.28063594287203564,0.09686365781241801,0.054182447626826405,-0.28463902894430126,False,False,0.0,1.0000000000000009,0.9764431155305524,0.6930423760749126,-0.12327668201141948,-0.3677503219410638,-0.25633910384648295,0.4089534750270189,0.36267377122886557,0.5359467892322672
20,a2c8_bad_public,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,known_bad_control,0.577439321,0.001147991199999976,,,,,False,2.155974372165829,0.015,1.4275342810144096e-06,1389,250,"Q1,Q2,Q3,S1,S2,S3,S4",2,2,20,0.8073653589307347,3.5119632841492785,0.4871503227769816,0.9999999999999981,7.759507174493155e-14,a2c8,1.0000000000000004,7.5745656591326304e-06,0.0006169732761069654,0.00201694802256025,0.28063594287203336,0.09686365781242112,0.05418244762683084,-0.28463902894430715,False,False,0.0,1.0000000000000004,0.9764431155305519,0.6930423760749091,-0.12327668201142057,-0.3677503219410663,-0.25633910384649294,0.4089534750270159,0.3626737712288655,0.535946789232268
20,a2c8_bad_public,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,known_bad_control,0.577439321,0.001147991199999976,,,,,False,2.155974372165829,0.02,1.928502314691384e-06,1389,250,"Q1,Q2,Q3,S1,S2,S3,S4",2,2,14,0.7968475283623662,3.4662117116090667,0.48715032277698195,0.9999999999999984,5.4392771036160496e-14,a2c8,1.0000000000000007,1.0084109699578506e-05,0.0008226310348092846,0.002689264030080407,0.2806359428720333,0.09686365781241803,0.05418244762683302,-0.2846390289443047,False,False,0.0,1.0000000000000007,0.976443115530552,0.6930423760749087,-0.12327668201142164,-0.36775032194106355,-0.2563391038464896,0.40895347502701584,0.3626737712288644,0.5359467892322649
20,a2c8_bad_public,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,known_bad_control,0.577439321,0.001147991199999976,,,,,False,2.155974372165829,0.03,2.9681248005241272e-06,1389,250,"Q1,Q2,Q3,S1,S2,S3,S4",2,1,9,0.7766127131673738,3.3781921709631884,0.48715032277698067,0.9999999999999989,3.603536354826263e-14,a2c8,1.0000000000000004,1.5080227921543978e-05,0.0012339465522139277,0.0040338960451205,0.2806359428720335,0.09686365781241911,0.054182447626830055,-0.2846390289443049,False,False,0.0,1.0000000000000004,0.9764431155305522,0.6930423760749093,-0.12327668201142207,-0.3677503219410648,-0.2563391038464876,0.4089534750270162,0.36267377122886385,0.535946789232266
20,a2c8_bad_public,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,known_bad_control,0.577439321,0.001147991199999976,,,,,False,2.155974372165829,0.04,4.057997514863573e-06,1389,250,"Q1,Q2,Q3,S1,S2,S3,S4",2,1,6,0.7573796175450137,3.2945300161298072,0.487150322776979,0.999999999999999,2.56251435458498e-14,a2c8,1.0000000000000009,2.004571624156564e-05,0.0016452620696185707,0.005378528060160814,0.2806359428720336,0.09686365781241789,0.054182447626833316,-0.28463902894430526,False,False,0.0,1.0000000000000009,0.976443115530552,0.6930423760749082,-0.1232766820114222,-0.36775032194106566,-0.2563391038464901,0.4089534750270157,0.3626737712288635,0.5359467892322654
20,a2c8_bad_public,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,known_bad_control,0.577439321,0.001147991199999976,,,,,False,2.155974372165829,0.05,5.19812245656289e-06,1389,250,"Q1,Q2,Q3,S1,S2,S3,S4",2,1,5,0.7390756545965904,3.2149095009338953,0.4871503227769794,0.9999999999999986,2.2764424186931595e-14,a2c8,1.0000000000000002,2.498057056205919e-05,0.0020565775870232147,0.006723160075200907,0.28063594287203325,0.09686365781241892,0.05418244762683191,-0.28463902894430426,False,False,0.0,1.0000000000000002,0.9764431155305519,0.6930423760749087,-0.12327668201142117,-0.36775032194106366,-0.2563391038464882,0.4089534750270161,0.3626737712288643,0.5359467892322665
20,a2c8_bad_public,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,known_bad_control,0.577439321,0.001147991199999976,,,,,False,2.155974372165829,0.075,8.268301362915257e-06,1389,250,"Q1,Q2,Q3,S1,S2,S3,S4",2,1,3,0.6969640296050582,3.0317278977473467,0.48715032277697845,0.9999999999999971,1.4668221734310294e-14,a2c8,1.0000000000000004,3.7183655833185115e-05,0.0030848663805348214,0.01008474011280125,0.28063594287203364,0.09686365781241965,0.05418244762683261,-0.2846390289443037,False,False,0.0,1.0000000000000004,0.9764431155305516,0.6930423760749084,-0.12327668201142118,-0.3677503219410645,-0.25633910384648834,0.40895347502701584,0.3626737712288641,0.5359467892322659
20,a2c8_bad_public,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,known_bad_control,0.577439321,0.001147991199999976,,,,,False,2.155974372165829,0.1,1.1652600069631086e-05,1389,250,"Q1,Q2,Q3,S1,S2,S3,S4",2,1,3,0.6593903050479234,2.868285734129926,0.48715032277697845,0.9999999999999987,1.053652285503888e-14,a2c8,1.0000000000000004,4.9195189595558836e-05,0.004113155174046428,0.013446320150401814,0.2806359428720336,0.09686365781241905,0.05418244762683263,-0.28463902894430365,False,False,0.0,1.0000000000000004,0.9764431155305517,0.6930423760749083,-0.12327668201142121,-0.3677503219410644,-0.256339103846488,0.4089534750270159,0.36267377122886396,0.5359467892322652
20,a2c8_bad_public,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,known_bad_control,0.577439321,0.001147991199999976,,,,,False,2.155974372165829,0.15,1.9363679370736412e-05,1389,250,"Q1,Q2,Q3,S1,S2,S3,S4",2,1,2,0.5952080207024553,2.5890988410824547,0.487150322776979,0.9999999999999971,7.790820292823131e-15,a2c8,1.0000000000000002,7.264335089896222e-05,0.006169732761069642,0.02016948022560272,0.2806359428720336,0.09686365781241904,0.05418244762683201,-0.28463902894430376,False,False,0.0,1.0000000000000002,0.9764431155305516,0.6930423760749086,-0.12327668201142154,-0.3677503219410644,-0.2563391038464881,0.408953475027016,0.3626737712288638,0.5359467892322656
20,a2c8_bad_public,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,known_bad_control,0.577439321,0.001147991199999976,,,,,False,2.155974372165829,0.2,2.8331602733243077e-05,1389,250,"Q1,Q2,Q3,S1,S2,S3,S4",2,1,1,0.5424057076375367,2.35941375148725,0.48715032277697884,0.9999999999999987,5.3253458122414674e-15,a2c8,1.0000000000000004,9.532455577302334e-05,0.008226310348092854,0.026892640300803627,0.2806359428720337,0.09686365781241935,0.05418244762683255,-0.28463902894430365,False,False,0.0,1.0000000000000004,0.9764431155305519,0.6930423760749085,-0.12327668201142108,-0.36775032194106405,-0.25633910384648795,0.40895347502701596,0.3626737712288644,0.5359467892322657
