variant,family,latent_id,view_id,split,local_actual_delta,local_dominance,local_placebo_adjusted,student_spearman,student_oof_r2,latent_gate,q2_l1,s1_l1,all_l1,all_cos_e323_bad_vs_e365,all_cos_e323_bad_vs_e247,q2_cos_e323_bad_vs_e365,q2_cos_e323_bad_vs_e247,s1_cos_e323_bad_vs_e365,q2_abs_delta_spearman_vs_e368,q2_signed_delta_spearman_vs_e368,q2_transfer_abs_spearman,s1_transfer_abs_spearman,q2_bad_positive_contrib,q2_bad_negative_contrib,q2_bad_positive_share,q2_bad_signed_sum,file,basename,q2_agree_keep_rate
e372_blend_Q2_jepa_resid_subject_w0p75_amp0p85_s11p06,q2_e368_calib_blend,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,10.835616019984682,0.11583260273259083,10.951448622717274,0.012544852364983872,-0.0014196362395361877,0.2737760713954992,-0.026975523449487844,-0.06320046219876742,0.1360474166180907,0.22833617773204515,-0.08520395139112412,0.0,0.02667407433924613,5.254713544146384e-10,0.9999999802628075,0.026674073813774773,analysis_outputs/submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p75_amp0p85_s11p06_8f0c8dec.csv,submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p75_amp0p85_s11p06_8f0c8dec.csv,
e372_blend_Q2_jepa_resid_subject_w0p75_amp0p85_s11p15,q2_e368_calib_blend,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,10.835616019984682,0.12566744636082963,10.961283466345511,0.012443347871022211,-0.001539959798427296,0.2737760713954992,-0.026975523449487844,-0.06320046219890421,0.1360474166180907,0.22833617773204515,-0.08520395139112412,0.0,0.02667407433924613,5.254713544146384e-10,0.9999999802628075,0.026674073813774773,analysis_outputs/submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p75_amp0p85_s11p15_7d6b6e0b.csv,submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p75_amp0p85_s11p15_7d6b6e0b.csv,
e372_blend_Q2_jepa_resid_subject_w0p75_amp1p0_s11p0,q2_e368_calib_blend,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,12.74778355292316,0.10927604031376492,12.857059593236924,0.012781249001900299,-0.0011387031333489452,0.27377607139592053,-0.026978470415316643,-0.06320046219866256,0.1360474166180907,0.22833617773204515,-0.08520395139112412,0.0,0.03138126392852486,6.182015934289865e-10,0.9999999802684308,0.03138126331032327,analysis_outputs/submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p75_amp1p0_s11p0_37f88e09.csv,submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p75_amp1p0_s11p0_37f88e09.csv,
e372_blend_Q2_jepa_resid_subject_w0p75_amp1p0_s11p06,q2_e368_calib_blend,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,12.74778355292316,0.11583260273259083,12.86361615565575,0.012723897561832185,-0.0012069508199100461,0.27377607139592053,-0.026978470415316643,-0.06320046219876742,0.1360474166180907,0.22833617773204515,-0.08520395139112412,0.0,0.03138126392852486,6.182015934289865e-10,0.9999999802684308,0.03138126331032327,analysis_outputs/submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p75_amp1p0_s11p06_5500c006.csv,submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p75_amp1p0_s11p06_5500c006.csv,
e372_blend_Q2_jepa_resid_subject_w0p75_amp1p0_s11p15,q2_e368_calib_blend,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,12.74778355292316,0.12566744636082963,12.873450999283989,0.012637798586135602,-0.0013092977393685925,0.27377607139592053,-0.026978470415316643,-0.06320046219890421,0.1360474166180907,0.22833617773204515,-0.08520395139112412,0.0,0.03138126392852486,6.182015934289865e-10,0.9999999802684308,0.03138126331032327,analysis_outputs/submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p75_amp1p0_s11p15_ff8ffaf0.csv,submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p75_amp1p0_s11p15_ff8ffaf0.csv,
e372_blend_Q2_jepa_resid_subject_w0p75_amp1p08_s11p0,q2_e368_calib_blend,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,13.767606237157008,0.10927604031376492,13.876882277470775,0.012851999328902155,-0.0010544298826054416,0.27377607139609755,-0.02697970760518885,-0.06320046219866256,0.1360474166180907,0.22833617773204515,-0.08520395139112412,0.0,0.03389176504280685,6.676577209033053e-10,0.9999999802707913,0.03389176437514913,analysis_outputs/submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p75_amp1p08_s11p0_8cacb268.csv,submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p75_amp1p08_s11p0_8cacb268.csv,
e372_blend_Q2_jepa_resid_subject_w0p75_amp1p08_s11p06,q2_e368_calib_blend,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,13.767606237157008,0.11583260273259083,13.883438839889601,0.012798942208739837,-0.0011176365202545037,0.27377607139609755,-0.02697970760518885,-0.06320046219876742,0.1360474166180907,0.22833617773204515,-0.08520395139112412,0.0,0.03389176504280685,6.676577209033053e-10,0.9999999802707913,0.03389176437514913,analysis_outputs/submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p75_amp1p08_s11p06_9157f1e1.csv,submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p75_amp1p08_s11p06_9157f1e1.csv,
e372_blend_Q2_jepa_resid_subject_w0p75_amp1p08_s11p15,q2_e368_calib_blend,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,13.767606237157008,0.12566744636082963,13.893273683517839,0.012719293612649639,-0.0012124269322235557,0.27377607139609755,-0.02697970760518885,-0.06320046219890421,0.1360474166180907,0.22833617773204515,-0.08520395139112412,0.0,0.03389176504280685,6.676577209033053e-10,0.9999999802707913,0.03389176437514913,analysis_outputs/submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p75_amp1p08_s11p15_f2bc09eb.csv,submission_e372_q2calib_e372_blend_Q2_jepa_resid_subject_w0p75_amp1p08_s11p15_f2bc09eb.csv,
e372_agreegate_Q2_jepa_resid_subject_floor0p25_amp0p85_s11p0,q2_calib_agreement_gate,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,0.06156843410080618,0.10927604031376492,0.17084447441457112,-0.0006981088126555972,-0.026570953593522937,0.6288452771284503,-0.0076131893013210005,-0.06320046219866256,0.9995738444315853,0.9999999999999999,0.42722792303602747,0.0,0.0021264780491463187,3.916047019247975e-05,0.9819173556322071,0.0020873175789538393,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p25_amp0p85_s11p0_147ad36f.csv,submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p25_amp0p85_s11p0_147ad36f.csv,0.064
e372_agreegate_Q2_jepa_resid_subject_floor0p25_amp0p85_s11p06,q2_calib_agreement_gate,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,0.06156843410080618,0.11583260273259083,0.17740103683339703,-0.0019534546841169795,-0.027263764611411723,0.6288452771284503,-0.0076131893013210005,-0.06320046219876742,0.9995738444315853,0.9999999999999999,0.42722792303602747,0.0,0.0021264780491463187,3.916047019247975e-05,0.9819173556322071,0.0020873175789538393,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p25_amp0p85_s11p06_606d8d5b.csv,submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p25_amp0p85_s11p06_606d8d5b.csv,0.064
e372_agreegate_Q2_jepa_resid_subject_floor0p25_amp1p0_s11p0,q2_calib_agreement_gate,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,0.07243345188330139,0.10927604031376492,0.18170949219706634,0.002823500135985369,-0.024510490597116692,0.6288452771568681,-0.007637181184541667,-0.06320046219866256,0.9995738444315853,0.9999999999999999,0.42722792303602747,0.0,0.0025017388813486103,4.607114140291735e-05,0.9819173557002182,0.0024556677399456936,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p25_amp1p0_s11p0_59b839d0.csv,submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p25_amp1p0_s11p0_59b839d0.csv,0.064
e372_agreegate_Q2_jepa_resid_subject_floor0p25_amp1p0_s11p06,q2_calib_agreement_gate,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,0.07243345188330139,0.11583260273259083,0.18826605461589224,0.0015618724087739678,-0.025268492148103353,0.6288452771568681,-0.007637181184541667,-0.06320046219876742,0.9995738444315853,0.9999999999999999,0.42722792303602747,0.0,0.0025017388813486103,4.607114140291735e-05,0.9819173557002182,0.0024556677399456936,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p25_amp1p0_s11p06_52282641.csv,submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p25_amp1p0_s11p06_52282641.csv,0.064
e372_agreegate_Q2_jepa_resid_subject_floor0p25_amp1p08_s11p0,q2_calib_agreement_gate,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,0.0782281280339655,0.10927604031376492,0.18750416834773043,0.004476995773015012,-0.023483330606189443,0.6288452771687962,-0.007647296968927475,-0.06320046219866256,0.9995738444315853,0.9999999999999999,0.42722792303602747,0.0,0.0027018779918564994,4.975683271515074e-05,0.9819173557287663,0.002652121159141348,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p25_amp1p08_s11p0_0208f595.csv,submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p25_amp1p08_s11p0_0208f595.csv,0.064
e372_agreegate_Q2_jepa_resid_subject_floor0p25_amp1p08_s11p06,q2_calib_agreement_gate,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,0.0782281280339655,0.11583260273259083,0.19406073076655633,0.003226811397113162,-0.02426348826942358,0.6288452771687962,-0.007647296968927475,-0.06320046219876742,0.9995738444315853,0.9999999999999999,0.42722792303602747,0.0,0.0027018779918564994,4.975683271515074e-05,0.9819173557287663,0.002652121159141348,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p25_amp1p08_s11p06_388fb847.csv,submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p25_amp1p08_s11p06_388fb847.csv,0.064
e372_agreegate_Q2_jepa_resid_subject_floor0p45_amp0p85_s11p0,q2_calib_agreement_gate,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,0.06269751881851937,0.10927604031376492,0.1719735591322843,-0.0010176093686506452,-0.026565695282760007,0.6191383554881533,-0.009487469896595454,-0.06320046219866256,0.9997339231730201,0.9999999999999999,0.4274470440235405,0.0,0.0021264780491463187,7.048884634646355e-05,0.9679153803095569,0.0020559892027998553,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p45_amp0p85_s11p0_ca934e1c.csv,submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p45_amp0p85_s11p0_ca934e1c.csv,0.064
e372_agreegate_Q2_jepa_resid_subject_floor0p45_amp0p85_s11p06,q2_calib_agreement_gate,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,0.06269751881851937,0.11583260273259083,0.1785301215511102,-0.002262504762015442,-0.02725870894179345,0.6191383554881533,-0.009487469896595454,-0.06320046219876742,0.9997339231730201,0.9999999999999999,0.4274470440235405,0.0,0.0021264780491463187,7.048884634646355e-05,0.9679153803095569,0.0020559892027998553,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p45_amp0p85_s11p06_e1a2a225.csv,submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p45_amp0p85_s11p06_e1a2a225.csv,0.064
e372_agreegate_Q2_jepa_resid_subject_floor0p45_amp1p0_s11p0,q2_calib_agreement_gate,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,0.07376178684531691,0.10927604031376492,0.18303782715908185,0.002475969461569407,-0.024504778177857088,0.6191383555161203,-0.009517355573124053,-0.06320046219866256,0.9997339231730201,0.9999999999999999,0.4274470440235405,0.0,0.0025017388813486103,8.292805452525125e-05,0.9679153803756422,0.0024188108268233593,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p45_amp1p0_s11p0_a123284e.csv,submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p45_amp1p0_s11p0_a123284e.csv,0.064
e372_agreegate_Q2_jepa_resid_subject_floor0p45_amp1p0_s11p06,q2_calib_agreement_gate,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,0.07376178684531691,0.11583260273259083,0.18959438957790775,0.0012241654633864095,-0.025262921592328437,0.6191383555161203,-0.009517355573124053,-0.06320046219876742,0.9997339231730201,0.9999999999999999,0.4274470440235405,0.0,0.0025017388813486103,8.292805452525125e-05,0.9679153803756422,0.0024188108268233593,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p45_amp1p0_s11p06_9d10096f.csv,submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p45_amp1p0_s11p06_9d10096f.csv,0.064
e372_agreegate_Q2_jepa_resid_subject_floor0p45_amp1p08_s11p0,q2_calib_agreement_gate,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,0.07966272979294226,0.10927604031376492,0.18893877010670718,0.004116961392844763,-0.023477470844980954,0.6191383555278596,-0.009529956354901099,-0.06320046219866256,0.9997339231730201,0.9999999999999999,0.4274470440235405,0.0,0.0027018779918564994,8.956229888727133e-05,0.9679153804033819,0.002612315692969228,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p45_amp1p08_s11p0_08356a36.csv,submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p45_amp1p08_s11p0_08356a36.csv,0.064
e372_agreegate_Q2_jepa_resid_subject_floor0p45_amp1p08_s11p06,q2_calib_agreement_gate,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,0.07966272979294226,0.11583260273259083,0.19549533252553308,0.0028761919149196398,-0.02425773576536297,0.6191383555278596,-0.009529956354901099,-0.06320046219876742,0.9997339231730201,0.9999999999999999,0.4274470440235405,0.0,0.0027018779918564994,8.956229888727133e-05,0.9679153804033819,0.002612315692969228,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p45_amp1p08_s11p06_ce28f255.csv,submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p45_amp1p08_s11p06_ce28f255.csv,0.064
e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp0p85_s11p0,q2_calib_agreement_gate,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,0.06382660353623255,0.10927604031376492,0.1731026438499975,-0.0013368324545533655,-0.026557438526112156,0.6092891483707793,-0.011357409101123744,-0.06320046219866256,0.9999069812718687,0.9999999999999999,0.4275604713582531,0.0,0.0021264780491463187,0.00010181722250044735,0.9543071222425971,0.0020246608266458717,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp0p85_s11p0_3091e2a8.csv,submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp0p85_s11p0_3091e2a8.csv,0.064
e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp0p85_s11p06,q2_calib_agreement_gate,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,0.06382660353623255,0.11583260273259083,0.1796592062688234,-0.002571168023412871,-0.02725076999688953,0.6092891483707793,-0.011357409101123744,-0.06320046219876742,0.9999069812718687,0.9999999999999999,0.4275604713582531,0.0,0.0021264780491463187,0.00010181722250044735,0.9543071222425971,0.0020246608266458717,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp0p85_s11p06_679a4172.csv,submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp0p85_s11p06_679a4172.csv,0.064
e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p0_s11p0,q2_calib_agreement_gate,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,0.07509012180733243,0.10927604031376492,0.18436616212109735,0.0021283175965080034,-0.02449580958243544,0.6092891483982827,-0.011393161197340379,-0.06320046219866256,0.9999069812718687,0.9999999999999999,0.4275604713582531,0.0,0.0025017388813486103,0.00011978496764758512,0.9543071223068372,0.0023819539137010255,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p0_s11p0_6ca081d1.csv,submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p0_s11p0_6ca081d1.csv,0.064
e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p0_s11p06,q2_calib_agreement_gate,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,0.07509012180733243,0.11583260273259083,0.19092272453992326,0.0008864958194261648,-0.025254175299942904,0.6092891483982827,-0.011393161197340379,-0.06320046219876742,0.9999069812718687,0.9999999999999999,0.4275604713582531,0.0,0.0025017388813486103,0.00011978496764758512,0.9543071223068372,0.0023819539137010255,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p0_s11p06_075b7bb0.csv,submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p0_s11p06_075b7bb0.csv,0.064
e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p0,q2_calib_agreement_gate,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,0.08109733155191903,0.10927604031376492,0.19037337186568395,0.0037565716103455885,-0.02346827150426777,0.6092891484098274,-0.011408235409147864,-0.06320046219866256,0.9999069812718687,0.9999999999999999,0.4275604713582531,0.0,0.0027018779918564994,0.00012936776505939192,0.9543071223338022,0.0025725102267971076,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p0_cd615b9b.csv,submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p0_cd615b9b.csv,0.064
e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,Q2_jepa_resid_subject,jepa_resid,subject,-0.030210616345146768,1.0,-0.03076456889817697,-0.234482211434789,-0.19553900047085437,True,0.08109733155191903,0.11583260273259083,0.19692993428450986,0.002525396880847619,-0.024248704376253497,0.6092891484098274,-0.011408235409147864,-0.06320046219876742,0.9999069812718687,0.9999999999999999,0.4275604713582531,0.0,0.0027018779918564994,0.00012936776505939192,0.9543071223338022,0.0025725102267971076,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,0.064
e372_calibonly_Q2_jepa_resid_dateblock_q20p35_s11p0,q2_calib_replace_e368_s1,Q2_jepa_resid_dateblock,jepa_resid,dateblock,-0.007305685939772988,0.9666666666666667,-0.008023053145071235,-0.0889946123190732,-0.11075090646728047,True,5.261706227770311,0.10927604031376492,5.3709822680840755,-0.004461909108242972,-0.0026615129534695602,-0.04515217455009862,0.037869906621054765,-0.06320046219866256,-0.07817061740649668,0.005784998005851186,-0.12608250938297869,0.0,0.003992336962840103,0.006201686237272847,0.3916350673406583,-0.0022093492744327437,analysis_outputs/submission_e372_q2calib_e372_calibonly_Q2_jepa_resid_dateblock_q20p35_s11p0_32e49bd8.csv,submission_e372_q2calib_e372_calibonly_Q2_jepa_resid_dateblock_q20p35_s11p0_32e49bd8.csv,
e372_calibonly_Q2_jepa_resid_dateblock_q20p35_s11p06,q2_calib_replace_e368_s1,Q2_jepa_resid_dateblock,jepa_resid,dateblock,-0.007305685939772988,0.9666666666666667,-0.008023053145071235,-0.0889946123190732,-0.11075090646728047,True,5.261706227770311,0.11583260273259083,5.377538830502902,-0.004592573563183766,-0.00282025283688879,-0.04515217455009862,0.037869906621054765,-0.06320046219876742,-0.07817061740649668,0.005784998005851186,-0.12608250938297869,0.0,0.003992336962840103,0.006201686237272847,0.3916350673406583,-0.0022093492744327437,analysis_outputs/submission_e372_q2calib_e372_calibonly_Q2_jepa_resid_dateblock_q20p35_s11p06_88b66134.csv,submission_e372_q2calib_e372_calibonly_Q2_jepa_resid_dateblock_q20p35_s11p06_88b66134.csv,
e372_calibonly_Q2_jepa_resid_dateblock_q20p35_s11p15,q2_calib_replace_e368_s1,Q2_jepa_resid_dateblock,jepa_resid,dateblock,-0.007305685939772988,0.9666666666666667,-0.008023053145071235,-0.0889946123190732,-0.11075090646728047,True,5.261706227770311,0.12566744636082963,5.387373674131141,-0.00478823013158071,-0.0030580503305420014,-0.04515217455009862,0.037869906621054765,-0.06320046219890421,-0.07817061740649668,0.005784998005851186,-0.12608250938297869,0.0,0.003992336962840103,0.006201686237272847,0.3916350673406583,-0.0022093492744327437,analysis_outputs/submission_e372_q2calib_e372_calibonly_Q2_jepa_resid_dateblock_q20p35_s11p15_7e974275.csv,submission_e372_q2calib_e372_calibonly_Q2_jepa_resid_dateblock_q20p35_s11p15_7e974275.csv,
e372_calibonly_Q2_jepa_resid_dateblock_q20p5_s11p0,q2_calib_replace_e368_s1,Q2_jepa_resid_dateblock,jepa_resid,dateblock,-0.007305685939772988,0.9666666666666667,-0.008023053145071235,-0.0889946123190732,-0.11075090646728047,True,7.516723182529016,0.10927604031376492,7.625999222842781,-0.003806144292445303,-0.0018656568482054426,-0.04515217455037545,0.03788637556031117,-0.06320046219866256,-0.07817061740649668,0.005784998005851186,-0.12608250938297869,0.0,0.0057033385183430044,0.008859551767532637,0.39163506735218373,-0.0031562132491896335,analysis_outputs/submission_e372_q2calib_e372_calibonly_Q2_jepa_resid_dateblock_q20p5_s11p0_409de806.csv,submission_e372_q2calib_e372_calibonly_Q2_jepa_resid_dateblock_q20p5_s11p0_409de806.csv,
e372_calibonly_Q2_jepa_resid_dateblock_q20p5_s11p06,q2_calib_replace_e368_s1,Q2_jepa_resid_dateblock,jepa_resid,dateblock,-0.007305685939772988,0.9666666666666667,-0.008023053145071235,-0.0889946123190732,-0.11075090646728047,True,7.516723182529016,0.11583260273259083,7.632555785261608,-0.0038981765053827384,-0.001977268653106195,-0.04515217455037545,0.03788637556031117,-0.06320046219876742,-0.07817061740649668,0.005784998005851186,-0.12608250938297869,0.0,0.0057033385183430044,0.008859551767532637,0.39163506735218373,-0.0031562132491896335,analysis_outputs/submission_e372_q2calib_e372_calibonly_Q2_jepa_resid_dateblock_q20p5_s11p06_17037af1.csv,submission_e372_q2calib_e372_calibonly_Q2_jepa_resid_dateblock_q20p5_s11p06_17037af1.csv,
e372_calibonly_Q2_jepa_resid_dateblock_q20p5_s11p15,q2_calib_replace_e368_s1,Q2_jepa_resid_dateblock,jepa_resid,dateblock,-0.007305685939772988,0.9666666666666667,-0.008023053145071235,-0.0889946123190732,-0.11075090646728047,True,7.516723182529016,0.12566744636082963,7.642390628889846,-0.004036094888403579,-0.0021445783712421983,-0.04515217455037545,0.03788637556031117,-0.06320046219890421,-0.07817061740649668,0.005784998005851186,-0.12608250938297869,0.0,0.0057033385183430044,0.008859551767532637,0.39163506735218373,-0.0031562132491896335,analysis_outputs/submission_e372_q2calib_e372_calibonly_Q2_jepa_resid_dateblock_q20p5_s11p15_a3eec265.csv,submission_e372_q2calib_e372_calibonly_Q2_jepa_resid_dateblock_q20p5_s11p15_a3eec265.csv,
e372_calibonly_Q2_jepa_resid_dateblock_q20p75_s11p0,q2_calib_replace_e368_s1,Q2_jepa_resid_dateblock,jepa_resid,dateblock,-0.007305685939772988,0.9666666666666667,-0.008023053145071235,-0.0889946123190732,-0.11075090646728047,True,11.275084773793525,0.10927604031376492,11.38436081410729,-0.0032937200561081507,-0.001244698606545977,-0.04515217455059075,0.03789919464171316,-0.06320046219866256,-0.07817061740649668,0.005784998005851186,-0.12608250938297869,0.0,0.008555007777514506,0.013289327651298956,0.391635067361148,-0.004734319873784449,analysis_outputs/submission_e372_q2calib_e372_calibonly_Q2_jepa_resid_dateblock_q20p75_s11p0_f1fbdcd1.csv,submission_e372_q2calib_e372_calibonly_Q2_jepa_resid_dateblock_q20p75_s11p0_f1fbdcd1.csv,
e372_calibonly_Q2_jepa_resid_dateblock_q20p75_s11p06,q2_calib_replace_e368_s1,Q2_jepa_resid_dateblock,jepa_resid,dateblock,-0.007305685939772988,0.9666666666666667,-0.008023053145071235,-0.0889946123190732,-0.11075090646728047,True,11.275084773793525,0.11583260273259083,11.390917376526113,-0.0033553040579345386,-0.001319283224933161,-0.04515217455059075,0.03789919464171316,-0.06320046219876742,-0.07817061740649668,0.005784998005851186,-0.12608250938297869,0.0,0.008555007777514506,0.013289327651298956,0.391635067361148,-0.004734319873784449,analysis_outputs/submission_e372_q2calib_e372_calibonly_Q2_jepa_resid_dateblock_q20p75_s11p06_fcb42a89.csv,submission_e372_q2calib_e372_calibonly_Q2_jepa_resid_dateblock_q20p75_s11p06_fcb42a89.csv,
