pred_index,base_index,tag,strategy,method,parent_rank,parent_tag,parent_pred_index,parent_all_minus_base,parent_e72_gap,parent_post101_p95,ranker,rollback_cells,rollback_q2s3_cells,rollback_s_cells,keep_factor,parent_excess_weighted_sum,estimated_excess_removed,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,e72_adverse_positive_exposure_all,e72_adverse_weighted_positive_mean,e72_adverse_positive_weight_frac,hard_worst_tail_mean,kl_if_mixmin_calibrated,e72_adverse_exposure_e101_plausible,e72_adverse_exposure_tail_equal,mean_abs_logit_move_vs_e95,max_abs_logit_move_vs_e95,changed_cells_vs_e95,changed_rows_vs_e95,tail_equal_law_cosine,tail_equal_law_resid_ratio,tail_equal_delta95_l1,tail_equal_delta101_l1,e101_active_delta95_l1,q2s3_delta95_l1,e101_plausible_delta95_l1,e95rel_rmse_tail_equal,transfer_shrinkage_risk_index,gate_cos95_resid025,gate_active_q2s3_not_more_than_e101,gate_e72_not_more_than_e95,gate_material_vs_e95,gate_strict_veto,gate_strict_actionable,post101_beat_e95_rate_broad,post101_beat_e95_rate_e101_order,post101_beat_e95_rate_e101_sensor,post101_beat_e95_rate_tight,post101_mean_vs_e95_broad,post101_mean_vs_e95_e101_order,post101_mean_vs_e95_e101_sensor,post101_mean_vs_e95_tight,post101_n_scenarios_broad,post101_n_scenarios_e101_order,post101_n_scenarios_e101_sensor,post101_n_scenarios_tight,post101_p95_vs_e95_broad,post101_p95_vs_e95_e101_order,post101_p95_vs_e95_e101_sensor,post101_p95_vs_e95_tight,tail_pass_tol1e12,all_sets_mean_beat,relaxed_structural_tol1e12,e72_plausible_gap_vs_e95,post101_ok,budget_ok,local_material,submit_relaxed,materialized_submission
527,0,e142_cell_clip_fc196191,transfer_budget_clip,cell_clip,7,e140_score_top_local_07002fed,66,-6.05051889013275e-06,0.0002952085728498684,8.082532299340895e-06,plausible_density,8,1,1,0.5,0.00029520857284994774,9.240181405276409e-05,-3.2183097125382254e-05,-5.975705897443007e-06,1.1102230246251565e-16,-1.7327531872668445e-05,-1.2089832308714854e-05,-1.2240188910217498e-05,-3.7666965299498756e-05,-3.841839307128225e-06,1.1102230246251565e-16,-4.155479420375752e-05,-1.995446076263896e-06,1.1102230246251565e-16,-4.155479420375752e-05,-1.7327531872668445e-05,3,1,1270,-0.0003537924739924703,-0.00016847684668397367,-2.3487509855396604e-05,-3.773428955994307e-06,3.9466033512347565e-05,1.784630227817663e-05,1.2742264779019095e-05,0.0006092954068721038,0.25,0.9444444444444444,True,0.006475362802690891,0.005066975742043662,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.000902447705988688,0.0027676857630334535,0.3987819882559564,0.003149005661661762,1.2619061119521119e-05,0.0017600439807680874,0.0015456611680026344,0.0010057142857143387,0.010000000000001563,180,101,0.9745713364794425,0.22978733106266422,0.0006565715860326029,0.000656571586032604,0.0008000000000002129,0.0007500000000000315,0.0006123151494150235,0.0023624113752839138,-0.9721413144890582,True,True,False,True,False,False,0.947566628041715,0.7368421052631579,0.7368421052631579,0.9448028673835125,-1.747165921929446e-05,-4.0326575210473465e-06,-4.0326575210473465e-06,-1.3837220039262882e-05,3452.0,57.0,57.0,2790.0,1.1664298200833847e-07,5.903441656564711e-06,5.903441656564711e-06,2.0582180451913602e-07,True,True,True,0.0002027089605071558,False,False,True,False,False
585,0,e142_cell_clip_599bc612,transfer_budget_clip,cell_clip,7,e140_score_top_local_07002fed,66,-6.05051889013275e-06,0.0002952085728498684,8.082532299340895e-06,q2s3_excess,8,3,4,0.0,0.00029520857284994774,7.680040306681056e-05,-3.215990358684806e-05,-5.9525123589088125e-06,1.1102230246251565e-16,-1.7148287620560865e-05,-1.1910588056607274e-05,-1.1872703392867834e-05,-3.776294317392459e-05,-3.93781718155406e-06,1.1102230246251565e-16,-4.156847996572566e-05,-2.0091318382320367e-06,1.1102230246251565e-16,-4.156847996572566e-05,-1.7148287620560865e-05,3,1,1301,-0.00034827899762095437,-0.00016820231392200569,-2.2510361964933612e-05,0.0,4.129919605574961e-05,2.0649598027874805e-05,1.4336537142611024e-05,0.0006092954068721038,0.2222222222222222,0.9166666666666666,True,0.006452505659833751,0.005016975742043664,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.000897007953036471,0.002754132604151286,0.3921713484544838,0.003143565908709545,1.2542329576505101e-05,0.0017757431900440716,0.0015858553030211023,0.0009828571428571978,0.010000000000001563,172,98,0.9682701481938734,0.2579176338078886,0.0007031062526837485,0.0007031062526837497,0.00040000000000023464,0.0007000000000000346,0.0006065608615409897,0.002651615078935338,-0.966282276598851,False,True,False,True,False,False,0.9545191193511008,0.7192982456140351,0.7192982456140351,0.9523297491039426,-1.781086210656657e-05,-3.954274900128529e-06,-3.954274900128529e-06,-1.421027744116944e-05,3452.0,57.0,57.0,2790.0,-2.6436100162476075e-07,6.579229653904841e-06,6.579229653904841e-06,-1.1823006056422119e-07,True,True,True,0.00021840816978314003,False,False,True,False,False
554,0,e142_cell_clip_ecc6c5d3,transfer_budget_clip,cell_clip,7,e140_score_top_local_07002fed,66,-6.05051889013275e-06,0.0002952085728498684,8.082532299340895e-06,excess_per_reward,13,1,1,0.5,0.00029520857284994774,0.00010726233183722078,-3.215332606332222e-05,-5.945934835382971e-06,1.1102230246251565e-16,-1.7231429977448975e-05,-1.1993730413495385e-05,-1.1856661495945886e-05,-3.7679050817085447e-05,-3.853924824714916e-06,1.1102230246251565e-16,-4.154949739521019e-05,-1.9901492677165677e-06,1.1102230246251565e-16,-4.154949739521019e-05,-1.7231429977448975e-05,3,1,1207,-0.00034497251321836676,-0.00016363666410001976,-2.2549918290454274e-05,-3.773428955994307e-06,3.9466033512347565e-05,1.784630227817663e-05,1.2742264779019095e-05,0.0006092954068721038,0.25,0.9444444444444444,True,0.006461077088405178,0.005066975742043662,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008958593171441458,0.00275390164740964,0.3987819882559564,0.00314241727281722,1.2592664176069991e-05,0.0017451637289022377,0.0015292831636899307,0.0009914285714286244,0.010000000000001563,180,101,0.9768718339169514,0.21875800450931257,0.0006217119402696872,0.0006217119402696883,0.0008000000000002129,0.0007500000000000315,0.0005803587086883365,0.002249020413341572,-0.9744492520525001,True,True,False,True,False,False,0.951332560834299,0.7719298245614035,0.7719298245614035,0.9494623655913978,-1.7447983598083198e-05,-4.252007095248408e-06,-4.252007095248408e-06,-1.3845626231343164e-05,3452.0,57.0,57.0,2790.0,-1.2946112677305484e-07,5.070072459968662e-06,5.070072459968662e-06,5.343228769841259e-08,True,True,True,0.00018782870864130614,False,False,True,False,False
554,0,e142_cell_clip_ecc6c5d3,transfer_budget_clip,cell_clip,7,e140_score_top_local_07002fed,66,-6.05051889013275e-06,0.0002952085728498684,8.082532299340895e-06,low_reward_excess,13,1,1,0.5,0.00029520857284994774,0.00010726233183722078,-3.215332606332222e-05,-5.945934835382971e-06,1.1102230246251565e-16,-1.7231429977448975e-05,-1.1993730413495385e-05,-1.1856661495945886e-05,-3.7679050817085447e-05,-3.853924824714916e-06,1.1102230246251565e-16,-4.154949739521019e-05,-1.9901492677165677e-06,1.1102230246251565e-16,-4.154949739521019e-05,-1.7231429977448975e-05,3,1,1240,-0.00034497251321836676,-0.00016363666410001976,-2.2549918290454274e-05,-3.773428955994307e-06,3.9466033512347565e-05,1.784630227817663e-05,1.2742264779019095e-05,0.0006092954068721038,0.25,0.9444444444444444,True,0.006461077088405178,0.005066975742043662,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008958593171441458,0.00275390164740964,0.3987819882559564,0.00314241727281722,1.2592664176069991e-05,0.0017451637289022377,0.0015292831636899307,0.0009914285714286244,0.010000000000001563,180,101,0.9768718339169514,0.21875800450931257,0.0006217119402696872,0.0006217119402696883,0.0008000000000002129,0.0007500000000000315,0.0005803587086883365,0.002249020413341572,-0.9744492520525001,True,True,False,True,False,False,0.951332560834299,0.7719298245614035,0.7719298245614035,0.9494623655913978,-1.7447983598083198e-05,-4.252007095248408e-06,-4.252007095248408e-06,-1.3845626231343164e-05,3452.0,57.0,57.0,2790.0,-1.2946112677305484e-07,5.070072459968662e-06,5.070072459968662e-06,5.343228769841259e-08,True,True,True,0.00018782870864130614,False,False,True,False,False
526,0,e142_cell_clip_517c3e59,transfer_budget_clip,cell_clip,7,e140_score_top_local_07002fed,66,-6.05051889013275e-06,0.0002952085728498684,8.082532299340895e-06,excess,8,1,1,0.25,0.00029520857284994774,0.00013860272107914614,-3.2138295506745074e-05,-5.930904278805826e-06,1.1102230246251565e-16,-1.722868826270485e-05,-1.199098869875126e-05,-1.215681984345629e-05,-3.763417999291807e-05,-3.8090540005475404e-06,1.1102230246251565e-16,-4.1552018264390256e-05,-1.992670136896635e-06,1.1102230246251565e-16,-4.1552018264390256e-05,-1.722868826270485e-05,3,1,1170,-0.00034809979581144624,-0.0001663764501477205,-2.2198838590253844e-05,-1.8895748730984874e-06,3.9466033512347565e-05,1.878822931962454e-05,1.333691568904e-05,0.0006092954068721038,0.25,0.9444444444444444,True,0.006463934231262321,0.005061975742043662,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008959766739535372,0.002752525327241058,0.3987819882559564,0.003142534629626612,1.260907156454453e-05,0.0017138675182611003,0.001489669215896766,0.0009942857142857674,0.010000000000001563,180,101,0.9778233900255665,0.21404384090504167,0.0005580987506071126,0.0005580987506071137,0.0008000000000002129,0.0007450000000000313,0.0005272107658028316,0.0022005547574145187,-0.9754214562664357,True,True,False,True,False,False,0.9550984936268829,0.7894736842105263,0.7894736842105263,0.9526881720430107,-1.7508127208773686e-05,-4.539948485759551e-06,-4.539948485759551e-06,-1.3915931799625663e-05,3452.0,57.0,57.0,2790.0,-3.062050238634987e-07,4.799249591429495e-06,4.799249591429495e-06,-1.8995046803570512e-07,True,True,True,0.0001565324980001687,False,False,True,False,False
526,0,e142_cell_clip_517c3e59,transfer_budget_clip,cell_clip,7,e140_score_top_local_07002fed,66,-6.05051889013275e-06,0.0002952085728498684,8.082532299340895e-06,plausible_density,8,1,1,0.25,0.00029520857284994774,0.00013860272107914614,-3.2138295506745074e-05,-5.930904278805826e-06,1.1102230246251565e-16,-1.722868826270485e-05,-1.199098869875126e-05,-1.215681984345629e-05,-3.763417999291807e-05,-3.8090540005475404e-06,1.1102230246251565e-16,-4.1552018264390256e-05,-1.992670136896635e-06,1.1102230246251565e-16,-4.1552018264390256e-05,-1.722868826270485e-05,3,1,1269,-0.00034809979581144624,-0.0001663764501477205,-2.2198838590253844e-05,-1.8895748730984874e-06,3.9466033512347565e-05,1.878822931962454e-05,1.333691568904e-05,0.0006092954068721038,0.25,0.9444444444444444,True,0.006463934231262321,0.005061975742043662,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008959766739535372,0.002752525327241058,0.3987819882559564,0.003142534629626612,1.260907156454453e-05,0.0017138675182611003,0.001489669215896766,0.0009942857142857674,0.010000000000001563,180,101,0.9778233900255665,0.21404384090504167,0.0005580987506071126,0.0005580987506071137,0.0008000000000002129,0.0007450000000000313,0.0005272107658028316,0.0022005547574145187,-0.9754214562664357,True,True,False,True,False,False,0.9550984936268829,0.7894736842105263,0.7894736842105263,0.9526881720430107,-1.7508127208773686e-05,-4.539948485759551e-06,-4.539948485759551e-06,-1.3915931799625663e-05,3452.0,57.0,57.0,2790.0,-3.062050238634987e-07,4.799249591429495e-06,4.799249591429495e-06,-1.8995046803570512e-07,True,True,True,0.0001565324980001687,False,False,True,False,False
557,0,e142_cell_clip_db6ac8e5,transfer_budget_clip,cell_clip,7,e140_score_top_local_07002fed,66,-6.05051889013275e-06,0.0002952085728498684,8.082532299340895e-06,excess_per_reward,21,2,5,0.5,0.00029520857284994774,0.00012292098413945542,-3.208857309544566e-05,-5.881181867506413e-06,1.1102230246251565e-16,-1.7277500492740572e-05,-1.2039800928786981e-05,-1.1828433273963768e-05,-3.753964328290227e-05,-3.714517290531738e-06,1.1102230246251565e-16,-4.144857551058312e-05,-1.8892273830894979e-06,1.1102230246251565e-16,-4.144857551058312e-05,-1.7277500492740572e-05,3,1,1210,-0.0003353670445022494,-0.00016259379858130085,-2.0782935895691246e-05,-3.773428955994307e-06,4.0193648400826953e-05,1.8210109722416323e-05,1.2900167315581752e-05,0.0006092954068721038,0.25,0.9444444444444444,True,0.006438219945548036,0.005056975742043663,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008854736112342518,0.0027368350421173512,0.3987819882559564,0.003132031566907326,1.2542254004475232e-05,0.0017294612219656506,0.0015145608224198808,0.0009685714285714817,0.010000000000001563,180,101,0.9788627385008872,0.20881147039655368,0.0005917447449663621,0.0005917447449663632,0.000700000000000215,0.0007400000000000318,0.0005458578901098936,0.0021467614888657787,-0.9765580078899042,True,True,False,True,False,False,0.9559675550405562,0.7719298245614035,0.7719298245614035,0.9551971326164874,-1.7417823303941982e-05,-4.495742980698256e-06,-4.495742980698256e-06,-1.3884880273356287e-05,3452.0,57.0,57.0,2790.0,-3.9631441964983015e-07,4.180232234420219e-06,4.180232234420219e-06,-3.3405558285441524e-07,True,True,True,0.000172126201704719,False,False,True,False,False
557,0,e142_cell_clip_db6ac8e5,transfer_budget_clip,cell_clip,7,e140_score_top_local_07002fed,66,-6.05051889013275e-06,0.0002952085728498684,8.082532299340895e-06,low_reward_excess,21,2,5,0.5,0.00029520857284994774,0.00012292098413945542,-3.208857309544566e-05,-5.881181867506413e-06,1.1102230246251565e-16,-1.7277500492740572e-05,-1.2039800928786981e-05,-1.1828433273963768e-05,-3.753964328290227e-05,-3.714517290531738e-06,1.1102230246251565e-16,-4.144857551058312e-05,-1.8892273830894979e-06,1.1102230246251565e-16,-4.144857551058312e-05,-1.7277500492740572e-05,3,1,1243,-0.0003353670445022494,-0.00016259379858130085,-2.0782935895691246e-05,-3.773428955994307e-06,4.0193648400826953e-05,1.8210109722416323e-05,1.2900167315581752e-05,0.0006092954068721038,0.25,0.9444444444444444,True,0.006438219945548036,0.005056975742043663,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008854736112342518,0.0027368350421173512,0.3987819882559564,0.003132031566907326,1.2542254004475232e-05,0.0017294612219656506,0.0015145608224198808,0.0009685714285714817,0.010000000000001563,180,101,0.9788627385008872,0.20881147039655368,0.0005917447449663621,0.0005917447449663632,0.000700000000000215,0.0007400000000000318,0.0005458578901098936,0.0021467614888657787,-0.9765580078899042,True,True,False,True,False,False,0.9559675550405562,0.7719298245614035,0.7719298245614035,0.9551971326164874,-1.7417823303941982e-05,-4.495742980698256e-06,-4.495742980698256e-06,-1.3884880273356287e-05,3452.0,57.0,57.0,2790.0,-3.9631441964983015e-07,4.180232234420219e-06,4.180232234420219e-06,-3.3405558285441524e-07,True,True,True,0.000172126201704719,False,False,True,False,False
553,0,e142_cell_clip_d502b3bd,transfer_budget_clip,cell_clip,7,e140_score_top_local_07002fed,66,-6.05051889013275e-06,0.0002952085728498684,8.082532299340895e-06,excess_per_reward,13,1,1,0.25,0.00029520857284994774,0.00016089349775583116,-3.208779138108575e-05,-5.880400153146503e-06,1.1102230246251565e-16,-1.707622241686746e-05,-1.1838522852913869e-05,-1.1568580990717336e-05,-3.7647188428469036e-05,-3.822062436098506e-06,1.1102230246251565e-16,-4.153996329769871e-05,-1.980615170205091e-06,1.1102230246251565e-16,-4.153996329769871e-05,-1.707622241686746e-05,3,1,1206,-0.00033486094434761473,-0.00015910957604758913,-2.0785851018806367e-05,-1.8895748730984874e-06,3.9466033512347565e-05,1.878822931962454e-05,1.333691568904e-05,0.0006092954068721038,0.25,0.9444444444444444,True,0.0064425056598337496,0.005061975742043662,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008861006909108493,0.0027318629626825346,0.3987819882559564,0.003132658646583923,1.2576076373493102e-05,0.001691561941865604,0.0014651184042332197,0.000972857142857196,0.010000000000001563,180,101,0.980730828592296,0.19907492208808028,0.0005058092819627387,0.0005058092819627399,0.0008000000000002129,0.0007450000000000313,0.0004792761047128011,0.00204666139904113,-0.978340047621363,True,True,False,True,False,False,0.9579953650057937,0.8421052631578947,0.8421052631578947,0.9562724014336917,-1.745160469866769e-05,-4.8621752004902445e-06,-4.8621752004902445e-06,-1.391137486670067e-05,3452.0,57.0,57.0,2790.0,-4.541561305713219e-07,3.703167311229259e-06,3.703167311229259e-06,-3.583397581295454e-07,True,True,True,0.00013422692160467244,False,False,True,False,False
553,0,e142_cell_clip_d502b3bd,transfer_budget_clip,cell_clip,7,e140_score_top_local_07002fed,66,-6.05051889013275e-06,0.0002952085728498684,8.082532299340895e-06,low_reward_excess,13,1,1,0.25,0.00029520857284994774,0.00016089349775583116,-3.208779138108575e-05,-5.880400153146503e-06,1.1102230246251565e-16,-1.707622241686746e-05,-1.1838522852913869e-05,-1.1568580990717336e-05,-3.7647188428469036e-05,-3.822062436098506e-06,1.1102230246251565e-16,-4.153996329769871e-05,-1.980615170205091e-06,1.1102230246251565e-16,-4.153996329769871e-05,-1.707622241686746e-05,3,1,1239,-0.00033486094434761473,-0.00015910957604758913,-2.0785851018806367e-05,-1.8895748730984874e-06,3.9466033512347565e-05,1.878822931962454e-05,1.333691568904e-05,0.0006092954068721038,0.25,0.9444444444444444,True,0.0064425056598337496,0.005061975742043662,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008861006909108493,0.0027318629626825346,0.3987819882559564,0.003132658646583923,1.2576076373493102e-05,0.001691561941865604,0.0014651184042332197,0.000972857142857196,0.010000000000001563,180,101,0.980730828592296,0.19907492208808028,0.0005058092819627387,0.0005058092819627399,0.0008000000000002129,0.0007450000000000313,0.0004792761047128011,0.00204666139904113,-0.978340047621363,True,True,False,True,False,False,0.9579953650057937,0.8421052631578947,0.8421052631578947,0.9562724014336917,-1.745160469866769e-05,-4.8621752004902445e-06,-4.8621752004902445e-06,-1.391137486670067e-05,3452.0,57.0,57.0,2790.0,-4.541561305713219e-07,3.703167311229259e-06,3.703167311229259e-06,-3.583397581295454e-07,True,True,True,0.00013422692160467244,False,False,True,False,False
525,0,e142_cell_clip_7856a6c8,transfer_budget_clip,cell_clip,7,e140_score_top_local_07002fed,66,-6.05051889013275e-06,0.0002952085728498684,8.082532299340895e-06,excess,8,1,1,0.0,0.00029520857284994774,0.00018480362810552819,-3.2078830467963115e-05,-5.871439240023868e-06,1.1102230246251565e-16,-1.7123007554520342e-05,-1.1885307990566751e-05,-1.2061064738944083e-05,-3.759736520991819e-05,-3.772239217547657e-06,1.1102230246251565e-16,-4.1516118639339794e-05,-1.956770511846173e-06,1.1102230246251565e-16,-4.1516118639339794e-05,-1.7123007554520342e-05,3,1,1169,-0.00034248635240165525,-0.0001642694763904773,-2.090359010423204e-05,0.0,3.9466033512347565e-05,1.9733016756173782e-05,1.3933372404022625e-05,0.0006092954068721038,0.2222222222222222,0.9166666666666666,True,0.006452505659833749,0.005056975742043663,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008895122191394298,0.002737381267325484,0.38978028208448734,0.003136070174812504,1.260565923061118e-05,0.001667739965005354,0.0014337337607945987,0.0009828571428571963,0.010000000000001563,172,99,0.9789135525471981,0.20853204853661286,0.0004596259151816238,0.0004596259151816249,0.0008000000000002129,0.0007400000000000323,0.00044210638219064366,0.0021438887918490434,-0.9765396825646953,True,True,False,True,False,False,0.958864426419467,0.8245614035087719,0.8245614035087719,0.9566308243727598,-1.7491893773659513e-05,-5.030236739914795e-06,-5.030236739914795e-06,-1.3951600274989231e-05,3452.0,57.0,57.0,2790.0,-5.881705242382262e-07,3.130050326460196e-06,3.130050326460196e-06,-4.2969276026934656e-07,True,True,True,0.00011040494474442238,False,False,True,False,False
525,0,e142_cell_clip_7856a6c8,transfer_budget_clip,cell_clip,7,e140_score_top_local_07002fed,66,-6.05051889013275e-06,0.0002952085728498684,8.082532299340895e-06,plausible_density,8,1,1,0.0,0.00029520857284994774,0.00018480362810552819,-3.2078830467963115e-05,-5.871439240023868e-06,1.1102230246251565e-16,-1.7123007554520342e-05,-1.1885307990566751e-05,-1.2061064738944083e-05,-3.759736520991819e-05,-3.772239217547657e-06,1.1102230246251565e-16,-4.1516118639339794e-05,-1.956770511846173e-06,1.1102230246251565e-16,-4.1516118639339794e-05,-1.7123007554520342e-05,3,1,1268,-0.00034248635240165525,-0.0001642694763904773,-2.090359010423204e-05,0.0,3.9466033512347565e-05,1.9733016756173782e-05,1.3933372404022625e-05,0.0006092954068721038,0.2222222222222222,0.9166666666666666,True,0.006452505659833749,0.005056975742043663,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008895122191394298,0.002737381267325484,0.38978028208448734,0.003136070174812504,1.260565923061118e-05,0.001667739965005354,0.0014337337607945987,0.0009828571428571963,0.010000000000001563,172,99,0.9789135525471981,0.20853204853661286,0.0004596259151816238,0.0004596259151816249,0.0008000000000002129,0.0007400000000000323,0.00044210638219064366,0.0021438887918490434,-0.9765396825646953,True,True,False,True,False,False,0.958864426419467,0.8245614035087719,0.8245614035087719,0.9566308243727598,-1.7491893773659513e-05,-5.030236739914795e-06,-5.030236739914795e-06,-1.3951600274989231e-05,3452.0,57.0,57.0,2790.0,-5.881705242382262e-07,3.130050326460196e-06,3.130050326460196e-06,-4.2969276026934656e-07,True,True,True,0.00011040494474442238,False,False,True,False,False
552,0,e142_cell_clip_a4399f78,transfer_budget_clip,cell_clip,7,e140_score_top_local_07002fed,66,-6.05051889013275e-06,0.0002952085728498684,8.082532299340895e-06,excess_per_reward,13,1,1,0.0,0.00029520857284994774,0.00021452466367444156,-3.200802861291763e-05,-5.80063738497838e-06,1.1102230246251565e-16,-1.690863643988294e-05,-1.167093687592935e-05,-1.1259486694781273e-05,-3.7607883361601147e-05,-3.782757369230616e-06,1.1102230246251565e-16,-4.150756603715777e-05,-1.9482179096641516e-06,1.1102230246251565e-16,-4.150756603715777e-05,-1.690863643988294e-05,3,1,1205,-0.0003248226715678426,-0.0001545715117515778,-1.9010807503633265e-05,0.0,3.9466033512347565e-05,1.9733016756173782e-05,1.3933372404022625e-05,0.0006092954068721038,0.2222222222222222,0.9166666666666666,True,0.006423934231262321,0.005056975742043663,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008763530409210796,0.002709849857392634,0.38380261615949623,0.003122910996594154,1.2570464814443254e-05,0.0016380189294364408,0.0014010209361420974,0.0009542857142857677,0.010000000000001563,167,96,0.9820264552023154,0.19206616384343925,0.0003899066236557917,0.0003899066236557929,0.0008000000000002129,0.0007400000000000323,0.00037819350073726955,0.0019746053369110576,-0.9796674457375969,True,True,False,True,False,False,0.962630359212051,0.8771929824561403,0.8771929824561403,0.9609318996415771,-1.7404027505851724e-05,-5.455659164567544e-06,-5.455659164567544e-06,-1.393528818842906e-05,3452.0,57.0,57.0,2790.0,-9.725188239735013e-07,2.528367042342944e-06,2.528367042342944e-06,-8.764791631967925e-07,True,True,True,8.06839091755092e-05,False,False,True,False,False
552,0,e142_cell_clip_a4399f78,transfer_budget_clip,cell_clip,7,e140_score_top_local_07002fed,66,-6.05051889013275e-06,0.0002952085728498684,8.082532299340895e-06,low_reward_excess,13,1,1,0.0,0.00029520857284994774,0.00021452466367444156,-3.200802861291763e-05,-5.80063738497838e-06,1.1102230246251565e-16,-1.690863643988294e-05,-1.167093687592935e-05,-1.1259486694781273e-05,-3.7607883361601147e-05,-3.782757369230616e-06,1.1102230246251565e-16,-4.150756603715777e-05,-1.9482179096641516e-06,1.1102230246251565e-16,-4.150756603715777e-05,-1.690863643988294e-05,3,1,1238,-0.0003248226715678426,-0.0001545715117515778,-1.9010807503633265e-05,0.0,3.9466033512347565e-05,1.9733016756173782e-05,1.3933372404022625e-05,0.0006092954068721038,0.2222222222222222,0.9166666666666666,True,0.006423934231262321,0.005056975742043663,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008763530409210796,0.002709849857392634,0.38380261615949623,0.003122910996594154,1.2570464814443254e-05,0.0016380189294364408,0.0014010209361420974,0.0009542857142857677,0.010000000000001563,167,96,0.9820264552023154,0.19206616384343925,0.0003899066236557917,0.0003899066236557929,0.0008000000000002129,0.0007400000000000323,0.00037819350073726955,0.0019746053369110576,-0.9796674457375969,True,True,False,True,False,False,0.962630359212051,0.8771929824561403,0.8771929824561403,0.9609318996415771,-1.7404027505851724e-05,-5.455659164567544e-06,-5.455659164567544e-06,-1.393528818842906e-05,3452.0,57.0,57.0,2790.0,-9.725188239735013e-07,2.528367042342944e-06,2.528367042342944e-06,-8.764791631967925e-07,True,True,True,8.06839091755092e-05,False,False,True,False,False
530,0,e142_cell_clip_d92a9bcc,transfer_budget_clip,cell_clip,7,e140_score_top_local_07002fed,66,-6.05051889013275e-06,0.0002952085728498684,8.082532299340895e-06,excess,13,1,2,0.5,0.00029520857284994774,0.00011126868340100275,-3.2003626748711156e-05,-5.7962355207719085e-06,1.1102230246251565e-16,-1.673776015287398e-05,-1.1500060588920391e-05,-1.0961414658616775e-05,-3.768978292795211e-05,-3.8646569355815785e-06,1.1102230246251565e-16,-4.158333716530738e-05,-2.023989037813756e-06,1.1102230246251565e-16,-4.158333716530738e-05,-1.673776015287398e-05,3,1,1174,-0.0003446727741306943,-0.0001632029949345526,-2.2533037768390773e-05,-3.773428955994307e-06,3.9466033512347565e-05,1.784630227817663e-05,1.2742264779019095e-05,0.0006092954068721038,0.25,0.9444444444444444,True,0.006461077088405178,0.005066975742043662,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008962929863095888,0.002754808962697185,0.3987819882559564,0.003142850941982663,1.2593343448060611e-05,0.0017411262983271078,0.0015227560925744218,0.0009914285714286246,0.010000000000001563,180,101,0.9782555751467792,0.21188818080884542,0.0006008654078272868,0.0006008654078272879,0.0008000000000002129,0.0007500000000000315,0.0005671100040264577,0.002178392717806204,-0.9758350119976154,True,True,False,True,False,False,0.9504634994206257,0.7543859649122807,0.7543859649122807,0.9483870967741935,-1.697382993223878e-05,-4.191037327017267e-06,-4.191037327017267e-06,-1.347743036282731e-05,3452.0,57.0,57.0,2790.0,-5.1514394256238326e-08,4.95435492406573e-06,4.95435492406573e-06,1.1082695623401858e-07,True,True,True,0.0001837912780661762,False,False,True,False,False
