slice_id,target,view_id,split,rep,base_loss,slice_loss,actual_delta,null_q20,null_median,null_best,dominance,row_dominance,subject_dominance,dateblock_dominance,target_gate
Q1_family_jepa_context_subject5_cluster6,Q1,family_jepa_context,subject5,cluster6,0.7133767632509279,0.718552625879705,0.005175862628777117,0.0017583597511790622,0.00765968148286944,-0.011180769682279545,0.6111111111111112,0.7777777777777778,0.6666666666666666,0.3888888888888889,False
Q2_raw_human_context_subject5_pc,Q2,raw_human_context,subject5,pc,0.7227969273165776,0.7284085920776509,0.005611664761073221,0.004472274633542695,0.01914317008002636,-0.01754956953195308,0.7592592592592593,0.7222222222222222,0.7777777777777778,0.7777777777777778,False
S3_hybrid_context_subject5_pc,S3,hybrid_context,subject5,pc,0.6346768224885869,0.6403866968477803,0.005709874359193345,0.008021121784721896,0.01522598321169738,-0.013725742096707294,0.8333333333333334,0.7777777777777778,0.7222222222222222,1.0,False
S1_hybrid_context_dateblock5_cluster6,S1,hybrid_context,dateblock5,cluster6,0.5784955811519379,0.5842254878862139,0.00572990673427598,0.0035361526357550856,0.006309346203457689,-0.012700394309096197,0.5740740740740741,0.5555555555555556,0.6666666666666666,0.5,False
Q2_raw_human_context_dateblock5_pc,Q2,raw_human_context,dateblock5,pc,0.7047330121272107,0.710888251045025,0.006155238917814221,0.0033494779250282662,0.01301390002472258,-0.007638242821282004,0.7222222222222222,0.5555555555555556,0.8888888888888888,0.7222222222222222,False
S3_hybrid_context_dateblock5_cluster6,S3,hybrid_context,dateblock5,cluster6,0.53061215461437,0.5373953285672619,0.006783173952891963,0.001846703085318358,0.008088433561173058,-0.00764969768979773,0.5925925925925926,0.5555555555555556,0.6111111111111112,0.6111111111111112,False
S2_family_jepa_context_subject5_cluster6,S2,family_jepa_context,subject5,cluster6,0.6809744824356668,0.688799455736432,0.007824973300765148,0.0019423357482516671,0.006458312631139829,-0.005835154718093816,0.3888888888888889,0.5555555555555556,0.2222222222222222,0.3888888888888889,False
Q3_family_jepa_context_dateblock5_cluster6,Q3,family_jepa_context,dateblock5,cluster6,0.6798481239623563,0.6880590124133187,0.008210888450962406,0.005042735937716292,0.010042216832857997,-0.009944199389686714,0.5925925925925926,0.6666666666666666,0.3888888888888889,0.7222222222222222,False
Q1_raw_human_context_dateblock5_cluster6,Q1,raw_human_context,dateblock5,cluster6,0.6763069666227742,0.6849855068136177,0.008678540190843465,0.0009275278454919047,0.004439231543904576,-0.009577345290475048,0.18518518518518517,0.3333333333333333,0.16666666666666666,0.05555555555555555,False
S3_family_jepa_context_dateblock5_cluster6,S3,family_jepa_context,dateblock5,cluster6,0.53061215461437,0.5402131350806125,0.009600980466242581,0.0035514195196511447,0.008026877637344887,-0.010651165130572626,0.3888888888888889,0.4444444444444444,0.4444444444444444,0.2777777777777778,False
S1_family_jepa_context_dateblock5_pc,S1,family_jepa_context,dateblock5,pc,0.5784955811519379,0.5883665889569334,0.009871007804995502,0.005239896938025468,0.01105592820623763,-0.0013676271310142374,0.5740740740740741,0.5555555555555556,0.6666666666666666,0.5,False
Q1_hybrid_context_dateblock5_cluster6,Q1,hybrid_context,dateblock5,cluster6,0.6763069666227742,0.68638130806207,0.010074341439295753,0.003092257072197914,0.007642916050712767,-0.006018441165282606,0.2962962962962963,0.3333333333333333,0.2777777777777778,0.2777777777777778,False
Q2_family_jepa_context_subject5_pc,Q2,family_jepa_context,subject5,pc,0.7227969273165776,0.7330302454164319,0.010233318099854283,0.01212720183702263,0.022975922919735325,-0.008193293400556412,0.8148148148148148,0.6111111111111112,0.8333333333333334,1.0,False
S3_hybrid_context_dateblock5_pc,S3,hybrid_context,dateblock5,pc,0.53061215461437,0.5409090916383874,0.01029693702401746,0.0031241416299869337,0.010998635943001045,-0.005173469248847873,0.5185185185185185,0.5555555555555556,0.5,0.5,False
S3_family_jepa_context_dateblock5_pc,S3,family_jepa_context,dateblock5,pc,0.53061215461437,0.5409826951729256,0.010370540558555685,0.0043486323267913915,0.008764367754883151,-0.007510211837364111,0.35185185185185186,0.5,0.3333333333333333,0.2222222222222222,False
S1_family_jepa_context_subject5_cluster6,S1,family_jepa_context,subject5,cluster6,0.6555027986685907,0.6660108409794493,0.010508042310858556,0.005204756771147601,0.009746871526597367,0.0001330411509242735,0.46296296296296297,0.6111111111111112,0.3888888888888889,0.3888888888888889,False
Q1_raw_human_context_dateblock5_pc,Q1,raw_human_context,dateblock5,pc,0.6763069666227742,0.6869687912812527,0.010661824658478425,0.005044082491134971,0.01203166059962435,-0.006569074688938414,0.5370370370370371,0.6666666666666666,0.5,0.4444444444444444,False
S4_family_jepa_context_subject5_cluster6,S4,family_jepa_context,subject5,cluster6,0.7226843518383355,0.733359280951048,0.010674929112712506,0.0024920950431011734,0.006870729480320248,-0.005410092220487495,0.25925925925925924,0.2222222222222222,0.2222222222222222,0.3333333333333333,False
Q2_family_jepa_context_subject5_cluster6,Q2,family_jepa_context,subject5,cluster6,0.7227969273165776,0.7334825753079203,0.01068564799134264,0.0017448165603235703,0.009449408498015233,-0.005406108684787858,0.48148148148148145,0.5555555555555556,0.2777777777777778,0.6111111111111112,False
S2_raw_human_context_dateblock5_pc,S2,raw_human_context,dateblock5,pc,0.5835782973280065,0.5944957820213073,0.010917484693300783,0.004206166954812863,0.01236680298382159,-0.007773968094629602,0.5370370370370371,0.7777777777777778,0.5,0.3333333333333333,False
S3_family_jepa_context_subject5_cluster6,S3,family_jepa_context,subject5,cluster6,0.6346768224885869,0.6458635664862835,0.011186743997696591,0.003666613981918188,0.007370665578668556,-0.008805871871877313,0.2777777777777778,0.2777777777777778,0.2222222222222222,0.3333333333333333,False
S1_raw_human_context_dateblock5_cluster6,S1,raw_human_context,dateblock5,cluster6,0.5784955811519379,0.590912098803391,0.01241651765145313,-5.907076802964378e-05,0.004042923943471999,-0.008236498909187318,0.0,0.0,0.0,0.0,False
Q2_family_jepa_context_dateblock5_pc,Q2,family_jepa_context,dateblock5,pc,0.7047330121272107,0.7175431715004553,0.01281015937324459,0.006865401423039109,0.014067452707341721,-0.010004314267729741,0.5740740740740741,0.4444444444444444,0.5,0.7777777777777778,False
S2_family_jepa_context_dateblock5_pc,S2,family_jepa_context,dateblock5,pc,0.5835782973280065,0.5964717800074351,0.01289348267942858,0.004089933961610282,0.008964485019784807,-0.0070268594304057075,0.25925925925925924,0.2222222222222222,0.2777777777777778,0.2777777777777778,False
Q1_family_jepa_context_dateblock5_cluster6,Q1,family_jepa_context,dateblock5,cluster6,0.6763069666227742,0.6902502358458229,0.013943269223048671,0.002393154182853686,0.00742113561437624,-0.008401325684112892,0.14814814814814814,0.1111111111111111,0.16666666666666666,0.16666666666666666,False
S1_hybrid_context_dateblock5_pc,S1,hybrid_context,dateblock5,pc,0.5784955811519379,0.5927117531310543,0.014216171979116399,0.001506118902180154,0.010466082829397483,-0.006747431097546275,0.3333333333333333,0.3888888888888889,0.2777777777777778,0.3333333333333333,False
S1_family_jepa_context_dateblock5_cluster6,S1,family_jepa_context,dateblock5,cluster6,0.5784955811519379,0.5952550825463722,0.016759501394434273,0.0033467419379493712,0.008216076410002437,-0.00419261158882378,0.07407407407407407,0.0,0.2222222222222222,0.0,False
Q1_hybrid_context_dateblock5_pc,Q1,hybrid_context,dateblock5,pc,0.6763069666227742,0.6942171971976938,0.017910230574919583,0.007686424468495767,0.012334726659390227,-0.002301709733525392,0.2962962962962963,0.3888888888888889,0.2777777777777778,0.2222222222222222,False
Q3_raw_human_context_dateblock5_pc,Q3,raw_human_context,dateblock5,pc,0.6798481239623563,0.6984761234506885,0.01862799948833227,0.003182348072359399,0.010267834137064724,-0.003584323207602935,0.24074074074074073,0.16666666666666666,0.2777777777777778,0.2777777777777778,False
Q1_family_jepa_context_dateblock5_pc,Q1,family_jepa_context,dateblock5,pc,0.6763069666227742,0.6950413916887603,0.018734425065986104,0.00525054674748946,0.00869343822482016,-0.011940880452465108,0.09259259259259259,0.1111111111111111,0.1111111111111111,0.05555555555555555,False
Q3_family_jepa_context_subject5_pc,Q3,family_jepa_context,subject5,pc,0.6943832259829932,0.7143935038667724,0.02001027788377918,0.0037905366726898714,0.008463349782849072,-0.023222709082140525,0.2037037037037037,0.05555555555555555,0.3888888888888889,0.16666666666666666,False
S3_raw_human_context_dateblock5_pc,S3,raw_human_context,dateblock5,pc,0.53061215461437,0.5533578551334628,0.02274570051909286,0.008001875269977022,0.015472599679967447,-0.004253506983992961,0.25925925925925924,0.16666666666666666,0.3888888888888889,0.2222222222222222,False
S2_family_jepa_context_subject5_pc,S2,family_jepa_context,subject5,pc,0.6809744824356668,0.7039485732724348,0.022974090836767935,0.00653666178876129,0.01656357065099079,-0.0024956370422498653,0.37037037037037035,0.0,0.3333333333333333,0.7777777777777778,False
Q1_family_jepa_context_subject5_pc,Q1,family_jepa_context,subject5,pc,0.7133767632509279,0.7372079534014359,0.02383119015050794,0.003033179831339728,0.011995939550845491,-0.00909991588432979,0.12962962962962962,0.0,0.2777777777777778,0.1111111111111111,False
S3_raw_human_context_subject5_pc,S3,raw_human_context,subject5,pc,0.6346768224885869,0.6614668470001581,0.026790024511571198,0.013542604339263844,0.03349844299275506,-0.004772249468828038,0.6481481481481481,0.2222222222222222,0.8888888888888888,0.8333333333333334,False
Q2_hybrid_context_subject5_pc,Q2,hybrid_context,subject5,pc,0.7227969273165776,0.749991954526355,0.0271950272097774,0.00805596800596662,0.02056106770295546,-0.02066220835864563,0.35185185185185186,0.0,0.5,0.5555555555555556,False
S3_hybrid_context_subject5_cluster6,S3,hybrid_context,subject5,cluster6,0.6346768224885869,0.6621091691026175,0.0274323466140306,0.010127450987160837,0.020015473713509813,-0.0012979779987274398,0.35185185185185186,0.0,0.5,0.5555555555555556,False
Q1_hybrid_context_subject5_pc,Q1,hybrid_context,subject5,pc,0.7133767632509279,0.7484537503551818,0.03507698710425389,0.006290845863048911,0.015013568707545277,-0.0030063664621770014,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,False
Q2_raw_human_context_subject5_cluster6,Q2,raw_human_context,subject5,cluster6,0.7227969273165776,0.7601546895023084,0.037357762185730725,0.006113400420447879,0.03396326475758277,0.0018838492403934204,0.4444444444444444,0.0,1.0,0.3333333333333333,False
S2_hybrid_context_subject5_pc,S2,hybrid_context,subject5,pc,0.6809744824356668,0.7201324931498726,0.03915801071420577,0.006781593302606261,0.02253157442833792,-0.005491578739539094,0.16666666666666666,0.0,0.1111111111111111,0.3888888888888889,False
S3_family_jepa_context_subject5_pc,S3,family_jepa_context,subject5,pc,0.6346768224885869,0.6761747184982149,0.041497896009627944,0.009508951161314227,0.0192704888114808,-0.0017056149296758027,0.1111111111111111,0.0,0.16666666666666666,0.16666666666666666,False
S1_family_jepa_context_subject5_pc,S1,family_jepa_context,subject5,pc,0.6555027986685907,0.6984126480587046,0.042909849390113886,0.0047056968607226204,0.019091105845585654,-0.004290092892061725,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,False
S1_hybrid_context_subject5_pc,S1,hybrid_context,subject5,pc,0.6555027986685907,0.6997312716271111,0.04422847295852039,0.0005304541295925625,0.011116072311013636,-0.01712888564283377,0.07407407407407407,0.0,0.16666666666666666,0.05555555555555555,False
S1_raw_human_context_subject5_pc,S1,raw_human_context,subject5,pc,0.6555027986685907,0.7017308354686764,0.04622803680008569,0.009318332491315575,0.022556539271202825,-0.005905339544008181,0.2222222222222222,0.0,0.2222222222222222,0.4444444444444444,False
S4_hybrid_context_subject5_pc,S4,hybrid_context,subject5,pc,0.7226843518383355,0.7720981204152799,0.04941376857694446,0.011426621670325265,0.01949822259108841,-0.011907835294628355,0.12962962962962962,0.0,0.1111111111111111,0.2777777777777778,False
S3_raw_human_context_subject5_cluster6,S3,raw_human_context,subject5,cluster6,0.6346768224885869,0.6841529698292531,0.04947614734066619,0.008742153381462383,0.02730377494798053,-0.007904927457389244,0.42592592592592593,0.0,0.5,0.7777777777777778,False
Q2_hybrid_context_subject5_cluster6,Q2,hybrid_context,subject5,cluster6,0.7227969273165776,0.7798720685957231,0.05707514127914548,0.012167364555646532,0.06747267364480031,0.002338479062664045,0.6296296296296297,0.0,0.8888888888888888,1.0,False
S4_family_jepa_context_subject5_pc,S4,family_jepa_context,subject5,pc,0.7226843518383355,0.7833221852574376,0.060637833419102116,0.0056308576049368675,0.015906111944627932,-0.008617999126401155,0.07407407407407407,0.0,0.1111111111111111,0.1111111111111111,False
S2_hybrid_context_subject5_cluster6,S2,hybrid_context,subject5,cluster6,0.6809744824356668,0.7626055635785863,0.0816310811429195,0.011062193297502913,0.08727626090555468,-0.00974411470494263,0.5555555555555556,0.0,0.8888888888888888,0.7777777777777778,False
S1_hybrid_context_subject5_cluster6,S1,hybrid_context,subject5,cluster6,0.6555027986685907,0.7406163578560646,0.08511355918747388,0.01219264945251422,0.08703767913213961,-0.00010528597283299135,0.5185185185185185,0.0,0.7777777777777778,0.7777777777777778,False
Q3_hybrid_context_subject5_cluster6,Q3,hybrid_context,subject5,cluster6,0.6943832259829932,0.78282051266039,0.08843728667739681,0.012138425891705197,0.06975853337079341,-0.0017712337940546385,0.3148148148148148,0.0,0.5555555555555556,0.3888888888888889,False
Q3_raw_human_context_subject5_cluster6,Q3,raw_human_context,subject5,cluster6,0.6943832259829932,0.7844617077703679,0.09007848178737476,0.009984459644262245,0.07648667896901956,-0.0002271852369556404,0.46296296296296297,0.0,0.9444444444444444,0.4444444444444444,False
S2_raw_human_context_subject5_pc,S2,raw_human_context,subject5,pc,0.6809744824356668,0.7968611248436336,0.11588664240796676,0.010112506131871979,0.0342463592771719,-0.005345122735845198,0.05555555555555555,0.0,0.0,0.16666666666666666,False
Q1_raw_human_context_subject5_pc,Q1,raw_human_context,subject5,pc,0.7133767632509279,0.8298111464730042,0.11643438322207633,0.007558695798808013,0.020305561282272677,-0.0037988948091310926,0.05555555555555555,0.0,0.0,0.16666666666666666,False
S4_hybrid_context_subject5_cluster6,S4,hybrid_context,subject5,cluster6,0.7226843518383355,0.8463276246270898,0.12364327278875431,0.013601774864092536,0.09197793134630372,-0.0019257645436554505,0.12962962962962962,0.0,0.16666666666666666,0.2222222222222222,False
Q1_hybrid_context_subject5_cluster6,Q1,hybrid_context,subject5,cluster6,0.7133767632509279,0.8461854722097064,0.1328087089587785,0.00941064698528267,0.069460919849748,-0.00592864163716289,0.07407407407407407,0.0,0.16666666666666666,0.05555555555555555,False
S4_raw_human_context_subject5_cluster6,S4,raw_human_context,subject5,cluster6,0.7226843518383355,0.8577987568161949,0.13511440497785943,0.007872515507614386,0.10215223836163329,-0.005381914690492207,0.25925925925925924,0.0,0.4444444444444444,0.3333333333333333,False
Q1_raw_human_context_subject5_cluster6,Q1,raw_human_context,subject5,cluster6,0.7133767632509279,0.8662418479408689,0.15286508468994098,0.00904279676051003,0.09130447024478333,-0.011281913711552183,0.25925925925925924,0.0,0.3333333333333333,0.4444444444444444,False
S4_raw_human_context_subject5_pc,S4,raw_human_context,subject5,pc,0.7226843518383355,0.8929258695285527,0.17024151769021723,0.006838884013940039,0.024288403236211564,-0.0022970482146492666,0.0,0.0,0.0,0.0,False
S2_raw_human_context_subject5_cluster6,S2,raw_human_context,subject5,cluster6,0.6809744824356668,0.9771551227165943,0.2961806402809275,0.008277313299993328,0.09923189394565218,0.00014266224853642928,0.0,0.0,0.0,0.0,False
S1_raw_human_context_subject5_cluster6,S1,raw_human_context,subject5,cluster6,0.6555027986685907,0.9609767105968242,0.3054739119282335,0.00789876969272603,0.09336758320121619,-0.005194963948570663,0.037037037037037035,0.0,0.05555555555555555,0.05555555555555555,False
