basename,source_path,family,tag,nonzero_rows,pos_rows,neg_rows,mean_abs_s4_delta,max_abs_s4_delta,active_latent_mean,inactive_latent_mean,active_current_logit_mean,active_mismatch_mean,active_overconf_mean,active_underconf_mean,delta_latent_alignment,delta_current_alignment,active_minus_inactive_latent,promotion_decision,strict_promote_gate,info_sensor_gate,pred_delta_vs_current_mean,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_beats_current_rate,incremental_bad_axis_vs_current
submission_e307_s4latentcensor_up_underconf_top16_a0_0250_f50daa49.csv,analysis_outputs/submission_e307_s4latentcensor_up_underconf_top16_a0_0250_f50daa49.csv,up_underconf,up_underconf_top16_a0.0250,16,16,0,0.0016,0.025,1.1426212153716935,-0.07812794635020126,-0.7860997755620348,2.275812605110594,-2.2604935293365793,2.2911316808846074,0.29878194224745375,-0.2963161543032798,1.2207491617218946,too_small_to_submit,False,True,-6.587214274338174e-05,-0.00011780868320141564,-1.4025736925216127e-05,0.9411764705882353,0.0003548139659007854
submission_e307_s4latentcensor_control_up_overconf_top20_a0_0250_48612230.csv,analysis_outputs/submission_e307_s4latentcensor_control_up_overconf_top20_a0_0250_48612230.csv,control_wrong_overconf,control_up_overconf_top20_a0.0250,20,20,0,0.002,0.025,-0.8279865891195669,0.0719988338364841,1.7040942384641586,2.2381049766712,2.513110921642465,-1.963099031699933,-0.24415992473961987,0.41582122694120366,-0.899985422956051,too_small_to_submit,False,True,-5.1474566510727356e-05,-9.471211800891966e-05,-1.3875683244752318e-05,0.9411764705882353,0.0003580942691131517
submission_e307_s4latentcensor_control_sharpen_overconf_top12_s0_08_cap0_0388_74238fbc.csv,analysis_outputs/submission_e307_s4latentcensor_control_sharpen_overconf_top12_s0_08_cap0_0388_74238fbc.csv,control_sharpen,control_sharpen_overconf_top12_s0.08_cap0.0388,12,12,0,0.0018624,0.0388,-0.9972843922091493,0.05028324666600756,1.813749778921314,2.519397269590853,2.8272294491465644,-2.2115650900351413,-0.22393458216544443,0.34178185667787997,-1.047567638875157,too_small_to_submit,False,True,-4.049032788370691e-05,-7.385370324372512e-05,-1.2922086142351283e-05,0.9117647058823529,0.00011195472653666161
submission_e307_s4latentcensor_control_sharpen_overconf_top12_s0_12_cap0_0388_74238fbc.csv,analysis_outputs/submission_e307_s4latentcensor_control_sharpen_overconf_top12_s0_12_cap0_0388_74238fbc.csv,control_sharpen,control_sharpen_overconf_top12_s0.12_cap0.0388,12,12,0,0.0018624,0.0388,-0.9972843922091493,0.05028324666600756,1.813749778921314,2.519397269590853,2.8272294491465644,-2.2115650900351413,-0.22393458216544443,0.34178185667787997,-1.047567638875157,too_small_to_submit,False,True,-4.049032788370691e-05,-7.385370324372512e-05,-1.2922086142351283e-05,0.9117647058823529,0.00011195472653666161
submission_e307_s4latentcensor_control_sharpen_overconf_top12_s0_16_cap0_0388_74238fbc.csv,analysis_outputs/submission_e307_s4latentcensor_control_sharpen_overconf_top12_s0_16_cap0_0388_74238fbc.csv,control_sharpen,control_sharpen_overconf_top12_s0.16_cap0.0388,12,12,0,0.0018624,0.0388,-0.9972843922091493,0.05028324666600756,1.813749778921314,2.519397269590853,2.8272294491465644,-2.2115650900351413,-0.22393458216544443,0.34178185667787997,-1.047567638875157,too_small_to_submit,False,True,-4.049032788370691e-05,-7.385370324372512e-05,-1.2922086142351283e-05,0.9117647058823529,0.00011195472653666161
submission_e307_s4latentcensor_control_sharpen_overconf_top12_s0_22_cap0_0388_74238fbc.csv,analysis_outputs/submission_e307_s4latentcensor_control_sharpen_overconf_top12_s0_22_cap0_0388_74238fbc.csv,control_sharpen,control_sharpen_overconf_top12_s0.22_cap0.0388,12,12,0,0.0018624,0.0388,-0.9972843922091493,0.05028324666600756,1.813749778921314,2.519397269590853,2.8272294491465644,-2.2115650900351413,-0.22393458216544443,0.34178185667787997,-1.047567638875157,too_small_to_submit,False,True,-4.049032788370691e-05,-7.385370324372512e-05,-1.2922086142351283e-05,0.9117647058823529,0.00011195472653666161
submission_e307_s4latentcensor_control_sharpen_overconf_top12_s0_30_cap0_0388_74238fbc.csv,analysis_outputs/submission_e307_s4latentcensor_control_sharpen_overconf_top12_s0_30_cap0_0388_74238fbc.csv,control_sharpen,control_sharpen_overconf_top12_s0.30_cap0.0388,12,12,0,0.0018624,0.0388,-0.9972843922091493,0.05028324666600756,1.813749778921314,2.519397269590853,2.8272294491465644,-2.2115650900351413,-0.22393458216544443,0.34178185667787997,-1.047567638875157,too_small_to_submit,False,True,-4.049032788370691e-05,-7.385370324372512e-05,-1.2922086142351283e-05,0.9117647058823529,0.00011195472653666161
submission_e307_s4latentcensor_control_up_overconf_top12_a0_0388_74238fbc.csv,analysis_outputs/submission_e307_s4latentcensor_control_up_overconf_top12_a0_0388_74238fbc.csv,control_wrong_overconf,control_up_overconf_top12_a0.0388,12,12,0,0.0018624,0.0388,-0.9972843922091493,0.05028324666600756,1.813749778921314,2.519397269590853,2.8272294491465644,-2.2115650900351413,-0.22393458216544443,0.34178185667787997,-1.047567638875157,too_small_to_submit,False,True,-4.049032788370691e-05,-7.385370324372512e-05,-1.2922086142351283e-05,0.9117647058823529,0.00011195472653666161
submission_e307_s4latentcensor_control_up_overconf_top32_a0_0125_b8d3739c.csv,analysis_outputs/submission_e307_s4latentcensor_control_up_overconf_top32_a0_0125_b8d3739c.csv,control_wrong_overconf,control_up_overconf_top32_a0.0125,32,32,0,0.0016,0.0125,-0.628368057502439,0.09223751302788097,1.5809963014678647,1.9127628327718376,2.153599927188533,-1.6719257383551425,-0.24074697690767677,0.49209083054149766,-0.7206055705303199,too_small_to_submit,False,True,-4.404174157435356e-05,-8.099860314265846e-05,-1.1986274192001332e-05,0.9411764705882353,0.0004786572850736248
submission_e307_s4latentcensor_control_up_overconf_top16_a0_0250_789aae00.csv,analysis_outputs/submission_e307_s4latentcensor_control_up_overconf_top16_a0_0250_789aae00.csv,control_wrong_overconf,control_up_overconf_top16_a0.0250,16,16,0,0.0016,0.025,-0.8976321093421303,0.06137655448493201,1.7635324101579375,2.368456482998294,2.661255704617108,-2.07565726137948,-0.2347201867468183,0.3846031888379816,-0.9590086638270623,too_small_to_submit,False,True,-3.8366993325272356e-05,-7.02795812341867e-05,-1.1307190915903409e-05,0.9411764705882353,0.0003841171410080557
submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_08_cap0_0700_b765e8f4.csv,analysis_outputs/submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_08_cap0_0700_b765e8f4.csv,control_sharpen,control_sharpen_overconf_top10_s0.08_cap0.0700,10,10,0,0.0028000000000000004,0.07,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,-0.2039176154067706,0.32401694488869304,-1.0406127235660216,too_small_to_submit,False,True,-5.35309966353558e-05,-0.00011063998484920555,-1.0507566525821995e-05,0.9117647058823529,0.000200929838375552
submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_12_cap0_0700_b765e8f4.csv,analysis_outputs/submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_12_cap0_0700_b765e8f4.csv,control_sharpen,control_sharpen_overconf_top10_s0.12_cap0.0700,10,10,0,0.0028000000000000004,0.07,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,-0.2039176154067706,0.32401694488869304,-1.0406127235660216,too_small_to_submit,False,True,-5.35309966353558e-05,-0.00011063998484920555,-1.0507566525821995e-05,0.9117647058823529,0.000200929838375552
submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_16_cap0_0700_b765e8f4.csv,analysis_outputs/submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_16_cap0_0700_b765e8f4.csv,control_sharpen,control_sharpen_overconf_top10_s0.16_cap0.0700,10,10,0,0.0028000000000000004,0.07,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,-0.2039176154067706,0.32401694488869304,-1.0406127235660216,too_small_to_submit,False,True,-5.35309966353558e-05,-0.00011063998484920555,-1.0507566525821995e-05,0.9117647058823529,0.000200929838375552
submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_22_cap0_0700_b765e8f4.csv,analysis_outputs/submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_22_cap0_0700_b765e8f4.csv,control_sharpen,control_sharpen_overconf_top10_s0.22_cap0.0700,10,10,0,0.0028000000000000004,0.07,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,-0.2039176154067706,0.32401694488869304,-1.0406127235660216,too_small_to_submit,False,True,-5.35309966353558e-05,-0.00011063998484920555,-1.0507566525821995e-05,0.9117647058823529,0.000200929838375552
submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_30_cap0_0700_b765e8f4.csv,analysis_outputs/submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_30_cap0_0700_b765e8f4.csv,control_sharpen,control_sharpen_overconf_top10_s0.30_cap0.0700,10,10,0,0.0028000000000000004,0.07,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,-0.2039176154067706,0.32401694488869304,-1.0406127235660216,too_small_to_submit,False,True,-5.35309966353558e-05,-0.00011063998484920555,-1.0507566525821995e-05,0.9117647058823529,0.000200929838375552
submission_e307_s4latentcensor_control_up_overconf_top10_a0_0700_b765e8f4.csv,analysis_outputs/submission_e307_s4latentcensor_control_up_overconf_top10_a0_0700_b765e8f4.csv,control_wrong_overconf,control_up_overconf_top10_a0.0700,10,10,0,0.0028000000000000004,0.07,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,-0.2039176154067706,0.32401694488869304,-1.0406127235660216,too_small_to_submit,False,True,-5.35309966353558e-05,-0.00011063998484920555,-1.0507566525821995e-05,0.9117647058823529,0.000200929838375552
submission_e307_s4latentcensor_up_underconf_top24_a0_0125_973e3d8c.csv,analysis_outputs/submission_e307_s4latentcensor_up_underconf_top24_a0_0125_973e3d8c.csv,up_underconf,up_underconf_top24_a0.0125,24,24,0,0.0012000000000000001,0.0125,1.064941237435504,-0.11309110486040751,-0.6613336098530277,2.0707052029112956,-2.047976178003785,2.0934342278188067,0.3470380111068385,-0.32775360175005375,1.1780323422959116,too_small_to_submit,False,True,-4.8849494912588185e-05,-8.732377293134301e-05,-1.0320258842098691e-05,0.9411764705882353,0.00029395963743333864
submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_08_cap0_0900_0ceb22cb.csv,analysis_outputs/submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_08_cap0_0900_0ceb22cb.csv,control_sharpen,control_sharpen_overconf_top10_s0.08_cap0.0900,10,10,0,0.0036,0.09,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,-0.20391761540677011,0.3240169448886922,-1.0406127235660216,too_small_to_submit,False,True,-6.674630198372112e-05,-0.00014421034204913351,-9.917256455327552e-06,0.9117647058823529,0.0002583383636257097
submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_12_cap0_0900_0ceb22cb.csv,analysis_outputs/submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_12_cap0_0900_0ceb22cb.csv,control_sharpen,control_sharpen_overconf_top10_s0.12_cap0.0900,10,10,0,0.0036,0.09,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,-0.20391761540677011,0.3240169448886922,-1.0406127235660216,too_small_to_submit,False,True,-6.674630198372112e-05,-0.00014421034204913351,-9.917256455327552e-06,0.9117647058823529,0.0002583383636257097
submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_16_cap0_0900_0ceb22cb.csv,analysis_outputs/submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_16_cap0_0900_0ceb22cb.csv,control_sharpen,control_sharpen_overconf_top10_s0.16_cap0.0900,10,10,0,0.0036,0.09,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,-0.20391761540677011,0.3240169448886922,-1.0406127235660216,too_small_to_submit,False,True,-6.674630198372112e-05,-0.00014421034204913351,-9.917256455327552e-06,0.9117647058823529,0.0002583383636257097
submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_22_cap0_0900_0ceb22cb.csv,analysis_outputs/submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_22_cap0_0900_0ceb22cb.csv,control_sharpen,control_sharpen_overconf_top10_s0.22_cap0.0900,10,10,0,0.0036,0.09,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,-0.20391761540677011,0.3240169448886922,-1.0406127235660216,too_small_to_submit,False,True,-6.674630198372112e-05,-0.00014421034204913351,-9.917256455327552e-06,0.9117647058823529,0.0002583383636257097
submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_30_cap0_0900_0ceb22cb.csv,analysis_outputs/submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_30_cap0_0900_0ceb22cb.csv,control_sharpen,control_sharpen_overconf_top10_s0.30_cap0.0900,10,10,0,0.0036,0.09,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,-0.20391761540677011,0.3240169448886922,-1.0406127235660216,too_small_to_submit,False,True,-6.674630198372112e-05,-0.00014421034204913351,-9.917256455327552e-06,0.9117647058823529,0.0002583383636257097
submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_08_cap0_0520_d5818d15.csv,analysis_outputs/submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_08_cap0_0520_d5818d15.csv,control_sharpen,control_sharpen_overconf_top10_s0.08_cap0.0520,10,10,0,0.0020800000000000003,0.052,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,-0.2039176154067705,0.3240169448886924,-1.0406127235660216,too_small_to_submit,False,True,-4.069119220427225e-05,-8.145971221822193e-05,-9.332177418020669e-06,0.9117647058823529,0.00014926216565042116
submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_12_cap0_0520_d5818d15.csv,analysis_outputs/submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_12_cap0_0520_d5818d15.csv,control_sharpen,control_sharpen_overconf_top10_s0.12_cap0.0520,10,10,0,0.0020800000000000003,0.052,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,-0.2039176154067705,0.3240169448886924,-1.0406127235660216,too_small_to_submit,False,True,-4.069119220427225e-05,-8.145971221822193e-05,-9.332177418020669e-06,0.9117647058823529,0.00014926216565042116
submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_16_cap0_0520_d5818d15.csv,analysis_outputs/submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_16_cap0_0520_d5818d15.csv,control_sharpen,control_sharpen_overconf_top10_s0.16_cap0.0520,10,10,0,0.0020800000000000003,0.052,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,-0.2039176154067705,0.3240169448886924,-1.0406127235660216,too_small_to_submit,False,True,-4.069119220427225e-05,-8.145971221822193e-05,-9.332177418020669e-06,0.9117647058823529,0.00014926216565042116
submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_22_cap0_0520_d5818d15.csv,analysis_outputs/submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_22_cap0_0520_d5818d15.csv,control_sharpen,control_sharpen_overconf_top10_s0.22_cap0.0520,10,10,0,0.0020800000000000003,0.052,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,-0.2039176154067705,0.3240169448886924,-1.0406127235660216,too_small_to_submit,False,True,-4.069119220427225e-05,-8.145971221822193e-05,-9.332177418020669e-06,0.9117647058823529,0.00014926216565042116
submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_30_cap0_0520_d5818d15.csv,analysis_outputs/submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_30_cap0_0520_d5818d15.csv,control_sharpen,control_sharpen_overconf_top10_s0.30_cap0.0520,10,10,0,0.0020800000000000003,0.052,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,-0.2039176154067705,0.3240169448886924,-1.0406127235660216,too_small_to_submit,False,True,-4.069119220427225e-05,-8.145971221822193e-05,-9.332177418020669e-06,0.9117647058823529,0.00014926216565042116
submission_e307_s4latentcensor_control_up_overconf_top10_a0_0520_d5818d15.csv,analysis_outputs/submission_e307_s4latentcensor_control_up_overconf_top10_a0_0520_d5818d15.csv,control_wrong_overconf,control_up_overconf_top10_a0.0520,10,10,0,0.0020800000000000003,0.052,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,-0.2039176154067705,0.3240169448886924,-1.0406127235660216,too_small_to_submit,False,True,-4.069119220427225e-05,-8.145971221822193e-05,-9.332177418020669e-06,0.9117647058823529,0.00014926216565042116
submission_e307_s4latentcensor_up_underconf_top12_a0_0250_06e7389d.csv,analysis_outputs/submission_e307_s4latentcensor_up_underconf_top12_a0_0250_06e7389d.csv,up_underconf,up_underconf_top12_a0.0250,12,12,0,0.0012,0.025,1.2863256597664874,-0.06485675595461281,-0.7660251524936589,2.3990142353320154,-2.386164686987494,2.411863783676537,0.2888371676111492,-0.2498479402626347,1.3511824157211,too_small_to_submit,False,True,-5.079822886044052e-05,-9.003040473025456e-05,-9.192131451378956e-06,0.9411764705882353,6.643626115382384e-05
submission_e307_s4latentcensor_bidir_mismatch_top16_a0_0520_861a2f59.csv,analysis_outputs/submission_e307_s4latentcensor_bidir_mismatch_top16_a0_0520_861a2f59.csv,bidir_mismatch,bidir_mismatch_top16_a0.0520,16,8,8,0.0033280000000000002,0.052,0.2821116222447481,-0.019289683572290474,0.6668000739459237,2.6446515059596445,0.18184557079795682,0.0446712757505876,0.3804349113515929,-0.28861487874655467,0.3014013058170386,too_small_to_submit,False,True,-2.894203388869442e-05,-5.284117668847315e-05,-9.11026771557345e-06,0.9117647058823529,-0.0005875630218767358
submission_e307_s4latentcensor_control_up_overconf_top24_a0_0125_5f8b80b3.csv,analysis_outputs/submission_e307_s4latentcensor_control_up_overconf_top24_a0_0125_5f8b80b3.csv,control_wrong_overconf,control_up_overconf_top24_a0.0125,24,24,0,0.0012,0.0125,-0.8103177470949031,0.08605144216937027,1.6182979351637936,2.1328097987826875,2.382131956442574,-1.8834876411228014,-0.26406251296416783,0.430967451713623,-0.8963691892642733,too_small_to_submit,False,True,-3.262006507283047e-05,-6.001910918253091e-05,-8.796633097985076e-06,0.9411764705882353,0.00023215964349770912
submission_e307_s4latentcensor_control_up_overconf_top12_a0_0250_5645366b.csv,analysis_outputs/submission_e307_s4latentcensor_control_up_overconf_top12_a0_0250_5645366b.csv,control_wrong_overconf,control_up_overconf_top12_a0.0250,12,12,0,0.0012000000000000001,0.025,-0.9972843922091493,0.05028324666600756,1.813749778921314,2.519397269590853,2.8272294491465644,-2.2115650900351413,-0.22393458216544387,0.341781856677879,-1.047567638875157,too_small_to_submit,False,True,-2.6412133699776718e-05,-4.8122690038969924e-05,-8.492054764995669e-06,0.9117647058823529,7.213577740766697e-05
submission_e307_s4latentcensor_up_underconf_top20_a0_0125_44675d58.csv,analysis_outputs/submission_e307_s4latentcensor_up_underconf_top20_a0_0125_44675d58.csv,up_underconf,up_underconf_top20_a0.0125,20,20,0,0.001,0.0125,1.1141664648079321,-0.09688404041808103,-0.693479449768181,2.152761939995387,-2.1155414681665565,2.1899824118242166,0.3285497661069344,-0.3062650970305257,1.2110505052260132,too_small_to_submit,False,True,-4.044046612282514e-05,-7.190889298918107e-05,-7.784981077464958e-06,0.9411764705882353,0.00024990562489893287
submission_e307_s4latentcensor_up_underconf_top10_a0_0250_3d2225d9.csv,analysis_outputs/submission_e307_s4latentcensor_up_underconf_top10_a0_0250_3d2225d9.csv,up_underconf,up_underconf_top10_a0.0250,10,10,0,0.0009999999999999998,0.025,1.1622324572571645,-0.048426352385715174,-0.9220122885558059,2.4342353697955685,-2.3933517085221587,2.475119031068978,0.2372397068984255,-0.2596465072544286,1.2106588096428796,too_small_to_submit,False,True,-4.043648407052045e-05,-7.190192615576157e-05,-7.784440097088267e-06,0.9411764705882353,-4.655267273812047e-05
submission_e307_s4latentcensor_bidir_mismatch_top24_a0_0388_9bacf31c.csv,analysis_outputs/submission_e307_s4latentcensor_bidir_mismatch_top24_a0_0388_9bacf31c.csv,bidir_mismatch,bidir_mismatch_top24_a0.0388,24,12,12,0.0037248,0.0388,0.261463853834577,-0.027766072973583363,0.6261243604804952,2.4771564632578897,0.16140496524753933,0.06602178379517472,0.4094197033779278,-0.3580991548739021,0.28922992680816034,too_small_to_submit,False,True,-2.9467465792022697e-05,-5.746222709783421e-05,-7.5361741599750644e-06,0.9117647058823529,-0.0003065125660799972
submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_08_cap0_0388_8c19ea97.csv,analysis_outputs/submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_08_cap0_0388_8c19ea97.csv,control_sharpen,control_sharpen_overconf_top10_s0.08_cap0.0388,10,10,0,0.001552,0.0388,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,-0.20391761540677103,0.32401694488869315,-1.0406127235660216,too_small_to_submit,False,True,-3.0663498893180715e-05,-6.0757423047172896e-05,-7.35196592388928e-06,0.9117647058823529,0.00011137253898529931
submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_12_cap0_0388_8c19ea97.csv,analysis_outputs/submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_12_cap0_0388_8c19ea97.csv,control_sharpen,control_sharpen_overconf_top10_s0.12_cap0.0388,10,10,0,0.001552,0.0388,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,-0.20391761540677103,0.32401694488869315,-1.0406127235660216,too_small_to_submit,False,True,-3.0663498893180715e-05,-6.0757423047172896e-05,-7.35196592388928e-06,0.9117647058823529,0.00011137253898529931
submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_16_cap0_0388_8c19ea97.csv,analysis_outputs/submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_16_cap0_0388_8c19ea97.csv,control_sharpen,control_sharpen_overconf_top10_s0.16_cap0.0388,10,10,0,0.001552,0.0388,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,-0.20391761540677103,0.32401694488869315,-1.0406127235660216,too_small_to_submit,False,True,-3.0663498893180715e-05,-6.0757423047172896e-05,-7.35196592388928e-06,0.9117647058823529,0.00011137253898529931
submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_22_cap0_0388_8c19ea97.csv,analysis_outputs/submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_22_cap0_0388_8c19ea97.csv,control_sharpen,control_sharpen_overconf_top10_s0.22_cap0.0388,10,10,0,0.001552,0.0388,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,-0.20391761540677103,0.32401694488869315,-1.0406127235660216,too_small_to_submit,False,True,-3.0663498893180715e-05,-6.0757423047172896e-05,-7.35196592388928e-06,0.9117647058823529,0.00011137253898529931
submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_30_cap0_0388_8c19ea97.csv,analysis_outputs/submission_e307_s4latentcensor_control_sharpen_overconf_top10_s0_30_cap0_0388_8c19ea97.csv,control_sharpen,control_sharpen_overconf_top10_s0.30_cap0.0388,10,10,0,0.001552,0.0388,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,-0.20391761540677103,0.32401694488869315,-1.0406127235660216,too_small_to_submit,False,True,-3.0663498893180715e-05,-6.0757423047172896e-05,-7.35196592388928e-06,0.9117647058823529,0.00011137253898529931
submission_e307_s4latentcensor_control_up_overconf_top10_a0_0388_8c19ea97.csv,analysis_outputs/submission_e307_s4latentcensor_control_up_overconf_top10_a0_0388_8c19ea97.csv,control_wrong_overconf,control_up_overconf_top10_a0.0388,10,10,0,0.001552,0.0388,-0.9989882146233808,0.041624508942640866,1.8776267731632845,2.586340580608973,2.9132948326910197,-2.2593863285269267,-0.20391761540677103,0.32401694488869315,-1.0406127235660216,too_small_to_submit,False,True,-3.0663498893180715e-05,-6.0757423047172896e-05,-7.35196592388928e-06,0.9117647058823529,0.00011137253898529931
submission_e307_s4latentcensor_control_up_overconf_top20_a0_0125_6f1f7465.csv,analysis_outputs/submission_e307_s4latentcensor_control_up_overconf_top20_a0_0125_6f1f7465.csv,control_wrong_overconf,control_up_overconf_top20_a0.0125,20,20,0,0.001,0.0125,-0.8279865891195669,0.0719988338364841,1.7040942384641586,2.2381049766712,2.513110921642465,-1.963099031699933,-0.24415992473961987,0.41582122694120366,-0.899985422956051,too_small_to_submit,False,True,-2.6096915564721486e-05,-4.808585393662839e-05,-6.826180695545649e-06,0.9411764705882353,0.00017904713455663135
submission_e307_s4latentcensor_up_underconf_top16_a0_0125_cd99df17.csv,analysis_outputs/submission_e307_s4latentcensor_up_underconf_top16_a0_0125_cd99df17.csv,up_underconf,up_underconf_top16_a0.0125,16,16,0,0.0008,0.0125,1.1426212153716935,-0.07812794635020126,-0.7860997755620348,2.275812605110594,-2.2604935293365793,2.2911316808846074,0.29878194224745375,-0.2963161543032798,1.2207491617218946,too_small_to_submit,False,True,-3.30475789664178e-05,-5.8974604494742235e-05,-6.780622878694695e-06,0.9411764705882353,0.00017740698295037882
submission_e307_s4latentcensor_bidir_mismatch_top24_a0_0250_2c6d9329.csv,analysis_outputs/submission_e307_s4latentcensor_bidir_mismatch_top24_a0_0250_2c6d9329.csv,bidir_mismatch,bidir_mismatch_top24_a0.0250,24,12,12,0.0024000000000000002,0.025,0.261463853834577,-0.027766072973583363,0.6261243604804952,2.4771564632578897,0.16140496524753933,0.06602178379517472,0.40941970337792777,-0.358099154873902,0.28922992680816034,too_small_to_submit,False,True,-2.084272039460745e-05,-3.809500708530014e-05,-6.400292222796103e-06,0.9117647058823529,-0.00019749521010309357
submission_e307_s4latentcensor_bidir_mismatch_top16_a0_0388_d21296e0.csv,analysis_outputs/submission_e307_s4latentcensor_bidir_mismatch_top16_a0_0388_d21296e0.csv,bidir_mismatch,bidir_mismatch_top16_a0.0388,16,8,8,0.0024832,0.0388,0.2821116222447481,-0.019289683572290474,0.6668000739459237,2.6446515059596445,0.18184557079795682,0.0446712757505876,0.38043491135159285,-0.2886148787465547,0.3014013058170386,too_small_to_submit,False,True,-2.411962857172743e-05,-4.439503489212647e-05,-6.249226510937609e-06,0.9411764705882353,-0.00043841240863112807
submission_e307_s4latentcensor_control_up_overconf_top16_a0_0125_7d89e1be.csv,analysis_outputs/submission_e307_s4latentcensor_control_up_overconf_top16_a0_0125_7d89e1be.csv,control_wrong_overconf,control_up_overconf_top16_a0.0125,16,16,0,0.0008,0.0125,-0.8976321093421303,0.06137655448493201,1.7635324101579375,2.368456482998294,2.661255704617108,-2.07565726137948,-0.2347201867468183,0.3846031888379816,-0.9590086638270623,too_small_to_submit,False,True,-1.952175180187064e-05,-3.582973847095165e-05,-5.537745571296386e-06,0.9411764705882353,0.00019205857050405561
