variant,profile_role,basename,file,top1_count,top3_count,top1_rate,top3_rate,selected_in_any_scenario,median_top_score_when_selected,p90_pct,risk_pct,bad_margin_pct,q1_specificity_pct,support_pct,compat_e349_pct,micro_scale_pct,pred_delta_vs_current_p90,p90_gain_vs_e349,public_analog_risk_score,risk_delta_vs_e349,incremental_bad_axis_vs_current,bad_axis_margin,q1_specificity_margin,q1_margin_delta_vs_e349,plateau_support_score,prob_l1_delta_vs_e349,prob_l1_delta_vs_e347,direct_bad_poscos_sum,scale_abs_delta,e351_robust_score,e351_worst_axis_pct,e351_compat_gate,selection_rank
compact_t70_s1.005_s3a0.50,,submission_e350_compactplateau_compact_t70_s1_005_s3a0_50_bb89bc29.csv,analysis_outputs/submission_e350_compactplateau_compact_t70_s1_005_s3a0_50_bb89bc29.csv,0,0,0.0,0.0,False,,0.4943181818181818,0.3522727272727273,0.5,0.1647727272727272,0.6988636363636364,0.5681818181818182,0.5426136363636364,-5.020296572728117e-05,1.676165623583183e-07,0.0447780774358161,4.186857028489616e-05,0.0147429840386577,0.0002570159613423,0.30020047079299,-0.0214049113348149,35,0.0077441645724511,0.0079347073710368,0.0,0.0049999999999998,1.441505113495689,0.1647727272727272,True,84
compact_t70_s1.010_s3a0.50,,submission_e350_compactplateau_compact_t70_s1_010_s3a0_50_ad5f7192.csv,analysis_outputs/submission_e350_compactplateau_compact_t70_s1_010_s3a0_50_ad5f7192.csv,0,0,0.0,0.0,False,,0.8352272727272727,0.3579545454545454,0.1590909090909091,0.5454545454545454,0.6988636363636364,0.1988636363636363,0.1732954545454545,-5.03269154435129e-05,2.9156627859004713e-07,0.0447779330189091,4.1724153377900586e-05,0.0148163186400118,0.0001836813599881,0.3142966913972893,-0.0073086907305157,35,0.0121638824322666,0.0123544252308523,0.0,0.01,1.3798168018073775,0.1590909090909091,False,85
compact_t50_s1.010_s3a0.50,,submission_e350_compactplateau_compact_t50_s1_010_s3a0_50_ce940d1a.csv,analysis_outputs/submission_e350_compactplateau_compact_t50_s1_010_s3a0_50_ce940d1a.csv,0,0,0.0,0.0,False,,0.6761363636363636,0.9034090909090908,0.3068181818181818,0.2727272727272727,0.6988636363636364,0.1590909090909091,0.1732954545454545,-5.028418906153681e-05,2.488398966139565e-07,0.0447114255482479,-2.478331728330424e-05,0.01481237013244,0.0001876298675599,0.3043951434648974,-0.0172102386629076,35,0.0126083294064997,0.0135718070163392,0.0,0.01,1.411472645963222,0.1590909090909091,False,86
compact_t45_s1.010_s3a0.50,,submission_e350_compactplateau_compact_t45_s1_010_s3a0_50_bbcf5244.csv,analysis_outputs/submission_e350_compactplateau_compact_t45_s1_010_s3a0_50_bbcf5244.csv,0,0,0.0,0.0,False,,0.7613636363636364,0.8011363636363636,0.3125,0.7727272727272727,0.9488636363636364,0.1534090909090909,0.1732954545454545,-5.0307246153022496e-05,2.718969880996462e-07,0.0447355710203236,-6.378452076030716e-07,0.0148120246731174,0.0001879753268825,0.3225371729011499,0.0009317907733449,36,0.0130043694814756,0.014148860441753,0.0,0.01,1.5089266479355947,0.1534090909090909,False,87
compact_t65_s1.005_s3a1.00,,submission_e350_compactplateau_compact_t65_s1_005_s3a1_00_970e8f52.csv,analysis_outputs/submission_e350_compactplateau_compact_t65_s1_005_s3a1_00_970e8f52.csv,0,0,0.0,0.0,False,,0.5340909090909091,0.3352272727272727,0.3863636363636363,0.1534090909090909,0.6988636363636364,0.3238636363636363,0.5426136363636364,-5.021500169205149e-05,1.796525271286368e-07,0.0447814877474053,4.527888187409734e-05,0.0147473239930718,0.0002526760069281,0.2995615370875561,-0.0220438450402488,35,0.0107450928424469,0.0049326158142837,0.0,0.0049999999999998,1.3692648537554293,0.1534090909090909,False,88
compact_t40_s1.010_s3a0.50,,submission_e350_compactplateau_compact_t40_s1_010_s3a0_50_46bd7412.csv,analysis_outputs/submission_e350_compactplateau_compact_t40_s1_010_s3a0_50_46bd7412.csv,0,0,0.0,0.0,False,,0.9602272727272728,0.375,0.1988636363636363,0.3352272727272727,0.4176136363636363,0.1477272727272727,0.1732954545454545,-5.0367207287454915e-05,3.318581225320651e-07,0.0447725700874722,3.6361221940998945e-05,0.0148153204134852,0.0001846795865147,0.306571866804639,-0.0150335153231659,34,0.0131407797287295,0.0147564955503131,0.0,0.01,1.3013216897428928,0.1477272727272727,False,89
compact_t65_s1.010_s3a0.25,,submission_e350_compactplateau_compact_t65_s1_010_s3a0_25_872ab27c.csv,analysis_outputs/submission_e350_compactplateau_compact_t65_s1_010_s3a0_25_872ab27c.csv,0,0,0.0,0.0,False,,0.7329545454545454,0.7045454545454546,0.1761363636363636,0.1477272727272727,0.6988636363636364,0.375,0.1732954545454545,-5.029793409668987e-05,2.625849317670226e-07,0.0447476946057153,1.148574018410009e-05,0.0148158799228426,0.0001841200771573,0.2994987898089374,-0.0221065923188675,35,0.0104197771913912,0.0140962038982088,0.0,0.01,1.3627713472619232,0.1477272727272727,False,90
compact_t65_s1.005_s3a0.75,,submission_e350_compactplateau_compact_t65_s1_005_s3a0_75_9a5b3d63.csv,analysis_outputs/submission_e350_compactplateau_compact_t65_s1_005_s3a0_75_9a5b3d63.csv,0,0,0.0,0.0,False,,0.4829545454545454,0.4375,0.4034090909090909,0.1420454545454545,0.6988636363636364,0.4829545454545454,0.5426136363636364,-5.020112126259456e-05,1.6577209767170908e-07,0.0447703909289575,3.418206342629959e-05,0.0147457299533531,0.0002542700466468,0.299351406666135,-0.0222539754616699,35,0.0091636283594089,0.0065140802973217,0.0,0.0049999999999998,1.3773817368723127,0.1420454545454545,False,91
compact_t85_s1.000_s3a0.25,,submission_e350_compactplateau_compact_t85_s1_000_s3a0_25_92ed4162.csv,analysis_outputs/submission_e350_compactplateau_compact_t85_s1_000_s3a0_25_92ed4162.csv,0,0,0.0,0.0,False,,0.1420454545454545,0.4488636363636363,0.9034090909090908,0.2840909090909091,0.2528409090909091,0.9147727272727272,0.8579545454545454,-5.006498241354125e-05,2.9633248618400978e-08,0.0447684329564112,3.222409087999534e-05,0.0146673283471444,0.0003326716528555,0.3047208179330868,-0.0168845641947181,32,0.0019732508803741,0.0048662216248085,0.0,0.0,1.451992367986206,0.1420454545454545,False,92
compact_t55_s1.010_s3a0.25,,submission_e350_compactplateau_compact_t55_s1_010_s3a0_25_48da7c50.csv,analysis_outputs/submission_e350_compactplateau_compact_t55_s1_010_s3a0_25_48da7c50.csv,0,0,0.0,0.0,False,,0.6931818181818182,0.8693181818181818,0.1363636363636363,0.875,0.6988636363636364,0.3352272727272727,0.1732954545454545,-5.028756452938128e-05,2.522153644584279e-07,0.0447198948744828,-1.6313991048400034e-05,0.014817062636728,0.0001829373632719,0.3294658440180465,0.0078604618902415,35,0.0106948047024232,0.0145458360469132,0.0,0.01,1.4504336849242607,0.1363636363636363,False,93
compact_t80_s1.005_s3a0.75,,submission_e350_compactplateau_compact_t80_s1_005_s3a0_75_b986f21b.csv,analysis_outputs/submission_e350_compactplateau_compact_t80_s1_005_s3a0_75_b986f21b.csv,0,0,0.0,0.0,False,,0.5795454545454546,0.1363636363636363,0.4829545454545454,0.1704545454545454,0.6988636363636364,0.4261363636363636,0.5426136363636364,-5.0228668233826686e-05,1.9331906890383545e-07,0.0448056836327089,6.94747671776963e-05,0.0147435202102171,0.0002564797897828,0.3006456679306869,-0.020959714197118,35,0.0095943305378457,0.0060864957213333,0.0,0.0049999999999998,1.3441025160930915,0.1363636363636363,False,94
compact_t80_s1.000_s3a0.75,,submission_e350_compactplateau_compact_t80_s1_000_s3a0_75_fa0906f3.csv,analysis_outputs/submission_e350_compactplateau_compact_t80_s1_000_s3a0_75_fa0906f3.csv,0,0,0.0,0.0,False,,0.2727272727272727,0.1306818181818181,0.7840909090909091,0.5,0.6988636363636364,0.7329545454545454,0.8579545454545454,-5.010309354669811e-05,6.774438177525894e-08,0.0448059323650205,6.972349948929785e-05,0.0146701885071735,0.0003298114928264,0.3128203907262518,-0.0087849914015532,35,0.0051736536608465,0.0016658188443358,0.0,0.0,1.467073295313871,0.1306818181818181,False,95
compact_t70_s1.000_s3a0.25,,submission_e350_compactplateau_compact_t70_s1_000_s3a0_25_1a4cad9e.csv,analysis_outputs/submission_e350_compactplateau_compact_t70_s1_000_s3a0_25_1a4cad9e.csv,0,0,0.0,0.0,False,,0.1306818181818181,0.5284090909090909,0.8636363636363636,0.5738636363636364,0.6988636363636364,0.9375,0.8579545454545454,-5.0062556380906824e-05,2.7207215983973557e-08,0.0447634912833913,2.728241786009722e-05,0.0146682848540389,0.000331715145961,0.3152898099939762,-0.0063155721338287,35,0.0017204064692532,0.0051190660359281,0.0,0.0,1.5547356329762088,0.1306818181818181,False,96
compact_t65_s1.010_s3a0.50,,submission_e350_compactplateau_compact_t65_s1_010_s3a0_50_71445307.csv,analysis_outputs/submission_e350_compactplateau_compact_t65_s1_010_s3a0_50_71445307.csv,0,0,0.0,0.0,False,,0.7670454545454546,0.5681818181818182,0.125,0.75,0.6988636363636364,0.2102272727272727,0.1732954545454545,-5.031135494716124e-05,2.760057822383919e-07,0.0447590333543434,2.282448881219673e-05,0.0148174739625611,0.0001825260374388,0.3217204274834728,0.0001150453556678,35,0.0120012806196414,0.0125147004699587,0.0,0.01,1.357901217391793,0.125,False,97
compact_t65_s1.000_s3a0.50,,submission_e350_compactplateau_compact_t65_s1_000_s3a0_50_7097058c.csv,analysis_outputs/submission_e350_compactplateau_compact_t65_s1_000_s3a0_50_7097058c.csv,0,0,0.0,0.0,False,,0.125,0.5568181818181818,0.7670454545454546,0.2045454545454545,0.4176136363636363,0.8806818181818182,0.8579545454545454,-5.006197717742716e-05,2.6628012504307597e-08,0.0447592586292588,2.3049763727599204e-05,0.0146707978647083,0.0003292021352916,0.3019621773096221,-0.0196432048181828,34,0.0031630263274314,0.0036764461777498,0.0,0.0,1.427539222210425,0.125,False,98
compact_t70_s1.010_s3a0.75,,submission_e350_compactplateau_compact_t70_s1_010_s3a0_75_7fb23290.csv,analysis_outputs/submission_e350_compactplateau_compact_t70_s1_010_s3a0_75_7fb23290.csv,0,0,0.0,0.0,False,,0.8863636363636364,0.2443181818181818,0.1193181818181818,0.4545454545454545,0.6988636363636364,0.1193181818181818,0.1732954545454545,-5.034199115203627e-05,3.0664198711341994e-07,0.0447923738899394,5.6165024408201536e-05,0.0148176832232769,0.000182316776723,0.3114320960637354,-0.0101732860640695,35,0.0137679213746939,0.010750386288425,0.0,0.01,1.261310308300884,0.1193181818181818,False,99
compact_t40_s1.005_s3a0.75,,submission_e350_compactplateau_compact_t40_s1_005_s3a0_75_badaa55c.csv,analysis_outputs/submission_e350_compactplateau_compact_t40_s1_005_s3a0_75_badaa55c.csv,0,0,0.0,0.0,False,,0.6647727272727273,0.1590909090909091,0.4488636363636363,0.1193181818181818,0.6988636363636364,0.3863636363636363,0.5426136363636364,-5.027968288635667e-05,2.4433372143382165e-07,0.0448036062692639,6.739740373269687e-05,0.0147444237626388,0.0002555762373611,0.2986805101764899,-0.022924871951315,35,0.0100360912886586,0.0090399887953725,0.0,0.0049999999999998,1.307576542067118,0.1193181818181818,False,100
compact_t70_s1.005_s3a1.00,,submission_e350_compactplateau_compact_t70_s1_005_s3a1_00_9b145217.csv,analysis_outputs/submission_e350_compactplateau_compact_t70_s1_005_s3a1_00_9b145217.csv,0,0,0.0,0.0,False,,0.5909090909090909,0.1193181818181818,0.4090909090909091,0.9261363636363636,0.6988636363636364,0.2954545454545454,0.5426136363636364,-5.023335248968764e-05,1.9800332476478717e-07,0.0448069500922518,7.074122672059979e-05,0.014745713205188,0.0002542867948119,0.3333925471950602,0.0117871650672551,35,0.0109522230145737,0.0047266489289142,0.0,0.0049999999999998,1.3879336849242607,0.1193181818181818,False,101
compact_t80_s1.010_s3a0.75,,submission_e350_compactplateau_compact_t80_s1_010_s3a0_75_6ab039db.csv,analysis_outputs/submission_e350_compactplateau_compact_t80_s1_010_s3a0_75_6ab039db.csv,0,0,0.0,0.0,False,,0.9204545454545454,0.1420454545454545,0.1420454545454545,0.5511363636363636,0.6988636363636364,0.1079545454545454,0.1732954545454545,-5.035263740711169e-05,3.172882421888425e-07,0.0448054373299884,6.922846445719943e-05,0.0148168519132609,0.000183148086739,0.3143127538040608,-0.0072926283237441,35,0.0140150255555116,0.0105071907389992,0.0,0.01,1.2442648537554295,0.1079545454545454,False,102
compact_t60_s1.010_s3a0.50,,submission_e350_compactplateau_compact_t60_s1_010_s3a0_50_cc6b6f81.csv,analysis_outputs/submission_e350_compactplateau_compact_t60_s1_010_s3a0_50_cc6b6f81.csv,0,0,0.0,0.0,False,,0.8181818181818182,0.4090909090909091,0.1079545454545454,0.1136363636363636,0.6988636363636364,0.2045454545454545,0.1732954545454545,-5.0322089685254507e-05,2.867405203316564e-07,0.0447717701135144,3.556124798319987e-05,0.0148177482830556,0.0001822517169443,0.2984075355250893,-0.0231978466027156,35,0.0120463159222107,0.0127152690145729,0.0,0.01,1.214232386222962,0.1079545454545454,False,103
compact_t35_s1.005_s3a0.75,,submission_e350_compactplateau_compact_t35_s1_005_s3a0_75_4882c20c.csv,analysis_outputs/submission_e350_compactplateau_compact_t35_s1_005_s3a0_75_4882c20c.csv,0,0,0.0,0.0,False,,0.7897727272727273,0.1079545454545454,0.3522727272727273,0.8579545454545454,0.2528409090909091,0.3636363636363636,0.5426136363636364,-5.031534114743611e-05,2.799919825132577e-07,0.0448096703491112,7.346148357999932e-05,0.014757433172146,0.000242566827854,0.3281573413622418,0.0065519592344367,32,0.0104401115076222,0.0100599185031836,0.0,0.0049999999999998,1.307106004349842,0.1079545454545454,False,104
compact_t85_s1.010_s3a0.75,,submission_e350_compactplateau_compact_t85_s1_010_s3a0_75_0594cdc1.csv,analysis_outputs/submission_e350_compactplateau_compact_t85_s1_010_s3a0_75_0594cdc1.csv,0,0,0.0,0.0,False,,0.9090909090909092,0.2102272727272727,0.1534090909090909,0.6931818181818182,0.2528409090909091,0.1022727272727272,0.1732954545454545,-5.034845454997681e-05,3.131053850539568e-07,0.0448015144108908,6.530554535959937e-05,0.0148165250640053,0.0001834749359946,0.3199351797628764,-0.0016702023649285,32,0.0140591836843861,0.0104638201697377,0.0,0.01,1.1853527575965954,0.1022727272727272,False,105
compact_t35_s1.000_s3a0.75,,submission_e350_compactplateau_compact_t35_s1_000_s3a0_75_3530c783.csv,analysis_outputs/submission_e350_compactplateau_compact_t35_s1_000_s3a0_75_3530c783.csv,0,0,0.0,0.0,False,,0.4375,0.1022727272727272,0.6931818181818182,0.3295454545454545,0.2528409090909091,0.6818181818181818,0.8579545454545454,-5.018980889103121e-05,1.5445972610835648e-07,0.0448103025024961,7.40936369648948e-05,0.0146840746858115,0.0003159253141884,0.3063669579520909,-0.015238424175714,32,0.0060331098042094,0.0056529167997717,0.0,0.0,1.308323536817375,0.1022727272727272,False,106
compact_t80_s1.005_s3a0.00,,submission_e350_compactplateau_compact_t80_s1_005_s3a0_00_9de66f2c.csv,analysis_outputs/submission_e350_compactplateau_compact_t80_s1_005_s3a0_00_9de66f2c.csv,0,0,0.0,0.0,False,,0.3977272727272727,0.5909090909090909,0.625,0.096590909090909,0.6988636363636364,0.7897727272727273,0.5426136363636364,-5.017795818478266e-05,1.426090198598112e-07,0.0447552625183921,1.905365286089533e-05,0.014739672311775,0.0002603276882249,0.297914243100615,-0.02369113902719,35,0.0047324370011037,0.0109483892580754,0.0,0.0049999999999998,1.2652064121969877,0.096590909090909,True,107
compact_t80_s1.000_s3a0.00,,submission_e350_compactplateau_compact_t80_s1_000_s3a0_00_ba431521.csv,analysis_outputs/submission_e350_compactplateau_compact_t80_s1_000_s3a0_00_ba431521.csv,0,0,0.0,0.0,False,,0.096590909090909,0.5965909090909091,0.9204545454545454,0.4034090909090909,0.34375,0.9829545454545454,0.8579545454545454,-5.005237322463783e-05,1.7024059714978112e-08,0.044755262518392,1.9053652860798187e-05,0.0146663406087314,0.0003336593912685,0.3101074004764775,-0.0114979816513274,33,0.0003117601241044,0.0065277123810779,0.0,0.0,1.3223794033677487,0.096590909090909,False,108
compact_t50_s1.010_s3a0.75,,submission_e350_compactplateau_compact_t50_s1_010_s3a0_75_9eda044f.csv,analysis_outputs/submission_e350_compactplateau_compact_t50_s1_010_s3a0_75_9eda044f.csv,0,0,0.0,0.0,False,,0.7443181818181818,0.8522727272727273,0.2556818181818182,0.2784090909090909,0.9488636363636364,0.0909090909090909,0.1732954545454545,-5.030282265297516e-05,2.6747348805231016e-07,0.0447237616621481,-1.2447203383100793e-05,0.0148140887610903,0.0001859112389096,0.3043982364518948,-0.0172071456759101,36,0.0140772988993284,0.0121028375235105,0.0,0.01,1.3011344401433869,0.0909090909090909,False,109
compact_t70_s1.000_s3a0.75,,submission_e350_compactplateau_compact_t70_s1_000_s3a0_75_c8fb3c68.csv,analysis_outputs/submission_e350_compactplateau_compact_t70_s1_000_s3a0_75_c8fb3c68.csv,0,0,0.0,0.0,False,,0.2386363636363636,0.2329545454545454,0.7613636363636364,0.0909090909090909,0.6988636363636364,0.7443181818181818,0.8579545454545454,-5.009249310847339e-05,5.714394355053638e-08,0.044792804836119,5.6595970587797195e-05,0.014671014020569,0.000328985979431,0.2979104649560811,-0.0236949171717238,35,0.0049285037957244,0.0019109687094569,0.0,0.0,1.337203165443741,0.0909090909090909,False,110
compact_t65_s1.000_s3a0.25,,submission_e350_compactplateau_compact_t65_s1_000_s3a0_25_039d269c.csv,analysis_outputs/submission_e350_compactplateau_compact_t65_s1_000_s3a0_25_039d269c.csv,0,0,0.0,0.0,False,,0.0909090909090909,0.6931818181818182,0.8181818181818182,0.3579545454545454,0.4176136363636363,0.9545454545454546,0.8579545454545454,-5.004854914650876e-05,1.319998158591214e-08,0.0447478087209935,1.1599855462299248e-05,0.0146692038249897,0.0003307961750102,0.3070296536750427,-0.0145757284527622,34,0.0015815228991812,0.0052579496059999,0.0,0.0,1.4137405209117238,0.0909090909090909,False,111
compact_t45_s1.010_s3a0.75,,submission_e350_compactplateau_compact_t45_s1_010_s3a0_75_69a84d60.csv,analysis_outputs/submission_e350_compactplateau_compact_t45_s1_010_s3a0_75_69a84d60.csv,0,0,0.0,0.0,False,,0.8579545454545454,0.6193181818181818,0.25,0.7272727272727273,0.9857954545454546,0.0852272727272727,0.1732954545454545,-5.0331711900862075e-05,2.9636273593922513e-07,0.0447530743747552,1.6865509224001096e-05,0.0148141001917218,0.0001858998082781,0.3208379185552181,-0.0007674635725868,37,0.0144280852948441,0.0127251446283845,0.0,0.01,1.3445015603225945,0.0852272727272727,False,112
compact_t35_s1.010_s3a0.00,,submission_e350_compactplateau_compact_t35_s1_010_s3a0_00_d1fbe001.csv,analysis_outputs/submission_e350_compactplateau_compact_t35_s1_010_s3a0_00_d1fbe001.csv,0,0,0.0,0.0,False,,0.6988636363636364,1.0,0.0852272727272727,0.8352272727272727,0.1363636363636363,0.2670454545454545,0.1732954545454545,-5.029427846415369e-05,2.589292992308392e-07,0.0446826166650533,-5.359220047790325e-05,0.0148184142395876,0.0001815857604123,0.3267799911010547,0.0051746089732497,30,0.0112372985970161,0.0180767711021964,0.0,0.01,1.1421273014519926,0.0852272727272727,False,113
compact_t85_s1.000_s3a0.00,,submission_e350_compactplateau_compact_t85_s1_000_s3a0_00_0deabd0c.csv,analysis_outputs/submission_e350_compactplateau_compact_t85_s1_000_s3a0_00_0deabd0c.csv,0,0,0.0,0.0,False,,0.0852272727272727,0.6306818181818182,0.9375,0.1875,0.1363636363636363,0.9772727272727272,0.8579545454545454,-5.004834107865684e-05,1.299191373398996e-08,0.0447514192806638,1.5210415132596578e-05,0.0146660602901647,0.0003339397098353,0.3014687139415073,-0.0201366681862976,30,0.0003511381273134,0.0064883343778692,0.0,0.0,1.2301954832701745,0.0852272727272727,False,114
compact_t40_s1.010_s3a0.75,,submission_e350_compactplateau_compact_t40_s1_010_s3a0_75_fa63dc23.csv,analysis_outputs/submission_e350_compactplateau_compact_t40_s1_010_s3a0_75_fa63dc23.csv,0,0,0.0,0.0,False,,0.9829545454545454,0.1647727272727272,0.1136363636363636,0.6079545454545454,0.6988636363636364,0.0795454545454545,0.1732954545454545,-5.040361955228495e-05,3.682703873620979e-07,0.0448031508979117,6.694203238050145e-05,0.0148177429475173,0.0001822570524826,0.3165026841913502,-0.0051026979364547,35,0.0144466888861644,0.0134505863928782,0.0,0.01,1.1996219966125723,0.0795454545454545,False,115
compact_t90_s1.010_s3a0.75,,submission_e350_compactplateau_compact_t90_s1_010_s3a0_75_843e4167.csv,analysis_outputs/submission_e350_compactplateau_compact_t90_s1_010_s3a0_75_843e4167.csv,0,0,0.0,0.0,False,,0.9034090909090908,0.2159090909090909,0.1477272727272727,0.3068181818181818,0.0795454545454545,0.096590909090909,0.1732954545454545,-5.034845454950243e-05,3.131053845795777e-07,0.0448015144107063,6.530554517510112e-05,0.0148165250640349,0.0001834749359651,0.3057589017424281,-0.0158464803853768,29,0.0140591836863513,0.0104638201678113,0.0,0.01,1.044027009846726,0.0795454545454545,False,116
compact_t90_s1.010_s3a0.50,,submission_e350_compactplateau_compact_t90_s1_010_s3a0_50_f4140d98.csv,analysis_outputs/submission_e350_compactplateau_compact_t90_s1_010_s3a0_50_f4140d98.csv,0,0,0.0,0.0,False,,0.8465909090909091,0.3125,0.2045454545454545,0.4318181818181818,0.0795454545454545,0.1704545454545454,0.1732954545454545,-5.03313626760656e-05,2.960135111427511e-07,0.044784963671647,4.875480611579719e-05,0.0148152570070552,0.0001847429929447,0.3109308116929871,-0.0106745704348178,29,0.0124371098513845,0.0120858940027781,0.0,0.01,1.0862348020545185,0.0795454545454545,False,117
compact_t90_s1.010_s3a0.25,,submission_e350_compactplateau_compact_t90_s1_010_s3a0_25_eea09b90.csv,analysis_outputs/submission_e350_compactplateau_compact_t90_s1_010_s3a0_25_eea09b90.csv,0,0,0.0,0.0,False,,0.7784090909090909,0.4829545454545454,0.2613636363636363,0.6704545454545454,0.0795454545454545,0.3011363636363636,0.1732954545454545,-5.031449944493063e-05,2.7915028000777986e-07,0.0447682652413751,3.20563758439002e-05,0.0148139889500756,0.0001860110499243,0.3189018960303365,-0.0027034860974685,29,0.0108150165568108,0.0137079872973518,0.0,0.01,1.1617218150415312,0.0795454545454545,False,118
compact_t90_s1.010_s3a0.00,,submission_e350_compactplateau_compact_t90_s1_010_s3a0_00_ecbfdad7.csv,analysis_outputs/submission_e350_compactplateau_compact_t90_s1_010_s3a0_00_ecbfdad7.csv,0,0,0.0,0.0,False,,0.7215909090909091,0.6534090909090909,0.2954545454545454,0.9829545454545454,0.0795454545454545,0.4659090909090909,0.1732954545454545,-5.029786486285842e-05,2.6251569793557257e-07,0.0447514192804783,1.5210414947099128e-05,0.014812720893096,0.0001872791069039,0.3413692943693172,0.0197639122415121,29,0.0091929038037501,0.0153301000504125,0.0,0.01,1.1510075293272457,0.0795454545454545,False,119
compact_t90_s1.005_s3a1.00,,submission_e350_compactplateau_compact_t90_s1_005_s3a1_00_6f88babe.csv,analysis_outputs/submission_e350_compactplateau_compact_t90_s1_005_s3a1_00_6f88babe.csv,0,0,0.0,0.0,False,,0.6079545454545454,0.0795454545454545,0.4375,0.1363636363636363,0.0795454545454545,0.2556818181818182,0.5426136363636364,-5.024182972775674e-05,2.0648056283388878e-07,0.0448182422266157,8.203336108449782e-05,0.0147444628195635,0.0002555371804364,0.2993264148226371,-0.0222789673051678,29,0.0112603461530211,0.0044208738859855,0.0,0.0049999999999998,1.0748711656908818,0.0795454545454545,False,120
compact_t90_s1.005_s3a0.75,,submission_e350_compactplateau_compact_t90_s1_005_s3a0_75_11b6764d.csv,analysis_outputs/submission_e350_compactplateau_compact_t90_s1_005_s3a0_75_11b6764d.csv,0,0,0.0,0.0,False,,0.5625,0.1931818181818181,0.4886363636363636,0.1761363636363636,0.0795454545454545,0.4147727272727273,0.5426136363636364,-5.0224505689713505e-05,1.891565247906545e-07,0.04480176031724,6.555145170879934e-05,0.0147431947625839,0.000256805237416,0.3009378582057312,-0.0206675239220737,29,0.0096382917787734,0.0060429282602333,0.0,0.0049999999999998,1.1203257111454272,0.0795454545454545,False,121
compact_t90_s1.005_s3a0.00,,submission_e350_compactplateau_compact_t90_s1_005_s3a0_00_bfcd57ce.csv,analysis_outputs/submission_e350_compactplateau_compact_t90_s1_005_s3a0_00_bfcd57ce.csv,0,0,0.0,0.0,False,,0.3806818181818182,0.6420454545454546,0.6363636363636364,0.3693181818181818,0.0795454545454545,0.7670454545454546,0.5426136363636364,-5.017390570655684e-05,1.3855654163399025e-07,0.0447514192804795,1.5210414948299555e-05,0.0147393905916449,0.000260609408355,0.3080585918847343,-0.0135467902430707,29,0.0047720118961722,0.0109092081428345,0.0,0.0049999999999998,1.157501035820752,0.0795454545454545,False,122
compact_t90_s1.000_s3a0.75,,submission_e350_compactplateau_compact_t90_s1_000_s3a0_75_b1324743.csv,analysis_outputs/submission_e350_compactplateau_compact_t90_s1_000_s3a0_75_b1324743.csv,0,0,0.0,0.0,False,,0.2556818181818182,0.1761363636363636,0.7897727272727273,0.5170454545454546,0.0795454545454545,0.7215909090909091,0.8579545454545454,-5.009895131366559e-05,6.36021487427423e-08,0.0448020086494057,6.579978387449836e-05,0.0146698644611329,0.000330135538867,0.3131448375174003,-0.0084605446104046,29,0.0052174180118605,0.0016220544933222,0.0,0.0,1.254660126729843,0.0795454545454545,False,123
compact_t90_s1.000_s3a0.50,,submission_e350_compactplateau_compact_t90_s1_000_s3a0_50_047a48c7.csv,analysis_outputs/submission_e350_compactplateau_compact_t90_s1_000_s3a0_50_047a48c7.csv,0,0,0.0,0.0,False,,0.2045454545454545,0.2897727272727273,0.8465909090909091,0.3920454545454545,0.0795454545454545,0.8409090909090909,0.8579545454545454,-5.008185249382266e-05,4.65033288998121e-08,0.0447852961343308,4.9087268799596906e-05,0.0146685964041533,0.0003314035958466,0.3090786732587721,-0.0125267088690328,29,0.0035953441768936,0.003244128328289,0.0,0.0,1.270893892963609,0.0795454545454545,False,124
compact_t40_s1.000_s3a0.25,,submission_e350_compactplateau_compact_t40_s1_000_s3a0_25_31f524ac.csv,analysis_outputs/submission_e350_compactplateau_compact_t40_s1_000_s3a0_25_31f524ac.csv,0,0,0.0,0.0,False,,0.1988636363636363,0.7272727272727273,0.9261363636363636,0.0795454545454545,0.34375,0.8863636363636364,0.8579545454545454,-5.008151618822481e-05,4.6167023301960466e-08,0.044742157585248,5.948719716798723e-06,0.0146662595096965,0.0003337404903034,0.2953879123089331,-0.0262174698188719,33,0.0030136735076374,0.0072412476627605,0.0,0.0,1.362314468302814,0.0795454545454545,False,125
compact_t90_s1.000_s3a0.25,,submission_e350_compactplateau_compact_t90_s1_000_s3a0_25_a378e034.csv,analysis_outputs/submission_e350_compactplateau_compact_t90_s1_000_s3a0_25_a378e034.csv,0,0,0.0,0.0,False,,0.1363636363636363,0.4545454545454545,0.8977272727272727,0.5056818181818182,0.0795454545454545,0.9090909090909092,0.8579545454545454,-5.0064982413072266e-05,2.9633248149415776e-08,0.0447684329562267,3.222409069549709e-05,0.0146673283471737,0.0003326716528262,0.3129278356453702,-0.0086775464824347,29,0.0019732508823199,0.0048662216228627,0.0,0.0,1.3179718150415312,0.0795454545454545,False,126
