candidate_id,family,status,pair_kind,candidate_file,base_file,target,moved_cells,moved_rows,targets_moved,expected_focus,expected_global,expected_subject,expected_nearest_hard085,hard_delta_focus,support_delta,adverse_delta,total_swing,top1_swing,top5_swing,top10_swing,top25_swing,support_prob_focus_mean,support_prob_focus_swing_weighted,mean_abs_prob_delta,mean_abs_logit_delta,max_abs_logit_delta,adverse_over_e216_miss,cells_for_2e6_guard,cells_for_e95_edge,cells_to_flip_expected_focus,top1_over_abs_expected,top5_over_abs_expected,top1_swing_share,top5_swing_share,support_tail_gate,model_split,gate,pruned_cells_sub,oof_gate_pass,q3_target_delta,loss_vs_full_q3,subject_win_rate,pruned_bad_rate,oof_score,e222_tail_survival_score,e222_decision
lr_l2_c0p10__subject_loo__keep_top100,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject_loo__keep_top100,submission_e95_hardtail_541e3973.csv,Q3,154,154,Q3,1.8895118630228363e-05,-3.65121503400391e-05,-5.666021054504599e-06,9.886352728522878e-05,4.111800132831579e-05,-0.0014772513172638744,0.001388757243772965,0.0028660085610368396,8.305643996964921e-05,0.00038670775610044833,0.0006800010534667674,0.0013207140535818453,0.5029643860209991,0.4779686089448245,0.007321798813418948,0.03256827910269135,0.14534876994688622,1.395484876361888,1,1,1,4.3956559148972865,20.466013665656178,0.028979829683272746,0.13492903034474837,False,lr_l2_c0p10__subject_loo,keep_top100,150,False,7.682551541576821e-05,0.004338938610189524,0.6,0.5028571428571429,-0.017709024341323126,-0.09421451513920921,expected_bad_or_neutral
lr_l2_c0p10__subject_loo__keep_top100,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject_loo__keep_top100,submission_e95_hardtail_541e3973.csv,S4,119,119,S4,-0.000533760361767509,-0.0006402965859643863,-0.00043501573100234993,-0.0005259687683357904,-0.0004377238188324837,-0.0024662813247333256,0.0012396727099376684,0.0037059540346709935,9.673998182827695e-05,0.00042022968017634547,0.0007611160528463036,0.001610163868448981,0.4814267005503499,0.47853617587100444,0.010325064306481035,0.05449932403927931,0.16929496819948486,1.245678124174297,1,1,7,0.18124234910949452,0.7873002760729275,0.02610393462067462,0.1133931171959753,False,lr_l2_c0p10__subject_loo,keep_top100,150,False,7.682551541576821e-05,0.004338938610189524,0.6,0.5028571428571429,-0.017709024341323126,0.5394675969417099,expected_good_but_low_support
lr_l2_c0p10__subject_loo__keep_top100,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject_loo__keep_top100,submission_e95_hardtail_541e3973.csv,S2,39,39,S2,1.3795019400186275e-06,1.3988457607493186e-05,1.4436563932626822e-07,-9.994317426763566e-06,1.4177816437921459e-05,-0.00011522897039603191,0.0001555344787314014,0.0002707634491274333,1.220505737296808e-05,5.789785659192058e-05,0.00011407912004707749,0.00025975999591317005,0.5233263033263034,0.5693345142712767,0.001885202959710145,0.012149641948025872,0.02135885040269403,0.15628794290414028,1,2,1,8.847437628687405,41.97011610664265,0.04507645848174965,0.21383187715514468,False,lr_l2_c0p10__subject_loo,keep_top100,150,False,7.682551541576821e-05,0.004338938610189524,0.6,0.5028571428571429,-0.017709024341323126,-0.1474613516595114,expected_bad_or_neutral
lr_l2_c0p10__subject_loo__keep_top100,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject_loo__keep_top100,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.057870320816319e-05,-4.048977145283035e-06,2.2142166223862295e-06,3.357087014738635e-05,6.209661922152907e-05,-0.00018677906828281127,0.00012080064623158461,0.0003075797145143959,1.2575867360216352e-05,6.145567636423979e-05,0.00011965928672656227,0.00025284930663455063,0.4271043065494596,0.35835244595840415,0.0017005999180347198,0.009611866078574878,0.02200776788037867,0.12138584740190766,1,2,1,1.1887910184030899,5.809377118815163,0.04088653043999023,0.1998040620502736,False,lr_l2_c0p10__subject_loo,keep_top100,150,False,7.682551541576821e-05,0.004338938610189524,0.6,0.5028571428571429,-0.017709024341323126,-0.04568403438454416,expected_bad_or_neutral
lr_l2_c0p10__subject_loo__keep_top125,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l2_c0p10__subject_loo__keep_top125,submission_e154_s3repair_9f2e2e73.csv,Q3,125,125,Q3,7.897965535846994e-06,-4.12801074564964e-05,-3.290041227438618e-06,6.826404529147597e-05,5.163831858037653e-06,-0.001370701643683654,0.0012967028640885972,0.0026674045077722513,8.814970509269118e-05,0.0004051293795228507,0.0006938529214388446,0.0013390653681994455,0.5172929644880865,0.48316814896182636,0.008398820125807512,0.037343663108811515,0.15426198391220963,1.302984552616746,1,1,1,11.161064794800707,51.29540989816485,0.03304699562283921,0.15188149316775523,False,lr_l2_c0p10__subject_loo,keep_top125,125,False,-0.0003068077125886193,0.003955305382185137,0.5,0.5169230769230769,-0.015952048441677007,-0.21748563163949586,expected_bad_or_neutral
lr_l2_c0p10__subject_loo__keep_top125,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l2_c0p10__subject_loo__keep_top125,submission_e154_s3repair_9f2e2e73.csv,S4,105,105,S4,-0.0005109802247601381,-0.0006019144069494767,-0.0004299203124640448,-0.0005011059548668925,-0.0004176887667578716,-0.0023394910721874405,0.0011851376375029133,0.003524628709690354,8.450886296516796e-05,0.0004055794473702421,0.0007451421477559158,0.0015686521903091482,0.4849040845775539,0.48121887494131516,0.011224958920201264,0.05874381182817257,0.14789051018904398,1.1908788645086945,1,1,7,0.1653857798603414,0.7937282652388892,0.02397667099879926,0.11507011965690794,False,lr_l2_c0p10__subject_loo,keep_top125,125,False,-0.0003068077125886193,0.003955305382185137,0.5,0.5169230769230769,-0.015952048441677007,0.517223999748401,expected_good_but_low_support
lr_l2_c0p10__subject_loo__keep_top125,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject_loo__keep_top125,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726905e-05,-8.8200367579688e-06,-7.047573884249142e-06,-3.67766743569628e-05,-4.8300741848292806e-05,-0.0002454152589143233,0.00022564089182660447,0.0004710561507409278,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.0002941977214174471,0.5151859422401982,0.5162632659478441,0.0023724585504678827,0.011776403768523203,0.023459001777274335,0.22673397632647152,1,2,2,0.7639087817188632,3.5959327863382184,0.02845763472495413,0.13395806433700627,False,lr_l2_c0p10__subject_loo,keep_top125,125,False,-0.0003068077125886193,0.003955305382185137,0.5,0.5169230769230769,-0.015952048441677007,0.022522572554918463,expected_good_tail_unclear
lr_l2_c0p10__subject_loo__keep_top125,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject_loo__keep_top125,submission_e95_hardtail_541e3973.csv,Q3,171,171,Q3,6.430434381642409e-06,-4.99420157673908e-05,-1.2634106425551763e-05,8.18674253378698e-05,2.4936602628393523e-05,-0.0016604270703760114,0.0015346245636558582,0.0031950516340318695,8.305643996964921e-05,0.00038670775610044833,0.0006800010534667674,0.0013441962795682834,0.5028926711132466,0.47830029192541457,0.007340443652664913,0.03269789683950743,0.14534876994688622,1.5420588292717576,1,1,1,12.916147656643316,60.13711254163807,0.025995335751378582,0.12103333541826293,False,lr_l2_c0p10__subject_loo,keep_top125,125,False,-0.0003068077125886193,0.003955305382185137,0.5,0.5169230769230769,-0.015952048441677007,-0.25209332912942584,expected_bad_or_neutral
lr_l2_c0p10__subject_loo__keep_top125,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject_loo__keep_top125,submission_e95_hardtail_541e3973.csv,S4,119,119,S4,-0.000533760361767509,-0.0006402965859643863,-0.00043501573100234993,-0.0005259687683357904,-0.0004377238188324837,-0.0024662813247333256,0.0012396727099376684,0.0037059540346709935,9.673998182827695e-05,0.00042022968017634547,0.0007611160528463036,0.001610163868448981,0.4814267005503499,0.47853617587100444,0.010325064306481035,0.05449932403927931,0.16929496819948486,1.245678124174297,1,1,7,0.18124234910949452,0.7873002760729275,0.02610393462067462,0.1133931171959753,False,lr_l2_c0p10__subject_loo,keep_top125,125,False,-0.0003068077125886193,0.003955305382185137,0.5,0.5169230769230769,-0.015952048441677007,0.5394675969417099,expected_good_but_low_support
lr_l2_c0p10__subject_loo__keep_top125,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject_loo__keep_top125,submission_e95_hardtail_541e3973.csv,S2,39,39,S2,1.3795019400186275e-06,1.3988457607493186e-05,1.4436563932626822e-07,-9.994317426763566e-06,1.4177816437921459e-05,-0.00011522897039603191,0.0001555344787314014,0.0002707634491274333,1.220505737296808e-05,5.789785659192058e-05,0.00011407912004707749,0.00025975999591317005,0.5233263033263034,0.5693345142712767,0.001885202959710145,0.012149641948025872,0.02135885040269403,0.15628794290414028,1,2,1,8.847437628687405,41.97011610664265,0.04507645848174965,0.21383187715514468,False,lr_l2_c0p10__subject_loo,keep_top125,125,False,-0.0003068077125886193,0.003955305382185137,0.5,0.5169230769230769,-0.015952048441677007,-0.1474613516595114,expected_bad_or_neutral
lr_l2_c0p10__subject_loo__keep_top125,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject_loo__keep_top125,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.057870320816319e-05,-4.048977145283035e-06,2.2142166223862295e-06,3.357087014738635e-05,6.209661922152907e-05,-0.00018677906828281127,0.00012080064623158461,0.0003075797145143959,1.2575867360216352e-05,6.145567636423979e-05,0.00011965928672656227,0.00025284930663455063,0.4271043065494596,0.35835244595840415,0.0017005999180347198,0.009611866078574878,0.02200776788037867,0.12138584740190766,1,2,1,1.1887910184030899,5.809377118815163,0.04088653043999023,0.1998040620502736,False,lr_l2_c0p10__subject_loo,keep_top125,125,False,-0.0003068077125886193,0.003955305382185137,0.5,0.5169230769230769,-0.015952048441677007,-0.04568403438454416,expected_bad_or_neutral
lr_l2_c0p10__subject_loo__keep_top150,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l2_c0p10__subject_loo__keep_top150,submission_e154_s3repair_9f2e2e73.csv,Q3,150,150,Q3,1.4813011532771657e-05,-3.8410092032624976e-05,-2.7636195777737573e-06,8.561274620871371e-05,8.939808996459643e-05,-0.0016578023615711939,0.001528408573601777,0.0031862109351729704,8.814970509269118e-05,0.0004051293795228507,0.0007188284708527803,0.0013940904606593138,0.5087194493466269,0.47504562405465367,0.008371691493274828,0.037172460910351326,0.15426198391220963,1.535812726757455,1,1,1,5.950829437867691,27.349562148558395,0.027665997916081403,0.12715083456985793,False,lr_l2_c0p10__subject_loo,keep_top150,100,False,-0.0001573644129191365,0.00410474868185462,0.3,0.5166666666666667,-0.016599645854292244,-0.12182047547919475,expected_bad_or_neutral
lr_l2_c0p10__subject_loo__keep_top150,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l2_c0p10__subject_loo__keep_top150,submission_e154_s3repair_9f2e2e73.csv,S4,105,105,S4,-0.0005109802247601381,-0.0006019144069494767,-0.0004299203124640448,-0.0005011059548668925,-0.0004176887667578716,-0.0023394910721874405,0.0011851376375029133,0.003524628709690354,8.450886296516796e-05,0.0004055794473702421,0.0007451421477559158,0.0015686521903091482,0.4849040845775539,0.48121887494131516,0.011224958920201264,0.05874381182817257,0.14789051018904398,1.1908788645086945,1,1,7,0.1653857798603414,0.7937282652388892,0.02397667099879926,0.11507011965690794,False,lr_l2_c0p10__subject_loo,keep_top150,100,False,-0.0001573644129191365,0.00410474868185462,0.3,0.5166666666666667,-0.016599645854292244,0.517223999748401,expected_good_but_low_support
lr_l2_c0p10__subject_loo__keep_top150,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject_loo__keep_top150,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726905e-05,-8.8200367579688e-06,-7.047573884249142e-06,-3.67766743569628e-05,-4.8300741848292806e-05,-0.0002454152589143233,0.00022564089182660447,0.0004710561507409278,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.0002941977214174471,0.5151859422401982,0.5162632659478441,0.0023724585504678827,0.011776403768523203,0.023459001777274335,0.22673397632647152,1,2,2,0.7639087817188632,3.5959327863382184,0.02845763472495413,0.13395806433700627,False,lr_l2_c0p10__subject_loo,keep_top150,100,False,-0.0001573644129191365,0.00410474868185462,0.3,0.5166666666666667,-0.016599645854292244,0.022522572554918463,expected_good_tail_unclear
lr_l2_c0p10__subject_loo__keep_top150,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject_loo__keep_top150,submission_e95_hardtail_541e3973.csv,Q3,189,189,Q3,1.3345480378567086e-05,-4.7072000343519375e-05,-1.2107684775886898e-05,9.921612625510759e-05,0.00010917086073495233,-0.001946399031590947,0.0017652015164964338,0.0037116005480873813,8.305643996964921e-05,0.00039572609071879386,0.0007123360954481213,0.0014245496922238405,0.4978258793905271,0.4719947670609686,0.0077261740119818935,0.03436667174154982,0.14534876994688622,1.7737527786422456,1,1,1,6.223563154986786,29.65244258680505,0.022377526593600944,0.10661871761030826,False,lr_l2_c0p10__subject_loo,keep_top150,100,False,-0.0001573644129191365,0.00410474868185462,0.3,0.5166666666666667,-0.016599645854292244,-0.1264177900661091,expected_bad_or_neutral
lr_l2_c0p10__subject_loo__keep_top150,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject_loo__keep_top150,submission_e95_hardtail_541e3973.csv,S4,119,119,S4,-0.000533760361767509,-0.0006402965859643863,-0.00043501573100234993,-0.0005259687683357904,-0.0004377238188324837,-0.0024662813247333256,0.0012396727099376684,0.0037059540346709935,9.673998182827695e-05,0.00042022968017634547,0.0007611160528463036,0.001610163868448981,0.4814267005503499,0.47853617587100444,0.010325064306481035,0.05449932403927931,0.16929496819948486,1.245678124174297,1,1,7,0.18124234910949452,0.7873002760729275,0.02610393462067462,0.1133931171959753,False,lr_l2_c0p10__subject_loo,keep_top150,100,False,-0.0001573644129191365,0.00410474868185462,0.3,0.5166666666666667,-0.016599645854292244,0.5394675969417099,expected_good_but_low_support
lr_l2_c0p10__subject_loo__keep_top150,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject_loo__keep_top150,submission_e95_hardtail_541e3973.csv,S2,39,39,S2,1.3795019400186275e-06,1.3988457607493186e-05,1.4436563932626822e-07,-9.994317426763566e-06,1.4177816437921459e-05,-0.00011522897039603191,0.0001555344787314014,0.0002707634491274333,1.220505737296808e-05,5.789785659192058e-05,0.00011407912004707749,0.00025975999591317005,0.5233263033263034,0.5693345142712767,0.001885202959710145,0.012149641948025872,0.02135885040269403,0.15628794290414028,1,2,1,8.847437628687405,41.97011610664265,0.04507645848174965,0.21383187715514468,False,lr_l2_c0p10__subject_loo,keep_top150,100,False,-0.0001573644129191365,0.00410474868185462,0.3,0.5166666666666667,-0.016599645854292244,-0.1474613516595114,expected_bad_or_neutral
lr_l2_c0p10__subject_loo__keep_top150,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject_loo__keep_top150,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.057870320816319e-05,-4.048977145283035e-06,2.2142166223862295e-06,3.357087014738635e-05,6.209661922152907e-05,-0.00018677906828281127,0.00012080064623158461,0.0003075797145143959,1.2575867360216352e-05,6.145567636423979e-05,0.00011965928672656227,0.00025284930663455063,0.4271043065494596,0.35835244595840415,0.0017005999180347198,0.009611866078574878,0.02200776788037867,0.12138584740190766,1,2,1,1.1887910184030899,5.809377118815163,0.04088653043999023,0.1998040620502736,False,lr_l2_c0p10__subject_loo,keep_top150,100,False,-0.0001573644129191365,0.00410474868185462,0.3,0.5166666666666667,-0.016599645854292244,-0.04568403438454416,expected_bad_or_neutral
lr_l2_c0p10__subject_loo__keep_top175,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l2_c0p10__subject_loo__keep_top175,submission_e154_s3repair_9f2e2e73.csv,Q3,175,175,Q3,-1.2166689823320765e-05,-7.434831400993074e-05,-2.8872654853274394e-05,6.672089939324292e-05,0.00010725056600284657,-0.001939767781829652,0.0016952261763304058,0.003634993958160058,8.814970509269118e-05,0.0004051293795228507,0.0007188284708527803,0.001394746319861695,0.49918981196221773,0.46970995985312886,0.008149002806692037,0.03634993958160058,0.15426198391220963,1.7034384531128413,1,1,1,7.245167450864765,33.298241790163026,0.02425030305615978,0.1114525592575997,False,lr_l2_c0p10__subject_loo,keep_top175,75,False,-0.0017940003293412943,0.002468112765432462,0.7,0.5345454545454545,-0.009202632715241018,-0.12179466722334878,expected_good_but_low_support
lr_l2_c0p10__subject_loo__keep_top175,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l2_c0p10__subject_loo__keep_top175,submission_e154_s3repair_9f2e2e73.csv,S4,105,105,S4,-0.0005109802247601381,-0.0006019144069494767,-0.0004299203124640448,-0.0005011059548668925,-0.0004176887667578716,-0.0023394910721874405,0.0011851376375029133,0.003524628709690354,8.450886296516796e-05,0.0004055794473702421,0.0007451421477559158,0.0015686521903091482,0.4849040845775539,0.48121887494131516,0.011224958920201264,0.05874381182817257,0.14789051018904398,1.1908788645086945,1,1,7,0.1653857798603414,0.7937282652388892,0.02397667099879926,0.11507011965690794,False,lr_l2_c0p10__subject_loo,keep_top175,75,False,-0.0017940003293412943,0.002468112765432462,0.7,0.5345454545454545,-0.009202632715241018,0.517223999748401,expected_good_but_low_support
lr_l2_c0p10__subject_loo__keep_top175,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject_loo__keep_top175,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726905e-05,-8.8200367579688e-06,-7.047573884249142e-06,-3.67766743569628e-05,-4.8300741848292806e-05,-0.0002454152589143233,0.00022564089182660447,0.0004710561507409278,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.0002941977214174471,0.5151859422401982,0.5162632659478441,0.0023724585504678827,0.011776403768523203,0.023459001777274335,0.22673397632647152,1,2,2,0.7639087817188632,3.5959327863382184,0.02845763472495413,0.13395806433700627,False,lr_l2_c0p10__subject_loo,keep_top175,75,False,-0.0017940003293412943,0.002468112765432462,0.7,0.5345454545454545,-0.009202632715241018,0.022522572554918463,expected_good_tail_unclear
lr_l2_c0p10__subject_loo__keep_top175,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject_loo__keep_top175,submission_e95_hardtail_541e3973.csv,Q3,203,203,Q3,-1.3634220977525326e-05,-8.301022232082514e-05,-3.821672005138752e-05,8.032427943963675e-05,0.00012702333677320246,-0.0021927903237259918,0.0018964449911016493,0.0040892353148276415,8.305643996964921e-05,0.00039572609071879386,0.0007123360954481213,0.0014245496922238405,0.48844294694519264,0.46709936333406704,0.007891889993397494,0.03525202857610036,0.14534876994688622,1.9056320431818046,1,1,1,6.09176278619509,29.024473886048163,0.020310995473526567,0.09677263846467428,False,lr_l2_c0p10__subject_loo,keep_top175,75,False,-0.0017940003293412943,0.002468112765432462,0.7,0.5345454545454545,-0.009202632715241018,-0.09778116207956307,expected_good_but_low_support
lr_l2_c0p10__subject_loo__keep_top175,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject_loo__keep_top175,submission_e95_hardtail_541e3973.csv,S4,119,119,S4,-0.000533760361767509,-0.0006402965859643863,-0.00043501573100234993,-0.0005259687683357904,-0.0004377238188324837,-0.0024662813247333256,0.0012396727099376684,0.0037059540346709935,9.673998182827695e-05,0.00042022968017634547,0.0007611160528463036,0.001610163868448981,0.4814267005503499,0.47853617587100444,0.010325064306481035,0.05449932403927931,0.16929496819948486,1.245678124174297,1,1,7,0.18124234910949452,0.7873002760729275,0.02610393462067462,0.1133931171959753,False,lr_l2_c0p10__subject_loo,keep_top175,75,False,-0.0017940003293412943,0.002468112765432462,0.7,0.5345454545454545,-0.009202632715241018,0.5394675969417099,expected_good_but_low_support
lr_l2_c0p10__subject_loo__keep_top175,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject_loo__keep_top175,submission_e95_hardtail_541e3973.csv,S2,39,39,S2,1.3795019400186275e-06,1.3988457607493186e-05,1.4436563932626822e-07,-9.994317426763566e-06,1.4177816437921459e-05,-0.00011522897039603191,0.0001555344787314014,0.0002707634491274333,1.220505737296808e-05,5.789785659192058e-05,0.00011407912004707749,0.00025975999591317005,0.5233263033263034,0.5693345142712767,0.001885202959710145,0.012149641948025872,0.02135885040269403,0.15628794290414028,1,2,1,8.847437628687405,41.97011610664265,0.04507645848174965,0.21383187715514468,False,lr_l2_c0p10__subject_loo,keep_top175,75,False,-0.0017940003293412943,0.002468112765432462,0.7,0.5345454545454545,-0.009202632715241018,-0.1474613516595114,expected_bad_or_neutral
lr_l2_c0p10__subject_loo__keep_top175,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject_loo__keep_top175,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.057870320816319e-05,-4.048977145283035e-06,2.2142166223862295e-06,3.357087014738635e-05,6.209661922152907e-05,-0.00018677906828281127,0.00012080064623158461,0.0003075797145143959,1.2575867360216352e-05,6.145567636423979e-05,0.00011965928672656227,0.00025284930663455063,0.4271043065494596,0.35835244595840415,0.0017005999180347198,0.009611866078574878,0.02200776788037867,0.12138584740190766,1,2,1,1.1887910184030899,5.809377118815163,0.04088653043999023,0.1998040620502736,False,lr_l2_c0p10__subject_loo,keep_top175,75,False,-0.0017940003293412943,0.002468112765432462,0.7,0.5345454545454545,-0.009202632715241018,-0.04568403438454416,expected_bad_or_neutral
lr_l2_c0p10__subject_loo__keep_top200,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l2_c0p10__subject_loo__keep_top200,submission_e154_s3repair_9f2e2e73.csv,Q3,200,200,Q3,-5.905746760077452e-06,-8.099678550298068e-05,-4.576729971521994e-05,0.00010904684493796825,0.00028495821413201017,-0.0022495321548487513,0.0018962241496774347,0.004145756304526186,9.403156022850842e-05,0.0004244232904554729,0.000756824428415745,0.0014520665060889883,0.4881225991709556,0.45881372582388313,0.008132841442592003,0.036275367664604125,0.16455523039988984,1.9054101319234134,1,1,1,15.922044078177715,71.86615134339196,0.022681400767779858,0.10237535910929038,False,lr_l2_c0p10__subject_loo,keep_top200,50,False,-0.001684072640817602,0.002578040453956154,0.5,0.528,-0.009674925495415815,-0.30377238963870024,expected_good_but_low_support
lr_l2_c0p10__subject_loo__keep_top200,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l2_c0p10__subject_loo__keep_top200,submission_e154_s3repair_9f2e2e73.csv,S4,105,105,S4,-0.0005109802247601381,-0.0006019144069494767,-0.0004299203124640448,-0.0005011059548668925,-0.0004176887667578716,-0.0023394910721874405,0.0011851376375029133,0.003524628709690354,8.450886296516796e-05,0.0004055794473702421,0.0007451421477559158,0.0015686521903091482,0.4849040845775539,0.48121887494131516,0.011224958920201264,0.05874381182817257,0.14789051018904398,1.1908788645086945,1,1,7,0.1653857798603414,0.7937282652388892,0.02397667099879926,0.11507011965690794,False,lr_l2_c0p10__subject_loo,keep_top200,50,False,-0.001684072640817602,0.002578040453956154,0.5,0.528,-0.009674925495415815,0.517223999748401,expected_good_but_low_support
lr_l2_c0p10__subject_loo__keep_top200,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject_loo__keep_top200,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726905e-05,-8.8200367579688e-06,-7.047573884249142e-06,-3.67766743569628e-05,-4.8300741848292806e-05,-0.0002454152589143233,0.00022564089182660447,0.0004710561507409278,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.0002941977214174471,0.5151859422401982,0.5162632659478441,0.0023724585504678827,0.011776403768523203,0.023459001777274335,0.22673397632647152,1,2,2,0.7639087817188632,3.5959327863382184,0.02845763472495413,0.13395806433700627,False,lr_l2_c0p10__subject_loo,keep_top200,50,False,-0.001684072640817602,0.002578040453956154,0.5,0.528,-0.009674925495415815,0.022522572554918463,expected_good_tail_unclear
lr_l2_c0p10__subject_loo__keep_top200,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject_loo__keep_top200,submission_e95_hardtail_541e3973.csv,Q3,221,221,Q3,-7.37327791428204e-06,-8.965869381387509e-05,-5.511136491333307e-05,0.00012265022498436206,0.00030473098490236617,-0.0024876891448106795,0.002082577412514266,0.0045702665573249465,9.538473658735576e-05,0.00041637317801026337,0.0007516852293699334,0.0014877692370262804,0.4808716365618394,0.45729295309458534,0.008104983456796696,0.036189893553478084,0.1669232890278726,2.092666156052569,1,1,1,12.936544328892786,56.470566124158765,0.020870716268065127,0.09110479066979707,False,lr_l2_c0p10__subject_loo,keep_top200,50,False,-0.001684072640817602,0.002578040453956154,0.5,0.528,-0.009674925495415815,-0.24289901804465663,expected_good_but_low_support
lr_l2_c0p10__subject_loo__keep_top200,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject_loo__keep_top200,submission_e95_hardtail_541e3973.csv,S4,119,119,S4,-0.000533760361767509,-0.0006402965859643863,-0.00043501573100234993,-0.0005259687683357904,-0.0004377238188324837,-0.0024662813247333256,0.0012396727099376684,0.0037059540346709935,9.673998182827695e-05,0.00042022968017634547,0.0007611160528463036,0.001610163868448981,0.4814267005503499,0.47853617587100444,0.010325064306481035,0.05449932403927931,0.16929496819948486,1.245678124174297,1,1,7,0.18124234910949452,0.7873002760729275,0.02610393462067462,0.1133931171959753,False,lr_l2_c0p10__subject_loo,keep_top200,50,False,-0.001684072640817602,0.002578040453956154,0.5,0.528,-0.009674925495415815,0.5394675969417099,expected_good_but_low_support
lr_l2_c0p10__subject_loo__keep_top200,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject_loo__keep_top200,submission_e95_hardtail_541e3973.csv,S2,39,39,S2,1.3795019400186275e-06,1.3988457607493186e-05,1.4436563932626822e-07,-9.994317426763566e-06,1.4177816437921459e-05,-0.00011522897039603191,0.0001555344787314014,0.0002707634491274333,1.220505737296808e-05,5.789785659192058e-05,0.00011407912004707749,0.00025975999591317005,0.5233263033263034,0.5693345142712767,0.001885202959710145,0.012149641948025872,0.02135885040269403,0.15628794290414028,1,2,1,8.847437628687405,41.97011610664265,0.04507645848174965,0.21383187715514468,False,lr_l2_c0p10__subject_loo,keep_top200,50,False,-0.001684072640817602,0.002578040453956154,0.5,0.528,-0.009674925495415815,-0.1474613516595114,expected_bad_or_neutral
lr_l2_c0p10__subject_loo__keep_top200,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject_loo__keep_top200,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.057870320816319e-05,-4.048977145283035e-06,2.2142166223862295e-06,3.357087014738635e-05,6.209661922152907e-05,-0.00018677906828281127,0.00012080064623158461,0.0003075797145143959,1.2575867360216352e-05,6.145567636423979e-05,0.00011965928672656227,0.00025284930663455063,0.4271043065494596,0.35835244595840415,0.0017005999180347198,0.009611866078574878,0.02200776788037867,0.12138584740190766,1,2,1,1.1887910184030899,5.809377118815163,0.04088653043999023,0.1998040620502736,False,lr_l2_c0p10__subject_loo,keep_top200,50,False,-0.001684072640817602,0.002578040453956154,0.5,0.528,-0.009674925495415815,-0.04568403438454416,expected_bad_or_neutral
