pred_index,base_index,tag,source_file,source_table,source_rank,source,source_base_file,source_target_mask,source_gate,compact_focused_score,posterior_expected_public_vs_anchor,bridge_score,row_gate,target_scope,scale,source_mean_abs_logit_move,source_mean_abs_q2s3_logit_move,active_rows,active_cells,active_q2s3_cells,row_gate_rows,target_scope_cells,mean_abs_logit_move_raw,mean_abs_q2s3_logit_move_raw,max_abs_logit_move_raw,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,materialized_submission
2963,0,e83_e82_energy_top500_all_0.75_a5402a3e,submission_frontier_cvjepa_refine_a2c8d2c8.csv,manual_controls,999,manual_control,,,,,,,e82_energy_top500,all,0.75,0.04561420000223732,0.041238336496659714,250,1256,325,250,1750,0.03421065000167801,0.030928752372494803,0.06158137500000915,3.7028217587664614e-06,3.7028217587664614e-06,-0.00021843496346163338,0.0005169108041951365,0.0005169108041951365,0.00042372809029977976,-0.00021040235251079675,-0.00021040235251079675,-0.00021843496346163338,-0.00029539998640759624,-0.00029539998640759624,-0.00021843496346163338,-0.00029539998640759624,0.0005169108041951365,2,2,2962,,,,,,,,,,,False,0.03421065000167801,0.030928752372494803,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2999,0,e83_e82_energy_not_top100_non_q2s3_0.75_7ad9d9ad,submission_frontier_cvjepa_refine_a2c8d2c8.csv,manual_controls,999,manual_control,,,,,,,e82_energy_not_top100,non_q2s3,0.75,0.04561420000223732,0.041238336496659714,150,552,0,150,1250,0.014788838400718029,5.998391887362953e-17,0.06158137500000427,4.059697996439127e-06,4.059697996439127e-06,-4.365416954665857e-05,0.0002238297130144895,0.0002238297130144895,0.0002205464949851521,-8.670429302404248e-05,-8.670429302404248e-05,-4.365416954665857e-05,-0.00012494632600112965,-0.00012494632600112965,-4.365416954665857e-05,-0.00012494632600112965,0.0002238297130144895,2,2,2998,,,,,,,,,,,False,0.014788838400718029,5.998391887362953e-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3275,0,e83_e82_energy_top50_non_q2s3_0.75_bf0c3c04,submission_hiddenblock_seqmotif_cellgate_b8c9ae2f.csv,manual_controls,999,manual_control,,,,,,,e82_energy_top50,non_q2s3,0.75,0.04923175159242133,0.04437748865224428,50,250,0,50,1250,0.005870301791453656,5.998391887362953e-17,0.09049094672429292,4.2805839437498605e-06,4.2805839437498605e-06,-6.429543096320156e-05,9.636115070332796e-05,9.636115070332796e-05,5.638220294479357e-05,-3.337641363054811e-05,-3.337641363054811e-05,-6.429543096320156e-05,-5.014298524141925e-05,-5.014298524141925e-05,-6.429543096320156e-05,-5.014298524141925e-05,9.636115070332796e-05,2,2,3274,,,,,,,,,,,False,0.005870301791453656,5.998391887362953e-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3290,0,e83_e82_energy_top100_q3_s2_s3_s4_0.50_e0f9dea1,submission_hiddenblock_seqmotif_cellgate_b8c9ae2f.csv,manual_controls,999,manual_control,,,,,,,e82_energy_top100,q3_s2_s3_s4,0.5,0.04923175159242133,0.04437748865224428,100,400,100,100,1000,0.005983394230551292,0.005791620459544391,0.06032729781619495,4.346089387929908e-06,4.346089387929908e-06,-6.907758895824401e-05,0.00011531383677976237,0.00011531383677976237,8.237733361249333e-05,-3.952375501969918e-05,-3.952375501969918e-05,-6.907758895824401e-05,-6.275181359638449e-05,-6.275181359638449e-05,-6.907758895824401e-05,-6.275181359638449e-05,0.00011531383677976237,2,2,3289,,,,,,,,,,,False,0.005983394230551292,0.005791620459544391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2912,0,e83_e82_energy_top50_s_all_1.00_2ac70dfc,submission_frontier_cvjepa_refine_a2c8d2c8.csv,manual_controls,999,manual_control,,,,,,,e82_energy_top50,s_all,1.0,0.04561420000223732,0.041238336496659714,50,150,36,50,1000,0.005613682100571422,0.0049166022757974066,0.08210850000001058,4.540057393254138e-06,4.540057393254138e-06,-4.4189056471855004e-05,6.971699464897174e-05,6.971699464897174e-05,2.774464846444502e-05,-1.966029049704776e-05,-1.966029049704776e-05,-4.4189056471855004e-05,-3.643653197216157e-05,-3.643653197216157e-05,-4.4189056471855004e-05,-3.643653197216157e-05,6.971699464897174e-05,2,2,2911,,,,,,,,,,,False,0.005613682100571422,0.0049166022757974066,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2899,0,e83_all_rows_non_q2s3_0.75_e486d041,submission_frontier_cvjepa_refine_a2c8d2c8.csv,manual_controls,999,manual_control,,,,,,,all_rows,non_q2s3,0.75,0.04561420000223732,0.041238336496659714,250,931,0,250,1250,0.02537386360953665,5.998391887362953e-17,0.06158137500000915,4.5837057658371094e-06,4.5837057658371094e-06,-0.0001713824689327792,0.0003799659602705674,0.0003799659602705674,0.0003023776776509557,-0.0001510511136905146,-0.0001510511136905146,-0.0001713824689327792,-0.00021516372928231942,-0.00021516372928231942,-0.0001713824689327792,-0.00021516372928231942,0.0003799659602705674,2,2,2898,,,,,,,,,,,False,0.02537386360953665,5.998391887362953e-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2959,0,e83_e82_energy_top250_non_q2s3_0.75_e486d041,submission_frontier_cvjepa_refine_a2c8d2c8.csv,manual_controls,999,manual_control,,,,,,,e82_energy_top250,non_q2s3,0.75,0.04561420000223732,0.041238336496659714,250,931,0,250,1250,0.02537386360953665,5.998391887362953e-17,0.06158137500000915,4.5837057658371094e-06,4.5837057658371094e-06,-0.0001713824689327792,0.0003799659602705674,0.0003799659602705674,0.0003023776776509557,-0.0001510511136905146,-0.0001510511136905146,-0.0001713824689327792,-0.00021516372928231942,-0.00021516372928231942,-0.0001713824689327792,-0.00021516372928231942,0.0003799659602705674,2,2,2958,,,,,,,,,,,False,0.02537386360953665,5.998391887362953e-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2979,0,e83_e82_energy_top500_non_q2s3_0.75_e486d041,submission_frontier_cvjepa_refine_a2c8d2c8.csv,manual_controls,999,manual_control,,,,,,,e82_energy_top500,non_q2s3,0.75,0.04561420000223732,0.041238336496659714,250,931,0,250,1250,0.02537386360953665,5.998391887362953e-17,0.06158137500000915,4.5837057658371094e-06,4.5837057658371094e-06,-0.0001713824689327792,0.0003799659602705674,0.0003799659602705674,0.0003023776776509557,-0.0001510511136905146,-0.0001510511136905146,-0.0001713824689327792,-0.00021516372928231942,-0.00021516372928231942,-0.0001713824689327792,-0.00021516372928231942,0.0003799659602705674,2,2,2978,,,,,,,,,,,False,0.02537386360953665,5.998391887362953e-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2983,0,e83_e82_energy_not_top100_all_0.75_7f750ba4,submission_frontier_cvjepa_refine_a2c8d2c8.csv,manual_controls,999,manual_control,,,,,,,e82_energy_not_top100,all,0.75,0.04561420000223732,0.041238336496659714,150,752,200,150,1750,0.020274960032069373,0.019201425709729773,0.06158137500000427,4.652564105200874e-06,4.652564105200874e-06,-6.239351993519993e-05,0.00031649269662348267,0.00031649269662348267,0.00031217503435199134,-0.0001258535499407687,-0.0001258535499407687,-6.239351993519993e-05,-0.00017668145436711136,-0.00017668145436711136,-6.239351993519993e-05,-0.00017668145436711136,0.00031649269662348267,2,2,2982,,,,,,,,,,,False,0.020274960032069373,0.019201425709729773,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
392,0,e83_e82_energy_top50_s_all_1.00_938d18f4,submission_jepa_block_consensus_gate_c28e6346.csv,jepa_block_consensus_gate_selected.csv,4,consensus_gate,submission_jepa_bridge_ensemble_c42fbf1e.csv,s_all,raw_agree,0.5820804684573849,0.576852968311121,0.5823457731594527,e82_energy_top50,s_all,1.0,0.047162023066555384,0.04184224349914369,50,200,50,50,1000,0.005824871797380844,0.004945574719506318,0.10156629820820437,4.931421179854567e-06,4.931421179854567e-06,-4.422047526053685e-05,7.08951409655878e-05,7.08951409655878e-05,2.7008520271376568e-05,-1.972794686289081e-05,-1.972794686289081e-05,-4.422047526053685e-05,-3.637293056324431e-05,-3.637293056324431e-05,-4.422047526053685e-05,-3.637293056324431e-05,7.08951409655878e-05,2,2,391,,,,,,,,,,,False,0.005824871797380844,0.004945574719506318,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
272,0,e83_e82_energy_top50_s_all_1.00_95873b30,submission_jepa_block_consensus_gate_76aff53b.csv,jepa_block_consensus_gate_selected.csv,3,consensus_gate,submission_jepa_bridge_ensemble_c42fbf1e.csv,s_all,raw_agree,0.5820804368040664,0.5768528722506643,0.5823469483198584,e82_energy_top50,s_all,1.0,0.04716267406552005,0.041841789857582676,50,200,50,50,1000,0.0058253175267378885,0.004945556585833174,0.10156749820820424,4.935189752086622e-06,4.935189752086622e-06,-4.4221347308970316e-05,7.090603217518865e-05,7.090603217518865e-05,2.7009743732264724e-05,-1.972769965397081e-05,-1.972769965397081e-05,-4.4221347308970316e-05,-3.637276326473593e-05,-3.637276326473593e-05,-4.4221347308970316e-05,-3.637276326473593e-05,7.090603217518865e-05,2,2,271,,,,,,,,,,,False,0.0058253175267378885,0.004945556585833174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
152,0,e83_e82_energy_top50_s_all_1.00_0498c5d0,submission_jepa_block_consensus_gate_5738e95e.csv,jepa_block_consensus_gate_selected.csv,2,consensus_gate,submission_jepa_bridge_ensemble_c42fbf1e.csv,s_all,raw_agree,0.5820803817715945,0.5768560073442378,0.5823627772266234,e82_energy_top50,s_all,1.0,0.0471787634503066,0.04187335626085261,50,200,50,50,1000,0.00582576246867734,0.00494294269248076,0.10156629820820437,4.937553365280678e-06,4.937553365280678e-06,-4.422753782551414e-05,7.091502307343678e-05,7.091502307343678e-05,2.6884225170054066e-05,-1.9722129457666604e-05,-1.9722129457666604e-05,-4.422753782551414e-05,-3.638023352003916e-05,-3.638023352003916e-05,-4.422753782551414e-05,-3.638023352003916e-05,7.091502307343678e-05,2,2,151,,,,,,,,,,,False,0.00582576246867734,0.00494294269248076,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
632,0,e83_e82_energy_top50_s_all_1.00_3f930f76,submission_jepa_block_consensus_gate_299a7455.csv,jepa_block_consensus_gate_selected.csv,6,consensus_gate,submission_jepa_bridge_ensemble_c42fbf1e.csv,s_all,raw_agree,0.5820805443737258,0.5768561124192866,0.5823612656039504,e82_energy_top50,s_all,1.0,0.04718286598744242,0.041885322413116814,50,200,50,50,1000,0.0058256515847037475,0.004941451948659636,0.10156629820820437,4.946483318613026e-06,4.946483318613026e-06,-4.421736420101574e-05,7.093425663473596e-05,7.093425663473596e-05,2.6877781488909847e-05,-1.9716146948733915e-05,-1.9716146948733915e-05,-4.421736420101574e-05,-3.6378659730162966e-05,-3.6378659730162966e-05,-4.421736420101574e-05,-3.6378659730162966e-05,7.093425663473596e-05,2,2,631,,,,,,,,,,,False,0.0058256515847037475,0.004941451948659636,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,0,e83_e82_energy_top50_s_all_1.00_105850a8,submission_jepa_block_consensus_gate_eef3daf0.csv,jepa_block_consensus_gate_selected.csv,1,consensus_gate,submission_jepa_bridge_ensemble_c42fbf1e.csv,s_all,raw_agree,0.582080318332387,0.5768545803134363,0.5823574135715762,e82_energy_top50,s_all,1.0,0.04717434653680134,0.041862239863357284,50,200,50,50,1000,0.005825992985297467,0.004944450224698801,0.10156629820820437,4.9528206547133635e-06,4.9528206547133635e-06,-4.4217436322213644e-05,7.094784079353378e-05,7.094784079353378e-05,2.694161686989105e-05,-1.9716249277546005e-05,-1.9716249277546005e-05,-4.4217436322213644e-05,-3.6373129551514616e-05,-3.6373129551514616e-05,-4.4217436322213644e-05,-3.6373129551514616e-05,7.094784079353378e-05,2,2,31,,,,,,,,,,,False,0.005825992985297467,0.004944450224698801,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
512,0,e83_e82_energy_top50_s_all_1.00_f607f4eb,submission_jepa_block_consensus_gate_aa97b049.csv,jepa_block_consensus_gate_selected.csv,5,consensus_gate,submission_jepa_bridge_ensemble_c42fbf1e.csv,s_all,raw_agree,0.582080489027861,0.5768544679010329,0.5823569272708579,e82_energy_top50,s_all,1.0,0.047174565551913177,0.041864309523512715,50,200,50,50,1000,0.005826119002710199,0.0049449144272011875,0.10156749820820424,4.9589405355376925e-06,4.9589405355376925e-06,-4.421827993683625e-05,7.09660109688981e-05,7.09660109688981e-05,2.6945897014130082e-05,-1.9716172699468792e-05,-1.9716172699468792e-05,-4.421827993683625e-05,-3.6373016662816227e-05,-3.6373016662816227e-05,-4.421827993683625e-05,-3.6373016662816227e-05,7.09660109688981e-05,2,2,511,,,,,,,,,,,False,0.005826119002710199,0.0049449144272011875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1832,0,e83_e82_energy_top50_s_all_1.00_58902984,submission_jepa_block_consensus_rawcorr_refine_aeabeb26.csv,jepa_block_consensus_rawcorrector_refine_selected.csv,4,rawcounter_anchor_refine,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.5820634212566024,0.5768557659896544,0.5822899009008273,e82_energy_top50,s_all,1.0,0.04680638668411403,0.041522531835148056,50,200,50,50,1000,0.005790902351188636,0.004908389698630839,0.10059933491571468,5.013618867732994e-06,5.013618867732994e-06,-4.4072848896736794e-05,7.074100984472143e-05,7.074100984472143e-05,2.6655617126003506e-05,-1.942615369909806e-05,-1.942615369909806e-05,-4.4072848896736794e-05,-3.627399954220234e-05,-3.627399954220234e-05,-4.4072848896736794e-05,-3.627399954220234e-05,7.074100984472143e-05,2,2,1831,,,,,,,,,,,False,0.005790902351188636,0.004908389698630839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
752,0,e83_e82_energy_top50_s_all_1.00_5895d5dc,submission_jepa_block_consensus_rawcorr_4fd8bab2.csv,jepa_block_consensus_rawcorrector_selected.csv,1,rawcounter_anchor_blend,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.5820673834041971,0.5768472620068112,0.5822564314314421,e82_energy_top50,s_all,1.0,0.04670171412698159,0.041255330770750484,50,200,50,50,1000,0.0057817750685712176,0.004881229070185094,0.09985266105497523,5.052358950541347e-06,5.052358950541347e-06,-4.3987270340717366e-05,7.053938885104305e-05,7.053938885104305e-05,2.6380290999217237e-05,-1.9254787284261887e-05,-1.9254787284261887e-05,-4.3987270340717366e-05,-3.6127524714824055e-05,-3.6127524714824055e-05,-4.3987270340717366e-05,-3.6127524714824055e-05,7.053938885104305e-05,2,2,751,,,,,,,,,,,False,0.0057817750685712176,0.004881229070185094,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
992,0,e83_e82_energy_top50_s_all_1.00_fcbf5cec,submission_jepa_block_consensus_rawcorr_01d781e0.csv,jepa_block_consensus_rawcorrector_selected.csv,3,rawcounter_anchor_blend,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.5820698059880837,0.5768479512743875,0.5822616110856337,e82_energy_top50,s_all,1.0,0.046714189904250865,0.04124263760853187,50,200,50,50,1000,0.005781616062203441,0.004881603261941897,0.09994262192216816,5.067081999765577e-06,5.067081999765577e-06,-4.396499537528964e-05,7.057430220414052e-05,7.057430220414052e-05,2.643264404778023e-05,-1.9235106933024326e-05,-1.9235106933024326e-05,-4.396499537528964e-05,-3.613794927181946e-05,-3.613794927181946e-05,-4.396499537528964e-05,-3.613794927181946e-05,7.057430220414052e-05,2,2,991,,,,,,,,,,,False,0.005781616062203441,0.004881603261941897,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
872,0,e83_e82_energy_top50_s_all_1.00_ac358def,submission_jepa_block_consensus_rawcorr_b411b06d.csv,jepa_block_consensus_rawcorrector_selected.csv,2,rawcounter_anchor_blend,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.5820691879190909,0.5768500334429119,0.5822693216907384,e82_energy_top50,s_all,1.0,0.046716885399655864,0.041304656022791625,50,200,50,50,1000,0.005783050938515392,0.004882446043710034,0.09987801466801052,5.082345594931148e-06,5.082345594931148e-06,-4.397689212454203e-05,7.061910376038316e-05,7.061910376038316e-05,2.6355365845276424e-05,-1.923892715693931e-05,-1.923892715693931e-05,-4.397689212454203e-05,-3.613313981842836e-05,-3.613313981842836e-05,-4.397689212454203e-05,-3.613313981842836e-05,7.061910376038316e-05,2,2,871,,,,,,,,,,,False,0.005783050938515392,0.004882446043710034,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2792,0,e83_e82_energy_top50_s_all_1.00_8fbec84c,submission_jepa_block_consensus_rawcorr_micro_c8d38ede.csv,jepa_block_consensus_rawcorrector_microrefine_shortlist.csv,6,rawcounter_anchor_micro,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.5820549886200496,0.5768669484794103,0.582322782537691,e82_energy_top50,s_all,1.0,0.04662250791591828,0.041270746131657966,50,200,50,50,1000,0.005775515102416472,0.004899183232949182,0.10010025821513666,5.1140247949721385e-06,5.1140247949721385e-06,-4.397567279335046e-05,7.07485462407842e-05,7.07485462407842e-05,2.662686789456359e-05,-1.9205589958493086e-05,-1.9205589958493086e-05,-4.397567279335046e-05,-3.620088189715265e-05,-3.620088189715265e-05,-4.397567279335046e-05,-3.620088189715265e-05,7.07485462407842e-05,2,2,2791,,,,,,,,,,,False,0.005775515102416472,0.004899183232949182,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2672,0,e83_e82_energy_top50_s_all_1.00_ca21c3a9,submission_jepa_block_consensus_rawcorr_micro_d2dbf75c.csv,jepa_block_consensus_rawcorrector_microrefine_shortlist.csv,5,rawcounter_anchor_micro,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.5820547854853338,0.5768670668863941,0.5823230530309104,e82_energy_top50,s_all,1.0,0.04662115476244815,0.04126856654428937,50,200,50,50,1000,0.005775430591807301,0.0048992366862073535,0.10009172235310729,5.114804378036908e-06,5.114804378036908e-06,-4.397400576094945e-05,7.074628011072281e-05,7.074628011072281e-05,2.6624439694700186e-05,-1.9202435677323493e-05,-1.9202435677323493e-05,-4.397400576094945e-05,-3.619943129895553e-05,-3.619943129895553e-05,-4.397400576094945e-05,-3.619943129895553e-05,7.074628011072281e-05,2,2,2671,,,,,,,,,,,False,0.005775430591807301,0.0048992366862073535,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2552,0,e83_e82_energy_top50_s_all_1.00_7b670b2b,submission_jepa_block_consensus_rawcorr_micro_d7f8c65c.csv,jepa_block_consensus_rawcorrector_microrefine_shortlist.csv,4,rawcounter_anchor_micro,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.5820545825805784,0.5768671853469377,0.5823243623272126,e82_energy_top50,s_all,1.0,0.04661980246628566,0.04126638995749757,50,200,50,50,1000,0.005775346081198114,0.004899290139465534,0.10008318649107781,5.1155894245091815e-06,5.1155894245091815e-06,-4.397233428166114e-05,7.074401946516318e-05,7.074401946516318e-05,2.6622014733135302e-05,-1.919927641280683e-05,-1.919927641280683e-05,-4.397233428166114e-05,-3.6197974778606756e-05,-3.6197974778606756e-05,-4.397233428166114e-05,-3.6197974778606756e-05,7.074401946516318e-05,2,2,2551,,,,,,,,,,,False,0.005775346081198114,0.004899290139465534,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2432,0,e83_e82_energy_top50_s_all_1.00_db82b60b,submission_jepa_block_consensus_rawcorr_micro_d9851c05.csv,jepa_block_consensus_rawcorrector_microrefine_shortlist.csv,3,rawcounter_anchor_micro,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.582054379905786,0.5768673038610416,0.5823262619295397,e82_energy_top50,s_all,1.0,0.04661845017012321,0.041264213370705745,50,200,50,50,1000,0.005775261570588973,0.00489934359272373,0.100074650629049,5.116379934388959e-06,5.116379934388959e-06,-4.3970658355374503e-05,7.074176430443835e-05,7.074176430443835e-05,2.6619593010313025e-05,-1.9196112164943102e-05,-1.9196112164943102e-05,-4.3970658355374503e-05,-3.6196512336217346e-05,-3.6196512336217346e-05,-4.3970658355374503e-05,-3.6196512336217346e-05,7.074176430443835e-05,2,2,2431,,,,,,,,,,,False,0.005775261570588973,0.00489934359272373,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2312,0,e83_e82_energy_top50_s_all_1.00_931f2ed1,submission_jepa_block_consensus_rawcorr_micro_cc5b3053.csv,jepa_block_consensus_rawcorrector_microrefine_shortlist.csv,2,rawcounter_anchor_micro,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.5820541774609593,0.5768674224287064,0.5823281780443487,e82_energy_top50,s_all,1.0,0.04661709810409172,0.04126203758937243,50,200,50,50,1000,0.005775177290110779,0.004899397851440311,0.10006611476701968,5.117175907676241e-06,5.117175907676241e-06,-4.396897798197852e-05,7.073951462821526e-05,7.073951462821526e-05,2.6617174525789267e-05,-1.919294293351026e-05,-1.919294293351026e-05,-4.396897798197852e-05,-3.6195043971565255e-05,-3.6195043971565255e-05,-4.396897798197852e-05,-3.6195043971565255e-05,7.073951462821526e-05,2,2,2311,,,,,,,,,,,False,0.005775177290110779,0.004899397851440311,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2192,0,e83_e82_energy_top50_s_all_1.00_b7fb0b40,submission_jepa_block_consensus_rawcorr_micro_9ec2b75e.csv,jepa_block_consensus_rawcorrector_microrefine_shortlist.csv,1,rawcounter_anchor_micro,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.5820539752461008,0.5768675410499327,0.5823301106718168,e82_energy_top50,s_all,1.0,0.04661575920720012,0.04125990790002862,50,200,50,50,1000,0.005775106178772458,0.004899498202146534,0.10005757890499109,5.117977344593072e-06,5.117977344593072e-06,-4.3967293161473187e-05,7.073727043704903e-05,7.073727043704903e-05,2.6614759280452205e-05,-1.9189768718619327e-05,-1.9189768718619327e-05,-4.3967293161473187e-05,-3.6193569684650484e-05,-3.6193569684650484e-05,-4.3967293161473187e-05,-3.6193569684650484e-05,7.073727043704903e-05,2,2,2191,,,,,,,,,,,False,0.005775106178772458,0.004899498202146534,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1472,0,e83_e82_energy_top50_s_all_1.00_2f06751c,submission_jepa_block_consensus_rawcorr_refine_d9aefe69.csv,jepa_block_consensus_rawcorrector_refine_selected.csv,1,rawcounter_anchor_refine,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.5820601191506549,0.5768590875687694,0.5822964694257324,e82_energy_top50,s_all,1.0,0.04668107021658803,0.04133185822845093,50,200,50,50,1000,0.005780497147062027,0.004901441427798307,0.10015921270112946,5.118322175645673e-06,5.118322175645673e-06,-4.39883406011532e-05,7.08338750947668e-05,7.08338750947668e-05,2.66913613207187e-05,-1.9246667692818242e-05,-1.9246667692818242e-05,-4.39883406011532e-05,-3.623224087512256e-05,-3.623224087512256e-05,-4.39883406011532e-05,-3.623224087512256e-05,7.08338750947668e-05,2,2,1471,,,,,,,,,,,False,0.005780497147062027,0.004901441427798307,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1592,0,e83_e82_energy_top50_s_all_1.00_a8f78996,submission_jepa_block_consensus_rawcorr_refine_e8508f79.csv,jepa_block_consensus_rawcorrector_refine_selected.csv,2,rawcounter_anchor_refine,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.5820612189170395,0.5768583201324983,0.5822944994470327,e82_energy_top50,s_all,1.0,0.046690007198009004,0.04134360501059312,50,200,50,50,1000,0.005781153942694189,0.004901710310008897,0.10018754222688894,5.119867372838094e-06,5.119867372838094e-06,-4.3992956472949096e-05,7.08541757439285e-05,7.08541757439285e-05,2.670706459939609e-05,-1.9256254039090592e-05,-1.9256254039090592e-05,-4.3992956472949096e-05,-3.623831958632362e-05,-3.623831958632362e-05,-4.3992956472949096e-05,-3.623831958632362e-05,7.08541757439285e-05,2,2,1591,,,,,,,,,,,False,0.005781153942694189,0.004901710310008897,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1712,0,e83_e82_energy_top50_s_all_1.00_33241e3d,submission_jepa_block_consensus_rawcorr_refine_1f86615e.csv,jepa_block_consensus_rawcorrector_refine_selected.csv,3,rawcounter_anchor_refine,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.582062322054626,0.5768575534804045,0.582292535976244,e82_energy_top50,s_all,1.0,0.04669942234306232,0.041355833746608194,50,200,50,50,1000,0.005781815740194617,0.004901996698758292,0.10021587175264848,5.121491098103448e-06,5.121491098103448e-06,-4.399750357264587e-05,7.087455412913002e-05,7.087455412913002e-05,2.672281683890887e-05,-1.9265768201215394e-05,-1.9265768201215394e-05,-4.399750357264587e-05,-3.6244312633271214e-05,-3.6244312633271214e-05,-4.399750357264587e-05,-3.6244312633271214e-05,7.087455412913002e-05,2,2,1711,,,,,,,,,,,False,0.005781815740194617,0.004901996698758292,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1952,0,e83_e82_energy_top50_s_all_1.00_a9c98fe3,submission_jepa_block_consensus_rawcorr_refine_ad008bbb.csv,jepa_block_consensus_rawcorrector_refine_selected.csv,5,rawcounter_anchor_refine,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.5820634285632672,0.5768567876124558,0.5822905790130907,e82_energy_top50,s_all,1.0,0.046709400765872953,0.04136850944209949,50,200,50,50,1000,0.005782514270954782,0.004902411653916776,0.10024420127840736,5.123193348999244e-06,5.123193348999244e-06,-4.4001981905128495e-05,7.089501025070444e-05,7.089501025070444e-05,2.673861803814681e-05,-1.927521018274536e-05,-1.927521018274536e-05,-4.4001981905128495e-05,-3.625022002085032e-05,-3.625022002085032e-05,-4.4001981905128495e-05,-3.625022002085032e-05,7.089501025070444e-05,2,2,1951,,,,,,,,,,,False,0.005782514270954782,0.004902411653916776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
