candidate_name,policy,fold_kind,n_folds,cv_delta_mean,cv_delta_p10,cv_delta_p50,cv_delta_p90,cv_delta_worst,cv_win_rate,selector_abs_error_mean,selector_abs_error_p90,candidate_index,actual_anchor_mean__inverse_top,actual_anchor_score__inverse_top,actual_anchor_std__inverse_top,actual_anchor_mean__raw05_compatible,actual_anchor_score__raw05_compatible,actual_anchor_std__raw05_compatible,actual_anchor_mean__all_sign,actual_anchor_score__all_sign,actual_anchor_std__all_sign,actual_anchor_score_final,mean_actual_anchor,min_set_score,max_set_score,name,file,source_name_x,source_file_x,variant_x,combo_sources,combo_weights,target_group,cell_gate,sign_gate,axis_group,anti_lambda,projection_mode,scale_x,delta_cap,active_cells_x,active_rows_x,mean_active_energy_x,p10_active_energy,mean_abs_logit_delta,mean_abs_move_vs_a2c8,max_abs_move_vs_a2c8,prediction_hash,before_bad_align_pos_mean,after_bad_align_pos_mean,before_bad_align_abs_mean,after_bad_align_abs_mean,removed_norm,removed_norm_ratio,cheap_priority,source_name_robust,source_file_robust,variant_robust,combo_sources_robust,combo_weights_robust,target_group_robust,cell_gate_robust,sign_gate_robust,axis_group_robust,anti_lambda_robust,projection_mode_robust,scale_robust,delta_cap_robust,active_cells_robust,active_rows_robust,mean_active_energy_robust,p10_active_energy_robust,mean_abs_logit_delta_robust,mean_abs_move_vs_a2c8_x,max_abs_move_vs_a2c8_x,prediction_hash_robust,before_bad_align_pos_mean_robust,after_bad_align_pos_mean_robust,before_bad_align_abs_mean_robust,after_bad_align_abs_mean_robust,removed_norm_robust,removed_norm_ratio_robust,cheap_priority_robust,robust_expected_public,robust_delta_vs_a2c8,robust_p10_delta_vs_a2c8,robust_p50_delta_vs_a2c8,robust_p90_delta_vs_a2c8,robust_worst_delta_vs_a2c8,robust_win_rate_vs_a2c8,mean_abs_move_vs_a2c8_y,max_abs_move_vs_a2c8_y,mean_abs_move_vs_raw05,logit_cosine_to_a2c8_move,logit_orth_ratio_to_a2c8_move,best_case_gain_vs_raw05_if_all_correct,cv_stability_score,source_name_y,source_file_y,variant_y,scale_y,active_cells_y,active_rows_y,mean_active_energy_y
direns_bbef08d6,train_best1,loo,6,-0.0008527729546715657,-0.0009635720619327603,-0.0008290456486861331,-0.0007657011533958036,-0.000751776084956024,1.0,0.0005779699684203952,0.001281108660916069,344,0.5772993018949484,0.577357343733032,6.487584789311885e-05,0.5777174151885619,0.5779258220251229,0.0003490863505016211,0.577944052096649,0.5779985902357847,9.855316023457507e-05,0.5777605853313132,0.5776535897267198,0.577357343733032,0.5779985902357847,direns_bbef08d6,submission_direns_bbef08d6.csv,b01_block_f1ee,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/majority/public_bad4,ladder_b01_282_full_s1p3+blockorth_3a28+ladder_f1ee_f465_noq2_s1p5,0.50_0.25_0.25,full,all_cells,majority,public_bad4,0.25,signed,1.1,0.3,1313.0,250.0,1.1037110792716216,0.40721709718116444,0.04394878387955711,0.008112799535613613,0.02981072633271531,b63719b68919,0.0674611330338122,0.04535243513814076,0.0674611330338122,0.04535243513814076,0.7825220316896467,0.3295596379671111,0.0004184387909393953,b01_block_f1ee,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/majority/public_bad4,ladder_b01_282_full_s1p3+blockorth_3a28+ladder_f1ee_f465_noq2_s1p5,0.50_0.25_0.25,full,all_cells,majority,public_bad4,0.25,signed,1.1,0.3,1313.0,250.0,1.1037110792716216,0.40721709718116444,0.04394878387955711,0.008112799535613613,0.02981072633271531,b63719b68919,0.0674611330338122,0.04535243513814076,0.0674611330338122,0.04535243513814076,0.7825220316896467,0.3295596379671111,0.0004184387909393953,0.5763706975351497,-0.0010686476878229503,-0.0011938824615562282,-0.0010945024352811972,-0.0009801551902109517,-0.0005330628679081073,1.0,0.008112799535613613,0.02981072633271531,0.008714898467479458,0.26239156444568423,0.9649614846758117,0.02374215760277345,-0.0012371789609874867,b01_block_f1ee,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/majority/public_bad4,1.1,1313.0,250.0,1.1037110792716216
direns_b8e5cbba,train_best1,loo,6,-0.0008501347310300537,-0.0009647080201955482,-0.0008258971782767466,-0.0007597989946178663,-0.0007415328903253027,1.0,0.0005779699684203952,0.001281108660916069,78,0.5773144330188975,0.5773702615630464,6.300253299566879e-05,0.5777350533490588,0.5779436521015949,0.0003477362602996432,0.5779602014383443,0.5780138949254373,9.656371966636847e-05,0.5777759361966929,0.5776698959354335,0.5773702615630464,0.5780138949254373,direns_b8e5cbba,submission_direns_b8e5cbba.csv,b01_x_block3a28,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3+blockorth_3a28,0.35_0.65,full,all_cells,none,public_bad4,0.25,signed,1.1,0.3,1313.0,250.0,1.1037110792716216,0.40721709718116444,0.046739911741622425,0.008740663526998588,0.030291170995605965,79a504e644f8,0.057605080752086334,0.039146916235226925,0.057605080752086334,0.039146916235226925,0.6751012040843071,0.2872051512641623,-0.0002328928193143848,b01_x_block3a28,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3+blockorth_3a28,0.35_0.65,full,all_cells,none,public_bad4,0.25,signed,1.1,0.3,1313.0,250.0,1.1037110792716216,0.40721709718116444,0.046739911741622425,0.008740663526998588,0.030291170995605965,79a504e644f8,0.057605080752086334,0.039146916235226925,0.057605080752086334,0.039146916235226925,0.6751012040843071,0.2872051512641623,-0.0002328928193143848,0.576373706259232,-0.001065638963740503,-0.0011957387185082657,-0.0010803261609977355,-0.0009870444925584644,-0.0005173381522025622,1.0,0.008740663526998588,0.030291170995605965,0.009046919142570213,0.24755973951805987,0.9688726311387634,0.02433890928101281,-0.0012345407373459748,b01_x_block3a28,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv,full/all_cells/none/public_bad4,1.1,1313.0,250.0,1.1037110792716216
direns_05aec9a3,train_best1,loo,6,-0.0008459701464883137,-0.0009623838916736904,-0.0008239203817065333,-0.0007516061660847173,-0.000729538789833839,1.0,0.0005779699684203952,0.001281108660916069,198,0.577340112514781,0.5773998831030301,6.668454456426091e-05,0.5777535217088787,0.5779493522757689,0.00032246280243282307,0.577956256541889,0.5780109207320123,9.662098115552885e-05,0.5777867187036038,0.5776832969218496,0.5773998831030301,0.5780109207320123,direns_05aec9a3,submission_direns_05aec9a3.csv,b01_x_898,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3+ladder_898_f465_full_s1p5,0.50_0.50,full,all_cells,none,public_bad4,0.35,signed,1.1,0.3,1256.0,250.0,1.146752178998714,0.45126459488564136,0.04702411307639079,0.008727920311331079,0.030965261664971933,38cc6112e5c0,0.06276063625923888,0.03528158572941477,0.06276063625923888,0.03528158572941477,1.0077662115998833,0.40567290755595786,1.9176478067933582e-05,b01_x_898,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3+ladder_898_f465_full_s1p5,0.50_0.50,full,all_cells,none,public_bad4,0.35,signed,1.1,0.3,1256.0,250.0,1.146752178998714,0.45126459488564136,0.04702411307639079,0.008727920311331079,0.030965261664971933,38cc6112e5c0,0.06276063625923888,0.03528158572941477,0.06276063625923888,0.03528158572941477,1.0077662115998833,0.40567290755595786,1.9176478067933582e-05,0.5763698185740992,-0.0010695266488736192,-0.001192623171358087,-0.0010878348734887355,-0.0009770284566428921,-0.0004935999677633252,1.0,0.008727920311331079,0.030965261664971933,0.008971789188622821,0.226545346895848,0.974000618993561,0.024165747727804495,-0.0012303761528042346,b01_x_898,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv,full/all_cells/none/public_bad4,1.1,1256.0,250.0,1.146752178998714
direns_908a6fee,train_best1,loo,6,-0.0008418844680000795,-0.0009530274747161505,-0.0008195468263721972,-0.0007530791029118911,-0.0007393025467163916,1.0,0.0005779699684203952,0.001281108660916069,305,0.5773066497017946,0.5773629849290102,6.268353312456043e-05,0.577722868692709,0.5779320386136594,0.00034801224383769144,0.5779488064986109,0.5780023278177071,9.543031927491254e-05,0.5777657837867922,0.5776594416310382,0.5773629849290102,0.5780023278177071,direns_908a6fee,submission_direns_908a6fee.csv,b01_x_block3a28,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv,full/all_cells/majority/public_bad4,ladder_b01_282_full_s1p3+blockorth_3a28,0.65_0.35,full,all_cells,majority,public_bad4,0.25,signed,1.1,0.3,1313.0,250.0,1.1037110792716216,0.40721709718116444,0.04430735775627933,0.008252096092024246,0.02947127017644613,0bcec7b5d8bd,0.06678837221264491,0.04492800986551401,0.06678837221264491,0.04492800986551401,0.7792924548364004,0.32901567302628965,0.0002589040609175405,b01_x_block3a28,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv,full/all_cells/majority/public_bad4,ladder_b01_282_full_s1p3+blockorth_3a28,0.65_0.35,full,all_cells,majority,public_bad4,0.25,signed,1.1,0.3,1313.0,250.0,1.1037110792716216,0.40721709718116444,0.04430735775627933,0.008252096092024246,0.02947127017644613,0bcec7b5d8bd,0.06678837221264491,0.04492800986551401,0.06678837221264491,0.04492800986551401,0.7792924548364004,0.32901567302628965,0.0002589040609175405,0.5763878637741093,-0.0010514814488631757,-0.0011726498278554764,-0.0010746498079796662,-0.0009659755156434579,-0.0005281953737075185,1.0,0.008252096092024246,0.02947127017644613,0.008848163716189718,0.2569114056228182,0.9664349588362933,0.023953330814983725,-0.0012262904743160006,b01_x_block3a28,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv,full/all_cells/majority/public_bad4,1.1,1313.0,250.0,1.1037110792716216
direns_826ed616,train_best1,loo,6,-0.0008406463072387164,-0.0009545708092241201,-0.0008180903414443108,-0.0007492777710477183,-0.0007272630001224911,1.0,0.0005779699684203952,0.001281108660916069,211,0.5773443616535607,0.5774049702414866,6.80163791872218e-05,0.5777470392314353,0.5779398533679989,0.00031637262300046766,0.5779454552358232,0.5780000958607782,9.786299655189476e-05,0.5777816398234212,0.5776789520402731,0.5774049702414866,0.5780000958607782,direns_826ed616,submission_direns_826ed616.csv,b01_898_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3+ladder_898_f465_full_s1p5+ladder_f1ee_f465_noq2_s1p5,0.33_0.33_0.33,full,all_cells,none,public_bad4,0.35,signed,1.1,0.3,1256.0,250.0,1.146752178998714,0.45126459488564136,0.046005883634536726,0.008456741820816054,0.03143937916595185,cf1b4c5cc589,0.06213636374843899,0.03490581016671419,0.06213636374843899,0.03490581016671419,0.9917962651516187,0.4032844134039031,4.016556573133238e-05,b01_898_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3+ladder_898_f465_full_s1p5+ladder_f1ee_f465_noq2_s1p5,0.33_0.33_0.33,full,all_cells,none,public_bad4,0.35,signed,1.1,0.3,1256.0,250.0,1.146752178998714,0.45126459488564136,0.046005883634536726,0.008456741820816054,0.03143937916595185,cf1b4c5cc589,0.06213636374843899,0.03490581016671419,0.06213636374843899,0.03490581016671419,0.9917962651516187,0.4032844134039031,4.016556573133238e-05,0.5763713008217544,-0.0010680444012181414,-0.001193866533309773,-0.001082377032759263,-0.000979486064214541,-0.0004885542429493572,1.0,0.008456741820816054,0.03143937916595185,0.008704728383930044,0.23186271447987808,0.9727485192145101,0.02361494599991183,-0.0012250523135546375,b01_898_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/public_bad4,1.1,1256.0,250.0,1.146752178998714
direns_c78baa47,train_best1,loo,6,-0.000836462279862967,-0.0009474666266070519,-0.0008143494142014429,-0.0007475707987804059,-0.0007328522925140746,1.0,0.0005779699684203952,0.001281108660916069,311,0.5773108212703492,0.5773660378633997,6.164070817641673e-05,0.5777239119652677,0.5779317031107318,0.00034501664433143566,0.5779477682909611,0.5780009838594812,9.419287044004931e-05,0.5777662416112043,0.5776608338421926,0.5773660378633997,0.5780009838594812,direns_c78baa47,submission_direns_c78baa47.csv,b01_x_block3a28,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv,full/all_cells/majority/public_bad4,ladder_b01_282_full_s1p3+blockorth_3a28,0.50_0.50,full,all_cells,majority,public_bad4,0.25,signed,1.1,0.3,1313.0,250.0,1.1037110792716216,0.40721709718116444,0.0442068020478742,0.008235250038381058,0.03021724098776779,3ea2d7e72976,0.0661634755679211,0.04450691360874324,0.0661634755679211,0.04450691360874324,0.7701691167533038,0.326456188647846,0.00027548186859492255,b01_x_block3a28,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv,full/all_cells/majority/public_bad4,ladder_b01_282_full_s1p3+blockorth_3a28,0.50_0.50,full,all_cells,majority,public_bad4,0.25,signed,1.1,0.3,1313.0,250.0,1.1037110792716216,0.40721709718116444,0.0442068020478742,0.008235250038381058,0.03021724098776779,3ea2d7e72976,0.0661634755679211,0.04450691360874324,0.0661634755679211,0.04450691360874324,0.7701691167533038,0.326456188647846,0.00027548186859492255,0.5763955437272413,-0.001043801495731381,-0.001167487227148678,-0.0010657728000061928,-0.0009624828790923079,-0.0005227435949555215,1.0,0.008235250038381058,0.03021724098776779,0.008820827670883345,0.25299530381057633,0.9674675065601913,0.023865705889967177,-0.0012208682861788878,b01_x_block3a28,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv,full/all_cells/majority/public_bad4,1.1,1313.0,250.0,1.1037110792716216
direns_32d44a8c,train_best1,loo,6,-0.0008343408822912846,-0.0009490057812874264,-0.000812637930169724,-0.0007413789354167033,-0.0007195874621839238,1.0,0.0005779699684203952,0.001281108660916069,222,0.5773477175343139,0.57740696668504,6.602930200156159e-05,0.5777516222747772,0.5779448587595275,0.00031822077529179043,0.5779515639260636,0.578005399581345,9.50239410673289e-05,0.5777857416753042,0.5776836345783849,0.57740696668504,0.578005399581345,direns_32d44a8c,submission_direns_32d44a8c.csv,b01_x_898,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3+ladder_898_f465_full_s1p5,0.65_0.35,full,all_cells,none,public_bad4,0.35,signed,1.1,0.3,1256.0,250.0,1.146752178998714,0.45126459488564136,0.046644041251851814,0.00866972644672873,0.03037941818275025,bb741ace92fc,0.061926311675554895,0.0348139505361656,0.061926311675554895,0.0348139505361656,0.9947941791505113,0.4049871768913597,7.717772451986012e-05,b01_x_898,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3+ladder_898_f465_full_s1p5,0.65_0.35,full,all_cells,none,public_bad4,0.35,signed,1.1,0.3,1256.0,250.0,1.146752178998714,0.45126459488564136,0.046644041251851814,0.00866972644672873,0.03037941818275025,bb741ace92fc,0.061926311675554895,0.0348139505361656,0.061926311675554895,0.0348139505361656,0.9947941791505113,0.4049871768913597,7.717772451986012e-05,0.5763835175553178,-0.0010558276676546647,-0.0011768413730157024,-0.0010746235764680367,-0.0009667954121231447,-0.0004892129393860856,1.0,0.00866972644672873,0.03037941818275025,0.008918230808638997,0.2290399779165212,0.9734170167590038,0.024008666190980767,-0.0012187468886072055,b01_x_898,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv,full/all_cells/none/public_bad4,1.1,1256.0,250.0,1.146752178998714
direns_fd01efe0,train_best1,loo,6,-0.000833327302946422,-0.0009464167439074966,-0.0008111868979552295,-0.00074237826697654,-0.000720580263901649,1.0,0.0005779699684203952,0.001281108660916069,199,0.5773486631908009,0.5774086648989177,6.713293311499308e-05,0.5777461136720018,0.5779374759147429,0.00031435583598381163,0.577943285583737,0.5779973457127769,9.619098324280452e-05,0.5777811621754791,0.5776793541488465,0.5774086648989177,0.5779973457127769,direns_fd01efe0,submission_direns_fd01efe0.csv,b01_898_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3+ladder_898_f465_full_s1p5+ladder_f1ee_f465_noq2_s1p5,0.50_0.25_0.25,full,all_cells,none,public_bad4,0.35,signed,1.1,0.3,1256.0,250.0,1.146752178998714,0.45126459488564136,0.04594284226507984,0.008475799454643069,0.030832867548943987,8605d6e8481a,0.06159716138973563,0.034610058063015016,0.06159716138973563,0.034610058063015016,0.9849787247225413,0.40374838850133166,2.0994767491871742e-05,b01_898_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3+ladder_898_f465_full_s1p5+ladder_f1ee_f465_noq2_s1p5,0.50_0.25_0.25,full,all_cells,none,public_bad4,0.35,signed,1.1,0.3,1256.0,250.0,1.146752178998714,0.45126459488564136,0.04594284226507984,0.008475799454643069,0.030832867548943987,8605d6e8481a,0.06159716138973563,0.034610058063015016,0.06159716138973563,0.034610058063015016,0.9849787247225413,0.40374838850133166,2.0994767491871742e-05,0.5763813629266492,-0.001057982296323586,-0.001181380234098972,-0.0010732101484954848,-0.0009709270354164134,-0.00048706849618662673,1.0,0.008475799454643069,0.030832867548943987,0.008726546933777642,0.2329818733641126,0.9724810778024158,0.023622086211050813,-0.001217733309262343,b01_898_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/public_bad4,1.1,1256.0,250.0,1.146752178998714
direns_9e849078,train_best1,loo,6,-0.0008307732481579455,-0.0009416389349301557,-0.0008088851584628909,-0.0007417956510807899,-0.0007261351947436268,1.0,0.0005779699684203952,0.001281108660916069,315,0.577315254035041,0.5773694848080666,6.0622513498845174e-05,0.5777251621114647,0.5779315326850001,0.0003420078938088915,0.5779469213862639,0.5779997092390049,9.29459301186142e-05,0.5777669089106906,0.5776624458442566,0.5773694848080666,0.5779997092390049,direns_9e849078,submission_direns_9e849078.csv,b01_x_block3a28,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv,full/all_cells/majority/public_bad4,ladder_b01_282_full_s1p3+blockorth_3a28,0.35_0.65,full,all_cells,majority,public_bad4,0.25,signed,1.1,0.3,1313.0,250.0,1.1037110792716216,0.40721709718116444,0.0441254704836241,0.0082220644555271,0.030962653907497528,48d7c740aa69,0.06553857892319728,0.0440858173519725,0.06553857892319728,0.0440858173519725,0.7610457786702071,0.32376815010780674,0.000288399205483075,b01_x_block3a28,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv,full/all_cells/majority/public_bad4,ladder_b01_282_full_s1p3+blockorth_3a28,0.35_0.65,full,all_cells,majority,public_bad4,0.25,signed,1.1,0.3,1313.0,250.0,1.1037110792716216,0.40721709718116444,0.0441254704836241,0.0082220644555271,0.030962653907497528,48d7c740aa69,0.06553857892319728,0.0440858173519725,0.06553857892319728,0.0440858173519725,0.7610457786702071,0.32376815010780674,0.000288399205483075,0.5764035190192011,-0.0010358262037715492,-0.0011623942307351864,-0.0010587446453860228,-0.0009588636814956475,-0.0005171118919913287,1.0,0.0082220644555271,0.030962653907497528,0.008795355850877944,0.24896466077049106,0.9685125697106026,0.023781963583461026,-0.0012151792544738665,b01_x_block3a28,submission_sparseladder_b01acaa1.csv+submission_blockorth_3a28f87f.csv,full/all_cells/majority/public_bad4,1.1,1313.0,250.0,1.1037110792716216
direns_41ba13bf,train_best1,loo,6,-0.000814704687266595,-0.0009247155603486767,-0.0007928748388518203,-0.0007265236625992877,-0.0007051093118128904,1.0,0.0005779699684203952,0.001281108660916069,263,0.577361190677798,0.5774207077839729,6.668105683884229e-05,0.5777427246829925,0.5779299660191197,0.00030685454811253416,0.5779348705964367,0.5779878706445559,9.450015202711356e-05,0.5777795148158829,0.5776795953190758,0.5774207077839729,0.5779878706445559,direns_41ba13bf,submission_direns_41ba13bf.csv,b01_x_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3+ladder_f1ee_f465_noq2_s1p5,0.65_0.35,full,all_cells,none,public_bad4,0.35,signed,1.1,0.3,1256.0,250.0,1.146752178998714,0.45126459488564136,0.04513097455337274,0.008317021123788291,0.030193952101649657,fe5ab3784c06,0.06029744685825037,0.03387381180320592,0.06029744685825037,0.03387381180320592,0.9628916975222326,0.40169446862081476,0.0001494594532905975,b01_x_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3+ladder_f1ee_f465_noq2_s1p5,0.65_0.35,full,all_cells,none,public_bad4,0.35,signed,1.1,0.3,1256.0,250.0,1.146752178998714,0.45126459488564136,0.04513097455337274,0.008317021123788291,0.030193952101649657,fe5ab3784c06,0.06029744685825037,0.03387381180320592,0.06029744685825037,0.03387381180320592,0.9628916975222326,0.40169446862081476,0.0001494594532905975,0.5764011919837084,-0.0010381532392639665,-0.0011596539021079487,-0.0010530095389662542,-0.0009553373258062603,-0.00047874138922310294,1.0,0.008317021123788291,0.030193952101649657,0.008575059606746283,0.23785635934862878,0.9713003409437352,0.023246244455760484,-0.0011991106935825158,b01_x_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/public_bad4,1.1,1256.0,250.0,1.146752178998714
direns_b748b5d4,train_best1,loo,6,-0.0008145645241172117,-0.0009243296608539842,-0.000792333478916496,-0.000727030432581155,-0.0007055018026822513,1.0,0.0005779699684203952,0.001281108660916069,298,0.5773623029655598,0.577422382641936,6.763462226812097e-05,0.5777437255290068,0.5779311671232706,0.0003062247241757139,0.5779353139949053,0.5779887177839711,9.598255374799466e-05,0.5777807558497259,0.5776804474964906,0.577422382641936,0.5779887177839711,direns_b748b5d4,submission_direns_b748b5d4.csv,b01_x_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3+ladder_f1ee_f465_noq2_s1p5,0.50_0.50,full,all_cells,none,public_bad4,0.35,signed,1.1,0.3,1256.0,250.0,1.146752178998714,0.45126459488564136,0.044881794150285585,0.008228381869559561,0.030700455742090016,7cffe3554f74,0.0604336865202324,0.03393853039661525,0.0604336865202324,0.03393853039661525,0.9621912378451998,0.3996680346005049,0.000238109785311307,b01_x_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3+ladder_f1ee_f465_noq2_s1p5,0.50_0.50,full,all_cells,none,public_bad4,0.35,signed,1.1,0.3,1256.0,250.0,1.146752178998714,0.45126459488564136,0.044881794150285585,0.008228381869559561,0.030700455742090016,7cffe3554f74,0.0604336865202324,0.03393853039661525,0.0604336865202324,0.03393853039661525,0.9621912378451998,0.3996680346005049,0.000238109785311307,0.5763980460631476,-0.0010412991598249795,-0.0011651737498521886,-0.0010572163376805221,-0.0009576625682964135,-0.0004758889681548695,1.0,0.008228381869559561,0.030700455742090016,0.008486410613985251,0.23804384348360605,0.9712544098121524,0.02308443465116452,-0.0011989705304331327,b01_x_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/public_bad4,1.1,1256.0,250.0,1.146752178998714
direns_8d319520,train_best1,loo,6,-0.0008121911116271141,-0.0009217105120185032,-0.0007895588696408273,-0.0007253039532220118,-0.0007036610442106017,1.0,0.0005779699684203952,0.001281108660916069,318,0.5773653906946361,0.5774260239922993,6.862002246252345e-05,0.5777466778573419,0.5779343556145917,0.00030560109399682754,0.5779377010460691,0.5779916173236483,9.752685598962653e-05,0.5777839989768464,0.5776832565326824,0.5774260239922993,0.5779916173236483,direns_8d319520,submission_direns_8d319520.csv,b01_x_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3+ladder_f1ee_f465_noq2_s1p5,0.35_0.65,full,all_cells,none,public_bad4,0.35,signed,1.1,0.3,1256.0,250.0,1.146752178998714,0.45126459488564136,0.044660580487293496,0.008146477721210296,0.031206700945529908,26866035dfef,0.060569926182214434,0.03400324899002456,0.060569926182214434,0.03400324899002456,0.9614907781681669,0.39680191301358353,0.0003200250114525526,b01_x_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/public_bad4,ladder_b01_282_full_s1p3+ladder_f1ee_f465_noq2_s1p5,0.35_0.65,full,all_cells,none,public_bad4,0.35,signed,1.1,0.3,1256.0,250.0,1.146752178998714,0.45126459488564136,0.044660580487293496,0.008146477721210296,0.031206700945529908,26866035dfef,0.060569926182214434,0.03400324899002456,0.060569926182214434,0.03400324899002456,0.9614907781681669,0.39680191301358353,0.0003200250114525526,0.5763968944669282,-0.0010424507560444953,-0.001170962933289621,-0.0010605646990778927,-0.0009563387523421118,-0.00047121000180294637,1.0,0.008146477721210296,0.031206700945529908,0.008404120968751564,0.23757626013516675,0.9713688900825411,0.02293392810894511,-0.001196597117943035,b01_x_f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_f1ee16b0.csv,full/all_cells/none/public_bad4,1.1,1256.0,250.0,1.146752178998714
