candidate,direction,actual_anchor_score_final,anchor_delta_vs_mixmin,mean_actual_anchor,min_set_score,max_set_score,mean_abs_prob_move_vs_mixmin,mean_abs_logit_move_vs_mixmin,max_abs_logit_move_vs_mixmin,pred_index,band,target_mask,base_cell_gate,gradient_gate,row_gate,shape,scale,cap,active_gate_mean,hash,world_all_worlds,world_all_better_rate,world_all_median_delta,world_all_p90_delta,world_all_max_delta,raw_energy_half_worlds,raw_energy_half_better_rate,raw_energy_half_median_delta,raw_energy_half_p90_delta,raw_energy_half_max_delta,raw_energy_quarter_worlds,raw_energy_quarter_better_rate,raw_energy_quarter_median_delta,raw_energy_quarter_p90_delta,raw_energy_quarter_max_delta,low_slack_half_worlds,low_slack_half_better_rate,low_slack_half_median_delta,low_slack_half_p90_delta,low_slack_half_max_delta,mean_prob_delta_Q1,mean_abs_prob_delta_Q1,mean_prob_delta_Q2,mean_abs_prob_delta_Q2,mean_prob_delta_Q3,mean_abs_prob_delta_Q3,mean_prob_delta_S1,mean_abs_prob_delta_S1,mean_prob_delta_S2,mean_abs_prob_delta_S2,mean_prob_delta_S3,mean_abs_prob_delta_S3,mean_prob_delta_S4,mean_abs_prob_delta_S4,world_support_score,prefilter_keep,hidden_delta_subject_mean,hidden_delta_calendar_count_strict,hidden_delta_raw_phone_base,hidden_delta_transition_row_safe,hidden_delta_transition_balanced_hidden_sign,hidden_delta_transition_aggressive_hidden_sign,hidden_delta_core_median,hidden_core_mean_delta,hidden_core_max_delta,hidden_core_improve_count,hidden_all_mean_delta,hidden_all_max_delta,hidden_all_improve_count,hidden_guard,validation_support_score,anchor_beats_mixmin,anchor_margin_gate,movement_guard,world_guard,eligible_submission_gate,diagnostic_reverse_gate,selection_score
toward_teacher|low_slack_half|no_q2|raw_agree|grad_all_4of6|all|core_gain|s2.00|c0.120,toward_teacher,0.5784843423925269,0.0007498546858795141,0.5782238979235051,0.5774724830136314,0.5790244925698004,0.010863182764449397,0.056681782230775864,0.24000000000000044,8685.0,low_slack_half,no_q2,raw_agree,grad_all_4of6,all,core_gain,2.0,0.12,0.45771428571428574,d1a02110,45.0,1.0,-0.007514771242079665,-0.004004613518560628,-0.003533778583806213,22.0,1.0,-0.009561667853713707,-0.005379417735497746,-0.004781222855042122,11.0,1.0,-0.014470945755310605,-0.009822980101461432,-0.009658041758954461,22.0,1.0,-0.007782995142088689,-0.0067482459499296765,-0.004656839057563533,-0.00046157333682209946,0.01201609194235263,7.993605777301126e-18,1.0658141036401503e-17,0.0011221731929663247,0.014875808358320738,0.005273142954766225,0.013466633686480083,0.008633679772922889,0.01196157301188823,0.007578152265570792,0.010050163816854706,-0.004034067566868227,0.013672008535249382,-0.01767816790488393,True,-0.006465260481639423,-0.007678092757351984,-0.007395595008084066,-0.00731578603311156,-0.006847731005026336,-0.0065192889028675705,-0.007735083994638514,-0.007414125691275225,-0.006847731005026336,4.0,-0.007136691168959922,-0.006465260481639423,7.0,True,-0.01767816790488393,False,False,True,True,False,False,0.0008834903304950313
toward_teacher|all|no_s3|all|grad_all_abs50|all|flat|s0.90|c0.180,toward_teacher,0.5784854410145084,0.0007509533078610131,0.5782664012032889,0.5776284088150803,0.5789468450196718,0.010495826500987368,0.053067212616262203,0.16200000000000303,1697.0,all,no_s3,all,grad_all_abs50,all,flat,0.9,0.18,0.328,eca22a05,45.0,1.0,-0.0067176869503903225,-0.004651056449182267,-0.0027106194843983245,22.0,1.0,-0.00986511552181879,-0.008062849453575271,-0.0067176869503903225,11.0,1.0,-0.01706877406242413,-0.010235401236104447,-0.010050258378961674,22.0,1.0,-0.006598619484398327,-0.004761780203790964,-0.0027106194843983245,0.0006812032073462418,0.013805758359029398,0.004048880621115575,0.01549568074138475,0.0013794506758874326,0.012612171685198898,0.005275323794164414,0.014984032517097321,0.006519014228644139,0.007074585592004245,1.5543122344752192e-18,9.547918011776345e-18,-0.002813962651144826,0.00949855661219694,-0.020299393066489275,True,-0.00733151822745004,-0.007599280763884941,-0.007701894618598604,-0.007689008818358101,-0.006140599104637157,-0.002430880489176168,-0.007653373591813617,-0.00727378701973358,-0.006140599104637157,4.0,-0.0066495079448455185,-0.002430880489176168,7.0,True,-0.020299393066489275,False,False,True,True,False,False,0.0008122975601862571
toward_teacher|low_slack_half|no_q2_s3|support60|grad_core_top50|all|flat|s1.40|c0.180,toward_teacher,0.5784856336363678,0.0007511459297204759,0.5782824350985766,0.5778717517320275,0.5788510684266773,0.0057072469818923496,0.02476740997401268,0.25200000000000056,7326.0,low_slack_half,no_q2_s3,support60,grad_core_top50,all,flat,1.4,0.18,0.09828571428571428,4bf658d4,45.0,1.0,-0.005314796953838963,-0.003067806927851557,-0.0012827969538389272,22.0,1.0,-0.004738206927851429,-0.0018731379512400637,-0.0012827969538389272,11.0,1.0,-0.008626206927851432,-0.005026206927851384,-0.004450206927851474,22.0,1.0,-0.006538206927851453,-0.0035435379512402253,-0.0020022069278514687,0.0005430041895143774,0.006280495020658323,7.993605777301126e-18,1.0658141036401503e-17,0.005467890053046956,0.00959973697509402,0.008453398276922026,0.011049029587401124,0.007190450328544294,0.008554367801802257,1.5543122344752192e-18,9.547918011776345e-18,0.0015296024522425383,0.004467099488290699,-0.010414238355198174,True,-0.0014819903185081529,-0.0013030760101966354,-0.001443986180614587,-0.0014484262669822723,-0.002646706433973023,-0.003933301418374446,-0.0016888123467149185,-0.001770645242874791,-0.0013030760101966354,4.0,-0.001992328425052005,-0.0013030760101966354,7.0,True,-0.010414238355198174,False,False,True,True,False,False,0.0007511459297204759
toward_teacher|low_slack_half|no_q2|all|grad_all_abs50|all|core_gain|s1.40|c0.180,toward_teacher,0.5784856469208292,0.0007511592141817847,0.5782214731191165,0.5774879158583557,0.5790068329916127,0.009012884067539187,0.047167457159170714,0.2520000000000011,8523.0,low_slack_half,no_q2,all,grad_all_abs50,all,core_gain,1.4,0.18,0.2937142857142857,c6b843d2,45.0,1.0,-0.0069891560168237055,-0.003748207025936922,-0.003083509776032889,22.0,1.0,-0.009284059873925776,-0.004967174673726656,-0.004470661252880648,11.0,1.0,-0.014645678583757649,-0.00958882579250131,-0.009385176300803377,22.0,1.0,-0.007144230113600103,-0.006166741605253356,-0.004143472345971677,-0.00028778035959332594,0.010694954420620316,7.993605777301126e-18,1.0658141036401503e-17,0.0010854486741038417,0.01327566623714595,0.005442766452369142,0.012748630753328478,0.006864204099292299,0.008180163592907285,0.006012080093745919,0.0073917513615106515,-0.003426712798457941,0.010799022107261618,-0.017741800633565348,True,-0.0062863520000148165,-0.007224456466669471,-0.006989185167994405,-0.0069241408139768534,-0.006636423527901392,-0.006577295758080526,-0.007342134903387976,-0.007048050016488311,-0.006636423527901392,4.0,-0.006854284091146491,-0.0062863520000148165,7.0,True,-0.017741800633565348,False,False,True,True,False,False,0.0007511592141817847
toward_teacher|low_slack_half|no_s3|all|grad_all_abs50|all|core_gain|s2.00|c0.120,toward_teacher,0.5784862555734596,0.0007517678668121919,0.5782348822299869,0.5775805475481233,0.578975938100518,0.009531130584584338,0.048625833339058656,0.24000000000000044,7761.0,low_slack_half,no_s3,all,grad_all_abs50,all,core_gain,2.0,0.12,0.324,23386a57,45.0,1.0,-0.007776232887257706,-0.004354951744860225,-0.0038837344009282626,22.0,1.0,-0.01061646832765123,-0.006075932390127277,-0.00547816160354786,11.0,1.0,-0.016506920274565462,-0.010945949937275046,-0.01071276968658219,22.0,1.0,-0.008065457631774742,-0.006410599028543584,-0.0038837344009282626,-0.00027811358830775947,0.010174058770467292,0.0034856108239821213,0.013655648646149128,0.0010544623703618754,0.012644790642686999,0.005230028332621981,0.012174906511738168,0.006543781224839329,0.007792691242612404,1.5543122344752192e-18,9.547918011776345e-18,-0.0032583921998231825,0.010275818278436365,-0.020021031047609994,True,-0.00704147506453956,-0.007591724725514282,-0.007546235048914496,-0.007532218450282735,-0.0062266619219825126,-0.003503869407438631,-0.007666306258613642,-0.007257731988756233,-0.0062266619219825126,4.0,-0.006729784411040837,-0.003503869407438631,7.0,True,-0.020021031047609994,False,False,True,True,False,False,0.0007517678668121919
toward_teacher|all|all|all|grad_core_top50|teacher_row_top50|flat|s1.40|c0.120,toward_teacher,0.5784906674952233,0.0007561797885758947,0.5782618950739126,0.5776145388835718,0.5789887393060957,0.009460412465592873,0.04808886721132811,0.1680000000000028,53.0,all,all,all,grad_core_top50,teacher_row_top50,flat,1.4,0.12,0.2874285714285714,59d97381,45.0,1.0,-0.0069281666741001224,-0.004629575003177888,-0.0018851058150688438,22.0,1.0,-0.008453838001525327,-0.007265879948754539,-0.006177861505661464,11.0,1.0,-0.014943735200532826,-0.008023620990293412,-0.007927620990293649,22.0,1.0,-0.006576287591060659,-0.004924150209617095,-0.0018851058150688438,4.569454997710942e-05,0.009835326539897717,0.004705645811665794,0.012189273186134414,0.0011600278374044781,0.01061755750524785,0.0043166609476695,0.010173778391067789,0.006352283990382104,0.008077767662050123,0.002787612977664433,0.006175583323982579,-0.0013270015412028425,0.009153600650769648,-0.01764245711551619,True,-0.005084402186211645,-0.005788845872559789,-0.005789355193829948,-0.005759673250570363,-0.005012263721705157,-0.0035777112828154767,-0.005973303966938737,-0.005640942188758408,-0.005012263721705157,4.0,-0.005283650782090159,-0.0035777112828154767,7.0,True,-0.01764245711551619,False,False,True,True,False,False,0.0007561797885758947
toward_teacher|all|no_q2_s3|raw_agree|grad_core_top50|all|flat|s0.90|c0.180,toward_teacher,0.5784924557290271,0.000757968022379707,0.5782750159841245,0.5776233256296747,0.5789648718910246,0.010827657377300843,0.05710230076132888,0.16200000000000303,1025.0,all,no_q2_s3,raw_agree,grad_core_top50,all,flat,0.9,0.18,0.3605714285714286,6c52602a,45.0,1.0,-0.005988208591108712,-0.003906507369130919,-0.002400690045484044,22.0,1.0,-0.007924208942409694,-0.00702530579534919,-0.006369417107504272,11.0,1.0,-0.014347616656737228,-0.007930504948457817,-0.007930504948457706,22.0,1.0,-0.005900913613764824,-0.004289496353496302,-0.003881655124822303,0.00026677093598030297,0.01583824207812218,7.993605777301126e-18,1.0658141036401503e-17,0.0018644665592248558,0.016456447129489276,0.006005229003663263,0.017683713409145936,0.007804874085032424,0.012204208641521492,1.5543122344752192e-18,9.547918011776345e-18,-0.003597878172079645,0.013610990382826987,-0.016929063752962555,True,-0.006495273360792364,-0.007421395461043256,-0.00739292423027027,-0.007363407373681907,-0.006471439995787587,-0.004859323609968436,-0.007485096516044565,-0.0071927140507864196,-0.006471439995787587,4.0,-0.0067841229353697696,-0.004859323609968436,7.0,True,-0.016929063752962555,False,False,True,True,False,False,0.0009000140376062844
toward_teacher|low_slack_half|no_q2|all|grad_all_4of6|all|core_gain|s2.00|c0.120,toward_teacher,0.5784944739554322,0.0007599862487848164,0.5782328084819451,0.5774759095198244,0.5790388993240769,0.011033336282789033,0.057478411919663734,0.24000000000000044,8433.0,low_slack_half,no_q2,all,grad_all_4of6,all,core_gain,2.0,0.12,0.4674285714285714,7eb7743c,45.0,1.0,-0.007684694266978709,-0.004050763751862529,-0.003686640564164123,22.0,1.0,-0.009748766187585078,-0.005301239969845292,-0.004788744029588177,11.0,1.0,-0.014523509345669816,-0.010010078435332637,-0.009845140092825777,22.0,1.0,-0.00797413723700946,-0.006810186502735971,-0.004833507076641985,-0.0005931420974183171,0.012147660702948848,7.993605777301126e-18,1.0658141036401503e-17,0.001248608601014682,0.015002243766369097,0.00538048064178648,0.013573971373500337,0.008723146299187991,0.012289564360186888,0.007490838648264058,0.010362530891729163,-0.003848693217328722,0.013857382884788888,-0.017794498381200848,True,-0.006472142512071066,-0.007724969794623782,-0.007374998878397987,-0.007302034938332258,-0.006931498069647435,-0.006811018030410287,-0.007775952989831136,-0.007451854933125085,-0.006931498069647435,4.0,-0.0071989450304734215,-0.006472142512071066,7.0,True,-0.017794498381200848,False,False,True,True,False,False,0.000909554487178091
toward_teacher|all|no_q2_s3|raw_agree|grad_core_top50|all|flat|s2.00|c0.080,toward_teacher,0.5784956535403752,0.0007611658337278726,0.5782789596598324,0.5776228023531835,0.578969481368096,0.010925131975170099,0.057565177104707245,0.16000000000000414,1013.0,all,no_q2_s3,raw_agree,grad_core_top50,all,flat,2.0,0.08,0.3605714285714286,ea528bc5,45.0,1.0,-0.005815164914806825,-0.0037769228733115943,-0.0022611354711025156,22.0,1.0,-0.00776017752442254,-0.006831076682355019,-0.0061727909680693305,11.0,1.0,-0.014187932300471107,-0.007760177524422596,-0.007760177524422485,22.0,1.0,-0.005759696104443768,-0.004199911170927317,-0.0036962685674410967,0.00014446392649702277,0.01604770407549922,7.993605777301126e-18,1.0658141036401503e-17,0.0018422798135307454,0.016611859891784243,0.006031017968564831,0.01761016447769636,0.007840457529801153,0.012183231309243623,1.5543122344752192e-18,9.547918011776345e-18,-0.0034852521611943364,0.01402296407196723,-0.01670949317305744,True,-0.006542175750084422,-0.0075163612192528095,-0.007450500335499877,-0.007417860434347001,-0.006572864870961093,-0.005088480358841019,-0.0075696872296778794,-0.0072773534138479146,-0.006572864870961093,4.0,-0.006879704314094871,-0.005088480358841019,7.0,True,-0.01670949317305744,False,False,True,True,False,False,0.0009124693758220174
toward_teacher|low_slack_half|no_q2_s3|raw_agree|grad_core_top50|all|flat|s0.90|c0.180,toward_teacher,0.5784957908240692,0.000761303117421841,0.5782815745118458,0.577633557839409,0.5789671187904712,0.01080442186556849,0.057185967804555454,0.16200000000000303,7073.0,low_slack_half,no_q2_s3,raw_agree,grad_core_top50,all,flat,0.9,0.18,0.36114285714285715,0f95c7f4,45.0,1.0,-0.006160475374061614,-0.004213954106607831,-0.0019334537910759009,22.0,1.0,-0.007871942550585764,-0.005339540846578449,-0.004544593009074727,11.0,1.0,-0.01296140575214455,-0.007981981299385432,-0.007947046658928869,22.0,1.0,-0.0071007773667859375,-0.005472833742486837,-0.005119500889360418,-0.0003170613917371018,0.015114162043637315,7.993605777301126e-18,1.0658141036401503e-17,0.0016740415393764496,0.01716661105103324,0.005161989734959443,0.017674908083945475,0.00783055734882373,0.012492122653715158,1.5543122344752192e-18,9.547918011776345e-18,-0.004039670276426534,0.013183149226648216,-0.01557294861439707,True,-0.006360857428748479,-0.007320644322671099,-0.0072249930393447626,-0.007176925355948716,-0.006295975529020503,-0.004873380239299618,-0.0073370870806173105,-0.007044674992913419,-0.006295975529020503,4.0,-0.006655694713664355,-0.004873380239299618,7.0,True,-0.01557294861439707,False,False,True,True,False,False,0.00090502247351295
toward_teacher|all|all|raw_agree|grad_core_top50|all|core_gain|s2.80|c0.080,toward_teacher,0.5784967727694093,0.0007622850627618805,0.5782408658033386,0.5775012142042286,0.5790328641143099,0.011616102828571175,0.05994022575301991,0.2240000000000011,279.0,all,all,raw_agree,grad_core_top50,all,core_gain,2.8,0.08,0.49028571428571427,f10937b1,45.0,1.0,-0.00782726785959531,-0.005764088527099376,-0.002765038863090319,22.0,1.0,-0.011118047624050942,-0.009326753248373787,-0.007269326913458274,11.0,1.0,-0.01863667417889081,-0.011468452501325888,-0.011291507726683192,22.0,1.0,-0.0074531838178681364,-0.006079133806900438,-0.002765038863090319,0.00010894545575751514,0.011213187181361437,0.0041013759363464465,0.015154678710680616,0.0013738090012744269,0.011620139133443567,0.0055811668586561594,0.01202962907233682,0.0077942226025427596,0.010502615787046827,0.0061150618270045115,0.009160947144055001,-0.0033396070172929723,0.011631522771073937,-0.022286514090181814,True,-0.007159832123984078,-0.00839591133242501,-0.008138217774030898,-0.008092013376349683,-0.0066839129309007594,-0.0042302886189882205,-0.00839136551405073,-0.00790235188785185,-0.0066839129309007594,4.0,-0.007298791667247054,-0.0042302886189882205,7.0,True,-0.022286514090181814,False,False,True,True,False,False,0.0009610895778222786
toward_teacher|all|no_s3|raw_agree|grad_core_top50|all|core_gain|s2.00|c0.120,toward_teacher,0.5784979784221411,0.0007634907154937531,0.5782513603910614,0.5775885549840569,0.5789863888075167,0.011020815759247942,0.056229905654925964,0.24000000000000066,1797.0,all,no_s3,raw_agree,grad_core_top50,all,core_gain,2.0,0.12,0.43714285714285717,fc03ddb0,45.0,1.0,-0.007324431115825258,-0.0050581785137748135,-0.002853315263202316,22.0,1.0,-0.010836007149685911,-0.00934846991747731,-0.007324431115825258,11.0,1.0,-0.01859063380265802,-0.011120120433262826,-0.011021857259649104,22.0,1.0,-0.006756380883921276,-0.005575757086721199,-0.002853315263202316,0.00014294652914271255,0.011975726466849001,0.004355248167636251,0.016213937886565805,0.0014709383445801732,0.012422908132109441,0.005966335899578028,0.012890321816368802,0.008341655938970117,0.011251207512203959,1.5543122344752192e-18,9.547918011776345e-18,-0.0036075234265749855,0.012391608500638586,-0.022103107022556252,True,-0.007413904731727872,-0.008179231348092841,-0.008195751694265563,-0.008192847358391209,-0.006546851433862799,-0.00306700592803677,-0.008265319991577202,-0.0077967886169496015,-0.006546851433862799,4.0,-0.007122987497993465,-0.00306700592803677,7.0,True,-0.022103107022556252,False,False,True,True,False,False,0.0008880888285922724
toward_teacher|low_slack_half|no_q2_s3|raw_agree|grad_core_top50|all|flat|s2.00|c0.080,toward_teacher,0.5784985742811636,0.0007640865745162095,0.5782825561582868,0.5776307513863697,0.5789733477770634,0.010906997702787061,0.05763855081993674,0.16000000000000414,7061.0,low_slack_half,no_q2_s3,raw_agree,grad_core_top50,all,flat,2.0,0.08,0.36114285714285715,5c610f86,45.0,1.0,-0.00626094382481357,-0.00404080250810237,-0.0018174967449817725,22.0,1.0,-0.007738817428941225,-0.005325802663825406,-0.004531104439588707,11.0,1.0,-0.012904978229558273,-0.007830246000369856,-0.007830246000369745,22.0,1.0,-0.006880089350448593,-0.005323076980287943,-0.005016051305068547,-0.0006766852362973592,0.015498986191610643,7.993605777301126e-18,1.0658141036401503e-17,0.0016465046317369518,0.017011601210141926,0.005387171532329102,0.01779436356539753,0.007969747199108687,0.012739080178454158,1.5543122344752192e-18,9.547918011776345e-18,-0.003976575249048206,0.013304952773905136,-0.015488634112132093,True,-0.006440008223850602,-0.007419134132208516,-0.007300174961317074,-0.007258194483017011,-0.006349645015456984,-0.004924874020877601,-0.007431882691191216,-0.0071252092000434475,-0.006349645015456984,4.0,-0.006731987646845572,-0.004924874020877601,7.0,True,-0.015488634112132093,False,False,True,True,False,False,0.0009168575909149442
toward_teacher|all|no_s3|support60|grad_core_top50|all|core_gain|s2.00|c0.180,toward_teacher,0.5785018632245261,0.0007673755178787545,0.5782574102744594,0.5778082610241138,0.5789142535960575,0.005765273250554151,0.024598896328068897,0.3600000000000004,2056.0,all,no_s3,support60,grad_core_top50,all,core_gain,2.0,0.18,0.11942857142857143,d01e380e,45.0,1.0,-0.006508637833972597,-0.005321758151281442,-0.0010055399193759085,22.0,1.0,-0.0063587471637774895,-0.005490348785469457,-0.005334854067804651,11.0,1.0,-0.010149179441335088,-0.0057618995549295615,-0.005735625459232341,22.0,1.0,-0.00669017364346719,-0.005329619957290898,-0.0010055399193759085,-0.00021168317640342228,0.0036896546973054604,0.0037298201290487712,0.009581525349801105,0.004418319766943188,0.006738766343189592,0.005904562044942383,0.007364050316726657,0.00873176754218518,0.009166630694353344,1.5543122344752192e-18,9.547918011776345e-18,0.0006408536545166644,0.0038162853525028914,-0.012240518113464738,True,-0.0020779407536979377,-0.0017351893194347268,-0.002007366678907996,-0.002062719563952098,-0.002536085487585993,-0.0018715576244109355,-0.0021488711677718486,-0.002106878163425141,-0.0017351893194347268,4.0,-0.0020628186565373624,-0.0017351893194347268,7.0,True,-0.012240518113464738,False,False,True,True,False,False,0.0007673755178787545
toward_teacher|low_slack_half|no_q2|all|grad_core_top50|all|core_gain|s2.00|c0.120,toward_teacher,0.5785050926243519,0.0007706049177045315,0.5782416488994953,0.5774833247552333,0.5790460564158317,0.010700694429688158,0.05700526053861967,0.24000000000000044,8349.0,low_slack_half,no_q2,all,grad_core_top50,all,core_gain,2.0,0.12,0.4257142857142857,535da65c,45.0,1.0,-0.007620628517019057,-0.0040721840117361454,-0.003408583130142806,22.0,1.0,-0.009567797368146391,-0.005187019140749257,-0.004656118896721462,11.0,1.0,-0.014673513510747416,-0.009825988592352508,-0.009647615193014936,22.0,1.0,-0.007821791644925413,-0.006923398785827417,-0.004755170596603686,-0.0007606903959325631,0.01180139596341305,7.993605777301126e-18,1.0658141036401503e-17,0.001382371492502869,0.014263112661018934,0.00550180644317852,0.01336302948621226,0.008239830920769358,0.01188708230635181,0.006516022640813941,0.010710904950133842,-0.00374411102879973,0.012879335640687198,-0.017892073510537447,True,-0.006324722459622678,-0.007849648952235944,-0.007399100365911293,-0.007318976399542487,-0.006811018650303868,-0.006848884985466874,-0.007852381212582804,-0.007478037295258477,-0.006811018650303868,4.0,-0.007200676146523707,-0.006324722459622678,7.0,True,-0.017892073510537447,False,False,True,True,False,False,0.000910710128476925
toward_teacher|all|no_q2|raw_agree|grad_core_top50|all|core_gain|s1.40|c0.180,toward_teacher,0.578505816220599,0.0007713285139516746,0.5782405158951139,0.5774888036396852,0.5790386828580236,0.010507618471593986,0.056208507307298,0.25200000000000067,2559.0,all,no_q2,raw_agree,grad_core_top50,all,core_gain,1.4,0.18,0.4137142857142857,776543ef,45.0,1.0,-0.006464158519120744,-0.004664456668279793,-0.003370832046115546,22.0,1.0,-0.009798644635570175,-0.008286891279792884,-0.006053552696198561,11.0,1.0,-0.01646071367079438,-0.009937219298007727,-0.009749673971201966,22.0,1.0,-0.006023501759372496,-0.005099380452389246,-0.0034117417344490253,0.00017658429351533717,0.01247466418368025,7.993605777301126e-18,1.0658141036401503e-17,0.001529906249624696,0.01293493230475508,0.006241381920465938,0.013503921233154498,0.008676752043754555,0.01173786334098526,0.00674340181915273,0.01011877432487187,-0.0038333224674471917,0.012783173913710939,-0.019591434347208385,True,-0.006590428723139641,-0.007920687995628728,-0.007722684356270215,-0.007671401784201448,-0.006857409261789349,-0.005953862154828626,-0.00801048607056487,-0.007627816921063291,-0.006857409261789349,4.0,-0.007246708620917554,-0.005953862154828626,7.0,True,-0.019591434347208385,False,False,True,True,False,False,0.0008954986600976344
toward_teacher|all|no_s3|all|grad_core_top50|all|core_gain|s2.00|c0.120,toward_teacher,0.5785065004229342,0.0007720127162867962,0.5782588374141693,0.577592572428447,0.5789953937681594,0.011139813467479115,0.05673466235282287,0.24000000000000066,1545.0,all,no_s3,all,grad_core_top50,all,core_gain,2.0,0.12,0.4422857142857143,1ba4006f,45.0,1.0,-0.007480506789500518,-0.005100975060647239,-0.003036858165266998,22.0,1.0,-0.01086193542135322,-0.009315666671236612,-0.00750374533068221,11.0,1.0,-0.018776247033156834,-0.011185376495954413,-0.011047785531316356,22.0,1.0,-0.006907635128770351,-0.005753349343747693,-0.003036858165266998,-4.4747117309695775e-05,0.01216342011330141,0.004468996525227767,0.01632768624415732,0.0014709383445801732,0.012422908132109441,0.0060302222216654325,0.012954208138456208,0.00851483490922486,0.011424386482458701,1.5543122344752192e-18,9.547918011776345e-18,-0.003313046765342845,0.012686085161870727,-0.02232064183609549,True,-0.007390247347510148,-0.008214599865578376,-0.00817800825421755,-0.008177277289271756,-0.006588091647523497,-0.003289629991257037,-0.00828820707945821,-0.007817226711694408,-0.006588091647523497,4.0,-0.007160865924973796,-0.003289629991257037,7.0,True,-0.02232064183609549,False,False,True,True,False,False,0.0009067059633432536
toward_teacher|all|no_s3|raw_agree|grad_all_abs50|all|core_gain|s1.40|c0.180,toward_teacher,0.578508429284364,0.000773941577716597,0.5782551859290557,0.5776081934412225,0.5789893940449123,0.009741974959166226,0.049475488340186335,0.25200000000000067,1971.0,all,no_s3,raw_agree,grad_all_abs50,all,core_gain,1.4,0.18,0.32685714285714285,913e3c17,45.0,1.0,-0.006836368657739511,-0.004662878392389147,-0.002423552871063883,22.0,1.0,-0.010893458091106534,-0.009335019553736789,-0.006511034464858012,11.0,1.0,-0.01848316229735525,-0.011237063365770017,-0.011041606862392861,22.0,1.0,-0.006318621992122242,-0.005065647702148468,-0.002423552871063883,0.00036148440622300865,0.011537268666418816,0.003766178050420591,0.014756183829112686,0.0013144051858136763,0.011135078358614043,0.005909198498393705,0.01233107478630784,0.007711927252085046,0.008449826320845219,1.5543122344752192e-18,9.547918011776345e-18,-0.0037041821487678386,0.009984392752864977,-0.021976065004571704,True,-0.007462257840872066,-0.007825927973302504,-0.007975460440607596,-0.007984919901768861,-0.006259390054587866,-0.002351701158548769,-0.007957349462155427,-0.007504531982663348,-0.006259390054587866,4.0,-0.006831000975977585,-0.002351701158548769,7.0,True,-0.021976065004571704,False,False,True,True,False,False,0.000773941577716597
toward_teacher|all|all|raw_agree|grad_all_4of6|all|core_gain|s2.80|c0.080,toward_teacher,0.578508695095047,0.000774207388399617,0.5782499862643339,0.5775005052324891,0.5790529876949935,0.012346991139112374,0.062258174868340004,0.2240000000000011,363.0,all,all,raw_agree,grad_all_4of6,all,core_gain,2.8,0.08,0.5537142857142857,88d99b26,45.0,1.0,-0.007669545092907182,-0.005558545859676989,-0.0027957302526573358,22.0,1.0,-0.011259477630440107,-0.009515811343117974,-0.0072413379466700345,11.0,1.0,-0.018710196833993997,-0.011614190720456663,-0.011479965811565407,22.0,1.0,-0.007376644693342371,-0.006048932904735726,-0.0027957302526573358,0.0001117167710669511,0.011799214327201284,0.00394336955767545,0.015902800552110897,0.0017545005603797751,0.01253157944585246,0.005370211861200249,0.012254130864089387,0.008401321673015098,0.011529147648582217,0.007024143890781755,0.009483631817489015,-0.0033186695139351802,0.012928433318461361,-0.02238069902339888,True,-0.007316813895694496,-0.008386574713996398,-0.008138501741233428,-0.008090864741667425,-0.006918726804133524,-0.004604503659595527,-0.008411062140947778,-0.007963716350077782,-0.006918726804133524,4.0,-0.00740957824246694,-0.004604503659595527,7.0,True,-0.02238069902339888,False,False,True,True,False,False,0.0010193708857664172
toward_teacher|all|no_q2|raw_agree|grad_all_4of6|all|core_gain|s1.40|c0.180,toward_teacher,0.5785092795644324,0.0007747918577850621,0.5782411469428849,0.5774839048624708,0.5790468179086926,0.011005936089712185,0.05737076612888401,0.25200000000000067,2643.0,all,no_q2,raw_agree,grad_all_4of6,all,core_gain,1.4,0.18,0.468,6b485d45,45.0,1.0,-0.006501206878254173,-0.004500668842969979,-0.0031342768675431953,22.0,1.0,-0.01001278051451393,-0.008416544476512898,-0.00620184546206437,11.0,1.0,-0.01650547978110184,-0.010133482478852596,-0.00998864710937819,22.0,1.0,-0.006256084015256236,-0.005152011160641945,-0.0034180328234771906,0.00022557724405501933,0.012940058055784973,7.993605777301126e-18,1.0658141036401503e-17,0.0018311213589522898,0.01370991992632309,0.006097415691597684,0.013625092399187879,0.009220984482387087,0.012531131943742857,0.0076503108566247325,0.010282253936314724,-0.003848347868526796,0.013953096366631753,-0.019688971088640407,True,-0.006705249514523115,-0.007850421049911738,-0.0076714018994398225,-0.007618003500572179,-0.007008272702390461,-0.006177407730303064,-0.007976423528250565,-0.0076266297949981465,-0.007008272702390461,4.0,-0.007286739989341563,-0.006177407730303064,7.0,True,-0.019688971088640407,False,False,True,True,False,False,0.0009222071803627423
