file_name,source,family,public_lb,public_delta_vs_e95,known_public_state,moved_cells_vs_e95,moved_rows_vs_e95,targets_moved_vs_e95,mean_abs_logit_vs_e95,max_abs_logit_vs_e95,l1_logit_vs_e95,top1_logit_share_vs_e95,top5_logit_share_vs_e95,top25_logit_share_vs_e95,abs_share_Q1,abs_share_Q2,abs_share_Q3,abs_share_S1,abs_share_S2,abs_share_S3,abs_share_S4,cos_vs_e224,cos_vs_e223,cos_vs_e211,cos_vs_e216,cos_vs_e176,cos_vs_e154,cos_vs_e101,cos_vs_mixmin,cos_vs_e72,expected_focus,adverse_delta,support_prob_focus_swing_weighted,top1_over_abs_expected,top5_over_abs_expected,adverse_over_e216_miss,cells_for_e95_edge,cells_to_flip_expected_focus,e222_tail_survival_score,e222_decision,noncollinear_to_e224,independent_worldview,actionable_independent_worldview,known_public_veto,bad_axis_veto,tail_shape_ok,submission_sensor_score,candidate_role
submission_e169_ctx_veto_c5e806e3.csv,manual,e169,,,unknown,904,193,"Q1,Q2,Q3,S1,S2,S3,S4",0.001095928084787759,0.010205926073456162,1.9178741483785782,0.0053214785141582534,0.021737399873708197,0.0903296082487482,0.12798406654658553,0.1819306723858791,0.11899517548772837,0.13749764263926179,0.14955197164906323,0.16584409480316484,0.11819637648831703,0.05515068122730112,0.0445342724559244,0.027920384872074478,0.05131651286581908,0.9186748420608174,0.08717950318804749,-0.021895957637027747,-0.020672273103376985,0.018111840155703444,-0.00012045673036518092,0.00038356791268319705,0.4599066764002024,0.04841537487012944,0.19776916523997343,0.3854260516783334,4,32,0.1224380656452214,expected_good_but_low_support,True,False,False,False,True,False,1.1584860312968641,broad_repaired_counterworld
submission_e174_ro_fc_top75_to1p0_95638e73.csv,manual,e174,,,unknown,904,193,"Q1,Q2,Q3,S1,S2,S3,S4",0.0008289501788628857,0.010205926073456162,1.45066281301005,0.007035353758244754,0.02873830975528281,0.1191527139624961,0.12284971328238393,0.16968971945378403,0.11570608306705366,0.15948236697664073,0.13076623978843477,0.16990694196527886,0.13159893546642407,0.06395746425638248,0.05228568022053,0.0339710874032056,0.04986109174793595,0.9990689668535746,0.08774438878072714,-0.026168294168586938,-0.00971719952998955,0.06121189645733773,-0.00012436705421336327,0.00025869491684266934,0.46210493805731356,0.04689310841322229,0.19155094701357525,0.2599481267617846,4,33,0.12678804182482598,expected_good_but_low_support,True,False,False,False,True,True,1.1492513476518391,broad_bad_axis_neighbor
submission_e216_maskfam_jepa_s2_rank_e95_s0p5_4516fb93.csv,doc:candidate_submissions.md,e216,,,unknown,250,250,S2,0.008913543835977384,0.15329952724760254,15.598701712960427,0.009827710669038002,0.048073192131672736,0.20932888804100164,8.54088791532729e-17,0.0,0.0,1.494655385182276e-16,0.9999999999999999,5.693925276884861e-17,0.0,-0.0021498079134647493,-0.0019478414159446154,-0.0016155153467989933,0.9895242487562603,0.03778784689809447,-0.009203983684587814,-5.11769208209486e-16,0.02859438275302523,0.025402505680085362,-0.00022753192090226525,0.003996996458241292,0.4739448705118003,0.38499973765615386,1.8832632524782658,4.016359326554561,1,3,0.23161272058822496,expected_good_but_low_support,True,False,False,False,True,True,1.0095861905102557,s2_bad_axis_neighbor
submission_e86_e85_consensus_a3f7c96f.csv,doc:candidate_submissions.md,e86,,,unknown,134,115,"Q2,S1,S2,S3",0.0005158669242698437,0.024134324135923313,0.9027671174722266,0.026733720877539384,0.12225684253219192,0.4966684733382239,4.181320088723393e-15,0.5532839276938425,1.1068200234856041e-15,0.23581392500066287,0.07773375238687147,0.13316839491861754,3.689400078285347e-16,0.00030055340212776566,0.0002723175222776112,0.00022585675242376682,0.002436980728876902,0.004685774089835395,0.001286760827422111,-0.18386846997789366,-0.20483292528285202,0.1942776798453975,-5.31630242612367e-05,0.000221327542793371,0.532095690071876,0.2594104183316834,1.186318163882376,0.22239973190086224,2,5,0.0695821622756119,tail_supported,True,False,False,False,False,True,0.985811936092385,hardtail_parent_diagnostic
submission_e90_e72pareto_28925de5.csv,doc:candidate_submissions.md,e90,,,unknown,162,119,"Q2,S1,S2,S3",0.0004528960891824394,0.02206333283619777,0.7925681560692692,0.02783777353056999,0.12591594903916606,0.3886466938542703,0.0,0.31450706301323533,1.2607126775294169e-15,0.3627106773551867,0.17662506352199547,0.1461571961095799,1.5408710503137317e-15,0.002201607063621473,0.0019947742276410227,0.0016544408347486026,0.0010978773974482689,0.018638426972015988,0.009425751652750704,-0.05348143390186017,-0.04943987853210353,0.2073514336196812,-3.8273468641909924e-05,0.00020208206650213244,0.530707906040723,0.3294088362228037,1.4899836076808775,0.20306102369737491,2,4,0.054415049850054534,tail_supported,True,False,False,False,False,True,0.9803304219230856,hardtail_parent_diagnostic
submission_e87_noq2_source_consensus_a85c4e39.csv,doc:candidate_submissions.md,e87,,,unknown,550,250,"Q2,S1,S2,S3",0.00043781579843987664,0.019782649997467816,0.7661776472697841,0.02581992579392232,0.10027126019443494,0.40860627477090783,4.9267402895093546e-15,0.18068968784013759,1.3041371354583586e-15,0.27961381037857663,0.09334739743723763,0.44634910434404146,4.347123784861195e-16,0.0010456467073573412,0.0009474120689016384,0.000785771739179771,0.003299633347232877,0.019199861818077545,0.004476732629961194,-0.6352545036852927,-0.523646052026039,-0.20567309054137115,-3.300059040806373e-05,0.0001980354310959811,0.5277014267811586,0.34255058128784727,1.3302895887545123,0.19899478495424297,2,4,0.04854087576429545,tail_supported,True,False,False,False,False,True,0.9762313784214968,hardtail_parent_diagnostic
submission_e108_if_e101win_amp050_079aab57.csv,doc:candidate_submissions.md,e108,,,unknown,50,48,"Q2,S3",0.0006167108202919334,0.04066717830988109,1.0792439355108834,0.03768117380305724,0.17932662763850574,0.7400287805988047,1.2344453239105117e-15,0.0641376779428983,0.0,2.1602793168433954e-15,1.1476483870730538e-15,0.9358623220570973,0.0,-0.0012901801708840172,-0.001168972518492684,-0.0009695312093440454,-0.0007974659501153257,-0.02634350006543678,-0.005523655005929049,0.9999999999999999,0.6510264869775281,0.20113407203375008,9.336163619228558e-05,0.0004239192033390996,0.5360009201562876,0.24890724448942836,1.1845622692746647,0.4259728182960997,1,5,-0.07616145216102806,expected_bad_or_neutral,True,False,False,False,False,False,0.96660997133018,hardtail_parent_diagnostic
submission_e108_if_e101win_strict_amp038_64514c53.csv,doc:candidate_submissions.md,e108,,,unknown,50,48,"Q2,S3",0.00046870022342187096,0.03090705551550954,0.8202253909882742,0.037681173803057,0.1793266276384969,0.7400287805988003,1.6242701630401414e-15,0.06413767794289905,0.0,2.8424727853202477e-15,1.5100636672013815e-15,0.935862322057095,0.0,-0.0012901801708840154,-0.0011689725184926823,-0.000969531209344044,-0.0007974659501154049,-0.02634350006543699,-0.005523655005929041,1.0,0.6510264869775282,0.2011340720337496,7.074861034750552e-05,0.00032197236137908417,0.5360009201562873,0.24963281248270808,1.1880152843541738,0.3235321096798466,1,5,-0.053548426316248066,expected_bad_or_neutral,True,False,False,False,False,False,0.9666099713301798,hardtail_parent_diagnostic
submission_e216_maskfam_jepa_s2_rank_e154_s0p5_0ca3d931.csv,doc:candidate_submissions.md,e216,,,unknown,505,250,"Q1,Q3,S2,S3,S4",0.010657653509124431,0.17333136148227668,18.65089364096776,0.009293461472620506,0.04228986196638459,0.17721449797255354,0.04419886144146457,1.190530648018375e-17,0.0674378448095719,1.6072163748248063e-16,0.8360911717454522,0.02885998444695792,0.023412137556553074,0.0655723448285795,0.061331937821839565,0.05405257927614588,0.9975008448561776,0.05588428886032729,0.20492036538300973,-0.0011816722548100185,0.022901016624353294,0.018098168217096474,-0.0002577158565057858,0.004783951823204511,0.4730560695554543,0.3843244013717225,1.7488667631760857,4.807126982386536,1,3,0.26123701889824896,expected_good_but_low_support,True,False,False,False,True,True,0.9580894848526904,s2_bad_axis_neighbor
submission_e84_inverse_sensor_1c74da00.csv,doc:candidate_submissions.md,e84,,,unknown,1269,250,"Q1,Q2,Q3,S1,S2,S3,S4",0.005991637575596374,0.029191961052262072,10.485365757293653,0.002784067025220942,0.01244614050479707,0.05668852667540008,0.31617982389083665,0.0132032017880698,0.33505444310339927,0.059177992905563526,0.06441920087262384,0.003781971744425565,0.20818336569508136,-0.03974873696051746,-0.05651669067728415,-0.08088277556905385,0.016067177499413433,0.08971374529095773,0.05897420834611921,0.03219753004017409,0.152399159727572,0.15753830725482107,-0.00018063367798614542,0.002797143070625472,0.49698879664216594,0.09234778800535791,0.41283975364446646,2.8106934236207115,1,13,0.19003143731457858,expected_good_but_low_support,True,False,False,False,False,True,0.9538278843077713,hardtail_parent_diagnostic
submission_e87_inverse_top_prior_consensus_5445ec28.csv,doc:candidate_submissions.md,e87,,,unknown,579,250,"Q2,S1,S2,S3",0.002589093572653795,0.027989994946453767,4.530913752144141,0.006177560747698675,0.03010606336643059,0.14519834388347838,8.331119262509076e-16,0.10971197637456885,2.2052962753700495e-16,0.056725141285542,0.8076031767587388,0.025959705581149087,7.350987584566832e-17,-0.008294645745756455,-0.007515394474539017,-0.006233174329019071,0.045419916291984455,0.018038053699931413,-0.035511909522343905,-0.06060300003687911,0.4362725651572176,0.6203552025473874,-0.00022247628872710493,0.0010090719096144797,0.4756677052344857,0.07189207855837604,0.3503627986870345,1.013960211795533,1,15,0.22760982977400207,expected_good_but_low_support,True,False,False,False,False,True,0.9462482132158824,hardtail_parent_diagnostic
submission_e87_q2_nooverstep_consensus_acd7add0.csv,doc:candidate_submissions.md,e87,,,unknown,579,250,"Q2,S1,S2,S3",0.0011655455275197087,0.01930745930873823,2.0397046731594903,0.009465811184729547,0.043288406905723595,0.18375543564501004,2.06836192959279e-15,0.20947998739420867,2.190830728055521e-15,0.30637295567183215,0.33322645560532826,0.15092060132862384,2.711323121522128e-15,-0.004696144043403982,-0.004254958689886555,-0.0035290096037790923,0.023640932657181757,-0.00542399888646969,-0.020105625663236617,0.4486027391567114,0.7421993552130484,0.725940230860246,-1.575926379057867e-05,0.0005658284991781515,0.49898330801917506,0.7000856155033943,3.2015841433267096,0.5685695730900112,2,2,0.018554213084345794,expected_good_but_low_support,True,False,False,False,False,False,0.9341105850272476,hardtail_parent_diagnostic
submission_e89_e72decontam_00d7807f.csv,doc:candidate_submissions.md,e89,,,unknown,158,135,"Q2,S1,S2,S3",0.0003528388654026974,0.019782649997467816,0.6174680144547205,0.032038339694304106,0.12100578425073104,0.3521247530353581,0.0,0.2242065931747127,2.3374327061900654e-15,0.4316135887800889,0.27995728975916345,0.06422252828603241,3.596050317215485e-16,-0.00011023630551900607,-9.988001257499406e-05,-8.28392351823896e-05,0.013178123291164771,0.013887900575845548,-0.00047195526218365665,0.2118280016906233,0.2379409183437146,0.15442465470270866,7.1377388268699345e-06,0.00020325146682264415,0.5558166835502932,1.5837468561569124,5.981662352433613,0.20423608900774792,2,1,-0.01064933923994954,expected_bad_or_neutral,True,False,False,False,False,False,0.9079169762739555,hardtail_parent_diagnostic
submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e95_s1p0_49d77d44.csv,manual,e210,,,unknown,241,193,"Q3,S4",0.011443142459011645,0.41302165135124047,20.02549930327038,0.020624786683036144,0.0853621607969151,0.28006908075882986,6.652855988128168e-17,0.0,0.5499003249153089,1.1642497979224292e-16,6.185077051462906e-17,4.435237325418778e-17,0.4500996750846907,0.8031300095015617,0.7962714584808293,0.7741971984594824,0.011456087825996983,0.061356010433431064,0.07935069435792076,3.2582891206177616e-29,6.994921588450549e-16,0.11495483080543586,-0.001369060333582648,0.003963755569132624,0.4660272230129934,0.17239004477114317,0.7134903719341381,3.9829574067907116,1,9,1.3722657781852465,expected_good_but_low_support,True,False,False,False,False,True,0.8486124105424576,same_q3s4_jepa_family
submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh1p0_e95_s0p75_35e6b0a9.csv,doc:candidate_submissions.md,e210,,,unknown,245,196,"Q3,S4",0.01185282886086161,0.41302165135124047,20.742450506507815,0.01991190246406313,0.08556946491865637,0.2801457153014345,6.422903740964439e-17,0.0,0.5589168838305546,1.1240081546687768e-16,5.971293321677877e-17,4.2819358273096257e-17,0.4410831161694449,0.8179121612201513,0.8139852649917151,0.7960553521979891,0.009560092648001055,0.06239174340443159,0.06621806687126361,3.1579225319511634e-29,7.251683729333995e-16,0.11161020404211551,-0.0013475524161657177,0.004155986902676252,0.46432285351008656,0.17514151536476102,0.7526536342699172,4.17611997708573,1,8,1.3503289268791923,expected_good_but_low_support,True,False,False,False,False,True,0.8437909284128332,same_q3s4_jepa_family
submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh0p75_e154_s1p0_2f69729d.csv,doc:candidate_submissions.md,e210,,,unknown,467,223,"Q1,Q3,S2,S3,S4",0.013104732754403377,0.41302165135124047,22.93328232020591,0.018009705090811966,0.07371763749382582,0.24718946869485758,0.0359454984370168,9.682199077512495e-18,0.517818748077005,1.3070968754641869e-16,0.020661501016604442,0.02347088798213351,0.40210336448723993,0.8274203079836475,0.8182915026429463,0.7924798044321213,0.031641694481980384,0.07212525345921042,0.2286986459831529,-0.0008335251613852127,-0.0035887780907112718,0.10793210699035158,-0.0013787332619658974,0.004734998997583001,0.46652857209122406,0.17118058924913832,0.7006793593019655,4.757937011917394,1,9,1.3816600078781835,expected_good_but_low_support,True,False,False,False,False,True,0.8007837288984246,same_q3s4_jepa_family
submission_e85_inverse_conflict_pruned_58b23ed1.csv,doc:candidate_submissions.md,e85,,,unknown,445,248,"Q2,S1,S2,S3",0.0008189674907733517,0.019782649997467816,1.4331931088533656,0.013803199216674325,0.05213338026625953,0.15271070390555996,3.0598674527383944e-15,0.09659577558674526,3.389093697653285e-15,0.4147285343125325,0.4610064550345614,0.027669235066150485,4.013655250506533e-15,-0.004303633738074734,-0.0038993232751516923,-0.0032340500317799017,0.024415799692748815,0.00037976586538323144,-0.018425169272853373,0.15388476417050867,0.7038732232496633,0.5979234715010517,4.530116293190463e-06,0.0004082647080420782,0.4929799977379539,2.4953821702362884,9.424822865225387,0.4102424870722483,2,1,-0.03884176015032545,expected_bad_or_neutral,True,False,False,False,False,False,0.783371719783828,hardtail_parent_diagnostic
submission_e210_jepa_depgate_q3_center_c010_s4_rank_closer_sh1p0_e154_s0p75_67d1b011.csv,doc:candidate_submissions.md,e210,,,unknown,470,224,"Q1,Q3,S2,S3,S4",0.01353188107845709,0.41302165135124047,23.680791887299907,0.017441209454348756,0.07342881075449002,0.24715345938046607,0.034810840267496604,9.376570090298146e-18,0.5211064783163587,1.2658369621902499e-16,0.020009298600657484,0.02273000425669333,0.40134337855879376,0.8465459969508451,0.8396113427155745,0.8167822831726282,0.028637450110513957,0.07183887926500836,0.20760378194297852,-0.0008085217129291888,-0.00348112467823105,0.10488713913142839,-0.0013636087294976475,0.0049234778414746355,0.4646129044823931,0.17307924707086297,0.7286767188916008,4.947328914169785,1,8,1.3660576459370413,expected_good_but_low_support,True,False,False,False,False,True,0.7635468165071512,same_q3s4_jepa_family
submission_e74_fullpool_a20_q2s3_gate_55455b60.csv,doc:candidate_submissions.md,e74,,,unknown,1047,250,"Q1,Q2,Q3,S1,S2,S3,S4",0.008790982487739641,0.051145587572815954,15.384219353544372,0.003324548772832761,0.01520360138690232,0.06772200811427918,0.12145672565547493,0.07887678378059657,0.11682925837730315,0.24375674294949484,0.30721102867776673,0.024032464753305362,0.10783699580605843,0.05605523501864757,0.05399222599805804,0.05009382116129619,0.020510058918895884,0.06355790439440445,-0.03081090894241735,0.0995008390075045,0.601183898636144,0.9923863096144585,-0.0009135623270601155,0.0034064567569825222,0.4914148208198094,0.031991303905514454,0.14630046531465318,3.422958841557628,1,40,0.9218452912240773,expected_good_but_low_support,True,False,False,False,True,True,0.6838863721918391,e72_public_bad_neighbor
submission_e75_q2a8_s3a28_sparse_amp_f07219b4.csv,doc:candidate_submissions.md,e75,,,unknown,1047,250,"Q1,Q2,Q3,S1,S2,S3,S4",0.008306253514320218,0.041004057474312516,14.535943650060382,0.002820873447328078,0.013901844687888028,0.06859942422648098,0.1285445894969003,0.030578871578457997,0.12364707658872062,0.25798168269763355,0.3251389773368543,0.019978750765304976,0.11413005153612824,0.05978070867878719,0.057564958293606555,0.05338419922654356,0.021942169360458553,0.07305062562749216,-0.03153705753450238,-0.08594602017885533,0.5134852632180655,0.9437242353245291,-0.0009219492375586395,0.003142371402831721,0.4893085231968151,0.025414512026028086,0.1252479438022846,3.1575941642977603,1,41,0.9298109421980024,expected_good_but_low_support,True,False,False,False,True,True,0.6818574366657457,e72_public_bad_neighbor
submission_e209_jepa_q3_center_c010_s4_rank_e95_s0p25_08289063.csv,manual,e209,,,unknown,500,250,"Q3,S4",0.00787367898519529,0.1376738837837468,13.778938224091757,0.009991617753466023,0.04531816342813308,0.16092448076272814,9.668870038337114e-17,0.0,0.5193129393307896,1.692052256708995e-16,8.989027613766535e-17,6.445913358891408e-17,0.48068706066920985,0.8451088223134542,0.8632897415432407,0.8778579742586495,0.008817355165217254,-0.01818851384572707,0.061073489081731935,6.859024154601268e-29,5.189614321401652e-16,0.035363778972250993,-0.00018966736430741128,0.0035429162709277573,0.47405839662163884,0.4147829597402992,1.8812971453191356,3.560079413781553,1,3,0.19318338443693306,expected_good_but_low_support,True,False,False,False,False,True,0.6500133592462206,same_q3s4_jepa_family
submission_e209_jepa_q3_center_c010_s4_rank_e154_s0p25_1e4591ca.csv,doc:candidate_submissions.md,e209,,,unknown,665,250,"Q1,Q3,S2,S3,S4",0.009309012156769093,0.1376738837837468,16.29077127434591,0.008451035341742867,0.03782369258457165,0.14119954142802688,0.050602163023108604,1.3630085475124111e-17,0.4777445512094642,1.840061539141755e-16,0.029086163447595032,0.03304106916336333,0.40952605315646845,0.885748128598229,0.8964593508983808,0.8993109451264758,0.04920349133173926,0.009750343503063613,0.3599391089942525,-0.0016728524879378796,-0.007202537650725507,0.023476416974624704,-0.00021786547222765046,0.004177469212787638,0.4721590874515299,0.36109802039382133,1.6161405039700802,4.1977063551256455,1,3,0.22197647613251717,expected_good_but_low_support,True,False,False,False,False,True,0.6427194560372197,same_q3s4_jepa_family
submission_e209_jepa_s4_rank_e95_s0p75_0ed14a13.csv,doc:candidate_submissions.md,e209,,,unknown,250,250,S4,0.011354326824139364,0.22183576528356586,19.870071942243882,0.011164316159919975,0.0535803822171093,0.2201588938979884,6.70489585252975e-17,0.0,0.0,1.1733567741927063e-16,6.233457862898752e-17,4.4699305683531667e-17,0.9999999999999997,0.46313178596557264,0.41962226861945706,0.34802946957803976,0.0013916782591456632,0.0263637928495143,0.009639471856651831,3.603997855247859e-29,9.323646574232935e-16,0.02456094364125377,-0.00018866847894836747,0.005421862501656443,0.4941315383556506,0.6718837993199855,3.2245406039545945,5.448127926389498,1,2,0.19033304666990314,expected_good_but_low_support,True,False,False,False,False,False,0.49120753024629715,same_q3s4_jepa_family
