candidate_id,family,status,pair_kind,candidate_file,base_file,note,moved_cells,moved_rows,targets_moved,expected_focus,expected_global,expected_subject,expected_nearest_hard085,hard_delta_focus,support_delta,adverse_delta,total_swing,top1_swing,top5_swing,top10_swing,top25_swing,support_prob_focus_mean,support_prob_focus_swing_weighted,mean_abs_prob_delta,mean_abs_logit_delta,max_abs_logit_delta,adverse_over_e216_miss,cells_for_2e6_guard,cells_for_e95_edge,cells_to_flip_expected_focus,top1_over_abs_expected,top5_over_abs_expected,top1_swing_share,top5_swing_share,support_tail_gate,selector_id,rule_family,rule_note,pruned_cells,pruned_q3,pruned_s4,row_idx_list,selected_smooth_gain_sum,selected_pair_delta_sum,selected_smooth_gain_mean,selected_amp_mean,selected_nn_dist_mean,selected_positive_smooth_share,selected_e237_overlap,selected_e230_swing_overlap,selected_e230_risk_overlap,e222_tail_survival_score,e222_decision,q3_top1_over_abs_expected,q3_adverse_delta,q3_expected_focus,q3_support_prob_focus_swing_weighted,s4_expected_focus,s4_adverse_delta,s4_support_prob_focus_swing_weighted,expected_focus_vs_e224,adverse_delta_vs_e224,support_prob_focus_swing_weighted_vs_e224,top1_over_abs_expected_vs_e224,adverse_reduction_vs_e224,expected_loss_vs_e224,support_gain_vs_e224,e230_gate,e230_score,actual_expected_focus,actual_adverse_delta,actual_support_prob_focus_swing_weighted,actual_expected_delta_vs_e224,actual_adverse_reduction_vs_e224,actual_support_gain_vs_e224,e237_like_gate,e237_like_score,overlap_e237,jaccard_e237,overlap_e230_swing25,jaccard_e230_swing25,overlap_e230_risk21,jaccard_e230_risk21,overlap_amp_top25,jaccard_amp_top25
avoid_high_state_amp_b1p0_top34,e246_feature_nn1_smoothing_selector,diagnostic,graft_vs_e154,avoid_high_state_amp_b1p0_top34,submission_e154_s3repair_9f2e2e73.csv,top34 by smooth score penalizing positive state*amplitude interaction beta=1.00,321,234,"Q3,S4",-0.0006983830409658662,-0.0008421916526445177,-0.0006136913690891701,-0.000639266101163911,-0.00036849482066600794,-0.004698525052899707,0.002854929099407408,0.007553454152307114,9.833848841696186e-05,0.00043862787824536036,0.0008343096660141684,0.001813809124514385,0.4830179511710684,0.4704221497509132,0.008457397675164378,0.041179267185474926,0.17209235472968332,2.8687593884189395,1,1,9,0.14080881500352496,0.6280620411955257,0.013019009109484767,0.058069840552535376,False,avoid_high_state_amp_b1p0_top34,appentropy_amp_penalty,top34 by smooth score penalizing positive state*amplitude interaction beta=1.00,34,34,0,5 25 33 38 46 48 51 52 64 65 76 77 81 90 99 103 108 111 134 158 160 162 166 168 181 196 212 222 223 230 231 236 243 247,3.062240089055218,-3.062240089055218,0.05185068303296932,0.05570681214510967,7.600301542285457,1.0,9,6,4,0.7024674709160489,expected_good_but_low_support,0.524743920118081,0.0016697914619044944,-0.00018740281620572782,0.46097660585263717,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-7.503144609187701e-05,-0.0005458454701069422,0.0044380176709789,-0.016948844117955303,0.0005458454701069422,-7.503144609187701e-05,0.0044380176709789,False,0.9329812822149011,-0.000728220598978987,0.0035855279097030393,0.4696945029723083,-7.503144609187723e-05,0.0005085414271625089,0.003904995883898421,True,0.06544399087723532,9,0.18,6,0.11320754716981132,4,0.0784313725490196,6,0.11320754716981132
state_score_b0p4_top34,e246_feature_nn1_smoothing_selector,diagnostic,graft_vs_e154,state_score_b0p4_top34,submission_e154_s3repair_9f2e2e73.csv,"smooth z-score plus +0.40 * predicted app-entropy state z, top34",321,237,"Q3,S4",-0.0006741005333830703,-0.0008277189700698906,-0.0005961862067479424,-0.0005983964233313779,-0.0003424975456447288,-0.004606406464164509,0.0028322993570606522,0.007438705821225161,9.833848841696186e-05,0.00043862787824536036,0.0008343096660141684,0.0017637083347554112,0.4813179368724846,0.4713723024828821,0.008310437412429407,0.040553692171788266,0.17209235472968332,2.846020019574987,1,1,8,0.14588104228821186,0.6506861462400028,0.013219838340208139,0.058965616975174044,False,state_score_b0p4_top34,appentropy_score,"smooth z-score plus +0.40 * predicted app-entropy state z, top34",34,34,0,5 22 46 48 51 52 64 76 77 90 99 105 109 112 116 117 134 150 158 160 162 164 168 196 212 217 223 229 230 231 235 237 238 243,3.325872962471768,-3.325872962471768,0.05981121083767885,0.061612976244916094,8.4512318255185,0.9705882352941176,10,9,7,0.6783749938796467,expected_good_but_low_support,0.6028586461559529,0.0016471617195577383,-0.00016312030862293179,0.46250545827157036,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-5.074893850908109e-05,-0.000568475212453698,0.005388170402947812,-0.011876616833268405,0.000568475212453698,-5.074893850908109e-05,0.005388170402947812,False,0.9044317289093539,-0.0007039380913961909,0.0035489628924050393,0.47037356651263745,-5.0748938509081196e-05,0.0005451064444605088,0.004584059424227571,True,0.06438342626887697,10,0.20408163265306123,9,0.18,7,0.14583333333333334,9,0.18
state_score_bm0p2_top25,e246_feature_nn1_smoothing_selector,diagnostic,graft_vs_e154,state_score_bm0p2_top25,submission_e154_s3repair_9f2e2e73.csv,"smooth z-score plus -0.20 * predicted app-entropy state z, top25",330,240,"Q3,S4",-0.000696235198307877,-0.0008377948528327285,-0.0006061994960522918,-0.0006447112460386108,-0.0004316320606735321,-0.00469330728982908,0.002890969077792456,0.007584276367621536,9.833848841696186e-05,0.00043862787824536036,0.0008343096660141684,0.0017637083347554112,0.4826600485477459,0.47297910864834375,0.008255421621496409,0.0402196474040536,0.17209235472968332,2.904973957240274,1,1,9,0.14124320151575606,0.6299995738672752,0.012966100343703754,0.05783384689380934,False,state_score_bm0p2_top25,appentropy_score,"smooth z-score plus -0.20 * predicted app-entropy state z, top25",25,25,0,5 46 48 51 52 64 76 99 105 108 134 150 158 160 162 166 168 196 212 222 223 230 235 236 237,3.029836865911106,-3.029836865911106,0.07208513654872443,0.07360370944533966,9.356848388459532,1.0,9,10,7,0.7008310200375457,expected_good_but_low_support,0.530827791198928,0.0017058314402895421,-0.0001852549735477385,0.46582525706208416,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-7.288360343388775e-05,-0.0005098054917218944,0.006994976568409472,-0.016514457605724203,0.0005098054917218944,-7.288360343388775e-05,0.006994976568409472,True,0.8874341852795764,-0.0007260727563209977,0.0035968711851712583,0.47164944806852344,-7.288360343388797e-05,0.0004971981516942899,0.005859940980113554,True,0.06174385177840649,9,0.21951219512195122,10,0.25,7,0.1794871794871795,10,0.25
story_lowmid_smooth_top34,e246_feature_nn1_smoothing_selector,diagnostic,graft_vs_e154,story_lowmid_smooth_top34,submission_e154_s3repair_9f2e2e73.csv,top34 smooth rows inside raw app-story rank band 0.0-0.6,321,231,"Q3,S4",-0.0007071607052860434,-0.000847254153300257,-0.0006130734575280202,-0.0006611545050298527,-0.0003218823725001647,-0.004796590976772184,0.0029063336049490775,0.007702924581721263,9.833848841696186e-05,0.00043862787824536036,0.0008343096660141684,0.001813809124514385,0.48187765411955646,0.4691068011765039,0.008631838534347477,0.04199413712776389,0.17209235472968332,2.920412915615221,1,1,9,0.13906101920239525,0.6202661926300576,0.012766383387722012,0.056943031648811294,False,story_lowmid_smooth_top34,appentropy_story_band,top34 smooth rows inside raw app-story rank band 0.0-0.6,34,34,0,5 33 36 37 38 46 47 51 52 81 91 103 108 111 134 137 142 158 160 166 181 196 197 200 205 212 221 222 223 225 227 231 236 247,2.5306275795599573,-2.5306275795599573,0.04538335641758634,0.04801348121938148,7.651382947721275,1.0,8,5,4,0.7109820655213441,expected_good_but_low_support,0.50126540700351,0.001721195967446164,-0.00019618048052590486,0.45888958242684397,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-8.380911041205418e-05,-0.0004944409645652728,0.003122669096569608,-0.018696639919085017,0.0004944409645652728,-8.380911041205418e-05,0.003122669096569608,False,0.8823014609698021,-0.000736998263299164,0.003628287840073118,0.4685623817373998,-8.380911041205429e-05,0.0004657814967924303,0.002772874648989898,True,0.06142718544194043,8,0.1568627450980392,5,0.09259259259259259,4,0.0784313725490196,5,0.09259259259259259
state_score_b0p75_top34,e246_feature_nn1_smoothing_selector,diagnostic,graft_vs_e154,state_score_b0p75_top34,submission_e154_s3repair_9f2e2e73.csv,"smooth z-score plus +0.75 * predicted app-entropy state z, top34",321,236,"Q3,S4",-0.0006786524525250492,-0.0008247522438376537,-0.0005923836696693832,-0.0006188214440681105,-0.0003661148584311446,-0.004657213703181322,0.002870486781986787,0.007527700485168108,9.833848841696186e-05,0.00043862787824536036,0.0008343096660141684,0.0017637083347554112,0.4812554196537591,0.4714772116006388,0.008426685318658382,0.041038865573346385,0.17209235472968332,2.884392437930011,1,1,8,0.14490257576035528,0.6463218052382571,0.013063549567456758,0.05826850830603483,False,state_score_b0p75_top34,appentropy_score,"smooth z-score plus +0.75 * predicted app-entropy state z, top34",34,34,0,5 22 48 50 51 52 64 76 77 90 105 109 112 116 117 126 132 134 150 158 162 164 168 196 212 217 223 229 230 235 237 238 242 243,3.010783990914532,-3.010783990914532,0.05465331071147394,0.05703236854197029,8.545543421991614,0.9117647058823529,9,9,7,0.682947894845177,expected_good_but_low_support,0.5864924068095521,0.0016853491444838728,-0.00016767222776491067,0.46289986195104693,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-5.530085765105997e-05,-0.0005302877875275631,0.005493079520704547,-0.01285508336112498,0.0005302877875275631,-5.530085765105997e-05,0.005493079520704547,False,0.8624015864265905,-0.0007084900105381698,0.0035871503173311742,0.47046979381033116,-5.530085765106008e-05,0.0005069190195343739,0.0046802867219212785,True,0.061210345185561066,9,0.18,9,0.18,7,0.14583333333333334,9,0.18
state_band_lowmid_smooth_top34,e246_feature_nn1_smoothing_selector,diagnostic,graft_vs_e154,state_band_lowmid_smooth_top34,submission_e154_s3repair_9f2e2e73.csv,top34 smooth rows inside predicted app-state rank band 0.0-0.6,321,233,"Q3,S4",-0.0006923615793115816,-0.000836710855390884,-0.0006049128760497725,-0.0006354610064940887,-0.0003484685438791325,-0.0047356626565927635,0.002902839684006953,0.007638502340599716,9.833848841696186e-05,0.00043862787824536036,0.0008343096660141684,0.001813809124514385,0.4834022554247595,0.4706683460983619,0.00856821852012271,0.0416429255328645,0.17209235472968332,2.9169020688809915,1,1,9,0.1420334278437869,0.6335242904169959,0.01287405358171836,0.05742328256076998,False,state_band_lowmid_smooth_top34,appentropy_band,top34 smooth rows inside predicted app-state rank band 0.0-0.6,34,34,0,5 33 36 37 46 48 51 52 76 81 87 99 103 108 111 134 137 142 158 160 166 175 181 196 200 212 221 222 223 225 227 231 236 247,2.690665667589876,-2.690665667589876,0.04666691871989871,0.051329331865343414,7.623222167383704,1.0,8,6,4,0.696495248531254,expected_good_but_low_support,0.5421642630255649,0.0017177020465040393,-0.00018138135455144315,0.46162900746071167,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-6.90099844375924e-05,-0.0004979348855073972,0.004684214018427613,-0.015724231277693373,0.0004979348855073972,-6.90099844375924e-05,0.004684214018427613,False,0.8509759078135508,-0.0007221991373247024,0.003637401259158596,0.4699297743481104,-6.900998443759262e-05,0.00045666807770695234,0.004140267259700514,True,0.05982962349347686,8,0.1568627450980392,6,0.11320754716981132,4,0.0784313725490196,6,0.11320754716981132
state_band_mid_smooth_top34,e246_feature_nn1_smoothing_selector,diagnostic,graft_vs_e154,state_band_mid_smooth_top34,submission_e154_s3repair_9f2e2e73.csv,top34 smooth rows inside predicted app-state rank band 0.2-0.8,321,231,"Q3,S4",-0.0006719403045001937,-0.0008124518162900497,-0.0005863422927443919,-0.0006170268044661395,-0.0003894799661928852,-0.004660942144375548,0.0028929495644037734,0.007553891708779321,9.833848841696186e-05,0.00043862787824536036,0.0008343096660141684,0.001798020821956754,0.48427545440030634,0.4719275846595422,0.008476225579750266,0.041181652617955804,0.17209235472968332,2.9069640380310844,1,1,8,0.14635003698745014,0.6527780448765057,0.013018254988044166,0.05806647687781599,False,state_band_mid_smooth_top34,appentropy_band,top34 smooth rows inside predicted app-state rank band 0.2-0.8,34,34,0,5 25 36 37 38 46 48 51 52 64 65 76 81 87 99 103 111 134 147 158 162 164 168 181 193 196 200 205 223 225 230 231 235 247,2.7576199064937255,-2.7576199064937255,0.049773361754880716,0.05568429085609901,7.576485561419767,1.0,9,7,5,0.6763258214321022,expected_good_but_low_support,0.610949550818905,0.0017078119269008595,-0.0001609600797400552,0.46379995722876677,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-4.8588709626204494e-05,-0.0005078250051105768,0.005943452579607933,-0.011407622134030126,0.0005078250051105768,-4.8588709626204494e-05,0.005943452579607933,False,0.8143985075101227,-0.0007017778625133144,0.0036492045316236345,0.47109417651517577,-4.85887096262046e-05,0.0004448648052419136,0.0053046694267658845,True,0.058060396065094944,9,0.18,7,0.1346153846153846,5,0.1,7,0.1346153846153846
state_score_b0p2_top25,e246_feature_nn1_smoothing_selector,diagnostic,graft_vs_e154,state_score_b0p2_top25,submission_e154_s3repair_9f2e2e73.csv,"smooth z-score plus +0.20 * predicted app-entropy state z, top25",330,240,"Q3,S4",-0.0006788856951887644,-0.0008279344106956585,-0.0005926016019317449,-0.0006161210729388896,-0.0003791356962839573,-0.00469518918012393,0.0029120647034159173,0.007607253883539846,9.833848841696186e-05,0.00043862787824536036,0.0008343096660141684,0.0017637083347554112,0.4821148001453546,0.4720429281812955,0.008291028935695676,0.04034149786725677,0.17209235472968332,2.926171777555475,1,1,8,0.14485279202947238,0.6460997504497421,0.012926936569021474,0.0576591612374656,False,state_score_b0p2_top25,appentropy_score,"smooth z-score plus +0.20 * predicted app-entropy state z, top25",25,25,0,5 46 48 51 52 64 76 77 99 105 109 116 134 150 158 160 162 164 168 196 212 223 230 235 237,2.9860218754793655,-2.9860218754793655,0.07047671043444262,0.07199528333105787,8.59641265259932,1.0,9,9,7,0.6832942808250235,expected_good_but_low_support,0.5856776921319199,0.0017269270659130032,-0.00016790547042862575,0.4641211121899291,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-5.553410031477514e-05,-0.0004887098660984329,0.00605879610136123,-0.012904867092007888,0.0004887098660984329,-5.553410031477514e-05,0.00605879610136123,True,0.8140584613754245,-0.0007087232532018851,0.0036287282387603044,0.47094576033445473,-5.5534100314775354e-05,0.00046534109810524374,0.005156253246044851,True,0.05713046434202071,9,0.21951219512195122,9,0.21951219512195122,7,0.1794871794871795,9,0.21951219512195122
story_score_bm0p5_top25,e246_feature_nn1_smoothing_selector,diagnostic,graft_vs_e154,story_score_bm0p5_top25,submission_e154_s3repair_9f2e2e73.csv,"smooth z-score plus -0.50 * raw app-entropy story z, top25",330,239,"Q3,S4",-0.0006951588426694884,-0.0008305785411681118,-0.0005998271081840209,-0.0006550708786563324,-0.00041550429139360556,-0.004745468365519074,0.0029372453229064566,0.007682713688425531,9.833848841696186e-05,0.00043862787824536036,0.0008343096660141684,0.0017637083347554112,0.48313487254529713,0.4728022301609885,0.008370226983991527,0.0407416634992263,0.17209235472968332,2.9514743808967223,1,1,9,0.14146189673619192,0.6309750395477669,0.012799967876599995,0.057092831522041435,False,story_score_bm0p5_top25,appentropy_story_score,"smooth z-score plus -0.50 * raw app-entropy story z, top25",25,25,0,5 36 46 51 52 66 76 91 98 108 111 150 158 160 166 168 194 196 212 222 223 235 236 237 247,2.643796403712935,-2.643796403712935,0.06527784394030203,0.06671309698906006,9.562512305090767,1.0,9,8,7,0.6997192887016862,expected_good_but_low_support,0.5339299943349703,0.0017521076854035424,-0.0001841786179093499,0.4656678045819738,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-7.180724779549919e-05,-0.0004635292466078937,0.0068180980810542136,-0.016295762385288348,0.0004635292466078937,-7.180724779549919e-05,0.0068180980810542136,True,0.8198681137803262,-0.0007249964006826092,0.0036353514238293937,0.4714688703545321,-7.180724779549941e-05,0.0004587179130361545,0.005679363266122228,True,0.0569513871986436,9,0.21951219512195122,8,0.19047619047619047,7,0.1794871794871795,8,0.19047619047619047
state_score_bm0p4_top25,e246_feature_nn1_smoothing_selector,diagnostic,graft_vs_e154,state_score_bm0p4_top25,submission_e154_s3repair_9f2e2e73.csv,"smooth z-score plus -0.40 * predicted app-entropy state z, top25",330,241,"Q3,S4",-0.0006928134167863034,-0.0008318704146663904,-0.0006043540882210724,-0.0006422157474714477,-0.0003985279437510545,-0.00474155300227262,0.002939081485044262,0.007680634487316883,9.833848841696186e-05,0.00043862787824536036,0.0008343096660141684,0.0017637083347554112,0.48262713441006455,0.4728639161032795,0.008374360197227333,0.040730637432741044,0.17209235472968332,2.9533194380550882,1,1,9,0.14194079680661573,0.6331111199895455,0.012803432916818173,0.05710828694812538,False,state_score_bm0p4_top25,appentropy_score,"smooth z-score plus -0.40 * predicted app-entropy state z, top25",25,25,0,5 33 46 48 51 52 66 76 99 108 150 158 160 162 166 168 194 196 212 222 223 227 235 236 237,2.808153322670951,-2.808153322670951,0.06534006817005017,0.0668586410666654,9.353964876385467,1.0,8,8,7,0.6973862000069593,expected_good_but_low_support,0.5408170385240302,0.0017539438475413485,-0.000181833192026165,0.4657782359179071,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-6.946182191231419e-05,-0.00046169308447008804,0.0068797840233452145,-0.015816862314864538,0.00046169308447008804,-6.946182191231419e-05,0.0068797840233452145,True,0.8114647650505814,-0.0007226509747994242,0.0036487173928530705,0.4715906614263774,-6.94618219123144e-05,0.00044535194401247764,0.005801154337967518,True,0.056444346236600405,8,0.19047619047619047,8,0.19047619047619047,7,0.1794871794871795,8,0.19047619047619047
state_score_b0p4_top25,e246_feature_nn1_smoothing_selector,diagnostic,graft_vs_e154,state_score_b0p4_top25,submission_e154_s3repair_9f2e2e73.csv,"smooth z-score plus +0.40 * predicted app-entropy state z, top25",330,240,"Q3,S4",-0.0006729553253318119,-0.0008212233986511263,-0.0005875977576675575,-0.0006100448196767516,-0.0003696525919943749,-0.0047133429894715365,0.0029353459734630222,0.007648688962934558,9.833848841696186e-05,0.00043862787824536036,0.0008343096660141684,0.0017637083347554112,0.48120916685573345,0.47175422040046505,0.008352746857082474,0.04056122934889539,0.17209235472968332,2.9495658303310104,1,1,8,0.1461292967233366,0.6517934575063917,0.012856907751577927,0.05734680549450305,False,state_score_b0p4_top25,appentropy_score,"smooth z-score plus +0.40 * predicted app-entropy state z, top25",25,25,0,5 48 51 52 64 76 77 90 105 109 116 117 134 150 158 162 164 168 196 212 217 223 230 235 237,2.806785165325251,-2.806785165325251,0.06757361324809463,0.06909482777342807,8.719091499261951,0.96,9,9,7,0.6773061694119049,expected_good_but_low_support,0.6071210208846112,0.0017502083359601083,-0.0001619751005716733,0.46366525198742126,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-4.960373045782265e-05,-0.000465428596051328,0.005770088320530775,-0.01162836239814366,0.000465428596051328,-4.960373045782265e-05,0.005770088320530775,True,0.7664944047766812,-0.0007027928833449324,0.0036520095088074093,0.47071198531580516,-4.960373045782265e-05,0.00044205982805813884,0.004922478227395277,True,0.053948988934870434,9,0.21951219512195122,9,0.21951219512195122,7,0.1794871794871795,9,0.21951219512195122
story_score_b0p5_top25,e246_feature_nn1_smoothing_selector,diagnostic,graft_vs_e154,story_score_b0p5_top25,submission_e154_s3repair_9f2e2e73.csv,"smooth z-score plus +0.50 * raw app-entropy story z, top25",330,241,"Q3,S4",-0.0006738099590362682,-0.0008196855608691314,-0.0005844649388945954,-0.0006172793773450778,-0.0004065936021306998,-0.004705517543361064,0.0029400885208197866,0.007645606064180849,9.833848841696186e-05,0.00043862787824536036,0.0008343096660141684,0.0017637083347554112,0.48218712828824023,0.4726765215889066,0.008341411933577568,0.04054488064338329,0.17209235472968332,2.954331352269038,1,1,8,0.14594395214581377,0.6509667486552406,0.012862091976942295,0.0573699291545117,False,story_score_b0p5_top25,appentropy_story_score,"smooth z-score plus +0.50 * raw app-entropy story z, top25",25,25,0,5 48 51 52 64 76 77 90 99 105 109 116 150 158 162 164 168 172 196 212 217 223 230 235 237,2.811377734972843,-2.811377734972843,0.06778941616085427,0.0693106306861877,8.78621892570661,0.96,9,9,7,0.6783452633540494,expected_good_but_low_support,0.6039344647593519,0.0017549508833168727,-0.00016282973427612967,0.4653703363604411,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-5.045836416227897e-05,-0.00046068604869456365,0.0066923895089723295,-0.0118137069756665,0.00046068604869456365,-5.045836416227897e-05,0.0066923895089723295,True,0.7624525733325728,-0.0007036475170493889,0.003656752056164174,0.47147409643618055,-5.0458364162279186e-05,0.00043731728070137404,0.005684589347770663,True,0.05366816701289321,9,0.21951219512195122,9,0.21951219512195122,7,0.1794871794871795,9,0.21951219512195122
state_score_bm0p75_top34,e246_feature_nn1_smoothing_selector,diagnostic,graft_vs_e154,state_score_bm0p75_top34,submission_e154_s3repair_9f2e2e73.csv,"smooth z-score plus -0.75 * predicted app-entropy state z, top34",321,237,"Q3,S4",-0.000676760778429432,-0.0008213996428014294,-0.000592558316309943,-0.0006163243761769237,-0.0003790134793921424,-0.004731126907489219,0.002945075087743807,0.007676201995233025,9.833848841696186e-05,0.00043862787824536036,0.0008343096660141684,0.0017793187753264114,0.48294167472786464,0.47182654500525445,0.008620223062281452,0.04184845324503986,0.17209235472968332,2.959342075891643,1,1,8,0.14530760580596488,0.6481283966592893,0.012810826041059204,0.057141263155627134,False,state_score_bm0p75_top34,appentropy_score,"smooth z-score plus -0.75 * predicted app-entropy state z, top34",34,34,0,5 27 33 34 40 43 46 48 51 52 66 76 91 98 99 108 139 150 158 160 162 166 168 175 194 196 198 212 213 222 223 227 235 236,2.7514156957360805,-2.7514156957360805,0.04533170846609594,0.049388908465099565,8.24561278042721,0.9117647058823529,7,7,6,0.681126087430483,expected_good_but_low_support,0.5931847025504083,0.0017599374502408932,-0.00016578055366929347,0.46385258586576245,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-5.3409183555442794e-05,-0.0004556994817705431,0.005842412925320173,-0.01245005331551538,0.0004556994817705431,-5.3409183555442794e-05,0.005842412925320173,False,0.7534234398300274,-0.0007065983364425528,0.0036604463140057246,0.4707667643480362,-5.340918355544301e-05,0.0004336230228598236,0.004977257259626333,True,0.053514626908841914,7,0.1346153846153846,7,0.1346153846153846,6,0.12244897959183673,7,0.1346153846153846
state_band_midhigh_smooth_top34,e246_feature_nn1_smoothing_selector,diagnostic,graft_vs_e154,state_band_midhigh_smooth_top34,submission_e154_s3repair_9f2e2e73.csv,top34 smooth rows inside predicted app-state rank band 0.4-1.0,321,234,"Q3,S4",-0.0006392304752218733,-0.0007941675046011466,-0.0005611822996370575,-0.0005623416214274157,-0.0002884692638116381,-0.004649489673125164,0.0028951133603009713,0.0075446030334261355,9.833848841696186e-05,0.00043862787824536036,0.0008343096660141684,0.0017637083347554112,0.4810042728637955,0.4684598805084961,0.008476025065402553,0.0411310134221051,0.17209235472968332,2.9091383161229634,1,1,8,0.15383886130089325,0.6861811118956979,0.013034282649633938,0.05813796647776335,False,state_band_midhigh_smooth_top34,appentropy_band,top34 smooth rows inside predicted app-state rank band 0.4-1.0,34,34,0,22 25 38 48 64 65 76 77 81 90 99 105 109 116 117 134 147 150 158 162 164 168 172 193 200 205 223 229 230 231 235 237 238 243,2.5162285840712113,-2.5162285840712113,0.052268909520632074,0.05616238444045419,8.358978664879428,1.0,8,7,4,0.6429224513235726,expected_good_but_low_support,0.7667703420688641,0.0017099757227980574,-0.00012825025046173477,0.45727306326462314,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-1.5878880347884095e-05,-0.000505661209213379,0.002475748428561797,-0.003918797820587017,0.000505661209213379,-1.5878880347884095e-05,0.002475748428561797,False,0.7278607679827217,-0.0006690680332349938,0.0036348775806977697,0.4681439243141736,-1.5878880347884095e-05,0.0004591917561677784,0.0023544172257637386,True,0.05298722404432661,8,0.1568627450980392,7,0.1346153846153846,4,0.0784313725490196,7,0.1346153846153846
state_score_b0p75_top25,e246_feature_nn1_smoothing_selector,diagnostic,graft_vs_e154,state_score_b0p75_top25,submission_e154_s3repair_9f2e2e73.csv,"smooth z-score plus +0.75 * predicted app-entropy state z, top25",330,241,"Q3,S4",-0.0006636872778695707,-0.0008102868198322093,-0.0005783663812241445,-0.0006024086325523581,-0.000363742535496785,-0.004743560365697061,0.002989949768487044,0.007733510134184105,9.833848841696186e-05,0.00043862787824536036,0.0008343096660141684,0.0017637083347554112,0.4815921634887301,0.47244226527959127,0.008451979046530153,0.04101103859037025,0.17209235472968332,3.0044341455024735,1,1,8,0.14816991630851714,0.6608954139566323,0.012715893133996221,0.0567178254938223,False,state_score_b0p75_top25,appentropy_score,"smooth z-score plus +0.75 * predicted app-entropy state z, top25",25,25,0,5 51 52 64 76 77 90 105 109 112 116 117 132 150 162 164 168 196 212 217 223 229 235 237 243,2.568186539296954,-2.568186539296954,0.060526247861677804,0.06315734578595986,8.757557098784355,0.92,7,7,7,0.668175730925489,expected_good_but_low_support,0.6439682150535052,0.00180481213098413,-0.00015270705310943216,0.4650925000409142,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-4.033568299558149e-05,-0.0004108248010273063,0.00645813319965699,-0.009587742812963124,0.0004108248010273063,-4.033568299558149e-05,0.00645813319965699,True,0.6672229955270109,-0.0006935248358826912,0.003694005963803828,0.471213634242635,-4.033568299558149e-05,0.00040006337306171995,0.0054241271542251335,True,0.0472461263780846,7,0.16279069767441862,7,0.16279069767441862,7,0.1794871794871795,7,0.16279069767441862
story_mid_smooth_top34,e246_feature_nn1_smoothing_selector,diagnostic,graft_vs_e154,story_mid_smooth_top34,submission_e154_s3repair_9f2e2e73.csv,top34 smooth rows inside raw app-story rank band 0.2-0.8,321,231,"Q3,S4",-0.0006584627321674389,-0.0007925115622587277,-0.0005838972519116436,-0.0005989793823319455,-0.0002716433658710739,-0.004806861655958119,0.0030047564410632926,0.007811618097021412,9.833848841696186e-05,0.00044966692689683293,0.0008516052861599134,0.0018504603480107944,0.4833935749955012,0.4689449903634594,0.008787389684681854,0.04258670302114476,0.17209235472968332,3.019312546851626,1,1,8,0.1493455644684164,0.6829041416158511,0.01258874758028155,0.05756386465798833,False,story_mid_smooth_top34,appentropy_story_band,top34 smooth rows inside raw app-story rank band 0.2-0.8,34,34,0,5 22 25 33 38 46 47 51 52 65 76 81 85 99 103 113 126 134 137 142 147 158 168 175 181 197 200 221 225 229 230 231 243 247,2.149623129308473,-2.149623129308473,0.03674664996444825,0.04241896204952082,7.018621451779872,1.0,6,3,3,0.6622517302401307,expected_good_but_low_support,0.6667806924748153,0.0018196188035603785,-0.00014748250740730042,0.45885378601143073,-0.0005109802247601385,0.0011851376375029135,0.4812188749413152,-3.511113729344972e-05,-0.00039601812845105767,0.002960858283525103,-0.008412094653063862,0.00039601812845105767,-3.511113729344972e-05,0.002960858283525103,False,0.6226836522068676,-0.0006883002901805595,0.003745474505851765,0.4685597345485343,-3.511113729344972e-05,0.0003485948310137832,0.002770227460124397,True,0.04475424072887073,6,0.11320754716981132,3,0.05357142857142857,3,0.057692307692307696,3,0.05357142857142857
