candidate,direction,actual_anchor_score_final,anchor_delta_vs_mixmin,mean_actual_anchor,min_set_score,max_set_score,mean_abs_prob_move_vs_mixmin,mean_abs_logit_move_vs_mixmin,max_abs_logit_move_vs_mixmin,pred_index,band,target_mask,base_cell_gate,gradient_gate,row_gate,shape,scale,cap,active_gate_mean,hash,world_all_worlds,world_all_better_rate,world_all_median_delta,world_all_p90_delta,world_all_max_delta,raw_energy_half_worlds,raw_energy_half_better_rate,raw_energy_half_median_delta,raw_energy_half_p90_delta,raw_energy_half_max_delta,raw_energy_quarter_worlds,raw_energy_quarter_better_rate,raw_energy_quarter_median_delta,raw_energy_quarter_p90_delta,raw_energy_quarter_max_delta,low_slack_half_worlds,low_slack_half_better_rate,low_slack_half_median_delta,low_slack_half_p90_delta,low_slack_half_max_delta,mean_prob_delta_Q1,mean_abs_prob_delta_Q1,mean_prob_delta_Q2,mean_abs_prob_delta_Q2,mean_prob_delta_Q3,mean_abs_prob_delta_Q3,mean_prob_delta_S1,mean_abs_prob_delta_S1,mean_prob_delta_S2,mean_abs_prob_delta_S2,mean_prob_delta_S3,mean_abs_prob_delta_S3,mean_prob_delta_S4,mean_abs_prob_delta_S4,world_support_score,prefilter_keep,hidden_delta_subject_mean,hidden_delta_calendar_count_strict,hidden_delta_raw_phone_base,hidden_delta_transition_row_safe,hidden_delta_transition_balanced_hidden_sign,hidden_delta_transition_aggressive_hidden_sign,hidden_delta_core_median,hidden_core_mean_delta,hidden_core_max_delta,hidden_core_improve_count,hidden_all_mean_delta,hidden_all_max_delta,hidden_all_improve_count,hidden_guard,validation_support_score,anchor_beats_mixmin,anchor_margin_gate,movement_guard,world_guard,eligible_submission_gate,diagnostic_reverse_gate,selection_score
reverse_control|low_slack_half|q1|support60|grad_all_abs50|teacher_row_top50|core_gain|s0.010|c0.030,reverse_control,0.5777344859058425,-1.8008048385809161e-09,0.5776007385802574,0.5772305849406508,0.578037541966305,3.202921478379163e-07,1.3592109604033452e-06,0.00022272597010652984,24845.0,low_slack_half,q1,support60,grad_all_abs50,teacher_row_top50,core_gain,0.01,0.03,0.009142857142857144,d57b2681,45.0,0.022222222222222223,4.381186231583456e-07,6.139445515307429e-07,6.139445515307429e-07,22.0,0.0,4.6742908499375346e-07,6.139445515307429e-07,6.139445515307429e-07,11.0,0.0,6.139445514197206e-07,6.139445515307429e-07,6.139445515307429e-07,22.0,0.0,4.7348602572050424e-07,6.139445514197206e-07,6.139445515307429e-07,4.1953108645575997e-07,2.2420450347955257e-06,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,8.112425516182409e-07,False,1.9267851425475158e-07,1.391683601692506e-07,1.322045850571385e-07,1.3179517677208707e-07,1.2149018069340656e-07,4.795208230490289e-09,1.3788998043384737e-07,1.3268827658841076e-07,1.391683601692506e-07,0.0,1.2286028651585313e-07,1.9267851425475158e-07,0.0,False,1.5114831696087501e-05,True,False,True,False,False,False,5.959365031449338e-08
reverse_control|all|s4|support60|grad_all_abs50|all|core_gain|s0.010|c0.030,reverse_control,0.5777344859153605,-1.7912868965908046e-09,0.5776007360259529,0.5772305807919719,0.5780375454472304,4.162959604607378e-07,1.6924429305717919e-06,0.000300000000000078,13549.0,all,s4,support60,grad_all_abs50,all,core_gain,0.01,0.03,0.008571428571428572,0dfd4d58,45.0,0.0,7.155872312480938e-07,8.604671778433826e-07,8.604671778433826e-07,22.0,0.0,6.890386063940213e-07,8.604671778433826e-07,8.604671778433826e-07,11.0,0.0,8.604671778433826e-07,8.604671778433826e-07,8.604671778433826e-07,22.0,0.0,7.665986330729346e-07,8.604671778322803e-07,8.604671778433826e-07,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,-3.2031191315862184e-07,2.914071723155387e-06,1.1471426954290376e-06,False,3.777213741784635e-08,4.9899877119230496e-08,1.035419779915614e-07,1.0321711918503951e-07,2.516109346428763e-07,7.185084667238328e-07,1.2017669936970066e-07,1.3130737228084222e-07,2.516109346428763e-07,0.0,1.9781817320715538e-07,7.185084667238328e-07,0.0,False,1.7589662559972222e-05,True,False,True,False,False,False,8.425543088774746e-08
reverse_control|all|q1|support60|grad_core_top50|teacher_row_top50|core_gain|s0.006|c0.030,reverse_control,0.5777344859774879,-1.7291594822665957e-09,0.5776007354648082,0.5772305708990837,0.578037550158065,1.668985373170982e-07,7.15462179277707e-07,0.00013742995830001714,11014.0,all,q1,support60,grad_core_top50,teacher_row_top50,core_gain,0.006,0.03,0.009142857142857144,64f8a70c,45.0,0.022222222222222223,2.1906471958654805e-07,3.1561468116780844e-07,3.1561468127883074e-07,22.0,0.0,2.488306202197421e-07,3.156146812677285e-07,3.1561468127883074e-07,11.0,0.0,3.1561468116780844e-07,3.1561468127883074e-07,3.1561468127883074e-07,22.0,0.0,2.404344638384792e-07,3.1561468105678614e-07,3.1561468127883074e-07,3.5826382560577577e-07,1.168289761149799e-06,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,4.1642482344617094e-07,False,8.660495587342609e-08,6.062520419014561e-08,5.805587455220973e-08,5.6382693403023154e-08,5.205137754149547e-08,-1.5382510820671769e-09,6.222828929924873e-08,5.8240186395774884e-08,6.222828929924873e-08,0.0,5.3487163396783085e-08,8.660495587342609e-08,1.0,False,6.68168556137021e-06,True,False,True,False,False,False,2.983230864561648e-08
reverse_control|low_slack_half|s4|support60|grad_all_abs50|teacher_row_top50|flat|s0.010|c0.030,reverse_control,0.5777344860424009,-1.6642465183736022e-09,0.577600735549812,0.5772305783429835,0.5780375469061537,5.920471853670553e-07,2.400000000086774e-06,0.0003000000000003,27337.0,low_slack_half,s4,support60,grad_all_abs50,teacher_row_top50,flat,0.01,0.03,0.008,0c632df1,45.0,0.06666666666666667,1.0205481645320091e-06,1.1919767359813704e-06,1.1919767360923927e-06,22.0,0.13636363636363635,8.491195930271367e-07,1.1919767359813704e-06,1.1919767360923927e-06,11.0,0.0,1.1919767359813704e-06,1.1919767360923927e-06,1.1919767360923927e-06,22.0,0.045454545454545456,1.0205481645320091e-06,1.1919767359813704e-06,1.1919767359813704e-06,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,-1.8106029947076996e-06,4.14433029749961e-06,1.5920257364576696e-06,False,3.721264796308077e-08,4.452600421700481e-08,1.2462035425819806e-07,1.289123668923864e-07,2.812624102510597e-07,9.039256763099246e-07,1.2688504835711711e-07,1.4432345427084492e-07,2.812624102510597e-07,0.0,2.353349297498245e-07,9.039256763099246e-07,0.0,False,2.020274997062017e-05,True,False,True,False,False,False,1.1753342709086568e-07
reverse_control|low_slack_half|s2|support60|grad_all_abs50|teacher_row_top50|core_gain|s0.006|c0.030,reverse_control,0.577734486044322,-1.6623253884517908e-09,0.5776007394289889,0.5772305849006123,0.5780375429838533,3.440324156286129e-07,1.4525385486296918e-06,0.000180000000000069,26448.0,low_slack_half,s2,support60,grad_all_abs50,teacher_row_top50,core_gain,0.006,0.03,0.010285714285714285,53ba9aa4,45.0,0.022222222222222223,4.1874584100209944e-07,5.957541123313704e-07,5.957541123757792e-07,22.0,0.0,4.187458410576106e-07,5.957541123757792e-07,5.957541123757792e-07,11.0,0.0,5.957541122647569e-07,5.957541123757792e-07,5.957541123757792e-07,22.0,0.045454545454545456,3.796859915916606e-07,5.957541122647569e-07,5.957541123757792e-07,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,-2.408226909320743e-06,2.408226909335176e-06,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,7.865672244589117e-07,False,1.2941157123691482e-07,1.4672949977256877e-07,1.3783715957504938e-07,1.7150187214820534e-07,1.6008109349208155e-07,6.911157346412011e-08,1.440674397557018e-07,1.4717879814885038e-07,1.6008109349208155e-07,0.0,1.3696288706352027e-07,1.7150187214820534e-07,0.0,False,1.667266276536981e-05,True,False,True,False,False,False,5.791308584912614e-08
reverse_control|all|q1|support60|grad_all_4of6|teacher_row_top50|flat|s0.006|c0.030,reverse_control,0.5777344860652115,-1.6414358761096537e-09,0.5776007373823887,0.5772305723642313,0.5780375483800266,3.568816196367064e-07,1.5428571429432246e-06,0.0001800000000001245,11092.0,all,q1,support60,grad_all_4of6,teacher_row_top50,flat,0.006,0.03,0.008571428571428572,908011af,45.0,0.022222222222222223,4.5632888678870387e-07,6.62043172505733e-07,6.620431726167553e-07,22.0,0.0,5.591860295917073e-07,6.62043172605653e-07,6.620431726167553e-07,11.0,0.0,6.62043172505733e-07,6.620431726167553e-07,6.620431726167553e-07,22.0,0.0,5.077574581902056e-07,6.620431724946307e-07,6.620431726167553e-07,4.667324537058759e-07,2.498171337387056e-06,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,8.731868543387921e-07,False,1.9492165803658423e-07,1.1469399052721485e-07,1.2583803921106806e-07,1.2032228813296797e-07,1.1110474340547682e-07,-4.631818206757288e-08,1.2613282784901259e-07,1.1944240024819308e-07,1.2613282784901259e-07,0.0,1.0667076644210738e-07,1.9492165803658423e-07,1.0,False,1.3631787581743346e-05,True,False,True,False,False,False,6.456288138556588e-08
reverse_control|all|s4|support60|grad_all_abs50|all|flat|s0.006|c0.030,reverse_control,0.5777344861178886,-1.5887587911933565e-09,0.5776007350812,0.5772305765686377,0.5780375484116621,3.798691060935e-07,1.5428571429432216e-06,0.00018000000000029104,13524.0,all,s4,support60,grad_all_abs50,all,flat,0.006,0.03,0.008571428571428572,555c7bc5,45.0,0.0,6.620108168320371e-07,7.648679597460628e-07,7.648679597460628e-07,22.0,0.0,6.62010816776526e-07,7.648679597460628e-07,7.648679597460628e-07,11.0,0.0,7.648679597460628e-07,7.648679597460628e-07,7.648679597460628e-07,22.0,0.0,6.620108168320371e-07,7.648679597460628e-07,7.648679597460628e-07,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,-5.555384855820966e-07,2.6590837425847223e-06,1.0222860313657823e-06,False,2.408172317114321e-08,2.6616835069326328e-08,8.156377551138405e-08,8.19261882778477e-08,1.936742557440141e-07,5.920264647407691e-07,8.29225919041221e-08,9.619436455721164e-08,1.936742557440141e-07,0.0,1.5468740491694381e-07,5.920264647407691e-07,0.0,False,1.3361543057736917e-05,True,False,True,False,False,False,7.489803718341293e-08
toward_teacher|low_slack_half|q1|support60|grad_all_abs50|all|core_gain|s0.016|c0.030,toward_teacher,0.5777344861451118,-1.5615355675180354e-09,0.5776007237254553,0.5772305285251311,0.5780375808358112,7.014080945381854e-07,2.9314260583200098e-06,0.0003563615521707253,17892.0,low_slack_half,q1,support60,grad_all_abs50,all,core_gain,0.016,0.03,0.012571428571428572,87b6756b,45.0,1.0,-7.977408785775353e-07,-4.058680670215862e-07,-1.4759686628451618e-07,22.0,1.0,-7.962917319970231e-07,-2.781895141579221e-07,-1.6006354108810683e-07,11.0,1.0,-1.2455294684521334e-06,-7.962917319970231e-07,-7.962917317749785e-07,22.0,1.0,-9.91404044914379e-07,-6.134892421849612e-07,-4.773283448500365e-07,6.514581002213804e-07,4.909856661697409e-06,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,-1.5243764893091428e-06,True,-3.496504481503848e-07,-2.8419331077333965e-07,-2.7071717723092803e-07,-2.6771854400031714e-07,-3.4737523046945995e-07,-3.9413217534089995e-07,-2.9266564549601526e-07,-2.987378409924357e-07,-2.7071717723092803e-07,4.0,-3.1520750449447785e-07,-2.6771854400031714e-07,7.0,True,-1.5185136371925028e-06,True,False,True,True,False,False,-1.5615355675180354e-09
reverse_control|all|s2|support60|grad_all_abs50|teacher_row_top50|core_gain|s0.006|c0.030,reverse_control,0.577734486187447,-1.519200321098424e-09,0.5776007411574994,0.5772305916186937,0.578037539822364,4.5867026242245113e-07,1.917193510123676e-06,0.00018000000000018002,12732.0,all,s2,support60,grad_all_abs50,teacher_row_top50,core_gain,0.006,0.03,0.013142857142857144,c78dfc8a,45.0,0.022222222222222223,5.537347288475658e-07,8.109699551894778e-07,8.109699553005001e-07,22.0,0.0,7.213973640673998e-07,8.109699553005001e-07,8.109699553005001e-07,11.0,0.0,8.109699551894778e-07,8.109699553005001e-07,8.109699553005001e-07,22.0,0.045454545454545456,4.010146633648404e-07,7.081128123753721e-07,8.109699553005001e-07,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,-3.2106918368776105e-06,3.2106918368920435e-06,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,1.0690859168993595e-06,False,1.6810234326758433e-07,1.9222053015965912e-07,1.8336497720206069e-07,2.225942348221821e-07,2.0584104276633042e-07,2.5625001009998982e-08,1.946131491514791e-07,1.9400992481988233e-07,2.0584104276633042e-07,0.0,1.7033732548275638e-07,2.225942348221821e-07,0.0,False,2.1703834053992885e-05,True,False,True,False,False,False,7.957779520895159e-08
reverse_control|all|q1|support60|grad_all_abs50|teacher_row_top50|flat|s0.006|c0.030,reverse_control,0.5777344862010031,-1.5056442759231459e-09,0.5776007373343103,0.5772305734963686,0.5780375483629524,3.312214354136026e-07,1.440000000086201e-06,0.0001800000000001245,11188.0,all,q1,support60,grad_all_abs50,teacher_row_top50,flat,0.006,0.03,0.008,87baceda,45.0,0.044444444444444446,4.072592818538112e-07,6.129735675708403e-07,6.129735676818626e-07,22.0,0.0,5.101164247123258e-07,6.129735675708403e-07,6.129735676818626e-07,11.0,0.0,6.129735675708403e-07,6.129735676818626e-07,6.129735676818626e-07,22.0,0.0,4.5868785331082407e-07,6.12973567559738e-07,6.129735676818626e-07,6.463537432676026e-07,2.3185500478253297e-06,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,8.069428876766871e-07,False,1.988390661011863e-07,1.105075024820934e-07,1.252934471729361e-07,1.2023199169597376e-07,1.017992301566295e-07,-9.538344769577378e-08,1.2194633980389114e-07,1.1488662990388754e-07,1.252934471729361e-07,0.0,9.760487567384806e-08,1.988390661011863e-07,1.0,False,1.2928899550203305e-05,True,False,True,False,False,False,5.979171249226312e-08
toward_teacher|all|q1|support60|grad_all_abs50|all|flat|s0.006|c0.030,toward_teacher,0.5777344862196402,-1.4870071840533683e-09,0.5776007265193779,0.5772305416277,0.5780375735481359,5.106788173661931e-07,2.1600000000862026e-06,0.0001800000000003188,4354.0,all,q1,support60,grad_all_abs50,all,flat,0.006,0.03,0.012,7d87fbfc,45.0,1.0,-5.604366589695431e-07,-3.547223731859006e-07,-1.4900808731344029e-07,22.0,1.0,-5.604366589695431e-07,-2.621509446187884e-07,-1.490080875354849e-07,11.0,1.0,-8.690080874895756e-07,-5.604366589695431e-07,-5.604366588585208e-07,22.0,1.0,-7.147223731740482e-07,-3.650080875217119e-07,-3.54722373252514e-07,2.5527184478579824e-07,3.5747517214934633e-06,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,-1.0651609181289158e-06,True,-2.650205445098308e-07,-1.828755139543503e-07,-1.9004291962332331e-07,-1.8537768220472373e-07,-2.17364749754978e-07,-1.507892122276644e-07,-1.9702921971731513e-07,-1.9682810076249169e-07,-1.828755139543503e-07,4.0,-1.9835712028459795e-07,-1.507892122276644e-07,7.0,True,-1.0608409181287434e-06,True,False,True,True,False,False,-1.4870071840533683e-09
reverse_control|low_slack_half|q1|support60|grad_core_top50|teacher_row_top50|flat|s0.006|c0.030,reverse_control,0.5777344862960818,-1.4105655532503647e-09,0.5776007385961014,0.5772305816042365,0.5780375435366325,4.0956526635102915e-07,1.7485714286580501e-06,0.00018000000000045757,24676.0,low_slack_half,q1,support60,grad_core_top50,teacher_row_top50,flat,0.006,0.03,0.009714285714285713,00270424,45.0,0.022222222222222223,5.662286473029354e-07,7.719429330199645e-07,7.719429331309868e-07,22.0,0.0,6.176572187044371e-07,7.719429331198846e-07,7.719429331309868e-07,11.0,0.0,7.719429330199645e-07,7.719429331309868e-07,7.719429331309868e-07,22.0,0.0,5.662286473029354e-07,7.719429330088623e-07,7.719429331309868e-07,1.1552735606457088e-07,2.8669568643873156e-06,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,1.0215515310330048e-06,False,2.199683768466798e-07,1.5020699661860704e-07,1.4960151750731399e-07,1.4770357081861363e-07,1.5931956864889685e-07,5.3723123172311205e-08,1.583075539546286e-07,1.5435890918236161e-07,1.5931956864889685e-07,0.0,1.48404386795293e-07,2.199683768466798e-07,0.0,False,1.782589301233804e-05,True,False,True,False,False,False,7.578372775984832e-08
reverse_control|low_slack_half|s4|support60|grad_all_abs50|teacher_row_top50|core_gain|s0.010|c0.030,reverse_control,0.5777344862966839,-1.4099634793041105e-09,0.5776007355260554,0.5772305767667232,0.5780375480656145,3.979961489334406e-07,1.6139493408031329e-06,0.000300000000000078,27361.0,low_slack_half,s4,support60,grad_all_abs50,teacher_row_top50,core_gain,0.01,0.03,0.008,183d4c77,45.0,0.0,6.765324479518497e-07,8.173926610011151e-07,8.173926610011151e-07,22.0,0.0,5.051038764469773e-07,8.173926610011151e-07,8.173926610011151e-07,11.0,0.0,8.173926610011151e-07,8.173926610011151e-07,8.173926610011151e-07,22.0,0.0,6.843605993012147e-07,8.173926610011151e-07,8.173926610011151e-07,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,-1.0189993000323527e-06,2.785973042464307e-06,1.0893940710465789e-06,False,2.7346136244332797e-08,4.366211547868204e-08,9.591865779423614e-08,9.937497424949981e-08,2.272132104685909e-07,6.680370201461727e-07,1.1124459264877373e-07,1.195096440975707e-07,2.272132104685909e-07,0.0,1.8182810100432688e-07,6.680370201461727e-07,0.0,False,1.6108236527663648e-05,True,False,True,False,False,False,8.03293026208074e-08
reverse_control|low_slack_half|q1|support60|grad_core_top50|all|core_gain|s0.006|c0.030,reverse_control,0.577734486393862,-1.3127853248917631e-09,0.5776007381967029,0.5772305788060789,0.5780375461130849,2.997145919873228e-07,1.2629561538994703e-06,0.0001336355820642232,24652.0,low_slack_half,q1,support60,grad_core_top50,all,core_gain,0.006,0.03,0.015428571428571429,d19db7e7,45.0,0.0,3.2766058521982444e-07,5.311176996869449e-07,5.729052631187059e-07,22.0,0.0,3.2766058521982444e-07,5.690235693522895e-07,5.729052631187059e-07,11.0,0.0,5.266617598698176e-07,5.729052631187059e-07,5.729052631187059e-07,22.0,0.0,4.049414887852265e-07,5.333456695955085e-07,5.729052631187059e-07,-1.0994379046080915e-07,2.098002143841371e-06,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,7.026541341714764e-07,False,1.3597766646000764e-07,1.1599454718957958e-07,9.988724558596118e-08,9.855050653317932e-08,1.4014322902156096e-07,1.9313174670632094e-07,1.1840345437441613e-07,1.1860711904287946e-07,1.4014322902156096e-07,0.0,1.2886977083871797e-07,1.9313174670632094e-07,0.0,False,1.4059842695071171e-05,True,False,True,False,False,False,5.5977740986978834e-08
reverse_control|all|q1|support60|grad_all_4of6|teacher_row_top50|core_gain|s0.006|c0.030,reverse_control,0.5777344864284548,-1.2781925518012827e-09,0.5776007358452541,0.5772305706500391,0.5780375511781366,1.5999319292784942e-07,6.860801706581194e-07,0.00013742995830001714,11116.0,all,q1,support60,grad_all_4of6,teacher_row_top50,core_gain,0.006,0.03,0.008571428571428572,5b3900cd,45.0,0.022222222222222223,2.079699242818478e-07,3.045198858631082e-07,3.045198859741305e-07,22.0,0.0,2.629056751746184e-07,3.0451988596302827e-07,3.045198859741305e-07,11.0,0.0,3.045198858631082e-07,3.045198859741305e-07,3.045198859741305e-07,22.0,0.0,2.398185144913967e-07,3.0451988585200597e-07,3.045198859741305e-07,3.0992641488059026e-07,1.1199523504250575e-06,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,4.0144684978482557e-07,False,8.75777711462078e-08,5.949400483373779e-08,5.928250568221216e-08,5.7585796908732334e-08,5.068749953096585e-08,-1.2631453993883213e-08,6.109709016488551e-08,5.764027505295033e-08,6.109709016488551e-08,0.0,5.187045918183689e-08,8.75777711462078e-08,1.0,False,6.5701547898172746e-06,True,False,True,False,False,False,2.9173796045611766e-08
reverse_control|low_slack_half|q1|support60|grad_all_abs50|teacher_row_top50|flat|s0.006|c0.030,reverse_control,0.5777344864318716,-1.2747757294206963e-09,0.577600738548023,0.577230582736377,0.578037543519558,3.839050821279254e-07,1.6457142858010264e-06,0.00018000000000045757,24820.0,low_slack_half,q1,support60,grad_all_abs50,teacher_row_top50,flat,0.006,0.03,0.009142857142857144,289e0306,45.0,0.022222222222222223,5.171590423680428e-07,7.228733280850719e-07,7.228733281960942e-07,22.0,0.0,5.685876138250556e-07,7.228733280850719e-07,7.228733281960942e-07,11.0,0.0,7.228733280850719e-07,7.228733280850719e-07,7.228733281960942e-07,22.0,0.0,5.171590423680428e-07,7.228733280850719e-07,7.228733281960942e-07,2.951486456262975e-07,2.6873355748255888e-06,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,9.553075643431442e-07,False,2.2388578491128186e-07,1.460205087955302e-07,1.4905692546918203e-07,1.4761327427059712e-07,1.5001405540004953e-07,4.657857433087997e-09,1.5412106590950714e-07,1.4980313889356722e-07,1.5412106590950714e-07,0.0,1.393384960270337e-07,2.2388578491128186e-07,0.0,False,1.7123004985211136e-05,True,False,True,False,False,False,7.10125570790865e-08
reverse_control|all|q1|support60|grad_all_abs50|teacher_row_top50|core_gain|s0.006|c0.030,reverse_control,0.5777344864724832,-1.234164215269118e-09,0.5776007358302419,0.5772305710148186,0.5780375511728845,1.5173529687948335e-07,6.529788505571939e-07,0.00013742995830001714,11212.0,all,q1,support60,grad_all_abs50,teacher_row_top50,core_gain,0.006,0.03,0.008,7a5fb7ec,45.0,0.022222222222222223,1.9217892721634655e-07,2.8872888868658464e-07,2.8872888868658464e-07,22.0,0.0,2.4711467799809483e-07,2.8872888868658464e-07,2.8872888868658464e-07,11.0,0.0,2.8872888868658464e-07,2.8872888868658464e-07,2.8872888868658464e-07,22.0,0.0,2.2402751731487314e-07,2.887288885644601e-07,2.8872888868658464e-07,3.6773168721915273e-07,1.062147078086495e-06,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,3.8012900357986545e-07,False,8.883896929212654e-08,5.8147220038939906e-08,5.910775013884262e-08,5.7557241972538975e-08,4.7693318294683706e-08,-2.8421054731886386e-08,5.975030525906533e-08,5.617464843288289e-08,5.975030525906533e-08,0.0,4.8953392894901526e-08,8.883896929212654e-08,1.0,False,6.344008622758657e-06,True,False,True,False,False,False,2.763872465338935e-08
reverse_control|all|q1|support60|grad_core_top50|all|core_gain|s0.006|c0.030,reverse_control,0.5777344864864589,-1.2201885057905315e-09,0.5776007380000369,0.5772305784485002,0.578037546337612,2.6578861962187456e-07,1.1195236866195216e-06,0.00013742995830001714,10966.0,all,q1,support60,grad_core_top50,all,core_gain,0.006,0.03,0.014285714285714285,74f8f1fe,45.0,0.0,3.462094584349984e-07,4.926707834140843e-07,5.057323767543309e-07,22.0,0.0,2.817256692932979e-07,5.057323767543309e-07,5.057323767543309e-07,11.0,0.0,4.730783935702476e-07,5.057323767543309e-07,5.057323767543309e-07,22.0,0.0,3.807954816470449e-07,4.983369055189258e-07,5.057323767543309e-07,1.2035790046061036e-07,1.8605203372832336e-06,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,1.5543122344752192e-18,9.547918011776345e-18,3.663735981263017e-18,9.658940314238861e-18,6.341324336023302e-07,False,1.2900391488379626e-07,1.0312518727850772e-07,9.306079773452325e-08,9.189287664135293e-08,1.107798514032865e-07,1.1464952864859157e-07,1.0449916854060604e-07,1.0286625123923088e-07,1.107798514032865e-07,0.0,1.0671590359009489e-07,1.2900391488379626e-07,0.0,False,1.2067148687816887e-05,True,False,True,False,False,False,4.9353049169642565e-08
