row_idx,experiment,basename,family,target_norm,selector_visible,null_rare,null_common,visible_null_common,visible_null_rare,strict_health,actual_p90,null_strict_rate,readiness_distance,failure_mode,pred_ready__geometry_only,pred_ready__geometry_plus_human,pred_ready__geometry_plus_shape,pred_ready__geometry_shape_human,pred_ready__human_plus_shape,pred_ready__human_signature,pred_ready__semantic_plus_human,pred_ready__shape_signature,human_ready_rank,geometry_ready_rank
549,e286,submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l2_c0p3_anti_amp_ctrl_undo_high_preserve_top5_8be7e300.csv,human_plus_oldlaw_context,e247_body_vs_clean_neither,False,True,False,False,False,False,1.218259365612579e-05,0.0,0.5621825936561258,safe_but_too_small_or_wrong_sign,1.6535841131861275,0.37049397165901254,1.5032120826374609,0.4244069174519849,0.25857066812522067,0.2780714193322731,0.43608981656728085,1.2085895714784987,18.0,671.0
118,e285,submission_e285_e247resid_undo_high_e284_oldlaw_top3_f0p5_d782dddc.csv,e247_undo_rank,multi,False,True,False,False,False,False,4.179172949790714e-06,0.0,0.587512506283124,safe_but_too_small_or_wrong_sign,1.9582233827664268,0.9853166954788213,1.895332150375829,0.8329091468993068,0.24493135680890799,0.31710208930587247,0.6892314404629967,1.8262974918751764,19.0,1136.0
103,e285,submission_e285_e247resid_undo_high_e284_oldlaw_top3_f0p25_16fd395c.csv,e247_undo_rank,multi,False,True,False,False,False,False,2.0786833809858167e-06,0.0,0.6377929690952715,safe_but_too_small_or_wrong_sign,1.9576034070224786,0.9843155776192072,1.8990507963186225,0.8212848703545594,0.22105336360737482,0.31710208930587624,0.6892314404629976,1.836760203418442,20.0,1133.0
388,e286,submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_anti_amp_swap_low_high_top3_74b24159.csv,human_plus_geometry,e247_body_vs_clean_neither,False,True,False,False,False,False,4.166783140570131e-06,0.0,1.3660715450453322,safe_but_too_small_or_wrong_sign,1.6653720862078458,1.0099245133696995,1.5098685057451622,0.9222408828556974,0.031786527635882855,0.3192555343150798,0.5045654467871548,1.241488457540593,21.0,762.0
144,e285,submission_e285_e247resid_undo_e256like_z_jepa_prednorm_dateblock_bedtime__top5_f0p25_9206c97f.csv,human_boundary_undo,multi,False,True,False,False,False,False,7.234856935440102e-06,0.0,0.5572348569354401,safe_but_too_small_or_wrong_sign,1.985203909590787,0.7641351916435424,1.9133906418562887,0.55389820366248,0.1681227554144744,0.3320126227443061,0.4584631698629247,1.737784310725615,22.0,1217.0
190,e285,submission_e285_e247resid_undo_e256like_z_jepa_prednorm_dateblock_bedtime__top5_f0p5_2f25b414.csv,human_boundary_undo,multi,False,True,False,False,False,False,1.4484731205699165e-05,0.0,0.7716275883485565,safe_but_too_small_or_wrong_sign,1.9885141299693743,0.7681503508653487,1.9121710015682822,0.5699071072031936,0.19509051169849645,0.3320126227443141,0.45846316986293045,1.7247405355743752,23.0,1235.0
527,e286,submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l1_c0p2_raw_undo_low_preserve_top5_9aa3e3a1.csv,human_social,e247_only_vs_e256_only,False,True,False,False,False,False,1.0642142408436096e-05,0.0,0.5606421424084361,safe_but_too_small_or_wrong_sign,1.6033639502319872,0.6013352162754639,1.4601166432300854,0.7315024038612297,0.36436229726685365,0.33680260075361557,0.4698873938823729,1.2134001011277418,24.0,549.0
684,e286,submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l1_c0p2_raw_undo_low_preserve_top5_be9d8f4d.csv,human_social,e247_only_vs_e256_only,False,True,False,False,False,False,2.139283904441962e-05,0.0,0.8261547438063246,safe_but_too_small_or_wrong_sign,1.6087431228708482,0.6060361695595518,1.4802913841238734,0.7508691833670538,0.39941019814970335,0.336802600753622,0.46988739388237644,1.2123930825948386,25.0,559.0
193,e285,submission_e285_e247resid_undo_e247like_ctrl_smooth_z_top3_f0p5_1350e4c1.csv,human_boundary_control,multi,False,True,False,False,False,False,1.4660482745726831e-05,0.0,0.5646604827457269,safe_but_too_small_or_wrong_sign,1.961116219141502,0.5100639176892807,1.9076459169095799,0.4280356730926078,0.32982658990351865,0.37214976539627775,0.4159872214033187,1.8960007621748218,26.0,1148.0
145,e285,submission_e285_e247resid_undo_e247like_ctrl_smooth_z_top3_f0p25_40fc3712.csv,human_boundary_control,multi,False,True,False,False,False,False,7.312567835924033e-06,0.0,0.5573125678359241,safe_but_too_small_or_wrong_sign,1.9590440123373725,0.5067555600637261,1.9123274918898474,0.4061467393510947,0.2885372908958299,0.37214976539627864,0.4159872214033218,1.9153143629556442,27.0,1141.0
609,e286,submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_raw_ctrl_undo_high_preserve_top5_ab16dfaa.csv,human_plus_oldlaw_context,e247_body_vs_clean_neither,False,True,False,False,False,False,1.6138458805409175e-05,0.0,0.5661384588054091,safe_but_too_small_or_wrong_sign,1.6557930269264567,0.7512730705401367,1.5180006518526117,0.8411222458910705,0.4182726345381882,0.37624872160417433,0.6050957760391475,1.2095275218574915,28.0,678.0
465,e286,submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_anti_amp_undo_low_preserve_top3_b2cc75ee.csv,human_plus_geometry,e247_body_vs_clean_neither,False,True,False,False,False,False,7.680074866612205e-06,0.0,0.95529912248566,safe_but_too_small_or_wrong_sign,1.5203982518932762,0.9255464003369909,1.1551410276975247,0.8972501609140782,0.3337937948091989,0.37987371016750826,0.6606952311348553,1.1836509726076185,29.0,423.0
378,e286,submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_anti_amp_undo_low_preserve_top3_e602638e.csv,human_plus_geometry,e247_body_vs_clean_neither,False,True,False,False,False,False,3.834515315139158e-06,0.0,0.7347868962675201,safe_but_too_small_or_wrong_sign,1.5187717824307576,0.924039261797172,1.13450090533998,0.8774772407951561,0.29117442306507435,0.3798737101675158,0.6606952311348628,1.1829468894974844,30.0,420.0
216,e285,submission_e285_e247resid_undo_high_amp_top3_f0p5_e261cc2f.csv,e247_undo_rank,multi,False,True,False,False,False,False,2.342043371880445e-05,0.0,0.5734204337188045,safe_but_too_small_or_wrong_sign,1.9636633144964293,0.7764416514366852,1.8926816553035763,0.7101655449701889,0.5140690612511705,0.38366001605096356,0.5087325472743651,1.7945396940439213,31.0,1153.0
177,e285,submission_e285_e247resid_undo_high_amp_top3_f0p25_033e14fb.csv,e247_undo_rank,multi,False,True,False,False,False,False,1.1672684821604792e-05,0.0,0.5616726848216048,safe_but_too_small_or_wrong_sign,1.9603005101798736,0.7711137894393234,1.8975002259550777,0.681296199355292,0.4618086965375978,0.3836600160509658,0.5087325472743705,1.8196407247572357,32.0,1145.0
543,e286,submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l1_c0p2_raw_ctrl_undo_high_preserve_top3_033e14fb.csv,human_plus_geometry,e247_common_vs_e284_extra,False,True,False,False,False,False,1.1672684821604792e-05,0.0,0.5616726848216048,safe_but_too_small_or_wrong_sign,1.6532063002123643,0.8574046617115156,1.462467683620833,0.9322195686968433,0.3910989596861638,0.38926537154697005,0.6366316935597625,1.203231152786865,33.0,670.0
492,e286,submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_undo_low_preserve_top5_145144ab.csv,cell_geometry,e247_body_vs_clean_neither,False,True,False,False,False,False,9.07103503901525e-06,0.0,0.644785320753301,safe_but_too_small_or_wrong_sign,1.6768005972882492,0.655330560596254,1.5221961392041248,0.7171017667634434,0.6625676589681095,0.40986856667364013,0.519586975179549,1.207320838318954,34.0,885.0
415,e286,submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_raw_undo_low_preserve_top5_c788a1cd.csv,cell_geometry,e247_body_vs_clean_neither,False,True,False,False,False,False,5.228239228026582e-06,0.0,1.6052282392280268,safe_but_too_small_or_wrong_sign,1.6742895319344235,0.6531893497465546,1.513039941028632,0.7084256494831349,0.6468062693761523,0.40986856667364635,0.5195869751795543,1.2074669250291392,35.0,845.0
355,e286,submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l2_c0p3_raw_swap_low_high_top3_f06fe412.csv,human_plus_oldlaw_context,e247_body_vs_clean_neither,False,True,False,False,False,False,2.9777321949459376e-06,0.0,2.4125015417187554,safe_but_too_small_or_wrong_sign,1.607629705478022,0.8611226529768334,1.4589492914386408,0.7512277599120489,0.16992533229343465,0.41518990581958914,0.4901742642960718,1.259295249111081,36.0,553.0
504,e286,submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l1_c0p2_raw_undo_low_preserve_top3_c8e5aa66.csv,human_social,e247_only_vs_e256_only,False,True,False,False,False,False,9.485682051767064e-06,0.0,0.6451999677660528,safe_but_too_small_or_wrong_sign,1.6520319431204271,0.8009380744130308,1.4603433068337157,0.8617186883542116,0.39770933896392435,0.41728456139249936,0.5157129597225989,1.2038555929045582,37.0,666.0
659,e286,submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l1_c0p2_raw_undo_low_preserve_top3_c27b0ebf.csv,human_social,e247_only_vs_e256_only,False,True,False,False,False,False,1.902688971126129e-05,0.0,0.7761697468541187,safe_but_too_small_or_wrong_sign,1.657489409493671,0.805741032295181,1.4806182102180703,0.8810752562683453,0.4324466730114658,0.41728456139250847,0.5157129597226082,1.2031093578824898,38.0,695.0
155,e285,submission_e285_e247resid_undo_e256like_z_diary_state_pc8_top5_f0p25_200ba841.csv,human_boundary_undo,multi,False,True,False,False,False,False,8.594792387840948e-06,0.0,0.6800233638164125,safe_but_too_small_or_wrong_sign,1.986205723226071,0.7920151768221873,1.917492166562333,0.6097337809223005,0.03478880733731682,0.42697159929200046,0.6619055350714058,1.756340470440986,39.0,1226.0
203,e285,submission_e285_e247resid_undo_e256like_z_diary_state_pc8_top5_f0p5_ae0b1a40.csv,human_boundary_undo,multi,False,True,False,False,False,False,1.722557589832267e-05,0.0,0.5672255758983227,safe_but_too_small_or_wrong_sign,1.9905249118224617,0.7969837663996406,1.9172926430180368,0.6267574397188538,0.06188208609713719,0.4269715992920058,0.661905535071412,1.7428826626222036,40.0,1241.0
192,e285,submission_e285_e247resid_undo_high_stateamp_top5_f0p25_39b99328.csv,e247_undo_rank,multi,False,True,False,False,False,False,1.4560619060272331e-05,0.0,0.5645606190602723,safe_but_too_small_or_wrong_sign,1.9790360442929895,0.870954016977131,1.900135017844356,0.7491026891426875,0.34015710248669695,0.4311827112183768,0.7162191322023057,1.6982959378230271,41.0,1198.0
222,e285,submission_e285_e247resid_undo_high_stateamp_top5_f0p5_7fd29e6d.csv,e247_undo_rank,multi,False,True,False,False,False,False,2.931931212065428e-05,0.0,0.5793193121206542,safe_but_too_small_or_wrong_sign,1.9845599147205704,0.8783496080459363,1.8993400457710905,0.7754558836300047,0.3823713210015347,0.4311827112183817,0.7162191322023101,1.6766063793154244,42.0,1213.0
997,e293,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_4e1499ba.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,multi,False,True,False,False,False,False,-2.8367579500411194e-05,0.0,0.8406800395472078,safe_but_too_small_or_wrong_sign,2.387329279777852,1.526420521411298,2.4298527963995475,1.5049123479308895,0.25527750339490307,0.4365345920390822,0.49979367751051695,1.0950538446058609,43.0,1338.0
1002,e293,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_f3a70fca.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,multi,False,True,False,False,False,False,-2.0619892903771433e-05,0.0,1.0865229642390857,safe_but_too_small_or_wrong_sign,2.1707581763333934,1.4134495399211744,2.239874598404249,1.3792921484260416,0.24242116445318196,0.4365345920390824,0.49979367751051784,1.0987270913991556,44.0,1302.0
1001,e293,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_f54cba9b.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,multi,False,True,False,False,False,False,-2.3200562501086025e-05,0.0,0.988704199403676,safe_but_too_small_or_wrong_sign,2.2429455095254696,1.451105553811539,2.3031990733854144,1.4211644440584488,0.24670661076709344,0.4365345920390866,0.49979367751052006,1.0975026758013904,45.0,1317.0
998,e293,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_11ef1f64.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,multi,False,True,False,False,False,False,-2.5783127729489705e-05,0.0,1.0337406817943198,safe_but_too_small_or_wrong_sign,2.315135882197886,1.4887625492102057,2.366525141930641,1.4630378456609376,0.25099205708100225,0.43653459203908773,0.4997936775105196,1.096278260203626,46.0,1328.0
170,e285,submission_e285_e247resid_undo_high_story_top3_f0p5_af7a92f1.csv,e247_undo_rank,multi,False,True,False,False,False,False,9.991803839540444e-06,0.0,0.5599918038395404,safe_but_too_small_or_wrong_sign,1.9778368007526268,0.9175564139667491,1.9305845022890296,0.6644057046409193,0.07655873144169334,0.44558065747509334,0.6128091119770791,1.9182087775552663,47.0,1194.0
126,e285,submission_e285_e247resid_undo_high_story_top3_f0p25_476b9ada.csv,e247_undo_rank,multi,False,True,False,False,False,False,4.985972794211224e-06,0.0,0.5549859727942112,safe_but_too_small_or_wrong_sign,1.9757136180502926,0.9148590062834776,1.9330402147295729,0.6497509821202678,0.04985067490018924,0.44558065747510334,0.6128091119770889,1.9306770163369267,48.0,1185.0
309,e286,submission_e286_e247contrast_e247_common_vs_e28_cell_geometry_lr_l2_c0p3_raw_undo_low_preserve_top3_9b72c3db.csv,cell_geometry,e247_common_vs_e284_extra,False,True,False,False,False,False,6.300837348936601e-07,0.0,0.5506300837348936,safe_but_too_small_or_wrong_sign,1.6632109360084613,0.5379407165661343,1.4733394796884198,0.5220738806745429,0.5004686994020684,0.45532509330917703,0.5417505124208857,1.2056874349715403,49.0,737.0
322,e286,submission_e286_e247contrast_e247_common_vs_e28_cell_geometry_lr_l2_c0p3_raw_undo_low_preserve_top3_1686bb8e.csv,cell_geometry,e247_common_vs_e284_extra,False,True,False,False,False,False,1.2657365456140008e-06,0.0,0.551265736545614,safe_but_too_small_or_wrong_sign,1.6636223548007436,0.5383271819531554,1.4770379440289378,0.525638160259744,0.5079475075280504,0.455325093309219,0.5417505124209243,1.2057872845969713,50.0,744.0
204,e285,submission_e285_e247resid_undo_high_stateamp_top8_f0p25_36952c9e.csv,e247_undo_rank,multi,False,True,False,False,False,False,1.72525039655235e-05,0.0,0.5672525039655235,safe_but_too_small_or_wrong_sign,1.9618987527878353,0.9317384724425102,1.950816971985816,0.8411293499864358,0.4098376932654375,0.46875459187101587,0.714589683339331,1.7356379159552753,51.0,1151.0
227,e285,submission_e285_e247resid_undo_high_stateamp_top8_f0p5_11274e2b.csv,e247_undo_rank,multi,False,True,False,False,False,False,3.459848514443182e-05,0.0,0.5845984851444318,safe_but_too_small_or_wrong_sign,1.96687560860763,0.9395649423831225,1.9502188814460624,0.8681141827940264,0.4524101845225079,0.4687545918710201,0.7145896833393373,1.7132066108750923,52.0,1157.0
523,e286,submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l1_c0p2_anti_amp_undo_low_preserve_top3_702b59b8.csv,human_social,e247_only_vs_e256_only,False,True,False,False,False,False,1.0466604908504612e-05,0.0,0.6818951763370762,safe_but_too_small_or_wrong_sign,1.6523864457322972,0.903718200202908,1.4819737087213625,1.0080272351661383,0.5205816124088312,0.48134837521725693,0.6098522856431874,1.2070675201688608,53.0,667.0
679,e286,submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l1_c0p2_anti_amp_undo_low_preserve_top3_5b08f594.csv,human_social,e247_only_vs_e256_only,False,True,False,False,False,False,2.101040927362034e-05,0.0,0.6091056473688585,safe_but_too_small_or_wrong_sign,1.6582163807534798,0.9087140333091508,1.5025653504672931,1.02761093031853,0.5554805867329673,0.48134837521725715,0.60985228564319,1.2061008778337716,54.0,700.0
590,e286,submission_e286_e247contrast_e247_body_vs_clean_cell_geometry_lr_l2_c0p3_smooth_weighted_ctrl_undo_high_preserve_top5_94fc0ee8.csv,cell_geometry,e247_body_vs_clean_neither,False,True,False,False,False,False,1.4986647669536482e-05,0.0,0.5649866476695364,safe_but_too_small_or_wrong_sign,1.6634107374385962,0.8007585780784012,1.5137604410862338,0.8365863920029524,0.4348578522835549,0.4816233479050265,0.6879528242704502,1.2073212127876238,55.0,743.0
715,e286,submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_raw_ctrl_undo_high_preserve_top8_c2d78557.csv,human_plus_geometry,e247_body_vs_clean_neither,False,True,False,False,False,False,2.4979312330602353e-05,0.0,0.5749793123306024,safe_but_too_small_or_wrong_sign,1.6690638008728307,0.8081248972041664,1.7384854300040296,0.9976225778597216,0.6369822661104427,0.4864063499593949,0.6805305933278372,1.384054139737775,56.0,788.0
171,e285,submission_e285_e247resid_undo_high_stateamp_top3_f0p25_702b59b8.csv,e247_undo_rank,multi,False,True,False,False,False,False,1.0466604908504612e-05,0.0,0.5604666049085046,safe_but_too_small_or_wrong_sign,1.9598004292522404,0.9988200066157633,1.8919851542798298,0.8679980593699375,0.52104375427208,0.49945845250845156,0.7220181888752597,1.7821850796419194,57.0,1144.0
213,e285,submission_e285_e247resid_undo_high_stateamp_top3_f0p5_5b08f594.csv,e247_undo_rank,multi,False,True,False,False,False,False,2.101040927362034e-05,0.0,0.5710104092736203,safe_but_too_small_or_wrong_sign,1.962664986006839,1.003423356937513,1.8885299796598005,0.8914079478374939,0.5627488138035259,0.4994584525084518,0.7220181888752619,1.7618034622161072,58.0,1152.0
473,e286,submission_e286_e247contrast_e247_common_vs_e28_cell_geometry_lr_l2_c0p3_smooth_weighted_ctrl_undo_high_preserve_top3_e7eed968.csv,cell_geometry,e247_common_vs_e284_extra,False,True,False,False,False,False,8.159203165947483e-06,0.0,0.5581592031659475,safe_but_too_small_or_wrong_sign,1.6512685981945232,0.43648225926506967,1.42613703847716,0.4803331657034091,0.3880525687975256,0.5127376720380619,0.6889923897919532,1.198728542082685,59.0,659.0
1332,e310,submission_e310_pair_bedtime_arousal_Q1_S3_hybrid_context_subject5_same_sign_top64_s020_cece7a73.csv,bedtime_arousal,multi,False,True,False,False,False,False,-7.564867219842343e-07,0.0,0.5492435132780158,safe_but_too_small_or_wrong_sign,1.60712728109878,1.142779969863298,1.3509558421823442,0.8670211804009424,0.27751288882616443,0.5128298752124454,0.5404457952844552,1.2112329761468956,60.0,552.0
1333,e310,submission_e310_pair_bedtime_arousal_Q1_S3_hybrid_context_subject5_same_sign_top64_s014_64a62510.csv,bedtime_arousal,multi,False,True,False,False,False,False,-5.383625085790915e-07,0.0,0.5827949708247542,safe_but_too_small_or_wrong_sign,1.5524703258775965,1.0920831596155711,1.2806005234614588,0.8073803030875508,0.2669856074106338,0.5128298752124862,0.5404457952845179,1.2205109686104905,61.0,468.0
1016,e297,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_topabs32_s030_eb7092a0.csv,routine_fragmentation,S1,True,False,True,True,False,False,-0.0002089901204754,1.0,1.473809523809524,matched_null_hallucination,1.4330583059228417,1.295116099604945,1.4198847276620299,1.3069289626491472,0.6787965942947909,0.5133869678896918,0.5343202261607267,1.0868061965181899,62.0,373.0
