solution_id,mask_index,mask_kind,mask_name,prior_name,lambda,target,n_cells,solution_rate,prior_rate,rate_delta_vs_prior,mean_abs_shift_vs_prior,confidence_abs_y_minus_half,solution_score
f63c6177,981,random_rows,frac0.30_rep056,a2c8,3e-10,S3,75,0.6828716528151153,0.6637900224255828,0.019081630389532568,0.023498012341964497,0.24107307197687813,0.00054541892832704
f63c6177,981,random_rows,frac0.30_rep056,a2c8,3e-10,S4,75,0.5780113196648989,0.5788730117662255,-0.0008616921013266543,0.01501771762433541,0.16706814109926826,0.00054541892832704
45395c22,1257,random_rows,frac0.40_rep092,a2c8,3e-10,Q1,100,0.4866403204903119,0.4946758866806512,-0.008035566190339264,0.026759816358918633,0.1876088015859777,0.0005466125566034811
45395c22,1257,random_rows,frac0.40_rep092,a2c8,3e-10,Q2,100,0.5597912424210617,0.5577436033373803,0.002047639083681448,0.012249837060601036,0.12412139452678445,0.0005466125566034811
45395c22,1257,random_rows,frac0.40_rep092,a2c8,3e-10,Q3,100,0.6100093279351085,0.6101353158152574,-0.00012598788014880013,0.01497866045211354,0.15908004342830886,0.0005466125566034811
45395c22,1257,random_rows,frac0.40_rep092,a2c8,3e-10,S1,100,0.6755250879245246,0.6791541410823824,-0.0036290531578579118,0.016958748865358912,0.2670029152401628,0.0005466125566034811
45395c22,1257,random_rows,frac0.40_rep092,a2c8,3e-10,S2,100,0.6675557625966553,0.6672376687985233,0.00031809379813188435,0.0193232629460153,0.2234155326971277,0.0005466125566034811
45395c22,1257,random_rows,frac0.40_rep092,a2c8,3e-10,S3,100,0.6880110514594021,0.6696128151793207,0.01839823628008131,0.02390309499288409,0.25041783034715615,0.0005466125566034811
45395c22,1257,random_rows,frac0.40_rep092,a2c8,3e-10,S4,100,0.5767786627468926,0.5778187948202566,-0.0010401320733640024,0.013369496368763818,0.16940370331349372,0.0005466125566034811
45c768a6,1520,random_rows,frac0.50_rep115,a2c8,3e-10,Q1,125,0.4959756886706157,0.5048366246666227,-0.00886093599600693,0.02478898584471707,0.20996503522601526,0.0005477657983779259
45c768a6,1520,random_rows,frac0.50_rep115,a2c8,3e-10,Q2,125,0.5568500077136955,0.5576139779985231,-0.000763970284827348,0.01210217599335693,0.11949792348891934,0.0005477657983779259
45c768a6,1520,random_rows,frac0.50_rep115,a2c8,3e-10,Q3,125,0.6097739991354287,0.6117862997591634,-0.002012300623734518,0.014801938568801984,0.1558588949817526,0.0005477657983779259
45c768a6,1520,random_rows,frac0.50_rep115,a2c8,3e-10,S1,125,0.645416300224982,0.6474729532548935,-0.002056653029911347,0.015864745763918008,0.2570225090882264,0.0005477657983779259
45c768a6,1520,random_rows,frac0.50_rep115,a2c8,3e-10,S2,125,0.6351188389311342,0.6330755662618248,0.002043272669309018,0.020026778223857778,0.20786982473850474,0.0005477657983779259
45c768a6,1520,random_rows,frac0.50_rep115,a2c8,3e-10,S3,125,0.6489498947146775,0.6296997360959514,0.019250158618726348,0.025077443004371813,0.21917397379150727,0.0005477657983779259
45c768a6,1520,random_rows,frac0.50_rep115,a2c8,3e-10,S4,125,0.5506160725682141,0.5508108098087136,-0.00019473724049935746,0.015149936657238374,0.17011268365344678,0.0005477657983779259
b6b38ea8,1205,random_rows,frac0.40_rep040,raw05,3e-10,Q1,100,0.4964074943274904,0.5025550882205555,-0.006147593893065123,0.025098496217662553,0.19079543608660457,0.0005482730691954934
b6b38ea8,1205,random_rows,frac0.40_rep040,raw05,3e-10,Q2,100,0.5528041144063647,0.5521934716717449,0.0006106427346196896,0.011916750187587508,0.12497220551580063,0.0005482730691954934
b6b38ea8,1205,random_rows,frac0.40_rep040,raw05,3e-10,Q3,100,0.6016661015372732,0.6019129800576813,-0.00024687852040812254,0.016126882932018752,0.15099968464312705,0.0005482730691954934
b6b38ea8,1205,random_rows,frac0.40_rep040,raw05,3e-10,S1,100,0.6608756100729252,0.6646552776282717,-0.003779667555346579,0.015401101640384673,0.26278085944484497,0.0005482730691954934
b6b38ea8,1205,random_rows,frac0.40_rep040,raw05,3e-10,S2,100,0.6534743798053141,0.6498164614073686,0.003657918397945668,0.019723814283493415,0.22256976681588544,0.0005482730691954934
b6b38ea8,1205,random_rows,frac0.40_rep040,raw05,3e-10,S3,100,0.666134513361239,0.6421625163547547,0.023971997006484315,0.02658602035007964,0.2525652432518455,0.0005482730691954934
b6b38ea8,1205,random_rows,frac0.40_rep040,raw05,3e-10,S4,100,0.57399201296469,0.5750201401988135,-0.001028127234123475,0.013077306616932587,0.16571525545908083,0.0005482730691954934
2d136ae6,1297,random_rows,frac0.40_rep132,a2c8,3e-10,Q1,100,0.48527859051418765,0.49720672488496104,-0.011928134370773337,0.02362652997801968,0.19866347255038977,0.0005500005499582123
2d136ae6,1297,random_rows,frac0.40_rep132,a2c8,3e-10,Q2,100,0.5440884056879886,0.5440773596242121,1.104606377628048e-05,0.01204821383748415,0.12153658350958377,0.0005500005499582123
2d136ae6,1297,random_rows,frac0.40_rep132,a2c8,3e-10,Q3,100,0.6162229031082128,0.6173233899952952,-0.0011004868870824666,0.015998152247133204,0.15361732113422522,0.0005500005499582123
2d136ae6,1297,random_rows,frac0.40_rep132,a2c8,3e-10,S1,100,0.6454589400899968,0.6500803943387337,-0.004621454248736737,0.016179941554474282,0.29006763090019605,0.0005500005499582123
2d136ae6,1297,random_rows,frac0.40_rep132,a2c8,3e-10,S2,100,0.6417472759840084,0.6439741376550125,-0.0022268616710039825,0.023657596634355006,0.22612572285569194,0.0005500005499582123
2d136ae6,1297,random_rows,frac0.40_rep132,a2c8,3e-10,S3,100,0.6617314938765045,0.6455160035562497,0.016215490320254867,0.02224174038702109,0.2514168042199467,0.0005500005499582123
2d136ae6,1297,random_rows,frac0.40_rep132,a2c8,3e-10,S4,100,0.5909451558341138,0.5902149930694538,0.0007301627646600422,0.014581274339434354,0.17663618216263066,0.0005500005499582123
63b43ddf,1135,random_rows,frac0.30_rep210,a2c8,3e-10,Q1,75,0.49701309071291555,0.5064520174764349,-0.009438926763519285,0.024900847293187017,0.2009064771758607,0.0005505020803133841
63b43ddf,1135,random_rows,frac0.30_rep210,a2c8,3e-10,Q2,75,0.5419924590036923,0.5412799051878506,0.000712553815841673,0.014283371465654516,0.12474384352446935,0.0005505020803133841
63b43ddf,1135,random_rows,frac0.30_rep210,a2c8,3e-10,Q3,75,0.6037666856265422,0.6081519644343151,-0.004385278807772722,0.015354344303325043,0.1509540877422869,0.0005505020803133841
63b43ddf,1135,random_rows,frac0.30_rep210,a2c8,3e-10,S1,75,0.6432470933623858,0.6470048599660996,-0.0037577666037138533,0.015278801394651587,0.26096842574269147,0.0005505020803133841
63b43ddf,1135,random_rows,frac0.30_rep210,a2c8,3e-10,S2,75,0.61977739312479,0.6151107083560803,0.004666684768709535,0.019820451988231142,0.2158283624490674,0.0005505020803133841
63b43ddf,1135,random_rows,frac0.30_rep210,a2c8,3e-10,S3,75,0.6355405200158956,0.6151872551153642,0.020353264900531524,0.025248210500251198,0.23526074403155448,0.0005505020803133841
63b43ddf,1135,random_rows,frac0.30_rep210,a2c8,3e-10,S4,75,0.5694503469145982,0.5691750011393737,0.0002753457752243319,0.01356444926279048,0.1887728348338378,0.0005505020803133841
50c44000,27,subject_order,per_subject_prefix_frac0.25,entropy_g050,3e-10,Q1,64,0.42865543073675333,0.44372047642223966,-0.01506504568548627,0.029641442877137616,0.18941594498151945,0.0005513688391526418
50c44000,27,subject_order,per_subject_prefix_frac0.25,entropy_g050,3e-10,Q2,64,0.5395919997066334,0.538418057537353,0.001173942169280481,0.011066051719875281,0.10019654393290618,0.0005513688391526418
50c44000,27,subject_order,per_subject_prefix_frac0.25,entropy_g050,3e-10,Q3,64,0.5958901976849182,0.6048481605955371,-0.008957962910618966,0.014487282108542662,0.15445324934471705,0.0005513688391526418
50c44000,27,subject_order,per_subject_prefix_frac0.25,entropy_g050,3e-10,S1,64,0.6538166320021143,0.653840134422098,-2.3502419983793734e-05,0.021411209915634607,0.26702539587987917,0.0005513688391526418
50c44000,27,subject_order,per_subject_prefix_frac0.25,entropy_g050,3e-10,S2,64,0.636275967483546,0.6298464713923193,0.006429496091226671,0.01639127841346727,0.21791781639070323,0.0005513688391526418
50c44000,27,subject_order,per_subject_prefix_frac0.25,entropy_g050,3e-10,S3,64,0.66731170637956,0.6528517957984241,0.014459910581135823,0.022021448614975347,0.23408570825114103,0.0005513688391526418
50c44000,27,subject_order,per_subject_prefix_frac0.25,entropy_g050,3e-10,S4,64,0.5623525634185855,0.5618806099135362,0.00047195350504939597,0.013634003401879573,0.16529149527681364,0.0005513688391526418
e838d9ef,1146,random_rows,frac0.30_rep221,a2c8,3e-10,Q1,75,0.4736629296996115,0.4794852604089904,-0.005822330709378929,0.026552906601774128,0.1736238864239574,0.0005515315277589563
e838d9ef,1146,random_rows,frac0.30_rep221,a2c8,3e-10,Q2,75,0.5520852776508659,0.5540769445832043,-0.001991666932338423,0.014057189959950419,0.1221229329806923,0.0005515315277589563
e838d9ef,1146,random_rows,frac0.30_rep221,a2c8,3e-10,Q3,75,0.6044859075970848,0.6036176651119202,0.000868242485164605,0.015116439616054139,0.15596758663276827,0.0005515315277589563
e838d9ef,1146,random_rows,frac0.30_rep221,a2c8,3e-10,S1,75,0.6570344371269797,0.6597307333104488,-0.00269629618346904,0.016198153109803496,0.23554248753294288,0.0005515315277589563
e838d9ef,1146,random_rows,frac0.30_rep221,a2c8,3e-10,S2,75,0.6641161307809799,0.6616274775915739,0.0024886531894058365,0.02146665212972751,0.22562012201064097,0.0005515315277589563
e838d9ef,1146,random_rows,frac0.30_rep221,a2c8,3e-10,S3,75,0.6726947240139513,0.6553396476501181,0.017355076363833235,0.022799553690633894,0.24774372284333268,0.0005515315277589563
e838d9ef,1146,random_rows,frac0.30_rep221,a2c8,3e-10,S4,75,0.5737428029907801,0.5753615623074485,-0.0016187593166684152,0.012499785845054078,0.17202721322886083,0.0005515315277589563
2e44f824,128,subject_contiguous,frac0.25_rep099,a2c8,3e-10,Q1,64,0.5003617249123,0.5130138535090751,-0.01265212859677521,0.024116519101444377,0.1990005012830171,0.0005519790183271432
2e44f824,128,subject_contiguous,frac0.25_rep099,a2c8,3e-10,Q2,64,0.5406972379746197,0.550791640313716,-0.010094402339096375,0.02100010275303201,0.12301032912039805,0.0005519790183271432
2e44f824,128,subject_contiguous,frac0.25_rep099,a2c8,3e-10,Q3,64,0.6191937363612613,0.622319623614184,-0.0031258872529227313,0.01577609268249589,0.15951153029489928,0.0005519790183271432
2e44f824,128,subject_contiguous,frac0.25_rep099,a2c8,3e-10,S1,64,0.666478142794108,0.6706525837987548,-0.004174441004646786,0.012850023452298704,0.24492396940771327,0.0005519790183271432
2e44f824,128,subject_contiguous,frac0.25_rep099,a2c8,3e-10,S2,64,0.6378983022160409,0.629780853018236,0.00811744919780489,0.021636707701179123,0.20818939208360102,0.0005519790183271432
2e44f824,128,subject_contiguous,frac0.25_rep099,a2c8,3e-10,S3,64,0.6660651531167859,0.6485768135239229,0.01748833959286306,0.021509813642221168,0.23897432491879905,0.0005519790183271432
2e44f824,128,subject_contiguous,frac0.25_rep099,a2c8,3e-10,S4,64,0.5786761066793767,0.5819957474368784,-0.0033196407575017918,0.011905838176008886,0.15272953754154478,0.0005519790183271432
acbefe05,27,subject_order,per_subject_prefix_frac0.25,a2c8,3e-10,Q1,64,0.43301045532324384,0.4432493235733519,-0.010238868250108136,0.029231217431915008,0.18475344750033523,0.0005524530165037611
acbefe05,27,subject_order,per_subject_prefix_frac0.25,a2c8,3e-10,Q2,64,0.5407948340764873,0.5395979000954966,0.0011969339809907477,0.011584619761263024,0.10296215238387377,0.0005524530165037611
acbefe05,27,subject_order,per_subject_prefix_frac0.25,a2c8,3e-10,Q3,64,0.5948163129803281,0.5981292219904625,-0.003312909010134408,0.012961275583212223,0.15197584220255622,0.0005524530165037611
acbefe05,27,subject_order,per_subject_prefix_frac0.25,a2c8,3e-10,S1,64,0.6520489539113535,0.6508405839542828,0.0012083699570706484,0.017438272012580084,0.2653396827910927,0.0005524530165037611
acbefe05,27,subject_order,per_subject_prefix_frac0.25,a2c8,3e-10,S2,64,0.6393273570554132,0.6296887598370648,0.009638597218348258,0.018997263326894852,0.22049751573754575,0.0005524530165037611
acbefe05,27,subject_order,per_subject_prefix_frac0.25,a2c8,3e-10,S3,64,0.6674040063412867,0.6460534042044628,0.02135060213682402,0.026544615751971257,0.23471634619581894,0.0005524530165037611
acbefe05,27,subject_order,per_subject_prefix_frac0.25,a2c8,3e-10,S4,64,0.5610676182347769,0.5643408183564563,-0.0032732001216793883,0.012148429997587197,0.16281830982591733,0.0005524530165037611
1356a450,1478,random_rows,frac0.50_rep073,raw05,3e-10,Q1,125,0.4750611124492276,0.48479490977616385,-0.009733797326936194,0.02641824543028239,0.18552692163175585,0.0005554456188322141
1356a450,1478,random_rows,frac0.50_rep073,raw05,3e-10,Q2,125,0.5453898434736757,0.5447390958324096,0.0006507476412661704,0.011889183712230559,0.11989388055206993,0.0005554456188322141
1356a450,1478,random_rows,frac0.50_rep073,raw05,3e-10,Q3,125,0.605292798053185,0.6036525825492929,0.0016402155038919516,0.014708867509389763,0.15920782843486794,0.0005554456188322141
1356a450,1478,random_rows,frac0.50_rep073,raw05,3e-10,S1,125,0.6401580055958435,0.6428175841172595,-0.002659578521416116,0.016808023984448143,0.24141749361661027,0.0005554456188322141
1356a450,1478,random_rows,frac0.50_rep073,raw05,3e-10,S2,125,0.6225428465068992,0.6198481836149297,0.002694662891969664,0.020938149301842096,0.19496001438867022,0.0005554456188322141
1356a450,1478,random_rows,frac0.50_rep073,raw05,3e-10,S3,125,0.6584151629242355,0.6402109592308353,0.0182042036934004,0.022600369193738153,0.22425648995339237,0.0005554456188322141
1356a450,1478,random_rows,frac0.50_rep073,raw05,3e-10,S4,125,0.5703907328863431,0.5704618293121366,-7.10964257934501e-05,0.016241124880743946,0.16204557358938004,0.0005554456188322141
52b5d212,1362,random_rows,frac0.40_rep197,raw05,3e-10,Q1,100,0.47950984945257796,0.4891406725546494,-0.009630823102071312,0.026231599382811027,0.1887601029395861,0.000557615700852698
52b5d212,1362,random_rows,frac0.40_rep197,raw05,3e-10,Q2,100,0.5525191249142565,0.5479159875071606,0.004603137407095876,0.012379914548460927,0.1183453285960697,0.000557615700852698
52b5d212,1362,random_rows,frac0.40_rep197,raw05,3e-10,Q3,100,0.5940025742626814,0.5951624923107932,-0.0011599180481118227,0.014451903175751785,0.15340415449045558,0.000557615700852698
52b5d212,1362,random_rows,frac0.40_rep197,raw05,3e-10,S1,100,0.646280395277222,0.6512007100864171,-0.0049203148091951955,0.016695828430319085,0.25182975983556405,0.000557615700852698
52b5d212,1362,random_rows,frac0.40_rep197,raw05,3e-10,S2,100,0.6498317427627422,0.6475345799497066,0.002297162813035712,0.0220602015813545,0.21344535479042673,0.000557615700852698
52b5d212,1362,random_rows,frac0.40_rep197,raw05,3e-10,S3,100,0.6718056467950408,0.6526075313241896,0.019198115470851092,0.024408799472588463,0.24094643102391014,0.000557615700852698
52b5d212,1362,random_rows,frac0.40_rep197,raw05,3e-10,S4,100,0.5570990275982642,0.5592440683172414,-0.0021450407189769925,0.013882072684329179,0.1690725190183545,0.000557615700852698
75e32372,1192,random_rows,frac0.40_rep027,a2c8,3e-10,Q1,100,0.4554478229590949,0.4662535545563417,-0.010805731597246864,0.026475649111937127,0.1930456934572781,0.000558763339137062
75e32372,1192,random_rows,frac0.40_rep027,a2c8,3e-10,Q2,100,0.5489671368895207,0.5515965541002708,-0.0026294172107499602,0.013451760583229302,0.12543971358139727,0.000558763339137062
75e32372,1192,random_rows,frac0.40_rep027,a2c8,3e-10,Q3,100,0.6110329465309965,0.6099625460972242,0.0010704004337722785,0.015483399273143666,0.15901912003311883,0.000558763339137062
75e32372,1192,random_rows,frac0.40_rep027,a2c8,3e-10,S1,100,0.6503450343788748,0.6568868224717758,-0.006541788092901132,0.017631359153439562,0.2644078423381438,0.000558763339137062
75e32372,1192,random_rows,frac0.40_rep027,a2c8,3e-10,S2,100,0.658992195164209,0.65838179961853,0.0006103955456789723,0.019878398633957014,0.21700373255451433,0.000558763339137062
75e32372,1192,random_rows,frac0.40_rep027,a2c8,3e-10,S3,100,0.6928918407563113,0.6752118795975426,0.017679961158768586,0.022904713989603892,0.24270385887654083,0.000558763339137062
75e32372,1192,random_rows,frac0.40_rep027,a2c8,3e-10,S4,100,0.601235633819937,0.5997189083309112,0.001516725489025829,0.014552818506011913,0.17342808620105146,0.000558763339137062
da9d05d1,981,random_rows,frac0.30_rep056,raw05,3e-10,Q1,75,0.45075061148490864,0.4570878165075945,-0.006337205022685723,0.02380000378673924,0.18581377786986603,0.0005588227475841844
da9d05d1,981,random_rows,frac0.30_rep056,raw05,3e-10,Q2,75,0.550614999041889,0.5494084196812357,0.001206579360653294,0.012101523808837372,0.1220660146829927,0.0005588227475841844
da9d05d1,981,random_rows,frac0.30_rep056,raw05,3e-10,Q3,75,0.6018642639551997,0.6006212783232682,0.001242985631931496,0.014371294962175728,0.15982544308850236,0.0005588227475841844
da9d05d1,981,random_rows,frac0.30_rep056,raw05,3e-10,S1,75,0.6309969305793491,0.634358208416669,-0.0033612778373199137,0.019524685247621822,0.2595368995268188,0.0005588227475841844
da9d05d1,981,random_rows,frac0.30_rep056,raw05,3e-10,S2,75,0.6368644962267138,0.631688641826707,0.005175854400006936,0.019847235960957176,0.20295623781387429,0.0005588227475841844
da9d05d1,981,random_rows,frac0.30_rep056,raw05,3e-10,S3,75,0.6828748995959303,0.6623691606478452,0.020505738948084905,0.024983445670929808,0.24116566373114517,0.0005588227475841844
da9d05d1,981,random_rows,frac0.30_rep056,raw05,3e-10,S4,75,0.5778425301832594,0.5784771182696966,-0.0006345880864370871,0.01576377536919627,0.16710530050198913,0.0005588227475841844
f3c8a7b2,1257,random_rows,frac0.40_rep092,raw05,3e-10,Q1,100,0.4867157899025098,0.49490302755422616,-0.008187237651716396,0.027167984521094642,0.18738882573890212,0.0005625752093497886
f3c8a7b2,1257,random_rows,frac0.40_rep092,raw05,3e-10,Q2,100,0.5598450324740021,0.5577164997629902,0.0021285327110119514,0.012268921286474919,0.12418143769065537,0.0005625752093497886
f3c8a7b2,1257,random_rows,frac0.40_rep092,raw05,3e-10,Q3,100,0.6100155058201122,0.6103103609121322,-0.00029485509201996636,0.01615736666415757,0.15921484103558445,0.0005625752093497886
f3c8a7b2,1257,random_rows,frac0.40_rep092,raw05,3e-10,S1,100,0.6752234073876877,0.6790154025072048,-0.003791995119517123,0.01646687750375375,0.26668505122630504,0.0005625752093497886
f3c8a7b2,1257,random_rows,frac0.40_rep092,raw05,3e-10,S2,100,0.6674749380973798,0.6670141279097663,0.00046081018761361255,0.01993966294507274,0.2233515614910535,0.0005625752093497886
f3c8a7b2,1257,random_rows,frac0.40_rep092,raw05,3e-10,S3,100,0.6879517269598601,0.6686479877657888,0.019303739194071405,0.024996421844487523,0.2504118686481855,0.0005625752093497886
f3c8a7b2,1257,random_rows,frac0.40_rep092,raw05,3e-10,S4,100,0.5765528525747633,0.5777937634682334,-0.0012409108934700458,0.014270302628424077,0.16941093763914952,0.0005625752093497886
8cf5618a,1520,random_rows,frac0.50_rep115,raw05,3e-10,Q1,125,0.4959683112379798,0.5050427887319686,-0.009074477493988738,0.02531138519343173,0.2097172630642223,0.0005633795916483453
8cf5618a,1520,random_rows,frac0.50_rep115,raw05,3e-10,Q2,125,0.5568922764011685,0.5575854840858961,-0.0006932076847276973,0.012119354224830275,0.11953969714240668,0.0005633795916483453
8cf5618a,1520,random_rows,frac0.50_rep115,raw05,3e-10,Q3,125,0.6097886747218698,0.6122301420485058,-0.002441467326636093,0.015934773012841123,0.1560306482817085,0.0005633795916483453
8cf5618a,1520,random_rows,frac0.50_rep115,raw05,3e-10,S1,125,0.6450920512696252,0.6471420542073675,-0.002050002937742328,0.015137036475858786,0.25670272177017295,0.0005633795916483453
8cf5618a,1520,random_rows,frac0.50_rep115,raw05,3e-10,S2,125,0.6350932723828553,0.6325386147265859,0.002554657656269526,0.02056033417371679,0.20788144334342906,0.0005633795916483453
8cf5618a,1520,random_rows,frac0.50_rep115,raw05,3e-10,S3,125,0.6488636664513517,0.6283305855490419,0.02053308090230994,0.026415714634676745,0.2191825070591392,0.0005633795916483453
8cf5618a,1520,random_rows,frac0.50_rep115,raw05,3e-10,S4,125,0.5504182713936299,0.5504108621076688,7.4092859613204e-06,0.01597662659425303,0.17007877701543403,0.0005633795916483453
12817eef,179,subject_contiguous,frac0.25_rep150,a2c8,3e-10,Q1,64,0.48049513772058294,0.486553294019092,-0.006058156298509039,0.024749103576530866,0.19495642774515282,0.0005638668547461432
12817eef,179,subject_contiguous,frac0.25_rep150,a2c8,3e-10,Q2,64,0.5513959220731115,0.5471479462302417,0.004247975842869827,0.017049272310335366,0.11675094445805795,0.0005638668547461432
12817eef,179,subject_contiguous,frac0.25_rep150,a2c8,3e-10,Q3,64,0.6097609787840215,0.6092700428166213,0.0004909359674001848,0.016507570925120923,0.155312252243996,0.0005638668547461432
12817eef,179,subject_contiguous,frac0.25_rep150,a2c8,3e-10,S1,64,0.6538984177091902,0.6560371614763846,-0.002138743767194438,0.015725976550616486,0.2960466012029074,0.0005638668547461432
12817eef,179,subject_contiguous,frac0.25_rep150,a2c8,3e-10,S2,64,0.6335653838165078,0.629694939475172,0.003870444341335811,0.021153022411268173,0.20849506843155816,0.0005638668547461432
12817eef,179,subject_contiguous,frac0.25_rep150,a2c8,3e-10,S3,64,0.6606588659775999,0.645138531985519,0.015520333992080883,0.020826048258363362,0.23735352436868218,0.0005638668547461432
12817eef,179,subject_contiguous,frac0.25_rep150,a2c8,3e-10,S4,64,0.5602857642028927,0.5600772392332709,0.0002085249696218679,0.01555793056791179,0.1584937892280614,0.0005638668547461432
341ea2a7,1297,random_rows,frac0.40_rep132,raw05,3e-10,Q1,100,0.4853397506820366,0.4975851968563815,-0.01224544617434491,0.023991019015946774,0.19846376015016456,0.0005639905069954181
341ea2a7,1297,random_rows,frac0.40_rep132,raw05,3e-10,Q2,100,0.5441374326893745,0.5440485743912429,8.885829813158385e-05,0.012088755079992937,0.12159257392157233,0.0005639905069954181
341ea2a7,1297,random_rows,frac0.40_rep132,raw05,3e-10,Q3,100,0.6161941196822229,0.6175307643240651,-0.0013366446418420156,0.016748871362115402,0.15371912551134317,0.0005639905069954181
341ea2a7,1297,random_rows,frac0.40_rep132,raw05,3e-10,S1,100,0.6451548571827687,0.6498620717222194,-0.004707214539450618,0.015569772818426393,0.28974284304038156,0.0005639905069954181
341ea2a7,1297,random_rows,frac0.40_rep132,raw05,3e-10,S2,100,0.6417073052236738,0.6436873003586149,-0.0019799951349411724,0.02414553723334055,0.22610783517509334,0.0005639905069954181
341ea2a7,1297,random_rows,frac0.40_rep132,raw05,3e-10,S3,100,0.6617780086104662,0.6441919317888004,0.01758607682166583,0.023524819514623815,0.25144532510560574,0.0005639905069954181
341ea2a7,1297,random_rows,frac0.40_rep132,raw05,3e-10,S4,100,0.590695254546766,0.5900265529199202,0.0006687016268456813,0.015528998726137767,0.1766281300782132,0.0005639905069954181
0c434ba6,824,random_rows,frac0.20_rep139,entropy_g075,3e-10,Q1,50,0.5531860199865564,0.5629273647756391,-0.009741344789082692,0.028133192189170465,0.20745645153397166,0.0005654064737226228
0c434ba6,824,random_rows,frac0.20_rep139,entropy_g075,3e-10,Q2,50,0.5593788884771254,0.5599232237692718,-0.0005443352921463863,0.007891235680604817,0.1280989730225451,0.0005654064737226228
0c434ba6,824,random_rows,frac0.20_rep139,entropy_g075,3e-10,Q3,50,0.5954359813510641,0.5936091425000761,0.001826838850987842,0.023242757132641612,0.16085037410045605,0.0005654064737226228
0c434ba6,824,random_rows,frac0.20_rep139,entropy_g075,3e-10,S1,50,0.6877295127154746,0.6924542996867145,-0.0047247869712397925,0.020208088967889854,0.2862805281717492,0.0005654064737226228
0c434ba6,824,random_rows,frac0.20_rep139,entropy_g075,3e-10,S2,50,0.6245462335481722,0.6233906242667051,0.0011556092814671887,0.017812953220598213,0.17735284434606782,0.0005654064737226228
0c434ba6,824,random_rows,frac0.20_rep139,entropy_g075,3e-10,S3,50,0.6306460760792302,0.6190248813643993,0.011621194714830958,0.020500036950350888,0.19069185942589062,0.0005654064737226228
0c434ba6,824,random_rows,frac0.20_rep139,entropy_g075,3e-10,S4,50,0.516118315819322,0.5180064933966014,-0.0018881775772794818,0.014139902385700606,0.15871349408425992,0.0005654064737226228
f52612dd,1146,random_rows,frac0.30_rep221,raw05,3e-10,Q1,75,0.4737658395071988,0.4798124973817106,-0.006046657874511899,0.027106897515205876,0.17342875719964912,0.000566492425292561
f52612dd,1146,random_rows,frac0.30_rep221,raw05,3e-10,Q2,75,0.5521233891791801,0.5540880198150766,-0.0019646306358964707,0.014054706728359794,0.1221554844889666,0.000566492425292561
f52612dd,1146,random_rows,frac0.30_rep221,raw05,3e-10,Q3,75,0.6045069793995095,0.604352700812472,0.00015427858703746596,0.015999820511948256,0.15607593310213896,0.000566492425292561
f52612dd,1146,random_rows,frac0.30_rep221,raw05,3e-10,S1,75,0.6568202626011784,0.6594248750364183,-0.0026046124352398213,0.015529419102942187,0.23536218835253597,0.000566492425292561
f52612dd,1146,random_rows,frac0.30_rep221,raw05,3e-10,S2,75,0.6640086900489447,0.660741150481555,0.0032675395673894807,0.022194097635236432,0.2255198030598985,0.000566492425292561
f52612dd,1146,random_rows,frac0.30_rep221,raw05,3e-10,S3,75,0.6728559893126461,0.6543201016542555,0.018535887658390673,0.023991019297262127,0.2478362398524366,0.000566492425292561
f52612dd,1146,random_rows,frac0.30_rep221,raw05,3e-10,S4,75,0.5735294541008663,0.5752022986063853,-0.001672844505518983,0.013305597386373184,0.17193675956473362,0.000566492425292561
b8f723eb,1117,random_rows,frac0.30_rep192,a2c8,3e-10,Q1,75,0.5034113728826285,0.5137328498732695,-0.010321476990641105,0.02454174602271885,0.18867419759738474,0.0005681600199063983
b8f723eb,1117,random_rows,frac0.30_rep192,a2c8,3e-10,Q2,75,0.5375085707472226,0.5339260087128869,0.0035825620343358446,0.014357941935894188,0.11655234181538096,0.0005681600199063983
b8f723eb,1117,random_rows,frac0.30_rep192,a2c8,3e-10,Q3,75,0.621576784872821,0.6162195666677895,0.005357218205031342,0.016008169395170305,0.16350605200285565,0.0005681600199063983
b8f723eb,1117,random_rows,frac0.30_rep192,a2c8,3e-10,S1,75,0.6697809417088495,0.6708188182907808,-0.0010378765819312754,0.019547453946808513,0.26085622399062103,0.0005681600199063983
b8f723eb,1117,random_rows,frac0.30_rep192,a2c8,3e-10,S2,75,0.6312824632808889,0.6304354451096695,0.0008470181712194921,0.019354534302567526,0.22095017334504802,0.0005681600199063983
b8f723eb,1117,random_rows,frac0.30_rep192,a2c8,3e-10,S3,75,0.6472905701931905,0.6272598078533551,0.020030762339835383,0.0254288149282605,0.24324095696066161,0.0005681600199063983
b8f723eb,1117,random_rows,frac0.30_rep192,a2c8,3e-10,S4,75,0.5667084048829636,0.569266230657312,-0.002557825774348532,0.013332001019358997,0.16209122782770216,0.0005681600199063983
1fc827c7,1135,random_rows,frac0.30_rep210,raw05,3e-10,Q1,75,0.49699220616546874,0.5067581824465051,-0.009765976281036365,0.025134526659171028,0.2006989838452414,0.0005689826260524028
1fc827c7,1135,random_rows,frac0.30_rep210,raw05,3e-10,Q2,75,0.542031075681342,0.5412301979821333,0.0008008776992085591,0.01428361314980528,0.12477695688890368,0.0005689826260524028
1fc827c7,1135,random_rows,frac0.30_rep210,raw05,3e-10,Q3,75,0.6037232708312801,0.6076713368611436,-0.0039480660298636065,0.01655998135313149,0.1510462707637966,0.0005689826260524028
