basename,source_path,candidate_id,action,fraction,rule_family,row_count,e247_overlap,e256_overlap,e284_overlap,sum_smooth_gain,mean_amp,mean_app_state,mean_app_story,mean_state_amp_z,old_promotion_decision,old_strict_promote,actual_mean,actual_p10,actual_p90,actual_beats_current_rate,incremental_bad_axis_vs_current,null_count,null_strict_rate,p90_dominance,mean_dominance,worst_mode_p90_dominance,matched_placebo_gate,public_lb_if_known,known_public_worse_than_current,public_free_submission_ready,final_decision,null_p90_q20,null_p90_median,null_p90_best,dateblock_p90_dominance,dateblock_null_strict_rate,row_p90_dominance,row_null_strict_rate,subject_p90_dominance,subject_null_strict_rate
submission_e285_e247resid_add_e247like_z_jepa_resid_dateblock_cognitive_mon_top3_f0p25_adf0c040.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_jepa_resid_dateblock_cognitive_mon_top3_f0p25_adf0c040.csv,add_e247like_z_jepa_resid_dateblock_cognitive_mon_top3_f0p25,add,0.25,human_boundary_add,3,0,0,0,0.0832880591439929,0.024725609869093834,0.48551287449759517,0.3884291175168684,0.0617039166887825,too_small_to_submit,False,-7.573921613248273e-07,-1.1993153590974749e-06,-3.5429706700415066e-07,0.9705882352941176,-1.3950781510063681e-05,21,0.0,0.14285714285714285,0.14285714285714285,0.0,False,,False,False,too_small_to_submit,-1.105296920195119e-06,-7.415177320362629e-07,-1.1845528871992564e-06,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0
submission_e285_e247resid_undo_e247like_ctrl_amp_z_top3_f0p25_1a236769.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_amp_z_top3_f0p25_1a236769.csv,undo_e247like_ctrl_amp_z_top3_f0p25,undo,0.25,human_boundary_control,3,3,0,0,0.18847454002431818,0.025100173514452203,0.419457422084684,0.6320865733548089,-0.15528896724360733,too_small_to_submit,False,-8.489682920304955e-07,-1.1500011511897314e-06,-3.5392301964547757e-07,1.0,-1.2901763941641775e-06,21,0.0,0.8095238095238095,0.7619047619047619,0.42857142857142855,False,,False,False,too_small_to_submit,-2.8514731742239123e-07,-7.452175929910301e-08,-7.055504813048258e-07,1.0,0.0,0.42857142857142855,0.0,1.0,0.0
submission_e285_e247resid_add_e247like_z_paymonth_start_post3_late_shopping_top5_f0p25_56165483.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_paymonth_start_post3_late_shopping_top5_f0p25_56165483.csv,add_e247like_z_paymonth_start_post3_late_shopping_top5_f0p25,add,0.25,human_boundary_add,5,0,0,0,0.11662652071240359,0.030709534600137763,0.11158992023855777,-0.6370820878102633,-0.19453703114188095,too_small_to_submit,False,-1.0283855459417157e-06,-1.9447682629298697e-06,-3.4210240153993634e-07,0.9117647058823529,-0.0001382261761610215,21,0.0,0.09523809523809523,0.09523809523809523,0.0,False,,False,False,too_small_to_submit,-1.453912368016785e-06,-1.1992722299586732e-06,-1.8063565220291574e-06,0.0,0.0,0.0,0.0,0.2857142857142857,0.0
submission_e285_e247resid_add_e247like_z_diary_state_pc8_top5_f0p25_19a52f10.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_diary_state_pc8_top5_f0p25_19a52f10.csv,add_e247like_z_diary_state_pc8_top5_f0p25,add,0.25,human_boundary_add,5,0,0,1,0.1613310260594905,0.02990897058221288,0.6830570821128316,0.6155763872659545,0.10170434302705264,below_selector_resolution,False,-6.057940456597991e-08,-6.532804846245363e-07,2.859756690419938e-07,0.4411764705882353,-6.432287203972376e-05,21,0.0,0.14285714285714285,0.14285714285714285,0.0,False,,False,False,below_selector_resolution,-6.262683204857046e-07,-4.850604891319824e-07,-7.977639006673174e-07,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0
submission_e285_e247resid_add_e247like_amp_z_top3_f0p25_aa6c6b32.csv,analysis_outputs/submission_e285_e247resid_add_e247like_amp_z_top3_f0p25_aa6c6b32.csv,add_e247like_amp_z_top3_f0p25,add,0.25,human_boundary_add,3,0,0,0,0.0828028217809055,0.0044654339342323005,-1.0570784025764957,-1.2889747291487001,1.299450860957955,below_selector_resolution,False,2.732998696412747e-07,1.7780870994159529e-07,3.6456099493913474e-07,0.0,2.366142654774972e-05,21,0.0,0.9523809523809523,0.7619047619047619,0.8571428571428571,False,,False,False,below_selector_resolution,3.737433831746076e-07,3.958856573666581e-07,3.5571617361172365e-07,0.8571428571428571,0.0,1.0,0.0,1.0,0.0
submission_e285_e247resid_undo_e247like_ctrl_z_paymonth_start_post3_late_sh_top3_f0p25_7396655f.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_paymonth_start_post3_late_sh_top3_f0p25_7396655f.csv,undo_e247like_ctrl_z_paymonth_start_post3_late_sh_top3_f0p25,undo,0.25,human_boundary_control,3,3,0,0,0.24526738055166042,0.034565646935675896,0.522394236198067,0.9179535805288865,-0.12895975492369607,too_small_to_submit,False,-3.5924716016969613e-07,-8.098400995613367e-07,4.5800644728676775e-07,0.7058823529411765,5.2973430374803065e-05,21,0.0,0.2857142857142857,0.7619047619047619,0.0,False,,False,False,too_small_to_submit,-4.805949267263402e-08,2.5080050628795195e-07,-2.193437865296556e-07,0.14285714285714285,0.0,0.7142857142857143,0.0,0.0,0.0
submission_e285_e247resid_add_e247like_amp_z_top5_f0p25_8cc563b4.csv,analysis_outputs/submission_e285_e247resid_add_e247like_amp_z_top5_f0p25_8cc563b4.csv,add_e247like_amp_z_top5_f0p25,add,0.25,human_boundary_add,5,0,0,0,0.13027253128313382,0.005843907660687919,-0.5185360183048798,-0.5920631575504125,0.6880913393267465,below_selector_resolution,False,4.90556927610321e-07,3.387309104869285e-07,6.08109915445519e-07,0.0,2.955308755575592e-05,21,0.0,0.6190476190476191,0.6190476190476191,0.42857142857142855,False,,False,False,below_selector_resolution,5.150025574727205e-07,6.920267554570383e-07,4.514193995022205e-07,0.5714285714285714,0.0,0.8571428571428571,0.0,0.42857142857142855,0.0
submission_e285_e247resid_add_e247like_z_jepa_prednorm_dateblock_bedtime_ph_top3_f0p25_923b3c1b.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_jepa_prednorm_dateblock_bedtime_ph_top3_f0p25_923b3c1b.csv,add_e247like_z_jepa_prednorm_dateblock_bedtime_ph_top3_f0p25,add,0.25,human_boundary_add,3,0,0,0,0.05746416664353139,0.015465294912665734,-0.5439087829061734,-0.943736800085142,0.7614687965281303,below_selector_resolution,False,4.750825988449618e-07,-3.060494940602478e-07,8.826445933760827e-07,0.23529411764705882,-4.687367761535555e-05,21,0.0,0.047619047619047616,0.047619047619047616,0.0,False,,False,False,below_selector_resolution,-2.6118239391307135e-07,-9.237458643636383e-08,-2.809599308268877e-07,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
submission_e285_e247resid_undo_e247like_ctrl_z_paymonth_start_post3_late_sh_top3_f0p5_ae4564c4.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_paymonth_start_post3_late_sh_top3_f0p5_ae4564c4.csv,undo_e247like_ctrl_z_paymonth_start_post3_late_sh_top3_f0p5,undo,0.5,human_boundary_control,3,3,0,0,0.24526738055166042,0.034565646935675896,0.522394236198067,0.9179535805288865,-0.12895975492369607,too_small_to_submit,False,-7.05702263638086e-07,-1.6094581687518458e-06,9.263079150560606e-07,0.7058823529411765,0.00010594686074960613,21,0.0,0.19047619047619047,0.5238095238095238,0.0,False,,False,False,too_small_to_submit,6.11584735788679e-08,1.9482144559588076e-07,-5.356237375660419e-07,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.0
submission_e285_e247resid_undo_e247like_ctrl_z_paymonth_start_near3_money_r_top5_f0p25_59022654.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_paymonth_start_near3_money_r_top5_f0p25_59022654.csv,undo_e247like_ctrl_z_paymonth_start_near3_money_r_top5_f0p25,undo,0.25,human_boundary_control,5,5,0,0,0.38411512882816423,0.03462416298905592,0.02086796564492057,0.21265384207917135,-0.03398392155522341,below_selector_resolution,False,1.1401207285597192e-07,-3.76183812894427e-07,9.473911096389646e-07,0.5588235294117647,2.6220847652913548e-05,21,0.0,0.09523809523809523,0.2857142857142857,0.0,False,,False,False,below_selector_resolution,1.1588171969627794e-07,3.2357166939285536e-07,-1.1844269968804909e-07,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0
submission_e285_e247resid_add_e247like_z_jepa_prednorm_subject_social_comm_top3_f0p25_a6b1e2d3.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_jepa_prednorm_subject_social_comm_top3_f0p25_a6b1e2d3.csv,add_e247like_z_jepa_prednorm_subject_social_comm_top3_f0p25,add,0.25,human_boundary_add,3,0,0,2,0.1187157450007329,0.03173903643324883,0.01153615515834805,0.1409161658566011,0.08471430229467268,below_selector_resolution,False,6.42022253542064e-07,-1.8016850761750813e-07,1.1108242460972384e-06,0.23529411764705882,-5.545891216379717e-05,21,0.0,0.19047619047619047,0.19047619047619047,0.0,False,,False,False,below_selector_resolution,-1.1194320306466578e-07,1.514538956196429e-07,-3.4177070207128224e-07,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.0
submission_e285_e247resid_add_e247like_z_diary_state_k8_5_top3_f0p25_6a5b80da.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_diary_state_k8_5_top3_f0p25_6a5b80da.csv,add_e247like_z_diary_state_k8_5_top3_f0p25,add,0.25,human_boundary_add,3,0,0,2,0.14411163775725008,0.03858858771820666,0.5340763236921112,0.5639045608923657,0.0996770968934297,below_selector_resolution,False,6.153546295539226e-07,-5.29215913788076e-07,1.2160418176218211e-06,0.2647058823529412,-0.00010789676672354198,21,0.0,0.09523809523809523,0.09523809523809523,0.0,False,,False,False,below_selector_resolution,-3.824112390996079e-07,-1.9082190719417843e-07,-7.540625082704417e-07,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0
submission_e285_e247resid_undo_low_smooth_top3_f0p25_5ce11742.csv,analysis_outputs/submission_e285_e247resid_undo_low_smooth_top3_f0p25_5ce11742.csv,undo_low_smooth_top3_f0p25,undo,0.25,e247_undo_rank,3,3,0,1,0.15666140830232,0.03482120987354213,0.5077319898032837,0.5590207218461443,-0.06547416081651361,below_selector_resolution,False,6.717716190333999e-07,1.8118144812573677e-07,1.3733185690570036e-06,0.08823529411764706,0.0001081603738047332,21,0.0,0.9047619047619048,0.9047619047619048,0.7142857142857143,False,,False,False,below_selector_resolution,1.4294507016636016e-06,1.666270046459933e-06,1.3111555691159356e-06,1.0,0.0,1.0,0.0,0.7142857142857143,0.0
submission_e285_e247resid_undo_e247like_ctrl_z_jepa_prednorm_subject_social_top3_f0p25_37621a4b.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_jepa_prednorm_subject_social_top3_f0p25_37621a4b.csv,undo_e247like_ctrl_z_jepa_prednorm_subject_social_top3_f0p25,undo,0.25,human_boundary_control,3,3,0,0,0.2130247746836745,0.029191879291011597,0.024313844908580004,0.01301180554835745,-0.040846097514012615,below_selector_resolution,False,1.0227615456501432e-06,6.520183704757566e-07,1.38925805594021e-06,0.0,6.895381314281357e-05,21,0.0,0.7142857142857143,0.7142857142857143,0.5714285714285714,False,,False,False,below_selector_resolution,1.183075643462431e-06,1.989244257151459e-06,1.0925522461179956e-06,1.0,0.0,0.5714285714285714,0.0,0.5714285714285714,0.0
submission_e285_e247resid_undo_e247like_ctrl_z_paymonth_start_near3_money_r_top5_f0p5_b7797908.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_paymonth_start_near3_money_r_top5_f0p5_b7797908.csv,undo_e247like_ctrl_z_paymonth_start_near3_money_r_top5_f0p5,undo,0.5,human_boundary_control,5,5,0,0,0.38411512882816423,0.03462416298905592,0.02086796564492057,0.21265384207917135,-0.03398392155522341,too_small_to_submit,False,-8.57598331760992e-07,-2.421850653898663e-06,1.9602323358547413e-06,0.7058823529411765,5.2441695305827096e-05,21,0.0,0.19047619047619047,0.42857142857142855,0.0,False,,False,False,too_small_to_submit,3.53005793492174e-07,9.771754057787748e-07,-4.835025899702252e-07,0.0,0.0,0.5714285714285714,0.0,0.0,0.0
submission_e285_e247resid_undo_high_e284_oldlaw_top3_f0p25_16fd395c.csv,analysis_outputs/submission_e285_e247resid_undo_high_e284_oldlaw_top3_f0p25_16fd395c.csv,undo_high_e284_oldlaw_top3_f0p25,undo,0.25,e247_undo_rank,3,3,3,3,0.2711769708082646,0.06491447407055934,0.85717935381826,0.5204398013644499,0.5654549146720613,below_selector_resolution,False,1.028682695683972e-06,2.874164035155447e-07,2.0786833809858167e-06,0.08823529411764706,0.0002260778107850414,21,0.0,0.7142857142857143,0.7619047619047619,0.5714285714285714,False,,False,False,below_selector_resolution,1.823364033036763e-06,2.3946320478814977e-06,1.3720746120959462e-06,0.5714285714285714,0.0,0.7142857142857143,0.0,0.8571428571428571,0.0
submission_e285_e247resid_undo_e247like_ctrl_z_diary_state_pc6_top3_f0p25_bc3ffc88.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_diary_state_pc6_top3_f0p25_bc3ffc88.csv,undo_e247like_ctrl_z_diary_state_pc6_top3_f0p25,undo,0.25,human_boundary_control,3,3,2,1,0.23686833823504871,0.0605435073953122,0.24250800348556303,0.44444872027155174,-0.061597307145366154,below_selector_resolution,False,1.5962102045467494e-06,9.62594332167075e-07,2.270780244990349e-06,0.029411764705882353,6.615534822107527e-05,21,0.0,0.23809523809523808,0.19047619047619047,0.14285714285714285,False,,False,False,below_selector_resolution,1.5813037529414814e-06,2.0370432993589274e-06,1.071425521846547e-06,0.2857142857142857,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0
submission_e285_e247resid_add_e247like_z_jepa_prednorm_subject_social_comm_top5_f0p25_50fee853.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_jepa_prednorm_subject_social_comm_top5_f0p25_50fee853.csv,add_e247like_z_jepa_prednorm_subject_social_comm_top5_f0p25,add,0.25,human_boundary_add,5,0,0,2,0.17686071410045048,0.030672415679892838,-0.034274934189271744,-0.1099673336733269,0.052967988998686086,below_selector_resolution,False,1.3404704768008294e-06,-4.6764214361999007e-07,2.366654078745274e-06,0.23529411764705882,-3.205242161313793e-05,21,0.0,0.09523809523809523,0.09523809523809523,0.0,False,,False,False,below_selector_resolution,-2.6708973321024224e-07,-8.781112389963911e-08,-5.583287489268226e-07,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0
submission_e285_e247resid_undo_e247like_ctrl_z_jepa_prednorm_subject_social_top3_f0p5_f13dadd3.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_jepa_prednorm_subject_social_top3_f0p5_f13dadd3.csv,undo_e247like_ctrl_z_jepa_prednorm_subject_social_top3_f0p5,undo,0.5,human_boundary_control,3,3,0,0,0.2130247746836745,0.029191879291011597,0.024313844908580004,0.01301180554835745,-0.040846097514012615,below_selector_resolution,False,9.480032050408788e-07,-7.141258764190849e-08,2.5601094885152556e-06,0.14705882352941177,0.00013790762628562714,21,0.0,0.6666666666666666,0.8095238095238095,0.5714285714285714,False,,False,False,below_selector_resolution,2.259538474331533e-06,3.23439201690073e-06,1.925524102461809e-06,0.7142857142857143,0.0,0.7142857142857143,0.0,0.5714285714285714,0.0
submission_e285_e247resid_undo_low_smooth_top3_f0p5_781451e1.csv,analysis_outputs/submission_e285_e247resid_undo_low_smooth_top3_f0p5_781451e1.csv,undo_low_smooth_top3_f0p5,undo,0.5,e247_undo_rank,3,3,0,1,0.15666140830232,0.03482120987354213,0.5077319898032837,0.5590207218461443,-0.06547416081651361,below_selector_resolution,False,1.3571635086127196e-06,3.7349216578093776e-07,2.7563330555858655e-06,0.08823529411764706,0.0002163207476094664,21,0.0,0.8571428571428571,0.9047619047619048,0.7142857142857143,False,,False,False,below_selector_resolution,3.106040190122778e-06,3.692270578349437e-06,2.4902251371061903e-06,0.8571428571428571,0.0,1.0,0.0,0.7142857142857143,0.0
submission_e285_e247resid_undo_e256like_z_paymonth_start_post3_late_shoppi_top3_f0p25_149092e6.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_paymonth_start_post3_late_shoppi_top3_f0p25_149092e6.csv,undo_e256like_z_paymonth_start_post3_late_shoppi_top3_f0p25,undo,0.25,human_boundary_undo,3,3,1,1,0.3966676400247312,0.06611127333745517,0.6880504869548117,1.095955323481255,1.1159664144736376,below_selector_resolution,False,8.277498793894413e-07,-4.0109996625745793e-07,2.7653334997707166e-06,0.35294117647058826,0.0002709675893204644,21,0.0,0.8095238095238095,0.7619047619047619,0.7142857142857143,False,,False,False,below_selector_resolution,2.838225026969356e-06,3.870161987028839e-06,2.4946005748048918e-06,0.7142857142857143,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0
