pred_index,base_index,tag,struct_tag,struct_source_file,struct_row_gate,struct_scale,struct_all_delta,struct_sets_beating_base,struct_sets_tail_neutral,q_tag,q_row_gate,q_target_scope,q_scale,q_all_delta,struct_weight,q_weight,mean_abs_logit_move_raw,mean_abs_q2s3_logit_move_raw,active_cells,active_rows,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,materialized_submission,materialized_sensor
524,0,e84_sw0.75_qw1.50_e2a547b5,e83_all_rows_non_q2s3_0.25_a31f8863,submission_jepa_block_consensus_gate_c28e6346.csv,all_rows,0.25,-2.519959401980909e-05,2,2,e83_e82_energy_top100_all_0.50_62a7e1ec,e82_energy_top100,all,0.5,-6.861315428485781e-06,0.75,1.5,0.00763066481931937,0.003602669886280239,1329,250,-2.6739662770114414e-05,-2.6739662770114414e-05,-6.972408512451178e-05,6.501433883776553e-05,6.501433883776553e-05,4.8738651218238616e-05,-6.455152833062527e-05,-6.455152833062527e-05,-6.972408512451178e-05,-8.068179881726145e-05,-8.068179881726145e-05,-6.972408512451178e-05,-8.068179881726145e-05,6.501433883776553e-05,2,2,523,,,,,,,,,,,False,0.00763066481931937,0.003602669886280239,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
557,0,e84_sw0.75_qw0.75_e2a547b5,e83_all_rows_non_q2s3_0.25_a31f8863,submission_jepa_block_consensus_gate_c28e6346.csv,all_rows,0.25,-2.519959401980909e-05,2,2,e83_all_rows_q2s3_1.00_69dd12a8,all_rows,q2s3,1.0,-5.953830803928639e-06,0.75,0.75,0.007630664819319371,0.0036026698862802395,1329,250,-2.6739662770114414e-05,-2.6739662770114414e-05,-6.972408512451178e-05,6.501433883776553e-05,6.501433883776553e-05,4.8738651218238616e-05,-6.455152833062527e-05,-6.455152833062527e-05,-6.972408512451178e-05,-8.068179881726145e-05,-8.068179881726145e-05,-6.972408512451178e-05,-8.068179881726145e-05,6.501433883776553e-05,2,2,556,,,,,,,,,,,False,0.007630664819319371,0.0036026698862802395,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
439,0,e84_sw0.75_qw1.25_a7f05112,e83_all_rows_non_q2s3_0.25_3432ad1b,submission_jepa_block_consensus_gate_aa97b049.csv,all_rows,0.25,-2.521462802262953e-05,2,2,e83_e82_energy_top100_s_all_0.75_4bcdf406,e82_energy_top100,s_all,0.75,-6.857749473065944e-06,0.75,1.25,0.00730978307153931,0.0024754901426032017,1289,250,-2.673380291640104e-05,-2.673380291640104e-05,-6.812031546377106e-05,6.3770293820542e-05,6.3770293820542e-05,4.874629741680181e-05,-6.396695831178967e-05,-6.396695831178967e-05,-6.812031546377106e-05,-8.000474425795545e-05,-8.000474425795545e-05,-6.812031546377106e-05,-8.000474425795545e-05,6.3770293820542e-05,2,2,438,,,,,,,,,,,False,0.00730978307153931,0.0024754901426032017,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
343,0,e84_sw0.75_qw1.25_e6c4ce60,e83_all_rows_non_q2s3_0.25_431a8264,submission_jepa_block_consensus_gate_eef3daf0.csv,all_rows,0.25,-2.5215391999955372e-05,2,2,e83_e82_energy_top100_s_all_0.75_4bcdf406,e82_energy_top100,s_all,0.75,-6.857749473065944e-06,0.75,1.25,0.007309852880857022,0.0024754901426032017,1289,250,-2.6733740571494025e-05,-2.6733740571494025e-05,-6.81188449517256e-05,6.376926011653072e-05,6.376926011653072e-05,4.874547097655224e-05,-6.39663155175274e-05,-6.39663155175274e-05,-6.81188449517256e-05,-8.000416631315233e-05,-8.000416631315233e-05,-6.81188449517256e-05,-8.000416631315233e-05,6.376926011653072e-05,2,2,342,,,,,,,,,,,False,0.007309852880857022,0.0024754901426032017,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
678,0,e84_sw0.75_qw1.00_9e464d95,e83_all_rows_non_q2s3_0.25_64795ff4,submission_jepa_block_consensus_rawcorr_refine_d9aefe69.csv,all_rows,0.25,-2.5192060206569167e-05,2,2,e83_e82_energy_top100_all_0.75_fc354223,e82_energy_top100,all,0.75,-8.935447228686222e-06,0.75,1.0,0.0075678282280233124,0.003602669886280216,1329,250,-2.6732450241762074e-05,-2.6732450241762074e-05,-7.029311212514155e-05,6.385651055040853e-05,6.385651055040853e-05,4.796896548597829e-05,-6.385690931343113e-05,-6.385690931343113e-05,-7.029311212514155e-05,-8.019695196226362e-05,-8.019695196226362e-05,-7.029311212514155e-05,-8.019695196226362e-05,6.385651055040853e-05,2,2,677,,,,,,,,,,,False,0.0075678282280233124,0.003602669886280216,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
716,0,e84_sw0.75_qw1.50_9e464d95,e83_all_rows_non_q2s3_0.25_64795ff4,submission_jepa_block_consensus_rawcorr_refine_d9aefe69.csv,all_rows,0.25,-2.5192060206569167e-05,2,2,e83_e82_energy_top100_all_0.50_62a7e1ec,e82_energy_top100,all,0.5,-6.861315428485781e-06,0.75,1.5,0.0075678282280233185,0.003602669886280239,1329,250,-2.6732450241762074e-05,-2.6732450241762074e-05,-7.029311212514155e-05,6.385651055040853e-05,6.385651055040853e-05,4.796896548597829e-05,-6.385690931343113e-05,-6.385690931343113e-05,-7.029311212514155e-05,-8.019695196226362e-05,-8.019695196226362e-05,-7.029311212514155e-05,-8.019695196226362e-05,6.385651055040853e-05,2,2,715,,,,,,,,,,,False,0.0075678282280233185,0.003602669886280239,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
749,0,e84_sw0.75_qw0.75_9e464d95,e83_all_rows_non_q2s3_0.25_64795ff4,submission_jepa_block_consensus_rawcorr_refine_d9aefe69.csv,all_rows,0.25,-2.5192060206569167e-05,2,2,e83_all_rows_q2s3_1.00_69dd12a8,all_rows,q2s3,1.0,-5.953830803928639e-06,0.75,0.75,0.0075678282280233185,0.0036026698862802395,1329,250,-2.6732450241762074e-05,-2.6732450241762074e-05,-7.029311212514155e-05,6.385651055040853e-05,6.385651055040853e-05,4.796896548597829e-05,-6.385690931343113e-05,-6.385690931343113e-05,-7.029311212514155e-05,-8.019695196226362e-05,-8.019695196226362e-05,-7.029311212514155e-05,-8.019695196226362e-05,6.385651055040853e-05,2,2,748,,,,,,,,,,,False,0.0075678282280233185,0.0036026698862802395,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
774,0,e84_sw0.75_qw1.00_4d44ee4d,e83_all_rows_non_q2s3_0.25_330b86b7,submission_jepa_block_consensus_rawcorr_refine_e8508f79.csv,all_rows,0.25,-2.519081481544561e-05,2,2,e83_e82_energy_top100_all_0.75_fc354223,e82_energy_top100,all,0.75,-8.935447228686222e-06,0.75,1.0,0.007568874620139266,0.003602669886280216,1329,250,-2.673097596916918e-05,-2.673097596916918e-05,-7.027960219596618e-05,6.389588004840352e-05,6.389588004840352e-05,4.799509924668932e-05,-6.387593210199771e-05,-6.387593210199771e-05,-7.027960219596618e-05,-8.021287585391335e-05,-8.021287585391335e-05,-7.027960219596618e-05,-8.021287585391335e-05,6.389588004840352e-05,2,2,773,,,,,,,,,,,False,0.007568874620139266,0.003602669886280216,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
812,0,e84_sw0.75_qw1.50_4d44ee4d,e83_all_rows_non_q2s3_0.25_330b86b7,submission_jepa_block_consensus_rawcorr_refine_e8508f79.csv,all_rows,0.25,-2.519081481544561e-05,2,2,e83_e82_energy_top100_all_0.50_62a7e1ec,e82_energy_top100,all,0.5,-6.861315428485781e-06,0.75,1.5,0.007568874620139273,0.003602669886280239,1329,250,-2.673097596916918e-05,-2.673097596916918e-05,-7.027960219596618e-05,6.389588004840352e-05,6.389588004840352e-05,4.799509924668932e-05,-6.387593210199771e-05,-6.387593210199771e-05,-7.027960219596618e-05,-8.021287585391335e-05,-8.021287585391335e-05,-7.027960219596618e-05,-8.021287585391335e-05,6.389588004840352e-05,2,2,811,,,,,,,,,,,False,0.007568874620139273,0.003602669886280239,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
845,0,e84_sw0.75_qw0.75_4d44ee4d,e83_all_rows_non_q2s3_0.25_330b86b7,submission_jepa_block_consensus_rawcorr_refine_e8508f79.csv,all_rows,0.25,-2.519081481544561e-05,2,2,e83_all_rows_q2s3_1.00_69dd12a8,all_rows,q2s3,1.0,-5.953830803928639e-06,0.75,0.75,0.007568874620139272,0.0036026698862802395,1329,250,-2.673097596916918e-05,-2.673097596916918e-05,-7.027960219596618e-05,6.389588004840352e-05,6.389588004840352e-05,4.799509924668932e-05,-6.387593210199771e-05,-6.387593210199771e-05,-7.027960219596618e-05,-8.021287585391335e-05,-8.021287585391335e-05,-7.027960219596618e-05,-8.021287585391335e-05,6.389588004840352e-05,2,2,844,,,,,,,,,,,False,0.007568874620139272,0.0036026698862802395,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
870,0,e84_sw0.75_qw1.00_5ba65c62,e83_all_rows_non_q2s3_0.25_6eadf884,submission_jepa_block_consensus_rawcorr_refine_1f86615e.csv,all_rows,0.25,-2.5189526243751818e-05,2,2,e83_e82_energy_top100_all_0.75_fc354223,e82_energy_top100,all,0.75,-8.935447228686222e-06,0.75,1.0,0.007569984848978809,0.003602669886280216,1329,250,-2.672947718806995e-05,-2.672947718806995e-05,-7.026607211624292e-05,6.393527560266676e-05,6.393527560266676e-05,4.802125729685969e-05,-6.38949306137615e-05,-6.38949306137615e-05,-7.026607211624292e-05,-8.022877655311511e-05,-8.022877655311511e-05,-7.026607211624292e-05,-8.022877655311511e-05,6.393527560266676e-05,2,2,869,,,,,,,,,,,False,0.007569984848978809,0.003602669886280216,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
908,0,e84_sw0.75_qw1.50_5ba65c62,e83_all_rows_non_q2s3_0.25_6eadf884,submission_jepa_block_consensus_rawcorr_refine_1f86615e.csv,all_rows,0.25,-2.5189526243751818e-05,2,2,e83_e82_energy_top100_all_0.50_62a7e1ec,e82_energy_top100,all,0.5,-6.861315428485781e-06,0.75,1.5,0.007569984848978815,0.003602669886280239,1329,250,-2.672947718806995e-05,-2.672947718806995e-05,-7.026607211624292e-05,6.393527560266676e-05,6.393527560266676e-05,4.802125729685969e-05,-6.38949306137615e-05,-6.38949306137615e-05,-7.026607211624292e-05,-8.022877655311511e-05,-8.022877655311511e-05,-7.026607211624292e-05,-8.022877655311511e-05,6.393527560266676e-05,2,2,907,,,,,,,,,,,False,0.007569984848978815,0.003602669886280239,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
941,0,e84_sw0.75_qw0.75_5ba65c62,e83_all_rows_non_q2s3_0.25_6eadf884,submission_jepa_block_consensus_rawcorr_refine_1f86615e.csv,all_rows,0.25,-2.5189526243751818e-05,2,2,e83_all_rows_q2s3_1.00_69dd12a8,all_rows,q2s3,1.0,-5.953830803928639e-06,0.75,0.75,0.007569984848978815,0.0036026698862802395,1329,250,-2.672947718806995e-05,-2.672947718806995e-05,-7.026607211624292e-05,6.393527560266676e-05,6.393527560266676e-05,4.802125729685969e-05,-6.38949306137615e-05,-6.38949306137615e-05,-7.026607211624292e-05,-8.022877655311511e-05,-8.022877655311511e-05,-7.026607211624292e-05,-8.022877655311511e-05,6.393527560266676e-05,2,2,940,,,,,,,,,,,False,0.007569984848978815,0.0036026698862802395,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
966,0,e84_sw0.75_qw1.00_2d6e6294,e83_all_rows_non_q2s3_0.25_0a3088ce,submission_jepa_block_consensus_rawcorr_refine_ad008bbb.csv,all_rows,0.25,-2.5188194491487792e-05,2,2,e83_e82_energy_top100_all_0.75_fc354223,e82_energy_top100,all,0.75,-8.935447228686222e-06,0.75,1.0,0.007571176748140189,0.003602669886280216,1329,250,-2.6727953898464385e-05,-2.6727953898464385e-05,-7.025252188586073e-05,6.397469721364235e-05,6.397469721364235e-05,4.804743963671143e-05,-6.391390484905557e-05,-6.391390484905557e-05,-7.025252188586073e-05,-8.024465406009096e-05,-8.024465406009096e-05,-7.025252188586073e-05,-8.024465406009096e-05,6.397469721364235e-05,2,2,965,,,,,,,,,,,False,0.007571176748140189,0.003602669886280216,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1004,0,e84_sw0.75_qw1.50_2d6e6294,e83_all_rows_non_q2s3_0.25_0a3088ce,submission_jepa_block_consensus_rawcorr_refine_ad008bbb.csv,all_rows,0.25,-2.5188194491487792e-05,2,2,e83_e82_energy_top100_all_0.50_62a7e1ec,e82_energy_top100,all,0.5,-6.861315428485781e-06,0.75,1.5,0.007571176748140195,0.003602669886280239,1329,250,-2.6727953898464385e-05,-2.6727953898464385e-05,-7.025252188586073e-05,6.397469721364235e-05,6.397469721364235e-05,4.804743963671143e-05,-6.391390484905557e-05,-6.391390484905557e-05,-7.025252188586073e-05,-8.024465406009096e-05,-8.024465406009096e-05,-7.025252188586073e-05,-8.024465406009096e-05,6.397469721364235e-05,2,2,1003,,,,,,,,,,,False,0.007571176748140195,0.003602669886280239,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1037,0,e84_sw0.75_qw0.75_2d6e6294,e83_all_rows_non_q2s3_0.25_0a3088ce,submission_jepa_block_consensus_rawcorr_refine_ad008bbb.csv,all_rows,0.25,-2.5188194491487792e-05,2,2,e83_all_rows_q2s3_1.00_69dd12a8,all_rows,q2s3,1.0,-5.953830803928639e-06,0.75,0.75,0.007571176748140195,0.0036026698862802395,1329,250,-2.6727953898464385e-05,-2.6727953898464385e-05,-7.025252188586073e-05,6.397469721364235e-05,6.397469721364235e-05,4.804743963671143e-05,-6.391390484905557e-05,-6.391390484905557e-05,-7.025252188586073e-05,-8.024465406009096e-05,-8.024465406009096e-05,-7.025252188586073e-05,-8.024465406009096e-05,6.397469721364235e-05,2,2,1036,,,,,,,,,,,False,0.007571176748140195,0.0036026698862802395,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
631,0,e84_sw0.75_qw1.25_6a072819,e83_all_rows_non_q2s3_0.25_af9c7fa8,submission_jepa_block_consensus_gate_76aff53b.csv,all_rows,0.25,-2.519910934473124e-05,2,2,e83_e82_energy_top100_s_all_0.75_4bcdf406,e82_energy_top100,s_all,0.75,-6.857749473065944e-06,0.75,1.25,0.007308759828515408,0.0024754901426032017,1289,250,-2.6718228057220905e-05,-2.6718228057220905e-05,-6.81061634609792e-05,6.378774617021854e-05,6.378774617021854e-05,4.877547347859057e-05,-6.395542835857526e-05,-6.395542835857526e-05,-6.81061634609792e-05,-7.998700198319497e-05,-7.998700198319497e-05,-6.81061634609792e-05,-7.998700198319497e-05,6.378774617021854e-05,2,2,630,,,,,,,,,,,False,0.007308759828515408,0.0024754901426032017,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
535,0,e84_sw0.75_qw1.25_ee950a17,e83_all_rows_non_q2s3_0.25_a31f8863,submission_jepa_block_consensus_gate_c28e6346.csv,all_rows,0.25,-2.519959401980909e-05,2,2,e83_e82_energy_top100_s_all_0.75_4bcdf406,e82_energy_top100,s_all,0.75,-6.857749473065944e-06,0.75,1.25,0.0073086134639830744,0.0024754901426032017,1289,250,-2.671811104693056e-05,-2.671811104693056e-05,-6.81053802821241e-05,6.378903630843702e-05,6.378903630843702e-05,4.877982223883137e-05,-6.395637087697192e-05,-6.395637087697192e-05,-6.81053802821241e-05,-7.998699857214575e-05,-7.998699857214575e-05,-6.81053802821241e-05,-7.998699857214575e-05,6.378903630843702e-05,2,2,534,,,,,,,,,,,False,0.0073086134639830744,0.0024754901426032017,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1542,0,e84_sw0.75_qw1.00_ff1b1698,e83_all_rows_non_q2s3_0.25_50eed85a,submission_jepa_block_consensus_rawcorr_micro_9ec2b75e.csv,all_rows,0.25,-2.5165588252828996e-05,2,2,e83_e82_energy_top100_all_0.75_fc354223,e82_energy_top100,all,0.75,-8.935447228686222e-06,0.75,1.0,0.007559436895642837,0.003602669886280216,1329,250,-2.6715784519959485e-05,-2.6715784519959485e-05,-7.037626929740082e-05,6.365813870989889e-05,6.365813870989889e-05,4.786583891203122e-05,-6.372210868543782e-05,-6.372210868543782e-05,-7.037626929740082e-05,-8.008338358411748e-05,-8.008338358411748e-05,-7.037626929740082e-05,-8.008338358411748e-05,6.365813870989889e-05,2,2,1541,,,,,,,,,,,False,0.007559436895642837,0.003602669886280216,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1580,0,e84_sw0.75_qw1.50_ff1b1698,e83_all_rows_non_q2s3_0.25_50eed85a,submission_jepa_block_consensus_rawcorr_micro_9ec2b75e.csv,all_rows,0.25,-2.5165588252828996e-05,2,2,e83_e82_energy_top100_all_0.50_62a7e1ec,e82_energy_top100,all,0.5,-6.861315428485781e-06,0.75,1.5,0.007559436895642843,0.003602669886280239,1329,250,-2.6715784519959485e-05,-2.6715784519959485e-05,-7.037626929740082e-05,6.365813870989889e-05,6.365813870989889e-05,4.786583891203122e-05,-6.372210868543782e-05,-6.372210868543782e-05,-7.037626929740082e-05,-8.008338358411748e-05,-8.008338358411748e-05,-7.037626929740082e-05,-8.008338358411748e-05,6.365813870989889e-05,2,2,1579,,,,,,,,,,,False,0.007559436895642843,0.003602669886280239,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1613,0,e84_sw0.75_qw0.75_ff1b1698,e83_all_rows_non_q2s3_0.25_50eed85a,submission_jepa_block_consensus_rawcorr_micro_9ec2b75e.csv,all_rows,0.25,-2.5165588252828996e-05,2,2,e83_all_rows_q2s3_1.00_69dd12a8,all_rows,q2s3,1.0,-5.953830803928639e-06,0.75,0.75,0.007559436895642842,0.0036026698862802395,1329,250,-2.6715784519959485e-05,-2.6715784519959485e-05,-7.037626929740082e-05,6.365813870989889e-05,6.365813870989889e-05,4.786583891203122e-05,-6.372210868543782e-05,-6.372210868543782e-05,-7.037626929740082e-05,-8.008338358411748e-05,-8.008338358411748e-05,-7.037626929740082e-05,-8.008338358411748e-05,6.365813870989889e-05,2,2,1612,,,,,,,,,,,False,0.007559436895642842,0.0036026698862802395,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1446,0,e84_sw0.75_qw1.00_77d549aa,e83_all_rows_non_q2s3_0.25_52df21f9,submission_jepa_block_consensus_rawcorr_micro_cc5b3053.csv,all_rows,0.25,-2.516585782819103e-05,2,2,e83_e82_energy_top100_all_0.75_fc354223,e82_energy_top100,all,0.75,-8.935447228686222e-06,0.75,1.0,0.007559573848309441,0.003602669886280216,1329,250,-2.6715770862884014e-05,-2.6715770862884014e-05,-7.037271639820375e-05,6.366643131172633e-05,6.366643131172633e-05,4.7871433542123754e-05,-6.372686312838827e-05,-6.372686312838827e-05,-7.037271639820375e-05,-8.008688077187909e-05,-8.008688077187909e-05,-7.037271639820375e-05,-8.008688077187909e-05,6.366643131172633e-05,2,2,1445,,,,,,,,,,,False,0.007559573848309441,0.003602669886280216,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1484,0,e84_sw0.75_qw1.50_77d549aa,e83_all_rows_non_q2s3_0.25_52df21f9,submission_jepa_block_consensus_rawcorr_micro_cc5b3053.csv,all_rows,0.25,-2.516585782819103e-05,2,2,e83_e82_energy_top100_all_0.50_62a7e1ec,e82_energy_top100,all,0.5,-6.861315428485781e-06,0.75,1.5,0.007559573848309447,0.003602669886280239,1329,250,-2.6715770862884014e-05,-2.6715770862884014e-05,-7.037271639820375e-05,6.366643131172633e-05,6.366643131172633e-05,4.7871433542123754e-05,-6.372686312838827e-05,-6.372686312838827e-05,-7.037271639820375e-05,-8.008688077187909e-05,-8.008688077187909e-05,-7.037271639820375e-05,-8.008688077187909e-05,6.366643131172633e-05,2,2,1483,,,,,,,,,,,False,0.007559573848309447,0.003602669886280239,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1517,0,e84_sw0.75_qw0.75_77d549aa,e83_all_rows_non_q2s3_0.25_52df21f9,submission_jepa_block_consensus_rawcorr_micro_cc5b3053.csv,all_rows,0.25,-2.516585782819103e-05,2,2,e83_all_rows_q2s3_1.00_69dd12a8,all_rows,q2s3,1.0,-5.953830803928639e-06,0.75,0.75,0.007559573848309448,0.0036026698862802395,1329,250,-2.6715770862884014e-05,-2.6715770862884014e-05,-7.037271639820375e-05,6.366643131172633e-05,6.366643131172633e-05,4.7871433542123754e-05,-6.372686312838827e-05,-6.372686312838827e-05,-7.037271639820375e-05,-8.008688077187909e-05,-8.008688077187909e-05,-7.037271639820375e-05,-8.008688077187909e-05,6.366643131172633e-05,2,2,1516,,,,,,,,,,,False,0.007559573848309448,0.0036026698862802395,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1350,0,e84_sw0.75_qw1.00_4645bb9f,e83_all_rows_non_q2s3_0.25_c6fa6c1a,submission_jepa_block_consensus_rawcorr_micro_d9851c05.csv,all_rows,0.25,-2.5166124423270375e-05,2,2,e83_e82_energy_top100_all_0.75_fc354223,e82_energy_top100,all,0.75,-8.935447228686222e-06,0.75,1.0,0.007559710800976082,0.003602669886280216,1329,250,-2.67157555180475e-05,-2.67157555180475e-05,-7.036916209934851e-05,6.367472571267019e-05,6.367472571267019e-05,4.7877029840659446e-05,-6.373161589390275e-05,-6.373161589390275e-05,-7.036916209934851e-05,-8.009037637279892e-05,-8.009037637279892e-05,-7.036916209934851e-05,-8.009037637279892e-05,6.367472571267019e-05,2,2,1349,,,,,,,,,,,False,0.007559710800976082,0.003602669886280216,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1388,0,e84_sw0.75_qw1.50_4645bb9f,e83_all_rows_non_q2s3_0.25_c6fa6c1a,submission_jepa_block_consensus_rawcorr_micro_d9851c05.csv,all_rows,0.25,-2.5166124423270375e-05,2,2,e83_e82_energy_top100_all_0.50_62a7e1ec,e82_energy_top100,all,0.5,-6.861315428485781e-06,0.75,1.5,0.007559710800976088,0.003602669886280239,1329,250,-2.67157555180475e-05,-2.67157555180475e-05,-7.036916209934851e-05,6.367472571267019e-05,6.367472571267019e-05,4.7877029840659446e-05,-6.373161589390275e-05,-6.373161589390275e-05,-7.036916209934851e-05,-8.009037637279892e-05,-8.009037637279892e-05,-7.036916209934851e-05,-8.009037637279892e-05,6.367472571267019e-05,2,2,1387,,,,,,,,,,,False,0.007559710800976088,0.003602669886280239,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1421,0,e84_sw0.75_qw0.75_4645bb9f,e83_all_rows_non_q2s3_0.25_c6fa6c1a,submission_jepa_block_consensus_rawcorr_micro_d9851c05.csv,all_rows,0.25,-2.5166124423270375e-05,2,2,e83_all_rows_q2s3_1.00_69dd12a8,all_rows,q2s3,1.0,-5.953830803928639e-06,0.75,0.75,0.007559710800976088,0.0036026698862802395,1329,250,-2.67157555180475e-05,-2.67157555180475e-05,-7.036916209934851e-05,6.367472571267019e-05,6.367472571267019e-05,4.7877029840659446e-05,-6.373161589390275e-05,-6.373161589390275e-05,-7.036916209934851e-05,-8.009037637279892e-05,-8.009037637279892e-05,-7.036916209934851e-05,-8.009037637279892e-05,6.367472571267019e-05,2,2,1420,,,,,,,,,,,False,0.007559710800976088,0.0036026698862802395,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1254,0,e84_sw0.75_qw1.00_4e59e663,e83_all_rows_non_q2s3_0.25_d0bd5493,submission_jepa_block_consensus_rawcorr_micro_d7f8c65c.csv,all_rows,0.25,-2.51663880384001e-05,2,2,e83_e82_energy_top100_all_0.75_fc354223,e82_energy_top100,all,0.75,-8.935447228686222e-06,0.75,1.0,0.007559847753642683,0.003602669886280216,1329,250,-2.6715738485338925e-05,-2.6715738485338925e-05,-7.036560640061307e-05,6.368302191261943e-05,6.368302191261943e-05,4.78826278076383e-05,-6.373636698187024e-05,-6.373636698187024e-05,-7.036560640061307e-05,-8.009387038665494e-05,-8.009387038665494e-05,-7.036560640061307e-05,-8.009387038665494e-05,6.368302191261943e-05,2,2,1253,,,,,,,,,,,False,0.007559847753642683,0.003602669886280216,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1292,0,e84_sw0.75_qw1.50_4e59e663,e83_all_rows_non_q2s3_0.25_d0bd5493,submission_jepa_block_consensus_rawcorr_micro_d7f8c65c.csv,all_rows,0.25,-2.51663880384001e-05,2,2,e83_e82_energy_top100_all_0.50_62a7e1ec,e82_energy_top100,all,0.5,-6.861315428485781e-06,0.75,1.5,0.007559847753642689,0.003602669886280239,1329,250,-2.6715738485338925e-05,-2.6715738485338925e-05,-7.036560640061307e-05,6.368302191261943e-05,6.368302191261943e-05,4.78826278076383e-05,-6.373636698187024e-05,-6.373636698187024e-05,-7.036560640061307e-05,-8.009387038665494e-05,-8.009387038665494e-05,-7.036560640061307e-05,-8.009387038665494e-05,6.368302191261943e-05,2,2,1291,,,,,,,,,,,False,0.007559847753642689,0.003602669886280239,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1325,0,e84_sw0.75_qw0.75_4e59e663,e83_all_rows_non_q2s3_0.25_d0bd5493,submission_jepa_block_consensus_rawcorr_micro_d7f8c65c.csv,all_rows,0.25,-2.51663880384001e-05,2,2,e83_all_rows_q2s3_1.00_69dd12a8,all_rows,q2s3,1.0,-5.953830803928639e-06,0.75,0.75,0.007559847753642689,0.0036026698862802395,1329,250,-2.6715738485338925e-05,-2.6715738485338925e-05,-7.036560640061307e-05,6.368302191261943e-05,6.368302191261943e-05,4.78826278076383e-05,-6.373636698187024e-05,-6.373636698187024e-05,-7.036560640061307e-05,-8.009387038665494e-05,-8.009387038665494e-05,-7.036560640061307e-05,-8.009387038665494e-05,6.368302191261943e-05,2,2,1324,,,,,,,,,,,False,0.007559847753642689,0.0036026698862802395,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
