candidate,scenario,source,direction,rank,feature,family,target_family,value_scaled,coef,contribution,pair_id,new_file,base_file,pair_context,new_tag,base_tag
,,known_focus,positive,3,abs__z__target_top33_Q2_support_swing,target,Q2,3.2300048565101465,0.22663335448602523,0.7320268356370471,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,e101__e72,e101,e72
,,known_focus,positive,4,abs__z__target_top4_Q2_support_swing,target,Q2,3.523712483411468,0.1896042589631937,0.6681108942165863,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,e101__e72,e101,e72
,,known_focus,positive,5,abs__z__target_all_S4_support_swing,target,S4,1.7373731060785405,0.25225010761895744,0.4382525529825942,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,e101__e72,e101,e72
,,known_focus,positive,6,abs__z__target_top4_S1_support_swing,target,S1,2.3862350360052176,0.09607824091844853,0.229265264677352,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,e101__e72,e101,e72
,,known_focus,positive,7,abs__z__target_between_S4_support_swing,target,S4,1.3984821726620849,0.14965445399042585,0.20928908596508874,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,e101__e72,e101,e72
,,known_focus,positive,8,abs__z__target_top16_S1_support_swing,target,S1,2.0233598203003873,0.08130826073082091,0.16451586782125083,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,e101__e72,e101,e72
,,known_focus,positive,9,abs__z__target_all_S2_support_swing,target,S2,0.565819838677736,0.20887936356769235,0.11818808779697985,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,e101__e72,e101,e72
,,known_focus,positive,10,abs__z__target_top16_S2_support_swing,target,S2,1.3037375347654114,0.009163430071039527,0.011946707730812313,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,e101__e72,e101,e72
,,known_focus,positive,11,abs__z__target_top33_S1_support_swing,target,S1,1.6791385776449774,0.0029669423915054914,0.004981907427227119,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,e101__e72,e101,e72
,,known_focus,positive,12,abs__z__target_between_S2_support_swing,target,S2,0.02276571661417271,0.09267948392709448,0.0021099148670320074,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,e101__e72,e101,e72
,,known_focus,negative,1,abs__z__target_between_not_e72_S2_support_swing,target,S2,1.6245887690308094,-0.1123949564986742,-0.1825955840234525,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,e101__e72,e101,e72
,,known_focus,negative,2,abs__z__target_between_not_e72_S1_support_swing,target,S1,1.615370328778887,-0.1074140241318417,-0.17351342747731643,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,e101__e72,e101,e72
,,known_focus,negative,3,abs__z__shape_between_support_label_mean,shape,no_target,1.075073213052625,-0.15820799537082791,-0.1700851779139308,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,e101__e72,e101,e72
,,known_focus,negative,4,abs__z__target_not_e72_S2_support_swing,target,S2,1.695128183760407,-0.09786179929576609,-0.16588829409975747,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,e101__e72,e101,e72
,,known_focus,negative,5,abs__z__target_between_Q2_support_swing,target,Q2,1.113431616929364,-0.1359680415706297,-0.15139111637670521,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,e101__e72,e101,e72
,,known_focus,negative,6,abs__z__target_all_S3_support_swing,target,S3,1.2165914171528471,-0.10697916931145933,-0.13014993919846268,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,e101__e72,e101,e72
,,known_focus,negative,7,abs__z__target_not_e72_S1_support_swing,target,S1,1.075450559774026,-0.09112176039851838,-0.09799694822818127,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,e101__e72,e101,e72
,,known_focus,negative,8,abs__z__shape_not_e72_support_label_swing,shape,no_target,0.7361834463021762,-0.11728923414266147,-0.0863463926052874,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,e101__e72,e101,e72
,,known_focus,positive,1,abs__z__target_top1_S2_support_swing,target,S2,4.8007935851918315,0.2898367106961244,1.3914462214630545,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,e101__e72,e72,e101
,,known_focus,positive,2,abs__z__target_top16_Q2_support_swing,target,Q2,3.102118009884251,0.4191167735508606,1.300149691476704,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,e101__e72,e72,e101
,,known_focus,positive,3,abs__z__target_top33_Q2_support_swing,target,Q2,3.2300048565101465,0.22663335448602523,0.7320268356370471,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,e101__e72,e72,e101
,,known_focus,positive,4,abs__z__target_top4_Q2_support_swing,target,Q2,3.523712483411468,0.1896042589631937,0.6681108942165863,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,e101__e72,e72,e101
,,known_focus,positive,5,abs__z__target_all_S4_support_swing,target,S4,1.7373731060785405,0.25225010761895744,0.4382525529825942,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,e101__e72,e72,e101
,,known_focus,positive,6,abs__z__target_top4_S1_support_swing,target,S1,2.3862350360052176,0.09607824091844853,0.229265264677352,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,e101__e72,e72,e101
,,known_focus,positive,7,abs__z__target_between_S4_support_swing,target,S4,1.3984821726620849,0.14965445399042585,0.20928908596508874,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,e101__e72,e72,e101
,,known_focus,positive,8,abs__z__target_top16_S1_support_swing,target,S1,2.0233598203003873,0.08130826073082091,0.16451586782125083,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,e101__e72,e72,e101
,,known_focus,positive,9,abs__z__target_all_S2_support_swing,target,S2,0.565819838677736,0.20887936356769235,0.11818808779697985,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,e101__e72,e72,e101
,,known_focus,positive,10,abs__z__target_top16_S2_support_swing,target,S2,1.3037375347654114,0.009163430071039527,0.011946707730812313,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,e101__e72,e72,e101
,,known_focus,positive,11,abs__z__target_top33_S1_support_swing,target,S1,1.6791385776449774,0.0029669423915054914,0.004981907427227119,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,e101__e72,e72,e101
,,known_focus,positive,12,abs__z__target_between_S2_support_swing,target,S2,0.02276571661417271,0.09267948392709448,0.0021099148670320074,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,e101__e72,e72,e101
,,known_focus,negative,1,abs__z__target_between_not_e72_S2_support_swing,target,S2,1.6245887690308094,-0.1123949564986742,-0.1825955840234525,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,e101__e72,e72,e101
,,known_focus,negative,2,abs__z__target_between_not_e72_S1_support_swing,target,S1,1.615370328778887,-0.1074140241318417,-0.17351342747731643,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,e101__e72,e72,e101
,,known_focus,negative,3,abs__z__shape_between_support_label_mean,shape,no_target,1.075073213052625,-0.15820799537082791,-0.1700851779139308,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,e101__e72,e72,e101
,,known_focus,negative,4,abs__z__target_not_e72_S2_support_swing,target,S2,1.695128183760407,-0.09786179929576609,-0.16588829409975747,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,e101__e72,e72,e101
,,known_focus,negative,5,abs__z__target_between_Q2_support_swing,target,Q2,1.113431616929364,-0.1359680415706297,-0.15139111637670521,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,e101__e72,e72,e101
,,known_focus,negative,6,abs__z__target_all_S3_support_swing,target,S3,1.2165914171528471,-0.10697916931145933,-0.13014993919846268,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,e101__e72,e72,e101
,,known_focus,negative,7,abs__z__target_not_e72_S1_support_swing,target,S1,1.075450559774026,-0.09112176039851838,-0.09799694822818127,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,e101__e72,e72,e101
,,known_focus,negative,8,abs__z__shape_not_e72_support_label_swing,shape,no_target,0.7361834463021762,-0.11728923414266147,-0.0863463926052874,submission_e101_q2s3tail_177569bc.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e101_q2s3tail_177569bc.csv,e101__e72,e72,e101
,,known_focus,positive,1,abs__z__target_top1_S3_support_swing,target,S3,3.063973079921356,0.09010865688756672,0.27609049897137455,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,submission_e101_q2s3tail_177569bc.csv,e101__e95,e95,e101
,,known_focus,positive,2,abs__z__target_top4_S3_support_swing,target,S3,2.2453655975512468,0.018137473474847225,0.040725258966920225,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,submission_e101_q2s3tail_177569bc.csv,e101__e95,e95,e101
,,known_focus,positive,3,abs__z__shape_top1_support_label_mean,shape,no_target,1.0,5.127632140123918e-05,5.127632140123918e-05,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,submission_e101_q2s3tail_177569bc.csv,e101__e95,e95,e101
,,known_focus,positive,4,abs__z__shape_top1_support_label_swing,shape,no_target,1.0,5.127632140123918e-05,5.127632140123918e-05,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,submission_e101_q2s3tail_177569bc.csv,e101__e95,e95,e101
,,known_focus,positive,5,abs__z__target_not_e72_S3_cell_share,target,S3,0.0,0.0,0.0,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,submission_e101_q2s3tail_177569bc.csv,e101__e95,e95,e101
,,known_focus,positive,6,abs__z__target_not_e72_S2_support_swing,target,S2,0.0,-0.09786179929576609,-0.0,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,submission_e101_q2s3tail_177569bc.csv,e101__e95,e95,e101
,,known_focus,positive,7,abs__z__target_not_e72_S3_support_swing,target,S3,0.0,-0.18076163103514722,-0.0,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,submission_e101_q2s3tail_177569bc.csv,e101__e95,e95,e101
,,known_focus,positive,8,abs__z__target_not_e72_S2_cell_share,target,S2,0.0,0.0,0.0,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,submission_e101_q2s3tail_177569bc.csv,e101__e95,e95,e101
,,known_focus,positive,9,abs__z__target_top16_Q1_support_swing,target,Q1,0.0,-0.1012211926365983,-0.0,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,submission_e101_q2s3tail_177569bc.csv,e101__e95,e95,e101
,,known_focus,positive,10,abs__z__target_not_e72_S3_swing_share,target,S3,0.0,0.0,0.0,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,submission_e101_q2s3tail_177569bc.csv,e101__e95,e95,e101
,,known_focus,positive,11,abs__z__target_not_e72_S4_cell_share,target,S4,0.0,0.0,0.0,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,submission_e101_q2s3tail_177569bc.csv,e101__e95,e95,e101
,,known_focus,positive,12,abs__z__target_not_e72_S4_support_swing,target,S4,0.0,-0.04609686496071244,-0.0,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,submission_e101_q2s3tail_177569bc.csv,e101__e95,e95,e101
,,known_focus,negative,1,abs__z__shape_between_support_label_mean,shape,no_target,4.752565031494695,-0.15820799537082791,-0.7518937865022712,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,submission_e101_q2s3tail_177569bc.csv,e101__e95,e95,e101
,,known_focus,negative,2,abs__z__shape_between_support_label_swing,shape,no_target,4.00447436690914,-0.16897380522108424,-0.6766512716869296,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,submission_e101_q2s3tail_177569bc.csv,e101__e95,e95,e101
,,known_focus,negative,3,abs__z__target_between_Q2_support_swing,target,Q2,3.817667070148984,-0.1359680415706297,-0.5190807148968412,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,submission_e101_q2s3tail_177569bc.csv,e101__e95,e95,e101
,,known_focus,negative,4,abs__z__shape_all_support_label_swing,shape,no_target,1.3928028612927004,-0.11455223613353353,-0.15954868225426255,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,submission_e101_q2s3tail_177569bc.csv,e101__e95,e95,e101
,,known_focus,negative,5,abs__z__target_all_Q2_support_swing,target,Q2,0.6021750576920408,-0.1636266581471837,-0.09853189230973618,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,submission_e101_q2s3tail_177569bc.csv,e101__e95,e95,e101
,,known_focus,negative,6,abs__z__target_top16_S3_support_swing,target,S3,1.37741371510312,-0.0687971938215173,-0.09476219833036557,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,submission_e101_q2s3tail_177569bc.csv,e101__e95,e95,e101
,,known_focus,negative,7,abs__z__shape_top33_support_label_swing,shape,no_target,0.8556046035177006,-0.09457534844287395,-0.08091910350701355,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,submission_e101_q2s3tail_177569bc.csv,e101__e95,e95,e101
,,known_focus,negative,8,abs__z__target_all_S3_support_swing,target,S3,0.7498139073425555,-0.10697916931145933,-0.08021446894568612,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,submission_e101_q2s3tail_177569bc.csv,e101__e95,e95,e101
,,known_focus,positive,1,abs__z__target_top1_S3_support_swing,target,S3,3.063973079921356,0.09010865688756672,0.27609049897137455,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,e101__e95,e101,e95
,,known_focus,positive,2,abs__z__target_top4_S3_support_swing,target,S3,2.2453655975512468,0.018137473474847225,0.040725258966920225,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,e101__e95,e101,e95
,,known_focus,positive,3,abs__z__shape_top1_support_label_mean,shape,no_target,1.0,5.127632140123918e-05,5.127632140123918e-05,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,e101__e95,e101,e95
,,known_focus,positive,4,abs__z__shape_top1_support_label_swing,shape,no_target,1.0,5.127632140123918e-05,5.127632140123918e-05,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,e101__e95,e101,e95
,,known_focus,positive,5,abs__z__target_not_e72_S3_cell_share,target,S3,0.0,0.0,0.0,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,e101__e95,e101,e95
,,known_focus,positive,6,abs__z__target_not_e72_S2_support_swing,target,S2,0.0,-0.09786179929576609,-0.0,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,e101__e95,e101,e95
,,known_focus,positive,7,abs__z__target_not_e72_S3_support_swing,target,S3,0.0,-0.18076163103514722,-0.0,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,e101__e95,e101,e95
,,known_focus,positive,8,abs__z__target_not_e72_S2_cell_share,target,S2,0.0,0.0,0.0,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,e101__e95,e101,e95
,,known_focus,positive,9,abs__z__target_top16_Q1_support_swing,target,Q1,0.0,-0.1012211926365983,-0.0,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,e101__e95,e101,e95
,,known_focus,positive,10,abs__z__target_not_e72_S3_swing_share,target,S3,0.0,0.0,0.0,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,e101__e95,e101,e95
,,known_focus,positive,11,abs__z__target_not_e72_S4_cell_share,target,S4,0.0,0.0,0.0,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,e101__e95,e101,e95
,,known_focus,positive,12,abs__z__target_not_e72_S4_support_swing,target,S4,0.0,-0.04609686496071244,-0.0,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,e101__e95,e101,e95
,,known_focus,negative,1,abs__z__shape_between_support_label_mean,shape,no_target,4.752565031494695,-0.15820799537082791,-0.7518937865022712,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,e101__e95,e101,e95
,,known_focus,negative,2,abs__z__shape_between_support_label_swing,shape,no_target,4.00447436690914,-0.16897380522108424,-0.6766512716869296,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,e101__e95,e101,e95
,,known_focus,negative,3,abs__z__target_between_Q2_support_swing,target,Q2,3.817667070148984,-0.1359680415706297,-0.5190807148968412,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,e101__e95,e101,e95
,,known_focus,negative,4,abs__z__shape_all_support_label_swing,shape,no_target,1.3928028612927004,-0.11455223613353353,-0.15954868225426255,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,e101__e95,e101,e95
,,known_focus,negative,5,abs__z__target_all_Q2_support_swing,target,Q2,0.6021750576920408,-0.1636266581471837,-0.09853189230973618,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,e101__e95,e101,e95
,,known_focus,negative,6,abs__z__target_top16_S3_support_swing,target,S3,1.37741371510312,-0.0687971938215173,-0.09476219833036557,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,e101__e95,e101,e95
,,known_focus,negative,7,abs__z__shape_top33_support_label_swing,shape,no_target,0.8556046035177006,-0.09457534844287395,-0.08091910350701355,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,e101__e95,e101,e95
,,known_focus,negative,8,abs__z__target_all_S3_support_swing,target,S3,0.7498139073425555,-0.10697916931145933,-0.08021446894568612,submission_e95_hardtail_541e3973.csv__vs__submission_e101_q2s3tail_177569bc.csv,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,e101__e95,e101,e95
,,known_focus,positive,1,abs__z__target_top1_S2_support_swing,target,S2,4.8007935851918315,0.2898367106961244,1.3914462214630545,submission_e95_hardtail_541e3973.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e95_hardtail_541e3973.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,e72__e95,e95,e72
,,known_focus,positive,2,abs__z__target_top16_Q2_support_swing,target,Q2,3.102118009884251,0.4191167735508606,1.300149691476704,submission_e95_hardtail_541e3973.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e95_hardtail_541e3973.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,e72__e95,e95,e72
,,known_focus,positive,3,abs__z__target_top33_Q2_support_swing,target,Q2,3.2300048565101465,0.22663335448602523,0.7320268356370471,submission_e95_hardtail_541e3973.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e95_hardtail_541e3973.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,e72__e95,e95,e72
,,known_focus,positive,4,abs__z__target_top4_Q2_support_swing,target,Q2,3.523712483411468,0.1896042589631937,0.6681108942165863,submission_e95_hardtail_541e3973.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e95_hardtail_541e3973.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,e72__e95,e95,e72
,,known_focus,positive,5,abs__z__target_all_S4_support_swing,target,S4,1.7373731060785405,0.25225010761895744,0.4382525529825942,submission_e95_hardtail_541e3973.csv__vs__submission_e72_topabs50_q2s3_gate_4e48cba2.csv,submission_e95_hardtail_541e3973.csv,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,e72__e95,e95,e72
