policy_id,policy_note,split,model,n_cells,n_rows,n_good,mean_benefit_delta,median_benefit_delta,prevalence,auc,ap,ap_lift,top_frac,selected_cells,actual_delta,null_q20,null_median,null_best,dominance,placebo_adjusted_vs_median,placebo_adjusted_vs_best,row_dominance,row_null_q20,row_null_best,subject_dominance,subject_null_q20,subject_null_best,dateblock_dominance,dateblock_null_q20,dateblock_null_best,train_gate,train_gate_bool
attention_money_q3,Q3 cognitive-money/routine/global attention state,subject_oof,lr_l2,91,74,61,-0.010703277643529475,-0.010730307694099661,0.6703296703296703,0.4978142076502732,0.7073952993227852,0.03706562899311494,0.7,64.0,-0.0003086887202157218,-0.000500445660889337,-0.00033503033958293127,-0.0006880858215245755,0.40555555555555556,2.6341619367209468e-05,0.00037939710130885373,0.0,-0.0005785733618017153,-0.0006880858215245755,0.2833333333333333,-0.00039191949292649575,-0.00046766329492586856,0.9333333333333333,-0.00030056063783479026,-0.0003228116459599306,0.0,False
q3_only,Q3-only subjective sleep row action,subject_oof,lr_l2,160,131,121,-0.011548494997564326,-0.012284787439924394,0.75625,0.48908667090485275,0.7555914437472591,-0.0006585562527409161,0.7,112.0,-0.0006710839168808658,-0.0009104991396662099,-0.0007091399094890649,-0.0011089333323298645,0.3888888888888889,3.805599260819914e-05,0.0004378494154489987,0.016666666666666666,-0.0010115791361808401,-0.0011089333323298645,0.31666666666666665,-0.0007946305630658123,-0.0009058798645534827,0.8333333333333334,-0.0006613661949175676,-0.0007582024247236863,0.0,False
bedtime_q3,Q3 bedtime-phone state only,subject_oof,lr_l1,24,24,19,-0.021279106090458372,-0.019186607814070833,0.7916666666666666,0.768421052631579,0.8992853004544386,0.10761863378777192,0.35,8.0,-0.00010096003892345884,-0.0001081211038622909,-0.00010096003892345884,-0.00022272132055778382,0.37777777777777777,0.0,0.00012176128163432498,0.35,-0.00018389825523783542,-0.00022272132055778382,0.7833333333333333,-0.00010096003892345884,-0.00010396549778612929,0.0,-0.00010096003892345884,-0.00010096003892345884,0.0,False
attention_money_q3,Q3 cognitive-money/routine/global attention state,dateblock_oof,hgb_shallow,91,74,61,-0.006113287791401501,-0.009629333462703338,0.6703296703296703,0.39234972677595625,0.6306561797582106,-0.039673490571459635,0.35,32.0,-8.162188152349703e-05,-0.00016970226662837984,-9.738757245636442e-05,-0.0003591319909600488,0.37777777777777777,1.5765690932867393e-05,0.00027751010943655174,0.18333333333333332,-0.00021082509436978202,-0.0003591319909600488,0.3,-0.000172419183816519,-0.00022790425019414418,0.65,-0.0001008947420647166,-0.00013337969772464486,0.0,False
jepa_only,JEPA-derived diary axes only,dateblock_oof,hgb_shallow,121,88,89,-0.008968295037339313,-0.013093132701380794,0.7355371900826446,0.4385533707865169,0.686412989349059,-0.04912420073358559,0.35,42.0,-0.00025739482537190383,-0.0003672191710495154,-0.0002871015986105063,-0.0005237153958930207,0.37222222222222223,2.970677323860249e-05,0.0002663205705211169,0.43333333333333335,-0.00036293319119933275,-0.0005237153958930207,0.45,-0.00036707635546724405,-0.00046506945432822633,0.23333333333333334,-0.00037060598878992936,-0.00046275220024438735,0.0,False
mobility_q3,Q3 mobility/context state only,subject_oof,lr_l1,51,48,36,-0.013298017497484235,-0.014653296694533746,0.7058823529411765,0.5962962962962963,0.806791519302126,0.10090916636094949,0.2,10.0,-9.294371545887081e-05,-0.00010319499162683154,-9.511753734547934e-05,-0.0002278372818196317,0.37222222222222223,2.173821886608529e-06,0.00013489356636076089,0.43333333333333335,-0.0001607142685858598,-0.0002278372818196317,0.6833333333333333,-9.905728414707493e-05,-0.0001253817059880813,0.0,-0.0001016619296815291,-0.0001016619296815291,0.0,False
attention_money_q3,Q3 cognitive-money/routine/global attention state,subject_oof,hgb_shallow,91,74,61,-0.010703277643529475,-0.010730307694099661,0.6703296703296703,0.507103825136612,0.6774233374132056,0.0070936670835353155,0.35,32.0,-7.521611607452794e-05,-0.00022525400794783934,-9.442912114437929e-05,-0.0003708950830887403,0.35555555555555557,1.9213005069851352e-05,0.00029567896701421237,0.016666666666666666,-0.0002957772002946335,-0.0003708950830887403,0.4666666666666667,-0.00012556327119361832,-0.00022465183872877326,0.5833333333333334,-9.446268906303512e-05,-0.00014131503869385664,0.0,False
q3_only,Q3-only subjective sleep row action,dateblock_oof,hgb_shallow,160,131,121,-0.007464694088306764,-0.010429729684362343,0.75625,0.4681076499258317,0.7452268488627662,-0.011023151137233733,0.5,80.0,-0.0003759578600206481,-0.0004816523533028194,-0.00040730656517246056,-0.0006730355224803253,0.34444444444444444,3.134870515181243e-05,0.00029707766245967715,0.25,-0.000521010253051113,-0.0006500047699965483,0.3333333333333333,-0.00048610652155300915,-0.0006730355224803253,0.45,-0.00042452762434210813,-0.0004786301680931304,0.0,False
mobility_q3,Q3 mobility/context state only,subject_oof,hgb_shallow,51,48,36,-0.013298017497484235,-0.014653296694533746,0.7058823529411765,0.5,0.6963910310819319,-0.009491321859244617,0.7,36.0,-0.00034924497147903466,-0.00042294525102632986,-0.0003711221697274003,-0.0005327436776111361,0.34444444444444444,2.1877198248365648e-05,0.0001834987061321014,0.4666666666666667,-0.0004103297079955714,-0.0005327436776111361,0.4666666666666667,-0.0004214570453108024,-0.0005240314418277769,0.1,-0.0004245326267991789,-0.0004793210079626631,0.0,False
full_qsleep,all q-sleep Q1/Q2/Q3 axes,dateblock_oof,lr_l1,232,160,171,-0.007965326596211558,-0.011628875585710241,0.7370689655172413,0.5095868085514332,0.7360701495906394,-0.0009988159266018926,0.2,46.0,-0.00028543855546514507,-0.0003982920666943057,-0.0003220127998609934,-0.0005766392153069289,0.3388888888888889,3.657424439584833e-05,0.0002912006598417838,0.4,-0.00038213533187450024,-0.0005766392153069289,0.38333333333333336,-0.0004170501284121109,-0.0005563140070304895,0.23333333333333334,-0.00039534381458981025,-0.0004794351074730585,0.0,False
jepa_only,JEPA-derived diary axes only,dateblock_oof,lr_l1,121,88,89,-0.008968295037339313,-0.013093132701380794,0.7355371900826446,0.39009831460674155,0.6768065889406074,-0.05873060114203721,0.5,60.0,-0.00026470520591992397,-0.0003997258970617201,-0.0002989991554832039,-0.0006286557327849218,0.3333333333333333,3.429394956327991e-05,0.00036395052686499785,0.15,-0.0004575783995613536,-0.0006286557327849218,0.2,-0.0003982968515142238,-0.000564224891928311,0.65,-0.0002987695015502334,-0.00037234981139244727,0.0,False
attention_money_q3,Q3 cognitive-money/routine/global attention state,dateblock_oof,lr_l1,91,74,61,-0.006113287791401501,-0.009629333462703338,0.6703296703296703,0.45355191256830607,0.628792813453009,-0.04153685687666131,0.7,64.0,-9.541219104924892e-05,-0.000287055651455681,-0.00019806519472720385,-0.00048362216026509586,0.3333333333333333,0.00010265300367795493,0.00038820996921584694,0.0,-0.0003516404303728349,-0.00048362216026509586,0.03333333333333333,-0.0002752823827468553,-0.00038722822725956174,0.9666666666666667,-6.011827967211669e-05,-9.957661213588764e-05,0.0,False
jepa_only,JEPA-derived diary axes only,subject_oof,lr_l1,121,88,89,-0.014119183883760225,-0.015086918923442105,0.7355371900826446,0.4726123595505618,0.705541144050585,-0.02999604603205963,0.7,85.0,-0.000789023760521923,-0.0009093305439511479,-0.0008258509549030624,-0.001193624926434378,0.32222222222222224,3.682719438113935e-05,0.0004046011659124549,0.13333333333333333,-0.0010111835087196707,-0.001193624926434378,0.2833333333333333,-0.0008894881661015486,-0.0010308757175381267,0.55,-0.0008336579429569114,-0.0009166844394001838,0.0,False
q3_only,Q3-only subjective sleep row action,subject_oof,lr_l2,160,131,121,-0.011548494997564326,-0.012284787439924394,0.75625,0.48908667090485275,0.7555914437472591,-0.0006585562527409161,0.5,80.0,-0.0004125988239611633,-0.0006646681159180323,-0.0004823537881894491,-0.0009878003698936544,0.32222222222222224,6.975496422828575e-05,0.0005752015459324911,0.03333333333333333,-0.0008023959452496454,-0.0009878003698936544,0.2,-0.0005585718397515427,-0.0006937933081240244,0.7333333333333333,-0.0004305923238907772,-0.0004861540643131823,0.0,False
attention_money_q3,Q3 cognitive-money/routine/global attention state,dateblock_oof,lr_l1,91,74,61,-0.006113287791401501,-0.009629333462703338,0.6703296703296703,0.45355191256830607,0.628792813453009,-0.04153685687666131,0.5,46.0,-8.098447376536644e-05,-0.00021429016207614727,-0.00013930921535987295,-0.0004231082308203682,0.32222222222222224,5.832474159450651e-05,0.00034212375705500175,0.05,-0.00026998838109746346,-0.0004231082308203682,0.08333333333333333,-0.00021216200621461124,-0.0002955831948531218,0.8333333333333334,-7.955362004030686e-05,-8.126931978813534e-05,0.0,False
attention_money_q3,Q3 cognitive-money/routine/global attention state,dateblock_oof,lr_l2,91,74,61,-0.006113287791401501,-0.009629333462703338,0.6703296703296703,0.45846994535519126,0.6451803565921171,-0.025149313737553136,0.35,32.0,-2.230287616156179e-05,-0.0001591200940535442,-6.787856146961424e-05,-0.0003317272239353741,0.32222222222222224,4.557568530805245e-05,0.00030942434777381234,0.08333333333333333,-0.00019633085670316407,-0.0003317272239353741,0.1,-0.00017384062200038742,-0.00029388603453606166,0.7833333333333333,-2.8777328822893186e-05,-5.3206936686756023e-05,0.0,False
attention_money_q3,Q3 cognitive-money/routine/global attention state,dateblock_oof,lr_l2,91,74,61,-0.006113287791401501,-0.009629333462703338,0.6703296703296703,0.45846994535519126,0.6451803565921171,-0.025149313737553136,0.2,18.0,-2.7110431737753515e-05,-9.6261734980696e-05,-5.860904089849406e-05,-0.0002087187063158913,0.3111111111111111,3.149860916074054e-05,0.00018160827457813777,0.23333333333333334,-0.0001275106814631277,-0.00019422221102072257,0.18333333333333332,-0.0001152894173698904,-0.0002087187063158913,0.5166666666666667,-6.676628336921286e-05,-0.00010441635537239424,0.0,False
full_qsleep,all q-sleep Q1/Q2/Q3 axes,dateblock_oof,hgb_shallow,232,160,171,-0.007965326596211558,-0.011628875585710241,0.7370689655172413,0.46352219346179657,0.7106896703287058,-0.026379295188535545,0.35,81.0,-0.0003384586966475034,-0.0005421425864177597,-0.00039910457610375927,-0.0009222301509549391,0.3,6.064587945625588e-05,0.0005837714543074357,0.21666666666666667,-0.0006041049131803921,-0.0008325312862252909,0.18333333333333332,-0.0005514604991603278,-0.0009222301509549391,0.5,-0.00041045724085508883,-0.0005770109953860958,0.0,False
mobility_q3,Q3 mobility/context state only,subject_oof,hgb_shallow,51,48,36,-0.013298017497484235,-0.014653296694533746,0.7058823529411765,0.5,0.6963910310819319,-0.009491321859244617,0.2,10.0,-5.65541635867417e-05,-9.28092501444544e-05,-5.65541635867417e-05,-0.00022936088568514812,0.3,0.0,0.00017280672209840642,0.2833333333333333,-0.0001449735659780016,-0.00022936088568514812,0.6166666666666667,-7.288093950510443e-05,-0.00016504946066564496,0.0,-5.65541635867417e-05,-5.65541635867417e-05,0.0,False
attention_money_q3,Q3 cognitive-money/routine/global attention state,dateblock_oof,hgb_shallow,91,74,61,-0.006113287791401501,-0.009629333462703338,0.6703296703296703,0.39234972677595625,0.6306561797582106,-0.039673490571459635,0.5,46.0,-5.448237156857605e-05,-0.00020870635346250662,-0.00011975449289142182,-0.0003709134818467019,0.3,6.527212132284577e-05,0.00031643111027812587,0.03333333333333333,-0.0002597384674170256,-0.00033093384309845764,0.08333333333333333,-0.0002175465469504978,-0.0003709134818467019,0.7833333333333333,-5.503448003485456e-05,-0.00011710393568986621,0.0,False
q3_only,Q3-only subjective sleep row action,subject_oof,hgb_shallow,160,131,121,-0.011548494997564326,-0.012284787439924394,0.75625,0.47107438016528924,0.7466369295221068,-0.00961307047789317,0.35,56.0,-0.00031027946934525374,-0.00048717434991396574,-0.00037657409588753854,-0.0006733577937433344,0.29444444444444445,6.62946265422848e-05,0.00036307832439808063,0.08333333333333333,-0.0005697911196259175,-0.0006733577937433344,0.6166666666666667,-0.0003795315038774616,-0.00046781392661587873,0.18333333333333332,-0.0004175491648749308,-0.0005022310487730053,0.0,False
mobility_q3,Q3 mobility/context state only,subject_oof,lr_l2,51,48,36,-0.013298017497484235,-0.014653296694533746,0.7058823529411765,0.5370370370370371,0.7038614293214278,-0.0020209236197487046,0.35,18.0,-9.341366352211278e-05,-0.00016705985502052376,-0.00011216566744626233,-0.0003424462251540028,0.29444444444444445,1.8752003924149552e-05,0.00024903256163189,0.11666666666666667,-0.00021975625267360853,-0.0003424462251540028,0.4166666666666667,-0.0001355986751992999,-0.0001833187820270421,0.35,-0.0001217385389972847,-0.00012976149674770454,0.0,False
full_qsleep,all q-sleep Q1/Q2/Q3 axes,subject_oof,lr_l2,232,160,171,-0.011667717320836763,-0.014172335408311726,0.7370689655172413,0.46035854663982356,0.7190785198429612,-0.017990445674280098,0.7,162.0,-0.0010041223789691855,-0.0013668055530631218,-0.001137498793439884,-0.0017245123247010552,0.28888888888888886,0.00013337641447069837,0.0007203899457318697,0.016666666666666666,-0.0015044086517771004,-0.0017245123247010552,0.06666666666666667,-0.0012619951873705571,-0.0014169277462985352,0.7833333333333333,-0.001015037827020482,-0.0011149643117420727,0.0,False
attention_money_q3,Q3 cognitive-money/routine/global attention state,subject_oof,lr_l2,91,74,61,-0.010703277643529475,-0.010730307694099661,0.6703296703296703,0.4978142076502732,0.7073952993227852,0.03706562899311494,0.5,46.0,-0.00016974702153782495,-0.00034635081302356594,-0.00020263581896284855,-0.0005353234797541573,0.2722222222222222,3.28887974250236e-05,0.00036557645821633233,0.016666666666666666,-0.00042760601927591677,-0.0005353234797541573,0.35,-0.00023335087469940065,-0.0002907107904510653,0.45,-0.00019226210998366522,-0.00021543609733565283,0.0,False
attention_money_q3,Q3 cognitive-money/routine/global attention state,dateblock_oof,lr_l2,91,74,61,-0.006113287791401501,-0.009629333462703338,0.6703296703296703,0.45846994535519126,0.6451803565921171,-0.025149313737553136,0.5,46.0,-6.48109974967781e-05,-0.00022348497075570518,-0.00011074870072280696,-0.000501138020531755,0.2722222222222222,4.593770322602886e-05,0.00043632702303497695,0.0,-0.0002950227724774379,-0.000501138020531755,0.13333333333333333,-0.00020030237583623656,-0.0003097104863898359,0.6833333333333333,-8.019437090931446e-05,-0.0001399979927573236,0.0,False
attention_money_q3,Q3 cognitive-money/routine/global attention state,dateblock_oof,hgb_shallow,91,74,61,-0.006113287791401501,-0.009629333462703338,0.6703296703296703,0.39234972677595625,0.6306561797582106,-0.039673490571459635,0.2,18.0,-1.2870937517006631e-05,-0.0001209534252475386,-4.7710066658490646e-05,-0.00024173949122940908,0.2722222222222222,3.4839129141484015e-05,0.00022886855371240244,0.18333333333333332,-0.00014580350904649375,-0.00024173949122940908,0.05,-0.00012293821333837494,-0.00019310066167221862,0.5833333333333334,-2.909929229308883e-05,-6.984533602150123e-05,0.0,False
q3_only,Q3-only subjective sleep row action,subject_oof,hgb_shallow,160,131,121,-0.011548494997564326,-0.012284787439924394,0.75625,0.47107438016528924,0.7466369295221068,-0.00961307047789317,0.2,32.0,-0.0001323095670655583,-0.00026276303447283486,-0.00018982345204365814,-0.0005141826419219342,0.26666666666666666,5.751388497809984e-05,0.0003818730748563759,0.06666666666666667,-0.00035394281503768886,-0.0005141826419219342,0.6,-0.00017920374894726533,-0.000260041891521956,0.13333333333333333,-0.0002291020583327974,-0.00029876635524006545,0.0,False
attention_money_q3,Q3 cognitive-money/routine/global attention state,dateblock_oof,lr_l1,91,74,61,-0.006113287791401501,-0.009629333462703338,0.6703296703296703,0.45355191256830607,0.628792813453009,-0.04153685687666131,0.35,32.0,-2.549318892164365e-05,-0.00014753971163967706,-8.1504190924786e-05,-0.00029167456822776217,0.2611111111111111,5.601100200314235e-05,0.0002661813793061185,0.08333333333333333,-0.0001745280495075052,-0.00029167456822776217,0.06666666666666667,-0.00014706125405394843,-0.0002405243952026126,0.6333333333333333,-3.447050573941457e-05,-4.1412024647136114e-05,0.0,False
mobility_q3,Q3 mobility/context state only,dateblock_oof,lr_l1,51,48,36,-0.006367874671432666,-0.012120917011804289,0.7058823529411765,0.6185185185185185,0.7987111736489465,0.09282882070776999,0.2,10.0,-2.5573045625226776e-05,-7.864055975856932e-05,-4.8912223638453156e-05,-0.0001957214088254,0.25,2.333917801322638e-05,0.00017014836320017324,0.35,-8.326594104819396e-05,-0.0001957214088254,0.26666666666666666,-9.253037420136057e-05,-0.0001508032328265685,0.13333333333333333,-5.5650477176594215e-05,-5.822263735044686e-05,0.0,False
full_qsleep,all q-sleep Q1/Q2/Q3 axes,dateblock_oof,lr_l2,232,160,171,-0.007965326596211558,-0.011628875585710241,0.7370689655172413,0.47042469561882844,0.7285258253835316,-0.008543140133709715,0.5,116.0,-0.00055574020282112,-0.0007349253490097185,-0.0006241671471408639,-0.0010493258567848551,0.24444444444444444,6.842694431974383e-05,0.0004935856539637351,0.18333333333333332,-0.000803155394876387,-0.0010493258567848551,0.2833333333333333,-0.0007594392127665772,-0.000996518123206891,0.26666666666666666,-0.0006704105233386493,-0.0007808657621938275,0.0,False
mobility_q3,Q3 mobility/context state only,dateblock_oof,lr_l1,51,48,36,-0.006367874671432666,-0.012120917011804289,0.7058823529411765,0.6185185185185185,0.7987111736489465,0.09282882070776999,0.35,18.0,-6.441402108314787e-05,-0.00011147057204208277,-7.578906344946068e-05,-0.00021413879182752282,0.24444444444444444,1.1375042366312815e-05,0.00014972477074437496,0.26666666666666666,-0.00014082566750037718,-0.00021413879182752282,0.4666666666666667,-0.00011695969371203762,-0.00020847965703596483,0.0,-9.449145263429326e-05,-9.449145263429326e-05,0.0,False
jepa_only,JEPA-derived diary axes only,subject_oof,lr_l1,121,88,89,-0.014119183883760225,-0.015086918923442105,0.7355371900826446,0.4726123595505618,0.705541144050585,-0.02999604603205963,0.35,42.0,-0.00023285742659084896,-0.0004310757560767264,-0.00031622973377321006,-0.0007243968625599839,0.2388888888888889,8.33723071823611e-05,0.000491539435969135,0.016666666666666666,-0.0005253978267073745,-0.0007243968625599839,0.11666666666666667,-0.000379719536480283,-0.0004822931430401578,0.5833333333333334,-0.0002588386326487058,-0.0003167050188820353,0.0,False
q3_only,Q3-only subjective sleep row action,dateblock_oof,lr_l2,160,131,121,-0.007464694088306764,-0.010429729684362343,0.75625,0.45941936851027765,0.7533191401218038,-0.0029308598781961903,0.7,112.0,-0.0004684074526818405,-0.000647125556958561,-0.000543150800896175,-0.0008026589222026592,0.23333333333333334,7.474334821433448e-05,0.00033425146952081874,0.016666666666666666,-0.0006821281590490003,-0.0008026589222026592,0.11666666666666667,-0.0006474680176568493,-0.0007794384522471498,0.5666666666666667,-0.0004989259752556485,-0.0005865054448496165,0.0,False
attention_money_q3,Q3 cognitive-money/routine/global attention state,subject_oof,hgb_shallow,91,74,61,-0.010703277643529475,-0.010730307694099661,0.6703296703296703,0.507103825136612,0.6774233374132056,0.0070936670835353155,0.7,64.0,-0.0003256340298473104,-0.0005002410132983526,-0.00037920313267647554,-0.0007194860857357988,0.2222222222222222,5.356910282916516e-05,0.00039385205588848837,0.016666666666666666,-0.0005598777026732504,-0.0007194860857357988,0.15,-0.0004308333854818436,-0.0006003428805470001,0.5,-0.00034582792827841935,-0.0004031613059097827,0.0,False
mobility_q3,Q3 mobility/context state only,subject_oof,lr_l2,51,48,36,-0.013298017497484235,-0.014653296694533746,0.7058823529411765,0.5370370370370371,0.7038614293214278,-0.0020209236197487046,0.2,10.0,-3.105194143404599e-05,-8.958710056288233e-05,-3.668414806196063e-05,-0.00021921032637406412,0.2222222222222222,5.632206627914638e-06,0.00018815838494001813,0.08333333333333333,-0.00015587574491062738,-0.00021921032637406412,0.36666666666666664,-6.735215535469408e-05,-9.548431800610047e-05,0.21666666666666667,-3.32257633205435e-05,-3.32257633205435e-05,0.0,False
q3_only,Q3-only subjective sleep row action,subject_oof,lr_l1,160,131,121,-0.011548494997564326,-0.012284787439924394,0.75625,0.5183301546937911,0.7571257711312972,0.0008757711312972205,0.5,80.0,-0.0005091597782515,-0.0006968743664774512,-0.000600060672726721,-0.0009605892082594769,0.21666666666666667,9.090089447522098e-05,0.00045142943000797686,0.03333333333333333,-0.0007843034665646175,-0.0009605892082594769,0.35,-0.0006904276937888864,-0.0007709453188287085,0.26666666666666666,-0.0006090148770677706,-0.0006840821471356673,0.0,False
mobility_q3,Q3 mobility/context state only,subject_oof,lr_l1,51,48,36,-0.013298017497484235,-0.014653296694533746,0.7058823529411765,0.5962962962962963,0.806791519302126,0.10090916636094949,0.35,18.0,-0.00012172324151804581,-0.000223444258092087,-0.0001734766207002747,-0.0003245444964047328,0.21666666666666667,5.175337918222889e-05,0.000202821254886687,0.3333333333333333,-0.00023892447852680299,-0.0003245444964047328,0.31666666666666665,-0.00021190767087551077,-0.00029649338455006724,0.0,-0.0002212688975098409,-0.0002256242347615789,0.0,False
mobility_q3,Q3 mobility/context state only,subject_oof,lr_l2,51,48,36,-0.013298017497484235,-0.014653296694533746,0.7058823529411765,0.5370370370370371,0.7038614293214278,-0.0020209236197487046,0.5,26.0,-0.00010209765156055095,-0.00021715691684434101,-0.00014060322012332538,-0.00039295241070469444,0.21666666666666667,3.850556856277443e-05,0.0002908547591441435,0.0,-0.0003182910478939149,-0.00039295241070469444,0.18333333333333332,-0.0001716482563898669,-0.00020962738415697402,0.4666666666666667,-0.00013381979443201076,-0.00014546825529282437,0.0,False
full_qsleep,all q-sleep Q1/Q2/Q3 axes,dateblock_oof,lr_l2,232,160,171,-0.007965326596211558,-0.011628875585710241,0.7370689655172413,0.47042469561882844,0.7285258253835316,-0.008543140133709715,0.2,46.0,-0.00021617299807397128,-0.0003823743028969595,-0.00029636829758383776,-0.0006158771480476721,0.2111111111111111,8.019529950986648e-05,0.00039970414997370085,0.3,-0.00039133369660035997,-0.0005736412047178119,0.2,-0.00039308707353491457,-0.0006158771480476721,0.13333333333333333,-0.00035651062253574397,-0.0004272321786343847,0.0,False
attention_money_q3,Q3 cognitive-money/routine/global attention state,subject_oof,lr_l1,91,74,61,-0.010703277643529475,-0.010730307694099661,0.6703296703296703,0.5387978142076503,0.671255090549226,0.0009254202195557726,0.5,46.0,-0.0001711946888032223,-0.00035155191617857183,-0.0002288831446483064,-0.0005508799948751308,0.2111111111111111,5.7688455845084086e-05,0.00037968530607190853,0.0,-0.0004620840476813104,-0.0005508799948751308,0.2,-0.000267444783689319,-0.0003527612089526677,0.43333333333333335,-0.00021059797844888984,-0.0002702996325407714,0.0,False
jepa_only,JEPA-derived diary axes only,dateblock_oof,lr_l1,121,88,89,-0.008968295037339313,-0.013093132701380794,0.7355371900826446,0.39009831460674155,0.6768065889406074,-0.05873060114203721,0.35,42.0,-0.00014379659728380734,-0.00031659614569277126,-0.00021155104543951753,-0.0004919662065011599,0.2111111111111111,6.775444815571019e-05,0.0003481696092173525,0.1,-0.0003742625658289755,-0.0004919662065011599,0.13333333333333333,-0.00032470025230872944,-0.0004321170060790358,0.4,-0.0002106714711030522,-0.0002998613810966111,0.0,False
jepa_only,JEPA-derived diary axes only,dateblock_oof,lr_l2,121,88,89,-0.008968295037339313,-0.013093132701380794,0.7355371900826446,0.4624297752808989,0.7130071261271509,-0.02253006395549373,0.2,24.0,-5.061017243856991e-05,-0.00020393312024473697,-0.00012074163624775647,-0.00036816076788637186,0.20555555555555555,7.013146380918656e-05,0.00031755059544780195,0.15,-0.0002483415439453296,-0.00036651066540593913,0.06666666666666667,-0.0002387966848204748,-0.00036816076788637186,0.4,-9.389286917305117e-05,-0.00014252102163936353,0.0,False
mobility_q3,Q3 mobility/context state only,subject_oof,lr_l2,51,48,36,-0.013298017497484235,-0.014653296694533746,0.7058823529411765,0.5370370370370371,0.7038614293214278,-0.0020209236197487046,0.7,36.0,-0.00018465399951783645,-0.0003321644766336673,-0.00022078732483410413,-0.0005495315354447916,0.19444444444444445,3.613332531626767e-05,0.00036487753592695515,0.0,-0.00041762959680839983,-0.0005495315354447916,0.36666666666666664,-0.00023926021568203558,-0.0002843508635387293,0.21666666666666667,-0.00022078732483410413,-0.00022894281246554904,0.0,False
jepa_only,JEPA-derived diary axes only,subject_oof,lr_l1,121,88,89,-0.014119183883760225,-0.015086918923442105,0.7355371900826446,0.4726123595505618,0.705541144050585,-0.02999604603205963,0.2,24.0,-8.708889101760597e-05,-0.00022870347040080397,-0.00014463017956395374,-0.0004416381412702952,0.19444444444444445,5.754128854634777e-05,0.00035454925025268924,0.05,-0.0003396380218637196,-0.0004416381412702952,0.2,-0.00018663702030456973,-0.0002882339152137092,0.3333333333333333,-0.00014315091813346114,-0.00018603537505135215,0.0,False
full_qsleep,all q-sleep Q1/Q2/Q3 axes,dateblock_oof,lr_l2,232,160,171,-0.007965326596211558,-0.011628875585710241,0.7370689655172413,0.47042469561882844,0.7285258253835316,-0.008543140133709715,0.35,81.0,-0.00030730983308357995,-0.0005400325122058014,-0.0004132395176932868,-0.0007645473071562492,0.18888888888888888,0.00010592968460970686,0.00045723747407266924,0.03333333333333333,-0.000634263577670624,-0.0007645473071562492,0.15,-0.0005318415138762633,-0.0007044175590507074,0.38333333333333336,-0.0003955381445203132,-0.0005580521659881432,0.0,False
q3_only,Q3-only subjective sleep row action,dateblock_oof,lr_l2,160,131,121,-0.007464694088306764,-0.010429729684362343,0.75625,0.45941936851027765,0.7533191401218038,-0.0029308598781961903,0.5,80.0,-0.000285604046933563,-0.0004698970780246059,-0.0003754100551440209,-0.0006692747144821931,0.18888888888888888,8.980600821045792e-05,0.0003836706675486301,0.15,-0.0005026359488312648,-0.0006019681717494008,0.016666666666666666,-0.000523533328288539,-0.0006692747144821931,0.4,-0.0003430437481641846,-0.0004349914209820227,0.0,False
full_qsleep,all q-sleep Q1/Q2/Q3 axes,dateblock_oof,hgb_shallow,232,160,171,-0.007965326596211558,-0.011628875585710241,0.7370689655172413,0.46352219346179657,0.7106896703287058,-0.026379295188535545,0.5,116.0,-0.0005963234114142457,-0.0008053778640430664,-0.0007183907614345952,-0.0010717462041412995,0.17777777777777778,0.00012206735002034952,0.0004754227927270538,0.21666666666666667,-0.0007868909859850559,-0.0010717462041412995,0.2,-0.0008231249395102003,-0.0010217724378215332,0.11666666666666667,-0.0008038469058529784,-0.0008962919728854324,0.0,False
full_qsleep,all q-sleep Q1/Q2/Q3 axes,subject_oof,lr_l1,232,160,171,-0.011667717320836763,-0.014172335408311726,0.7370689655172413,0.43164605502828113,0.6899691826657025,-0.04709978285153882,0.7,162.0,-0.000941872348249273,-0.001361081118363372,-0.0010964723872323168,-0.0016666756077869938,0.17222222222222222,0.00015460003898304375,0.0007248032595377207,0.0,-0.001519723242654858,-0.0016666756077869938,0.08333333333333333,-0.001225762177451073,-0.0013160762433827022,0.43333333333333335,-0.0010526054019801335,-0.0011689483952718183,0.0,False
q3_only,Q3-only subjective sleep row action,dateblock_oof,hgb_shallow,160,131,121,-0.007464694088306764,-0.010429729684362343,0.75625,0.4681076499258317,0.7452268488627662,-0.011023151137233733,0.7,112.0,-0.00036436111204596333,-0.000633393864316023,-0.0005082948811828136,-0.0008325365865228251,0.17222222222222222,0.0001439337691368503,0.0004681754744768618,0.0,-0.0006895242683046199,-0.0008325365865228251,0.016666666666666666,-0.000630835082984782,-0.0007897424719224277,0.5,-0.0003952149967290097,-0.0005336984334877171,0.0,False
attention_money_q3,Q3 cognitive-money/routine/global attention state,subject_oof,lr_l1,91,74,61,-0.010703277643529475,-0.010730307694099661,0.6703296703296703,0.5387978142076503,0.671255090549226,0.0009254202195557726,0.35,32.0,-7.542378500102753e-05,-0.00023599416683290906,-0.00012709046657660705,-0.0004410531265586215,0.17222222222222222,5.166668157557952e-05,0.00036562934155759397,0.016666666666666666,-0.0003236517716558751,-0.0004410531265586215,0.11666666666666667,-0.00018318423127343663,-0.0002497454120711229,0.38333333333333336,-9.758980528473682e-05,-0.00012887084830504048,0.0,False
