source,cv_mode,method,group,strength,concentration,base_mix,scale,rows,mean_delta,min_delta,max_delta,mean_oof
mp_count_conditioning,geometry,mpj_base_anchor,no_q2,0.7,4.0,0.0,0.75,1,0.0013857614670504,0.0013857614670504,0.0013857614670504,0.5496008886949163
mp_count_conditioning,geometry,mpj_base_anchor,no_q2,0.5,4.0,0.0,0.75,1,0.0013857614951023,0.0013857614951023,0.0013857614951023,0.5496008887229682
mp_count_conditioning,geometry,mpj_base_anchor,no_q2,0.35,4.0,0.0,0.75,1,0.0013857615161414,0.0013857615161414,0.0013857615161414,0.5496008887440073
mp_count_conditioning,geometry,mpj_base_anchor,no_q2,0.2,4.0,0.0,0.75,1,0.0013857615371803,0.0013857615371803,0.0013857615371803,0.5496008887650462
mp_count_conditioning,geometry,mpj_knn18,all,0.2,2.0,0.35,0.5,1,0.0013875680625835,0.0013875680625835,0.0013875680625835,0.5496026952904494
mp_count_conditioning,geometry,mpj_ridge_resid,all,0.5,2.0,0.0,0.5,1,0.0013876118887505,0.0013876118887505,0.0013876118887505,0.5496027391166164
transductive_episode_count,subject_chunk,actual_ctx_ridge10,no_q2,0.15,,,0.75,1,0.001387854880927,0.001387854880927,0.001387854880927,0.5689187795707442
transductive_episode_count,subject_chunk,ctx_bidir_label,no_q2,0.15,,,1.0,1,0.0013892677445709,0.0013892677445709,0.0013892677445709,0.5689201924343881
transductive_episode_count,subject_chunk,actual_ctx_blend_knn15_ridge50,core_q_s23,0.35,,,0.35,1,0.0013897190049892,0.0013897190049892,0.0013897190049892,0.5689206436948064
transductive_episode_count,subject_chunk,actual_blend_prior_ridge50,s23_only,0.35,,,0.75,1,0.0013902995877931,0.0013902995877931,0.0013902995877931,0.5689212242776103
mp_count_conditioning,geometry,mpj_xt_resid,no_q2,0.2,8.0,0.0,1.0,1,0.0013906053105479,0.0013906053105479,0.0013906053105479,0.5496057325384137
transductive_episode_count,subject_chunk,actual_ctx_ridge150,q_only,0.25,,,0.75,1,0.0013907324658685,0.0013907324658685,0.0013907324658685,0.5689216571556857
mp_count_conditioning,geometry,mpj_base_anchor,no_q2,0.9,2.0,0.35,0.75,1,0.0013908927472217,0.0013908927472217,0.0013908927472217,0.5496060199750875
mp_count_conditioning,geometry,mpj_base_anchor,no_q2,0.7,2.0,0.35,0.75,1,0.0013908927658603,0.0013908927658603,0.0013908927658603,0.5496060199937262
mp_count_conditioning,geometry,mpj_base_anchor,no_q2,0.5,2.0,0.35,0.75,1,0.0013908927844986,0.0013908927844986,0.0013908927844986,0.5496060200123645
mp_count_conditioning,geometry,mpj_base_anchor,no_q2,0.35,2.0,0.35,0.75,1,0.0013908927984774,0.0013908927984774,0.0013908927984774,0.5496060200263433
mp_count_conditioning,geometry,mpj_base_anchor,no_q2,0.2,2.0,0.35,0.75,1,0.0013908928124564,0.0013908928124564,0.0013908928124564,0.5496060200403222
mp_count_conditioning,geometry,mpj_blend_resid_knn,all,0.7,20.0,0.35,0.5,1,0.0013910204842391,0.0013910204842391,0.0013910204842391,0.5496061477121049
transductive_episode_count,subject_chunk,pred_knn5,stage_only,0.35,,,0.5,1,0.0013910308389815,0.0013910308389815,0.0013910308389815,0.5689219555287987
transductive_episode_count,subject_chunk,label_ctx_knn40,core_q_s23,0.5,,,0.35,1,0.0013911443783978,0.0013911443783978,0.0013911443783978,0.568922069068215
mp_count_conditioning,geometry,mpj_ridge_rate,s23_only,0.5,20.0,0.0,0.5,1,0.0013914539123208,0.0013914539123208,0.0013914539123208,0.5496065811401867
transductive_episode_count,subject_chunk,actual_ctx_blend_prior_knn15,s23_only,0.5,,,0.5,1,0.0013915904143099,0.0013915904143099,0.0013915904143099,0.5689225151041271
transductive_episode_count,subject_chunk,pred_blend_knn15_ridge50,all,0.15,,,1.0,1,0.0013923117732876,0.0013923117732876,0.0013923117732876,0.5689232364631048
mp_count_conditioning,geometry,mpj_blend_resid_knn,s23_only,0.7,20.0,0.35,0.5,1,0.0013923139018784,0.0013923139018784,0.0013923139018784,0.5496074411297442
transductive_episode_count,subject_chunk,mix_blend_knn15_ridge50,core_q_s23,0.5,,,0.35,1,0.0013933412200526,0.0013933412200526,0.0013933412200526,0.5689242659098698
mp_count_conditioning,geometry,mpj_blend_xt_ridge,stage_only,0.35,4.0,0.35,0.75,1,0.001393917850156,0.001393917850156,0.001393917850156,0.5496090450780219
transductive_episode_count,subject_chunk,label_ctx_knn40,s23_only,0.75,,,0.35,1,0.0013940097906049,0.0013940097906049,0.0013940097906049,0.5689249344804221
transductive_episode_count,subject_chunk,pred_ridge10,q_only,0.35,,,0.5,1,0.0013945225528178,0.0013945225528178,0.0013945225528178,0.5689254472426349
mp_count_conditioning,geometry,mpj_ridge_rate,oracle_gap_core,0.5,2.0,0.0,0.75,1,0.0013947608701365,0.0013947608701365,0.0013947608701365,0.5496098880980024
mp_count_conditioning,geometry,mpj_blend_resid_knn,oracle_gap_core,0.35,8.0,0.0,1.0,1,0.0013956202828236,0.0013956202828236,0.0013956202828236,0.5496107475106895
transductive_episode_count,subject_chunk,actual_ctx_ridge150,all,0.15,,,0.75,1,0.0013956550876019,0.0013956550876019,0.0013956550876019,0.5689265797774191
transductive_episode_count,subject_chunk,mix_blend_prior_ridge50,s23_only,0.75,,,0.35,1,0.0013959598527478,0.0013959598527478,0.0013959598527478,0.568926884542565
transductive_episode_count,subject_chunk,ctx_blend_knn15_ridge50,no_q2,0.35,,,0.35,1,0.0013961603067297,0.0013961603067297,0.0013961603067297,0.5689270849965469
transductive_episode_count,subject_chunk,actual_knn5,all,0.35,,,0.35,1,0.0013963382386447,0.0013963382386447,0.0013963382386447,0.5689272629284619
mp_count_conditioning,geometry,mpj_ridge_rate,s23_only,0.5,20.0,0.35,0.75,1,0.0013971025467108,0.0013971025467108,0.0013971025467108,0.5496122297745767
mp_count_conditioning,geometry,mpj_blend_resid_knn,oracle_gap_core,0.7,2.0,0.35,0.75,1,0.0013975813264226,0.0013975813264226,0.0013975813264226,0.5496127085542885
transductive_episode_count,subject_chunk,ctx_ridge150,s23_only,0.35,,,0.75,1,0.0013976403429204,0.0013976403429204,0.0013976403429204,0.5689285650327376
mp_count_conditioning,geometry,mpj_knn18,q_only,0.7,8.0,0.35,0.75,1,0.0013982830684597,0.0013982830684597,0.0013982830684597,0.5496134102963256
transductive_episode_count,subject_chunk,ctx_knn15,core_q_s23,0.15,,,0.75,1,0.0013983777272192,0.0013983777272192,0.0013983777272192,0.5689293024170364
transductive_episode_count,subject_chunk,actual_ctx_ridge50,s23_only,0.35,,,0.5,1,0.0013991840180728,0.0013991840180728,0.0013991840180728,0.56893010870789
transductive_episode_count,subject_chunk,mix_proto10,q_only,0.15,,,0.75,1,0.0013995697784791,0.0013995697784791,0.0013995697784791,0.5689304944682962
transductive_episode_count,subject_chunk,actual_knn15,s23_only,0.25,,,0.75,1,0.0013996151550011,0.0013996151550011,0.0013996151550011,0.5689305398448183
mp_count_conditioning,geometry,mpj_base_anchor,q13_s23,0.9,2.0,0.35,1.0,1,0.0014002520786852,0.0014002520786852,0.0014002520786852,0.549615379306551
mp_count_conditioning,geometry,mpj_base_anchor,q13_s23,0.7,2.0,0.35,1.0,1,0.001400252137091,0.001400252137091,0.001400252137091,0.5496153793649569
mp_count_conditioning,geometry,mpj_base_anchor,q13_s23,0.5,2.0,0.35,1.0,1,0.0014002521954969,0.0014002521954969,0.0014002521954969,0.5496153794233628
mp_count_conditioning,geometry,mpj_base_anchor,q13_s23,0.35,2.0,0.35,1.0,1,0.0014002522393014,0.0014002522393014,0.0014002522393014,0.5496153794671672
mp_count_conditioning,geometry,mpj_base_anchor,q13_s23,0.2,2.0,0.35,1.0,1,0.0014002522831056,0.0014002522831056,0.0014002522831056,0.5496153795109715
transductive_episode_count,subject_chunk,label_ctx_ridge50,all,0.35,,,0.5,1,0.001400419936901,0.001400419936901,0.001400419936901,0.5689313446267182
transductive_episode_count,subject_chunk,ctx_knn40,no_q2,0.35,,,0.35,1,0.0014004692369389,0.0014004692369389,0.0014004692369389,0.5689313939267561
mp_count_conditioning,geometry,mpj_xt_resid,stage_only,0.5,4.0,0.35,0.75,1,0.0014007044248569,0.0014007044248569,0.0014007044248569,0.5496158316527228
transductive_episode_count,subject_chunk,actual_ctx_blend_prior_ridge50,all,0.25,,,0.35,1,0.0014019047148579,0.0014019047148579,0.0014019047148579,0.568932829404675
transductive_episode_count,subject_chunk,mix_ridge150,core_q_s23,0.5,,,0.35,1,0.001401913560309,0.001401913560309,0.001401913560309,0.5689328382501262
mp_count_conditioning,geometry,mpj_xt_resid,stage_only,0.2,4.0,0.0,0.75,1,0.0014022550750617,0.0014022550750617,0.0014022550750617,0.5496173823029276
transductive_episode_count,subject_chunk,label_ctx_proto10,all,0.25,,,0.5,1,0.0014031639881781,0.0014031639881781,0.0014031639881781,0.5689340886779953
transductive_episode_count,subject_chunk,actual_ctx_proto10,s23_only,0.35,,,0.35,1,0.0014034859578131,0.0014034859578131,0.0014034859578131,0.5689344106476303
transductive_episode_count,subject_chunk,label_ctx_knn15,s23_only,0.5,,,0.5,1,0.0014041635982606,0.0014041635982606,0.0014041635982606,0.5689350882880778
transductive_episode_count,subject_chunk,actual_ctx_ridge150,no_q2,0.35,,,0.35,1,0.0014041720498583,0.0014041720498583,0.0014041720498583,0.5689350967396755
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,all,0.2,2.0,0.0,0.75,1,0.0014042736948494,0.0014042736948494,0.0014042736948494,0.5496194009227152
mp_count_conditioning,geometry,mpj_ridge_resid,oracle_gap_core,0.35,2.0,0.0,1.0,1,0.0014044047150041,0.0014044047150041,0.0014044047150041,0.5496195319428699
transductive_episode_count,subject_chunk,actual_ctx_knn15,no_q2,0.35,,,0.35,1,0.0014048230413341,0.0014048230413341,0.0014048230413341,0.5689357477311513
transductive_episode_count,subject_chunk,ctx_knn40,s23_only,0.25,,,1.0,1,0.0014055534943393,0.0014055534943393,0.0014055534943393,0.5689364781841565
transductive_episode_count,subject_chunk,mix_proto10,no_q2,0.15,,,0.5,1,0.0014070607455372,0.0014070607455372,0.0014070607455372,0.5689379854353543
transductive_episode_count,subject_chunk,actual_ctx_blend_prior_knn15,s23_only,0.25,,,1.0,1,0.001407152514821,0.001407152514821,0.001407152514821,0.5689380772046382
mp_count_conditioning,geometry,mpj_ridge_resid,s23_only,0.2,2.0,0.0,1.0,1,0.0014078944526051,0.0014078944526051,0.0014078944526051,0.549623021680471
transductive_episode_count,subject_chunk,ctx_blend_knn15_ridge50,all,0.25,,,0.35,1,0.001408018260938,0.001408018260938,0.001408018260938,0.5689389429507552
mp_count_conditioning,geometry,mpj_xt_resid,q13_s23,0.35,4.0,0.0,1.0,1,0.0014080218257295,0.0014080218257295,0.0014080218257295,0.5496231490535953
transductive_episode_count,subject_chunk,pred_ridge50,q_only,0.5,,,0.35,1,0.001408030564145,0.001408030564145,0.001408030564145,0.5689389552539622
transductive_episode_count,subject_chunk,ctx_ridge50,s23_only,0.35,,,0.75,1,0.0014086683315132,0.0014086683315132,0.0014086683315132,0.5689395930213303
transductive_episode_count,subject_chunk,actual_ctx_ridge150,no_q2,0.25,,,0.5,1,0.0014087812312475,0.0014087812312475,0.0014087812312475,0.5689397059210647
transductive_episode_count,subject_chunk,pred_knn40,stage_only,0.5,,,0.35,1,0.0014092123234314,0.0014092123234314,0.0014092123234314,0.5689401370132486
mp_count_conditioning,geometry,mpj_ridge_resid,q13_s23,0.9,8.0,0.35,0.75,1,0.0014099404828866,0.0014099404828866,0.0014099404828866,0.5496250677107525
mp_count_conditioning,geometry,mpj_blend_xt_ridge,all,0.9,20.0,0.35,0.75,1,0.0014099549687337,0.0014099549687337,0.0014099549687337,0.5496250821965996
transductive_episode_count,subject_chunk,actual_ctx_blend_prior_ridge50,no_q2,0.15,,,0.75,1,0.0014100252803536,0.0014100252803536,0.0014100252803536,0.5689409499701708
transductive_episode_count,subject_chunk,actual_ctx_knn40,core_q_s23,0.15,,,0.75,1,0.0014103991796039,0.0014103991796039,0.0014103991796039,0.5689413238694211
transductive_episode_count,subject_chunk,actual_blend_prior_knn15,s23_only,0.75,,,0.35,1,0.0014105166928142,0.0014105166928142,0.0014105166928142,0.5689414413826314
transductive_episode_count,subject_chunk,label_ctx_knn40,q_only,0.35,,,0.75,1,0.0014111700540367,0.0014111700540367,0.0014111700540367,0.5689420947438539
transductive_episode_count,subject_chunk,mix_ridge150,core_q_s23,0.35,,,0.5,1,0.0014118759353437,0.0014118759353437,0.0014118759353437,0.5689428006251609
mp_count_conditioning,geometry,mpj_ridge_resid,s23_only,0.35,4.0,0.0,0.75,1,0.0014118800187409,0.0014118800187409,0.0014118800187409,0.5496270072466067
transductive_episode_count,subject_chunk,label_ctx_blend_prior_ridge50,core_q_s23,0.5,,,0.35,1,0.0014119604764837,0.0014119604764837,0.0014119604764837,0.5689428851663009
mp_count_conditioning,geometry,mpj_knn18,s23_only,0.2,2.0,0.0,0.5,1,0.0014121215190219,0.0014121215190219,0.0014121215190219,0.5496272487468877
mp_count_conditioning,geometry,mpj_ridge_resid,all,0.5,2.0,0.35,0.75,1,0.0014128145665476,0.0014128145665476,0.0014128145665476,0.5496279417944134
transductive_episode_count,subject_chunk,ctx_ridge50,no_q2,0.25,,,0.5,1,0.0014140588856987,0.0014140588856987,0.0014140588856987,0.5689449835755159
transductive_episode_count,subject_chunk,mix_blend_prior_knn15,stage_only,0.25,,,0.75,1,0.0014149291856639,0.0014149291856639,0.0014149291856639,0.5689458538754811
transductive_episode_count,subject_chunk,pred_blend_prior_ridge50,core_q_s23,0.35,,,0.35,1,0.0014150685864373,0.0014150685864373,0.0014150685864373,0.5689459932762545
transductive_episode_count,subject_chunk,label_ctx_knn15,s23_only,0.75,,,0.35,1,0.0014151750061083,0.0014151750061083,0.0014151750061083,0.5689460996959255
transductive_episode_count,subject_chunk,mix_ridge150,q_only,0.35,,,0.75,1,0.0014152009910425,0.0014152009910425,0.0014152009910425,0.5689461256808597
transductive_episode_count,subject_chunk,pred_blend_prior_knn15,stage_only,0.35,,,0.5,1,0.0014159245612456,0.0014159245612456,0.0014159245612456,0.5689468492510628
mp_count_conditioning,geometry,mpj_knn18,oracle_gap_core,0.2,2.0,0.35,0.75,1,0.0014163777606275,0.0014163777606275,0.0014163777606275,0.5496315049884933
transductive_episode_count,subject_chunk,label_ctx_blend_prior_knn15,no_q2,0.25,,,0.5,1,0.001416782678564,0.001416782678564,0.001416782678564,0.5689477073683812
transductive_episode_count,subject_chunk,pred_blend_knn15_ridge50,core_q_s23,0.5,,,0.35,1,0.0014167949553465,0.0014167949553465,0.0014167949553465,0.5689477196451637
transductive_episode_count,subject_chunk,pred_blend_prior_knn15,stage_only,0.5,,,0.35,1,0.0014168079779894,0.0014168079779894,0.0014168079779894,0.5689477326678066
transductive_episode_count,subject_chunk,mix_knn15,stage_only,0.35,,,0.5,1,0.0014168188800722,0.0014168188800722,0.0014168188800722,0.5689477435698894
transductive_episode_count,subject_chunk,label_ctx_knn15,stage_only,0.15,,,1.0,1,0.0014171303120651,0.0014171303120651,0.0014171303120651,0.5689480550018823
transductive_episode_count,subject_chunk,mix_knn15,core_q_s23,0.25,,,0.5,1,0.0014195991818422,0.0014195991818422,0.0014195991818422,0.5689505238716593
mp_count_conditioning,geometry,mpj_xt_resid,s23_only,0.9,8.0,0.35,1.0,1,0.0014210445467821,0.0014210445467821,0.0014210445467821,0.549636171774648
mp_count_conditioning,geometry,mpj_ridge_rate,s23_only,0.2,4.0,0.0,1.0,1,0.0014212616477695,0.0014212616477695,0.0014212616477695,0.5496363888756354
transductive_episode_count,subject_chunk,mix_ridge10,q_only,0.25,,,1.0,1,0.0014221042387703,0.0014221042387703,0.0014221042387703,0.5689530289285875
transductive_episode_count,subject_chunk,mix_blend_prior_ridge50,s23_only,0.35,,,0.75,1,0.0014222683083529,0.0014222683083529,0.0014222683083529,0.56895319299817
mp_count_conditioning,geometry,mpj_xt_resid,stage_only,0.2,8.0,0.0,1.0,1,0.0014223459185734,0.0014223459185734,0.0014223459185734,0.5496374731464393
transductive_episode_count,subject_chunk,pred_ridge10,s23_only,0.5,,,0.5,1,0.0014225672322281,0.0014225672322281,0.0014225672322281,0.5689534919220453
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,stage_only,0.2,8.0,0.35,1.0,1,0.0014225797744538,0.0014225797744538,0.0014225797744538,0.5496377070023196
transductive_episode_count,subject_chunk,label_ctx_blend_prior_ridge50,all,0.25,,,0.5,1,0.0014229625994199,0.0014229625994199,0.0014229625994199,0.5689538872892371
transductive_episode_count,subject_chunk,ctx_blend_knn15_ridge50,no_q2,0.25,,,0.5,1,0.0014233873282051,0.0014233873282051,0.0014233873282051,0.5689543120180223
transductive_episode_count,subject_chunk,label_ctx_blend_knn15_ridge50,no_q2,0.35,,,0.5,1,0.001424323908696,0.001424323908696,0.001424323908696,0.5689552485985132
transductive_episode_count,subject_chunk,mix_knn40,s23_only,0.25,,,0.75,1,0.0014244526853167,0.0014244526853167,0.0014244526853167,0.5689553773751339
transductive_episode_count,subject_chunk,actual_blend_knn15_ridge50,no_q2,0.35,,,0.5,1,0.0014255098656884,0.0014255098656884,0.0014255098656884,0.5689564345555056
transductive_episode_count,subject_chunk,ctx_blend_prior_ridge50,s23_only,0.75,,,0.35,1,0.0014259948754247,0.0014259948754247,0.0014259948754247,0.5689569195652419
transductive_episode_count,subject_chunk,actual_ridge150,q_only,0.35,,,0.75,1,0.001426408197104,0.001426408197104,0.001426408197104,0.5689573328869212
mp_count_conditioning,geometry,mpj_blend_xt_ridge,s23_only,0.9,8.0,0.35,0.75,1,0.0014265472038732,0.0014265472038732,0.0014265472038732,0.5496416744317391
mp_count_conditioning,geometry,mpj_blend_resid_knn,s23_only,0.2,8.0,0.0,1.0,1,0.0014272353119646,0.0014272353119646,0.0014272353119646,0.5496423625398305
mp_count_conditioning,geometry,mpj_blend_resid_knn,stage_only,0.35,8.0,0.35,0.5,1,0.0014276699311701,0.0014276699311701,0.0014276699311701,0.549642797159036
mp_count_conditioning,geometry,mpj_knn18,s23_only,0.2,2.0,0.35,0.75,1,0.001427676517389,0.001427676517389,0.001427676517389,0.5496428037452549
transductive_episode_count,subject_chunk,pred_blend_prior_knn15,q_only,0.5,,,0.35,1,0.0014279629874849,0.0014279629874849,0.0014279629874849,0.5689588876773021
mp_count_conditioning,geometry,mpj_ridge_rate,no_q2,0.35,2.0,0.35,0.75,1,0.0014280321021382,0.0014280321021382,0.0014280321021382,0.5496431593300041
transductive_episode_count,subject_chunk,ctx_blend_prior_ridge50,q_only,0.35,,,0.35,1,0.0014284230298339,0.0014284230298339,0.0014284230298339,0.5689593477196511
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,oracle_gap_core,0.7,20.0,0.35,1.0,1,0.0014284391124214,0.0014284391124214,0.0014284391124214,0.5496435663402872
transductive_episode_count,subject_chunk,ctx_blend_prior_knn15,s23_only,0.75,,,0.35,1,0.001428454096003,0.001428454096003,0.001428454096003,0.5689593787858201
transductive_episode_count,subject_chunk,pred_blend_knn15_ridge50,s23_only,0.35,,,0.75,1,0.0014285646995197,0.0014285646995197,0.0014285646995197,0.5689594893893369
mp_count_conditioning,geometry,mpj_xt_resid,s23_only,0.7,2.0,0.35,1.0,1,0.001428755322423,0.001428755322423,0.001428755322423,0.5496438825502888
transductive_episode_count,subject_chunk,ctx_ridge150,s23_only,0.75,,,0.35,1,0.0014289875207812,0.0014289875207812,0.0014289875207812,0.5689599122105984
transductive_episode_count,subject_chunk,pred_blend_prior_ridge50,all,0.15,,,0.75,1,0.001429034152153,0.001429034152153,0.001429034152153,0.5689599588419701
transductive_episode_count,subject_chunk,pred_blend_prior_knn15,q_only,0.35,,,0.5,1,0.0014298967315919,0.0014298967315919,0.0014298967315919,0.5689608214214091
transductive_episode_count,subject_chunk,actual_ctx_knn40,stage_only,0.5,,,0.35,1,0.0014299272457274,0.0014299272457274,0.0014299272457274,0.5689608519355446
transductive_episode_count,subject_chunk,label_ctx_ridge10,q_only,0.25,,,1.0,1,0.001430534584462,0.001430534584462,0.001430534584462,0.5689614592742792
transductive_episode_count,subject_chunk,actual_knn15,no_q2,0.15,,,1.0,1,0.0014308062827043,0.0014308062827043,0.0014308062827043,0.5689617309725215
transductive_episode_count,subject_chunk,actual_ctx_ridge150,s23_only,0.5,,,0.35,1,0.0014308905991508,0.0014308905991508,0.0014308905991508,0.5689618152889679
transductive_episode_count,subject_chunk,actual_ctx_proto10,stage_only,0.15,,,0.75,1,0.0014309070584027,0.0014309070584027,0.0014309070584027,0.5689618317482199
transductive_episode_count,subject_chunk,actual_knn40,q_only,0.75,,,0.35,1,0.0014309187977316,0.0014309187977316,0.0014309187977316,0.5689618434875487
transductive_episode_count,subject_chunk,ctx_knn15,stage_only,0.15,,,0.75,1,0.0014312635158152,0.0014312635158152,0.0014312635158152,0.5689621882056324
transductive_episode_count,subject_chunk,pred_knn15,all,0.35,,,0.35,1,0.0014318899080331,0.0014318899080331,0.0014318899080331,0.5689628145978503
transductive_episode_count,subject_chunk,actual_ctx_blend_knn15_ridge50,core_q_s23,0.25,,,0.5,1,0.0014319849943195,0.0014319849943195,0.0014319849943195,0.5689629096841367
transductive_episode_count,subject_chunk,label_ctx_blend_prior_ridge50,core_q_s23,0.35,,,0.5,1,0.0014328040458158,0.0014328040458158,0.0014328040458158,0.568963728735633
transductive_episode_count,subject_chunk,label_ctx_blend_prior_ridge50,no_q2,0.5,,,0.35,1,0.0014335384009344,0.0014335384009344,0.0014335384009344,0.5689644630907515
transductive_episode_count,subject_chunk,pred_blend_knn15_ridge50,core_q_s23,0.35,,,0.5,1,0.001434208135559,0.001434208135559,0.001434208135559,0.5689651328253762
transductive_episode_count,subject_chunk,actual_ctx_blend_prior_knn15,q_only,0.15,,,1.0,1,0.0014342392053632,0.0014342392053632,0.0014342392053632,0.5689651638951804
transductive_episode_count,subject_chunk,pred_knn40,q_only,0.25,,,1.0,1,0.0014342536242696,0.0014342536242696,0.0014342536242696,0.5689651783140868
transductive_episode_count,subject_chunk,actual_ctx_knn40,stage_only,0.35,,,0.5,1,0.001434280683018,0.001434280683018,0.001434280683018,0.5689652053728352
transductive_episode_count,subject_chunk,ctx_blend_prior_knn15,q_only,0.15,,,1.0,1,0.0014343297336428,0.0014343297336428,0.0014343297336428,0.56896525442346
mp_count_conditioning,geometry,mpj_ridge_resid_heavy,q13_s23,0.7,8.0,0.35,1.0,1,0.001434571172353,0.001434571172353,0.001434571172353,0.5496496984002188
transductive_episode_count,subject_chunk,pred_knn5,stage_only,0.5,,,0.35,1,0.0014347754233313,0.0014347754233313,0.0014347754233313,0.5689657001131485
transductive_episode_count,subject_chunk,mix_blend_knn15_ridge50,all,0.5,,,0.35,1,0.0014350203262177,0.0014350203262177,0.0014350203262177,0.5689659450160349
mp_count_conditioning,geometry,mpj_blend_xt_ridge,no_q2,0.5,2.0,0.35,0.75,1,0.0014356396491286,0.0014356396491286,0.0014356396491286,0.5496507668769944
transductive_episode_count,subject_chunk,label_ctx_blend_prior_knn15,core_q_s23,0.15,,,0.75,1,0.0014358749001046,0.0014358749001046,0.0014358749001046,0.5689667995899218
transductive_episode_count,subject_chunk,pred_knn5,core_q_s23,0.35,,,0.35,1,0.0014361670095006,0.0014361670095006,0.0014361670095006,0.5689670916993178
mp_count_conditioning,geometry,mpj_blend_resid_knn,s23_only,0.7,8.0,0.35,0.5,1,0.0014370849008985,0.0014370849008985,0.0014370849008985,0.5496522121287644
mp_count_conditioning,geometry,mpj_xt_resid,q13_s23,0.9,8.0,0.0,0.75,1,0.0014370913475779,0.0014370913475779,0.0014370913475779,0.5496522185754438
transductive_episode_count,subject_chunk,actual_ctx_blend_knn15_ridge50,stage_only,0.25,,,0.75,1,0.0014372567302207,0.0014372567302207,0.0014372567302207,0.5689681814200379
transductive_episode_count,subject_chunk,ctx_ridge150,q_only,0.35,,,0.35,1,0.0014373206335646,0.0014373206335646,0.0014373206335646,0.5689682453233817
mp_count_conditioning,geometry,mpj_ridge_rate,all,0.35,8.0,0.0,0.75,1,0.0014376226606329,0.0014376226606329,0.0014376226606329,0.5496527498884988
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q13_s23,0.9,2.0,0.35,1.0,1,0.0014380702954407,0.0014380702954407,0.0014380702954407,0.5496531975233065
transductive_episode_count,subject_chunk,ctx_knn40,q_only,0.25,,,0.75,1,0.0014382909462209,0.0014382909462209,0.0014382909462209,0.5689692156360381
transductive_episode_count,subject_chunk,mix_knn15,no_q2,0.15,,,1.0,1,0.0014385035896148,0.0014385035896148,0.0014385035896148,0.568969428279432
transductive_episode_count,subject_chunk,mix_blend_prior_ridge50,all,0.35,,,0.35,1,0.0014391945600087,0.0014391945600087,0.0014391945600087,0.5689701192498259
mp_count_conditioning,geometry,mpj_xt_resid,stage_only,0.35,2.0,0.35,0.75,1,0.0014410467562793,0.0014410467562793,0.0014410467562793,0.5496561739841451
transductive_episode_count,subject_chunk,label_ctx_ridge10,s23_only,0.25,,,1.0,1,0.0014410969855876,0.0014410969855876,0.0014410969855876,0.5689720216754048
mp_count_conditioning,geometry,mpj_ridge_rate,stage_only,0.2,20.0,0.35,1.0,1,0.0014413068495775,0.0014413068495775,0.0014413068495775,0.5496564340774434
mp_count_conditioning,geometry,mpj_knn18,s23_only,0.35,2.0,0.35,0.5,1,0.0014413141192342,0.0014413141192342,0.0014413141192342,0.5496564413471
transductive_episode_count,subject_chunk,actual_knn15,all,0.15,,,0.75,1,0.0014414300957303,0.0014414300957303,0.0014414300957303,0.5689723547855475
mp_count_conditioning,geometry,mpj_ridge_resid,all,0.2,2.0,0.0,0.75,1,0.0014422324974971,0.0014422324974971,0.0014422324974971,0.549657359725363
mp_count_conditioning,geometry,mpj_blend_resid_knn,all,0.2,4.0,0.0,0.75,1,0.0014425609484527,0.0014425609484527,0.0014425609484527,0.5496576881763185
transductive_episode_count,subject_chunk,actual_ctx_blend_prior_knn15,no_q2,0.15,,,0.75,1,0.001442656324936,0.001442656324936,0.001442656324936,0.5689735810147531
transductive_episode_count,subject_chunk,mix_blend_knn15_ridge50,core_q_s23,0.35,,,0.5,1,0.0014437777110694,0.0014437777110694,0.0014437777110694,0.5689747024008865
mp_count_conditioning,geometry,mpj_xt_resid,s23_only,0.7,4.0,0.0,0.75,1,0.0014439145577946,0.0014439145577946,0.0014439145577946,0.5496590417856605
transductive_episode_count,subject_chunk,actual_blend_prior_ridge50,all,0.35,,,0.35,1,0.0014449447879719,0.0014449447879719,0.0014449447879719,0.5689758694777891
transductive_episode_count,subject_chunk,ctx_knn40,no_q2,0.25,,,0.5,1,0.0014456347941738,0.0014456347941738,0.0014456347941738,0.568976559483991
transductive_episode_count,subject_chunk,pred_knn40,q_only,0.75,,,0.35,1,0.0014457476710244,0.0014457476710244,0.0014457476710244,0.5689766723608416
mp_count_conditioning,geometry,mpj_blend_xt_ridge,q13_s23,0.35,2.0,0.0,1.0,1,0.0014463332946721,0.0014463332946721,0.0014463332946721,0.549661460522538
transductive_episode_count,subject_chunk,pred_blend_prior_ridge50,core_q_s23,0.25,,,0.5,1,0.0014468110861729,0.0014468110861729,0.0014468110861729,0.5689777357759901
mp_count_conditioning,geometry,mpj_ridge_resid,all,0.9,20.0,0.35,0.5,1,0.0014469883426906,0.0014469883426906,0.0014469883426906,0.5496621155705564
mp_count_conditioning,geometry,mpj_blend_resid_knn,oracle_gap_core,0.2,2.0,0.0,1.0,1,0.0014472489441467,0.0014472489441467,0.0014472489441467,0.5496623761720125
mp_count_conditioning,geometry,mpj_blend_resid_knn,oracle_gap_core,0.5,8.0,0.0,0.75,1,0.0014475793598629,0.0014475793598629,0.0014475793598629,0.5496627065877288
