pred_index,base_index,tag,strategy,source,fallback,selector,target_scope,graft_alpha,selected_cells,selected_rows,selected_tail_adv_mean,selected_e72_pos_mean,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,e72_adverse_positive_exposure_all,e72_adverse_weighted_positive_mean,e72_adverse_positive_weight_frac,hard_worst_tail_mean,kl_if_mixmin_calibrated,move_l1_vs_e95,active_cells_vs_e95,is_graft,is_strict_like,beat_e95_rate_broad_plausible,beat_e95_rate_broad_q2s3,beat_e95_rate_near_unit_tail,beat_e95_rate_tight_plausible,mean_pred_delta_broad_plausible,mean_pred_delta_broad_q2s3,mean_pred_delta_near_unit_tail,mean_pred_delta_tight_plausible,mean_vs_e95_broad_plausible,mean_vs_e95_broad_q2s3,mean_vs_e95_near_unit_tail,mean_vs_e95_tight_plausible,p95_vs_e95_broad_plausible,p95_vs_e95_broad_q2s3,p95_vs_e95_near_unit_tail,p95_vs_e95_tight_plausible,e101_pass
78,0,e101_e95_q2s3_tail_graft_a8bebd0a,e95_q2s3_tail_graft,e95,e89,s3_e72_pos_q0.00,s3,1.0,39.0,39.0,5.614766808720039e-05,0.010573516669165652,-2.6159387626289998e-05,-2.6159387626289998e-05,-3.19655962595089e-05,-5.129896696431935e-06,-5.129896696431935e-06,-1.1840082578817857e-05,-3.381598614815573e-05,-3.381598614815573e-05,-3.19655962595089e-05,-3.953228003417131e-05,-3.953228003417131e-05,-3.19655962595089e-05,-3.953228003417131e-05,-5.129896696431935e-06,3,3,157,-0.00013435512789669035,-5.171233035361489e-05,-0.00017368132146564075,-6.0655941758358534e-05,-0.00043211959005300116,-0.00024638776590567985,-0.0004043171186723924,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005525618219055009,0.0042376650279956395,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007876628020389221,0.002534896499958803,0.3480563223557736,0.0027004986894991175,1.1379058783503502e-05,2.2660204013786465e-05,8,True,True,0.1761297798377752,0.296195652173913,0.20985556499575192,0.2021505376344086,-1.5202095422021993e-05,-1.5234793381682949e-05,-1.5250101169520096e-05,-1.5236906471761466e-05,1.086045780265327e-07,7.590661836557803e-08,6.059883052843055e-08,7.379352828706509e-08,3.45480684484728e-07,3.6509728317563614e-07,2.2242494758939946e-07,2.666092273691283e-07,False
78,0,e101_e95_q2s3_tail_graft_a8bebd0a,e95_q2s3_tail_graft,e95,e89,s3_diff_abs_q0.00,s3,1.0,8.0,8.0,0.0002737198819251019,0.002169413016770528,-2.6159387626289998e-05,-2.6159387626289998e-05,-3.19655962595089e-05,-5.129896696431935e-06,-5.129896696431935e-06,-1.1840082578817857e-05,-3.381598614815573e-05,-3.381598614815573e-05,-3.19655962595089e-05,-3.953228003417131e-05,-3.953228003417131e-05,-3.19655962595089e-05,-3.953228003417131e-05,-5.129896696431935e-06,3,3,161,-0.00013435512789669035,-5.171233035361489e-05,-0.00017368132146564075,-6.0655941758358534e-05,-0.00043211959005300116,-0.00024638776590567985,-0.0004043171186723924,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005525618219055009,0.0042376650279956395,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007876628020389221,0.002534896499958803,0.3480563223557736,0.0027004986894991175,1.1379058783503502e-05,2.2660204013786465e-05,8,True,True,0.1761297798377752,0.296195652173913,0.20985556499575192,0.2021505376344086,-1.5202095422021993e-05,-1.5234793381682949e-05,-1.5250101169520096e-05,-1.5236906471761466e-05,1.086045780265327e-07,7.590661836557803e-08,6.059883052843055e-08,7.379352828706509e-08,3.45480684484728e-07,3.6509728317563614e-07,2.2242494758939946e-07,2.666092273691283e-07,False
78,0,e101_e95_q2s3_tail_graft_a8bebd0a,e95_q2s3_tail_graft,e95,e85,s3_all,s3,1.0,250.0,250.0,8.75903622160326e-06,0.0016494686003898416,-2.6159387626289998e-05,-2.6159387626289998e-05,-3.19655962595089e-05,-5.129896696431935e-06,-5.129896696431935e-06,-1.1840082578817857e-05,-3.381598614815573e-05,-3.381598614815573e-05,-3.19655962595089e-05,-3.953228003417131e-05,-3.953228003417131e-05,-3.19655962595089e-05,-3.953228003417131e-05,-5.129896696431935e-06,3,3,349,-0.00013435512789669035,-5.171233035361489e-05,-0.00017368132146564075,-6.0655941758358534e-05,-0.00043211959005300116,-0.00024638776590567985,-0.0004043171186723924,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005525618219055009,0.0042376650279956395,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007876628020389221,0.002534896499958803,0.3480563223557736,0.0027004986894991175,1.1379058783503502e-05,2.2660204013786465e-05,8,True,True,0.1761297798377752,0.296195652173913,0.20985556499575192,0.2021505376344086,-1.5202095422021993e-05,-1.5234793381682949e-05,-1.5250101169520096e-05,-1.5236906471761466e-05,1.086045780265327e-07,7.590661836557803e-08,6.059883052843055e-08,7.379352828706509e-08,3.45480684484728e-07,3.6509728317563614e-07,2.2242494758939946e-07,2.666092273691283e-07,False
78,0,e101_e95_q2s3_tail_graft_a8bebd0a,e95_q2s3_tail_graft,e95,e85,s3_e89_tail_adv_q0.00,s3,1.0,8.0,8.0,0.0002737198819251019,0.002169413016770528,-2.6159387626289998e-05,-2.6159387626289998e-05,-3.19655962595089e-05,-5.129896696431935e-06,-5.129896696431935e-06,-1.1840082578817857e-05,-3.381598614815573e-05,-3.381598614815573e-05,-3.19655962595089e-05,-3.953228003417131e-05,-3.953228003417131e-05,-3.19655962595089e-05,-3.953228003417131e-05,-5.129896696431935e-06,3,3,357,-0.00013435512789669035,-5.171233035361489e-05,-0.00017368132146564075,-6.0655941758358534e-05,-0.00043211959005300116,-0.00024638776590567985,-0.0004043171186723924,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005525618219055009,0.0042376650279956395,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007876628020389221,0.002534896499958803,0.3480563223557736,0.0027004986894991175,1.1379058783503502e-05,2.2660204013786465e-05,8,True,True,0.1761297798377752,0.296195652173913,0.20985556499575192,0.2021505376344086,-1.5202095422021993e-05,-1.5234793381682949e-05,-1.5250101169520096e-05,-1.5236906471761466e-05,1.086045780265327e-07,7.590661836557803e-08,6.059883052843055e-08,7.379352828706509e-08,3.45480684484728e-07,3.6509728317563614e-07,2.2242494758939946e-07,2.666092273691283e-07,False
78,0,e101_e95_q2s3_tail_graft_a8bebd0a,e95_q2s3_tail_graft,e95,e85,s3_e72_pos_q0.00,s3,1.0,39.0,39.0,5.614766808720039e-05,0.010573516669165652,-2.6159387626289998e-05,-2.6159387626289998e-05,-3.19655962595089e-05,-5.129896696431935e-06,-5.129896696431935e-06,-1.1840082578817857e-05,-3.381598614815573e-05,-3.381598614815573e-05,-3.19655962595089e-05,-3.953228003417131e-05,-3.953228003417131e-05,-3.19655962595089e-05,-3.953228003417131e-05,-5.129896696431935e-06,3,3,361,-0.00013435512789669035,-5.171233035361489e-05,-0.00017368132146564075,-6.0655941758358534e-05,-0.00043211959005300116,-0.00024638776590567985,-0.0004043171186723924,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005525618219055009,0.0042376650279956395,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007876628020389221,0.002534896499958803,0.3480563223557736,0.0027004986894991175,1.1379058783503502e-05,2.2660204013786465e-05,8,True,True,0.1761297798377752,0.296195652173913,0.20985556499575192,0.2021505376344086,-1.5202095422021993e-05,-1.5234793381682949e-05,-1.5250101169520096e-05,-1.5236906471761466e-05,1.086045780265327e-07,7.590661836557803e-08,6.059883052843055e-08,7.379352828706509e-08,3.45480684484728e-07,3.6509728317563614e-07,2.2242494758939946e-07,2.666092273691283e-07,False
78,0,e101_e95_q2s3_tail_graft_a8bebd0a,e95_q2s3_tail_graft,e95,e85,s3_diff_abs_q0.00,s3,1.0,8.0,8.0,0.0002737198819251019,0.002169413016770528,-2.6159387626289998e-05,-2.6159387626289998e-05,-3.19655962595089e-05,-5.129896696431935e-06,-5.129896696431935e-06,-1.1840082578817857e-05,-3.381598614815573e-05,-3.381598614815573e-05,-3.19655962595089e-05,-3.953228003417131e-05,-3.953228003417131e-05,-3.19655962595089e-05,-3.953228003417131e-05,-5.129896696431935e-06,3,3,365,-0.00013435512789669035,-5.171233035361489e-05,-0.00017368132146564075,-6.0655941758358534e-05,-0.00043211959005300116,-0.00024638776590567985,-0.0004043171186723924,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005525618219055009,0.0042376650279956395,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007876628020389221,0.002534896499958803,0.3480563223557736,0.0027004986894991175,1.1379058783503502e-05,2.2660204013786465e-05,8,True,True,0.1761297798377752,0.296195652173913,0.20985556499575192,0.2021505376344086,-1.5202095422021993e-05,-1.5234793381682949e-05,-1.5250101169520096e-05,-1.5236906471761466e-05,1.086045780265327e-07,7.590661836557803e-08,6.059883052843055e-08,7.379352828706509e-08,3.45480684484728e-07,3.6509728317563614e-07,2.2242494758939946e-07,2.666092273691283e-07,False
48,0,e101_e95_q2s3_tail_graft_accb1569,e95_q2s3_tail_graft,e95,e89,q2_all,q2,0.5,250.0,250.0,0.0001902552239469143,0.0017124963760453082,-2.6159173575623917e-05,-2.6159173575623917e-05,-3.200980773765405e-05,-5.2283859365287455e-06,-5.2283859365287455e-06,-1.187850359452014e-05,-3.37809388762933e-05,-3.37809388762933e-05,-3.200980773765405e-05,-3.946819591404971e-05,-3.946819591404971e-05,-3.200980773765405e-05,-3.946819591404971e-05,-5.2283859365287455e-06,3,3,75,-0.00011614034105971172,-3.456140215041259e-05,-0.00017073385352536774,-3.052018930105316e-05,-0.00044162306692771547,-0.0002360716281143843,-0.0004033601804351673,4.9499751098091703e-05,0.7222222222222222,0.9444444444444444,True,0.0055087240230929585,0.0041785353421284616,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007752969742998159,0.002499588620122892,0.3480563223557736,0.0026881328617600116,1.1370243750162046e-05,3.9554399975843395e-05,11,True,True,0.4130938586326767,0.782608695652174,0.4468988954970263,0.43942652329749105,-1.619188326766785e-05,-1.8345598158583626e-05,-1.6220897657464427e-05,-1.6235789447071943e-05,-8.811832676193245e-07,-3.034898158535099e-06,-9.101976574159019e-07,-9.25089447023414e-07,3.418298378345523e-07,3.55096888370622e-07,2.2048421498606783e-07,2.603685082578193e-07,False
48,0,e101_e95_q2s3_tail_graft_accb1569,e95_q2s3_tail_graft,e95,e89,q2_e89_tail_adv_q0.00,q2,0.5,11.0,11.0,0.0043239823624298705,0.007351365138419042,-2.6159173575623917e-05,-2.6159173575623917e-05,-3.200980773765405e-05,-5.2283859365287455e-06,-5.2283859365287455e-06,-1.187850359452014e-05,-3.37809388762933e-05,-3.37809388762933e-05,-3.200980773765405e-05,-3.946819591404971e-05,-3.946819591404971e-05,-3.200980773765405e-05,-3.946819591404971e-05,-5.2283859365287455e-06,3,3,83,-0.00011614034105971172,-3.456140215041259e-05,-0.00017073385352536774,-3.052018930105316e-05,-0.00044162306692771547,-0.0002360716281143843,-0.0004033601804351673,4.9499751098091703e-05,0.7222222222222222,0.9444444444444444,True,0.0055087240230929585,0.0041785353421284616,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007752969742998159,0.002499588620122892,0.3480563223557736,0.0026881328617600116,1.1370243750162046e-05,3.9554399975843395e-05,11,True,True,0.4130938586326767,0.782608695652174,0.4468988954970263,0.43942652329749105,-1.619188326766785e-05,-1.8345598158583626e-05,-1.6220897657464427e-05,-1.6235789447071943e-05,-8.811832676193245e-07,-3.034898158535099e-06,-9.101976574159019e-07,-9.25089447023414e-07,3.418298378345523e-07,3.55096888370622e-07,2.2048421498606783e-07,2.603685082578193e-07,False
48,0,e101_e95_q2s3_tail_graft_accb1569,e95_q2s3_tail_graft,e95,e89,q2_e72_pos_q0.00,q2,0.5,40.0,40.0,0.0011890951496682143,0.010703102350283177,-2.6159173575623917e-05,-2.6159173575623917e-05,-3.200980773765405e-05,-5.2283859365287455e-06,-5.2283859365287455e-06,-1.187850359452014e-05,-3.37809388762933e-05,-3.37809388762933e-05,-3.200980773765405e-05,-3.946819591404971e-05,-3.946819591404971e-05,-3.200980773765405e-05,-3.946819591404971e-05,-5.2283859365287455e-06,3,3,87,-0.00011614034105971172,-3.456140215041259e-05,-0.00017073385352536774,-3.052018930105316e-05,-0.00044162306692771547,-0.0002360716281143843,-0.0004033601804351673,4.9499751098091703e-05,0.7222222222222222,0.9444444444444444,True,0.0055087240230929585,0.0041785353421284616,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007752969742998159,0.002499588620122892,0.3480563223557736,0.0026881328617600116,1.1370243750162046e-05,3.9554399975843395e-05,11,True,True,0.4130938586326767,0.782608695652174,0.4468988954970263,0.43942652329749105,-1.619188326766785e-05,-1.8345598158583626e-05,-1.6220897657464427e-05,-1.6235789447071943e-05,-8.811832676193245e-07,-3.034898158535099e-06,-9.101976574159019e-07,-9.25089447023414e-07,3.418298378345523e-07,3.55096888370622e-07,2.2048421498606783e-07,2.603685082578193e-07,False
48,0,e101_e95_q2s3_tail_graft_accb1569,e95_q2s3_tail_graft,e95,e89,q2_diff_abs_q0.00,q2,0.5,11.0,11.0,0.0043239823624298705,0.007351365138419042,-2.6159173575623917e-05,-2.6159173575623917e-05,-3.200980773765405e-05,-5.2283859365287455e-06,-5.2283859365287455e-06,-1.187850359452014e-05,-3.37809388762933e-05,-3.37809388762933e-05,-3.200980773765405e-05,-3.946819591404971e-05,-3.946819591404971e-05,-3.200980773765405e-05,-3.946819591404971e-05,-5.2283859365287455e-06,3,3,91,-0.00011614034105971172,-3.456140215041259e-05,-0.00017073385352536774,-3.052018930105316e-05,-0.00044162306692771547,-0.0002360716281143843,-0.0004033601804351673,4.9499751098091703e-05,0.7222222222222222,0.9444444444444444,True,0.0055087240230929585,0.0041785353421284616,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007752969742998159,0.002499588620122892,0.3480563223557736,0.0026881328617600116,1.1370243750162046e-05,3.9554399975843395e-05,11,True,True,0.4130938586326767,0.782608695652174,0.4468988954970263,0.43942652329749105,-1.619188326766785e-05,-1.8345598158583626e-05,-1.6220897657464427e-05,-1.6235789447071943e-05,-8.811832676193245e-07,-3.034898158535099e-06,-9.101976574159019e-07,-9.25089447023414e-07,3.418298378345523e-07,3.55096888370622e-07,2.2048421498606783e-07,2.603685082578193e-07,False
48,0,e101_e95_q2s3_tail_graft_accb1569,e95_q2s3_tail_graft,e95,e85,q2_all,q2,0.5,250.0,250.0,0.0001902552239469143,0.0017124963760453082,-2.6159173575623917e-05,-2.6159173575623917e-05,-3.200980773765405e-05,-5.2283859365287455e-06,-5.2283859365287455e-06,-1.187850359452014e-05,-3.37809388762933e-05,-3.37809388762933e-05,-3.200980773765405e-05,-3.946819591404971e-05,-3.946819591404971e-05,-3.200980773765405e-05,-3.946819591404971e-05,-5.2283859365287455e-06,3,3,279,-0.00011614034105971172,-3.456140215041259e-05,-0.00017073385352536774,-3.052018930105316e-05,-0.00044162306692771547,-0.0002360716281143843,-0.0004033601804351673,4.9499751098091703e-05,0.7222222222222222,0.9444444444444444,True,0.0055087240230929585,0.0041785353421284616,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007752969742998159,0.002499588620122892,0.3480563223557736,0.0026881328617600116,1.1370243750162046e-05,3.9554399975843395e-05,11,True,True,0.4130938586326767,0.782608695652174,0.4468988954970263,0.43942652329749105,-1.619188326766785e-05,-1.8345598158583626e-05,-1.6220897657464427e-05,-1.6235789447071943e-05,-8.811832676193245e-07,-3.034898158535099e-06,-9.101976574159019e-07,-9.25089447023414e-07,3.418298378345523e-07,3.55096888370622e-07,2.2048421498606783e-07,2.603685082578193e-07,False
48,0,e101_e95_q2s3_tail_graft_accb1569,e95_q2s3_tail_graft,e95,e85,q2_e89_tail_adv_q0.00,q2,0.5,11.0,11.0,0.0043239823624298705,0.007351365138419042,-2.6159173575623917e-05,-2.6159173575623917e-05,-3.200980773765405e-05,-5.2283859365287455e-06,-5.2283859365287455e-06,-1.187850359452014e-05,-3.37809388762933e-05,-3.37809388762933e-05,-3.200980773765405e-05,-3.946819591404971e-05,-3.946819591404971e-05,-3.200980773765405e-05,-3.946819591404971e-05,-5.2283859365287455e-06,3,3,287,-0.00011614034105971172,-3.456140215041259e-05,-0.00017073385352536774,-3.052018930105316e-05,-0.00044162306692771547,-0.0002360716281143843,-0.0004033601804351673,4.9499751098091703e-05,0.7222222222222222,0.9444444444444444,True,0.0055087240230929585,0.0041785353421284616,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007752969742998159,0.002499588620122892,0.3480563223557736,0.0026881328617600116,1.1370243750162046e-05,3.9554399975843395e-05,11,True,True,0.4130938586326767,0.782608695652174,0.4468988954970263,0.43942652329749105,-1.619188326766785e-05,-1.8345598158583626e-05,-1.6220897657464427e-05,-1.6235789447071943e-05,-8.811832676193245e-07,-3.034898158535099e-06,-9.101976574159019e-07,-9.25089447023414e-07,3.418298378345523e-07,3.55096888370622e-07,2.2048421498606783e-07,2.603685082578193e-07,False
48,0,e101_e95_q2s3_tail_graft_accb1569,e95_q2s3_tail_graft,e95,e85,q2_e72_pos_q0.00,q2,0.5,40.0,40.0,0.0011890951496682143,0.010703102350283177,-2.6159173575623917e-05,-2.6159173575623917e-05,-3.200980773765405e-05,-5.2283859365287455e-06,-5.2283859365287455e-06,-1.187850359452014e-05,-3.37809388762933e-05,-3.37809388762933e-05,-3.200980773765405e-05,-3.946819591404971e-05,-3.946819591404971e-05,-3.200980773765405e-05,-3.946819591404971e-05,-5.2283859365287455e-06,3,3,291,-0.00011614034105971172,-3.456140215041259e-05,-0.00017073385352536774,-3.052018930105316e-05,-0.00044162306692771547,-0.0002360716281143843,-0.0004033601804351673,4.9499751098091703e-05,0.7222222222222222,0.9444444444444444,True,0.0055087240230929585,0.0041785353421284616,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007752969742998159,0.002499588620122892,0.3480563223557736,0.0026881328617600116,1.1370243750162046e-05,3.9554399975843395e-05,11,True,True,0.4130938586326767,0.782608695652174,0.4468988954970263,0.43942652329749105,-1.619188326766785e-05,-1.8345598158583626e-05,-1.6220897657464427e-05,-1.6235789447071943e-05,-8.811832676193245e-07,-3.034898158535099e-06,-9.101976574159019e-07,-9.25089447023414e-07,3.418298378345523e-07,3.55096888370622e-07,2.2048421498606783e-07,2.603685082578193e-07,False
48,0,e101_e95_q2s3_tail_graft_accb1569,e95_q2s3_tail_graft,e95,e85,q2_diff_abs_q0.00,q2,0.5,11.0,11.0,0.0043239823624298705,0.007351365138419042,-2.6159173575623917e-05,-2.6159173575623917e-05,-3.200980773765405e-05,-5.2283859365287455e-06,-5.2283859365287455e-06,-1.187850359452014e-05,-3.37809388762933e-05,-3.37809388762933e-05,-3.200980773765405e-05,-3.946819591404971e-05,-3.946819591404971e-05,-3.200980773765405e-05,-3.946819591404971e-05,-5.2283859365287455e-06,3,3,295,-0.00011614034105971172,-3.456140215041259e-05,-0.00017073385352536774,-3.052018930105316e-05,-0.00044162306692771547,-0.0002360716281143843,-0.0004033601804351673,4.9499751098091703e-05,0.7222222222222222,0.9444444444444444,True,0.0055087240230929585,0.0041785353421284616,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007752969742998159,0.002499588620122892,0.3480563223557736,0.0026881328617600116,1.1370243750162046e-05,3.9554399975843395e-05,11,True,True,0.4130938586326767,0.782608695652174,0.4468988954970263,0.43942652329749105,-1.619188326766785e-05,-1.8345598158583626e-05,-1.6220897657464427e-05,-1.6235789447071943e-05,-8.811832676193245e-07,-3.034898158535099e-06,-9.101976574159019e-07,-9.25089447023414e-07,3.418298378345523e-07,3.55096888370622e-07,2.2048421498606783e-07,2.603685082578193e-07,False
48,0,e101_e95_q2s3_tail_graft_accb1569,e95_q2s3_tail_graft,e95,mixmin,q2_all,q2,0.5,250.0,250.0,0.0001902552239469143,0.0017124963760453082,-2.6159173575623917e-05,-2.6159173575623917e-05,-3.200980773765405e-05,-5.2283859365287455e-06,-5.2283859365287455e-06,-1.187850359452014e-05,-3.37809388762933e-05,-3.37809388762933e-05,-3.200980773765405e-05,-3.946819591404971e-05,-3.946819591404971e-05,-3.200980773765405e-05,-3.946819591404971e-05,-5.2283859365287455e-06,3,3,483,-0.00011614034105971172,-3.456140215041259e-05,-0.00017073385352536774,-3.052018930105316e-05,-0.00044162306692771547,-0.0002360716281143843,-0.0004033601804351673,4.9499751098091703e-05,0.7222222222222222,0.9444444444444444,True,0.0055087240230929585,0.0041785353421284616,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007752969742998159,0.002499588620122892,0.3480563223557736,0.0026881328617600116,1.1370243750162046e-05,3.9554399975843395e-05,11,True,True,0.4130938586326767,0.782608695652174,0.4468988954970263,0.43942652329749105,-1.619188326766785e-05,-1.8345598158583626e-05,-1.6220897657464427e-05,-1.6235789447071943e-05,-8.811832676193245e-07,-3.034898158535099e-06,-9.101976574159019e-07,-9.25089447023414e-07,3.418298378345523e-07,3.55096888370622e-07,2.2048421498606783e-07,2.603685082578193e-07,False
48,0,e101_e95_q2s3_tail_graft_accb1569,e95_q2s3_tail_graft,e95,mixmin,q2_e89_tail_adv_q0.00,q2,0.5,11.0,11.0,0.0043239823624298705,0.007351365138419042,-2.6159173575623917e-05,-2.6159173575623917e-05,-3.200980773765405e-05,-5.2283859365287455e-06,-5.2283859365287455e-06,-1.187850359452014e-05,-3.37809388762933e-05,-3.37809388762933e-05,-3.200980773765405e-05,-3.946819591404971e-05,-3.946819591404971e-05,-3.200980773765405e-05,-3.946819591404971e-05,-5.2283859365287455e-06,3,3,491,-0.00011614034105971172,-3.456140215041259e-05,-0.00017073385352536774,-3.052018930105316e-05,-0.00044162306692771547,-0.0002360716281143843,-0.0004033601804351673,4.9499751098091703e-05,0.7222222222222222,0.9444444444444444,True,0.0055087240230929585,0.0041785353421284616,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007752969742998159,0.002499588620122892,0.3480563223557736,0.0026881328617600116,1.1370243750162046e-05,3.9554399975843395e-05,11,True,True,0.4130938586326767,0.782608695652174,0.4468988954970263,0.43942652329749105,-1.619188326766785e-05,-1.8345598158583626e-05,-1.6220897657464427e-05,-1.6235789447071943e-05,-8.811832676193245e-07,-3.034898158535099e-06,-9.101976574159019e-07,-9.25089447023414e-07,3.418298378345523e-07,3.55096888370622e-07,2.2048421498606783e-07,2.603685082578193e-07,False
48,0,e101_e95_q2s3_tail_graft_accb1569,e95_q2s3_tail_graft,e95,mixmin,q2_e72_pos_q0.00,q2,0.5,40.0,40.0,0.0011890951496682143,0.010703102350283177,-2.6159173575623917e-05,-2.6159173575623917e-05,-3.200980773765405e-05,-5.2283859365287455e-06,-5.2283859365287455e-06,-1.187850359452014e-05,-3.37809388762933e-05,-3.37809388762933e-05,-3.200980773765405e-05,-3.946819591404971e-05,-3.946819591404971e-05,-3.200980773765405e-05,-3.946819591404971e-05,-5.2283859365287455e-06,3,3,495,-0.00011614034105971172,-3.456140215041259e-05,-0.00017073385352536774,-3.052018930105316e-05,-0.00044162306692771547,-0.0002360716281143843,-0.0004033601804351673,4.9499751098091703e-05,0.7222222222222222,0.9444444444444444,True,0.0055087240230929585,0.0041785353421284616,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007752969742998159,0.002499588620122892,0.3480563223557736,0.0026881328617600116,1.1370243750162046e-05,3.9554399975843395e-05,11,True,True,0.4130938586326767,0.782608695652174,0.4468988954970263,0.43942652329749105,-1.619188326766785e-05,-1.8345598158583626e-05,-1.6220897657464427e-05,-1.6235789447071943e-05,-8.811832676193245e-07,-3.034898158535099e-06,-9.101976574159019e-07,-9.25089447023414e-07,3.418298378345523e-07,3.55096888370622e-07,2.2048421498606783e-07,2.603685082578193e-07,False
48,0,e101_e95_q2s3_tail_graft_accb1569,e95_q2s3_tail_graft,e95,mixmin,q2_diff_abs_q0.00,q2,0.5,11.0,11.0,0.0043239823624298705,0.007351365138419042,-2.6159173575623917e-05,-2.6159173575623917e-05,-3.200980773765405e-05,-5.2283859365287455e-06,-5.2283859365287455e-06,-1.187850359452014e-05,-3.37809388762933e-05,-3.37809388762933e-05,-3.200980773765405e-05,-3.946819591404971e-05,-3.946819591404971e-05,-3.200980773765405e-05,-3.946819591404971e-05,-5.2283859365287455e-06,3,3,499,-0.00011614034105971172,-3.456140215041259e-05,-0.00017073385352536774,-3.052018930105316e-05,-0.00044162306692771547,-0.0002360716281143843,-0.0004033601804351673,4.9499751098091703e-05,0.7222222222222222,0.9444444444444444,True,0.0055087240230929585,0.0041785353421284616,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007752969742998159,0.002499588620122892,0.3480563223557736,0.0026881328617600116,1.1370243750162046e-05,3.9554399975843395e-05,11,True,True,0.4130938586326767,0.782608695652174,0.4468988954970263,0.43942652329749105,-1.619188326766785e-05,-1.8345598158583626e-05,-1.6220897657464427e-05,-1.6235789447071943e-05,-8.811832676193245e-07,-3.034898158535099e-06,-9.101976574159019e-07,-9.25089447023414e-07,3.418298378345523e-07,3.55096888370622e-07,2.2048421498606783e-07,2.603685082578193e-07,False
