basename,source_path,bridge_lane,source_basename,source_experiment,source_target,source_family,source_quadrant,source_failure_mode,multiplier,source_actual_p90,source_null_strict_rate,nonzero_cells,nonzero_rows,mean_abs_delta,max_abs_delta,mean_abs_delta_Q1,mean_abs_delta_Q2,mean_abs_delta_Q3,mean_abs_delta_S1,mean_abs_delta_S2,mean_abs_delta_S3,mean_abs_delta_S4
submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p550_4a34584b.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p550_4a34584b.csv,visible_common_scale_down,submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_all_centered_s030_11e075f1.csv,e297,S1,bedtime_arousal,visible_but_null_common,matched_null_hallucination,0.55,-0.0005254630682927,1.0,250,250,0.005185977818425892,0.10725000000000029,0.0,0.0,1.7763568394002505e-18,0.06600335405269317,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p650_c9589a4a.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p650_c9589a4a.csv,visible_common_scale_down,submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_all_centered_s030_11e075f1.csv,e297,S1,bedtime_arousal,visible_but_null_common,matched_null_hallucination,0.65,-0.0005254630682927,1.0,250,250,0.006128882876321508,0.12675000000000033,0.0,0.0,1.7763568394002505e-18,0.06600335405269317,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p750_a24fc906.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p750_a24fc906.csv,visible_common_scale_down,submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_all_centered_s030_11e075f1.csv,e297,S1,bedtime_arousal,visible_but_null_common,matched_null_hallucination,0.75,-0.0005254630682927,1.0,250,250,0.007071787934217125,0.14625000000000038,0.0,0.0,1.7763568394002505e-18,0.06600335405269317,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p850_010deaff.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p850_010deaff.csv,visible_common_scale_down,submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_all_centered_s030_11e075f1.csv,e297,S1,bedtime_arousal,visible_but_null_common,matched_null_hallucination,0.85,-0.0005254630682927,1.0,250,250,0.008014692992112741,0.16575000000000042,0.0,0.0,1.7763568394002505e-18,0.06600335405269317,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p920_5be1d0b2.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p920_5be1d0b2.csv,visible_common_scale_down,submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_all_centered_s030_11e075f1.csv,e297,S1,bedtime_arousal,visible_but_null_common,matched_null_hallucination,0.92,-0.0005254630682927,1.0,250,250,0.008674726532639676,0.17940000000000048,0.0,0.0,1.7763568394002505e-18,0.06600335405269317,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p970_73623e56.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p970_73623e56.csv,visible_common_scale_down,submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_all_centered_s030_11e075f1.csv,e297,S1,bedtime_arousal,visible_but_null_common,matched_null_hallucination,0.97,-0.0005254630682927,1.0,250,250,0.009146179061587482,0.18915000000000048,0.0,0.0,1.7763568394002505e-18,0.06600335405269317,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p990_d717b4f8.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p990_d717b4f8.csv,visible_common_scale_down,submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_all_centered_s030_11e075f1.csv,e297,S1,bedtime_arousal,visible_but_null_common,matched_null_hallucination,0.99,-0.0005254630682927,1.0,250,250,0.009334760073166604,0.1930500000000005,0.0,0.0,1.7763568394002505e-18,0.06600335405269317,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_ce_m0p550_af26726f.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_ce_m0p550_af26726f.csv,visible_common_scale_down,submission_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_centered_s050_a5007702.csv,e289,Q3,family_jepa_context,visible_but_null_common,matched_null_hallucination,0.55,-0.0003986788385278,1.0,115,115,0.001286722480743141,0.022000000000000634,0.0,0.0,0.016376467936730883,0.0,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_ce_m0p650_5bae9364.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_ce_m0p650_5bae9364.csv,visible_common_scale_down,submission_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_centered_s050_a5007702.csv,e289,Q3,family_jepa_context,visible_but_null_common,matched_null_hallucination,0.65,-0.0003986788385278,1.0,115,115,0.0015206720226964394,0.026000000000000745,0.0,0.0,0.016376467936730883,0.0,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_ce_m0p750_8e976eb1.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_ce_m0p750_8e976eb1.csv,visible_common_scale_down,submission_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_centered_s050_a5007702.csv,e289,Q3,family_jepa_context,visible_but_null_common,matched_null_hallucination,0.75,-0.0003986788385278,1.0,115,115,0.0017546215646497374,0.03000000000000086,0.0,0.0,0.016376467936730883,0.0,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_ce_m0p850_a13970d7.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_ce_m0p850_a13970d7.csv,visible_common_scale_down,submission_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_centered_s050_a5007702.csv,e289,Q3,family_jepa_context,visible_but_null_common,matched_null_hallucination,0.85,-0.0003986788385278,1.0,115,115,0.0019885711066030356,0.034000000000000974,0.0,0.0,0.016376467936730883,0.0,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_ce_m0p920_b1731380.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_ce_m0p920_b1731380.csv,visible_common_scale_down,submission_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_centered_s050_a5007702.csv,e289,Q3,family_jepa_context,visible_but_null_common,matched_null_hallucination,0.92,-0.0003986788385278,1.0,115,115,0.002152335785970345,0.036800000000001054,0.0,0.0,0.016376467936730883,0.0,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_ce_m0p970_2c5bd47f.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_ce_m0p970_2c5bd47f.csv,visible_common_scale_down,submission_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_centered_s050_a5007702.csv,e289,Q3,family_jepa_context,visible_but_null_common,matched_null_hallucination,0.97,-0.0003986788385278,1.0,115,115,0.002269310556946994,0.03880000000000111,0.0,0.0,0.016376467936730883,0.0,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_ce_m0p990_5c9d13c8.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_ce_m0p990_5c9d13c8.csv,visible_common_scale_down,submission_e289_lifeslice_Q3_family_jepa_context_dateblock5_pc_centered_s050_a5007702.csv,e289,Q3,family_jepa_context,visible_but_null_common,matched_null_hallucination,0.99,-0.0003986788385278,1.0,115,115,0.002316100465337653,0.039600000000001134,0.0,0.0,0.016376467936730883,0.0,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p550_5a233e5c.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p550_5a233e5c.csv,visible_common_scale_down,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s022_7c891264.csv,e297,S1,routine_fragmentation,visible_but_null_common,matched_null_hallucination,0.55,-0.0003524736247902,0.9523809523809524,250,250,0.004083627446394451,0.07865000000000026,0.0,0.0,1.7763568394002505e-18,0.05197344022683846,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p650_ee4db989.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p650_ee4db989.csv,visible_common_scale_down,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s022_7c891264.csv,e297,S1,routine_fragmentation,visible_but_null_common,matched_null_hallucination,0.65,-0.0003524736247902,0.9523809523809524,250,250,0.0048261051639207145,0.0929500000000003,0.0,0.0,1.7763568394002505e-18,0.05197344022683846,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p750_ef2d08a5.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p750_ef2d08a5.csv,visible_common_scale_down,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s022_7c891264.csv,e297,S1,routine_fragmentation,visible_but_null_common,matched_null_hallucination,0.75,-0.0003524736247902,0.9523809523809524,250,250,0.005568582881446978,0.10725000000000035,0.0,0.0,1.7763568394002505e-18,0.05197344022683846,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p850_0de3d11e.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p850_0de3d11e.csv,visible_common_scale_down,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s022_7c891264.csv,e297,S1,routine_fragmentation,visible_but_null_common,matched_null_hallucination,0.85,-0.0003524736247902,0.9523809523809524,250,250,0.006311060598973242,0.1215500000000004,0.0,0.0,1.7763568394002505e-18,0.05197344022683846,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p920_526afab3.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p920_526afab3.csv,visible_common_scale_down,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s022_7c891264.csv,e297,S1,routine_fragmentation,visible_but_null_common,matched_null_hallucination,0.92,-0.0003524736247902,0.9523809523809524,250,250,0.006830795001241628,0.13156000000000043,0.0,0.0,1.7763568394002505e-18,0.05197344022683846,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p970_26ef4510.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p970_26ef4510.csv,visible_common_scale_down,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s022_7c891264.csv,e297,S1,routine_fragmentation,visible_but_null_common,matched_null_hallucination,0.97,-0.0003524736247902,0.9523809523809524,250,250,0.0072020338600047576,0.13871000000000044,0.0,0.0,1.7763568394002505e-18,0.05197344022683846,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p990_596a83ce.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_routine_fragmentation_S1_raw_human_contex_m0p990_596a83ce.csv,visible_common_scale_down,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s022_7c891264.csv,e297,S1,routine_fragmentation,visible_but_null_common,matched_null_hallucination,0.99,-0.0003524736247902,0.9523809523809524,250,250,0.007350529403510012,0.14157000000000045,0.0,0.0,1.7763568394002505e-18,0.05197344022683846,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p550_f73fe550.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p550_f73fe550.csv,visible_common_scale_down,submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_all_centered_s022_bfbce9d1.csv,e297,S1,bedtime_arousal,visible_but_null_common,matched_null_hallucination,0.55,-0.0003188263513561,1.0,250,250,0.0038030504001789972,0.07865000000000026,0.0,0.0,1.7763568394002505e-18,0.04840245963864177,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p650_4052e921.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p650_4052e921.csv,visible_common_scale_down,submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_all_centered_s022_bfbce9d1.csv,e297,S1,bedtime_arousal,visible_but_null_common,matched_null_hallucination,0.65,-0.0003188263513561,1.0,250,250,0.0044945141093024514,0.0929500000000003,0.0,0.0,1.7763568394002505e-18,0.04840245963864177,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p750_4a34584b.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p750_4a34584b.csv,visible_common_scale_down,submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_all_centered_s022_bfbce9d1.csv,e297,S1,bedtime_arousal,visible_but_null_common,matched_null_hallucination,0.75,-0.0003188263513561,1.0,250,250,0.005185977818425904,0.10725000000000035,0.0,0.0,1.7763568394002505e-18,0.04840245963864177,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p850_456c3be1.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p850_456c3be1.csv,visible_common_scale_down,submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_all_centered_s022_bfbce9d1.csv,e297,S1,bedtime_arousal,visible_but_null_common,matched_null_hallucination,0.85,-0.0003188263513561,1.0,250,250,0.005877441527549358,0.1215500000000004,0.0,0.0,1.7763568394002505e-18,0.04840245963864177,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p920_24b11ed6.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p920_24b11ed6.csv,visible_common_scale_down,submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_all_centered_s022_bfbce9d1.csv,e297,S1,bedtime_arousal,visible_but_null_common,matched_null_hallucination,0.92,-0.0003188263513561,1.0,250,250,0.006361466123935776,0.13156000000000043,0.0,0.0,1.7763568394002505e-18,0.04840245963864177,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p970_233cbf2b.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p970_233cbf2b.csv,visible_common_scale_down,submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_all_centered_s022_bfbce9d1.csv,e297,S1,bedtime_arousal,visible_but_null_common,matched_null_hallucination,0.97,-0.0003188263513561,1.0,250,250,0.0067071979784975025,0.13871000000000044,0.0,0.0,1.7763568394002505e-18,0.04840245963864177,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p990_3fb9678e.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p990_3fb9678e.csv,visible_common_scale_down,submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_all_centered_s022_bfbce9d1.csv,e297,S1,bedtime_arousal,visible_but_null_common,matched_null_hallucination,0.99,-0.0003188263513561,1.0,250,250,0.0068454907203221935,0.14157000000000045,0.0,0.0,1.7763568394002505e-18,0.04840245963864177,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_su_m0p550_be0fdd62.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_su_m0p550_be0fdd62.csv,visible_common_scale_down,submission_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_subject_weekend_strong35_subject_cv_bf70_centered_s050_11303716.csv,e291,Q3,Q3_family_jepa_context_dateblock5_pc_subject_weekend_strong35_subject_cv,visible_but_null_common,matched_null_hallucination,0.55,-0.0003141511233707,1.0,89,89,0.0010119720670226232,0.022000000000000634,0.0,0.0,0.012879644489378842,0.0,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_su_m0p650_d8d1ea67.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_su_m0p650_d8d1ea67.csv,visible_common_scale_down,submission_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_subject_weekend_strong35_subject_cv_bf70_centered_s050_11303716.csv,e291,Q3,Q3_family_jepa_context_dateblock5_pc_subject_weekend_strong35_subject_cv,visible_but_null_common,matched_null_hallucination,0.65,-0.0003141511233707,1.0,89,89,0.0011959669882994639,0.026000000000000745,0.0,0.0,0.012879644489378842,0.0,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_su_m0p750_78e44008.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_su_m0p750_78e44008.csv,visible_common_scale_down,submission_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_subject_weekend_strong35_subject_cv_bf70_centered_s050_11303716.csv,e291,Q3,Q3_family_jepa_context_dateblock5_pc_subject_weekend_strong35_subject_cv,visible_but_null_common,matched_null_hallucination,0.75,-0.0003141511233707,1.0,89,89,0.0013799619095763045,0.03000000000000086,0.0,0.0,0.012879644489378842,0.0,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_su_m0p850_8d956d92.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_su_m0p850_8d956d92.csv,visible_common_scale_down,submission_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_subject_weekend_strong35_subject_cv_bf70_centered_s050_11303716.csv,e291,Q3,Q3_family_jepa_context_dateblock5_pc_subject_weekend_strong35_subject_cv,visible_but_null_common,matched_null_hallucination,0.85,-0.0003141511233707,1.0,89,89,0.001563956830853145,0.034000000000000974,0.0,0.0,0.012879644489378842,0.0,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_su_m0p920_aa734ff1.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_su_m0p920_aa734ff1.csv,visible_common_scale_down,submission_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_subject_weekend_strong35_subject_cv_bf70_centered_s050_11303716.csv,e291,Q3,Q3_family_jepa_context_dateblock5_pc_subject_weekend_strong35_subject_cv,visible_but_null_common,matched_null_hallucination,0.92,-0.0003141511233707,1.0,89,89,0.0016927532757469333,0.036800000000001054,0.0,0.0,0.012879644489378842,0.0,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_su_m0p970_3fafcb06.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_su_m0p970_3fafcb06.csv,visible_common_scale_down,submission_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_subject_weekend_strong35_subject_cv_bf70_centered_s050_11303716.csv,e291,Q3,Q3_family_jepa_context_dateblock5_pc_subject_weekend_strong35_subject_cv,visible_but_null_common,matched_null_hallucination,0.97,-0.0003141511233707,1.0,89,89,0.0017847507363853536,0.03880000000000111,0.0,0.0,0.012879644489378842,0.0,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_su_m0p990_a8cca6ed.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_su_m0p990_a8cca6ed.csv,visible_common_scale_down,submission_e291_lifeblock_Q3_family_jepa_context_dateblock5_pc_subject_weekend_strong35_subject_cv_bf70_centered_s050_11303716.csv,e291,Q3,Q3_family_jepa_context_dateblock5_pc_subject_weekend_strong35_subject_cv,visible_but_null_common,matched_null_hallucination,0.99,-0.0003141511233707,1.0,89,89,0.001821549720640722,0.039600000000001134,0.0,0.0,0.012879644489378842,0.0,0.0,0.0,0.0
submission_e299_bridge_visible_common_scale_down_e289_lifeslice_S4_family_jepa_context_dateblock5_clust_m0p550_e00a1051.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e289_lifeslice_S4_family_jepa_context_dateblock5_clust_m0p550_e00a1051.csv,visible_common_scale_down,submission_e289_lifeslice_S4_family_jepa_context_dateblock5_cluster6_raw_s050_a32b1096.csv,e289,S4,family_jepa_context,visible_but_null_common,matched_null_hallucination,0.55,-0.0002687271004895,1.0,250,250,0.00290325744230901,0.022000000000000634,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.03695054926575103
submission_e299_bridge_visible_common_scale_down_e289_lifeslice_S4_family_jepa_context_dateblock5_clust_m0p650_c00417e4.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e289_lifeslice_S4_family_jepa_context_dateblock5_clust_m0p650_c00417e4.csv,visible_common_scale_down,submission_e289_lifeslice_S4_family_jepa_context_dateblock5_cluster6_raw_s050_a32b1096.csv,e289,S4,family_jepa_context,visible_but_null_common,matched_null_hallucination,0.65,-0.0002687271004895,1.0,250,250,0.0034311224318197392,0.026000000000000745,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.03695054926575103
submission_e299_bridge_visible_common_scale_down_e289_lifeslice_S4_family_jepa_context_dateblock5_clust_m0p750_00f9a703.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e289_lifeslice_S4_family_jepa_context_dateblock5_clust_m0p750_00f9a703.csv,visible_common_scale_down,submission_e289_lifeslice_S4_family_jepa_context_dateblock5_cluster6_raw_s050_a32b1096.csv,e289,S4,family_jepa_context,visible_but_null_common,matched_null_hallucination,0.75,-0.0002687271004895,1.0,250,250,0.003958987421330468,0.03000000000000086,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.03695054926575103
submission_e299_bridge_visible_common_scale_down_e289_lifeslice_S4_family_jepa_context_dateblock5_clust_m0p850_998eb78c.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e289_lifeslice_S4_family_jepa_context_dateblock5_clust_m0p850_998eb78c.csv,visible_common_scale_down,submission_e289_lifeslice_S4_family_jepa_context_dateblock5_cluster6_raw_s050_a32b1096.csv,e289,S4,family_jepa_context,visible_but_null_common,matched_null_hallucination,0.85,-0.0002687271004895,1.0,250,250,0.0044868524108411965,0.034000000000000974,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.03695054926575103
submission_e299_bridge_visible_common_scale_down_e289_lifeslice_S4_family_jepa_context_dateblock5_clust_m0p920_b352dcb0.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e289_lifeslice_S4_family_jepa_context_dateblock5_clust_m0p920_b352dcb0.csv,visible_common_scale_down,submission_e289_lifeslice_S4_family_jepa_context_dateblock5_cluster6_raw_s050_a32b1096.csv,e289,S4,family_jepa_context,visible_but_null_common,matched_null_hallucination,0.92,-0.0002687271004895,1.0,250,250,0.004856357903498707,0.036800000000001054,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.03695054926575103
submission_e299_bridge_visible_common_scale_down_e289_lifeslice_S4_family_jepa_context_dateblock5_clust_m0p970_89ac9d3f.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e289_lifeslice_S4_family_jepa_context_dateblock5_clust_m0p970_89ac9d3f.csv,visible_common_scale_down,submission_e289_lifeslice_S4_family_jepa_context_dateblock5_cluster6_raw_s050_a32b1096.csv,e289,S4,family_jepa_context,visible_but_null_common,matched_null_hallucination,0.97,-0.0002687271004895,1.0,250,250,0.005120290398254072,0.03880000000000111,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.03695054926575103
submission_e299_bridge_visible_common_scale_down_e289_lifeslice_S4_family_jepa_context_dateblock5_clust_m0p990_e7db1673.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e289_lifeslice_S4_family_jepa_context_dateblock5_clust_m0p990_e7db1673.csv,visible_common_scale_down,submission_e289_lifeslice_S4_family_jepa_context_dateblock5_cluster6_raw_s050_a32b1096.csv,e289,S4,family_jepa_context,visible_but_null_common,matched_null_hallucination,0.99,-0.0002687271004895,1.0,250,250,0.005225863396156216,0.039600000000001134,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.03695054926575103
submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p550_daf9aae4.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p550_daf9aae4.csv,visible_common_scale_down,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv_cont_7051b599.csv,e293,multi,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv,visible_but_null_common,matched_null_hallucination,0.55,-0.0002676222838103,1.0,155,155,0.0021437103912244283,0.02640000000000027,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.02728358679740181
