basename,source_path,bridge_lane,source_basename,source_experiment,source_target,source_family,source_quadrant,source_failure_mode,multiplier,source_actual_p90,source_null_strict_rate,nonzero_cells,nonzero_rows,mean_abs_delta,max_abs_delta,mean_abs_delta_Q1,mean_abs_delta_Q2,mean_abs_delta_Q3,mean_abs_delta_S1,mean_abs_delta_S2,mean_abs_delta_S3,mean_abs_delta_S4,promotion_decision,strict_promote_gate,info_sensor_gate,pred_delta_vs_current_mean,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_beats_current_rate,incremental_bad_axis_vs_current
submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p550_d29fa930.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e293_s4lownull_S4_family_jepa_context_dateblock5_clust_m0p550_d29fa930.csv,visible_common_scale_down,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_contra_cdd3a936.csv,e293,multi,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,visible_but_null_common,matched_null_hallucination,0.55,-0.0002421217189029,1.0,168,168,0.0023233938124949506,0.02640000000000076,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.029570466704481185,promote_candidate,True,False,-0.0004299781410093124,-0.0007877487679963314,-0.0001263306842447169,0.9411764705882353,0.004601774353285126
submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p550_f73fe550.csv,analysis_outputs/submission_e299_bridge_visible_common_scale_down_e297_epstate_bedtime_arousal_S1_raw_human_context_date_m0p550_f73fe550.csv,visible_common_scale_down,submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_all_centered_s022_bfbce9d1.csv,e297,S1,bedtime_arousal,visible_but_null_common,matched_null_hallucination,0.55,-0.0003188263513561,1.0,250,250,0.0038030504001789972,0.07865000000000026,0.0,0.0,1.7763568394002505e-18,0.04840245963864177,0.0,0.0,0.0,promote_candidate,True,False,-0.00021159175741714359,-0.0003224421791860369,-0.00011490970299518692,0.9411764705882353,-0.002435398534628763
submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p300_023271ed.csv,analysis_outputs/submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p300_023271ed.csv,null_rare_edge_near,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s006_7e48318e.csv,e297,S1,routine_fragmentation,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,1.3,-4.887624306160008e-05,0.0952380952380952,250,250,0.002632420998502189,0.050700000000000335,0.0,0.0,1.7763568394002505e-18,0.01417457460731948,0.0,0.0,0.0,promote_candidate,True,False,-0.00019775461310642678,-0.0002623921269289036,-6.640282118762943e-05,0.9411764705882353,-0.0005151149360826945
submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p200_e02cc4bc.csv,analysis_outputs/submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p200_e02cc4bc.csv,null_rare_edge_near,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s006_7e48318e.csv,e297,S1,routine_fragmentation,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,1.2,-4.887624306160008e-05,0.0952380952380952,250,250,0.0024299270755404824,0.04680000000000031,0.0,0.0,1.7763568394002505e-18,0.01417457460731948,0.0,0.0,0.0,promote_candidate,True,False,-0.00018010788437502624,-0.00023903454714015526,-5.98316925558974e-05,0.9411764705882353,-0.0004754907102301198
submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p140_ee288d89.csv,analysis_outputs/submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p140_ee288d89.csv,null_rare_edge_near,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s006_7e48318e.csv,e297,S1,routine_fragmentation,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,1.14,-4.887624306160008e-05,0.0952380952380952,250,250,0.0023084307217634582,0.04446000000000029,0.0,0.0,1.7763568394002505e-18,0.01417457460731948,0.0,0.0,0.0,promote_candidate,True,False,-0.00017051137203700847,-0.0002263146179737999,-5.6459291265297406e-05,0.9411764705882353,-0.00045171617471856385
submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p100_0460dc04.csv,analysis_outputs/submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p100_0460dc04.csv,null_rare_edge_near,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s006_7e48318e.csv,e297,S1,routine_fragmentation,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,1.1,-4.887624306160008e-05,0.0952380952380952,250,250,0.002227433152578776,0.042900000000000285,0.0,0.0,1.7763568394002505e-18,0.01417457460731948,0.0,0.0,0.0,promote_candidate,True,False,-0.0001642513751753588,-0.00021801427529032343,-5.4291950093770794e-05,0.9411764705882353,-0.00043586648437760056
submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p070_581daf5d.csv,analysis_outputs/submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p070_581daf5d.csv,null_rare_edge_near,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s006_7e48318e.csv,e297,S1,routine_fragmentation,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,1.07,-4.887624306160008e-05,0.0952380952380952,250,250,0.0021666849756902637,0.041730000000000274,0.0,0.0,1.7763568394002505e-18,0.01417457460731948,0.0,0.0,0.0,promote_candidate,True,False,-0.00015955466574982805,-0.00021178666103988144,-5.266684114397909e-05,0.9411764705882353,-0.0004239792166218781
submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p990_df233e89.csv,analysis_outputs/submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p990_df233e89.csv,visible_low_null_near,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_f83c007a.csv,e292,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lowmax35_bf70,visible_but_null_not_rare,matched_null_not_rare,0.99,-5.258217398978411e-05,0.1333333333333333,50,50,0.00101884160489845,0.039600000000000475,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.007203930539686008,promote_candidate,True,False,-0.00016345497348426165,-0.0002981547385120079,-5.202520028408052e-05,0.9117647058823529,0.002277439698003425
submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p050_2f9b337b.csv,analysis_outputs/submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p050_2f9b337b.csv,null_rare_edge_near,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s006_7e48318e.csv,e297,S1,routine_fragmentation,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,1.05,-4.887624306160008e-05,0.0952380952380952,250,250,0.002126186191097922,0.04095000000000027,0.0,0.0,1.7763568394002505e-18,0.01417457460731948,0.0,0.0,0.0,promote_candidate,True,False,-0.00015642271111672155,-0.00020764007306852642,-5.158362416407868e-05,0.9411764705882353,-0.0004160543714513132
submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p970_66cc85cf.csv,analysis_outputs/submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p970_66cc85cf.csv,visible_low_null_near,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_f83c007a.csv,e292,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lowmax35_bf70,visible_but_null_not_rare,matched_null_not_rare,0.97,-5.258217398978411e-05,0.1333333333333333,50,50,0.000998258946213633,0.038800000000000466,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.007203930539686008,promote_candidate,True,False,-0.00016024968945476336,-0.00029233651542065963,-5.091777954732784e-05,0.9117647058823529,0.002231430815215485
submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p990_9a53d270.csv,analysis_outputs/submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p990_9a53d270.csv,visible_low_null_near,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contr_0ddd0196.csv,e292,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contrast_half_bf70,visible_but_null_not_rare,matched_null_not_rare,0.99,-5.143677301359792e-05,0.2,96,96,0.000985612395377068,0.019800000000002656,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.006968976532969165,promote_candidate,True,False,-0.00019166263093018675,-0.00035290218767366593,-5.0908521718106096e-05,0.9411764705882353,0.001041311747143614
submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p035_72bfb7a8.csv,analysis_outputs/submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p035_72bfb7a8.csv,null_rare_edge_near,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s006_7e48318e.csv,e297,S1,routine_fragmentation,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,1.035,-4.887624306160008e-05,0.0952380952380952,250,250,0.0020958121026536662,0.04036500000000026,0.0,0.0,1.7763568394002505e-18,0.01417457460731948,0.0,0.0,0.0,promote_candidate,True,False,-0.00015407331730295145,-0.00020454666256999686,-5.077131063681546e-05,0.9411764705882353,-0.00041011073757346583
submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p025_aae8ceb7.csv,analysis_outputs/submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p025_aae8ceb7.csv,null_rare_edge_near,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s006_7e48318e.csv,e297,S1,routine_fragmentation,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,1.025,-4.887624306160008e-05,0.0952380952380952,250,250,0.0020755627103574955,0.03997500000000026,0.0,0.0,1.7763568394002505e-18,0.01417457460731948,0.0,0.0,0.0,promote_candidate,True,False,-0.00015250685104229787,-0.00020248404156840208,-5.02298155236412e-05,0.9411764705882353,-0.00040614831498819726
submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p970_3f76daca.csv,analysis_outputs/submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p970_3f76daca.csv,visible_low_null_near,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contr_0ddd0196.csv,e292,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contrast_half_bf70,visible_but_null_not_rare,matched_null_not_rare,0.97,-5.143677301359792e-05,0.2,96,96,0.0009657010338542989,0.019400000000002603,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.006968976532969165,too_small_to_submit,False,True,-0.00018784952225570556,-0.0003458955002577035,-4.985198874909672e-05,0.9411764705882353,0.0010202751461911574
submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p015_08efb939.csv,analysis_outputs/submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p015_08efb939.csv,null_rare_edge_near,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_all_centered_s006_7e48318e.csv,e297,S1,routine_fragmentation,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,1.015,-4.887624306160008e-05,0.0952380952380952,250,250,0.0020553133180613247,0.03958500000000026,0.0,0.0,1.7763568394002505e-18,0.01417457460731948,0.0,0.0,0.0,too_small_to_submit,False,True,-0.00015094022181629343,-0.00020042114271369709,-4.968835819901505e-05,0.9411764705882353,-0.0004021858924029009
submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p920_5d275714.csv,analysis_outputs/submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p920_5d275714.csv,visible_low_null_near,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_f83c007a.csv,e292,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lowmax35_bf70,visible_but_null_not_rare,matched_null_not_rare,0.92,-5.258217398978411e-05,0.1333333333333333,50,50,0.00094680229950159,0.03680000000000044,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.007203930539686008,too_small_to_submit,False,True,-0.00015211675950184162,-0.00027753888220038503,-4.8214375574996636e-05,0.9117647058823529,0.0021164086082456346
submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p920_4050897a.csv,analysis_outputs/submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p920_4050897a.csv,visible_low_null_near,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contr_0ddd0196.csv,e292,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contrast_half_bf70,visible_but_null_not_rare,matched_null_not_rare,0.92,-5.143677301359792e-05,0.2,96,96,0.0009159226300473763,0.01840000000000247,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.006968976532969165,too_small_to_submit,False,True,-0.0001783158478646758,-0.0003283770990745981,-4.721047943719863e-05,0.9411764705882353,0.0009676836438101966
submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p850_7137ac6b.csv,analysis_outputs/submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p850_7137ac6b.csv,visible_low_null_near,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_f83c007a.csv,e292,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lowmax35_bf70,visible_but_null_not_rare,matched_null_not_rare,0.85,-5.258217398978411e-05,0.1333333333333333,50,50,0.0008747629941047297,0.034000000000000405,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.007203930539686008,too_small_to_submit,False,True,-0.0001407330519202633,-0.0002568266587688018,-4.4430079198682693e-05,0.9117647058823529,0.0019553775184877886
submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p850_86a8ecb3.csv,analysis_outputs/submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p850_86a8ecb3.csv,visible_low_null_near,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contr_0ddd0196.csv,e292,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contrast_half_bf70,visible_but_null_not_rare,matched_null_not_rare,0.85,-5.143677301359792e-05,0.2,96,96,0.0008462328647176844,0.01700000000000228,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.006968976532969165,too_small_to_submit,False,True,-0.0001649665439946382,-0.00030384731169197745,-4.351194319245836e-05,0.9411764705882353,0.0008940555404768069
submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p750_ae748958.csv,analysis_outputs/submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p750_ae748958.csv,visible_low_null_near,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_f83c007a.csv,e292,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lowmax35_bf70,visible_but_null_not_rare,matched_null_not_rare,0.75,-5.258217398978411e-05,0.1333333333333333,50,50,0.000771849700680644,0.03000000000000036,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.007203930539686008,too_small_to_submit,False,True,-0.00012447553832928081,-0.00022724694987211603,-3.902490675476438e-05,0.9117647058823529,0.001725333104548088
submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p750_1ada9515.csv,analysis_outputs/submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p750_1ada9515.csv,visible_low_null_near,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contr_0ddd0196.csv,e292,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contrast_half_bf70,visible_but_null_not_rare,matched_null_not_rare,0.75,-5.143677301359792e-05,0.2,96,96,0.0007466760571038394,0.015000000000002012,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.006968976532969165,too_small_to_submit,False,True,-0.0001458917605587441,-0.0002687966511194724,-3.822746771230376e-05,0.9411764705882353,0.0007888725357148019
submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p650_d6a90e6c.csv,analysis_outputs/submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p650_d6a90e6c.csv,visible_low_null_near,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_f83c007a.csv,e292,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lowmax35_bf70,visible_but_null_not_rare,matched_null_not_rare,0.65,-5.258217398978411e-05,0.1333333333333333,50,50,0.0006689364072565581,0.02600000000000031,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.007203930539686008,too_small_to_submit,False,True,-0.00010822393546916983,-0.0001976782585869545,-3.3620892547133506e-05,0.9117647058823529,0.0014952886906083318
submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p650_9b454b59.csv,analysis_outputs/submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p650_9b454b59.csv,visible_low_null_near,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contr_0ddd0196.csv,e292,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contrast_half_bf70,visible_but_null_not_rare,matched_null_not_rare,0.65,-5.143677301359792e-05,0.2,96,96,0.000647119249489994,0.013000000000001745,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.006968976532969165,too_small_to_submit,False,True,-0.00012681189135083708,-0.00023359329409995618,-3.2941995650538214e-05,0.9411764705882353,0.0006836895309528523
submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p300_096099c3.csv,analysis_outputs/submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p300_096099c3.csv,null_rare_edge_near,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_topabs64_s006_55330ee9.csv,e297,S1,routine_fragmentation,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,1.3,-2.118815519405413e-05,0.0,64,64,0.0013983539485810386,0.050700000000000335,0.0,0.0,1.7763568394002505e-18,0.007529598184667128,0.0,0.0,0.0,too_small_to_submit,False,True,-0.00015390332594565991,-0.00021783573307724896,-2.993751584333456e-05,0.9411764705882353,-0.0015635004760628513
submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p550_a1926d5c.csv,analysis_outputs/submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p550_a1926d5c.csv,visible_low_null_near,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_f83c007a.csv,e292,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lowmax35_bf70,visible_but_null_not_rare,matched_null_not_rare,0.55,-5.258217398978411e-05,0.1333333333333333,50,50,0.0005660231138324722,0.022000000000000266,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.007203930539686008,too_small_to_submit,False,True,-9.197837185927921e-05,-0.00016812082447358317,-2.8218061759777397e-05,0.9117647058823529,0.0012652442766685756
submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p550_f6ed5196.csv,analysis_outputs/submission_e299_bridge_visible_low_null_near_e292_contrastlife_S4_family_jepa_context_dateblock5_cluste_m0p550_f6ed5196.csv,visible_low_null_near,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contr_0ddd0196.csv,e292,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contrast_half_bf70,visible_but_null_not_rare,matched_null_not_rare,0.55,-5.143677301359792e-05,0.2,96,96,0.0005475624418761489,0.011000000000001476,0.0,0.0,1.7763568394002505e-18,0.0,0.0,0.0,0.006968976532969165,too_small_to_submit,False,True,-0.00010772697092721858,-0.00019774554266879183,-2.7655533778635836e-05,0.9411764705882353,0.0005785065261909028
submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p200_0e17df70.csv,analysis_outputs/submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p200_0e17df70.csv,null_rare_edge_near,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_topabs64_s006_55330ee9.csv,e297,S1,routine_fragmentation,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,1.2,-2.118815519405413e-05,0.0,64,64,0.0012907882602286507,0.04680000000000031,0.0,0.0,1.7763568394002505e-18,0.007529598184667128,0.0,0.0,0.0,too_small_to_submit,False,True,-0.00013980226222466688,-0.00019871274183656917,-2.629327167651794e-05,0.9411764705882353,-0.0014432312086734012
submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p140_0b7bf95f.csv,analysis_outputs/submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p140_0b7bf95f.csv,null_rare_edge_near,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_topabs64_s006_55330ee9.csv,e297,S1,routine_fragmentation,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,1.14,-2.118815519405413e-05,0.0,64,64,0.0012262488472172184,0.04446000000000029,0.0,0.0,1.7763568394002505e-18,0.007529598184667128,0.0,0.0,0.0,too_small_to_submit,False,True,-0.00013233551949125177,-0.00018829669177022816,-2.4676451368485264e-05,0.9411764705882353,-0.0013710696482397977
submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p100_dc79600b.csv,analysis_outputs/submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p100_dc79600b.csv,null_rare_edge_near,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_topabs64_s006_55330ee9.csv,e297,S1,routine_fragmentation,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,1.1,-2.118815519405413e-05,0.0,64,64,0.0011832225718762634,0.042900000000000285,0.0,0.0,1.7763568394002505e-18,0.007529598184667128,0.0,0.0,0.0,too_small_to_submit,False,True,-0.00012749635691185188,-0.0001814991099520082,-2.3679268448401724e-05,0.9411764705882353,-0.001322961941284062
submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p070_3d70725c.csv,analysis_outputs/submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p070_3d70725c.csv,null_rare_edge_near,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_topabs64_s006_55330ee9.csv,e297,S1,routine_fragmentation,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,1.07,-2.118815519405413e-05,0.0,64,64,0.001150952865370547,0.041730000000000274,0.0,0.0,1.7763568394002505e-18,0.007529598184667128,0.0,0.0,0.0,too_small_to_submit,False,True,-0.0001238657918787272,-0.0001763987631240582,-2.2931657915061963e-05,0.9411764705882353,-0.0012868811610671216
submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p050_673f84d1.csv,analysis_outputs/submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p050_673f84d1.csv,null_rare_edge_near,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_topabs64_s006_55330ee9.csv,e297,S1,routine_fragmentation,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,1.05,-2.118815519405413e-05,0.0,64,64,0.0011294397277000696,0.04095000000000027,0.0,0.0,1.7763568394002505e-18,0.007529598184667128,0.0,0.0,0.0,too_small_to_submit,False,True,-0.00012144484717921941,-0.00017299750335088776,-2.243338260365467e-05,0.9411764705882353,-0.0012628273075892538
submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p035_96881b04.csv,analysis_outputs/submission_e299_bridge_null_rare_edge_near_e297_epstate_routine_fragmentation_S1_raw_human_context_date_m1p035_96881b04.csv,null_rare_edge_near,submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_topabs64_s006_55330ee9.csv,e297,S1,routine_fragmentation,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,1.035,-2.118815519405413e-05,0.0,64,64,0.0011133048744472113,0.04036500000000026,0.0,0.0,1.7763568394002505e-18,0.007529598184667128,0.0,0.0,0.0,too_small_to_submit,False,True,-0.00011962884049890286,-0.00017044601862034606,-2.205974525669784e-05,0.9411764705882353,-0.0012447869174808113
