candidate_id,family,status,pair_kind,candidate_file,base_file,target,moved_cells,moved_rows,targets_moved,expected_focus,expected_global,expected_subject,expected_nearest_hard085,hard_delta_focus,support_delta,adverse_delta,total_swing,top1_swing,top5_swing,top10_swing,top25_swing,support_prob_focus_mean,support_prob_focus_swing_weighted,mean_abs_prob_delta,mean_abs_logit_delta,max_abs_logit_delta,adverse_over_e216_miss,cells_for_2e6_guard,cells_for_e95_edge,cells_to_flip_expected_focus,top1_over_abs_expected,top5_over_abs_expected,top1_swing_share,top5_swing_share,support_tail_gate,q3_scale,s4_mode,s4_scale,anchor,anchor_scale,submission_file,e222_tail_survival_score,e222_decision
e223_q3s1p0_closer_e154,e223_q3_tail_rebalance,generated,actual_vs_e95,submission_e223_jepa_q3s1p0_s4closer_e154_a0p5_c20eee9c.csv,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.0578703208162818e-05,-4.048977145283603e-06,2.2142166223860398e-06,3.357087014738598e-05,6.209661922152883e-05,-0.00018677906828281222,0.00012080064623158431,0.00030757971451439653,1.2575867360216288e-05,6.145567636423961e-05,0.00011965928672656194,0.0002528493066345503,0.4271043065494596,0.35835244595840354,0.0017005999180347187,0.009611866078574895,0.02200776788037853,0.12138584740190737,1,2,1,1.1887910184031256,5.80937711881535,0.04088653043998994,0.1998040620502726,False,1.0,closer,1.0,e154,0.5,submission_e223_jepa_q3s1p0_s4closer_e154_a0p5_c20eee9c.csv,-0.04568403438454463,expected_bad_or_neutral
e223_q3s1p0_toward_e95,e223_q3_tail_rebalance,generated,graft_vs_anchor,submission_e223_jepa_q3s1p0_s4toward_e95_a0p5_e4e44d91.csv,submission_e95_hardtail_541e3973.csv,Q3,250,250,Q3,-0.0001472923057197354,-0.00024851159644359285,-0.00016694363658221662,-2.642168413339689e-05,0.00048444659302616916,-0.004600285776616929,0.003577520977680727,0.008177806754297655,0.00015734158146713927,0.0007136413420634749,0.0012948508617786935,0.002493992927305942,0.47716046097981735,0.45547827129113483,0.012639127760184632,0.05724464728008359,0.2753477675674938,3.5948517580060284,1,1,1,1.0682267529067364,4.8450687126955305,0.01924007086428792,0.0872656157701987,False,1.0,toward,1.0,e95,0.5,submission_e223_jepa_q3s1p0_s4toward_e95_a0p5_e4e44d91.csv,0.13402342491982763,expected_good_but_low_support
e223_q3s1p0_toward_e95,e223_q3_tail_rebalance,generated,graft_vs_anchor,submission_e223_jepa_q3s1p0_s4toward_e95_a0p5_e4e44d91.csv,submission_e95_hardtail_541e3973.csv,S4,108,108,S4,-0.0005070372690069084,-0.0005979714511962474,-0.00042597735671081504,-0.0004971629991136628,-0.0004130914106356205,-0.0023940364177998472,0.0012473904217938643,0.0036414268395937115,8.45088629651681e-05,0.00040557944737024294,0.000745142147755917,0.0015756044743556166,0.4847678600059551,0.48179677035513946,0.011377607016259842,0.059004601567490704,0.1478905101890442,1.2534332233636847,1,1,7,0.16667189599432908,0.7999006624594234,0.023207623464047707,0.11137926566595391,False,1.0,toward,1.0,e95,0.5,submission_e223_jepa_q3s1p0_s4toward_e95_a0p5_e4e44d91.csv,0.5133966230779363,expected_good_but_low_support
e223_q3s1p0_toward_e95,e223_q3_tail_rebalance,generated,actual_vs_e95,submission_e223_jepa_q3s1p0_s4toward_e95_a0p5_e4e44d91.csv,submission_e95_hardtail_541e3973.csv,Q3,250,250,Q3,-0.0001472923057197354,-0.00024851159644359285,-0.00016694363658221662,-2.642168413339689e-05,0.00048444659302616916,-0.004600285776616929,0.003577520977680727,0.008177806754297655,0.00015734158146713927,0.0007136413420634749,0.0012948508617786935,0.002493992927305942,0.47716046097981735,0.45547827129113483,0.012639127760184632,0.05724464728008359,0.2753477675674938,3.5948517580060284,1,1,1,1.0682267529067364,4.8450687126955305,0.01924007086428792,0.0872656157701987,False,1.0,toward,1.0,e95,0.5,submission_e223_jepa_q3s1p0_s4toward_e95_a0p5_e4e44d91.csv,0.13402342491982763,expected_good_but_low_support
e223_q3s1p0_toward_e95,e223_q3_tail_rebalance,generated,actual_vs_e95,submission_e223_jepa_q3s1p0_s4toward_e95_a0p5_e4e44d91.csv,submission_e95_hardtail_541e3973.csv,S4,108,108,S4,-0.0005070372690069084,-0.0005979714511962474,-0.00042597735671081504,-0.0004971629991136628,-0.0004130914106356205,-0.0023940364177998472,0.0012473904217938643,0.0036414268395937115,8.45088629651681e-05,0.00040557944737024294,0.000745142147755917,0.0015756044743556166,0.4847678600059551,0.48179677035513946,0.011377607016259842,0.059004601567490704,0.1478905101890442,1.2534332233636847,1,1,7,0.16667189599432908,0.7999006624594234,0.023207623464047707,0.11137926566595391,False,1.0,toward,1.0,e95,0.5,submission_e223_jepa_q3s1p0_s4toward_e95_a0p5_e4e44d91.csv,0.5133966230779363,expected_good_but_low_support
e223_q3s1p0_toward_e154,e223_q3_tail_rebalance,generated,graft_vs_anchor,submission_e223_jepa_q3s1p0_s4toward_e154_a0p5_50e6b7ec.csv,submission_e154_s3repair_9f2e2e73.csv,Q3,250,250,Q3,-0.00014429702968706665,-0.0002455163204109238,-0.00016394836054954716,-2.3426408100728926e-05,0.0004874418690588372,-0.004597290500584262,0.003580516253713398,0.00817780675429766,0.00015734158146713927,0.0007136413420634748,0.0012948508617786933,0.002493992927305942,0.47716046097981735,0.4554782712911349,0.012642725900994143,0.05724464728008362,0.2753477675674938,3.5978615442180275,1,1,1,1.09040069506879,4.945641248549127,0.019240070864287907,0.08726561577019863,False,1.0,toward,1.0,e154,0.5,submission_e223_jepa_q3s1p0_s4toward_e154_a0p5_50e6b7ec.csv,0.13058467004391783,expected_good_but_low_support
e223_q3s1p0_toward_e154,e223_q3_tail_rebalance,generated,graft_vs_anchor,submission_e223_jepa_q3s1p0_s4toward_e154_a0p5_50e6b7ec.csv,submission_e154_s3repair_9f2e2e73.csv,S4,108,108,S4,-0.0005062204152830968,-0.0005971545974724358,-0.0004251605029870035,-0.0004963461453898511,-0.0004122745569118089,-0.0023932195640760353,0.0012482072755176754,0.003641426839593711,8.450886296516796e-05,0.0004055794473702427,0.0007451421477559167,0.001575604474355616,0.4847678600059551,0.48179677035513946,0.011382561504022013,0.059004601567490704,0.14789051018904398,1.2542540342166177,1,1,7,0.16694084318568533,0.8011914081802252,0.023207623464047672,0.11137926566595387,False,1.0,toward,1.0,e154,0.5,submission_e223_jepa_q3s1p0_s4toward_e154_a0p5_50e6b7ec.csv,0.5125797693541247,expected_good_but_low_support
e223_q3s1p0_toward_e154,e223_q3_tail_rebalance,generated,actual_vs_e95,submission_e223_jepa_q3s1p0_s4toward_e154_a0p5_50e6b7ec.csv,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726644e-05,-8.82003675796819e-06,-7.047573884249132e-06,-3.6776674356962634e-05,-4.8300741848292806e-05,-0.00024541525891432305,0.00022564089182660542,0.0004710561507409285,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.00029419772141744624,0.5151859422401982,0.5162632659478448,0.002372458550467887,0.011776403768523225,0.023459001777274335,0.22673397632647246,1,2,2,0.7639087817188746,3.5959327863382717,0.02845763472495409,0.13395806433700608,False,1.0,toward,1.0,e154,0.5,submission_e223_jepa_q3s1p0_s4toward_e154_a0p5_50e6b7ec.csv,0.02252257255491811,expected_good_tail_unclear
e223_q3s1p0_toward_e154,e223_q3_tail_rebalance,generated,actual_vs_e95,submission_e223_jepa_q3s1p0_s4toward_e154_a0p5_50e6b7ec.csv,submission_e95_hardtail_541e3973.csv,Q3,250,250,Q3,-0.00014576456084127126,-0.0002541782287218182,-0.00017329242574766037,-9.823028054335063e-06,0.0005072146398291933,-0.0047537563062831885,0.0036851783322872284,0.008438934638570416,0.00015734158146713927,0.0006977528088083812,0.0012891033560510385,0.002515292305168112,0.48078268320203954,0.45396048875874156,0.013073746060936491,0.059072542469992925,0.2753477675674938,3.703030643017167,1,1,1,1.0794227386893764,4.7868480842074606,0.01864472095186099,0.08268257057227106,False,1.0,toward,1.0,e154,0.5,submission_e223_jepa_q3s1p0_s4toward_e154_a0p5_50e6b7ec.csv,0.13196820381923205,expected_good_but_low_support
e223_q3s1p0_toward_e154,e223_q3_tail_rebalance,generated,actual_vs_e95,submission_e223_jepa_q3s1p0_s4toward_e154_a0p5_50e6b7ec.csv,submission_e95_hardtail_541e3973.csv,S4,122,122,S4,-0.0005290005522904678,-0.0006355367764873456,-0.00043025592152530864,-0.0005212089588587493,-0.00043230960898642094,-0.0025200098166219213,0.0013027423479524307,0.003822752164574351,9.673998182827695e-05,0.00042022968017634585,0.0007611160528463043,0.0016165181661266694,0.4813916177499315,0.4791686254781981,0.010486709903971212,0.05483455973774685,0.16929496819948486,1.3090532938822204,1,1,7,0.1828731206601051,0.7943841993299146,0.025306370296450692,0.10992857032967944,False,1.0,toward,1.0,e154,0.5,submission_e223_jepa_q3s1p0_s4toward_e154_a0p5_50e6b7ec.csv,0.5348342773861073,expected_good_but_low_support
e223_q3s1p0_toward_e154,e223_q3_tail_rebalance,generated,actual_vs_e95,submission_e223_jepa_q3s1p0_s4toward_e154_a0p5_50e6b7ec.csv,submission_e95_hardtail_541e3973.csv,S2,39,39,S2,1.3795019400186596e-06,1.3988457607493298e-05,1.443656393261778e-07,-9.994317426763495e-06,1.4177816437921377e-05,-0.00011522897039603318,0.00015553447873140324,0.0002707634491274364,1.2205057372968209e-05,5.789785659192072e-05,0.00011407912004707762,0.00025975999591317325,0.5233263033263034,0.5693345142712768,0.001885202959710155,0.012149641948025992,0.021358850402694363,0.15628794290414214,1,2,1,8.847437628687292,41.97011610664177,0.045076458481749605,0.21383187715514274,False,1.0,toward,1.0,e154,0.5,submission_e223_jepa_q3s1p0_s4toward_e154_a0p5_50e6b7ec.csv,-0.14746135165950913,expected_bad_or_neutral
e223_q3s1p0_toward_e154,e223_q3_tail_rebalance,generated,actual_vs_e95,submission_e223_jepa_q3s1p0_s4toward_e154_a0p5_50e6b7ec.csv,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.0578703208162818e-05,-4.048977145283603e-06,2.2142166223860398e-06,3.357087014738598e-05,6.209661922152883e-05,-0.00018677906828281222,0.00012080064623158431,0.00030757971451439653,1.2575867360216288e-05,6.145567636423961e-05,0.00011965928672656194,0.0002528493066345503,0.4271043065494596,0.35835244595840354,0.0017005999180347187,0.009611866078574895,0.02200776788037853,0.12138584740190737,1,2,1,1.1887910184031256,5.80937711881535,0.04088653043998994,0.1998040620502726,False,1.0,toward,1.0,e154,0.5,submission_e223_jepa_q3s1p0_s4toward_e154_a0p5_50e6b7ec.csv,-0.04568403438454463,expected_bad_or_neutral
