candidate_name,policy,fold_kind,n_folds,cv_delta_mean,cv_delta_p10,cv_delta_p50,cv_delta_p90,cv_delta_worst,cv_win_rate,selector_abs_error_mean,selector_abs_error_p90,candidate_index,actual_anchor_mean__inverse_top,actual_anchor_score__inverse_top,actual_anchor_std__inverse_top,actual_anchor_mean__raw05_compatible,actual_anchor_score__raw05_compatible,actual_anchor_std__raw05_compatible,actual_anchor_mean__all_sign,actual_anchor_score__all_sign,actual_anchor_std__all_sign,actual_anchor_score_final,mean_actual_anchor,min_set_score,max_set_score,name,file,source_name_x,source_file_x,variant_x,target_profile,energy_profile,block_profile,scale_x,delta_cap,active_cells_x,active_rows_x,mean_active_energy_x,p10_active_energy,mean_scale_factor,mean_abs_move_vs_a2c8_x,max_abs_move_vs_a2c8_x,cheap_priority,robust_expected_public,robust_delta_vs_a2c8,robust_p10_delta_vs_a2c8,robust_p50_delta_vs_a2c8,robust_p90_delta_vs_a2c8,robust_worst_delta_vs_a2c8,robust_win_rate_vs_a2c8,mean_abs_move_vs_a2c8_y,max_abs_move_vs_a2c8_y,mean_abs_move_vs_raw05,logit_cosine_to_a2c8_move,logit_orth_ratio_to_a2c8_move,best_case_gain_vs_raw05_if_all_correct,mean_abs_move_vs_a2c8,max_abs_move_vs_a2c8,selection_proxy,cv_stability_score,source_name_y,source_file_y,variant_y,scale_y,active_cells_y,active_rows_y,mean_active_energy_y
adaptjepa_78e86ef5,low_error_best5,l2o,15,-0.0009069199440659907,-0.001178603634595743,-0.0010447645251069337,-0.0005162654789305555,-0.000456053194604622,1.0,0.0004199861533892457,0.001037445570604875,104,0.5769945250067202,0.5770911733944908,0.0001052463642361008,0.5777227444581079,0.5780797492886377,0.0005927817191055782,0.5781292301117341,0.5782217167163513,0.000178806555897767,0.5777975464664933,0.5776154998588541,0.5770911733944908,0.5782217167163513,adaptjepa_78e86ef5,submission_adaptjepa_78e86ef5.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,noq2/energy_strong/all_rows,noq2,energy_strong,all_rows,1.5,0.16,1132.0,250.0,1.1823632311752297,0.4564439783783937,0.9712683398298536,0.008808351697662397,0.03821454957759973,-0.00028129699013248983,0.5759434639564323,-0.0014958812665403695,-0.001708260739859102,-0.0015341811801320437,-0.0012405644072236877,-0.0007205862232555482,1.0,0.008808351697662397,0.03821454957759973,0.009505840685090408,0.31852877816218705,0.9479131909001504,0.026205783697046847,0.008808351697662397,0.03821454957759973,-0.0027898838723718084,-0.0013229227133881416,f465_actual_best,submission_sparsejepa_f4657144.csv,noq2/energy_strong/all_rows,1.5,1132.0,250.0,1.1823632311752297
adaptjepa_8fabe65a,low_error_best5,l2o,15,-0.0009050303569085502,-0.0011875731679632962,-0.0010502505565380682,-0.0005152972700835035,-0.0004563230087731851,1.0,0.0004199861533892457,0.001037445570604875,103,0.5769838209409097,0.5770906479627491,0.00011074557972975159,0.5777238217426006,0.5780911508493244,0.0005985533991658891,0.5781337514167165,0.5782349127724067,0.00018391538570081337,0.5778055705281601,0.577613798033409,0.5770906479627491,0.5782349127724067,adaptjepa_8fabe65a,submission_adaptjepa_8fabe65a.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,noq2/energy_strong/late_subject_blocks,noq2,energy_strong,late_subject_blocks,1.5,0.2,1132.0,250.0,1.1823632311752297,0.4564439783783937,0.971426576124426,0.008838380053306623,0.045049868176119834,-0.00031132534577671536,0.5759422471697699,-0.0014970980532028307,-0.0017361839856596894,-0.0015449005025776064,-0.001111326024488779,-0.0007093003723981361,1.0,0.008838380053306623,0.045049868176119834,0.009535205173247609,0.3128960824183749,0.9497873665232833,0.026344378212124972,0.008838380053306623,0.045049868176119834,-0.002794437142994739,-0.001321033126230701,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,noq2/energy_strong/late_subject_blocks,1.5,1132.0,250.0,1.1823632311752297
adaptjepa_c442e3bf,low_error_best5,l2o,15,-0.0009040055357296906,-0.0011886424394825124,-0.0010493849660394572,-0.000509133922275007,-0.00044755424836584456,1.0,0.0004199861533892457,0.001037445570604875,32,0.576991361146378,0.577095800194379,0.0001089386247877621,0.5777510866959998,0.5781256139414636,0.0006106072330909445,0.5781700958284468,0.578271492737752,0.00018568986376132186,0.5778309689578648,0.5776375145569416,0.577095800194379,0.578271492737752,adaptjepa_c442e3bf,submission_adaptjepa_c442e3bf.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,noq2/energy_linear/late_subject_blocks,noq2,energy_linear,late_subject_blocks,1.3,0.2,930.0,248.0,1.3419461799758043,0.6441693763679492,1.0173141761963906,0.00909882303534406,0.04440092899364284,-0.000437955436646261,0.575927976571815,-0.001511368651157599,-0.0017507262522572288,-0.0015615775381373487,-0.0011426433499028387,-0.0007116692335067398,1.0,0.00909882303534406,0.04440092899364284,0.010003222089317948,0.30527244180114815,0.9522650556839543,0.02746134003556734,0.00909882303534406,0.04440092899364284,-0.002880201303078265,-0.0013200083050518415,f43_cv_best,submission_sparsejepa_f43ea825.csv,noq2/energy_linear/late_subject_blocks,1.3,930.0,248.0,1.3419461799758043
adaptjepa_195f283f,low_error_best5,l2o,15,-0.0009037247317660905,-0.0011747568496353721,-0.0010413752517403063,-0.0005131186933137855,-0.00044375498350779363,1.0,0.0004199861533892457,0.001037445570604875,58,0.5770316678993207,0.5771305497926345,0.00010883439330275353,0.57775992765788,0.5781381879750089,0.0006093489536085174,0.5781791907962487,0.5782844847808842,0.00018576077376130236,0.5778510741828425,0.5776569287844832,0.5771305497926345,0.5782844847808842,adaptjepa_195f283f,submission_adaptjepa_195f283f.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,noq2_stage_boost/energy_strong/public_subjects,noq2_stage_boost,energy_strong,public_subjects,1.5,0.16,1132.0,250.0,1.1823632311752297,0.4564439783783937,1.088039875090379,0.009203425890496124,0.039974150496605465,-0.0003695194019739669,0.5759302272392678,-0.001509117983704869,-0.0017176474694500677,-0.00155057689423721,-0.0012711385392727202,-0.0007410029311474275,1.0,0.009203425890496124,0.039974150496605465,0.009897676983655897,0.31492835481969655,0.94911544678746,0.027715483726570303,0.009203425890496124,0.039974150496605465,-0.002847017722073389,-0.0013197275010882414,f465_actual_best,submission_sparsejepa_f4657144.csv,noq2_stage_boost/energy_strong/public_subjects,1.5,1132.0,250.0,1.1823632311752297
adaptjepa_0d66fd73,low_error_best5,l2o,15,-0.0009034465118065309,-0.0011958680899364139,-0.0010485463338933965,-0.0004954865791726659,-0.0004288265203037378,1.0,0.0004199861533892457,0.001037445570604875,42,0.5770105255506958,0.5771139511459484,0.00011039630825589363,0.5777700467147107,0.5781490322160859,0.0006157737126883902,0.5781898089362763,0.5782947571297933,0.0001881050581210487,0.5778525801639426,0.5776567937338942,0.5771139511459484,0.5782947571297933,adaptjepa_0d66fd73,submission_adaptjepa_0d66fd73.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,noq2/energy_strong/row_energy,noq2,energy_strong,row_energy,1.75,0.16,1132.0,250.0,1.1823632311752297,0.4564439783783937,0.9478898571448373,0.009195201755323084,0.0399786762831863,-0.0002777435371470075,0.5759081061788599,-0.0015312390441127555,-0.0017671077544443524,-0.0015765693636959899,-0.001221924341162084,-0.0007161836642408659,1.0,0.009195201755323084,0.0399786762831863,0.00989314355123154,0.2994647996314114,0.9541073491917554,0.027378815154123767,0.009195201755323084,0.0399786762831863,-0.0028682249896842707,-0.0013194492811286818,f465_actual_best,submission_sparsejepa_f4657144.csv,noq2/energy_strong/row_energy,1.75,1132.0,250.0,1.1823632311752297
adaptjepa_c50c2f45,low_error_best5,l2o,15,-0.0009015384323353803,-0.0011719489025984187,-0.0010368025157205807,-0.0005126116909098144,-0.0004520901941781341,1.0,0.0004199861533892457,0.001037445570604875,65,0.5770064891962737,0.5771017869310694,0.00010363909798509405,0.5777394453157139,0.5780978395495936,0.0005954163477726566,0.5781483743060492,0.5782395357425059,0.0001775549294931641,0.5778130540743897,0.5776314362726789,0.5771017869310694,0.5782395357425059,adaptjepa_c50c2f45,submission_adaptjepa_c50c2f45.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,noq2/energy_linear/all_rows,noq2,energy_linear,all_rows,1.3,0.16,930.0,248.0,1.3419461799758043,0.6441693763679492,0.9966661093406565,0.008884982839669223,0.03766470325961124,-0.00042176131165954495,0.5759439549974742,-0.0014953902254984284,-0.001714248237984739,-0.0015370228896421922,-0.0012535939537386964,-0.000717882768512812,1.0,0.008884982839669223,0.03766470325961124,0.00978938189364311,0.3137493490809091,0.9495058430316824,0.026858185962573593,0.008884982839669223,0.03766470325961124,-0.0028404628556774458,-0.0013175412016575311,f43_cv_best,submission_sparsejepa_f43ea825.csv,noq2/energy_linear/all_rows,1.3,930.0,248.0,1.3419461799758043
adaptjepa_5c71a7fc,low_error_best5,l2o,15,-0.0009015384323353803,-0.0011719489025984187,-0.0010368025157205807,-0.0005126116909098144,-0.0004520901941781341,1.0,0.0004199861533892457,0.001037445570604875,66,0.5770064891962737,0.5771017869310694,0.00010363909798509405,0.5777394453157139,0.5780978395495936,0.0005954163477726566,0.5781483743060492,0.5782395357425059,0.0001775549294931641,0.5778130540743897,0.5776314362726789,0.5771017869310694,0.5782395357425059,adaptjepa_5c71a7fc,submission_adaptjepa_5c71a7fc.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,noq2/energy_linear/all_rows,noq2,energy_linear,all_rows,1.3,0.2,930.0,248.0,1.3419461799758043,0.6441693763679492,0.9966661093406565,0.008884982839669223,0.03766470325961124,-0.00042176131165954495,0.5759439549974742,-0.0014953902254984284,-0.001714248237984739,-0.0015370228896421922,-0.0012535939537386964,-0.000717882768512812,1.0,0.008884982839669223,0.03766470325961124,0.00978938189364311,0.3137493490809091,0.9495058430316824,0.026858185962573593,0.008884982839669223,0.03766470325961124,-0.0028404628556774458,-0.0013175412016575311,f43_cv_best,submission_sparsejepa_f43ea825.csv,noq2/energy_linear/all_rows,1.3,930.0,248.0,1.3419461799758043
adaptjepa_6b21e78b,low_error_best5,l2o,15,-0.0009011213396683686,-0.0011908425435368075,-0.0010441845072820533,-0.000498149381934443,-0.000433160741415084,1.0,0.0004199861533892457,0.001037445570604875,64,0.5770127137044411,0.5771160666451076,0.00011053023861958064,0.5777604186629701,0.5781355548452645,0.0006091241097427637,0.5781757264842565,0.578279955025142,0.0001864132203617561,0.5778438588385048,0.5776496196172226,0.5771160666451076,0.578279955025142,adaptjepa_6b21e78b,submission_adaptjepa_6b21e78b.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,noq2/energy_strong/row_energy,noq2,energy_strong,row_energy,1.75,0.16,1132.0,250.0,1.1823632311752297,0.4564439783783937,0.929850363054669,0.009044683736732352,0.0399786762831863,-0.0004282615557377394,0.5759187804666678,-0.001520564756304996,-0.0017519310662594378,-0.0015674036706723182,-0.00120786354335376,-0.0007109323135900958,1.0,0.009044683736732352,0.0399786762831863,0.009742936505138583,0.30159023647134087,0.9534376378479931,0.026979673061339787,0.009044683736732352,0.0399786762831863,-0.002840826477588652,-0.0013171241089905195,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,noq2/energy_strong/row_energy,1.75,1132.0,250.0,1.1823632311752297
adaptjepa_a040e713,low_error_best5,l2o,15,-0.0009006524797266305,-0.0011697127693923726,-0.0010372823808264542,-0.0005152218845727808,-0.0004471858216685831,1.0,0.0004199861533892457,0.001037445570604875,86,0.5770344816890656,0.5771336359318264,0.00010893855688858,0.5777491992024484,0.5781234841467343,0.0006017394909662414,0.5781628369300373,0.5782680728170939,0.0001843430094093305,0.5778417309652182,0.5776488392738505,0.5771336359318264,0.5782680728170939,adaptjepa_a040e713,submission_adaptjepa_a040e713.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,noq2_stage_boost/energy_strong/public_subjects,noq2_stage_boost,energy_strong,public_subjects,1.5,0.16,1132.0,250.0,1.1823632311752297,0.4564439783783937,1.0665083171053802,0.009035214795733337,0.039974150496605465,-0.0005377304967367545,0.5759423727257615,-0.0014969724972112085,-0.0017010296534435642,-0.0015397315781879861,-0.001256232185599404,-0.0007362839515505648,1.0,0.009035214795733337,0.039974150496605465,0.009729557625185773,0.3174197461228151,0.9482851389594414,0.02728345928711678,0.009035214795733337,0.039974150496605465,-0.0028161821139394186,-0.0013166552490487815,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,noq2_stage_boost/energy_strong/public_subjects,1.5,1132.0,250.0,1.1823632311752297
adaptjepa_7cda2122,low_error_best5,l2o,15,-0.0008985394848278242,-0.0011733286455211322,-0.0010370378429581661,-0.0005034641462381862,-0.00043934652932453577,1.0,0.0004199861533892457,0.001037445570604875,72,0.5770174095319444,0.5771153001865229,0.00010830985715159106,0.5777617066464317,0.5781272884341833,0.000599069000702205,0.5781716031819252,0.5782693047015385,0.0001828744258610788,0.5778372977740815,0.5776502397867671,0.5771153001865229,0.5782693047015385,adaptjepa_7cda2122,submission_adaptjepa_7cda2122.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,noq2_stage_boost/energy_strong/id01_id02_early,noq2_stage_boost,energy_strong,id01_id02_early,1.75,0.16,1132.0,250.0,1.1823632311752297,0.4564439783783937,0.9141584586686935,0.009172536687035443,0.039974150496605465,-0.0004004086054346485,0.5759403674581742,-0.0014989777647983753,-0.0017108217158703586,-0.001547383874657804,-0.001268700290750302,-0.0007212628779424968,1.0,0.009172536687035443,0.039974150496605465,0.00986331447309539,0.32053122011221724,0.9472379515905036,0.027492692343355437,0.009172536687035443,0.039974150496605465,-0.0028334453694490416,-0.001314542254149975,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,noq2_stage_boost/energy_strong/id01_id02_early,1.75,1132.0,250.0,1.1823632311752297
