gate_class,passed_gate_count,projection_mode,source_family,source_tag,alpha,top_k,all_minus_base,post101_p95_vs_e95_e101_sensor,e72_plausible_gap_vs_e95,tail_equal_law_cosine,tail_equal_law_resid_ratio,q2s3_share,share_Q3,share_S3,cos_e144,cos_e72,fail_action_cos,fail_action_active_q2s3,fail_relaxed_tail,fail_relaxed_world,fail_relaxed_raw,tag
missing_actionable,3,e144_plus_orth_top50,e138,e138_blocktarget_vetonull_overlap_659fb9e1,0.1,50,-1.1849823913778756e-05,-4.3943185040815386e-06,2.818925648462312e-18,0.9705179158251752,0.2493305023923784,0.15609626162198198,0.3527448674149458,0.1560962616219806,0.9905495801071985,-0.033038522999920245,False,True,False,False,False,e152_f7e473d8
missing_actionable,3,e144_plus_orth_top50,e138,e138_blocktarget_vetonull_overlap_7f70f22f,0.1,50,-1.1800443261211768e-05,-4.286431136390765e-06,2.818925648462312e-18,0.9709640158213916,0.2472273738943461,0.1560514112322773,0.3551312394181085,0.1560514112322759,0.9895360777831405,-0.030877731343598728,False,True,False,False,False,e152_7535533b
missing_actionable,3,e144_plus_orth_top50,e138,e138_blocktarget_vetonull_overlap_c975a0f9,0.1,50,-1.1789074709445124e-05,-4.281698705520888e-06,2.818925648462312e-18,0.9709728378131532,0.2471863829526905,0.15608043766440918,0.3550542249294441,0.1560804376644078,0.9896535883054322,-0.030841942145220593,False,True,False,False,False,e152_13758ce8
missing_actionable,3,e144_plus_orth_top50,e138,e138_blocktarget_vetonull_overlap_fa60a8ba,0.1,50,-1.1783028739609236e-05,-4.290130726132283e-06,2.818925648462312e-18,0.971077580229186,0.2467455217342445,0.15799642911905132,0.3504461870578692,0.15799642911904993,0.9902968321462534,-0.03105671390960718,False,True,False,False,False,e152_7914abdc
missing_actionable,3,e144_plus_orth_top50,e138,e138_blocktarget_vetonull_overlap_c65b97ae,0.1,50,-1.1772083429728576e-05,-4.28550068757588e-06,2.818925648462312e-18,0.971085017677334,0.2467105186073283,0.15801650407538978,0.3503948458493633,0.1580165040753884,0.9904041293082408,-0.03102017847090365,False,True,False,False,False,e152_196af26b
missing_actionable,3,e144_plus_orth_full,e139,e138_blocktarget_set_consensus_decoder_77d9de28,0.1,0,-1.1497529007642449e-05,-4.418728548385036e-06,-2.719630228708832e-06,0.9714181886628316,0.2453445265472869,0.15937074338568596,0.3421604637765767,0.15937074338568458,0.9927935043510412,-0.03374281005662505,False,True,False,False,False,e152_0bfc748c
missing_actionable,3,e144_plus_orth_full,e139,e138_blocktarget_set_consensus_decoder_d6eb5eb2,0.1,0,-1.1485304870606504e-05,-4.409291302911485e-06,-2.7045682003308275e-06,0.9714278825935492,0.2452980851805233,0.1590816349473503,0.34227164507935914,0.15908163494734892,0.9929014889269321,-0.0338816736726036,False,True,False,False,False,e152_370aa7bf
missing_actionable,3,e144_plus_orth_full,e139,e138_blocktarget_set_consensus_decoder_95ac5203,0.1,0,-1.1483804010281595e-05,-4.456199534132504e-06,-2.857740749790923e-06,0.9714646106714686,0.245160518979796,0.15999874707736217,0.34043882489487476,0.15999874707736078,0.9929016200440823,-0.03372101238027817,False,True,False,False,False,e152_04af9a72
missing_actionable,3,e144_plus_orth_full,e139,e138_blocktarget_set_consensus_decoder_5a86943f,0.1,0,-1.1471717182742758e-05,-4.446557425184532e-06,-2.8418388011233493e-06,0.9714738137362682,0.2451160982456083,0.15970223960874083,0.3405616855485638,0.15970223960873947,0.9930079564661581,-0.03386277054789382,False,True,False,False,False,e152_1f623dc5
missing_actionable,3,e144_plus_orth_full,e139,e138_blocktarget_set_consensus_decoder_db6689cd,0.1,0,-1.1456871775394896e-05,-4.385429605222195e-06,-2.664421065386212e-06,0.9714532046475588,0.2451765902987289,0.15942225701977453,0.34211567192620307,0.15942225701977314,0.9931413795905613,-0.033518516694527434,False,True,False,False,False,e152_314aa01f
missing_actionable,3,e144_plus_orth_top100,e139,e138_blocktarget_set_consensus_decoder_77d9de28,0.1,100,-1.1445757104211474e-05,-4.402596913976273e-06,-1.8312819052028384e-06,0.9698871943713454,0.2521784347141101,0.1593889484419098,0.34448352084550177,0.1593889484419084,0.9942471534250623,-0.032550521361981354,True,True,False,False,False,e152_4292c396
missing_actionable,3,e144_plus_orth_top100,e139,e138_blocktarget_set_consensus_decoder_d6eb5eb2,0.1,100,-1.1434678800381626e-05,-4.393516699269399e-06,-1.822202632739212e-06,0.9699062402130352,0.252091541604832,0.1594028196570737,0.3444568121821443,0.15940281965707234,0.9943226806867774,-0.032497645163925545,True,True,False,False,False,e152_1d60fedc
missing_actionable,3,e144_plus_orth_top100,e139,e138_blocktarget_set_consensus_decoder_95ac5203,0.1,100,-1.1431515271831394e-05,-4.439906858830372e-06,-2.857740749790923e-06,0.9699234496419472,0.252021036829975,0.1598491160776767,0.3423737492428258,0.15984911607767535,0.9943637883038036,-0.032447875058537856,True,True,False,False,False,e152_a7b79a92
missing_actionable,3,e144_plus_orth_top100,e139,e138_blocktarget_set_consensus_decoder_5a86943f,0.1,100,-1.1420590674826592e-05,-4.4306268899010466e-06,-2.8418388011233493e-06,0.969942085342004,0.2519359093422337,0.15986004522215247,0.34236032715082015,0.15986004522215108,0.9944373620654603,-0.0323959501991144,True,True,False,False,False,e152_69611824
missing_actionable,3,e144_plus_orth_top100,e139,e138_blocktarget_set_consensus_decoder_db6689cd,0.1,100,-1.1405129604624696e-05,-4.369307235228719e-06,-1.798002225052945e-06,0.9699565546748072,0.2518618136338589,0.15943985716477588,0.34438549742614855,0.1594398571647745,0.9945216850360187,-0.0323565400442409,True,True,False,False,False,e152_49f1b0c7
missing_actionable,3,e144_plus_orth_top50,e139,e138_blocktarget_set_consensus_decoder_77d9de28,0.1,50,-1.121450913033062e-05,-4.084649813883913e-06,2.818925648462312e-18,0.9711972759588624,0.2461997062319546,0.15886523105487943,0.3466864410158797,0.15886523105487801,0.9952678550635892,-0.030695655289905508,False,True,False,False,False,e152_2a7f9370
missing_actionable,3,e144_plus_orth_top50,e139,e138_blocktarget_set_consensus_decoder_d6eb5eb2,0.1,50,-1.1204928313301998e-05,-4.080401704773547e-06,2.818925648462312e-18,0.9712043718745174,0.2461659355950717,0.1588827965344952,0.34664495763366604,0.15888279653449378,0.9953305614588411,-0.030654392963345135,False,True,False,False,False,e152_149d6232
missing_actionable,3,e144_plus_orth_top50,e139,e138_blocktarget_set_consensus_decoder_95ac5203,0.1,50,-1.1187360691278236e-05,-4.078983300221884e-06,2.818925648462312e-18,0.9709817517370732,0.2471791339107406,0.15915758099500213,0.34449972871639617,0.1591575809950007,0.9953860892030291,-0.031173248268631035,False,True,False,False,False,e152_c7081248
missing_actionable,3,e144_plus_orth_top50,e139,e138_blocktarget_set_consensus_decoder_db6689cd,0.1,50,-1.117937455963336e-05,-4.0690726914378295e-06,2.818925648462312e-18,0.9712230379495892,0.2460770151026182,0.1589296718884743,0.34653425480812244,0.15892967188847287,0.995495725394565,-0.03054430610081887,False,True,False,False,False,e152_153a5b9d
missing_actionable,3,e144_plus_orth_top50,e139,e138_blocktarget_set_consensus_decoder_5a86943f,0.1,50,-1.1178012999102371e-05,-4.074796173067901e-06,2.818925648462312e-18,0.970991702811281,0.2471326320083364,0.15917319081048673,0.3444724116729521,0.1591731908104853,0.9954469943292056,-0.031128967849540858,False,True,False,False,False,e152_572d04d4
missing_actionable,3,e144_plus_orth_top50,e138,e138_blocktarget_vetonull_overlap_46305920,0.1,50,-1.0869611790420564e-05,-4.404810960337301e-06,-1.0231660719334798e-05,0.9706068405913798,0.2490537884602945,0.15788799309632606,0.3361789487336834,0.15788799309632465,0.9934044823476251,-0.033452482296280936,False,True,False,False,False,e152_3bd325d8
missing_actionable,3,e144_plus_orth_top50,e138,e138_blocktarget_vetonull_overlap_4dcaa173,0.1,50,-1.0850571500520267e-05,-4.401075778855904e-06,-1.071463990816421e-05,0.9704034282894672,0.249947863067185,0.1567332896437955,0.3373408709912949,0.1567332896437941,0.9934096062171401,-0.033237344695333695,False,True,False,False,False,e152_21b1561c
missing_actionable,3,e144_plus_orth_top50,e138,e138_blocktarget_vetonull_overlap_821a0fbd,0.1,50,-1.084953747299e-05,-4.400872931078767e-06,-1.071463990816421e-05,0.9704034282894672,0.249947863067185,0.15786929685860351,0.3374098854474556,0.1578692968586021,0.9934464422465622,-0.03385858070151906,False,True,False,False,False,e152_52e38ebb
missing_actionable,3,e144_plus_orth_top50,e138,e138_blocktarget_vetonull_overlap_b93d213c,0.1,50,-1.0813786655683444e-05,-4.393859603474644e-06,-1.071463990816421e-05,0.9704034282894672,0.249947863067185,0.1578689590155226,0.3362589752339958,0.15786895901552117,0.9934471886726415,-0.0340682731865776,False,True,False,False,False,e152_7eedeb47
missing_relaxed,3,e95_plus_orth_top50,e139,e138_blocktarget_set_consensus_decoder_b1db95cd,0.5,50,-1.0614210494863665e-05,-2.244261720810342e-06,2.818925648462312e-18,0.972920898876939,0.2402793889310759,0.12013391227472511,0.29339860002591295,0.12013391227472131,0.11999023182942234,-0.05865185642057264,False,False,False,True,True,e152_db8dfc39
