candidate_id,family,status,pair_kind,candidate_file,base_file,target,moved_cells,moved_rows,targets_moved,expected_focus,expected_global,expected_subject,expected_nearest_hard085,hard_delta_focus,support_delta,adverse_delta,total_swing,top1_swing,top5_swing,top10_swing,top25_swing,support_prob_focus_mean,support_prob_focus_swing_weighted,mean_abs_prob_delta,mean_abs_logit_delta,max_abs_logit_delta,adverse_over_e216_miss,cells_for_2e6_guard,cells_for_e95_edge,cells_to_flip_expected_focus,top1_over_abs_expected,top5_over_abs_expected,top1_swing_share,top5_swing_share,support_tail_gate,selector_id,rule_family,e222_tail_survival_score,e222_decision
simple_pc10_top25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,simple_pc10_top25,submission_e95_hardtail_541e3973.csv,S4,119,119,S4,-0.0005337603617675095,-0.0006402965859643868,-0.0004350157310023506,-0.0005259687683357912,-0.00043772381883248467,-0.0024662813247333265,0.0012396727099376686,0.0037059540346709953,9.673998182827695e-05,0.0004202296801763455,0.0007611160528463037,0.0016101638684489817,0.4814267005503499,0.4785361758710045,0.01032506430648104,0.054499324039279325,0.16929496819948486,1.2456781241742971,1,1,7,0.18124234910949433,0.7873002760729269,0.02610393462067461,0.11339311719597527,False,simple_pc10_top25,simple,0.5394675969417104,expected_good_but_low_support
simple_resid_abs_top25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,simple_resid_abs_top25,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726597e-05,-8.820036757968126e-06,-7.047573884249067e-06,-3.6776674356962613e-05,-4.8300741848292806e-05,-0.00024541525891432295,0.00022564089182660542,0.00047105615074092834,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.00029419772141744624,0.5151859422401982,0.5162632659478449,0.002372458550467886,0.011776403768523222,0.023459001777274335,0.22673397632647246,1,2,2,0.7639087817188767,3.5959327863382815,0.0284576347249541,0.1339580643370061,False,simple_resid_abs_top25,simple,0.02252257255491804,expected_good_tail_unclear
simple_resid_abs_top25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,simple_resid_abs_top25,submission_e95_hardtail_541e3973.csv,Q3,234,234,Q3,-0.00015176070067589542,-0.0002022086894057451,-0.00013287850585244333,-0.00012019490676949763,0.00010069921740651054,-0.0026964091871271977,0.0020098573043665496,0.004706266491493747,8.305643996964921e-05,0.00037606064841159807,0.0006664902437513415,0.0013936983828560599,0.4787724094493304,0.4593063331516437,0.007739312447027246,0.03519643743638487,0.14534876994688622,2.019593765911986,1,1,2,0.5472855594349618,2.477984397388387,0.017648052892832992,0.07990636507543757,False,simple_resid_abs_top25,simple,0.14967625611752491,expected_good_but_low_support
simple_resid_abs_top25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,simple_resid_abs_top25,submission_e95_hardtail_541e3973.csv,S2,39,39,S2,1.3795019400186596e-06,1.3988457607493298e-05,1.443656393261778e-07,-9.994317426763495e-06,1.4177816437921377e-05,-0.00011522897039603318,0.00015553447873140324,0.0002707634491274364,1.2205057372968209e-05,5.789785659192072e-05,0.00011407912004707762,0.00025975999591317325,0.5233263033263034,0.5693345142712768,0.001885202959710155,0.012149641948025992,0.021358850402694363,0.15628794290414214,1,2,1,8.847437628687292,41.97011610664177,0.045076458481749605,0.21383187715514274,False,simple_resid_abs_top25,simple,-0.14746135165950913,expected_bad_or_neutral
simple_resid_abs_top25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,simple_resid_abs_top25,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.0578703208162818e-05,-4.048977145283603e-06,2.2142166223860398e-06,3.357087014738598e-05,6.209661922152883e-05,-0.00018677906828281222,0.00012080064623158431,0.00030757971451439653,1.2575867360216288e-05,6.145567636423961e-05,0.00011965928672656194,0.0002528493066345503,0.4271043065494596,0.35835244595840354,0.0017005999180347187,0.009611866078574895,0.02200776788037853,0.12138584740190737,1,2,1,1.1887910184031256,5.80937711881535,0.04088653043998994,0.1998040620502726,False,simple_resid_abs_top25,simple,-0.04568403438454463,expected_bad_or_neutral
simple_resid_abs_top25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,simple_resid_abs_top25,submission_e95_hardtail_541e3973.csv,S4,119,119,S4,-0.0005337603617675095,-0.0006402965859643868,-0.0004350157310023506,-0.0005259687683357912,-0.00043772381883248467,-0.0024662813247333265,0.0012396727099376686,0.0037059540346709953,9.673998182827695e-05,0.0004202296801763455,0.0007611160528463037,0.0016101638684489817,0.4814267005503499,0.4785361758710045,0.01032506430648104,0.054499324039279325,0.16929496819948486,1.2456781241742971,1,1,7,0.18124234910949433,0.7873002760729269,0.02610393462067461,0.11339311719597527,False,simple_resid_abs_top25,simple,0.5394675969417104,expected_good_but_low_support
top50_amp_then_nn25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,top50_amp_then_nn25,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726597e-05,-8.820036757968126e-06,-7.047573884249067e-06,-3.6776674356962613e-05,-4.8300741848292806e-05,-0.00024541525891432295,0.00022564089182660542,0.00047105615074092834,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.00029419772141744624,0.5151859422401982,0.5162632659478449,0.002372458550467886,0.011776403768523222,0.023459001777274335,0.22673397632647246,1,2,2,0.7639087817188767,3.5959327863382815,0.0284576347249541,0.1339580643370061,False,top50_amp_then_nn25,top50_residual,0.02252257255491804,expected_good_tail_unclear
top50_amp_then_nn25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,top50_amp_then_nn25,submission_e95_hardtail_541e3973.csv,Q3,236,236,Q3,-0.00014009715314959554,-0.0001623407680473009,-0.00011332509600459258,-0.00014462559539689306,-1.358580257108442e-05,-0.0022900557577041703,0.0017707764526896498,0.004060832210393821,7.387688222791883e-05,0.00031233124218912325,0.000558505484260113,0.0011805352393764385,0.47808141880166644,0.4705620687671625,0.006610558245192153,0.030112103255038932,0.1292845438988578,1.7793547218034416,1,1,2,0.5273260774188124,2.229390356388016,0.018192547340131107,0.07691311189605474,False,top50_amp_then_nn25,top50_residual,0.14066304535465177,expected_good_but_low_support
top50_amp_then_nn25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,top50_amp_then_nn25,submission_e95_hardtail_541e3973.csv,S2,39,39,S2,1.3795019400186596e-06,1.3988457607493298e-05,1.443656393261778e-07,-9.994317426763495e-06,1.4177816437921377e-05,-0.00011522897039603318,0.00015553447873140324,0.0002707634491274364,1.2205057372968209e-05,5.789785659192072e-05,0.00011407912004707762,0.00025975999591317325,0.5233263033263034,0.5693345142712768,0.001885202959710155,0.012149641948025992,0.021358850402694363,0.15628794290414214,1,2,1,8.847437628687292,41.97011610664177,0.045076458481749605,0.21383187715514274,False,top50_amp_then_nn25,top50_residual,-0.14746135165950913,expected_bad_or_neutral
top50_amp_then_nn25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,top50_amp_then_nn25,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.0578703208162818e-05,-4.048977145283603e-06,2.2142166223860398e-06,3.357087014738598e-05,6.209661922152883e-05,-0.00018677906828281222,0.00012080064623158431,0.00030757971451439653,1.2575867360216288e-05,6.145567636423961e-05,0.00011965928672656194,0.0002528493066345503,0.4271043065494596,0.35835244595840354,0.0017005999180347187,0.009611866078574895,0.02200776788037853,0.12138584740190737,1,2,1,1.1887910184031256,5.80937711881535,0.04088653043998994,0.1998040620502726,False,top50_amp_then_nn25,top50_residual,-0.04568403438454463,expected_bad_or_neutral
top50_amp_then_nn25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,top50_amp_then_nn25,submission_e95_hardtail_541e3973.csv,S4,119,119,S4,-0.0005337603617675095,-0.0006402965859643868,-0.0004350157310023506,-0.0005259687683357912,-0.00043772381883248467,-0.0024662813247333265,0.0012396727099376686,0.0037059540346709953,9.673998182827695e-05,0.0004202296801763455,0.0007611160528463037,0.0016101638684489817,0.4814267005503499,0.4785361758710045,0.01032506430648104,0.054499324039279325,0.16929496819948486,1.2456781241742971,1,1,7,0.18124234910949433,0.7873002760729269,0.02610393462067461,0.11339311719597527,False,top50_amp_then_nn25,top50_residual,0.5394675969417104,expected_good_but_low_support
top50_amp_then_resid_abs25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,top50_amp_then_resid_abs25,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726597e-05,-8.820036757968126e-06,-7.047573884249067e-06,-3.6776674356962613e-05,-4.8300741848292806e-05,-0.00024541525891432295,0.00022564089182660542,0.00047105615074092834,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.00029419772141744624,0.5151859422401982,0.5162632659478449,0.002372458550467886,0.011776403768523222,0.023459001777274335,0.22673397632647246,1,2,2,0.7639087817188767,3.5959327863382815,0.0284576347249541,0.1339580643370061,False,top50_amp_then_resid_abs25,top50_residual,0.02252257255491804,expected_good_tail_unclear
top50_amp_then_resid_abs25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,top50_amp_then_resid_abs25,submission_e95_hardtail_541e3973.csv,Q3,236,236,Q3,-0.0001402956941625126,-0.00016088854854972917,-0.00011955220474741901,-0.00014044632919038962,3.575728192263425e-06,-0.002313352847046719,0.0017887282114139686,0.004102081058460688,7.473764929588622e-05,0.00033994051068423275,0.0005951870496486687,0.0012185565286848283,0.4780814188016665,0.47025494574218635,0.006691192699419994,0.03041797395045003,0.13079088626780067,1.7973934452133193,1,1,2,0.532715203713332,2.423028822897872,0.018219447210029445,0.08287025678907377,False,top50_amp_then_resid_abs25,top50_residual,0.1406923792366832,expected_good_but_low_support
top50_amp_then_resid_abs25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,top50_amp_then_resid_abs25,submission_e95_hardtail_541e3973.csv,S2,39,39,S2,1.3795019400186596e-06,1.3988457607493298e-05,1.443656393261778e-07,-9.994317426763495e-06,1.4177816437921377e-05,-0.00011522897039603318,0.00015553447873140324,0.0002707634491274364,1.2205057372968209e-05,5.789785659192072e-05,0.00011407912004707762,0.00025975999591317325,0.5233263033263034,0.5693345142712768,0.001885202959710155,0.012149641948025992,0.021358850402694363,0.15628794290414214,1,2,1,8.847437628687292,41.97011610664177,0.045076458481749605,0.21383187715514274,False,top50_amp_then_resid_abs25,top50_residual,-0.14746135165950913,expected_bad_or_neutral
top50_amp_then_resid_abs25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,top50_amp_then_resid_abs25,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.0578703208162818e-05,-4.048977145283603e-06,2.2142166223860398e-06,3.357087014738598e-05,6.209661922152883e-05,-0.00018677906828281222,0.00012080064623158431,0.00030757971451439653,1.2575867360216288e-05,6.145567636423961e-05,0.00011965928672656194,0.0002528493066345503,0.4271043065494596,0.35835244595840354,0.0017005999180347187,0.009611866078574895,0.02200776788037853,0.12138584740190737,1,2,1,1.1887910184031256,5.80937711881535,0.04088653043998994,0.1998040620502726,False,top50_amp_then_resid_abs25,top50_residual,-0.04568403438454463,expected_bad_or_neutral
top50_amp_then_resid_abs25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,top50_amp_then_resid_abs25,submission_e95_hardtail_541e3973.csv,S4,119,119,S4,-0.0005337603617675095,-0.0006402965859643868,-0.0004350157310023506,-0.0005259687683357912,-0.00043772381883248467,-0.0024662813247333265,0.0012396727099376686,0.0037059540346709953,9.673998182827695e-05,0.0004202296801763455,0.0007611160528463037,0.0016101638684489817,0.4814267005503499,0.4785361758710045,0.01032506430648104,0.054499324039279325,0.16929496819948486,1.2456781241742971,1,1,7,0.18124234910949433,0.7873002760729269,0.02610393462067461,0.11339311719597527,False,top50_amp_then_resid_abs25,top50_residual,0.5394675969417104,expected_good_but_low_support
top50_amp_then_resid_combo25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,top50_amp_then_resid_combo25,submission_e95_hardtail_541e3973.csv,Q1,70,70,Q1,-1.7548094999726597e-05,-8.820036757968126e-06,-7.047573884249067e-06,-3.6776674356962613e-05,-4.8300741848292806e-05,-0.00024541525891432295,0.00022564089182660542,0.00047105615074092834,1.3405143872728255e-05,6.310177014729573e-05,0.00012360538679918659,0.00029419772141744624,0.5151859422401982,0.5162632659478449,0.002372458550467886,0.011776403768523222,0.023459001777274335,0.22673397632647246,1,2,2,0.7639087817188767,3.5959327863382815,0.0284576347249541,0.1339580643370061,False,top50_amp_then_resid_combo25,top50_residual,0.02252257255491804,expected_good_tail_unclear
top50_amp_then_resid_combo25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,top50_amp_then_resid_combo25,submission_e95_hardtail_541e3973.csv,Q3,237,237,Q3,-0.00016176208041052375,-0.0001879175822097644,-0.00014795117706476764,-0.0001494174819570392,-8.41052989583599e-05,-0.002297969542160848,0.001786807545495598,0.004084777087656446,7.673594008276325e-05,0.0003356966666761555,0.0005849786951710447,0.0012044345260710649,0.479120072833062,0.4770320592999782,0.006613650676700565,0.030161856132484312,0.13428789514483563,1.795463474908107,1,1,3,0.4743753288040121,2.075249439326054,0.018785832968620783,0.0821823711483738,False,top50_amp_then_resid_combo25,top50_residual,0.16468098569443915,expected_good_but_low_support
top50_amp_then_resid_combo25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,top50_amp_then_resid_combo25,submission_e95_hardtail_541e3973.csv,S2,39,39,S2,1.3795019400186596e-06,1.3988457607493298e-05,1.443656393261778e-07,-9.994317426763495e-06,1.4177816437921377e-05,-0.00011522897039603318,0.00015553447873140324,0.0002707634491274364,1.2205057372968209e-05,5.789785659192072e-05,0.00011407912004707762,0.00025975999591317325,0.5233263033263034,0.5693345142712768,0.001885202959710155,0.012149641948025992,0.021358850402694363,0.15628794290414214,1,2,1,8.847437628687292,41.97011610664177,0.045076458481749605,0.21383187715514274,False,top50_amp_then_resid_combo25,top50_residual,-0.14746135165950913,expected_bad_or_neutral
top50_amp_then_resid_combo25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,top50_amp_then_resid_combo25,submission_e95_hardtail_541e3973.csv,S3,56,56,S3,1.0578703208162818e-05,-4.048977145283603e-06,2.2142166223860398e-06,3.357087014738598e-05,6.209661922152883e-05,-0.00018677906828281222,0.00012080064623158431,0.00030757971451439653,1.2575867360216288e-05,6.145567636423961e-05,0.00011965928672656194,0.0002528493066345503,0.4271043065494596,0.35835244595840354,0.0017005999180347187,0.009611866078574895,0.02200776788037853,0.12138584740190737,1,2,1,1.1887910184031256,5.80937711881535,0.04088653043998994,0.1998040620502726,False,top50_amp_then_resid_combo25,top50_residual,-0.04568403438454463,expected_bad_or_neutral
top50_amp_then_resid_combo25,e240_residual_rule_ablation,diagnostic,actual_vs_e95,top50_amp_then_resid_combo25,submission_e95_hardtail_541e3973.csv,S4,119,119,S4,-0.0005337603617675095,-0.0006402965859643868,-0.0004350157310023506,-0.0005259687683357912,-0.00043772381883248467,-0.0024662813247333265,0.0012396727099376686,0.0037059540346709953,9.673998182827695e-05,0.0004202296801763455,0.0007611160528463037,0.0016101638684489817,0.4814267005503499,0.4785361758710045,0.01032506430648104,0.054499324039279325,0.16929496819948486,1.2456781241742971,1,1,7,0.18124234910949433,0.7873002760729269,0.02610393462067461,0.11339311719597527,False,top50_amp_then_resid_combo25,top50_residual,0.5394675969417104,expected_good_but_low_support
control_e230_risk21,e240_residual_rule_ablation,diagnostic,graft_vs_e154,control_e230_risk21,submission_e154_s3repair_9f2e2e73.csv,Q3,229,229,Q3,-0.00018026370050655972,-0.00016140401130634627,-0.00013134700709734073,-0.0002480400831159922,-0.00016226496441755928,-0.002192823141619959,0.0017709065259915375,0.003963729667611496,8.463831019350367e-05,0.00034182963531717765,0.000585468245863864,0.0011961611228238148,0.49192109079308105,0.4922561299882627,0.006607089213909757,0.030290510560349856,0.14811704283863136,1.779485425226532,1,1,3,0.4695249789927824,1.8962754806242237,0.021353199458858624,0.08623939167959474,False,control_e230_risk21,control,0.18632442692435658,expected_good_but_low_support
control_e230_risk21,e240_residual_rule_ablation,diagnostic,graft_vs_e154,control_e230_risk21,submission_e154_s3repair_9f2e2e73.csv,S4,105,105,S4,-0.0005109802247601385,-0.0006019144069494772,-0.0004299203124640453,-0.0005011059548668931,-0.00041768876675787246,-0.0023394910721874418,0.0011851376375029135,0.0035246287096903552,8.450886296516796e-05,0.0004055794473702421,0.0007451421477559161,0.0015686521903091489,0.4849040845775539,0.4812188749413152,0.011224958920201271,0.05874381182817259,0.14789051018904398,1.1908788645086947,1,1,7,0.16538577986034125,0.7937282652388885,0.02397667099879925,0.1150701196569079,False,control_e230_risk21,control,0.5172239997484015,expected_good_but_low_support
control_e230_swing25,e240_residual_rule_ablation,diagnostic,graft_vs_e154,control_e230_swing25,submission_e154_s3repair_9f2e2e73.csv,Q3,225,225,Q3,-8.906335760491954e-05,-0.0001105450944562041,-6.95905936479047e-05,-8.705438471064975e-05,2.308802199445291e-05,-0.0019699147292894462,0.0015824689125803744,0.0035523836418698204,4.3676313483763694e-05,0.00020973921805492453,0.0004076982421842835,0.0009389871699688171,0.4833223395658753,0.4705382184750384,0.006102636455080908,0.027629650547876385,0.07643354859658669,1.5901349531896816,1,1,3,0.49039599065543393,2.35494398252216,0.01229493148458886,0.059041826333973015,False,control_e230_swing25,control,0.09036308148681854,expected_good_but_low_support
control_e230_swing25,e240_residual_rule_ablation,diagnostic,graft_vs_e154,control_e230_swing25,submission_e154_s3repair_9f2e2e73.csv,S4,105,105,S4,-0.0005109802247601385,-0.0006019144069494772,-0.0004299203124640453,-0.0005011059548668931,-0.00041768876675787246,-0.0023394910721874418,0.0011851376375029135,0.0035246287096903552,8.450886296516796e-05,0.0004055794473702421,0.0007451421477559161,0.0015686521903091489,0.4849040845775539,0.4812188749413152,0.011224958920201271,0.05874381182817259,0.14789051018904398,1.1908788645086947,1,1,7,0.16538577986034125,0.7937282652388885,0.02397667099879925,0.1150701196569079,False,control_e230_swing25,control,0.5172239997484015,expected_good_but_low_support
control_e237_learned_cell25,e240_residual_rule_ablation,diagnostic,graft_vs_e154,control_e237_learned_cell25,submission_e154_s3repair_9f2e2e73.csv,Q3,225,225,Q3,-0.00011798287786204876,-0.0001499229769317649,-0.00010380832987153717,-0.0001002173267828442,0.00010521851630908597,-0.0021458007951810527,0.0016392371916586928,0.0037850379868397455,8.814970509269111e-05,0.000343342739429488,0.0005876019346366214,0.0011676757317838167,0.48188075570559225,0.4642542758171638,0.006363873535842863,0.029439184342086904,0.15426198391220952,1.647178237943799,1,1,2,0.7471398112170139,2.910106497240564,0.023288988221301907,0.09071051350693479,False,control_e237_learned_cell25,control,0.11289093680114122,expected_good_but_low_support
control_e237_learned_cell25,e240_residual_rule_ablation,diagnostic,graft_vs_e154,control_e237_learned_cell25,submission_e154_s3repair_9f2e2e73.csv,S4,105,105,S4,-0.0005109802247601385,-0.0006019144069494772,-0.0004299203124640453,-0.0005011059548668931,-0.00041768876675787246,-0.0023394910721874418,0.0011851376375029135,0.0035246287096903552,8.450886296516796e-05,0.0004055794473702421,0.0007451421477559161,0.0015686521903091489,0.4849040845775539,0.4812188749413152,0.011224958920201271,0.05874381182817259,0.14789051018904398,1.1908788645086947,1,1,7,0.16538577986034125,0.7937282652388885,0.02397667099879925,0.1150701196569079,False,control_e237_learned_cell25,control,0.5172239997484015,expected_good_but_low_support
global_amp_resid_combo25,e240_residual_rule_ablation,diagnostic,graft_vs_e154,global_amp_resid_combo25,submission_e154_s3repair_9f2e2e73.csv,Q3,225,225,Q3,-0.00017030780995067973,-0.0001892748480989245,-0.00013271084595766454,-0.00018893773579545012,-0.0001203660727858815,-0.002202715284767962,0.0016901721313422563,0.0038928874161102177,8.463831019350367e-05,0.00033513468197318794,0.000575256533158575,0.0011643544767469137,0.4859337850309792,0.4779177362267342,0.006596371284942413,0.030278013236412805,0.14811704283863136,1.6983599245384344,1,1,3,0.49697257112292437,1.9678174598701095,0.021741782164888413,0.08608897359483755,False,global_amp_resid_combo25,combined,0.1729519057735681,expected_good_but_low_support
global_amp_resid_combo25,e240_residual_rule_ablation,diagnostic,graft_vs_e154,global_amp_resid_combo25,submission_e154_s3repair_9f2e2e73.csv,S4,105,105,S4,-0.0005109802247601385,-0.0006019144069494772,-0.0004299203124640453,-0.0005011059548668931,-0.00041768876675787246,-0.0023394910721874418,0.0011851376375029135,0.0035246287096903552,8.450886296516796e-05,0.0004055794473702421,0.0007451421477559161,0.0015686521903091489,0.4849040845775539,0.4812188749413152,0.011224958920201271,0.05874381182817259,0.14789051018904398,1.1908788645086947,1,1,7,0.16538577986034125,0.7937282652388885,0.02397667099879925,0.1150701196569079,False,global_amp_resid_combo25,combined,0.5172239997484015,expected_good_but_low_support
global_e215_e208_combo25,e240_residual_rule_ablation,diagnostic,graft_vs_e154,global_e215_e208_combo25,submission_e154_s3repair_9f2e2e73.csv,Q3,225,225,Q3,-0.00015075205585600806,-0.00016348321364480922,-0.00011329214417858502,-0.0001754808097446299,-6.0905647264194134e-05,-0.002150690896832441,0.0016728966167811803,0.003823587513613621,8.463831019350367e-05,0.00030718971119960857,0.0005416919370244425,0.0011164132416600244,0.48560662453715203,0.4769470206041348,0.006494521784273008,0.029739013994772613,0.14811704283863136,1.6810007212583453,1,1,2,0.5614405038319781,2.0377149051487766,0.022135837061962038,0.0803407036208484,False,global_e215_e208_combo25,combined,0.15191264990019546,expected_good_but_low_support
global_e215_e208_combo25,e240_residual_rule_ablation,diagnostic,graft_vs_e154,global_e215_e208_combo25,submission_e154_s3repair_9f2e2e73.csv,S4,105,105,S4,-0.0005109802247601385,-0.0006019144069494772,-0.0004299203124640453,-0.0005011059548668931,-0.00041768876675787246,-0.0023394910721874418,0.0011851376375029135,0.0035246287096903552,8.450886296516796e-05,0.0004055794473702421,0.0007451421477559161,0.0015686521903091489,0.4849040845775539,0.4812188749413152,0.011224958920201271,0.05874381182817259,0.14789051018904398,1.1908788645086947,1,1,7,0.16538577986034125,0.7937282652388885,0.02397667099879925,0.1150701196569079,False,global_e215_e208_combo25,combined,0.5172239997484015,expected_good_but_low_support
global_e239_combo25,e240_residual_rule_ablation,diagnostic,graft_vs_e154,global_e239_combo25,submission_e154_s3repair_9f2e2e73.csv,Q3,225,225,Q3,-0.00017956713903217897,-0.00019287885123126343,-0.00014210023272330676,-0.00020372233314196666,-0.00014589347422438832,-0.0021734341904410485,0.0016646447299037495,0.0038380789203447977,8.463831019350367e-05,0.00033513468197318794,0.0005725273259008587,0.0011493238757410641,0.4859365908671184,0.480503894581264,0.006485165066310542,0.029851724936015095,0.14811704283863136,1.6727088593144834,1,1,3,0.471346320098892,1.86634750533688,0.022052258942580602,0.08731834048453614,False,global_e239_combo25,combined,0.18324099154645393,expected_good_but_low_support
global_e239_combo25,e240_residual_rule_ablation,diagnostic,graft_vs_e154,global_e239_combo25,submission_e154_s3repair_9f2e2e73.csv,S4,105,105,S4,-0.0005109802247601385,-0.0006019144069494772,-0.0004299203124640453,-0.0005011059548668931,-0.00041768876675787246,-0.0023394910721874418,0.0011851376375029135,0.0035246287096903552,8.450886296516796e-05,0.0004055794473702421,0.0007451421477559161,0.0015686521903091489,0.4849040845775539,0.4812188749413152,0.011224958920201271,0.05874381182817259,0.14789051018904398,1.1908788645086947,1,1,7,0.16538577986034125,0.7937282652388885,0.02397667099879925,0.1150701196569079,False,global_e239_combo25,combined,0.5172239997484015,expected_good_but_low_support
simple_nn_dist_top25,e240_residual_rule_ablation,diagnostic,graft_vs_e154,simple_nn_dist_top25,submission_e154_s3repair_9f2e2e73.csv,Q3,225,225,Q3,-0.00015070627069657688,-0.00020276464658906628,-0.0001375707086041975,-0.00011178345689646688,8.890647355080144e-05,-0.0025130354969797935,0.0018614696298630091,0.004374505126842803,8.814970509269111e-05,0.00040512937952285065,0.0007005478747828343,0.0013748063191100157,0.48049475659784974,0.45997795001141695,0.007462609448189108,0.03402392876433291,0.15426198391220952,1.8704872488898836,1,1,2,0.5849106655300796,2.6882051931237436,0.020150783354164477,0.0926114766758185,False,simple_nn_dist_top25,simple,0.14800364738825866,expected_good_but_low_support
simple_nn_dist_top25,e240_residual_rule_ablation,diagnostic,graft_vs_e154,simple_nn_dist_top25,submission_e154_s3repair_9f2e2e73.csv,S4,105,105,S4,-0.0005109802247601385,-0.0006019144069494772,-0.0004299203124640453,-0.0005011059548668931,-0.00041768876675787246,-0.0023394910721874418,0.0011851376375029135,0.0035246287096903552,8.450886296516796e-05,0.0004055794473702421,0.0007451421477559161,0.0015686521903091489,0.4849040845775539,0.4812188749413152,0.011224958920201271,0.05874381182817259,0.14789051018904398,1.1908788645086947,1,1,7,0.16538577986034125,0.7937282652388885,0.02397667099879925,0.1150701196569079,False,simple_nn_dist_top25,simple,0.5172239997484015,expected_good_but_low_support
simple_pc10_top25,e240_residual_rule_ablation,diagnostic,graft_vs_e154,simple_pc10_top25,submission_e154_s3repair_9f2e2e73.csv,Q3,225,225,Q3,-0.00017449010803152838,-0.00020915225971102004,-0.00015346238648926902,-0.00016085567789429599,-0.00016238378350526332,-0.002087555837776171,0.0016211479094212227,0.003708703747197393,8.463831019350367e-05,0.00033513468197318794,0.0005529533274822219,0.0010953072752963899,0.4867785126567754,0.484168631374152,0.006267777086271046,0.028845473589313057,0.14811704283863136,1.629001324808102,1,1,3,0.4850607931207796,1.9206514670312023,0.022821534412788686,0.09036437117050498,False,simple_pc10_top25,simple,0.17862261844394317,expected_good_but_low_support
simple_pc10_top25,e240_residual_rule_ablation,diagnostic,graft_vs_e154,simple_pc10_top25,submission_e154_s3repair_9f2e2e73.csv,S4,105,105,S4,-0.0005109802247601385,-0.0006019144069494772,-0.0004299203124640453,-0.0005011059548668931,-0.00041768876675787246,-0.0023394910721874418,0.0011851376375029135,0.0035246287096903552,8.450886296516796e-05,0.0004055794473702421,0.0007451421477559161,0.0015686521903091489,0.4849040845775539,0.4812188749413152,0.011224958920201271,0.05874381182817259,0.14789051018904398,1.1908788645086947,1,1,7,0.16538577986034125,0.7937282652388885,0.02397667099879925,0.1150701196569079,False,simple_pc10_top25,simple,0.5172239997484015,expected_good_but_low_support
simple_resid_abs_top25,e240_residual_rule_ablation,diagnostic,graft_vs_e154,simple_resid_abs_top25,submission_e154_s3repair_9f2e2e73.csv,Q3,225,225,Q3,-0.0001502931695216908,-0.00019354678109485073,-0.0001235344406543302,-0.00013379828681589145,8.092644663615456e-05,-0.0024877309251674076,0.0018529827695318553,0.004340713694699263,8.463831019350367e-05,0.0003846334112655401,0.00066246926188614,0.001336416107260759,0.4806136760059677,0.4615084246399114,0.007394261459787441,0.0337611065143276,0.14811704283863136,1.861959275197559,1,1,2,0.5631547359262284,2.5592208381102015,0.01949870831076954,0.08861063832319598,False,simple_resid_abs_top25,simple,0.1483317597311485,expected_good_but_low_support
simple_resid_abs_top25,e240_residual_rule_ablation,diagnostic,graft_vs_e154,simple_resid_abs_top25,submission_e154_s3repair_9f2e2e73.csv,S4,105,105,S4,-0.0005109802247601385,-0.0006019144069494772,-0.0004299203124640453,-0.0005011059548668931,-0.00041768876675787246,-0.0023394910721874418,0.0011851376375029135,0.0035246287096903552,8.450886296516796e-05,0.0004055794473702421,0.0007451421477559161,0.0015686521903091489,0.4849040845775539,0.4812188749413152,0.011224958920201271,0.05874381182817259,0.14789051018904398,1.1908788645086947,1,1,7,0.16538577986034125,0.7937282652388885,0.02397667099879925,0.1150701196569079,False,simple_resid_abs_top25,simple,0.5172239997484015,expected_good_but_low_support
