basename,source_path,old_promotion_decision,old_strict_promote,actual_mean,actual_p10,actual_p90,actual_beats_current_rate,incremental_bad_axis_vs_current,null_count,null_strict_rate,null_p90_q20,null_p90_median,null_p90_best,p90_dominance,mean_dominance,worst_mode_p90_dominance,matched_placebo_gate,train_policy_id,train_support_gate,train_gate_splits,train_actual_delta_mean,train_min_dominance,public_lb_if_known,public_delta_vs_current,known_public_worse_than_current,final_governor_decision,public_free_submission_ready,dateblock_p90_dominance,dateblock_null_strict_rate,dateblock_best_null_p90,row_p90_dominance,row_null_strict_rate,row_best_null_p90,subject_p90_dominance,subject_null_strict_rate,subject_best_null_p90,experiment,source_governor_file,strict_promote_gate,promotion_decision,final_decision,target_norm,family,story_axis,selector_visible_strict,selector_visible_soft,selector_visible,null_rare,null_common,p90_ok,mean_ok,worst_mode_ok,edge_ok,old_ready_rule,readiness_defects,readiness_distance,outcome_quadrant,failure_mode,candidate_id,view,model,split,target_kind,tail_q,policy,q3_dropped_cells,s4_dropped_cells,e237_score,action,fraction,rule_family,row_count,e247_overlap,e256_overlap,e284_overlap,sum_smooth_gain,mean_amp,mean_app_state,mean_app_story,mean_state_amp_z,target_task,feature_set,score_variant,k,undo_count,add_count,undo_fraction,add_fraction,latent_health_score,min_auc,mean_auc,min_ap_lift,source_transfer_auc,policy_id,top_frac,train_actual_delta,train_dominance,train_min_mode_dominance,test_available_cells,test_selected_cells,changed_cells_vs_current,l1_logit_delta_vs_current,max_abs_logit_delta_vs_current,target,view_id,rep,delta_mode,scale,delta_mean,delta_std,delta_p90_abs,delta_max_abs,label_mode,gate_group,test_selected_rows,test_delta_mean,test_delta_p90_abs,test_delta_l1,block_scheme,cv_group,block_frac,contrast_policy_id,parent_policy_id,rule,base_block_frac,train_selected_null_max,test_selected_blocks,test_null_mean_rate,test_null_max_rate,test_contrast_score,parent_actual_delta,parent_dominance,parent_min_mode_dominance,selected_blocks,selected_rows,selected_null_mean_rate,selected_null_max_rate,selected_score_rank,selected_rarity_score,selected_contrast_score,delta_l1,pred_delta_vs_current_mean,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_beats_current_rate,balanced_rank,episode,source_delta_logloss,source_robust_gate,source_dominance,source_min_mode_dominance,nonzero_rows,mean_abs_delta,max_abs_delta,signed_delta_sum,info_sensor_gate
submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_anti_amp_swap_low_high_top13_ca8beb9f.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_anti_amp_swap_low_high_top13_ca8beb9f.csv,below_selector_resolution,False,2.2873823325379816e-05,1.5873688094095827e-05,2.850124072411556e-05,0.0,0.0009316694831979,21.0,0.0,2.214412940421519e-05,2.4129205841290243e-05,2.0566457432947423e-05,0.238095238095238,0.238095238095238,0.1428571428571428,False,,,,,,,,False,,False,0.2857142857142857,0.0,,0.2857142857142857,0.0,,0.1428571428571428,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,e247_body_vs_clean_neither,human_plus_geometry,e286/e247_body_vs_clean_neither/human_plus_geometry/swap_low_high,False,False,False,True,False,False,False,False,False,False,5,2.0094536216764967,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_anti_amp_swap_low_high_top13,,lr_l2_c0p35,,,,,,,,swap_low_high,,,,,,,,,,,,e247_body_vs_clean_neither,human_plus_geometry,anti_amp,13.0,13.0,13.0,0.25,0.2,1.5982970683600024,0.9864669794298088,0.9908576927703596,0.7631310986637494,0.4807692307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e274_action_only_top12_soft_efd9e3a7.csv,analysis_outputs/submission_e274_action_only_top12_soft_efd9e3a7.csv,below_selector_resolution,False,1.5601805966201085e-05,-1.4687778725988415e-05,3.987686108994376e-05,0.2058823529411764,0.0011623757582604,21.0,0.0,1.114710557158693e-05,2.850330550627226e-05,-1.5416557814335837e-06,0.2857142857142857,0.3333333333333333,0.0,False,,,,,,,,False,below_selector_resolution,False,0.2857142857142857,0.0,1.114710557158693e-05,0.0,0.0,-1.5416557814335837e-06,0.5714285714285714,0.0,2.850330550627226e-05,e279,analysis_outputs/e279_public_free_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,multi,unknown,e279/multi/unknown,False,False,False,True,False,False,False,False,False,False,5,2.020829242042325,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_add_high_preserve_top3_229be73c.csv,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_add_high_preserve_top3_229be73c.csv,too_small_to_submit,False,-4.4562140722175655e-06,-5.564229663753685e-06,-3.121312925466644e-06,1.0,-0.0001910198096363,21.0,0.0,-4.21277435519883e-06,-3.7144851684444544e-06,-4.379702211426102e-06,0.238095238095238,0.1904761904761904,0.1428571428571428,False,,,,,,,,False,,False,0.2857142857142857,0.0,,0.2857142857142857,0.0,,0.1428571428571428,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,too_small_to_submit,too_small_to_submit,e247_only_vs_e256_only,human_social,e286/e247_only_vs_e256_only/human_social/add_high_preserve,False,False,False,True,False,False,False,False,False,False,5,2.0254501156459623,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_only_vs_e256__human_social_lr_l2_c0p3_smooth_weighted_add_high_preserve_top3,,lr_l2_c0p35,,,,,,,,add_high_preserve,,,,,,,,,,,,e247_only_vs_e256_only,human_social,smooth_weighted,3.0,0.0,3.0,0.0,0.35,0.9292945942945944,0.7142857142857143,0.7747252747252747,0.1604617604617605,0.173076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l2_c0p3_raw_undo_low_preserve_top3_983c8789.csv,analysis_outputs/submission_e286_e247contrast_e247_common_vs_e28_human_plus_geometr_lr_l2_c0p3_raw_undo_low_preserve_top3_983c8789.csv,below_selector_resolution,False,2.1903047456368533e-07,-7.777096682906391e-07,7.849439128115205e-07,0.2941176470588235,-2.3237211360827015e-05,21.0,0.0,-5.853019415596098e-07,8.785776644405488e-08,-1.288493612837893e-06,0.2857142857142857,0.2857142857142857,0.0,False,,,,,,,,False,,False,0.4285714285714285,0.0,,0.0,0.0,,0.4285714285714285,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,e247_common_vs_e284_extra,human_plus_geometry,e286/e247_common_vs_e284_extra/human_plus_geometry/undo_low_preserve,False,False,False,True,False,False,False,False,False,False,5,2.0293563724842403,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_common_vs_e28_human_plus_geometr_lr_l2_c0p3_raw_undo_low_preserve_top3,,lr_l2_c0p35,,,,,,,,undo_low_preserve,,,,,,,,,,,,e247_common_vs_e284_extra,human_plus_geometry,raw,3.0,3.0,0.0,0.5,0.0,1.5273353078463352,0.9771428571428572,0.9844620811287478,0.6216923260532283,0.4807692307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e285_e247resid_undo_e247like_ctrl_z_diary_state_pc6_top3_f0p25_bc3ffc88.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_diary_state_pc6_top3_f0p25_bc3ffc88.csv,below_selector_resolution,False,1.5962102045467494e-06,9.62594332167075e-07,2.270780244990349e-06,0.0294117647058823,6.615534822107527e-05,21.0,0.0,1.5813037529414814e-06,2.037043299358927e-06,1.071425521846547e-06,0.238095238095238,0.1904761904761904,0.1428571428571428,False,,,,,,,,False,,False,0.2857142857142857,0.0,,0.2857142857142857,0.0,,0.1428571428571428,0.0,,e285,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,multi,human_boundary_control,e285/multi/human_boundary_control/undo,False,False,False,True,False,False,False,False,False,False,5,2.030842208816419,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,undo_e247like_ctrl_z_diary_state_pc6_top3_f0p25,,,,,,,,,,undo,0.25,human_boundary_control,3.0,3.0,2.0,1.0,0.2368683382350487,0.0605435073953122,0.242508003485563,0.4444487202715517,-0.0615973071453661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e289_lifeslice_S4_family_jepa_context_dateblock5_cluster6_centered_s050_9c1e103a.csv,analysis_outputs/submission_e289_lifeslice_S4_family_jepa_context_dateblock5_cluster6_centered_s050_9c1e103a.csv,block_or_reject,False,0.0004835485607123,6.366838341921607e-05,0.0008366589550806,0.0294117647058823,-0.0041132807342026,15.0,0.0,,,,0.6,0.6,0.2,,,,,,,,,,,False,,,,,,,,,,e289,analysis_outputs/e289_target_specific_lifestyle_slice_governor_summary.csv,False,block_or_reject,block_or_reject,S4,family_jepa_context,e289/S4/family_jepa_context/centered,False,False,False,True,False,False,False,False,False,False,5,2.0366589550806,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,S4_family_jepa_context_dateblock5_cluster6_centered,,,dateblock5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0111307039018355,1.0,1.0,,,79.0,2.672663833967504,,S4,family_jepa_context,cluster6,centered,0.5,-0.02138131067174,0.0337931026607512,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e285_e247resid_undo_e256like_z_diary_state_k8_5_top3_f0p25_df505324.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_diary_state_k8_5_top3_f0p25_df505324.csv,below_selector_resolution,False,7.045173748206306e-06,4.701659751768379e-06,8.93424463452513e-06,0.0,0.0001612558195024,21.0,0.0,6.430796489964872e-06,6.7670301919258855e-06,5.534442928658254e-06,0.2857142857142857,0.2857142857142857,0.0,False,,,,,,,,False,,False,0.4285714285714285,0.0,,0.0,0.0,,0.4285714285714285,0.0,,e285,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,multi,human_boundary_undo,e285/multi/human_boundary_undo/undo,False,False,False,True,False,False,False,False,False,False,5,2.0375056732059535,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,undo_e256like_z_diary_state_k8_5_top3_f0p25,,,,,,,,,,undo,0.25,human_boundary_undo,3.0,3.0,2.0,1.0,0.5340696044425917,0.0646203786948258,-0.1200121392705093,-0.7288227576673232,-0.2932738693653911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e285_e247resid_undo_e247like_ctrl_z_jepa_prednorm_dateblock_bedt_top5_f0p25_168c7a0f.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_jepa_prednorm_dateblock_bedt_top5_f0p25_168c7a0f.csv,below_selector_resolution,False,9.129700088097042e-06,6.366188335109635e-06,1.145613148541436e-05,0.0,0.0003985138324788,21.0,0.0,8.755283094415665e-06,9.494177182487428e-06,7.603765220913037e-06,0.2857142857142857,0.2857142857142857,0.0,False,,,,,,,,False,,False,0.4285714285714285,0.0,,0.0,0.0,,0.4285714285714285,0.0,,e285,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,multi,human_boundary_control,e285/multi/human_boundary_control/undo,False,False,False,True,False,False,False,False,False,False,5,2.040027560056843,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,undo_e247like_ctrl_z_jepa_prednorm_dateblock_bedt_top5_f0p25,,,,,,,,,,undo,0.25,human_boundary_control,5.0,5.0,2.0,2.0,0.3981944161245986,0.055243233900464,-0.2581423977763165,0.292657696570625,-0.922967453422464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e290_lifeplace_Q3_raw_human_context_subject5_pc_strong35_dateblock5_lr_l1_tf50_raw_s025_77b15632.csv,analysis_outputs/submission_e290_lifeplace_Q3_raw_human_context_subject5_pc_strong35_dateblock5_lr_l1_tf50_raw_s025_77b15632.csv,below_selector_resolution,False,9.679274259457328e-06,-1.169632239344876e-05,4.47085523483791e-05,0.3823529411764705,-0.0002745742900347,15.0,0.0,,,,0.0666666666666666,0.5333333333333333,0.0,,,,,,,,,,,False,,,,,,,,,,e290,analysis_outputs/e290_lifestyle_row_placement_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,Q3,Q3_raw_human_context_subject5_pc_strong35_dateblock5_lr_l1,e290/Q3/Q3_raw_human_context_subject5_pc_strong35_dateblock5_lr_l1/raw,False,False,False,True,False,False,False,False,False,False,5,2.0447085523483794,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,Q3_raw_human_context_subject5_pc_strong35_dateblock5_lr_l1_tf50_raw_s025,,lr_l1,subject5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q3_raw_human_context_subject5_pc_strong35_dateblock5_lr_l1,0.5,-0.0243759847976015,0.8645833333333334,0.625,,,,,,Q3,raw_human_context,pc,raw,0.25,,,,,strong35,dateblock5,125.0,-0.0012,0.02,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_rarit_e61f00a7.csv,analysis_outputs/submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_rarit_e61f00a7.csv,below_selector_resolution,False,0.0001045082346248,1.5885184447688688e-05,0.0001829858451223,0.0588235294117647,-0.0010579702117852,15.0,0.0,,,,0.2,0.3333333333333333,0.2,,,,,,,,,,,False,,,,,,,,,,e292,analysis_outputs/e292_contrastive_lifestyle_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_rarity_third_bf70,e292/S4/S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_rarity_third_bf70/rarity_third,False,False,False,True,False,False,False,False,False,False,5,2.049652511788967,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_rarity_third_bf70_centered_s050,,,dateblock5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0084551668729361,0.9305555555555556,0.875,,,,,,S4,family_jepa_context,cluster6,centered,0.5,,,,,strong35,,17.0,-0.0022668516702759,0.0,0.5667129175689929,subject_lifestyle_bin,dateblock_cv,,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_rarity_third_bf70,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv,rarity_third,0.7,0.7115384615384617,13.0,0.4508547008547008,0.702991452991453,-0.2699674312948568,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_anti_amp_swap_low_high_top5_b524b9f8.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_anti_amp_swap_low_high_top5_b524b9f8.csv,below_selector_resolution,False,1.78100678104241e-05,1.161132626357624e-05,2.2545050919830183e-05,0.0,0.0006444881307915,21.0,0.0,1.7498387501827237e-05,1.892782585617912e-05,1.3207427630992878e-05,0.1904761904761904,0.238095238095238,0.1428571428571428,False,,,,,,,,False,,False,0.1428571428571428,0.0,,0.2857142857142857,0.0,,0.1428571428571428,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,e247_body_vs_clean_neither,human_plus_geometry,e286/e247_body_vs_clean_neither/human_plus_geometry/swap_low_high,False,False,False,True,False,False,False,False,False,False,5,2.051116479491259,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_body_vs_clean_human_plus_geometr_lr_l2_c0p3_anti_amp_swap_low_high_top5,,lr_l2_c0p35,,,,,,,,swap_low_high,,,,,,,,,,,,e247_body_vs_clean_neither,human_plus_geometry,anti_amp,5.0,5.0,5.0,0.25,0.2,1.5982970683600024,0.9864669794298088,0.9908576927703596,0.7631310986637494,0.4807692307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e292_contrastlife_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax35_bf70__6a33fb2b.csv,analysis_outputs/submission_e292_contrastlife_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax35_bf70__6a33fb2b.csv,below_selector_resolution,False,5.221482732904772e-05,3.501150152199579e-05,6.647763953893979e-05,0.0,-0.0012656119464046,15.0,0.0,,,,0.2,0.2,0.2,,,,,,,,,,,False,,,,,,,,,,e292,analysis_outputs/e292_contrastive_lifestyle_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,Q3,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax35_bf70,e292/Q3/Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax35_bf70/base_lowmax35,False,False,False,True,False,False,False,False,False,False,5,2.06647763953894,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax35_bf70_raw_s050,,,dateblock5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0077374951664438,0.9652777777777778,0.9375,,,,,,Q3,family_jepa_context,pc,raw,0.5,,,,,strong35,,49.0,-0.0013163800129996,0.04,1.7653700523810851,subject_weekday,subject_cv,,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax35_bf70,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv,base_lowmax35,0.7,0.7268518518518517,12.0,0.4251543209876543,0.6689814814814815,-0.1268148444589031,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l1_c0p2_anti_amp_add_high_preserve_top5_7f87cd71.csv,analysis_outputs/submission_e286_e247contrast_e247_only_vs_e256__human_social_lr_l1_c0p2_anti_amp_add_high_preserve_top5_7f87cd71.csv,too_small_to_submit,False,-3.0435100648406686e-06,-5.7906545444168975e-06,-9.98030180215863e-07,0.9117647058823528,-0.0002651046197553,21.0,0.0,-5.0259842468796755e-06,-3.9768611645264565e-06,-5.218851445504655e-06,0.1904761904761904,0.1904761904761904,0.1428571428571428,False,,,,,,,,False,,False,0.2857142857142857,0.0,,0.1428571428571428,0.0,,0.1428571428571428,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,too_small_to_submit,too_small_to_submit,e247_only_vs_e256_only,human_social,e286/e247_only_vs_e256_only/human_social/add_high_preserve,False,False,False,True,False,False,False,False,False,False,5,2.07519244601026,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_only_vs_e256__human_social_lr_l1_c0p2_anti_amp_add_high_preserve_top5,,lr_l1_c0p22,,,,,,,,add_high_preserve,,,,,,,,,,,,e247_only_vs_e256_only,human_social,anti_amp,5.0,0.0,5.0,0.0,0.35,1.17667885508157,0.8571428571428571,0.8727106227106227,0.2057172842240715,0.4038461538461538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l2_c0p3_smooth_weighted_undo_low_preserve_top13_085d08a4.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l2_c0p3_smooth_weighted_undo_low_preserve_top13_085d08a4.csv,below_selector_resolution,False,2.1045598279688966e-06,6.29725862190284e-07,2.989142974590259e-06,0.0,0.0001174017220061,21.0,0.0,2.6302236130028562e-08,9.951649090550943e-07,-7.485618251695573e-07,0.1904761904761904,0.1904761904761904,0.1428571428571428,False,,,,,,,,False,,False,0.1428571428571428,0.0,,0.1428571428571428,0.0,,0.2857142857142857,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,e247_body_vs_clean_neither,human_plus_oldlaw_context,e286/e247_body_vs_clean_neither/human_plus_oldlaw_context/undo_low_preserve,False,False,False,True,False,False,False,False,False,False,5,2.0791796191650667,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_body_vs_clean_human_plus_oldlaw__lr_l2_c0p3_smooth_weighted_undo_low_preserve_top13,,lr_l2_c0p35,,,,,,,,undo_low_preserve,,,,,,,,,,,,e247_body_vs_clean_neither,human_plus_oldlaw_context,smooth_weighted,13.0,13.0,0.0,0.25,0.0,1.6129975204950897,0.9889931432695778,0.9929628293035004,0.7747664464921444,0.4615384615384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l2_c0p3_smooth_weighted_undo_low_preserve_top8_bda99dcd.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l2_c0p3_smooth_weighted_undo_low_preserve_top8_bda99dcd.csv,below_selector_resolution,False,3.522269662820503e-06,2.4410770946610393e-06,4.382801375672679e-06,0.0,0.0001201070450591,21.0,0.0,2.679518289384718e-06,2.96266247846732e-06,2.476255336620633e-06,0.1904761904761904,0.1904761904761904,0.1428571428571428,False,,,,,,,,False,,False,0.2857142857142857,0.0,,0.1428571428571428,0.0,,0.1428571428571428,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,e247_body_vs_clean_neither,human_plus_oldlaw_context,e286/e247_body_vs_clean_neither/human_plus_oldlaw_context/undo_low_preserve,False,False,False,True,False,False,False,False,False,False,5,2.080573277566149,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_body_vs_clean_human_plus_oldlaw__lr_l2_c0p3_smooth_weighted_undo_low_preserve_top8,,lr_l2_c0p35,,,,,,,,undo_low_preserve,,,,,,,,,,,,e247_body_vs_clean_neither,human_plus_oldlaw_context,smooth_weighted,8.0,8.0,0.0,0.25,0.0,1.6129975204950897,0.9889931432695778,0.9929628293035004,0.7747664464921444,0.4615384615384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contr_ed10618f.csv,analysis_outputs/submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contr_ed10618f.csv,below_selector_resolution,False,8.496587908893507e-05,1.476529001306412e-05,0.0001479931549362,0.0588235294117647,-8.411960124943274e-05,15.0,0.0,,,,0.3333333333333333,0.3333333333333333,0.0,,,,,,,,,,,False,,,,,,,,,,e292,analysis_outputs/e292_contrastive_lifestyle_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,S4,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contrast_half_bf70,e292/S4/S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contrast_half_bf70/contrast_half,False,False,False,True,False,False,False,False,False,False,5,2.081326488269533,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contrast_half_bf70_centered_s025,,,dateblock5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0116243522242641,0.8819444444444444,0.8541666666666666,,,,,,S4,family_jepa_context,cluster6,centered,0.25,,,,,strong35,,31.0,-0.0021155591608098,0.0112390073897227,0.5288897902024549,subject_lifestyle_bin,dateblock_cv,,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contrast_half_bf70,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv,contrast_half,0.7,0.9305555555555556,18.0,0.7752057613168724,0.9351851851851852,-0.0224395570001741,,,,,,,,,,,,,,,,,,,,,,,,,,
submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_smooth_weighted_swap_low_high_top3_85edc4da.csv,analysis_outputs/submission_e286_e247contrast_e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_smooth_weighted_swap_low_high_top3_85edc4da.csv,below_selector_resolution,False,4.132178136757539e-06,2.0454194986287324e-06,5.427896071577848e-06,0.0,1.8257223895812302e-05,21.0,0.0,2.4323669169709632e-06,3.7098061118404624e-06,2.0746118050904317e-06,0.1904761904761904,0.1904761904761904,0.1428571428571428,False,,,,,,,,False,,False,0.1428571428571428,0.0,,0.2857142857142857,0.0,,0.1428571428571428,0.0,,e286,analysis_outputs/e286_e247_preserve_avoid_governor_summary.csv,False,below_selector_resolution,below_selector_resolution,e247_body_vs_clean_neither,human_plus_oldlaw_context,e286/e247_body_vs_clean_neither/human_plus_oldlaw_context/swap_low_high,False,False,False,True,False,False,False,False,False,False,5,2.0816183722620543,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,e247_body_vs_clean_human_plus_oldlaw__lr_l1_c0p2_smooth_weighted_swap_low_high_top3,,lr_l1_c0p22,,,,,,,,swap_low_high,,,,,,,,,,,,e247_body_vs_clean_neither,human_plus_oldlaw_context,smooth_weighted,3.0,3.0,3.0,0.25,0.2,1.6379937728677048,0.9974738361602308,0.9978948634668592,0.8160718855555242,0.5192307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
