basename,actual__min_prob,actual__max_prob,actual__mean_prob,actual__prob_span,actual__mean_abs_move_vs_stage2,actual__mean_abs_move_vs_raw05,actual__mean_abs_move_vs_a2c8,actual__rms_move_vs_a2c8,actual__max_abs_move_vs_a2c8,actual__move_abs_a2c8_Q1,actual__mean_prob_Q1,actual__move_abs_a2c8_Q2,actual__mean_prob_Q2,actual__move_abs_a2c8_Q3,actual__mean_prob_Q3,actual__move_abs_a2c8_S1,actual__mean_prob_S1,actual__move_abs_a2c8_S2,actual__mean_prob_S2,actual__move_abs_a2c8_S3,actual__mean_prob_S3,actual__move_abs_a2c8_S4,actual__mean_prob_S4,actual__proj_a2c8,actual__cos_a2c8,actual__proj_raw05,actual__cos_raw05,actual__proj_final9,actual__cos_final9,actual__proj_ordinal,actual__cos_ordinal,actual__proj_q2_bad,actual__cos_q2_bad,actual__proj_resid_bad,actual__cos_resid_bad,actual__proj_lejepa_bad,actual__cos_lejepa_bad,actual__bad_axis_abs_load,actual__bad_axis_positive_load,actual__good_axis_load,actual__good_span_residual_ratio,actual__bad_to_good_load_ratio,actual__raw05_a2c8_compat_energy,policy,recipe,group_key,base_variant,meta_source_count,meta_weight,meta_nonzero_rows,meta_nonzero_cells,meta_mean_abs_delta,meta_max_abs_delta,meta_l1_delta,meta_signed_delta_sum,meta_q_abs_share,meta_s_abs_share,meta_abs_Q1,meta_abs_Q2,meta_abs_Q3,meta_abs_S1,meta_abs_S2,meta_abs_S3,meta_abs_S4,mix_actual,mix_row,mix_subject,mix_dateblock,mix_actual_share,mix_row_share,mix_subject_share,mix_dateblock_share,previously_null_evaluated,old_strict_promote,old_info_sensor,actual_p90,actual_mean,actual_beats_current_rate,incremental_bad_axis_vs_current,pred_target_worst_placement_dominance,pred_null_strict_rate,pred_target_adversarial_health,pred_row_p90_dominance,pred_subject_p90_dominance,pred_dateblock_p90_dominance,pred_worst_placement_dominance,pred_adversarial_health,pred_ready_score
submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w1_50_ec0ee809.csv,0.0681101766719186,0.977641761005805,0.5941693562075894,0.9095315843338865,0.06720050669563775,0.05001458258079484,0.04696567308541832,0.062199801934300344,0.29217835423734445,0.053934805264541086,0.4944712369071421,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.04750927741140716,0.6594889681033794,0.03301601284580745,0.6346331809966811,0.059586712422387646,0.6482074688090106,0.04142229484797425,0.5654989620215859,1.0734803678708245,0.7097631600770851,1.119979372237473,0.6690514393196457,0.17009654968016621,0.4514459209049637,0.17441652289060006,0.37006680111335294,-0.01264962033049761,-0.017230982231094632,-0.09120759700242384,-0.14767511962554097,0.015598655240033838,0.027520211823245034,0.20666413401825534,0.10280691668533387,2.193459740108297,0.6891751688170149,0.09421833924967933,0.07644428185913524,human_regime_only,policy_recipe,human_regime_only__recipe_family_consensus,selected_row2,18.0,1.5,98.0,128.0,0.0058591632571796,0.2486547833158207,10.25353570006443,-3.155321247276599,0.1691150494686284,0.8308849505313716,1.734027197144744,0.0,0.0,4.090875730602407,0.0,4.42863277231728,0.0,0.0,1.0,15.0,2.0,0.0,0.05555555555555555,0.8333333333333334,0.1111111111111111,False,True,False,-0.0003077833490675224,-0.0004207617812465906,1.0,0.007103869195830559,0.5875388609437117,0.5908133238301875,-0.0032744628864763148,1.0533335242179882,0.7384924288714537,0.6473268942405469,0.5875388609437117,-0.0032744628864763148,-0.15097779384402282
submission_e319_modespec_human_identity_action_p90_rank__all__selected_l1sum__c128__w1_50_6e0ede95.csv,0.0681101766719186,0.97624082280193,0.5944256110968259,0.9081306461300114,0.06589051680176865,0.049200374480815004,0.046114737713723215,0.0592215781663265,0.22745726994688592,0.05272986464865313,0.4950170985582297,0.025741513597124482,0.5486605446144907,0.06891745455311525,0.6086617226242617,0.04495151695778088,0.6601183262151724,0.03301601284580745,0.6346331809966811,0.05567339927416223,0.6481066230363388,0.04177340211941907,0.5657817816326065,1.0590619200926579,0.7219289136678185,1.103051834693962,0.6793587016935241,0.1695773064214859,0.4640146552953291,0.1693269792965907,0.37040121143218835,-0.01264962033049761,-0.017764941036558256,-0.09183370701946225,-0.1532964751887521,0.012336748255058375,0.022439803585997706,0.2014835652533136,0.09700023790335373,2.1621137547866196,0.674508601791519,0.09318823522308607,0.07510787217733302,human_identity_action_p90_rank,policy_all,human_identity_action_p90_rank__all,selected_l1sum,67.0,1.5,98.0,128.0,0.0032182389164836,0.1676116490199017,5.6319181038464645,-0.5634527289619621,0.1449408935527932,0.8550591064472066,0.2444737456209276,0.0,0.5718214967667318,3.888149749781314,0.0,0.6168237619462252,0.3106493497312657,6.0,10.0,37.0,14.0,0.08955223880597014,0.14925373134328357,0.5522388059701493,0.208955223880597,False,True,False,-0.0003052408971661491,-0.00041861585582233054,1.0,0.0019233004308888135,0.24040979456280714,0.9241308665987876,-0.683721072035981,0.8629393079329271,0.38935535161024815,0.3694617889408943,0.24040979456280714,-0.683721072035981,-0.9147537886856776
submission_e319_modespec_human_action_p90_rank__top24__selected_row2__call__w1_50_36db8056.csv,0.0681101766719186,0.9793187814635484,0.5946005940625434,0.9112086047916299,0.06700251858324704,0.050479985940056184,0.04749348881137072,0.06101887954645085,0.22745726994688592,0.05338683080852832,0.4948883661140266,0.025741513597124482,0.5486605446144907,0.06730289126449217,0.6082484596944683,0.05549204208434115,0.6619501162821738,0.03301601284580745,0.6346331809966811,0.055705923647170925,0.6481047545748153,0.04180920743213056,0.5657187361611484,1.0554375923467838,0.7102022956224645,1.101843609671909,0.6698840052070705,0.1689512020323891,0.4563538098863272,0.17068034938954987,0.36855829538728085,-0.01264962033049761,-0.017536390194566424,-0.08046301997786519,-0.13258757023149328,0.017544496535529194,0.03150182311333862,0.19599731153866695,0.10288467123030413,2.1572812020186927,0.689166131346185,0.0908538540383178,0.07693432801057778,human_action_p90_rank,policy_top,human_action_p90_rank__top24,selected_row2,24.0,1.5,179.0,399.0,0.0067904988656232,0.1978472634632435,11.883373014840636,2.3222255047698637,0.1185767370669006,0.8814232629330992,0.9100406114001162,0.0,0.4990509860485446,8.500756580408037,0.0,1.6765029830230154,0.2970218539609219,5.0,8.0,10.0,1.0,0.20833333333333334,0.3333333333333333,0.4166666666666667,0.041666666666666664,False,True,False,-0.00030386374973189,-0.0009070671951757333,0.9411764705882353,-0.0035629532837578304,0.3855289209877374,0.8925493321446943,-0.5070204111569573,0.8123246765214864,0.6121397619821822,0.5265580767601146,0.3855289209877374,-0.5070204111569573,-0.7301577441931306
submission_e319_modespec_human_identity_action_p90_rank__all__selected_l1sum__c32__w5_00_65432d2c.csv,0.0681101766719186,0.9715428750543724,0.5941852922386138,0.9034326983824539,0.06864830277086831,0.051811977684210676,0.04867893426448365,0.06919416686130823,0.41086893722424045,0.052634323734430506,0.4951471199280472,0.025741513597124482,0.5486605446144907,0.07048880191424109,0.6088282303939274,0.06243039886275173,0.6584834124654046,0.03301601284580745,0.6346331809966811,0.055019194049056065,0.6480455952501605,0.04142229484797425,0.5654989620215859,1.0560056924899421,0.6647620487392548,1.099089775455885,0.6251198131547061,0.17155870067049817,0.43351446019503315,0.1688022841229517,0.34099768575981404,-0.01264962033049761,-0.016405544359718395,-0.10520033433771449,-0.1621713188248806,0.009955556452385305,0.016722868054725434,0.21220665318207327,0.09435669851386115,2.155095467945827,0.7329362298577957,0.09846740259997619,0.079362066773089,human_identity_action_p90_rank,policy_all,human_identity_action_p90_rank__all,selected_l1sum,67.0,5.0,32.0,32.0,0.004858488618864,0.35,8.502355083012144,-5.189337430014511,0.0864380126698215,0.9135619873301783,0.0,0.0,0.734926676388725,7.418729756173215,0.0,0.3486986504502044,0.0,6.0,10.0,37.0,14.0,0.08955223880597014,0.14925373134328357,0.5522388059701493,0.208955223880597,False,True,False,-0.0002979872380561991,-0.0005117855687044341,1.0,0.012646388359648486,0.491678978875631,0.6493756741626371,-0.15769669528700675,0.8279921965825161,0.7220016794873413,0.743653853138439,0.491678978875631,-0.15769669528700675,-0.3200406138276655
submission_e319_modespec_regime_then_geometry__mode_dateblock__selected_tbal__c32__w1_50_5f9f9e7a.csv,0.0681101766719186,0.9779215454302864,0.5943824182510911,0.9098113687583678,0.06802520526498207,0.05116960908617568,0.04812718003697464,0.06686675507760084,0.4157999484298105,0.056793202440212104,0.49472959433634073,0.025741513597124482,0.5486605446144907,0.08169935465729855,0.6093283749485816,0.03713766600049345,0.6600832927502052,0.03301601284580745,0.6346331809966811,0.0610802158699122,0.6477429780897526,0.04142229484797425,0.5654989620215859,1.0595550477152207,0.6786967164817667,1.1051201621607352,0.6395755657703993,0.1659132106133255,0.42660316420624733,0.15946041696789193,0.32777684680424307,-0.01264962033049761,-0.016693327374646495,-0.09095170105670136,-0.14266584711886984,0.004701967723822259,0.008036688442624333,0.18803349759496718,0.08443217620776822,2.1646752098759556,0.7208584177295138,0.0868645312933009,0.07804320874033646,regime_then_geometry,policy_mode,regime_then_geometry__mode_dateblock,selected_tbal,10.0,1.5,29.0,32.0,0.0047345739795599,0.35,8.285504464229891,-0.0896138873891389,0.6731759644830899,0.3268240355169102,1.450225781451284,0.0,4.12737667748562,0.3701285501740988,0.0,2.3377734551188896,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,False,True,False,-0.0002972812964076216,-0.0005686650974055039,1.0,-0.011526767227457602,0.6669723162088311,0.8205884435556366,-0.1536161273468059,0.9511653155217956,0.8203862228515639,0.7678584541140911,0.6669723162088311,-0.1536161273468059,-0.35876323823571477
submission_e319_modespec_regime_then_geometry__mode_dateblock__selected_row2__c128__w1_50_b469bbf8.csv,0.0681101766719186,0.9734868466952388,0.5944401736137552,0.9053766700233201,0.06731578699829241,0.05095636330694874,0.04776095394637905,0.0621793655495753,0.3751853520903712,0.05537058641825918,0.49502260334816156,0.025741513597124482,0.5486605446144907,0.06961611241264855,0.6085349951237393,0.052644099683258574,0.6606277644775623,0.03301601284580745,0.6346331809966811,0.056516057819580884,0.6481031647140657,0.04142229484797425,0.5654989620215859,1.061577984168348,0.7056912243444985,1.1044615067889192,0.6633512255008122,0.17031573803714425,0.45447340692532345,0.16865595779249307,0.35978052834538987,-0.01264962033049761,-0.017324212442628748,-0.08939928060737076,-0.145530428403614,0.01320765501720646,0.02342792341832217,0.19958453485132138,0.09753563391345299,2.1660394909572673,0.691400932266074,0.09214261124619369,0.07758047453361197,regime_then_geometry,policy_mode,regime_then_geometry__mode_dateblock,selected_row2,10.0,1.5,81.0,128.0,0.0055983403806613,0.3179755339066171,9.79709566615738,-0.3021223634788119,0.1863166568407087,0.8136833431592911,1.037862111267039,0.0,0.7875000000000002,6.494456243574064,0.0,1.4772773113162767,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,False,True,False,-0.00029343904140241984,-0.0005937298026791365,0.9411764705882353,2.4270028896600238e-05,0.4950686267863151,0.6829361983608943,-0.18786757157457964,0.931304933366464,0.6478912356967029,0.7397377270446273,0.4950686267863151,-0.18786757157457964,-0.3586016211648029
submission_e319_modespec_regime_then_geometry__mode_dateblock__selected_tbal__c32__w5_00_8b1b43a2.csv,0.0681101766719186,0.9779215454302864,0.5944095128863701,0.9098113687583678,0.06969063128542213,0.05283503510661574,0.04979260605741471,0.07354788081193508,0.47181042044685273,0.060792299314406974,0.49488966977202925,0.025741513597124482,0.5486605446144907,0.08478984794735607,0.609502064190022,0.03845715179979704,0.6600437028270676,0.03301601284580745,0.6346331809966811,0.06432912204943665,0.6476384657827141,0.04142229484797425,0.5654989620215859,1.0517319343714793,0.6402840447342972,1.095650109281176,0.6026562200252094,0.16621333555393006,0.40618545279582063,0.155961713438292,0.30469040008327325,-0.01264962033049761,-0.015865665951596088,-0.09194618968760782,-0.13707502240864983,0.0032275593107604058,0.005243087627778519,0.18580422604801183,0.0812084160299064,2.147382043652655,0.7559460127455946,0.08652592886798872,0.080608970744887,regime_then_geometry,policy_mode,regime_then_geometry__mode_dateblock,selected_tbal,10.0,5.0,29.0,32.0,0.0063999999999999,0.35,11.2,-1.1102230246251563e-16,0.65625,0.34375,2.45,0.0,4.8999999999999995,0.7,0.0,3.1500000000000004,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,False,True,False,-0.0002907078171912849,-0.0005961166757725054,0.9705882352941176,-0.013756038774412949,0.7078923363717777,0.7385200661184939,-0.03062772974671661,0.8977994259523212,0.9244931457980493,0.8573499833679814,0.7078923363717777,-0.03062772974671661,-0.2152577462763397
submission_e319_modespec_regime_then_geometry__mode_dateblock__selected_tbal__c32__w8_00_8b1b43a2.csv,0.0681101766719186,0.9779215454302864,0.5944095128863701,0.9098113687583678,0.06969063128542213,0.05283503510661574,0.04979260605741471,0.07354788081193508,0.47181042044685273,0.060792299314406974,0.49488966977202925,0.025741513597124482,0.5486605446144907,0.08478984794735607,0.609502064190022,0.03845715179979704,0.6600437028270676,0.03301601284580745,0.6346331809966811,0.06432912204943665,0.6476384657827141,0.04142229484797425,0.5654989620215859,1.0517319343714793,0.6402840447342972,1.095650109281176,0.6026562200252094,0.16621333555393006,0.40618545279582063,0.155961713438292,0.30469040008327325,-0.01264962033049761,-0.015865665951596088,-0.09194618968760782,-0.13707502240864983,0.0032275593107604058,0.005243087627778519,0.18580422604801183,0.0812084160299064,2.147382043652655,0.7559460127455946,0.08652592886798872,0.080608970744887,regime_then_geometry,policy_mode,regime_then_geometry__mode_dateblock,selected_tbal,10.0,8.0,29.0,32.0,0.0063999999999999,0.35,11.2,-1.1102230246251563e-16,0.65625,0.34375,2.45,0.0,4.8999999999999995,0.7,0.0,3.1500000000000004,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,False,True,False,-0.0002907078171912849,-0.0005961166757725054,0.9705882352941176,-0.013756038774412949,0.751227228139745,0.7269243646036336,0.02430286353611085,0.9475240104820004,0.9595843059403522,0.8506656262153173,0.751227228139745,0.02430286353611085,-0.1574282276147972
submission_e319_modespec_human_identity_action_p90_rank__all__selected_tbal__c128__w0_75_79aeedbc.csv,0.0681101766719186,0.978691167330426,0.5945617756044386,0.9105809906585074,0.06570527734279652,0.04891599016734228,0.045953884527926245,0.058919355824444235,0.2590470796304648,0.053679288058143274,0.4948503297442929,0.025741513597124482,0.5486605446144907,0.06976827887669697,0.6083089429975257,0.03747632669655098,0.660084498679922,0.03301601284580745,0.6346331809966811,0.055895854314012984,0.6480658042874364,0.04609991730714756,0.567329127910721,1.057017214357203,0.722994329798587,1.102521201364528,0.6813494642271963,0.16727065913338082,0.4592651388255311,0.16810628901704633,0.36898604929015844,-0.01264962033049761,-0.017825573787725472,-0.08695348042439495,-0.14564539950571764,0.015376197006373013,0.02806383584186489,0.19903244226978872,0.09942934151489617,2.159538415721731,0.6744863706563864,0.09216434434721851,0.07473020009272716,human_identity_action_p90_rank,policy_all,human_identity_action_p90_rank__all,selected_tbal,67.0,0.75,83.0,128.0,0.0033488890599822,0.1779062016967947,5.86055585496902,1.4485368723119774,0.3386574969876112,0.6613425030123887,0.8082419240767525,0.0,1.1764792527231456,0.7718875790107641,0.0,1.0272786685408066,2.0766684306175507,6.0,10.0,37.0,14.0,0.08955223880597014,0.14925373134328357,0.5522388059701493,0.208955223880597,False,True,False,-0.00028997334898569555,-0.0005281921009257728,0.9705882352941176,-0.0005278225526360592,0.25518595507769376,0.9818196363955016,-0.7266336813178084,0.9890753886053636,0.29304449612174704,0.3037427467444753,0.25518595507769376,-0.7266336813178084,-0.9720885904166835
submission_e319_modespec_regime_then_geometry__mode_dateblock__selected_row2__c64__w1_50_b3c32691.csv,0.0681101766719186,0.9734868466952388,0.5943830239130432,0.9053766700233201,0.06673992994027829,0.05019284188624722,0.04691939889487032,0.06138634170037551,0.3751853520903712,0.0532497737498708,0.4949370519385985,0.025741513597124482,0.5486605446144907,0.06844454694053782,0.6083667978856171,0.05058659050095987,0.6605448132831871,0.03301601284580745,0.6346331809966811,0.055975059781817604,0.6480398166511426,0.04142229484797425,0.5654989620215859,1.0583599025100614,0.7091082657344648,1.0999557923731027,0.6658624726991024,0.16965455577937066,0.4562843550858555,0.16872718621099375,0.36277503154324,-0.01264962033049761,-0.017461029952296373,-0.0901695219747099,-0.1479435063843596,0.01291045671597907,0.02308160696885148,0.20009319212668347,0.09727404982147594,2.1583156948831643,0.686883277593077,0.09270802807408907,0.07648486215728285,regime_then_geometry,policy_mode,regime_then_geometry__mode_dateblock,selected_row2,10.0,1.5,56.0,64.0,0.0041365931970079,0.3179755339066171,7.239038094763926,-0.901933154208738,0.0985183839103726,0.9014816160896274,0.3456783341617645,0.0,0.3675000000000001,5.504873167165028,0.0,1.020986593437133,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,False,True,False,-0.00028516186632917824,-0.00053628702105241,0.9411764705882353,0.0005329273042586902,0.46008716222376167,0.669639487238511,-0.20955232501475,0.896783984995346,0.6337575651144949,0.770895102518164,0.46008716222376167,-0.20955232501475,-0.3769621968243772
submission_e319_modespec_human_identity_action_p90_rank__all__selected_maxmean__c64__w0_75_95ac9a90.csv,0.0681101766719186,0.9750805008101598,0.594400943666142,0.9069703241382412,0.06632054459794089,0.049934337707481784,0.046818342623235136,0.06065368277087901,0.3121949577754686,0.05241547310144241,0.49501286653504245,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.05106788426974741,0.6604675213023685,0.03301601284580745,0.6346331809966811,0.05586094160477647,0.6481062067939506,0.04207747773506155,0.5657011534196259,1.056908549827101,0.7128332361350636,1.100994611528887,0.670912465324114,0.1701387511059431,0.4606219734807272,0.16999018680932662,0.36791503434515127,-0.01264962033049761,-0.017576856888631743,-0.09032825450009552,-0.14918704702996,0.014808920699085695,0.026651349374976038,0.20278188893434212,0.099804014103749,2.157903161355988,0.6846826402049419,0.09397172795879583,0.07620931236167863,human_identity_action_p90_rank,policy_all,human_identity_action_p90_rank__all,selected_maxmean,67.0,0.75,62.0,64.0,0.0035216377846362,0.2553086871203083,6.162866123113416,-0.8260254687399792,0.0223906410489181,0.9776093589510816,0.13799052319517,0.0,0.0,5.253053493373765,0.0,0.5591355393803012,0.2126865671641782,6.0,10.0,37.0,14.0,0.08955223880597014,0.14925373134328357,0.5522388059701493,0.208955223880597,False,True,False,-0.000284447686634609,-0.0005239364346818123,1.0,0.0032216241119173428,0.16231133820502053,0.8314775922749772,-0.6691662540699572,0.8180982315747536,0.2904627940045909,0.4622607824412238,0.16231133820502053,-0.6691662540699572,-0.8770356521387012
submission_e319_modespec_human_identity_action_p90_rank__all__selected_vote2__call__w1_50_707ad092.csv,0.0680766363596993,0.9765911664946626,0.5945293126567355,0.9085145301349633,0.06599318291179458,0.04910348518911032,0.04622070979629914,0.05909960747477432,0.2356023516393786,0.05384403460738342,0.49482558385196845,0.025741513597124482,0.5486605446144907,0.06845306330417622,0.6082632634600308,0.04502484601681464,0.6611990409594191,0.03301601284580745,0.6346331809966811,0.0555253928327174,0.6481126994472954,0.04194010537007037,0.5660108752672636,1.061914223350671,0.7236294836213018,1.1067709751082047,0.6814197471082203,0.16944509200349644,0.4634967478275721,0.1699076505901599,0.37154626913923494,-0.01264962033049761,-0.01775895892877393,-0.08637662617491908,-0.14413850809164153,0.01631517909747466,0.02966633705832604,0.2002952508979713,0.1012690043925546,2.168685198458876,0.6731530995766644,0.09235791849732196,0.07501669337705123,human_identity_action_p90_rank,policy_all,human_identity_action_p90_rank__all,selected_vote2,67.0,1.5,220.0,504.0,0.0054935721357062,0.1787160809842169,9.613751237485948,0.7835738577142866,0.1887967982368812,0.8112032017631189,1.3024808350599246,0.0,0.512564617623277,5.486006924444345,0.0,1.7312618156555493,0.581437044702853,6.0,10.0,37.0,14.0,0.08955223880597014,0.14925373134328357,0.5522388059701493,0.208955223880597,False,True,False,-0.00027891695629022,-0.000625517562659386,0.9411764705882353,0.0007349860755465065,-0.009060345509373902,0.9175926333350715,-0.9266529788444458,0.8697807145162875,0.08546486586983681,0.11977820326223299,0.0,-0.9266529788444458,-1.149255878046183
submission_e319_modespec_regime_then_geometry__mode_dateblock__selected_row2__call__w1_50_4cc98e53.csv,0.0681101766719186,0.9734868466952388,0.5944464260296972,0.9053766700233201,0.06727834930644354,0.050920448187154715,0.047743822378938476,0.06214851163000109,0.3751853520903712,0.05559011273665301,0.4950523131883582,0.025741513597124482,0.5486605446144907,0.06961611241264855,0.6085349951237393,0.05241182977843366,0.6606478220218558,0.03301601284580745,0.6346331809966811,0.05640888043392797,0.64809716424117,0.04142229484797425,0.5654989620215859,1.061897770123788,0.7059804440233787,1.104909563230225,0.6636923819969773,0.17013075103703978,0.4540290729315993,0.16834408069125728,0.35915421442287676,-0.01264962033049761,-0.017326093327518974,-0.0889495159588275,-0.14481399062470704,0.013821136770044647,0.024518787651108327,0.1995923134049984,0.09799317711567329,2.166807333354013,0.6911729119205009,0.09211354892542974,0.07753639984006316,regime_then_geometry,policy_mode,regime_then_geometry__mode_dateblock,selected_row2,10.0,1.5,89.0,191.0,0.0059150678223783,0.3179755339066171,10.351368689162062,-0.2105801848771886,0.2140936871429924,0.7859063128570076,1.4286626896392305,0.0,0.7875000000000001,6.587890996149125,0.0,1.5473150033737064,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,False,True,False,-0.00027624464151464325,-0.0005780598583891466,0.9411764705882353,3.204858257360721e-05,0.4806420796101469,0.6859492210724927,-0.20530714146234627,0.9340141247393206,0.6289373564620188,0.7038537221883161,0.4806420796101469,-0.20530714146234627,-0.3767944467304691
submission_e319_modespec_human_action_p90_rank__top24__selected_l1sum__c64__w3_00_71802cb5.csv,0.0681101766719186,0.9797766514642752,0.5944478898291293,0.9116664747923566,0.0661983149965204,0.04984287800003868,0.046728709570819704,0.06013117307628017,0.25332012232658574,0.05268418673248023,0.49502489624474844,0.025741513597124482,0.5486605446144907,0.06828782664418438,0.6085479961998908,0.05039343174120667,0.6607045318482112,0.03301601284580745,0.6346331809966811,0.05555570058696047,0.6480651168782968,0.04142229484797425,0.5654989620215859,1.0532645024236222,0.7145964270888835,1.0980976693844096,0.6731231090114294,0.16921689017154937,0.46084829365246643,0.1709368711010506,0.37216223170288204,-0.01264962033049761,-0.017681295401214485,-0.08636387848158912,-0.14348698185750067,0.013039720333714543,0.02360678992817906,0.1975216546963266,0.09850815588423985,2.1513621718080316,0.6833982410255185,0.09181236762126135,0.07599473358052565,human_action_p90_rank,policy_top,human_action_p90_rank__top24,selected_l1sum,24.0,3.0,60.0,64.0,0.0034191665102776,0.2532069292801187,5.983541392985817,0.3081146191472385,0.0828610803776716,0.9171389196223284,0.1230968259487473,0.0,0.3727058783585759,5.004913403752193,0.0,0.4828252849263008,0.0,5.0,8.0,10.0,1.0,0.20833333333333334,0.3333333333333333,0.4166666666666667,0.041666666666666664,False,True,False,-0.0002733272023320003,-0.0005590020530713406,0.9411764705882353,-0.0020386101260981837,0.5707237683793968,0.9390964725369868,-0.3683727041575906,0.8240624431437267,0.8582875640648422,0.734553458623947,0.5707237683793968,-0.3683727041575906,-0.6031468222918368
submission_e319_modespec_human_identity_action_p90_rank__all__selected_vote2__c128__w1_50_f8303ebc.csv,0.0681101766719186,0.9765911664946626,0.5944335343412489,0.908480989822744,0.06584268066538808,0.04919663929346099,0.04609367330589753,0.058961650716353176,0.2356023516393786,0.05291612457685254,0.4948976381045607,0.025741513597124482,0.5486605446144907,0.0680321807850357,0.608260140175421,0.045413865444339535,0.6606478810473493,0.03301601284580745,0.6346331809966811,0.0556549866910415,0.6480809979956756,0.041881029201081534,0.5658543574545647,1.0619924779725283,0.7244645565203788,1.1069911910570025,0.682291569869669,0.16944506432369114,0.46399735722844626,0.16999066777603528,0.3721293605373795,-0.01264962033049761,-0.01777814276965205,-0.08868549531054042,-0.14815123237455435,0.01521831274906603,0.027701767046815262,0.20154876227812168,0.10021364663708367,2.1689836690295308,0.672316196878548,0.0929231349516696,0.07507581835348243,human_identity_action_p90_rank,policy_all,human_identity_action_p90_rank__all,selected_vote2,67.0,1.5,100.0,128.0,0.0035256999067932,0.1787160809842169,6.169974836888272,-0.2259646122220507,0.0879890683328401,0.91201093166716,0.2810741673280884,0.0,0.2618161702067781,4.337415584900664,0.0,0.9135495114676674,0.3761194029850745,6.0,10.0,37.0,14.0,0.08955223880597014,0.14925373134328357,0.5522388059701493,0.208955223880597,False,True,False,-0.00026776633237123086,-0.0004932423134469321,1.0,0.0019884974556969026,0.17422657577835293,0.9414852229433576,-0.7672586471650052,0.8826437181236395,0.28814942015418954,0.39625621633344604,0.17422657577835293,-0.7672586471650052,-1.0026299529008442
submission_e319_modespec_human_identity_action_p90_rank__all__selected_row2__c128__w1_50_9d3fa21d.csv,0.0681101766719186,0.9765911664946626,0.5944192842754931,0.908480989822744,0.06584814883947102,0.049186870960449415,0.046072999870974206,0.05895154695870356,0.2356023516393786,0.05291612457685254,0.4948976381045607,0.025741513597124482,0.5486605446144907,0.0680321807850357,0.608260140175421,0.0453631812506225,0.660567460291393,0.03301601284580745,0.6346331809966811,0.0556549866910415,0.6480809979956756,0.041786999350335266,0.5658350277502295,1.061880357085988,0.724485084748122,1.1069574795686106,0.682362165553174,0.1692792729876462,0.46360544543509935,0.16993816799695727,0.37206425475250937,-0.01264962033049761,-0.01778052372224756,-0.08878306550614389,-0.14833408881675536,0.015485564448485289,0.02819201820753629,0.20188733428360542,0.10045464844696392,2.168837836654599,0.6723540160936454,0.0930854906616385,0.07506427109048092,human_identity_action_p90_rank,policy_all,human_identity_action_p90_rank__all,selected_row2,67.0,1.5,102.0,128.0,0.0035343224655472,0.1787160809842169,6.185064314707757,-0.3350839407878052,0.0877744045836195,0.9122255954163804,0.2810741673280884,0.0,0.2618161702067781,4.376012525406717,0.0,0.9135495114676674,0.3526119402985073,6.0,10.0,37.0,14.0,0.08955223880597014,0.14925373134328357,0.5522388059701493,0.208955223880597,False,True,False,-0.0002672754729994825,-0.00047529034583364526,1.0,0.0023270694611806364,0.20833608306448304,0.884320024569041,-0.6759839415045586,0.8858150124241776,0.28532961962964687,0.39791264149995875,0.20833608306448304,-0.6759839415045586,-0.8970639476468184
submission_e319_modespec_regime_then_geometry__mode_dateblock__selected_l1sum__call__w3_00_30795ed6.csv,0.0681101766719186,0.9727042971432268,0.5944551509747523,0.9045941204713082,0.06644241074397364,0.0499924268956341,0.04689455326597712,0.06083950401296799,0.351120711712666,0.0543279465698915,0.4950361602193241,0.025741513597124482,0.5486605446144907,0.07028022365011813,0.6087336644214704,0.04815530904033632,0.6605641211788448,0.03301601284580745,0.6346331809966811,0.05531857231058767,0.6480594233708685,0.04142229484797425,0.5654989620215859,1.0568520537512531,0.7117368263959025,1.0995670337144259,0.6690477130499308,0.17007562282132022,0.4597674203540326,0.16690140688021313,0.3606935645022081,-0.01264962033049761,-0.01755076006166623,-0.09044140174961517,-0.14915214272144367,0.012200790521844227,0.02192494325303073,0.19874251604206356,0.09565149396195079,2.156419087465679,0.6848912394077672,0.09216321498223776,0.07623557067343471,regime_then_geometry,policy_mode,regime_then_geometry__mode_dateblock,selected_l1sum,10.0,3.0,157.0,285.0,0.0051566925737142,0.35,9.024212003999963,-0.0774854674498937,0.2565383404507003,0.7434616595492999,1.1618072544548883,0.0,1.1532491169265504,5.655030304517499,0.0,1.054125328101026,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,False,True,False,-0.0002671905391239262,-0.000514609721326109,0.9411764705882353,-0.0008177487803612271,0.4159759108812259,0.7049869883090805,-0.28901107742785503,0.9259391479148461,0.6275740661699382,0.5521643355091368,0.4159759108812259,-0.28901107742785503,-0.4652578245051249
