candidate_name,policy,fold_kind,n_folds,cv_delta_mean,cv_delta_p10,cv_delta_p50,cv_delta_p90,cv_delta_worst,cv_win_rate,selector_abs_error_mean,selector_abs_error_p90,candidate_index,actual_anchor_mean__inverse_top,actual_anchor_score__inverse_top,actual_anchor_std__inverse_top,actual_anchor_mean__raw05_compatible,actual_anchor_score__raw05_compatible,actual_anchor_std__raw05_compatible,actual_anchor_mean__all_sign,actual_anchor_score__all_sign,actual_anchor_std__all_sign,actual_anchor_score_final,mean_actual_anchor,min_set_score,max_set_score,name,file,mix_label,source_name_x,source_file_x,source_weights,variant_x,target_group,row_gate,cell_gate,projection,anti_lambda,scale_x,active_cells_x,active_rows_x,active_cell_frac,mean_active_energy_x,p10_active_energy,mean_abs_logit_delta,mean_abs_move_vs_a2c8,max_abs_move_vs_a2c8,prediction_hash,removed_norm_ratio,bad_axis_positive_coef,posterior_expected_public_vs_anchor,raw_axis_expected_public_vs_stage2,delta_vs_raw05_rawaxis,bad_residual_axis_ratio,ordinal_axis_ratio,mean_abs_move_vs_raw05,min_prob,max_prob,prefilter_score,combo_weighted_mean_score,combo_p50_score,combo_p90_score,combo_worst_score,combo_weighted_delta_vs_a2c8,combo_weighted_win_vs_a2c8,combo_p50_delta_vs_a2c8,combo_p90_delta_vs_a2c8,combo_worst_delta_vs_a2c8,combo_weighted_delta_vs_b01_ladder,combo_weighted_win_vs_b01_ladder,combo_p50_delta_vs_b01_ladder,combo_p90_delta_vs_b01_ladder,combo_worst_delta_vs_b01_ladder,combo_weighted_delta_vs_898_ladder,combo_weighted_win_vs_898_ladder,combo_p50_delta_vs_898_ladder,combo_p90_delta_vs_898_ladder,combo_worst_delta_vs_898_ladder,combo_weighted_delta_vs_blockorth_3a28,combo_weighted_win_vs_blockorth_3a28,combo_p50_delta_vs_blockorth_3a28,combo_p90_delta_vs_blockorth_3a28,combo_worst_delta_vs_blockorth_3a28,combo_weighted_delta_vs_direns_c4af,combo_weighted_win_vs_direns_c4af,combo_p50_delta_vs_direns_c4af,combo_p90_delta_vs_direns_c4af,combo_worst_delta_vs_direns_c4af,is_generated,selection_score,cv_stability_score,source_name_y,source_file_y,variant_y,scale_y,active_cells_y,active_rows_y,mean_active_energy_y
mixmin_3f0805f798,train_best5,l2o,15,-0.000892579234009235,-0.0009512900729566675,-0.0009009976537677211,-0.0007938932265238563,-0.0007034918626341868,1.0,0.0005931475045109172,0.001229021164576308,141,0.5771625547368112,0.5772284478232331,7.58210831116564e-05,0.577667122271809,0.5779423189933606,0.000465005331905059,0.5779834955148743,0.5780455235478548,0.00012240727155414185,0.5777387634548162,0.5776043908411648,0.5772284478232331,0.5780455235478548,mixmin_3f0805f798,submission_mixmin_d72c4ebf.csv,pair_b01_s898_0.35,b01+s898,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv,b01:0.350+s898:0.650,full/all/all_cells/none,full,all,all_cells,none,0.0,0.95,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.04873313351892852,0.008650002948150172,0.020374109109880523,d72c4ebf9c,0.0,0.0,0.5780630554979733,0.5778392445548581,0.00031293735485819817,-0.0919459644755696,0.16985916405891258,0.009328308041388097,0.06807219898822159,0.9797988457189036,0.0015999056591944893,0.5776043908411648,0.5779525556906925,0.5780243525519501,0.5780759145828831,-0.00017976963519746462,0.4652483607335006,0.0002855739597514485,0.0003220165918262907,0.0003586870113241325,-9.221318880971747e-06,0.9810143973818516,-7.06787329817523e-06,-2.8187726811333686e-06,7.12920644063697e-06,-7.324253907583592e-06,0.5423111143676362,-4.3714074961735904e-05,4.909798677970668e-05,6.961752444345493e-05,-1.479369811723227e-05,0.4757077526454969,3.763683183777289e-06,1.6481756228259314e-05,2.8533423991117246e-05,2.0196508697217126e-06,0.4615516300640882,1.6538405090517943e-05,2.0708958511113192e-05,2.7129152692539904e-05,True,0.5777432519659845,-0.0012739497331070515,b01+s898,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv,full/all/all_cells/none,0.95,1750,250,0.8703629493941231
mixmin_caff74ac1e,train_best5,l2o,15,-0.000890802318610066,-0.0009479276701350736,-0.0009001045353423942,-0.0007928700646936849,-0.0007019204033084092,1.0,0.0005931475045109172,0.001229021164576308,1565,0.5771642280632667,0.5772305660209559,7.61277657161863e-05,0.5776623830057943,0.5779353401095791,0.0004605840694470875,0.5779755939474306,0.578037556989407,0.00012208552740902451,0.5777344877066474,0.5776007350054972,0.5772305660209559,0.578037556989407,mixmin_caff74ac1e,submission_mixmin_0c916bb4.csv,pair_direns_c4af_s898_0.35,direns_c4af+s898,submission_direns_c4af1fd8.csv+submission_sparseladder_89817541.csv,direns_c4af:0.350+s898:0.650,full/all/all_cells/none,full,all,all_cells,none,0.0,0.95,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.04801494737077611,0.00849582438014208,0.02052369939482307,0c916bb4b1,0.0,0.0,0.5780588302547284,0.5778315341313366,0.0003052269313366082,-0.09111125330340432,0.16870533689106132,0.009174226027820472,0.06811017667191877,0.9797988457189036,0.006533619835453419,0.5776007350054972,0.5779453029002727,0.5780161572786114,0.5780704877005213,-0.00018342547086510935,0.4652483607335006,0.00027582235947788225,0.00031347585307634797,0.0003512323281156249,-1.2877154548616498e-05,0.9786586562921837,-1.304830546500213e-05,-8.451625034895346e-06,1.0138798799630422e-05,-1.0980089575228345e-05,0.5423111143676362,-5.1771739315586984e-05,5.072471575379613e-05,7.693357568872017e-05,-1.844953378487702e-05,0.5624663372422793,-2.9097224409694177e-06,8.564475231919519e-06,2.150976141512828e-05,-1.6361847979230392e-06,0.4616060594602336,9.11248120244109e-06,1.2512600354148964e-05,1.732282457223011e-05,True,0.5777436616131023,-0.0012721728177078825,direns_c4af+s898,submission_direns_c4af1fd8.csv+submission_sparseladder_89817541.csv,full/all/all_cells/none,0.95,1750,250,0.8703629493941231
mixmin_1527798a15,train_best5,l2o,15,-0.0008907933310372614,-0.000948027616245417,-0.0009007626087536025,-0.0007925791669914251,-0.0007011236311796898,1.0,0.0005931475045109172,0.001229021164576308,1217,0.5771644857248274,0.5772307777151522,7.620297749978442e-05,0.5776636926012898,0.5779368521449902,0.00046117260567401207,0.5779774306358545,0.5780393143736874,0.00012263977545796324,0.5777356480779433,0.5776018696539905,0.5772307777151522,0.5780393143736874,mixmin_1527798a15,submission_mixmin_2972d325.csv,dirichlet_5_203,b01+s898+f1ee+block3a28+target_q3,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,b01:0.233+s898:0.590+f1ee:0.157+block3a28:0.016+target_q3:0.003,full/all/all_cells/none,full,all,all_cells,none,0.0,0.95,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.04823319968018115,0.008526391176577178,0.0206365784547467,2972d32535,0.0,0.0,0.5780842836803064,0.5778334913427254,0.0003071841427254599,-0.09145937691355763,0.16909314198104486,0.009203243665237879,0.06812674427653037,0.9797988457189036,0.005555482349530294,0.5776018696539906,0.5779484604854402,0.578017834808829,0.5780711298649586,-0.0001822908223717281,0.4652483607335006,0.00027788476328627354,0.0003154498073912989,0.000354264865129128,-1.174250605523526e-05,0.9747553481512468,-1.1489996331270902e-05,-7.020394177981041e-06,1.0855644440255219e-05,-9.845441081847108e-06,0.5423111143676362,-4.962460115942591e-05,5.086973245215678e-05,7.941982060133412e-05,-1.731488529149578e-05,0.52255825114252,-9.86921558780603e-07,1.0136762861545634e-05,2.339217337121724e-05,-5.015363045418017e-07,0.4615516300640882,1.1432437949654428e-05,1.4222019925344263e-05,1.6996731238005935e-05,True,0.5777438955156511,-0.001272163830135078,b01+s898+f1ee+block3a28+target_q3,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all/all_cells/none,0.95,1750,250,0.8703629493941231
mixmin_b3ba40b4b4,train_best5,l2o,15,-0.0008903434877946796,-0.0009467397613707407,-0.0009040911546613906,-0.0007918361441117793,-0.0006972907249688243,1.0,0.0005931475045109172,0.001229021164576308,1147,0.5771641160599797,0.577231785753195,7.718504155610703e-05,0.5776683924520645,0.5779428260050659,0.0004620980574787958,0.5779832501257742,0.5780468094357221,0.00012616009948665348,0.5777404737313276,0.5776052528792729,0.577231785753195,0.5780468094357221,mixmin_b3ba40b4b4,submission_mixmin_6abfe01b.csv,dirichlet_5_161,b01+s898+f1ee+block3a28+target_q3,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,b01:0.126+s898:0.299+f1ee:0.316+block3a28:0.117+target_q3:0.142,full/all/all_cells/none,full,all,all_cells,none,0.0,1.05,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.044002456972245,0.00853920342760034,0.021738575958490325,6abfe01b5c,0.0,0.0,0.5781713573079761,0.5778406705808856,0.00031436338088565425,-0.09229251557805478,0.17037014885480947,0.00920558431415036,0.06785232706895736,0.9797988457189036,0.005402276856669719,0.5776052528792728,0.5779547379894465,0.5780225797046,0.5780819817498168,-0.0001789075970894247,0.4652483607335006,0.0002826834148164788,0.00032195292777793973,0.0003670775009867455,-8.359280772931884e-06,0.895524281199676,-7.19032073127677e-06,6.447763314376687e-07,2.7506121033304964e-05,-6.462215799543732e-06,0.5347516392664995,-4.342553602170556e-05,5.106710414269975e-05,9.686068864045438e-05,-1.3931660009192406e-05,0.4722239904993557,4.304169011939676e-06,1.664138589863029e-05,3.0552252889837206e-05,2.8816889777615733e-06,0.4387473853959667,1.633997040692132e-05,2.1223809650416925e-05,2.855275014601588e-05,True,0.5777540562321021,-0.0012717139868924962,b01+s898+f1ee+block3a28+target_q3,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all/all_cells/none,1.05,1750,250,0.8703629493941231
mixmin_0b3979b12e,train_best5,l2o,15,-0.0008901426581278275,-0.0009479379550971113,-0.000901052235623534,-0.0007911268716795927,-0.0006994459015620125,1.0,0.0005931475045109172,0.001229021164576308,8,0.5771650149336311,0.5772313484491306,7.602386753115569e-05,0.5776702305984398,0.5779456070423721,0.0004644148283988771,0.5779865777729977,0.5780489063114135,0.0001240804720155336,0.5777419539343054,0.5776072744350228,0.5772313484491306,0.5780489063114135,mixmin_0b3979b12e,submission_mixmin_7b110d2d.csv,dirichlet_6_092,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,direns_c4af:0.728+b01:0.069+s898:0.023+f1ee:0.057+block3a28:0.086+target_q3:0.038,full/all/all_cells/none,full,all,all_cells,none,0.0,1.05,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.04448072335042026,0.008688011768513235,0.020887619632665666,7b110d2d62,0.0,0.0,0.5781476173358008,0.5778428508874344,0.0003165436874343831,-0.09250615700258544,0.17053803788918498,0.009357623796429444,0.06805216584608995,0.9797988457189036,0.0005217100865805291,0.5776072744350228,0.5779588268199548,0.5780266301750957,0.5780817321512004,-0.00017688604133946388,0.4652483607335006,0.0002877000003351782,0.0003247102280683521,0.0003661883573378155,-6.337725022971026e-06,0.8121677390039457,-3.864684466661489e-06,1.1310684631539727e-06,9.749331475239487e-06,-4.440660049582872e-06,0.5384483699359119,-4.041409765664916e-05,5.184467494538241e-05,8.461713377760915e-05,-1.1910104259231546e-05,0.4635864250421653,7.964903141146333e-06,1.9568028480270533e-05,3.13193338090656e-05,4.903244727722434e-06,0.4576888856323639,2.0748633649869674e-05,2.3595973839274365e-05,2.651293548638911e-05,True,0.5777485284593924,-0.0012715131572256441,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all/all_cells/none,1.05,1750,250,0.8703629493941231
mixmin_bb67ef2092,train_best5,l2o,15,-0.0008887490126507839,-0.0009459426808299254,-0.000900844512982113,-0.0007900242525265222,-0.0006970187278483309,1.0,0.0005931475045109172,0.001229021164576308,466,0.5771664205752229,0.5772331803321776,7.64732594546938e-05,0.5776684672890966,0.5779425852156298,0.00046233971583064203,0.5779833744787392,0.5780458796081283,0.00012445827492667025,0.5777405483853119,0.5776060874476863,0.5772331803321776,0.5780458796081283,mixmin_bb67ef2092,submission_mixmin_40f8543b.csv,dirichlet_6_002,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,direns_c4af:0.727+b01:0.000+s898:0.034+f1ee:0.122+block3a28:0.066+target_q3:0.051,full/all/all_cells/none,full,all,all_cells,none,0.0,1.05,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.044145317512750686,0.008600687182786702,0.021064529570474166,40f8543b91,0.0,0.0,0.5781530015269092,0.577839938637525,0.00031363143752508396,-0.09231598845823474,0.170132549002591,0.009272118389088377,0.06804425110856176,0.9797988457189036,0.0033430177853716048,0.5776060874476863,0.5779547836268709,0.5780231842673885,0.5780792530754282,-0.00017807302867609508,0.4652483607335006,0.00028426568451966894,0.00032149597063674316,0.0003641369018345664,-7.524712359602219e-06,0.9224223782256328,-6.592763302852845e-06,-6.938693575264665e-07,1.9217907887059127e-05,-5.6276473862140646e-06,0.5384483699359119,-4.338295033695853e-05,5.358683642322914e-05,9.011440651818248e-05,-1.3097091595862737e-05,0.47638426429279646,4.773565561277948e-06,1.6485197770865767e-05,2.915443542672591e-05,3.7162573910912394e-06,0.4576888856323639,1.7451083125151344e-05,2.0565993852361686e-05,2.435239011777668e-05,True,0.577750283482796,-0.0012701195117486006,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all/all_cells/none,1.05,1750,250,0.8703629493941231
mixmin_bddaea3152,train_best5,l2o,15,-0.000888433246646884,-0.0009462445650583407,-0.0008972703781994218,-0.0007903624686304677,-0.00070010161405476,1.0,0.0005931475045109172,0.001229021164576308,493,0.5771662660673603,0.5772319344434442,7.566664267969865e-05,0.577665404050929,0.5779386989041007,0.00046173329461621,0.5779794942304589,0.5780411217944464,0.00012178663160395745,0.5777372517139971,0.5776037214495827,0.5772319344434442,0.5780411217944464,mixmin_bddaea3152,submission_mixmin_070dbfb3.csv,dirichlet_3_067,b01+s898+f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,b01:0.383+s898:0.571+f1ee:0.046,full/all/all_cells/none,full,all,all_cells,none,0.0,0.95,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.04844445222602657,0.008593028492234745,0.02028023329439782,070dbfb334,0.0,0.0,0.5780647491785503,0.5778351373727211,0.00030883017272111644,-0.09145282613496973,0.16910937392743303,0.009271360358974644,0.06804837618386018,0.9797988457189036,0.0034230882484881375,0.5776037214495828,0.577949496413542,0.5780193609357354,0.5780715557490896,-0.00018043902677952414,0.4652483607335006,0.00028131589908228814,0.0003173781394720798,0.0003546688081852434,-9.890710463031358e-06,0.9823109827052912,-9.626992087063968e-06,-6.170006232657695e-06,5.484303831515547e-06,-7.993645489643205e-06,0.5423111143676362,-4.759996489532089e-05,5.3048241443224827e-05,7.662138942032826e-05,-1.5463089699291876e-05,0.5018837564289754,-7.183514272313118e-08,1.1968135405604485e-05,2.4465375953353075e-05,1.3502592876621013e-06,0.4615516300640882,1.3032589903069413e-05,1.632681666348569e-05,2.140741536327262e-05,True,0.5777429702460722,-0.0012698037457447007,b01+s898+f1ee,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv,full/all/all_cells/none,0.95,1750,250,0.8703629493941231
mixmin_dab29e6ba6,train_best5,l2o,15,-0.0008883858368704385,-0.0009451203368232352,-0.000899944933358654,-0.0007901933334532041,-0.0006973601439163035,1.0,0.0005931475045109172,0.001229021164576308,278,0.5771660005597707,0.5772325943361039,7.626831642962744e-05,0.5776673431869708,0.5779414789537632,0.0004622694867206697,0.5779821587887115,0.5780444485991438,0.00012388441958902948,0.577739507296337,0.5776051675118177,0.5772325943361039,0.5780444485991438,mixmin_dab29e6ba6,submission_mixmin_5272d9bf.csv,dirichlet_6_051,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,direns_c4af:0.532+b01:0.164+s898:0.158+f1ee:0.020+block3a28:0.032+target_q3:0.093,full/all/all_cells/none,full,all,all_cells,none,0.0,1.05,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.04414641514730806,0.008624644011202392,0.020844156922643575,5272d9bf0f,0.0,0.0,0.5781183551176527,0.5778386003411193,0.00031229314111935877,-0.09221763821895525,0.1700248198425322,0.009299411165012714,0.06781863355052248,0.9797988457189036,0.0024113916415234304,0.5776051675118177,0.5779542308614564,0.5780219077583202,0.5780767636287958,-0.0001789929645446328,0.4652483607335006,0.00028396127571572727,0.0003206919713152782,0.00036217750326228426,-8.444648228139966e-06,0.9534189850508771,-7.72321798727686e-06,-2.882693914570582e-06,1.3258634029789107e-05,-6.547583254751813e-06,0.5384483699359119,-4.4616767217756144e-05,5.310746510525155e-05,8.606147393330765e-05,-1.4017027464400488e-05,0.4742630953558766,3.4614376937505032e-06,1.503663414137435e-05,2.75894992378678e-05,2.796321522553492e-06,0.4576888856323639,1.6107539726473163e-05,1.9124611495557886e-05,2.239914944612842e-05,True,0.5777466140917406,-0.001269756335968255,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all/all_cells/none,1.05,1750,250,0.8703629493941231
mixmin_1f9e05287c,train_best5,l2o,15,-0.0008881932386141692,-0.0009458146575290538,-0.0008997859820207843,-0.0007892907667062188,-0.0006973881531177062,1.0,0.0005931475045109172,0.001229021164576308,124,0.5771667298204185,0.5772332179191091,7.60996741356238e-05,0.5776706784556505,0.5779453448509588,0.0004632125050685886,0.5779862552975803,0.5780487472243567,0.0001243952163267239,0.5777424366648082,0.5776078878578831,0.5772332179191091,0.5780487472243567,mixmin_1f9e05287c,submission_mixmin_27eb7c6a.csv,dirichlet_6_086,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,direns_c4af:0.524+b01:0.141+s898:0.005+f1ee:0.171+block3a28:0.112+target_q3:0.048,full/all/all_cells/none,full,all,all_cells,none,0.0,1.05,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.04442048858495173,0.00866165575035795,0.0210466330976406,27eb7c6abe,0.0,0.0,0.5781665056080392,0.5778426802149087,0.00031637301490872465,-0.09239254972631894,0.17040570191911034,0.009328673851359904,0.06805207308386783,0.9797988457189036,0.0014595440287415995,0.5776078878578831,0.5779577823471244,0.578026175029126,0.5780822043640048,-0.00017627261847920312,0.4652483607335006,0.00028752771706819225,0.00032435737456660755,0.0003668278794319857,-5.724302162710283e-06,0.792011699396264,-4.184437567111843e-06,1.5518597512457305e-06,1.6840692825814685e-05,-3.82723718932213e-06,0.5384483699359119,-4.06839509756729e-05,5.383334995523694e-05,9.096747313663833e-05,-1.1296681398970802e-05,0.4635864250421653,7.802670886779159e-06,1.917302831255796e-05,3.094614783827332e-05,5.516667587983176e-06,0.45033264934882977,2.0461584745418142e-05,2.347993348509991e-05,2.7043367715196e-05,True,0.5777521293598191,-0.0012695637377119857,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all/all_cells/none,1.05,1750,250,0.8703629493941231
mixmin_09a2ad973c,train_best5,l2o,15,-0.0008880765455917761,-0.000943973174677204,-0.0008998549257011046,-0.00079077527824023,-0.0006983992053708477,1.0,0.0005931475045109172,0.001229021164576308,771,0.577164698854554,0.5772315395282948,7.632480609410735e-05,0.5776657614936858,0.5779389386060341,0.0004604385612535238,0.5779793143615107,0.5780420509075386,0.00012418761324308887,0.5777375096806224,0.5776032582365835,0.5772315395282948,0.5780420509075386,mixmin_09a2ad973c,submission_mixmin_2dfb01c8.csv,dirichlet_5_206,b01+s898+f1ee+block3a28+target_q3,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,b01:0.203+s898:0.455+f1ee:0.056+block3a28:0.100+target_q3:0.185,full/all/all_cells/none,full,all,all_cells,none,0.0,1.05,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.0438942905574772,0.008565227763289522,0.021208435280284987,2dfb01c819,0.0,0.0,0.5781057597554645,0.5778361731996389,0.00030986599963884754,-0.09151559859878665,0.1695903702816146,0.009233492404303946,0.06754604997873369,0.9797988457189036,0.004312711574735284,0.5776032582365835,0.577949497813287,0.5780197362533632,0.5780752573520682,-0.0001809022397787282,0.4652483607335006,0.0002802668327950882,0.00031770592093567,0.0003601644763278067,-1.0353923462235345e-05,0.9511167633479646,-1.0222157911091065e-05,-4.622129521113047e-06,2.0429391092147142e-05,-8.456858488847192e-06,0.5423111143676362,-4.7799788214963264e-05,5.2138149497667434e-05,9.144806476646394e-05,-1.5926302698495866e-05,0.4870552114342368,7.952126410692983e-07,1.2248855344484302e-05,2.3953553054845145e-05,8.870462884581136e-07,0.4426451983399584,1.2350865990828908e-05,1.709732080223958e-05,2.2096535421844976e-05,True,0.5777468891672132,-0.0012694470446895927,b01+s898+f1ee+block3a28+target_q3,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all/all_cells/none,1.05,1750,250,0.8703629493941231
mixmin_2a43a35278,train_best5,l2o,15,-0.0008877090311759205,-0.0009446112674134311,-0.0008976587878718467,-0.0007899859078634996,-0.0006988274772868897,1.0,0.0005931475045109172,0.001229021164576308,1523,0.5771670456686204,0.5772331159325548,7.601675199352333e-05,0.5776627979248448,0.5779347145388436,0.00045920100816126643,0.5779751388814038,0.5780367504935155,0.00012205554180622472,0.577734860321638,0.5776016608249563,0.5772331159325548,0.5780367504935155,mixmin_2a43a35278,submission_mixmin_74781e82.csv,dirichlet_5_200,b01+s898+f1ee+block3a28+target_q3,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,b01:0.272+s898:0.570+f1ee:0.140+block3a28:0.007+target_q3:0.010,full/all/all_cells/none,full,all,all_cells,none,0.0,0.95,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.04805882757519703,0.008499421142929963,0.0205014270032719,74781e8278,0.0,0.0,0.5780755461226279,0.5778310630707105,0.0003047558707104989,-0.09110979711307718,0.16859042599095794,0.009177082860599272,0.06806667528484943,0.9797988457189036,0.006418523426241163,0.5776016608249563,0.5779461262798989,0.578015398063189,0.5780681943634327,-0.00018249965140591383,0.4652483607335006,0.0002761161893989339,0.00031291477599737277,0.0003515319092399771,-1.1951335089421012e-05,0.9754720262592236,-1.2151447880565444e-05,-6.750359178868233e-06,1.3422118242623071e-05,-1.0054270116032859e-05,0.5423111143676362,-5.173086885523759e-05,5.369539101301442e-05,8.281582255564857e-05,-1.7523714325681534e-05,0.5768582442077871,-3.0822372749650384e-06,7.497081443249032e-06,2.0871471409833475e-05,-7.103653387275533e-07,0.4615516300640882,9.277265244467259e-06,1.1722783673705536e-05,1.454277851253849e-05,True,0.5777445650052839,-0.001269079530273737,b01+s898+f1ee+block3a28+target_q3,submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all/all_cells/none,0.95,1750,250,0.8703629493941231
mixmin_12cb3b5d37,train_best5,l2o,15,-0.0008871011334814198,-0.0009468115948163325,-0.0008964331676655224,-0.0007882833085131047,-0.0007003146514904524,1.0,0.0005931475045109172,0.001229021164576308,228,0.5771667553253603,0.5772322470964425,7.495634184271369e-05,0.5776734354147395,0.5779484996560086,0.00046388899620456185,0.5779894770163123,0.5780516822980717,0.0001233197461405982,0.577744143016841,0.5776098892521374,0.5772322470964425,0.5780516822980717,mixmin_12cb3b5d37,submission_mixmin_4a88012c.csv,dirichlet_6_083,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,direns_c4af:0.452+b01:0.161+s898:0.011+f1ee:0.108+block3a28:0.231+target_q3:0.036,full/all/all_cells/none,full,all,all_cells,none,0.0,1.05,1750,250,1.0,0.8703629493941231,0.10857338032065136,0.044786676933973917,0.008758811785572763,0.021271794170237612,4a88012c9f,0.0,0.0,0.5781679069283043,0.5778453947864683,0.00031908758646836114,-0.09188526901832877,0.17036849492569953,0.009414815763549697,0.0680576874247017,0.9797988457189036,0.0021215117798502603,0.5776098892521373,0.5779614390816675,0.5780296407903391,0.5780849332818134,-0.0001742712242249218,0.4652483607335006,0.0002925952027466039,0.0003269779303249898,0.0003677962859209849,-3.7229079084289327e-06,0.5868038215381097,-1.0721199815258527e-06,4.164332761343415e-06,1.8555867131953008e-05,-1.8258429350407804e-06,0.5347516392664995,-3.7103332088950225e-05,5.4106283546110263e-05,9.078552943875273e-05,-9.295287144689455e-06,0.4613856163017763,1.2014523827485613e-05,2.1561901717426224e-05,3.1271037824076586e-05,7.518061842264525e-06,0.43519209018133664,2.314139364414542e-05,2.667469014916435e-05,3.1892267561506316e-05,True,0.577758547242445,-0.0012684716325792364,direns_c4af+b01+s898+f1ee+block3a28+target_q3,submission_direns_c4af1fd8.csv+submission_sparseladder_b01acaa1.csv+submission_sparseladder_89817541.csv+submission_sparseladder_f1ee16b0.csv+submission_blockorth_3a28f87f.csv+submission_targetabl_b19056bb.csv,full/all/all_cells/none,1.05,1750,250,0.8703629493941231
