method,ranker,keep_factor,rollback_cells,rollback_q2s3_cells,rollback_s_cells,parent_tag,parent_all_minus_base,parent_e72_gap,all_minus_base,sets_beating_base,sets_tail_neutral,relaxed_structural_tol1e12,e72_adverse_exposure_e101_plausible,e72_plausible_gap_vs_e95,budget_ok,post101_mean_vs_e95_e101_sensor,post101_p95_vs_e95_e101_sensor,post101_beat_e95_rate_e101_sensor,post101_ok,local_material,submit_relaxed,tail_equal_law_cosine,tail_equal_law_resid_ratio,mean_abs_logit_move_vs_e95,changed_cells_vs_e95,survival_score,tag
cell_clip,excess,0.25,13,1,2,e140_score_top_local_308573fc,-8.267254463456553e-06,0.0003132240334568683,-7.88172834031986e-06,3,1,True,0.0017035266627754705,0.0001461916425145389,False,-6.823549741550339e-06,3.215674472908642e-06,0.8596491228070176,False,True,False,0.9788898894311178,0.20831288223806554,0.0013157142857143412,240,-0.004474337781283107,e142_cell_clip_77868d24
cell_clip,excess,0.5,44,3,10,e140_score_top_local_07002fed,-6.05051889013275e-06,0.0002952085728498684,-5.394952777737494e-06,3,1,True,0.0017047399714844361,0.00014740495122350455,False,-4.668305933601971e-06,2.5383268050100882e-06,0.7719298245614035,False,True,False,0.9842002520488043,0.1797955922448999,0.0009028571428571963,180,-0.004492903388077701,e142_cell_clip_8bba0a2f
cell_clip,plausible_density,0.25,13,1,2,e140_score_top_local_308573fc,-8.267254463456553e-06,0.0003132240334568683,-7.834333818013128e-06,3,1,True,0.0017054293736235824,0.00014809435336265086,False,-6.795879538049443e-06,3.221250294091368e-06,0.8421052631578947,False,True,False,0.9793489494916043,0.20596306547218532,0.0013157142857143408,240,-0.004531633775884254,e142_cell_clip_16429485
cell_clip,q2s3_excess,0.0,21,3,6,e140_score_top_local_07002fed,-6.05051889013275e-06,0.0002952085728498684,-5.241495579011435e-06,3,1,True,0.0017028194395374834,0.00014548441927655182,False,-4.503816463532433e-06,5.812679641945773e-06,0.7894736842105263,False,True,False,0.975554693868523,0.22510873007674206,0.0009085714285714836,159,-0.004533671471975916,e142_cell_clip_49317a7b
cell_clip,q2s3_excess,0.5,2,2,1,e140_score_top_local_c07cc7ba,-4.513085379298509e-06,0.0001563976645558684,-4.5129399782739554e-06,3,1,True,0.0017056988547744952,0.0001483638345135636,False,-3.0278204879627367e-06,3.681523530184685e-06,0.7543859649122807,False,True,False,0.9896284548576934,0.14499746381032805,0.0006828571428571943,240,-0.0045568478013341745,e142_cell_clip_1f386f43
cell_clip,excess,0.5,1,1,0,e140_score_top_local_c07cc7ba,-4.513085379298509e-06,0.0001563976645558684,-4.5123394857293775e-06,3,1,True,0.001705939021241444,0.00014860400098051243,False,-3.0213923258612745e-06,3.681668335476896e-06,0.7543859649122807,False,True,False,0.9896284548576934,0.14499746381032805,0.0006842857142857659,240,-0.00456405773999395,e142_cell_clip_5ed7e2ff
cell_clip,excess,0.5,34,1,6,e140_score_top_local_07002fed,-6.05051889013275e-06,0.0002952085728498684,-5.467328626829193e-06,3,1,True,0.0017074214505641118,0.00015008643030318025,False,-4.621006469647849e-06,2.581814572823132e-06,0.7719298245614035,False,True,False,0.9836478238711979,0.1829889691158813,0.0009314285714286245,180,-0.004574580017653273,e142_cell_clip_ec4a644e
cell_clip,plausible_density,0.5,34,2,7,e140_score_top_local_07002fed,-6.05051889013275e-06,0.0002952085728498684,-5.479881987624502e-06,3,1,True,0.0017075393954089134,0.00015020437514798183,False,-4.614812174324412e-06,2.775226624192973e-06,0.7719298245614035,False,True,False,0.9835413021706852,0.18359896367872297,0.0009314285714286241,180,-0.004583908171177619,e142_cell_clip_97119cb9
cell_clip,excess_per_reward,0.0,8,1,1,e140_score_top_local_07002fed,-6.05051889013275e-06,0.0002952085728498684,-5.9876438982531255e-06,3,1,True,0.0017071295376297347,0.00014979451736880315,False,-4.775414702772208e-06,4.947322411201114e-06,0.8070175438596491,False,True,False,0.9763723076401943,0.22117261148601272,0.0009828571428571963,172,-0.004636267549501875,e142_cell_clip_01b0fed2
cell_clip,excess,0.0,13,1,2,e140_score_top_local_29d64fb1,-1.012627345442496e-05,0.0005957220339503683,-9.215038852317115e-06,3,1,True,0.0017069368310736184,0.00014960181081268681,False,-8.647206248605345e-06,5.2845448253660235e-06,0.8245614035087719,False,True,False,0.9398324873049333,0.36301401331803,0.0019085714285714864,167,-0.004637375630289268,e142_cell_clip_20e9a6d9
cell_clip,excess,0.5,53,3,12,e140_score_top_local_308573fc,-8.267254463456553e-06,0.0003132240334568683,-7.411268712731456e-06,3,1,True,0.0017137326848168273,0.00015639766455589573,False,-6.724131181461047e-06,1.8500958233300973e-06,0.8421052631578947,False,True,False,0.9828900187110273,0.18697687039014557,0.0012200000000000555,240,-0.0047400215426640436,e142_cell_clip_cb221918
cell_clip,excess_per_reward,0.5,34,3,8,e140_score_top_local_07002fed,-6.05051889013275e-06,0.0002952085728498684,-5.6914382782213835e-06,3,1,True,0.0017134719629844815,0.0001561369427235499,False,-4.753173715723584e-06,2.6373902194470027e-06,0.7719298245614035,False,True,False,0.9818542434033056,0.1930281400475989,0.0009314285714286238,180,-0.004757538550011687,e142_cell_clip_4aefb44f
uniform_keep,,0.5,240,50,105,e140_score_top_local_308573fc,-8.267254463456553e-06,0.0003132240334568683,-4.513085379298509e-06,3,1,True,0.0017137326848168273,0.00015639766455589573,False,-2.9504777822377855e-06,3.6814884675712128e-06,0.7543859649122807,False,True,False,0.9891289959206895,0.14850381794919726,0.0006857142857143419,240,-0.0047978615053247105,e142_uniform_keep_c07cc7ba
cell_clip,excess,0.25,34,1,7,e140_score_top_local_29d64fb1,-1.012627345442496e-05,0.0005957220339503683,-8.661879351223867e-06,3,1,True,0.0017160181182910607,0.0001586830980301291,False,-8.974785084977521e-06,1.61578144816134e-06,0.8947368421052632,False,True,False,0.9597482377638085,0.2926454517530813,0.0017657142857143433,180,-0.00480030450499749,e142_cell_clip_b7596dfb
cell_clip,excess,0.25,8,1,1,e140_score_top_local_07002fed,-6.05051889013275e-06,0.0002952085728498684,-5.930904278805826e-06,3,1,True,0.0017138675182611003,0.0001565324980001687,False,-4.539948485759551e-06,4.799249591429495e-06,0.7894736842105263,False,True,False,0.9778233900255665,0.21404384090504167,0.0009942857142857674,180,-0.0048340215234691395,e142_cell_clip_517c3e59
cell_clip,plausible_density,0.25,34,2,9,e140_score_top_local_29d64fb1,-1.012627345442496e-05,0.0005957220339503683,-8.674854150680922e-06,3,1,True,0.0017178508092790111,0.00016051578901807957,False,-9.01548525987757e-06,1.4774396166559154e-06,0.9122807017543859,False,True,False,0.9621136797652263,0.28454841880782916,0.001765714285714343,180,-0.0048511220048913836,e142_cell_clip_716b7b7d
cell_clip,excess,0.5,34,1,6,e140_score_top_local_308573fc,-8.267254463456553e-06,0.0003132240334568683,-7.72903156531779e-06,3,1,True,0.0017200154487195813,0.00016268042845864975,False,-6.796050856784558e-06,2.4796379511319924e-06,0.8421052631578947,False,True,False,0.9811365233514692,0.19658664741400741,0.001274285714285769,240,-0.0049470729607281345,e142_cell_clip_23a880c7
cell_clip,excess,0.0,5,1,1,e140_score_top_local_07002fed,-6.05051889013275e-06,0.0002952085728498684,-5.98642134097549e-06,3,1,True,0.0017188992719213152,0.0001615642516603836,False,-4.441109580869521e-06,4.83900998089838e-06,0.7719298245614035,False,True,False,0.9738046919791862,0.23334233009605546,0.0010000000000000538,175,-0.004986111427897484,e142_cell_clip_8b6a8efc
cell_clip,excess,0.5,21,1,3,e140_score_top_local_07002fed,-6.05051889013275e-06,0.0002952085728498684,-5.644473136223738e-06,3,1,True,0.001720055831440016,0.0001627208111790845,False,-4.411376687557163e-06,5.002910214959785e-06,0.7719298245614035,False,True,False,0.981318390295352,0.19593793908592042,0.0009685714285714815,180,-0.0050260671686851045,e142_cell_clip_84be77c8
cell_clip,plausible_density,0.5,34,2,5,e140_score_top_local_308573fc,-8.267254463456553e-06,0.0003132240334568683,-7.62803774334575e-06,3,1,True,0.0017219718588540208,0.0001646368385930892,False,-6.580750879021365e-06,3.72868720132805e-06,0.8596491228070176,False,True,False,0.9815617625337251,0.19429516405318123,0.0012742857142857683,240,-0.0050433377360891716,e142_cell_clip_aecbf6b5
cell_clip,plausible_density,0.5,21,1,4,e140_score_top_local_07002fed,-6.05051889013275e-06,0.0002952085728498684,-5.675477854572009e-06,3,1,True,0.0017209955953809521,0.00016366057512002055,False,-4.4469416360445366e-06,4.9952220014100975e-06,0.7719298245614035,False,True,False,0.9811310445913853,0.19694623536757455,0.0009685714285714818,180,-0.005053998435788348,e142_cell_clip_807be161
cell_clip,plausible_density,0.0,13,1,3,e140_score_top_local_29d64fb1,-1.012627345442496e-05,0.0005957220339503683,-9.139242266420489e-06,3,1,True,0.0017214314472532347,0.00016409642699230314,False,-8.604695066860677e-06,5.304477756685898e-06,0.8245614035087719,False,True,False,0.9404652201763773,0.36285823488600344,0.0019085714285714864,167,-0.00507288790020325,e142_cell_clip_2b8386cf
cell_clip,excess_per_reward,0.25,13,1,1,e140_score_top_local_308573fc,-8.267254463456553e-06,0.0003132240334568683,-8.159570910604153e-06,3,1,True,0.0017235382681536873,0.00016620324789275577,False,-6.841220060247932e-06,3.46708170927053e-06,0.8771929824561403,False,True,False,0.9766013818739568,0.2196975962595354,0.0013157142857143408,240,-0.005081950317150185,e142_cell_clip_d980e4e6
cell_clip,q2s3_excess,0.25,34,3,6,e140_score_top_local_308573fc,-8.267254463456553e-06,0.0003132240334568683,-7.357406266672584e-06,3,1,True,0.0017245714766723108,0.00016723645641137925,False,-6.6640343872661585e-06,3.517885256925869e-06,0.7894736842105263,False,True,False,0.9781065833652896,0.2122683507693156,0.0012257142857143406,240,-0.005115272843782481,e142_cell_clip_5e6f1127
cell_clip,excess_per_reward,0.0,13,1,1,e140_score_top_local_29d64fb1,-1.012627345442496e-05,0.0005957220339503683,-9.772589537826448e-06,3,1,True,0.0017230677455797954,0.0001657327253188638,False,-8.844187903209882e-06,5.5737015777969705e-06,0.8596491228070176,False,True,False,0.933331116850331,0.3841323276868806,0.0019085714285714864,167,-0.0051294202173619964,e142_cell_clip_483299c7
cell_clip,excess_per_reward,0.0,8,1,1,e140_score_top_local_308573fc,-8.267254463456553e-06,0.0003132240334568683,-8.232605204105958e-06,3,1,True,0.0017253429764980885,0.00016800795623715691,False,-6.8630549115417885e-06,5.110607338795155e-06,0.8596491228070176,False,True,False,0.9730307398039696,0.23650481269271428,0.0013257142857143413,232,-0.005185324302074456,e142_cell_clip_e1be2db7
cell_clip,q2s3_excess,0.0,34,3,7,e140_score_top_local_29d64fb1,-1.012627345442496e-05,0.0005957220339503683,-8.18227039178776e-06,3,1,True,0.0017267777723288021,0.00016944275206787055,False,-8.920856719138754e-06,4.810329789968658e-06,0.8421052631578947,False,True,False,0.9411971953069056,0.35847923314683816,0.001668571428571485,146,-0.005219410185343389,e142_cell_clip_dfda146a
cell_clip,excess_per_reward,0.5,34,3,8,e140_score_top_local_308573fc,-8.267254463456553e-06,0.0003132240334568683,-7.947426207688402e-06,3,1,True,0.001729350302549379,0.00017201528228844736,False,-6.860464508868136e-06,2.8310772278228103e-06,0.8245614035087719,False,True,False,0.9794678015440961,0.20535941073229558,0.0012742857142857686,240,-0.0052374433592804175,e142_cell_clip_731be5ee
cell_clip,excess_per_reward,0.5,21,2,5,e140_score_top_local_07002fed,-6.05051889013275e-06,0.0002952085728498684,-5.881181867506413e-06,3,1,True,0.0017294612219656506,0.000172126201704719,False,-4.495742980698256e-06,4.180232234420219e-06,0.7719298245614035,False,True,False,0.9788627385008872,0.20881147039655368,0.0009685714285714817,180,-0.00528331183630667,e142_cell_clip_db6ac8e5
cell_clip,q2s3_excess,0.0,21,3,5,e140_score_top_local_308573fc,-8.267254463456553e-06,0.0003132240334568683,-7.3144512412470775e-06,3,1,True,0.0017287884798355161,0.00017145345957458456,False,-6.320822930343486e-06,6.100484492417053e-06,0.8245614035087719,False,True,False,0.9725264399530342,0.23879879474243293,0.0012514285714286283,219,-0.005319303870768802,e142_cell_clip_cfd66e25
cell_clip,excess,0.25,8,1,1,e140_score_top_local_308573fc,-8.267254463456553e-06,0.0003132240334568683,-8.133970261559043e-06,3,1,True,0.0017318829788680707,0.00017454795860713914,False,-6.56738444801451e-06,3.413622273635343e-06,0.8421052631578947,False,True,False,0.9742657239025092,0.23081654478038569,0.0013371428571429124,240,-0.005330713456161675,e142_cell_clip_36c7acbb
cell_clip,excess_per_reward,0.25,34,3,8,e140_score_top_local_29d64fb1,-1.012627345442496e-05,0.0005957220339503683,-9.342280587021357e-06,3,1,True,0.0017348755793378818,0.00017754055907695022,False,-9.360770544750632e-06,2.6536464830592623e-06,0.8771929824561403,False,True,False,0.9509522287948339,0.32488042413201584,0.0017657142857143422,180,-0.005396483886213264,e142_cell_clip_df4a0397
cell_clip,excess,0.25,34,1,6,e140_score_top_local_25c44401,-1.3973289434643377e-05,0.0006318733009858686,-1.251533455615128e-05,3,1,True,0.0017365058327043134,0.00017917081244338186,False,-1.2635636434615761e-05,1.249339120400467e-06,0.9122807017543859,False,True,False,0.9508720994170744,0.3240648298187331,0.0024514285714286287,240,-0.005400089212357319,e142_cell_clip_7f0efa71
cell_clip,excess,0.5,21,1,3,e140_score_top_local_308573fc,-8.267254463456553e-06,0.0003132240334568683,-7.894189470225577e-06,3,1,True,0.0017372236919580815,0.00017988867169714995,False,-6.5174418408774285e-06,4.3341963798235266e-06,0.8245614035087719,False,True,False,0.9783702185905582,0.21095410459143182,0.001311428571428626,240,-0.0055187918528389794,e142_cell_clip_26061621
cell_clip,excess,0.0,5,1,1,e140_score_top_local_308573fc,-8.267254463456553e-06,0.0003132240334568683,-8.195996040294418e-06,3,1,True,0.0017369147325282859,0.00017957971226735428,False,-6.47583013728282e-06,5.258381515196368e-06,0.8596491228070176,False,True,False,0.9702764984425988,0.24881751250591164,0.001342857142857199,235,-0.005536946817436225,e142_cell_clip_56ee17ca
cell_clip,plausible_density,0.5,21,1,3,e140_score_top_local_308573fc,-8.267254463456553e-06,0.0003132240334568683,-7.938963436981972e-06,3,1,True,0.0017381468977655044,0.00018081187750457282,False,-6.5643583401698854e-06,4.242550525235001e-06,0.8070175438596491,False,True,False,0.9784271163091127,0.21066727485832798,0.001311428571428626,240,-0.005543693877457252,e142_cell_clip_76225677
cell_clip,excess,0.5,13,1,2,e140_score_top_local_07002fed,-6.05051889013275e-06,0.0002952085728498684,-5.7962355207719085e-06,3,1,True,0.0017411262983271078,0.0001837912780661762,False,-4.191037327017267e-06,4.95435492406573e-06,0.7543859649122807,False,True,False,0.9782555751467792,0.21188818080884542,0.0009914285714286246,180,-0.005656572754186486,e142_cell_clip_d92a9bcc
cell_clip,q2s3_excess,0.25,21,3,6,e140_score_top_local_07002fed,-6.05051889013275e-06,0.0002952085728498684,-5.454565697005087e-06,3,1,True,0.0017401771713410257,0.00018284215108009408,False,-4.141090670161962e-06,6.393521651660847e-06,0.7543859649122807,False,True,False,0.9746842169799977,0.22924620084344274,0.0009385714285714821,180,-0.0056716156162556425,e142_cell_clip_ed3c01dd
cell_clip,plausible_density,0.25,34,2,7,e140_score_top_local_25c44401,-1.3973289434643377e-05,0.0006318733009858686,-1.2415548757638284e-05,3,1,True,0.0017432909799657372,0.00018595595970480566,False,-1.2352460463044987e-05,3.529982738264977e-06,0.9298245614035088,False,True,False,0.9549169884551144,0.3110517026474458,0.0024514285714286287,240,-0.005672162724534481,e142_cell_clip_b7fd91dc
cell_clip,plausible_density,0.5,13,1,2,e140_score_top_local_07002fed,-6.05051889013275e-06,0.0002952085728498684,-5.779355739532477e-06,3,1,True,0.0017416951870932859,0.0001843601668323543,False,-4.178686545617725e-06,5.114571416570221e-06,0.7543859649122807,False,True,False,0.9780779874869489,0.21278074194858648,0.0009914285714286242,180,-0.005678462791728203,e142_cell_clip_7ea7ed80
cell_clip,excess,0.0,13,1,2,e140_score_top_local_25c44401,-1.3973289434643377e-05,0.0006318733009858686,-1.297497878516296e-05,3,1,True,0.0017430880981090867,0.0001857530778481551,False,-1.1975101979232641e-05,4.722569091415547e-06,0.8421052631578947,False,True,False,0.9272068588398552,0.40202639207538876,0.0025942857142857716,227,-0.005701294429401956,e142_cell_clip_d8a2ce67
cell_clip,excess_per_reward,0.25,8,1,1,e140_score_top_local_07002fed,-6.05051889013275e-06,0.0002952085728498684,-6.016900224392607e-06,3,1,True,0.0017434193921365866,0.00018608437187565504,False,-4.347460751559957e-06,5.479188908446228e-06,0.7894736842105263,False,True,False,0.975448546963067,0.22562578051667218,0.0009942857142857672,180,-0.005740889923298646,e142_cell_clip_5b244cc4
cell_clip,excess_per_reward,0.5,13,1,1,e140_score_top_local_07002fed,-6.05051889013275e-06,0.0002952085728498684,-5.945934835382971e-06,3,1,True,0.0017451637289022377,0.00018782870864130614,False,-4.252007095248408e-06,5.070072459968662e-06,0.7719298245614035,False,True,False,0.9768718339169514,0.21875800450931257,0.0009914285714286244,180,-0.00578101749820286,e142_cell_clip_ecc6c5d3
cell_clip,excess_per_reward,0.5,21,2,5,e140_score_top_local_308573fc,-8.267254463456553e-06,0.0003132240334568683,-8.097015891439518e-06,3,1,True,0.0017474868252005437,0.0001901518049396121,False,-6.549975736807689e-06,4.001789448777283e-06,0.7894736842105263,False,True,False,0.9754453932886326,0.225270397653861,0.0013114285714286265,240,-0.005816510815760242,e142_cell_clip_1817f679
cell_clip,q2s3_excess,0.5,34,3,7,e140_score_top_local_07002fed,-6.05051889013275e-06,0.0002952085728498684,-5.526959998003456e-06,3,1,True,0.0017470722644267007,0.00018973724416576914,False,-4.231245593726518e-06,5.0975542195687786e-06,0.7368421052631579,False,True,False,0.9783379448358221,0.21147307494772075,0.0009314285714286245,180,-0.005839516991562135,e142_cell_clip_59505075
cell_clip,excess_per_reward,0.0,5,1,0,e140_score_top_local_07002fed,-6.05051889013275e-06,0.0002952085728498684,-6.05037857637214e-06,3,1,True,0.0017474899375244431,0.00019015491726351156,False,-4.231029954562448e-06,6.517285509828607e-06,0.7719298245614035,False,True,False,0.9719733454415321,0.24174818289088457,0.0010000000000000536,175,-0.005894115704623833,e142_cell_clip_4c8ae548
cell_clip,excess,0.25,5,1,1,e140_score_top_local_07002fed,-6.05051889013275e-06,0.0002952085728498684,-6.008141504532105e-06,3,1,True,0.0017522574512051667,0.0001949224309442351,False,-4.0877289957986454e-06,5.6230420295913765e-06,0.7543859649122807,False,True,False,0.9730478475260684,0.23683877288764774,0.0010071428571429106,180,-0.006010356047710262,e142_cell_clip_25c7f9c0
cell_clip,plausible_density,0.0,13,1,3,e140_score_top_local_25c44401,-1.3973289434643377e-05,0.0006318733009858686,-1.289117951464025e-05,3,1,True,0.0017571991392194217,0.0001998641189584901,False,-1.1957605454208344e-05,4.7593741334434884e-06,0.8596491228070176,False,True,False,0.9297030821538439,0.3963470877400128,0.0025942857142857716,227,-0.0061258136132433675,e142_cell_clip_0647233b
cell_clip,q2s3_excess,0.0,13,3,5,e140_score_top_local_07002fed,-6.05051889013275e-06,0.0002952085728498684,-5.42763218691622e-06,3,1,True,0.0017556621611187657,0.00019832714085783417,False,-3.766939725758367e-06,6.197509033947552e-06,0.7543859649122807,False,True,False,0.9707869549882983,0.24699358083518147,0.0009542857142857692,167,-0.006130311864566536,e142_cell_clip_4629b76c
cell_clip,excess,0.25,21,1,3,e140_score_top_local_29d64fb1,-1.012627345442496e-05,0.0005957220339503683,-9.137538064307726e-06,3,1,True,0.0017546754417465038,0.0001973404214855722,False,-8.26173368508834e-06,7.323661684515418e-06,0.8771929824561403,False,True,False,0.9485220864438316,0.3334761694622418,0.0018771428571429149,180,-0.006130784957038321,e142_cell_clip_0b32b4a4
