scenario_id,feature_view,dropped_public,train_rows,feature_count,gated_count,top_variant,top_family,top_origin,top_file,top_score,generated_gated_count,train_spearman_ridge_10,train_spearman_ridge_1,train_spearman_knn3,train_spearman_extratrees,e365_rank,e365_score,top_beats_e365,top_is_e365
bad_good__drop_submission_e72_topabs50_q2s3_gate_4e48cba2,bad_good,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,12,50,633,e371_identity_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p15_3fcd04a5.csv,7.584915601023018,0,0.9370629370629372,0.965034965034965,1.0,0.99124495269876,196.0,5.519693094629156,True,False
bad_good__drop_submission_e95_hardtail_541e3973_csv,bad_good,submission_e95_hardtail_541e3973.csv,12,50,633,e371_identity_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p15_3fcd04a5.csv,7.6189820971866995,0,0.9860139860139862,0.9930069930069931,1.0,0.9842396880153765,196.0,5.524501278772378,True,False
bad_good__drop_submission_e101_q2s3tail_177569bc_csv,bad_good,submission_e101_q2s3tail_177569bc.csv,12,50,633,e371_transfer_floor0.65_g0.7_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q21p08_s11p15_98951e94.csv,7.6136726342711,0,0.9860139860139862,0.9930069930069931,1.0,0.9842396880153765,196.0,5.528593350383631,True,False
bad_good__drop_submission_e176_abl_q2_to0p75_91e49725_csv,bad_good,submission_e176_abl_q2_to0p75_91e49725.csv,12,50,633,e371_identity_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p15_3fcd04a5.csv,7.615043478260868,0,0.9720279720279721,0.9720279720279721,1.0,0.9772344233319931,196.0,5.524910485933503,True,False
bad_good__drop_submission_e216_maskfam_jepa_s2_rank_e154_,bad_good,submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,12,50,633,e371_identity_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p15_3fcd04a5.csv,7.631258312020459,0,0.9510489510489512,0.9510489510489512,1.0,0.9842396880153765,196.0,5.574936061381074,True,False
bad_good__drop_submission_e247_featnn1_nn_smooth_sum_top3,bad_good,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,12,50,625,e371_identity_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p15_3fcd04a5.csv,7.558982097186701,0,0.9860139860139862,0.9930069930069931,1.0,0.9842396880153765,196.0,5.746547314578005,True,False
bad_good__drop_submission_e256_featnn1_top50_amp_then_smo,bad_good,submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,12,50,427,e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,e364_existing,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11_3aeb0277.csv,5.540920716112532,0,0.9790209790209792,0.9930069930069931,1.0,0.9772344233319931,1.0,5.540920716112532,False,True
bad_good__drop_submission_e267_humansocial_tail_balanced_,bad_good,submission_e267_humansocial_tail_balanced_2936100f.csv,12,50,632,e371_identity_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p15_3fcd04a5.csv,7.558061381074167,0,0.9720279720279721,0.9720279720279721,1.0,0.9842396880153765,196.0,5.270485933503836,True,False
bad_good__drop_submission_e323_5508f966_uploadsafe_csv,bad_good,submission_e323_5508f966_uploadsafe.csv,12,50,633,e371_identity_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p15_3fcd04a5.csv,7.5413861892583105,0,0.9720279720279721,0.9720279720279721,1.0,0.9894797752097304,196.0,5.529156010230179,True,False
compact__none,compact,none,13,20,623,e371_identity_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p15_3fcd04a5.csv,8.366296675191817,0,0.9835164835164836,0.9945054945054945,1.0,0.9711150865094875,199.0,5.6473145780051155,True,False
compact__drop_submission_hybrid_0p578_logit_after_subjec,compact,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,12,20,599,e371_identity_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p15_3fcd04a5.csv,8.324046035805628,0,0.9790209790209792,0.9930069930069931,1.0,0.9720279720279721,199.0,5.700716112531969,True,False
compact__drop_submission_hybrid_0p567_foldsafe_stage2_q1,compact,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,12,20,633,e371_identity_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p15_3fcd04a5.csv,8.390030690537085,0,0.9790209790209792,0.9790209790209792,1.0,0.9632238939652261,198.0,5.6522250639386185,True,False
compact__drop_submission_ordinal_q_constraints_ambnext_Q,compact,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,12,20,614,e371_identity_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p15_3fcd04a5.csv,8.362306905370845,0,0.9790209790209792,0.9930069930069931,1.0,0.9720279720279721,199.0,5.676214833759591,True,False
compact__drop_submission_mixmin_0c916bb4_csv,compact,submission_mixmin_0c916bb4.csv,12,20,633,e371_identity_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p15_3fcd04a5.csv,8.364301790281331,0,0.9860139860139862,1.0,1.0,0.99124495269876,199.0,5.667058823529412,True,False
compact__drop_submission_e72_topabs50_q2s3_gate_4e48cba2,compact,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,12,20,616,e371_identity_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p15_3fcd04a5.csv,8.358675191815857,0,0.965034965034965,0.9930069930069931,1.0,0.9702291586486097,199.0,5.6812787723785165,True,False
compact__drop_submission_e95_hardtail_541e3973_csv,compact,submission_e95_hardtail_541e3973.csv,12,20,629,e371_identity_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p15_3fcd04a5.csv,8.363278772378518,0,0.9790209790209792,0.9930069930069931,1.0,0.9702291586486097,199.0,5.646547314578005,True,False
compact__drop_submission_e101_q2s3tail_177569bc_csv,compact,submission_e101_q2s3tail_177569bc.csv,12,20,627,e371_identity_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p15_3fcd04a5.csv,8.366092071611254,0,0.9790209790209792,0.9930069930069931,1.0,0.9702291586486097,199.0,5.648593350383631,True,False
compact__drop_submission_e176_abl_q2_to0p75_91e49725_csv,compact,submission_e176_abl_q2_to0p75_91e49725.csv,12,20,627,e371_identity_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p15_3fcd04a5.csv,8.366296675191817,0,0.9860139860139862,1.0,1.0,0.9842396880153765,199.0,5.638823529411765,True,False
compact__drop_submission_e216_maskfam_jepa_s2_rank_e154_,compact,submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,12,20,627,e371_identity_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p15_3fcd04a5.csv,8.35801023017903,0,0.9930069930069931,0.9930069930069931,1.0,0.9720279720279721,199.0,5.669360613810742,True,False
compact__drop_submission_e247_featnn1_nn_smooth_sum_top3,compact,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,12,20,624,e371_identity_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p15_3fcd04a5.csv,8.367575447570333,0,0.9860139860139862,0.9930069930069931,1.0,0.9562186292818428,199.0,5.632634271099744,True,False
compact__drop_submission_e256_featnn1_top50_amp_then_smo,compact,submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,12,20,629,e371_identity_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p15_3fcd04a5.csv,8.360005115089516,0,0.9720279720279721,0.9930069930069931,1.0,0.9842396880153765,199.0,5.694424552429667,True,False
compact__drop_submission_e267_humansocial_tail_balanced_,compact,submission_e267_humansocial_tail_balanced_2936100f.csv,12,20,633,e371_identity_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p15_3fcd04a5.csv,8.357652173913044,0,0.9860139860139862,0.9930069930069931,1.0,0.9702291586486097,199.0,5.631406649616368,True,False
compact__drop_submission_e323_5508f966_uploadsafe_csv,compact,submission_e323_5508f966_uploadsafe.csv,12,20,558,e371_identity_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p15_3fcd04a5.csv,8.389877237851664,0,0.9720279720279721,0.9790209790209792,1.0,0.9702291586486097,199.0,5.6493606138107415,True,False
rowmask__none,rowmask,none,13,35,248,e371_identity_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p15_3fcd04a5.csv,8.25806138107417,0,0.901098901098901,0.8901098901098902,1.0,0.8500695799757271,196.0,5.919590792838875,True,False
rowmask__drop_submission_hybrid_0p578_logit_after_subjec,rowmask,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,12,35,265,e371_transfer_floor0.65_g0.7_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q21p08_s11p15_98951e94.csv,7.9869207161125315,0,0.8741258741258742,0.8671328671328673,1.0,0.7972027972027973,196.0,5.870690537084399,True,False
rowmask__drop_submission_hybrid_0p567_foldsafe_stage2_q1,rowmask,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,12,35,203,e371_transfer_floor0.65_g0.7_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q21p08_s11p15_98951e94.csv,8.4106547314578,0,0.8321678321678322,0.9230769230769231,1.0,0.80910807093079,196.0,6.148797953964194,True,False
rowmask__drop_submission_ordinal_q_constraints_ambnext_Q,rowmask,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,12,35,459,e371_identity_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p15_3fcd04a5.csv,8.041948849104859,0,0.8391608391608393,0.8881118881118882,1.0,0.8111888111888113,62.0,6.043580562659846,True,False
rowmask__drop_submission_mixmin_0c916bb4_csv,rowmask,submission_mixmin_0c916bb4.csv,12,35,202,e371_transfer_floor0.65_g0.7_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q21p08_s11p15_98951e94.csv,8.234184143222507,0,0.9160839160839163,0.9230769230769231,1.0,0.8791607177646247,180.0,6.2723273657289,True,False
rowmask__drop_submission_e72_topabs50_q2s3_gate_4e48cba2,rowmask,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,12,35,628,e371_identity_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p15_3fcd04a5.csv,7.84118158567775,0,0.8881118881118882,0.9230769230769231,1.0,0.7902097902097903,203.0,5.535652173913044,True,False
rowmask__drop_submission_e95_hardtail_541e3973_csv,rowmask,submission_e95_hardtail_541e3973.csv,12,35,47,e371_transfer_floor0.65_g0.7_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q21p08_s11p15_98951e94.csv,8.343902813299232,0,0.9510489510489512,0.9790209790209792,1.0,0.8651501883978578,16.0,6.281739130434782,True,False
rowmask__drop_submission_e101_q2s3tail_177569bc_csv,rowmask,submission_e101_q2s3tail_177569bc.csv,12,35,35,e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11,donor_graft,e364_existing,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e349_compact_core__learned_pc_episode_s1_counter_11_3aeb0277.csv,6.253299232736572,0,0.9160839160839163,0.9370629370629372,1.0,0.8721554530812411,1.0,6.253299232736572,False,True
rowmask__drop_submission_e176_abl_q2_to0p75_91e49725_csv,rowmask,submission_e176_abl_q2_to0p75_91e49725.csv,12,35,231,e371_identity_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p15_3fcd04a5.csv,8.243636828644501,0,0.8881118881118882,0.9440559440559443,1.0,0.9071817764981586,195.0,6.180971867007672,True,False
rowmask__drop_submission_e216_maskfam_jepa_s2_rank_e154_,rowmask,submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,12,35,587,e371_transfer_floor0.65_g0.7_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_transfer_floor0_65_g0_7_q21p08_s11p15_98951e94.csv,8.23602557544757,0,0.8671328671328673,0.8671328671328673,1.0,0.8301238649809404,196.0,6.005012787723785,True,False
rowmask__drop_submission_e247_featnn1_nn_smooth_sum_top3,rowmask,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,12,35,211,e371_riskdamp0.25_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_riskdamp0_25_q21p08_s11p15_a0e78083.csv,8.321595907928389,0,0.8951048951048951,0.9090909090909092,1.0,0.9211923058649254,196.0,6.1174424552429665,True,False
rowmask__drop_submission_e256_featnn1_top50_amp_then_smo,rowmask,submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,12,35,433,e371_identity_q20p85_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q20p85_s11p15_a39f6623.csv,7.2196726342711,0,0.9440559440559443,0.9230769230769231,1.0,0.8721554530812411,21.0,5.814015345268542,True,False
rowmask__drop_submission_e267_humansocial_tail_balanced_,rowmask,submission_e267_humansocial_tail_balanced_2936100f.csv,12,35,628,e371_identity_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p15_3fcd04a5.csv,7.5987774936061365,0,0.8741258741258742,0.8881118881118882,1.0,0.8651501883978578,202.0,5.413452685421995,True,False
rowmask__drop_submission_e323_5508f966_uploadsafe_csv,rowmask,submission_e323_5508f966_uploadsafe.csv,12,35,221,e371_identity_q21p08_s11p15,q2_rowwise_safety_lifestyle_gate,e371_generated,analysis_outputs/submission_e371_q2rowsafe_e371_identity_q21p08_s11p15_3fcd04a5.csv,8.205785166240409,0,0.8671328671328673,0.8811188811188813,1.0,0.7460606887803388,196.0,6.234987212276215,True,False
