target,view_id,split,policy,style,background,rho_name,rho,base_loss,cv_loss,actual_delta,full_fit_loss,full_d,fold_d_mean,fold_d_std,null_best,null_median,null_q20,dominance,placebo_adjusted_vs_median,tail_train_rows,tail_test_rows,bg_train_rows,sign_ok,gate,threshold,threshold_lo,threshold_hi,bg_threshold,bg_threshold_lo,bg_threshold_hi
Q1,jepa_resid,dateblock,pos_q75,rank,low_q35,opp050,-0.5,0.6789693600090467,0.661537255699994,-0.01743210430905273,0.6553943423059527,-0.55,-0.55,0.0,-0.013061081799155771,-0.0002496351622420234,-0.007567171284168705,1.0,-0.017182469146810708,113,58,158,True,True,0.0586719044986296,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q75,rank,mid_q35_q75,massneutral,-0.5904408078104068,0.6789693600090467,0.6615567399721428,-0.017412620036903914,0.6554277220872703,-0.55,-0.55,0.0,-0.007776583218505828,-0.001127404748792471,-0.004527129362400295,1.0,-0.016285215288111443,113,58,179,True,True,0.0586719044986296,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q83,softplus,nontail_all,massneutral,-0.2052279767420612,0.6789693600090467,0.6615601571756854,-0.017409202833361337,0.6573466958310903,-0.55,-0.55,0.0,-0.011726526430244633,0.0003343353851022468,-0.007993639122981922,1.0,-0.017743538218463584,77,30,373,True,True,0.1054939428018848,,,,,
Q1,jepa_resid,dateblock,pos_q75,const,low_q25,opp025,-0.25,0.6789693600090467,0.6615719180263896,-0.017397441982657136,0.6588049657109324,-0.55,-0.55,0.0,-0.013555647975396878,0.0006677191447480024,-0.007183650463302337,1.0,-0.018065161127405138,113,58,113,True,True,0.0586719044986296,,,-0.07958315678325517,,
Q1,jepa_resid,dateblock,pos_q75,const,mid_q35_q75,massneutral,-0.6312849162011173,0.6789693600090467,0.6616112923383776,-0.017358067670669164,0.6588143475253977,-0.55,-0.55,0.0,-0.004039926145408934,0.0002463513108737492,-0.002494645229749448,1.0,-0.017604418981542913,113,58,179,True,True,0.0586719044986296,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q83,const,low_q35,opp025,-0.25,0.6789693600090467,0.661627300612781,-0.017342059396265763,0.658194438209208,-0.55,-0.55,0.0,-0.01343375580988626,-0.00011406463589702653,-0.009177880503291734,1.0,-0.017227994760368737,77,30,158,True,True,0.1054939428018848,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q75,softplus,low_q35,opp025,-0.25,0.6789693600090467,0.6616300576835066,-0.01733930232554015,0.6559177283373782,-0.55,-0.55,0.0,-0.014369562261276947,0.0013993145211761981,-0.0077516211565254785,1.0,-0.01873861684671635,113,58,158,True,True,0.0586719044986296,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q78,softplus,mid_q35_q75,massneutral,-0.5506633775282268,0.6789693600090467,0.6616343027389939,-0.0173350572700528,0.6566367843385594,-0.55,-0.55,0.0,-0.007670074078648281,-0.00023486239275205545,-0.005711130758039151,1.0,-0.017100194877300745,99,52,179,True,True,0.0682808119114145,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q75,const,mid_q35_q75,opp025,-0.25,0.6789693600090467,0.6616363771697935,-0.01733298283925322,0.6588694248543364,-0.55,-0.55,0.0,-0.014208087568433947,0.0013965656828464623,-0.0045882694847151784,1.0,-0.01872954852209968,113,58,179,True,True,0.0586719044986296,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q85,const,low_q25,massneutral,-0.6017699115044248,0.6789693600090467,0.6616580281134369,-0.01731133189560985,0.6585381408825004,-0.55,-0.55,0.0,-0.018045988093180587,0.0005873510565569395,-0.0054321877073596255,0.9583333333333334,-0.01789868295216679,68,24,113,True,True,0.1164526979966041,,,-0.07958315678325517,,
Q1,jepa_resid,dateblock,pos_q83,const,mid_q25_q65,opp050,-0.5,0.6789693600090467,0.6616672823293074,-0.017302077679739347,0.6582344199257343,-0.55,-0.55,0.0,-0.013058154530998456,0.0003936930747274192,-0.007495465019098568,1.0,-0.017695770754466766,77,30,179,True,True,0.1054939428018848,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q75,softplus,mid_q25_q65,opp050,-0.5,0.6789693600090467,0.6616700394000327,-0.01729932060901407,0.6559577100539044,-0.55,-0.55,0.0,-0.013946607685212276,0.0007154350997125025,-0.007049382822502425,1.0,-0.01801475570872657,113,58,179,True,True,0.0586719044986296,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q80,const,mid_q35_q75,opp050,-0.5,0.6789693600090467,0.6616863155305571,-0.017283044478489606,0.6586859209964655,-0.55,-0.55,0.0,-0.00995147809980046,0.00041301671004895235,-0.002217329921601396,1.0,-0.01769606118853856,90,42,179,True,True,0.0854574613021681,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q80,const,mid_q35_q75,massneutral,-0.5027932960893854,0.6789693600090467,0.6616903968547911,-0.01727896315425559,0.6586900023206994,-0.55,-0.55,0.0,-0.010163702873030145,-0.000509660456617711,-0.00435408892179705,1.0,-0.016769302697637878,90,42,179,True,True,0.0854574613021681,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q80,softplus,mid_q35_q75,opp050,-0.5,0.6789693600090467,0.661701571505631,-0.017267788503415704,0.6569557470780991,-0.55,-0.55,0.0,-0.007052431163344419,-0.00019372979858028883,-0.0031188295996029012,1.0,-0.017074058704835415,90,42,179,True,True,0.0854574613021681,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q80,softplus,mid_q35_q75,massneutral,-0.500236382388712,0.6789693600090467,0.6617019089791977,-0.017267451029849057,0.6569560845516657,-0.55,-0.55,0.0,-0.00811297812926004,-0.00042106256189683444,-0.0034348503655936558,1.0,-0.016846388467952222,90,42,179,True,True,0.0854574613021681,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q78,softplus,low_q35,opp050,-0.5,0.6789693600090467,0.6617308049907578,-0.01723855501828897,0.6567332865903233,-0.55,-0.55,0.0,-0.015876087616116474,0.0005332162194151557,-0.007080900698639402,1.0,-0.017771771237704126,99,52,158,True,True,0.0682808119114145,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q75,rank,low_q25,opp025,-0.25,0.6789693600090467,0.6617373629029183,-0.01723199710612844,0.6555944495088769,-0.55,-0.55,0.0,-0.016598124120882907,0.0012457183345809808,-0.007423281646126333,1.0,-0.01847771544070942,113,58,113,True,True,0.0586719044986296,,,-0.07958315678325517,,
Q1,jepa_resid,dateblock,pos_q83,const,mid_q25_q65,opp025,-0.25,0.6789693600090467,0.6617724860981599,-0.017196873910886867,0.6583396236945865,-0.55,-0.55,0.0,-0.013562147221907739,0.000897268208750357,-0.006511526451025462,1.0,-0.018094142119637224,77,30,179,True,True,0.1054939428018848,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q75,softplus,mid_q25_q65,opp025,-0.25,0.6789693600090467,0.6617752431688851,-0.01719411684016159,0.6560629138227567,-0.55,-0.55,0.0,-0.013675507475792492,0.0007500547905893162,-0.007170667311651169,1.0,-0.017944171630750905,113,58,179,True,True,0.0586719044986296,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q85,const,low_q25,opp050,-0.5,0.6789693600090467,0.6617784524945672,-0.017190907514479492,0.6586585652636308,-0.55,-0.55,0.0,-0.013586929994934382,0.0006888439605408636,-0.007997143242547721,1.0,-0.017879751475020356,68,24,113,True,True,0.1164526979966041,,,-0.07958315678325517,,
Q1,jepa_resid,dateblock,pos_q75,rank,mid_q35_q75,opp025,-0.25,0.6789693600090467,0.6618018220463221,-0.017167537962724633,0.6556589086522808,-0.55,-0.55,0.0,-0.012835036572517056,0.00029563876906663067,-0.0048996295673230375,1.0,-0.017463176731791263,113,58,179,True,True,0.0586719044986296,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q75,const,low_q35,opp025,-0.25,0.6789693600090467,0.6618088224217465,-0.017160537587300184,0.6590418701062892,-0.55,-0.55,0.0,-0.01281961686785893,0.0007350179663194178,-0.008109066182772738,1.0,-0.017895555553619602,113,58,158,True,True,0.0586719044986296,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q85,const,low_q25,opp075,-0.75,0.6789693600090467,0.661810112429666,-0.0171592475793807,0.6586902251987299,-0.55,-0.55,0.0,-0.019486973520410067,0.0003079468101723215,-0.007949109544029139,0.9166666666666666,-0.01746719438955302,68,24,113,True,True,0.1164526979966041,,,-0.07958315678325517,,
Q1,jepa_resid,dateblock,pos_q85,const,low_q25,opp100,-1.0,0.6789693600090467,0.6618435143465602,-0.01712584566248654,0.6598173412932375,-0.55,-0.5439999999999999,0.01200000000000001,-0.015958683910889948,0.0004331546336959202,-0.007012311098485901,1.0,-0.01755900029618246,68,24,113,True,True,0.1164526979966041,,,-0.07958315678325517,,
Q1,jepa_resid,dateblock,pos_q75,const,mid_q25_q65,opp050,-0.5,0.6789693600090467,0.6618488041382726,-0.0171205558707741,0.6590818518228156,-0.55,-0.55,0.0,-0.01436729706839368,-0.0005630104603877584,-0.006248404743912904,1.0,-0.016557545410386343,113,58,179,True,True,0.0586719044986296,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q78,const,mid_q35_q75,opp050,-0.5,0.6789693600090467,0.6618822549391377,-0.01708710506990907,0.6590932698809224,-0.55,-0.55,0.0,-0.013800796905490298,0.0004253519056715005,-0.002553318537369176,1.0,-0.01751245697558057,99,52,179,True,True,0.0682808119114145,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q80,const,low_q35,opp050,-0.5,0.6789693600090467,0.6618885299657661,-0.017080830043280648,0.6588881354316745,-0.55,-0.55,0.0,-0.01435912829221564,0.0005791379373881189,-0.003942009691002268,1.0,-0.017659967980668767,90,42,158,True,True,0.0854574613021681,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q80,softplus,low_q35,opp050,-0.5,0.6789693600090467,0.66190378594084,-0.017065574068206746,0.6571579615133081,-0.55,-0.55,0.0,-0.015235239831852487,9.697388242357885e-06,-0.008348556511619207,1.0,-0.017075271456449104,90,42,158,True,True,0.0854574613021681,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q75,rank,nontail_all,opp075,-0.75,0.6789693600090467,0.6619284467167247,-0.017040913292322046,0.6552236922186161,-0.545,-0.529,0.03104834939252005,-0.008293492594133256,0.00044918838882179735,-0.004794099575927646,1.0,-0.017490101681143844,113,58,337,True,True,0.0586719044986296,,,,,
Q1,jepa_resid,dateblock,pos_q78,softplus,low_q25,opp025,-0.25,0.6789693600090467,0.6619309121936819,-0.017038447815364788,0.6569333937932474,-0.55,-0.55,0.0,-0.017507271499741406,0.0005258036326413751,-0.00561281598488772,0.9583333333333334,-0.017564251448006163,99,52,113,True,True,0.0682808119114145,,,-0.07958315678325517,,
Q1,jepa_resid,dateblock,pos_q75,const,mid_q25_q65,opp025,-0.25,0.6789693600090467,0.6619540079071251,-0.01701535210192162,0.659187055591668,-0.55,-0.55,0.0,-0.015451836555873344,0.001173368438651956,-0.0064238084050282085,1.0,-0.018188720540573577,113,58,179,True,True,0.0586719044986296,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q83,softplus,mid_q35_q75,massneutral,-0.4276538286301051,0.6789693600090467,0.6619567900725583,-0.017012569936488475,0.6577433287279633,-0.55,-0.55,0.0,-0.012756526462880946,-0.00011323115977823761,-0.0029802026952874695,1.0,-0.016899338776710238,77,30,179,True,True,0.1054939428018848,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q75,rank,low_q35,opp025,-0.25,0.6789693600090467,0.6619742672982751,-0.016995092710771598,0.6558313539042337,-0.55,-0.55,0.0,-0.010704964920608129,0.0005144845561135258,-0.00770910731140697,1.0,-0.017509577266885124,113,58,158,True,True,0.0586719044986296,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q83,softplus,mid_q35_q75,opp050,-0.5,0.6789693600090467,0.6619912326764352,-0.016978127332611503,0.6577777713318402,-0.55,-0.55,0.0,-0.007346160964673887,-0.0015642717544212537,-0.004854208247871239,1.0,-0.01541385557819025,77,30,179,True,True,0.1054939428018848,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q78,const,mid_q35_q75,massneutral,-0.5530726256983239,0.6789693600090467,0.6619946623860982,-0.016974697622948565,0.6592056773278828,-0.55,-0.55,0.0,-0.010485142950453663,0.0012909260052111349,-0.0031128073544342875,1.0,-0.0182656236281597,99,52,179,True,True,0.0682808119114145,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q78,softplus,mid_q35_q75,opp025,-0.25,0.6789693600090467,0.661995371337086,-0.01697398867196076,0.6569978529366515,-0.55,-0.55,0.0,-0.014757861769260971,0.0011748235142743924,-0.006107177203469161,1.0,-0.018148812186235153,99,52,179,True,True,0.0682808119114145,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q75,softplus,low_q35,massneutral,-0.7118927968338015,0.6789693600090467,0.6620063486895859,-0.016963011319460874,0.6562940193434575,-0.55,-0.55,0.0,-0.016715723547200745,0.0007620496027452295,-0.006105927060852423,1.0,-0.017725060922206104,113,58,158,True,True,0.0586719044986296,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q75,rank,mid_q25_q65,opp050,-0.5,0.6789693600090467,0.6620142490148013,-0.016955110994245404,0.65587133562076,-0.55,-0.55,0.0,-0.015102671344252583,-0.00024469561322421063,-0.0074134485822182844,1.0,-0.016710415381021193,113,58,179,True,True,0.0586719044986296,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q80,const,low_q35,massneutral,-0.569620253164557,0.6789693600090467,0.6620364473165102,-0.016932912692536495,0.6590360527824186,-0.55,-0.55,0.0,-0.014975862320159461,0.000527491808680336,-0.006345639905410482,1.0,-0.01746040450121683,90,42,158,True,True,0.0854574613021681,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q80,softplus,low_q35,massneutral,-0.5667234965036676,0.6789693600090467,0.6620432152810932,-0.016926144727953507,0.6572973908535613,-0.55,-0.55,0.0,-0.017088560806535646,0.0003628109092176923,-0.012504724754219931,0.9583333333333334,-0.0172889556371712,90,42,158,True,True,0.0854574613021681,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q75,softplus,mid_q25_q65,massneutral,-0.6283746474845845,0.6789693600090467,0.6620486732823666,-0.016920686726680123,0.6565591981076047,-0.55,-0.55,0.0,-0.0174174932880079,0.0009446430360121605,-0.0057973028189363986,0.9583333333333334,-0.017865329762692284,113,58,179,True,True,0.0586719044986296,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q78,softplus,low_q35,massneutral,-0.6238528137819785,0.6789693600090467,0.662074968194698,-0.016894391814348708,0.6570774497942635,-0.55,-0.55,0.0,-0.016335631185871002,0.0004286655454696642,-0.00668390817218196,1.0,-0.017323057359818372,99,52,158,True,True,0.0682808119114145,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q78,const,low_q35,opp050,-0.5,0.6789693600090467,0.6620844693743467,-0.0168848906347,0.6592954843161315,-0.55,-0.55,0.0,-0.01490081067064497,0.0007866626679179922,-0.00400561501485348,1.0,-0.017671553302617993,99,52,158,True,True,0.0682808119114145,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q80,const,low_q25,opp025,-0.25,0.6789693600090467,0.6620886371686902,-0.016880722840356577,0.6590882426345986,-0.55,-0.55,0.0,-0.012155160971104362,0.0012158115612989073,-0.008089580602353074,1.0,-0.018096534401655484,90,42,113,True,True,0.0854574613021681,,,-0.07958315678325517,,
Q1,jepa_resid,dateblock,pos_q75,rank,low_q35,massneutral,-0.6689171177092584,0.6789693600090467,0.6620983171885221,-0.01687104282052465,0.6559554037944807,-0.55,-0.55,0.0,-0.015753790449023697,-0.002285164119261107,-0.00820586635068381,1.0,-0.014585878701263544,113,58,158,True,True,0.0586719044986296,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q80,softplus,low_q25,opp025,-0.25,0.6789693600090467,0.6621038931437642,-0.016865466865282563,0.6573580687162323,-0.55,-0.55,0.0,-0.013288228913302502,0.0015463273685028533,-0.007285259701368527,1.0,-0.018411794233785417,90,42,113,True,True,0.0854574613021681,,,-0.07958315678325517,,
Q1,jepa_resid,dateblock,pos_q75,rank,mid_q25_q65,opp025,-0.25,0.6789693600090467,0.6621194527836537,-0.016849907225393035,0.6559765393896124,-0.55,-0.55,0.0,-0.010126198716151169,-0.0007562099591020277,-0.003889025211230068,1.0,-0.016093697266291007,113,58,179,True,True,0.0586719044986296,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q83,const,mid_q35_q75,opp075,-0.75,0.6789693600090467,0.6621213724651362,-0.01684798754391048,0.6587230626088315,-0.55,-0.55,0.0,-0.00676479560844212,0.0010895481158400555,-0.000808512489685098,1.0,-0.017937535659750536,77,30,179,True,True,0.1054939428018848,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q75,softplus,mid_q35_q75,opp075,-0.75,0.6789693600090467,0.6621241295358615,-0.016845230473185202,0.6564463527370016,-0.55,-0.55,0.0,-0.009344740778934102,0.0007160973330100351,-0.0025354803922482457,1.0,-0.017561327806195237,113,58,179,True,True,0.0586719044986296,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q80,const,mid_q35_q75,opp025,-0.25,0.6789693600090467,0.6621530963120942,-0.01681626369695255,0.6591527017780024,-0.55,-0.55,0.0,-0.011324033955424029,0.00021724860088617737,-0.004640251180233589,1.0,-0.017033512297838727,90,42,179,True,True,0.0854574613021681,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q78,softplus,low_q35,opp025,-0.25,0.6789693600090467,0.6621678165890388,-0.016801543420007947,0.6571702981886045,-0.55,-0.55,0.0,-0.013360083871415629,0.0012914746272600919,-0.007874323149421646,1.0,-0.01809301804726804,99,52,158,True,True,0.0682808119114145,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q80,softplus,mid_q35_q75,opp025,-0.25,0.6789693600090467,0.662168352287168,-0.016801007721878758,0.6574225278596362,-0.55,-0.55,0.0,-0.011434612083250917,0.0008544280863085896,-0.005713812538063778,1.0,-0.017655435808187347,90,42,179,True,True,0.0854574613021681,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q83,softplus,low_q35,massneutral,-0.48449389446068875,0.6789693600090467,0.6621764563742785,-0.016792903634768264,0.6579629950296834,-0.55,-0.55,0.0,-0.017881156593142267,0.0004700688230858674,-0.006163294554044696,0.9583333333333334,-0.01726297245785413,77,30,158,True,True,0.1054939428018848,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q83,softplus,low_q35,opp050,-0.5,0.6789693600090467,0.6621934471116442,-0.016775912897402545,0.6579799857670491,-0.55,-0.55,0.0,-0.012045891827723754,0.0010708545476305065,-0.008598725615154934,1.0,-0.01784676744503305,77,30,158,True,True,0.1054939428018848,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q78,softplus,mid_q25_q65,opp050,-0.5,0.6789693600090467,0.6622077983055652,-0.01676156170348153,0.6572102799051307,-0.55,-0.55,0.0,-0.008331372778186297,0.00020590317543400793,-0.00381528438105203,1.0,-0.01696746487891554,99,52,179,True,True,0.0682808119114145,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q75,const,mid_q25_q65,massneutral,-0.6312849162011173,0.6789693600090467,0.6622306268347864,-0.016738733174260334,0.6597020832873227,-0.55,-0.55,0.0,-0.01088029515890121,5.8611372891204105e-06,-0.005841836816290802,1.0,-0.016744594311549454,113,58,179,True,True,0.0586719044986296,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q75,softplus,nontail_all,opp100,-1.0,0.6789693600090467,0.6622307904077059,-0.01673856960134079,0.6588329388412907,-0.42500000000000004,-0.42300000000000004,0.04589117562233507,-0.0076030267069709945,0.0019184055512194154,-0.0037520916403707572,1.0,-0.018656975152560207,113,58,337,True,True,0.0586719044986296,,,,,
Q1,jepa_resid,dateblock,pos_q75,const,low_q35,massneutral,-0.7151898734177216,0.6789693600090467,0.6622558393098261,-0.016713520699220608,0.659439340113867,-0.55,-0.548,0.0040000000000000036,-0.01370392127198361,-0.00026893305592023964,-0.005743063381129709,1.0,-0.016444587643300368,113,58,158,True,True,0.0586719044986296,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q83,const,low_q35,opp075,-0.75,0.6789693600090467,0.6622642355182554,-0.016705124490791312,0.6588313731146824,-0.55,-0.55,0.0,-0.019598330279707032,0.001195078406286798,-0.0067189028022151195,0.9583333333333334,-0.01790020289707811,77,30,158,True,True,0.1054939428018848,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q75,softplus,low_q35,opp075,-0.75,0.6789693600090467,0.6622669925889809,-0.01670236742006581,0.6565546632428525,-0.55,-0.55,0.0,-0.01913037585840638,-0.00039489271559706163,-0.00793817704823001,0.9583333333333334,-0.01630747470446875,113,58,158,True,True,0.0586719044986296,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q78,const,low_q25,opp025,-0.25,0.6789693600090467,0.6622845765772708,-0.01668478343177593,0.6594955915190556,-0.55,-0.55,0.0,-0.011738641160577545,0.0010551642199663758,-0.00636438780268238,1.0,-0.017739947651742305,99,52,113,True,True,0.0682808119114145,,,-0.07958315678325517,,
Q1,jepa_resid,dateblock,pos_q75,const,mid_q35_q75,opp075,-0.75,0.6789693600090467,0.6622850729997906,-0.01668428700925617,0.659570494505913,-0.55,-0.5439999999999999,0.01200000000000001,-0.007333989370465366,0.0014061219579161177,-0.0001910520758521493,1.0,-0.01809040896717229,113,58,179,True,True,0.0586719044986296,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q85,const,nontail_all,opp025,-0.25,0.6789693600090467,0.662303205598442,-0.016666154410604705,0.6591833183675057,-0.55,-0.55,0.0,-0.010596225040864216,-0.00031457848611388117,-0.006995801272424295,1.0,-0.016351575924490824,68,24,382,True,True,0.1164526979966041,,,,,
Q1,jepa_resid,dateblock,pos_q78,softplus,mid_q25_q65,opp025,-0.25,0.6789693600090467,0.6623130020744175,-0.016656357934629273,0.6573154836739831,-0.55,-0.55,0.0,-0.009930877871848875,0.000753062271692917,-0.005954224613410795,1.0,-0.01740942020632219,99,52,179,True,True,0.0682808119114145,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q83,const,mid_q35_q75,opp100,-1.0,0.6789693600090467,0.6623206469981767,-0.01664871301087001,0.6614732170236777,-0.535,-0.527,0.01913112646970901,-0.007115759866363702,0.0010202051392678158,-0.0018853605285477741,1.0,-0.017668918150137825,77,30,179,True,True,0.1054939428018848,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q80,const,low_q35,opp025,-0.25,0.6789693600090467,0.6623255415640473,-0.016643818444999403,0.6593251470299555,-0.55,-0.55,0.0,-0.011972044767935452,0.0005527553222395287,-0.008484597458122621,1.0,-0.017196573767238932,90,42,158,True,True,0.0854574613021681,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q80,softplus,low_q35,opp025,-0.25,0.6789693600090467,0.6623407975391211,-0.016628562469925612,0.6575949731115891,-0.55,-0.55,0.0,-0.011605609982473286,0.0006461303985890177,-0.009602554228379634,1.0,-0.01727469286851463,90,42,158,True,True,0.0854574613021681,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q78,const,mid_q35_q75,opp025,-0.25,0.6789693600090467,0.6623490357206748,-0.0166203242883719,0.6595600506624596,-0.55,-0.55,0.0,-0.013150863287154091,0.0003169108096576223,-0.005742876055553947,1.0,-0.016937235098029524,99,52,179,True,True,0.0682808119114145,,,,-0.048501257765265024,0.05867190449862961
Q1,jepa_resid,dateblock,pos_q80,const,mid_q25_q65,opp050,-0.5,0.6789693600090467,0.6623655232805734,-0.01660383672847332,0.6593651287464818,-0.55,-0.55,0.0,-0.014783077201810269,0.00013385946033500629,-0.00636339865617399,1.0,-0.016737696188808326,90,42,179,True,True,0.0854574613021681,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q83,const,low_q35,opp100,-1.0,0.6789693600090467,0.6623659318500602,-0.016603428158986522,0.6613964896032449,-0.55,-0.523,0.036,-0.010778865249296055,0.00039634733485133244,-0.005633122816837743,1.0,-0.016999775493837854,77,30,158,True,True,0.1054939428018848,,,-0.048501257765265024,,
Q1,jepa_resid,dateblock,pos_q75,rank,mid_q25_q65,massneutral,-0.5904408078104069,0.6789693600090467,0.662371384007946,-0.01659797600110069,0.6562491719623329,-0.55,-0.55,0.0,-0.010936743470823629,0.0004162790622408985,-0.005853688192618533,1.0,-0.017014255063341588,113,58,179,True,True,0.0586719044986296,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q80,const,mid_q25_q65,massneutral,-0.5027932960893855,0.6789693600090467,0.6623739050867594,-0.01659545492228731,0.6593735105526678,-0.55,-0.55,0.0,-0.01242623460145853,0.00052706367216937,-0.005431148793193995,1.0,-0.01712251859445668,90,42,179,True,True,0.0854574613021681,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q80,softplus,mid_q25_q65,opp050,-0.5,0.6789693600090467,0.6623807792556473,-0.016588580753399418,0.6576349548281155,-0.55,-0.55,0.0,-0.012326744007538748,0.0005274129318542653,-0.005716926622560581,1.0,-0.017115993685253683,90,42,179,True,True,0.0854574613021681,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q80,softplus,mid_q25_q65,massneutral,-0.5002363823887122,0.6789693600090467,0.6623814804295801,-0.016587879579466613,0.6576356560020483,-0.55,-0.55,0.0,-0.008982519698307212,-2.763620253637411e-05,-0.00471099272486295,1.0,-0.01656024337693024,90,42,179,True,True,0.0854574613021681,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q78,softplus,mid_q25_q65,massneutral,-0.5506633775282268,0.6789693600090467,0.6623924264190499,-0.01657693358999679,0.6573949080186154,-0.55,-0.55,0.0,-0.014804410520618871,-0.00012927560653852588,-0.006422876287979084,1.0,-0.016447657983458264,99,52,179,True,True,0.0682808119114145,,,,-0.07958315678325517,0.030181709715514454
Q1,jepa_resid,dateblock,pos_q83,softplus,low_q25,opp025,-0.25,0.6789693600090467,0.6623935543145684,-0.016575805694478363,0.6581800929699733,-0.55,-0.55,0.0,-0.011373730518668523,0.0004087397656273861,-0.005953678309582866,1.0,-0.01698454546010575,77,30,113,True,True,0.1054939428018848,,,-0.07958315678325517,,
Q1,jepa_resid,dateblock,pos_q78,const,low_q35,massneutral,-0.6265822784810127,0.6789693600090467,0.6624403810877167,-0.016528978921329984,0.6596513960295015,-0.55,-0.55,0.0,-0.016299230966952738,-0.00019219052388275149,-0.006742407606025555,1.0,-0.016336788397447233,99,52,158,True,True,0.0682808119114145,,,-0.048501257765265024,,
