basename,source_path,family,tag,nonzero_rows,pos_rows,neg_rows,mean_abs_s4_delta,max_abs_s4_delta,active_block_S4_mean,inactive_block_S4_mean,active_row_center_mean,inactive_row_center_mean,active_row_rank_mean,active_minus_inactive_block_S4,active_minus_inactive_row_center
submission_e306_withinblock_s4_control_topblock6_rowbottom3_up_a0_0388_00272891.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock6_rowbottom3_up_a0_0388_00272891.csv,control_wrong_row,control_topblock6_rowbottom3_up_a0.0388,15,15,0,0.0023279999999999998,0.0388,0.5630602490864524,-0.09711899939382684,-0.08849812171606525,0.005648816279748844,0.04666666666666666,0.6601792484802792,-0.0941469379958141
submission_e306_withinblock_s4_topblock6_rowtop3_up_a0_0520_07aa8368.csv,analysis_outputs/submission_e306_withinblock_s4_topblock6_rowtop3_up_a0_0520_07aa8368.csv,topblock_rowtop,topblock6_rowtop3_up_a0.0520,15,15,0,0.00312,0.052,0.5630602490864524,-0.09711899939382684,0.08341419089620881,-0.00532431005720482,0.27666666666666667,0.6601792484802792,0.08873850095341364
submission_e306_withinblock_s4_signedblock6_row3_a0_0520_9a47d41b.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock6_row3_a0_0520_9a47d41b.csv,signed_block_row,signedblock6_row3_a0.0520,31,15,16,0.006448000000000001,0.052,0.028795061956440896,-0.06972469425526116,-0.015361795358434925,0.0021745007128378194,0.10161290322580645,0.09851975621170206,-0.017536296071272744
submission_e306_withinblock_s4_control_topblock6_rowbottom3_up_a0_0520_e3f15e32.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock6_rowbottom3_up_a0_0520_e3f15e32.csv,control_wrong_row,control_topblock6_rowbottom3_up_a0.0520,15,15,0,0.00312,0.052,0.5630602490864524,-0.09711899939382684,-0.08849812171606525,0.005648816279748844,0.04666666666666666,0.6601792484802792,-0.0941469379958141
submission_e306_withinblock_s4_topblock8_rowtop1_up_a0_0180_09564dbd.csv,analysis_outputs/submission_e306_withinblock_s4_topblock8_rowtop1_up_a0_0180_09564dbd.csv,topblock_rowtop,topblock8_rowtop1_up_a0.0180,8,8,0,0.0005759999999999999,0.018,0.5026096148045365,-0.07602453735408603,0.1779391843197541,-0.005882287084950548,0.5,0.5786341521586225,0.18382147140470467
submission_e306_withinblock_s4_signedblock8_row1_a0_0180_ab79a1a2.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock8_row1_a0_0180_ab79a1a2.csv,signed_block_row,signedblock8_row1_a0.0180,16,8,8,0.0011519999999999998,0.018,0.02863420357573418,-0.06339832640369347,-0.01869491837802892,0.0012782850173011207,0.1255952380952381,0.09203252997942765,-0.019973203395330038
submission_e306_withinblock_s4_control_topblock8_rowbottom1_up_a0_0180_a9a7245e.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock8_rowbottom1_up_a0_0180_a9a7245e.csv,control_wrong_row,control_topblock8_rowbottom1_up_a0.0180,8,8,0,0.0005759999999999999,0.018,0.5026096148045365,-0.07602453735408603,-0.17583481834449227,0.005812721267586521,-0.15208333333333335,0.5786341521586225,-0.1816475396120788
submission_e306_withinblock_s4_topblock8_rowtop1_up_a0_0250_7d7e44f1.csv,analysis_outputs/submission_e306_withinblock_s4_topblock8_rowtop1_up_a0_0250_7d7e44f1.csv,topblock_rowtop,topblock8_rowtop1_up_a0.0250,8,8,0,0.0008,0.025,0.5026096148045365,-0.07602453735408603,0.1779391843197541,-0.005882287084950548,0.5,0.5786341521586225,0.18382147140470467
submission_e306_withinblock_s4_signedblock8_row1_a0_0250_ca183cb0.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock8_row1_a0_0250_ca183cb0.csv,signed_block_row,signedblock8_row1_a0.0250,16,8,8,0.0016,0.025,0.02863420357573418,-0.06339832640369347,-0.01869491837802892,0.0012782850173011207,0.1255952380952381,0.09203252997942765,-0.019973203395330038
submission_e306_withinblock_s4_control_topblock8_rowbottom1_up_a0_0250_b13a53d5.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock8_rowbottom1_up_a0_0250_b13a53d5.csv,control_wrong_row,control_topblock8_rowbottom1_up_a0.0250,8,8,0,0.0008,0.025,0.5026096148045365,-0.07602453735408603,-0.17583481834449227,0.005812721267586521,-0.15208333333333335,0.5786341521586225,-0.1816475396120788
submission_e306_withinblock_s4_topblock8_rowtop1_up_a0_0388_ab98025f.csv,analysis_outputs/submission_e306_withinblock_s4_topblock8_rowtop1_up_a0_0388_ab98025f.csv,topblock_rowtop,topblock8_rowtop1_up_a0.0388,8,8,0,0.0012416,0.0388,0.5026096148045365,-0.07602453735408603,0.1779391843197541,-0.005882287084950548,0.5,0.5786341521586225,0.18382147140470467
submission_e306_withinblock_s4_signedblock8_row1_a0_0388_b3e0fdad.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock8_row1_a0_0388_b3e0fdad.csv,signed_block_row,signedblock8_row1_a0.0388,16,8,8,0.0024832,0.0388,0.02863420357573418,-0.06339832640369347,-0.01869491837802892,0.0012782850173011207,0.1255952380952381,0.09203252997942765,-0.019973203395330038
submission_e306_withinblock_s4_control_topblock8_rowbottom1_up_a0_0388_6e8ed950.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock8_rowbottom1_up_a0_0388_6e8ed950.csv,control_wrong_row,control_topblock8_rowbottom1_up_a0.0388,8,8,0,0.0012416,0.0388,0.5026096148045365,-0.07602453735408603,-0.17583481834449227,0.005812721267586521,-0.15208333333333335,0.5786341521586225,-0.1816475396120788
submission_e306_withinblock_s4_topblock8_rowtop1_up_a0_0520_34311850.csv,analysis_outputs/submission_e306_withinblock_s4_topblock8_rowtop1_up_a0_0520_34311850.csv,topblock_rowtop,topblock8_rowtop1_up_a0.0520,8,8,0,0.001664,0.052,0.5026096148045365,-0.07602453735408603,0.1779391843197541,-0.005882287084950548,0.5,0.5786341521586225,0.18382147140470467
submission_e306_withinblock_s4_signedblock8_row1_a0_0520_5f118b06.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock8_row1_a0_0520_5f118b06.csv,signed_block_row,signedblock8_row1_a0.0520,16,8,8,0.003328,0.052,0.02863420357573418,-0.06339832640369347,-0.01869491837802892,0.0012782850173011207,0.1255952380952381,0.09203252997942765,-0.019973203395330038
submission_e306_withinblock_s4_control_topblock8_rowbottom1_up_a0_0520_0f6f5c60.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock8_rowbottom1_up_a0_0520_0f6f5c60.csv,control_wrong_row,control_topblock8_rowbottom1_up_a0.0520,8,8,0,0.001664,0.052,0.5026096148045365,-0.07602453735408603,-0.17583481834449227,0.005812721267586521,-0.15208333333333335,0.5786341521586225,-0.1816475396120788
submission_e306_withinblock_s4_topblock8_rowtop2_up_a0_0180_c2ef0e29.csv,analysis_outputs/submission_e306_withinblock_s4_topblock8_rowtop2_up_a0_0180_c2ef0e29.csv,topblock_rowtop,topblock8_rowtop2_up_a0.0180,16,16,0,0.0011519999999999998,0.018,0.5026096148045365,-0.0958069015304492,0.0880052643932582,-0.0060174539756073986,0.3260416666666667,0.5984165163349857,0.0940227183688656
submission_e306_withinblock_s4_signedblock8_row2_a0_0180_e3b6927f.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock8_row2_a0_0180_e3b6927f.csv,signed_block_row,signedblock8_row2_a0.0180,32,16,16,0.002304,0.018,0.028634203575734173,-0.07015300750310101,-0.024955314035099516,0.0036631653629503875,0.10141369047619048,0.09878721107883517,-0.028618479398049904
submission_e306_withinblock_s4_control_topblock8_rowbottom2_up_a0_0180_ee0a6fa9.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock8_rowbottom2_up_a0_0180_ee0a6fa9.csv,control_wrong_row,control_topblock8_rowbottom2_up_a0.0180,16,16,0,0.0011519999999999998,0.018,0.5026096148045365,-0.0958069015304492,-0.08966281402334857,0.006130790702451183,0.021875000000000006,0.5984165163349857,-0.09579360472579974
submission_e306_withinblock_s4_topblock8_rowtop2_up_a0_0250_1320daaa.csv,analysis_outputs/submission_e306_withinblock_s4_topblock8_rowtop2_up_a0_0250_1320daaa.csv,topblock_rowtop,topblock8_rowtop2_up_a0.0250,16,16,0,0.0016,0.025,0.5026096148045365,-0.0958069015304492,0.0880052643932582,-0.0060174539756073986,0.3260416666666667,0.5984165163349857,0.0940227183688656
submission_e306_withinblock_s4_signedblock8_row2_a0_0250_2ad40e34.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock8_row2_a0_0250_2ad40e34.csv,signed_block_row,signedblock8_row2_a0.0250,32,16,16,0.0032,0.025,0.028634203575734173,-0.07015300750310101,-0.024955314035099516,0.0036631653629503875,0.10141369047619048,0.09878721107883517,-0.028618479398049904
submission_e306_withinblock_s4_control_topblock8_rowbottom2_up_a0_0250_858cbacc.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock8_rowbottom2_up_a0_0250_858cbacc.csv,control_wrong_row,control_topblock8_rowbottom2_up_a0.0250,16,16,0,0.0016,0.025,0.5026096148045365,-0.0958069015304492,-0.08966281402334857,0.006130790702451183,0.021875000000000006,0.5984165163349857,-0.09579360472579974
submission_e306_withinblock_s4_topblock8_rowtop2_up_a0_0388_1d80ae9a.csv,analysis_outputs/submission_e306_withinblock_s4_topblock8_rowtop2_up_a0_0388_1d80ae9a.csv,topblock_rowtop,topblock8_rowtop2_up_a0.0388,16,16,0,0.0024832,0.0388,0.5026096148045365,-0.0958069015304492,0.0880052643932582,-0.0060174539756073986,0.3260416666666667,0.5984165163349857,0.0940227183688656
submission_e306_withinblock_s4_signedblock8_row2_a0_0388_ee42aa7f.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock8_row2_a0_0388_ee42aa7f.csv,signed_block_row,signedblock8_row2_a0.0388,32,16,16,0.0049664,0.0388,0.028634203575734173,-0.07015300750310101,-0.024955314035099516,0.0036631653629503875,0.10141369047619048,0.09878721107883517,-0.028618479398049904
submission_e306_withinblock_s4_control_topblock8_rowbottom2_up_a0_0388_bb1b75a4.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock8_rowbottom2_up_a0_0388_bb1b75a4.csv,control_wrong_row,control_topblock8_rowbottom2_up_a0.0388,16,16,0,0.0024832,0.0388,0.5026096148045365,-0.0958069015304492,-0.08966281402334857,0.006130790702451183,0.021875000000000006,0.5984165163349857,-0.09579360472579974
submission_e306_withinblock_s4_topblock8_rowtop2_up_a0_0520_916d5e5d.csv,analysis_outputs/submission_e306_withinblock_s4_topblock8_rowtop2_up_a0_0520_916d5e5d.csv,topblock_rowtop,topblock8_rowtop2_up_a0.0520,16,16,0,0.003328,0.052,0.5026096148045365,-0.0958069015304492,0.0880052643932582,-0.0060174539756073986,0.3260416666666667,0.5984165163349857,0.0940227183688656
submission_e306_withinblock_s4_signedblock8_row2_a0_0520_2f36fd72.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock8_row2_a0_0520_2f36fd72.csv,signed_block_row,signedblock8_row2_a0.0520,32,16,16,0.0066560000000000005,0.052,0.028634203575734173,-0.07015300750310101,-0.024955314035099516,0.0036631653629503875,0.10141369047619048,0.09878721107883517,-0.028618479398049904
submission_e306_withinblock_s4_control_topblock8_rowbottom2_up_a0_0520_45ba2627.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock8_rowbottom2_up_a0_0520_45ba2627.csv,control_wrong_row,control_topblock8_rowbottom2_up_a0.0520,16,16,0,0.003328,0.052,0.5026096148045365,-0.0958069015304492,-0.08966281402334857,0.006130790702451183,0.021875000000000006,0.5984165163349857,-0.09579360472579974
submission_e306_withinblock_s4_topblock8_rowtop3_up_a0_0180_ba3ff5aa.csv,analysis_outputs/submission_e306_withinblock_s4_topblock8_rowtop3_up_a0_0180_ba3ff5aa.csv,topblock_rowtop,topblock8_rowtop3_up_a0.0180,20,20,0,0.0014399999999999999,0.018,0.5060017005550511,-0.1065091092711024,0.0785495740935491,-0.006830397747265139,0.2825,0.6125108098261535,0.08537997184081424
submission_e306_withinblock_s4_signedblock8_row3_a0_0180_9e2e6c30.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock8_row3_a0_0180_9e2e6c30.csv,signed_block_row,signedblock8_row3_a0.0180,42,20,22,0.003024,0.018,0.011901359154507176,-0.07152364521991264,-0.02032235932259547,0.004103553324754853,0.08826530612244898,0.08342500437441981,-0.02442591264735032
submission_e306_withinblock_s4_control_topblock8_rowbottom3_up_a0_0180_b6b78e7d.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock8_rowbottom3_up_a0_0180_b6b78e7d.csv,control_wrong_row,control_topblock8_rowbottom3_up_a0.0180,20,20,0,0.0014399999999999999,0.018,0.5060017005550511,-0.1065091092711024,-0.08236252220844142,0.007161958452907946,0.034999999999999996,0.6125108098261535,-0.08952448066134937
submission_e306_withinblock_s4_topblock8_rowtop3_up_a0_0250_c31b3dd3.csv,analysis_outputs/submission_e306_withinblock_s4_topblock8_rowtop3_up_a0_0250_c31b3dd3.csv,topblock_rowtop,topblock8_rowtop3_up_a0.0250,20,20,0,0.002,0.025,0.5060017005550511,-0.1065091092711024,0.0785495740935491,-0.006830397747265139,0.2825,0.6125108098261535,0.08537997184081424
submission_e306_withinblock_s4_signedblock8_row3_a0_0250_e9e87da2.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock8_row3_a0_0250_e9e87da2.csv,signed_block_row,signedblock8_row3_a0.0250,42,20,22,0.004199999999999999,0.025,0.011901359154507176,-0.07152364521991264,-0.02032235932259547,0.004103553324754853,0.08826530612244898,0.08342500437441981,-0.02442591264735032
submission_e306_withinblock_s4_control_topblock8_rowbottom3_up_a0_0250_a0b1dfae.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock8_rowbottom3_up_a0_0250_a0b1dfae.csv,control_wrong_row,control_topblock8_rowbottom3_up_a0.0250,20,20,0,0.002,0.025,0.5060017005550511,-0.1065091092711024,-0.08236252220844142,0.007161958452907946,0.034999999999999996,0.6125108098261535,-0.08952448066134937
submission_e306_withinblock_s4_topblock8_rowtop3_up_a0_0388_4a1b7c4e.csv,analysis_outputs/submission_e306_withinblock_s4_topblock8_rowtop3_up_a0_0388_4a1b7c4e.csv,topblock_rowtop,topblock8_rowtop3_up_a0.0388,20,20,0,0.003104,0.0388,0.5060017005550511,-0.1065091092711024,0.0785495740935491,-0.006830397747265139,0.2825,0.6125108098261535,0.08537997184081424
submission_e306_withinblock_s4_signedblock8_row3_a0_0388_8eeedd38.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock8_row3_a0_0388_8eeedd38.csv,signed_block_row,signedblock8_row3_a0.0388,42,20,22,0.006518400000000001,0.0388,0.011901359154507176,-0.07152364521991264,-0.02032235932259547,0.004103553324754853,0.08826530612244898,0.08342500437441981,-0.02442591264735032
submission_e306_withinblock_s4_control_topblock8_rowbottom3_up_a0_0388_c5e8236f.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock8_rowbottom3_up_a0_0388_c5e8236f.csv,control_wrong_row,control_topblock8_rowbottom3_up_a0.0388,20,20,0,0.003104,0.0388,0.5060017005550511,-0.1065091092711024,-0.08236252220844142,0.007161958452907946,0.034999999999999996,0.6125108098261535,-0.08952448066134937
submission_e306_withinblock_s4_topblock8_rowtop3_up_a0_0520_4df17a15.csv,analysis_outputs/submission_e306_withinblock_s4_topblock8_rowtop3_up_a0_0520_4df17a15.csv,topblock_rowtop,topblock8_rowtop3_up_a0.0520,20,20,0,0.0041600000000000005,0.052,0.5060017005550511,-0.1065091092711024,0.0785495740935491,-0.006830397747265139,0.2825,0.6125108098261535,0.08537997184081424
submission_e306_withinblock_s4_signedblock8_row3_a0_0520_1980ae5b.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock8_row3_a0_0520_1980ae5b.csv,signed_block_row,signedblock8_row3_a0.0520,42,20,22,0.008736,0.052,0.011901359154507176,-0.07152364521991264,-0.02032235932259547,0.004103553324754853,0.08826530612244898,0.08342500437441981,-0.02442591264735032
submission_e306_withinblock_s4_control_topblock8_rowbottom3_up_a0_0520_fa8274a6.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock8_rowbottom3_up_a0_0520_fa8274a6.csv,control_wrong_row,control_topblock8_rowbottom3_up_a0.0520,20,20,0,0.0041600000000000005,0.052,0.5060017005550511,-0.1065091092711024,-0.08236252220844142,0.007161958452907946,0.034999999999999996,0.6125108098261535,-0.08952448066134937
submission_e306_withinblock_s4_topblock10_rowtop1_up_a0_0180_623171b2.csv,analysis_outputs/submission_e306_withinblock_s4_topblock10_rowtop1_up_a0_0180_623171b2.csv,topblock_rowtop,topblock10_rowtop1_up_a0.0180,10,10,0,0.0007199999999999999,0.018,0.45161512515937385,-0.07872171822019276,0.19108180584437068,-0.00796174191018211,0.5,0.5303368433795667,0.1990435477545528
submission_e306_withinblock_s4_signedblock10_row1_a0_0180_771f3366.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock10_row1_a0_0180_771f3366.csv,signed_block_row,signedblock10_row1_a0.0180,20,10,10,0.0014399999999999999,0.018,0.015660960879263785,-0.06387078408190348,-0.008674760624795452,0.0007543270108517784,0.11761904761904762,0.07953174496116727,-0.00942908763564723
submission_e306_withinblock_s4_control_topblock10_rowbottom1_up_a0_0180_e55896ec.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock10_rowbottom1_up_a0_0180_e55896ec.csv,control_wrong_row,control_topblock10_rowbottom1_up_a0.0180,10,10,0,0.0007199999999999999,0.018,0.45161512515937385,-0.07872171822019276,-0.20413878876385638,0.008505782865160683,-0.18833333333333338,0.5303368433795667,-0.21264457162901707
submission_e306_withinblock_s4_topblock10_rowtop1_up_a0_0250_e38c8dd2.csv,analysis_outputs/submission_e306_withinblock_s4_topblock10_rowtop1_up_a0_0250_e38c8dd2.csv,topblock_rowtop,topblock10_rowtop1_up_a0.0250,10,10,0,0.001,0.025,0.45161512515937385,-0.07872171822019276,0.19108180584437068,-0.00796174191018211,0.5,0.5303368433795667,0.1990435477545528
submission_e306_withinblock_s4_signedblock10_row1_a0_0250_57e1f894.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock10_row1_a0_0250_57e1f894.csv,signed_block_row,signedblock10_row1_a0.0250,20,10,10,0.002,0.025,0.015660960879263785,-0.06387078408190348,-0.008674760624795452,0.0007543270108517784,0.11761904761904762,0.07953174496116727,-0.00942908763564723
submission_e306_withinblock_s4_control_topblock10_rowbottom1_up_a0_0250_a48ca1bf.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock10_rowbottom1_up_a0_0250_a48ca1bf.csv,control_wrong_row,control_topblock10_rowbottom1_up_a0.0250,10,10,0,0.001,0.025,0.45161512515937385,-0.07872171822019276,-0.20413878876385638,0.008505782865160683,-0.18833333333333338,0.5303368433795667,-0.21264457162901707
submission_e306_withinblock_s4_topblock10_rowtop1_up_a0_0388_8bc81c33.csv,analysis_outputs/submission_e306_withinblock_s4_topblock10_rowtop1_up_a0_0388_8bc81c33.csv,topblock_rowtop,topblock10_rowtop1_up_a0.0388,10,10,0,0.001552,0.0388,0.45161512515937385,-0.07872171822019276,0.19108180584437068,-0.00796174191018211,0.5,0.5303368433795667,0.1990435477545528
submission_e306_withinblock_s4_signedblock10_row1_a0_0388_d2e017cc.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock10_row1_a0_0388_d2e017cc.csv,signed_block_row,signedblock10_row1_a0.0388,20,10,10,0.003104,0.0388,0.015660960879263785,-0.06387078408190348,-0.008674760624795452,0.0007543270108517784,0.11761904761904762,0.07953174496116727,-0.00942908763564723
submission_e306_withinblock_s4_control_topblock10_rowbottom1_up_a0_0388_86af0e5c.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock10_rowbottom1_up_a0_0388_86af0e5c.csv,control_wrong_row,control_topblock10_rowbottom1_up_a0.0388,10,10,0,0.001552,0.0388,0.45161512515937385,-0.07872171822019276,-0.20413878876385638,0.008505782865160683,-0.18833333333333338,0.5303368433795667,-0.21264457162901707
submission_e306_withinblock_s4_topblock10_rowtop1_up_a0_0520_c6eb909d.csv,analysis_outputs/submission_e306_withinblock_s4_topblock10_rowtop1_up_a0_0520_c6eb909d.csv,topblock_rowtop,topblock10_rowtop1_up_a0.0520,10,10,0,0.0020800000000000003,0.052,0.45161512515937385,-0.07872171822019276,0.19108180584437068,-0.00796174191018211,0.5,0.5303368433795667,0.1990435477545528
submission_e306_withinblock_s4_signedblock10_row1_a0_0520_a6e212d3.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock10_row1_a0_0520_a6e212d3.csv,signed_block_row,signedblock10_row1_a0.0520,20,10,10,0.0041600000000000005,0.052,0.015660960879263785,-0.06387078408190348,-0.008674760624795452,0.0007543270108517784,0.11761904761904762,0.07953174496116727,-0.00942908763564723
submission_e306_withinblock_s4_control_topblock10_rowbottom1_up_a0_0520_153ba01f.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock10_rowbottom1_up_a0_0520_153ba01f.csv,control_wrong_row,control_topblock10_rowbottom1_up_a0.0520,10,10,0,0.0020800000000000003,0.052,0.45161512515937385,-0.07872171822019276,-0.20413878876385638,0.008505782865160683,-0.18833333333333338,0.5303368433795667,-0.21264457162901707
submission_e306_withinblock_s4_topblock10_rowtop2_up_a0_0180_031e4a64.csv,analysis_outputs/submission_e306_withinblock_s4_topblock10_rowtop2_up_a0_0180_031e4a64.csv,topblock_rowtop,topblock10_rowtop2_up_a0.0180,20,20,0,0.0014399999999999999,0.018,0.45161512515937396,-0.10177984184539132,0.10410910555939293,-0.009052965700816776,0.3441666666666666,0.5533949670047653,0.1131620712602097
submission_e306_withinblock_s4_signedblock10_row2_a0_0180_d60e3705.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock10_row2_a0_0180_d60e3705.csv,signed_block_row,signedblock10_row2_a0.0180,40,20,20,0.0028799999999999997,0.018,0.01566096087926381,-0.07144523598296705,-0.01786841705567926,0.0034035080106055715,0.09851190476190477,0.08710619686223087,-0.021271925066284832
submission_e306_withinblock_s4_control_topblock10_rowbottom2_up_a0_0180_832adbeb.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock10_rowbottom2_up_a0_0180_832adbeb.csv,control_wrong_row,control_topblock10_rowbottom2_up_a0.0180,20,20,0,0.0014399999999999999,0.018,0.45161512515937396,-0.10177984184539132,-0.1142960407479671,0.00993878615199714,-0.03250000000000001,0.5533949670047653,-0.12423482689996425
submission_e306_withinblock_s4_topblock10_rowtop2_up_a0_0250_d8235e59.csv,analysis_outputs/submission_e306_withinblock_s4_topblock10_rowtop2_up_a0_0250_d8235e59.csv,topblock_rowtop,topblock10_rowtop2_up_a0.0250,20,20,0,0.002,0.025,0.45161512515937396,-0.10177984184539132,0.10410910555939293,-0.009052965700816776,0.3441666666666666,0.5533949670047653,0.1131620712602097
submission_e306_withinblock_s4_signedblock10_row2_a0_0250_e7402db8.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock10_row2_a0_0250_e7402db8.csv,signed_block_row,signedblock10_row2_a0.0250,40,20,20,0.004,0.025,0.01566096087926381,-0.07144523598296705,-0.01786841705567926,0.0034035080106055715,0.09851190476190477,0.08710619686223087,-0.021271925066284832
submission_e306_withinblock_s4_control_topblock10_rowbottom2_up_a0_0250_6196932a.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock10_rowbottom2_up_a0_0250_6196932a.csv,control_wrong_row,control_topblock10_rowbottom2_up_a0.0250,20,20,0,0.002,0.025,0.45161512515937396,-0.10177984184539132,-0.1142960407479671,0.00993878615199714,-0.03250000000000001,0.5533949670047653,-0.12423482689996425
submission_e306_withinblock_s4_topblock10_rowtop2_up_a0_0388_9a822d90.csv,analysis_outputs/submission_e306_withinblock_s4_topblock10_rowtop2_up_a0_0388_9a822d90.csv,topblock_rowtop,topblock10_rowtop2_up_a0.0388,20,20,0,0.003104,0.0388,0.45161512515937396,-0.10177984184539132,0.10410910555939293,-0.009052965700816776,0.3441666666666666,0.5533949670047653,0.1131620712602097
submission_e306_withinblock_s4_signedblock10_row2_a0_0388_68c26625.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock10_row2_a0_0388_68c26625.csv,signed_block_row,signedblock10_row2_a0.0388,40,20,20,0.006208,0.0388,0.01566096087926381,-0.07144523598296705,-0.01786841705567926,0.0034035080106055715,0.09851190476190477,0.08710619686223087,-0.021271925066284832
submission_e306_withinblock_s4_control_topblock10_rowbottom2_up_a0_0388_c46776df.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock10_rowbottom2_up_a0_0388_c46776df.csv,control_wrong_row,control_topblock10_rowbottom2_up_a0.0388,20,20,0,0.003104,0.0388,0.45161512515937396,-0.10177984184539132,-0.1142960407479671,0.00993878615199714,-0.03250000000000001,0.5533949670047653,-0.12423482689996425
submission_e306_withinblock_s4_topblock10_rowtop2_up_a0_0520_c2b35022.csv,analysis_outputs/submission_e306_withinblock_s4_topblock10_rowtop2_up_a0_0520_c2b35022.csv,topblock_rowtop,topblock10_rowtop2_up_a0.0520,20,20,0,0.0041600000000000005,0.052,0.45161512515937396,-0.10177984184539132,0.10410910555939293,-0.009052965700816776,0.3441666666666666,0.5533949670047653,0.1131620712602097
submission_e306_withinblock_s4_signedblock10_row2_a0_0520_a6e81440.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock10_row2_a0_0520_a6e81440.csv,signed_block_row,signedblock10_row2_a0.0520,40,20,20,0.008320000000000001,0.052,0.01566096087926381,-0.07144523598296705,-0.01786841705567926,0.0034035080106055715,0.09851190476190477,0.08710619686223087,-0.021271925066284832
submission_e306_withinblock_s4_control_topblock10_rowbottom2_up_a0_0520_61f2f04d.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock10_rowbottom2_up_a0_0520_61f2f04d.csv,control_wrong_row,control_topblock10_rowbottom2_up_a0.0520,20,20,0,0.0041600000000000005,0.052,0.45161512515937396,-0.10177984184539132,-0.1142960407479671,0.00993878615199714,-0.03250000000000001,0.5533949670047653,-0.12423482689996425
submission_e306_withinblock_s4_topblock10_rowtop3_up_a0_0180_178eb9bf.csv,analysis_outputs/submission_e306_withinblock_s4_topblock10_rowtop3_up_a0_0180_178eb9bf.csv,topblock_rowtop,topblock10_rowtop3_up_a0.0180,26,26,0,0.001872,0.018,0.4463791157912832,-0.11599517023136559,0.09075914485104976,-0.01053454359878256,0.29423076923076924,0.5623742860226488,0.10129368844983232
submission_e306_withinblock_s4_signedblock10_row3_a0_0180_ae0738b2.csv,analysis_outputs/submission_e306_withinblock_s4_signedblock10_row3_a0_0180_ae0738b2.csv,signed_block_row,signedblock10_row3_a0.0180,54,26,28,0.003888,0.018,0.0012050549187016392,-0.07368435758603273,-0.01231939213905718,0.0033941182423933044,0.08822751322751322,0.07488941250473437,-0.015713510381450482
submission_e306_withinblock_s4_control_topblock10_rowbottom3_up_a0_0180_d1d12c8f.csv,analysis_outputs/submission_e306_withinblock_s4_control_topblock10_rowbottom3_up_a0_0180_d1d12c8f.csv,control_wrong_row,control_topblock10_rowbottom3_up_a0.0180,26,26,0,0.001872,0.018,0.4463791157912832,-0.11599517023136559,-0.09369218186250536,0.010874985394755085,-0.011538461538461544,0.5623742860226488,-0.10456716725726044
submission_e306_withinblock_s4_topblock10_rowtop3_up_a0_0250_42e5072f.csv,analysis_outputs/submission_e306_withinblock_s4_topblock10_rowtop3_up_a0_0250_42e5072f.csv,topblock_rowtop,topblock10_rowtop3_up_a0.0250,26,26,0,0.0026,0.025,0.4463791157912832,-0.11599517023136559,0.09075914485104976,-0.01053454359878256,0.29423076923076924,0.5623742860226488,0.10129368844983232
