q3_scale,s4_mode,s4_scale,delta,ungated_delta,delta_vs_ungated,subject_half_delta,subject_half_win_rate,geometry_delta,geometry_win_rate,ungated_geometry_delta,geometry_vs_ungated_delta,keep_abs_share,anchor,anchor_scale,frontier_keep_abs_share,mean_abs_logit_step_vs_anchor,max_abs_logit_step_vs_anchor,q3s4_share_vs_e95,q2s3_share_vs_e95,bad_span_energy,bad_span_residual,max_bad_axis,max_bad_cos,cos_e154_axis,cos_e101_axis,cos_mixmin_axis,vs_e95_moved_cells,vs_e95_moved_rows,vs_e95_targets_moved,vs_e95_expected_delta_focus_mean,vs_e95_total_swing,vs_e95_top1_swing,vs_e95_top5_swing,vs_e95_top10_swing,vs_e95_top25_swing,vs_e95_cells_for_2e6_guard,vs_e95_cells_for_e95_edge,vs_e95_cells_to_flip_expected_focus_mean,vs_e95_top1_over_abs_expected,vs_e95_top5_over_abs_expected,vs_e95_support_prob_swing_weighted_focus_mean,vs_anchor_moved_cells,vs_anchor_moved_rows,vs_anchor_targets_moved,vs_anchor_expected_delta_focus_mean,vs_anchor_total_swing,vs_anchor_top1_swing,vs_anchor_top5_swing,vs_anchor_top10_swing,vs_anchor_top25_swing,vs_anchor_cells_for_2e6_guard,vs_anchor_cells_for_e95_edge,vs_anchor_cells_to_flip_expected_focus_mean,vs_anchor_top1_over_abs_expected,vs_anchor_top5_over_abs_expected,vs_anchor_support_prob_swing_weighted_focus_mean,e211_frontier_gate,survival_score,submission_file
1.0,raw,0.5,-0.0011235188614504565,-0.0012727238597273205,0.00014920499827686395,-0.0011329563147167991,0.9307692307692308,-0.0008828785737716033,0.875,-0.0010582560495632637,0.0001753774757916604,0.7438042757459958,mixmin,0.5,0.7596564696653683,0.011962582362344185,0.2753477675674938,0.6831521596190964,0.07043752192989816,0.41974433187062377,0.9076423832449015,e72,0.2810054067041529,0.055569985366955725,0.24260326699678908,0.3726473067526094,1050,250,"Q2,Q3,S1,S2,S3,S4",-9.513167586392714e-05,0.017510860785412773,0.00015734158146713927,0.0007136413420634749,0.0012948508617786935,0.0024939929273059417,1,1,1,1.6539347177295067,7.501616423579474,0.47381885827949066,500,250,"Q3,S4",-0.00023967433064474444,0.011962582362344109,0.00015734158146713927,0.0007136413420634749,0.0012948508617786935,0.0024939929273059425,1,1,2,0.656480738024289,2.9775459897758707,0.4677075657633377,False,0.00701814270475049,
1.0,raw,0.5,-0.0011235188614504565,-0.0012727238597273205,0.00014920499827686395,-0.0011329563147167991,0.9307692307692308,-0.0008828785737716033,0.875,-0.0010582560495632637,0.0001753774757916604,0.7438042757459958,mixmin,0.75,0.759656469665377,0.017943873543516238,0.41302165135124047,0.7638241728147955,0.05250356128882199,0.3784323910050465,0.925628935069666,e72,0.20563588295212612,0.06092125727439349,0.16836015105393987,0.2586072217054833,1050,250,"Q2,Q3,S1,S2,S3,S4",-0.0001325371813242483,0.023492151966584825,0.00023601237220070888,0.0010704620130952119,0.0019422762926680397,0.003740989390958913,1,1,1,1.780725754407826,8.076692158379,0.4722628739624973,500,250,"Q3,S4",-0.00027707983610506556,0.01794387354351616,0.00023601237220070888,0.0010704620130952119,0.0019422762926680397,0.0037409893909589134,1,1,2,0.8517847257250998,3.8633703128411865,0.4677075657633376,False,0.008941703924044992,
1.0,raw,0.5,-0.0011235188614504565,-0.0012727238597273205,0.00014920499827686395,-0.0011329563147167991,0.9307692307692308,-0.0008828785737716033,0.875,-0.0010582560495632637,0.0001753774757916604,0.7438042757459958,mixmin,1.0,0.7596564696653817,0.023925164724688298,0.5506955351349868,0.8117532995634765,0.04184857651006338,0.3609447044004389,0.9325872186370987,e72,0.1646223925732375,0.06339312224953128,0.12815893266445805,0.19685671048416434,1050,250,"Q2,Q3,S1,S2,S3,S4",-0.00011442787271940378,0.029473443147756885,0.0003146831629342783,0.0014272826841269489,0.0025897017235573853,0.0049879858546118825,1,1,1,2.7500569175653022,12.47320823333738,0.47133842734719816,500,250,"Q3,S4",-0.0002589705275002211,0.02392516472468822,0.0003146831629342783,0.0014272826841269489,0.0025897017235573853,0.004987985854611883,1,1,1,1.2151311810337553,5.511371112010923,0.46770756576333755,False,0.00757469648178076,
1.0,raw,0.75,-0.0012168376923141766,-0.0012727238597273205,5.5886167413143895e-05,-0.0012336816062714993,0.926923076923077,-0.0009899696698271038,0.875,-0.0010582560495632637,6.828637973615992e-05,0.8719021378729951,e95,0.25,0.8798282348326341,0.0069274850831837235,0.1376738837837468,0.9999999999999923,1.4936254384192275e-15,0.3147084913996734,0.9491883719478141,ordinal,0.16099948873540135,0.06559919590580887,7.602108175792198e-17,2.1773108343433622e-16,500,250,"Q3,S4",-0.0001693249914338607,0.006927485083183669,7.867079073356964e-05,0.00035682067103173716,0.0006474254308893473,0.0012469964636529708,1,1,3,0.4646141722339841,2.107312500122661,0.4713166968453315,500,250,"Q3,S4",-0.0001693249914338607,0.006927485083183669,7.867079073356964e-05,0.00035682067103173716,0.0006474254308893473,0.0012469964636529708,1,1,3,0.4646141722339841,2.107312500122661,0.4713166968453315,True,0.011763026603661419,
1.0,raw,0.75,-0.0012168376923141766,-0.0012727238597273205,5.5886167413143895e-05,-0.0012336816062714993,0.926923076923077,-0.0009899696698271038,0.875,-0.0010582560495632637,6.828637973615992e-05,0.8719021378729951,e95,0.5,0.8798282348326657,0.013854970166367386,0.2753477675674938,0.999999999999996,7.46812719209617e-16,0.31470849139967333,0.9491883719478144,ordinal,0.1609994887354015,0.06559919590580802,3.801054087896099e-17,2.7558943715495984e-16,500,250,"Q3,S4",-0.000274836482439646,0.01385497016636733,0.00015734158146713927,0.0007136413420634749,0.0012948508617786935,0.002493992927305942,1,1,2,0.5724916141789561,2.5966033902365573,0.4713166968453315,500,250,"Q3,S4",-0.000274836482439646,0.01385497016636733,0.00015734158146713927,0.0007136413420634749,0.0012948508617786935,0.002493992927305942,1,1,2,0.5724916141789561,2.5966033902365573,0.4713166968453315,False,0.017002355346861203,
1.0,raw,0.75,-0.0012168376923141766,-0.0012727238597273205,5.5886167413143895e-05,-0.0012336816062714993,0.926923076923077,-0.0009899696698271038,0.875,-0.0010582560495632637,6.828637973615992e-05,0.8719021378729951,e95,0.75,0.8798282348326761,0.02078245524955106,0.41302165135124047,0.9999999999999974,4.978751461397453e-16,0.31470849139967344,0.9491883719478141,ordinal,0.1609994887354016,0.06559919590580807,2.534036058597399e-17,2.9487555506183854e-16,500,250,"Q3,S4",-0.00031597801565558736,0.020782455249551003,0.00023601237220070888,0.0010704620130952119,0.0019422762926680397,0.0037409893909589134,1,1,2,0.74692655978307,3.3877737059466946,0.4713166968453316,500,250,"Q3,S4",-0.00031597801565558736,0.020782455249551003,0.00023601237220070888,0.0010704620130952119,0.0019422762926680397,0.0037409893909589134,1,1,2,0.74692655978307,3.3877737059466946,0.4713166968453316,False,0.018972214534856216,
1.0,raw,0.75,-0.0012168376923141766,-0.0012727238597273205,5.5886167413143895e-05,-0.0012336816062714993,0.926923076923077,-0.0009899696698271038,0.875,-0.0010582560495632637,6.828637973615992e-05,0.8719021378729951,e95,1.0,0.8798282348326816,0.027709940332734724,0.5506955351349868,0.9999999999999981,3.734063596048092e-16,0.31470849139967355,0.949188371947814,ordinal,0.16099948873540146,0.06559919590580801,1.9005270439480494e-17,3.0451861401527738e-16,500,250,"Q3,S4",-0.0002923133890621024,0.027709940332734672,0.0003146831629342783,0.0014272826841269489,0.0025897017235573853,0.004987985854611883,1,1,1,1.0765266823526287,4.882714023830501,0.4713166968453316,500,250,"Q3,S4",-0.0002923133890621024,0.027709940332734672,0.0003146831629342783,0.0014272826841269489,0.0025897017235573853,0.004987985854611883,1,1,1,1.0765266823526287,4.882714023830501,0.4713166968453316,False,0.01762418314389719,
1.0,raw,0.75,-0.0012168376923141766,-0.0012727238597273205,5.5886167413143895e-05,-0.0012336816062714993,0.926923076923077,-0.0009899696698271038,0.875,-0.0010582560495632637,6.828637973615992e-05,0.8719021378729951,e154,0.25,0.8798282348326346,0.006927485083183729,0.1376738837837468,0.8747682978693179,0.036705504436280824,0.33461864379522166,0.9423536296023098,ordinal,0.209955786666616,0.38993847426115424,-0.0018195011157606433,-0.007833939565083017,665,250,"Q1,Q3,S2,S3,S4",-0.0001975607503849817,0.008379661831057275,7.867079073356964e-05,0.0003521012140836744,0.0006416779251616929,0.00129351805651835,1,1,3,0.39821062928879264,1.7822427450672442,0.46973401840546825,500,250,"Q3,S4",-0.00016772319237186106,0.006927485083183671,7.867079073356964e-05,0.00035682067103173727,0.0006474254308893474,0.0012469964636529717,1,1,3,0.4690513555164613,2.127437869418953,0.4713166968453317,True,0.013164858764550851,
1.0,raw,0.75,-0.0012168376923141766,-0.0012727238597273205,5.5886167413143895e-05,-0.0012336816062714993,0.926923076923077,-0.0009899696698271038,0.875,-0.0010582560495632637,6.828637973615992e-05,0.8719021378729951,e154,0.5,0.8798282348326658,0.013854970166367392,0.2753477675674938,0.9308753263849197,0.02026049291725762,0.3259595377343202,0.9453837209091498,ordinal,0.1891010105983799,0.2375956276952108,-0.0009596653102652751,-0.004131879875314957,665,250,"Q1,Q3,S2,S3,S4",-0.0003014555864173848,0.015181255252305067,0.00015734158146713927,0.0006977528088083812,0.0012891033560510385,0.002518247291508578,1,1,2,0.5219395113457597,2.3146123019339147,0.4702052407412818,500,250,"Q3,S4",-0.00027161802840426413,0.013854970166367333,0.00015734158146713927,0.0007136413420634748,0.0012948508617786933,0.002493992927305942,1,1,2,0.5792751769516532,2.627371041075826,0.4713166968453316,False,0.018358586597164744,
1.0,raw,0.75,-0.0012168376923141766,-0.0012727238597273205,5.5886167413143895e-05,-0.0012336816062714993,0.926923076923077,-0.0009899696698271038,0.875,-0.0010582560495632637,6.828637973615992e-05,0.8719021378729951,e154,0.75,0.8798282348326764,0.020782455249551066,0.41302165135124047,0.9524457376906043,0.013938189423793936,0.32244283047996475,0.9465889398635865,ordinal,0.1805039123716114,0.18189440816956612,-0.0006476501708876745,-0.002788485400806303,665,250,"Q1,Q3,S2,S3,S4",-0.00034096540314212996,0.02206740812327724,0.00023601237220070888,0.0010533935660316568,0.0019365287869403851,0.003760679342825108,1,1,2,0.6921886209737477,3.089444138097947,0.4704983477628592,500,250,"Q3,S4",-0.00031112784512900933,0.02078245524955101,0.00023601237220070888,0.0010704620130952119,0.0019422762926680397,0.003740989390958913,1,1,2,0.7585703944397719,3.440585694447709,0.47131669684533156,False,0.02024895287858801,
1.0,raw,0.75,-0.0012168376923141766,-0.0012727238597273205,5.5886167413143895e-05,-0.0012336816062714993,0.926923076923077,-0.0009899696698271038,0.875,-0.0010582560495632637,6.828637973615992e-05,0.8719021378729951,e154,1.0,0.8798282348326817,0.027709940332734728,0.5506955351349868,0.96378876616063,0.010613539397134447,0.3205858820440813,0.9472194530487736,ordinal,0.175906242786907,0.15333536380912385,-0.00048813645501363817,-0.002101692301788789,665,250,"Q1,Q3,S2,S3,S4",-0.0003156536894293399,0.02897993807772089,0.0003146831629342783,0.001410214237063394,0.0025839542178297307,0.005006066380482101,1,1,2,0.9969253440477246,4.467599411281632,0.4706787449755929,500,250,"Q3,S4",-0.0002858161314162192,0.02770994033273467,0.0003146831629342783,0.001427282684126949,0.0025897017235573857,0.0049879858546118825,1,1,1,1.1009986083536394,4.993709337029936,0.4713166968453317,False,0.018830998831411518,
1.0,raw,0.75,-0.0012168376923141766,-0.0012727238597273205,5.5886167413143895e-05,-0.0012336816062714993,0.926923076923077,-0.0009899696698271038,0.875,-0.0010582560495632637,6.828637973615992e-05,0.8719021378729951,mixmin,0.25,0.8798282348326343,0.0069274850831837435,0.1376738837837468,0.5552754410350821,0.09886542334389113,0.5186515344949246,0.8549857225510026,e72,0.4273122497940886,0.038610585993640735,0.3870248266542128,0.594483994731187,1050,250,"Q2,Q3,S1,S2,S3,S4",-2.478233665304277e-05,0.012475763506252333,7.867079073356964e-05,0.00035682067103173716,0.0006474254308893473,0.0012952064793245528,1,1,1,3.1744702622264818,14.398185127871177,0.4782893785828012,500,250,"Q3,S4",-0.00016932499143386005,0.006927485083183668,7.867079073356964e-05,0.00035682067103173716,0.0006474254308893473,0.0012469964636529715,1,1,3,0.4646141722339859,2.1073125001226694,0.4713166968453315,False,0.0028026949492182688,
1.0,raw,0.75,-0.0012168376923141766,-0.0012727238597273205,5.5886167413143895e-05,-0.0012336816062714993,0.926923076923077,-0.0009899696698271038,0.875,-0.0010582560495632637,6.828637973615992e-05,0.8719021378729951,mixmin,0.5,0.8798282348326658,0.013854970166367409,0.2753477675674938,0.7140541493608741,0.0635677904603787,0.39801444829040017,0.9173791467828819,e72,0.2654822805643812,0.053283994358695096,0.22572643275667678,0.3467238849292286,1050,250,"Q2,Q3,S1,S2,S3,S4",-0.00013029382765882805,0.019403248589435998,0.00015734158146713927,0.0007136413420634749,0.0012948508617786935,0.0024939929273059417,1,1,1,1.2075904461041336,5.47716921734874,0.4757999424193947,500,250,"Q3,S4",-0.0002748364824396454,0.01385497016636733,0.00015734158146713927,0.0007136413420634749,0.0012948508617786935,0.0024939929273059425,1,1,2,0.5724916141789574,2.596603390236563,0.4713166968453317,False,0.009344176463002937,
1.0,raw,0.75,-0.0012168376923141766,-0.0012727238597273205,5.5886167413143895e-05,-0.0012336816062714993,0.926923076923077,-0.0009899696698271038,0.875,-0.0010582560495632637,6.828637973615992e-05,0.8719021378729951,mixmin,0.75,0.8798282348326765,0.020782455249551083,0.41302165135124047,0.7892850806189977,0.04684342092094819,0.357857115871859,0.9337763568541857,e72,0.1944324081299751,0.05800303468487261,0.1557761189190865,0.2392776976591174,1050,250,"Q2,Q3,S1,S2,S3,S4",-0.00017143536087476936,0.02633073367261967,0.00023601237220070888,0.0010704620130952119,0.0019422762926680397,0.003740989390958913,1,1,1,1.3766843141136555,6.24411444426081,0.47462042280460826,500,250,"Q3,S4",-0.0003159780156555867,0.020782455249551007,0.00023601237220070888,0.0010704620130952119,0.0019422762926680397,0.0037409893909589134,1,1,2,0.7469265597830714,3.3877737059467017,0.47131669684533156,False,0.011422345802778166,
1.0,raw,0.75,-0.0012168376923141766,-0.0012727238597273205,5.5886167413143895e-05,-0.0012336816062714993,0.926923076923077,-0.0009899696698271038,0.875,-0.0010582560495632637,6.828637973615992e-05,0.8719021378729951,mixmin,1.0,0.8798282348326818,0.02770994033273475,0.5506955351349868,0.8331757192468234,0.03708622069150001,0.34090110099091875,0.9400991646327418,ordinal,0.15767437207388144,0.060184223935301887,0.11832340172874233,0.18174898271508647,1050,250,"Q2,Q3,S1,S2,S3,S4",-0.00014777073428128343,0.033258218755803336,0.0003146831629342783,0.0014272826841269489,0.0025897017235573853,0.0049879858546118825,1,1,1,2.1295364367295826,9.65876424089562,0.4739322767415297,500,250,"Q3,S4",-0.0002923133890621008,0.027709940332734675,0.0003146831629342783,0.0014272826841269489,0.0025897017235573853,0.004987985854611883,1,1,1,1.0765266823526347,4.882714023830529,0.47131669684533156,False,0.009870545527667763,
1.0,raw,1.0,-0.0012727238597273205,-0.0012727238597273205,0.0,-0.0012971056932321538,0.9,-0.0010582560495632637,0.875,-0.0010582560495632637,0.0,0.9999999999999944,e95,0.25,0.9999999999999275,0.00787367898519534,0.1376738837837468,0.999999999999993,1.3141338329856033e-15,0.29216517390015206,0.9563678743872017,ordinal,0.15573750907517522,0.0610734890817323,6.900468592299317e-17,3.3928641853329334e-16,500,250,"Q3,S4",-0.0001896673643074122,0.007873678985195285,7.867079073356964e-05,0.00035682067103173716,0.0006474254308893473,0.0012670677023849572,1,1,3,0.4147829597402972,1.8812971453191254,0.47405839662163884,500,250,"Q3,S4",-0.0001896673643074122,0.007873678985195285,7.867079073356964e-05,0.00035682067103173716,0.0006474254308893473,0.0012670677023849572,1,1,3,0.4147829597402972,1.8812971453191254,0.47405839662163884,True,0.012972604174224456,
1.0,raw,1.0,-0.0012727238597273205,-0.0012727238597273205,0.0,-0.0012971056932321538,0.9,-0.0010582560495632637,0.875,-0.0010582560495632637,0.0,0.9999999999999944,e95,0.5,0.9999999999999638,0.015747357970390615,0.2753477675674938,0.9999999999999966,6.570669164928043e-16,0.29216517390015223,0.9563678743872018,ordinal,0.1557375090751753,0.061073489081731526,3.4502342961496594e-17,3.91804712593194e-16,500,250,"Q3,S4",-0.00030261792310622734,0.01574735797039056,0.00015734158146713927,0.0007136413420634749,0.0012948508617786935,0.002534135404769915,1,1,2,0.5199347740282653,2.3582256289987384,0.47405839662163884,500,250,"Q3,S4",-0.00030261792310622734,0.01574735797039056,0.00015734158146713927,0.0007136413420634749,0.0012948508617786935,0.002534135404769915,1,1,2,0.5199347740282653,2.3582256289987384,0.47405839662163884,False,0.01861016472715108,
1.0,raw,1.0,-0.0012727238597273205,-0.0012727238597273205,0.0,-0.0012971056932321538,0.9,-0.0010582560495632637,0.875,-0.0010582560495632637,0.0,0.9999999999999944,e95,0.75,0.9999999999999758,0.0236210369555859,0.41302165135124047,0.9999999999999976,4.380446109952033e-16,0.2921651739001524,0.9563678743872016,ordinal,0.15573750907517533,0.06107348908173169,2.3001561974331063e-17,4.0931081061315357e-16,500,250,"Q3,S4",-0.0003382041383335267,0.023621036955585845,0.00023601237220070888,0.0010704620130952119,0.0019422762926680397,0.003801203107154872,1,1,2,0.6978399890777227,3.1651357619981413,0.47405839662163884,500,250,"Q3,S4",-0.0003382041383335267,0.023621036955585845,0.00023601237220070888,0.0010704620130952119,0.0019422762926680397,0.003801203107154872,1,1,2,0.6978399890777227,3.1651357619981413,0.47405839662163884,False,0.020300522880991323,
1.0,raw,1.0,-0.0012727238597273205,-0.0012727238597273205,0.0,-0.0012971056932321538,0.9,-0.0010582560495632637,0.875,-0.0010582560495632637,0.0,0.9999999999999944,e95,1.0,0.9999999999999818,0.031494715940781175,0.5506955351349868,0.9999999999999982,3.2853345824640274e-16,0.29216517390015245,0.9563678743872018,ordinal,0.15573750907517525,0.06107348908173151,1.72511714807483e-17,4.180638596231389e-16,500,250,"Q3,S4",-0.0002959109919867637,0.03149471594078112,0.0003146831629342783,0.0014272826841269489,0.0025897017235573853,0.005068270809539829,1,1,1,1.0634385725973785,4.823351354892528,0.4740583966216389,500,250,"Q3,S4",-0.0002959109919867637,0.03149471594078112,0.0003146831629342783,0.0014272826841269489,0.0025897017235573853,0.005068270809539829,1,1,1,1.0634385725973785,4.823351354892528,0.4740583966216389,False,0.018003066271893343,
1.0,raw,1.0,-0.0012727238597273205,-0.0012727238597273205,0.0,-0.0012971056932321538,0.9,-0.0010582560495632637,0.875,-0.0010582560495632637,0.0,0.9999999999999944,e154,0.25,0.9999999999999277,0.007873678985195342,0.1376738837837468,0.8872706043659278,0.033041069163364266,0.3135201517760317,0.9495815470144385,ordinal,0.20200472654138296,0.3599391089942531,-0.0016728524879377712,-0.007202537650725465,665,250,"Q1,Q3,S2,S3,S4",-0.0002178654722276516,0.009309012156769087,7.867079073356964e-05,0.0003521012140836744,0.0006420404860390813,0.0013144282476837243,1,1,3,0.36109802039381944,1.6161405039700711,0.47215908745152996,500,250,"Q3,S4",-0.00018802791421453088,0.007873678985195285,7.867079073356964e-05,0.00035682067103173727,0.0006474254308893474,0.0012670677023849585,1,1,3,0.4183995289327627,1.8977005224055292,0.47405839662163896,True,0.014380504843695045,
1.0,raw,1.0,-0.0012727238597273205,-0.0012727238597273205,0.0,-0.0012971056932321538,0.9,-0.0010582560495632637,0.875,-0.0010582560495632637,0.0,0.9999999999999944,e154,0.5,0.999999999999964,0.015747357970390626,0.2753477675674938,0.9385184448900017,0.018020289235425077,0.30349015753987535,0.9528345734052802,ordinal,0.18178794967225134,0.2181114429298187,-0.0008749298094560315,-0.0037670475668283663,665,250,"Q1,Q3,S2,S3,S4",-0.0003291553722218004,0.017068522624473375,0.00015734158146713927,0.0006977528088083812,0.0012891033560510385,0.0025655553074865,1,1,3,0.47801614296945183,2.1198281045773193,0.4728490121302445,500,250,"Q3,S4",-0.00029931781420867976,0.015747357970390563,0.00015734158146713927,0.0007136413420634748,0.0012948508617786933,0.002534135404769915,1,1,2,0.525667280723369,2.384226090752938,0.4740583966216389,False,0.019947004569943867,
1.0,raw,1.0,-0.0012727238597273205,-0.0012727238597273205,0.0,-0.0012971056932321538,0.9,-0.0010582560495632637,0.875,-0.0010582560495632637,0.0,0.9999999999999944,e154,0.75,0.9999999999999758,0.023621036955585904,0.41302165135124047,0.9578583419228498,0.012351751123600584,0.29979265372551345,0.95400438404245,ordinal,0.1737167526837228,0.16701164523487322,-0.0005892818625284719,-0.0025371781626619687,665,250,"Q1,Q3,S2,S3,S4",-0.00036305954167041663,0.024901709193825353,0.00023601237220070888,0.0010533935660316568,0.0019365287869403851,0.003826002359490899,1,1,2,0.6500651962342848,2.901434737632984,0.47318725783450405,500,250,"Q3,S4",-0.0003332219836572959,0.023621036955585848,0.00023601237220070888,0.0010704620130952119,0.0019422762926680397,0.003801203107154873,1,1,2,0.7082737147481758,3.2124591581452644,0.47405839662163896,False,0.021567180444257535,
1.0,raw,1.0,-0.0012727238597273205,-0.0012727238597273205,0.0,-0.0012971056932321538,0.9,-0.0010582560495632637,0.875,-0.0010582560495632637,0.0,0.9999999999999944,e154,1.0,0.9999999999999819,0.03149471594078118,0.5506955351349868,0.9679660820941921,0.009389165010119337,0.2979034936235179,0.9545959922851671,ordinal,0.1694428183246534,0.1409195866707957,-0.0004437840654606299,-0.001910731199145965,665,250,"Q1,Q3,S2,S3,S4",-0.0003190627005419844,0.03275900617178503,0.0003146831629342783,0.001410214237063394,0.0025839542178297307,0.005093070061875855,1,1,2,0.9862737399255171,4.419865545762309,0.47338322900016233,500,250,"Q3,S4",-0.00028922514252886387,0.03149471594078111,0.0003146831629342783,0.001427282684126949,0.0025897017235573857,0.005068270809539828,1,1,1,1.0880214637732395,4.934849963759669,0.474058396621639,False,0.019199234115990307,
1.0,raw,1.0,-0.0012727238597273205,-0.0012727238597273205,0.0,-0.0012971056932321538,0.9,-0.0010582560495632637,0.875,-0.0010582560495632637,0.0,0.9999999999999944,mixmin,0.25,0.9999999999999274,0.007873678985195361,0.1376738837837468,0.5866267300436676,0.09189580946103156,0.4919524263755916,0.8706220822970027,e72,0.4037697747669133,0.03746055103618943,0.36277241525535897,0.5572314222414737,1050,250,"Q2,Q3,S1,S2,S3,S4",-4.512470952659396e-05,0.013421957408263949,7.867079073356964e-05,0.00035682067103173716,0.0006474254308893473,0.0012998801448124105,1,1,1,1.743408247031607,7.907434192378505,0.4794061869972382,500,250,"Q3,S4",-0.00018966736430741128,0.007873678985195285,7.867079073356964e-05,0.00035682067103173716,0.0006474254308893473,0.001267067702384958,1,1,3,0.4147829597402992,1.8812971453191347,0.47405839662163884,False,0.004778045110525238,
1.0,raw,1.0,-0.0012727238597273205,-0.0012727238597273205,0.0,-0.0012971056932321538,0.9,-0.0010582560495632637,0.875,-0.0010582560495632637,0.0,0.9999999999999944,mixmin,0.5,0.9999999999999637,0.015747357970390636,0.2753477675674938,0.739464070452818,0.057918984800226087,0.3724683026327541,0.9280449146102117,e72,0.2472640701660275,0.050335664474256754,0.20709644723675624,0.31810755995232565,1050,250,"Q2,Q3,S1,S2,S3,S4",-0.00015807526832540937,0.021295636393459223,0.00015734158146713927,0.0007136413420634749,0.0012948508617786935,0.002534135404769915,1,1,2,0.9953586233568191,4.514566697393754,0.47742893757770377,500,250,"Q3,S4",-0.0003026179231062267,0.01574735797039056,0.00015734158146713927,0.0007136413420634749,0.0012948508617786935,0.0025341354047699154,1,1,2,0.5199347740282664,2.3582256289987438,0.474058396621639,False,0.011075587690647126,
1.0,raw,1.0,-0.0012727238597273205,-0.0012727238597273205,0.0,-0.0012971056932321538,0.9,-0.0010582560495632637,0.875,-0.0010582560495632637,0.0,0.9999999999999944,mixmin,0.75,0.9999999999999756,0.023621036955585914,0.41302165135124047,0.8097905846933653,0.042284901944819014,0.33404536221789255,0.9425569987967398,e72,0.18118490316463795,0.05440894670647319,0.14211684153543463,0.2182965584015326,1050,250,"Q2,Q3,S1,S2,S3,S4",-0.00019366148355270984,0.02916931537865451,0.00023601237220070888,0.0010704620130952119,0.0019422762926680397,0.0038012031071548717,1,1,1,1.2186851400240988,5.527490513124458,0.47651912680052216,500,250,"Q3,S4",-0.0003382041383335271,0.023621036955585845,0.00023601237220070888,0.0010704620130952119,0.0019422762926680397,0.003801203107154872,1,1,2,0.6978399890777219,3.1651357619981377,0.47405839662163884,False,0.012812967566477288,
1.0,raw,1.0,-0.0012727238597273205,-0.0012727238597273205,0.0,-0.0012971056932321538,0.9,-0.0010582560495632637,0.875,-0.0010582560495632637,0.0,0.9999999999999944,mixmin,1.0,0.9999999999999818,0.031494715940781196,0.5506955351349868,0.850220574271845,0.03329702854118085,0.3178897201490067,0.9481276948932493,ordinal,0.15300503659504075,0.05629678576205742,0.10771640036975111,0.1654562487462499,1050,250,"Q2,Q3,S1,S2,S3,S4",-0.00015136833720594514,0.037042994363849786,0.0003146831629342783,0.0014272826841269489,0.0025897017235573853,0.005068270809539828,1,1,1,2.0789232989071826,9.429202371332456,0.47599608594406756,500,250,"Q3,S4",-0.00029591099198676246,0.031494715940781126,0.0003146831629342783,0.0014272826841269489,0.0025897017235573853,0.005068270809539829,1,1,1,1.063438572597383,4.823351354892549,0.4740583966216388,False,0.010268191169697512,
1.0,toward,0.5,-0.0011118312637456995,-0.0012727238597273205,0.00016089259598162098,-0.0011141739934852734,0.9692307692307692,-0.0006530010403978798,0.875,-0.0010582560495632637,0.00040525500916538393,0.619823285054933,e95,0.25,0.634933186436344,0.004999260087047319,0.1376738837837468,0.9999999999999892,2.069719871410845e-15,0.3525857787196502,0.9357794978757857,ordinal,0.16084540658825108,0.08248267485132468,8.560239540677693e-17,7.039260838423666e-17,358,250,"Q3,S4",-0.00022935165764244114,0.004999260087047262,7.867079073356964e-05,0.00035682067103173716,0.0006474254308893473,0.0012469964636529708,1,1,4,0.3430138309975386,1.5557797780909002,0.4602708249491148,358,250,"Q3,S4",-0.00022935165764244114,0.004999260087047262,7.867079073356964e-05,0.00035682067103173716,0.0006474254308893473,0.0012469964636529708,1,1,4,0.3430138309975386,1.5557797780909002,0.4602708249491148,True,0.013982830447943864,
1.0,toward,0.5,-0.0011118312637456995,-0.0012727238597273205,0.00016089259598162098,-0.0011141739934852734,0.9692307692307692,-0.0006530010403978798,0.875,-0.0010582560495632637,0.00040525500916538393,0.619823285054933,e95,0.5,0.6349331864363653,0.009998520174094569,0.2753477675674938,0.9999999999999946,1.0348599357054296e-15,0.35258577871965,0.9357794978757857,ordinal,0.1608454065882511,0.08248267485132377,4.280119770338847e-17,1.355431371355926e-16,358,250,"Q3,S4",-0.0004079055212744459,0.009998520174094512,0.00015734158146713927,0.0007136413420634749,0.0012948508617786935,0.002493992927305942,1,1,3,0.38573045291357344,1.749526066315059,0.46027082494911487,358,250,"Q3,S4",-0.0004079055212744459,0.009998520174094512,0.00015734158146713927,0.0007136413420634749,0.0012948508617786935,0.002493992927305942,1,1,3,0.38573045291357344,1.749526066315059,0.46027082494911487,True,0.022910523629544103,
