candidate_id,family,status,pair_kind,candidate_file,base_file,note,moved_cells,moved_rows,targets_moved,expected_focus,expected_global,expected_subject,expected_nearest_hard085,hard_delta_focus,support_delta,adverse_delta,total_swing,top1_swing,top5_swing,top10_swing,top25_swing,support_prob_focus_mean,support_prob_focus_swing_weighted,mean_abs_prob_delta,mean_abs_logit_delta,max_abs_logit_delta,adverse_over_e216_miss,cells_for_2e6_guard,cells_for_e95_edge,cells_to_flip_expected_focus,top1_over_abs_expected,top5_over_abs_expected,top1_swing_share,top5_swing_share,support_tail_gate,q3_tag,s4_tag,q3_policy,s4_policy,q3_dropped_rows,s4_dropped_rows,q3_e234_loss_vs_full,s4_e234_loss_vs_full,q3_e234_tail_auc,s4_e234_tail_auc,q3_subject_win_rate,s4_subject_win_rate,e230_q3_risk_top21_overlap,e230_q3_risk_top21_jaccard,e230_q3_swing_top25_overlap,e230_q3_swing_top25_jaccard,e230_q3_expected_positive_overlap,e230_q3_expected_positive_jaccard,e222_tail_survival_score,e222_decision,q3_expected_focus,q3_adverse_delta,q3_support_prob,q3_top1_over_abs_expected,s4_expected_focus,s4_adverse_delta,s4_support_prob,s4_top1_over_abs_expected,expected_focus_vs_e224,adverse_delta_vs_e224,support_prob_focus_swing_weighted_vs_e224,top1_over_abs_expected_vs_e224,adverse_reduction_vs_e224,expected_loss_vs_e224,support_gain_vs_e224,q3_adverse_reduction_vs_e224,s4_adverse_reduction_vs_e224,q3_top1_delta_vs_e224,s4_top1_delta_vs_e224,e236_gate,e236_score,submission_file
q3_contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_no_targetid_q0p20__s4_risk_drop_risk_top13_hgb_shallow_subject5_latent_no_targetid_q0p20,e236_e234_q3s4_tail_materialization,generated,actual_vs_e95,q3_contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_no_targetid_q0p20__s4_risk_drop_risk_top13_hgb_shallow_subject5_latent_no_targetid_q0p20,submission_e95_hardtail_541e3973.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,494,234,"Q1,Q3,S2,S3,S4",-0.0004453710737727803,-0.0005836817205118477,-0.0004125851341242212,-0.000339846366682272,0.0001270226412773984,-0.0051900986226928215,0.0036581441995171106,0.008848242822209931,9.833848841696186e-05,0.000456414863648508,0.0008350921716346728,0.0017382985876955204,0.4792421476108389,0.4637661234826962,0.006463918235735379,0.031344989754792274,0.17209235472968332,3.675865547320697,1,1,5,0.22080124688818978,1.0247968279173918,0.011113900284260158,0.051582542751071804,False,contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_no_targetid_q0p20,risk_drop_risk_top13_hgb_shallow_subject5_latent_no_targetid_q0p20,drop_lowpos_p20,drop_risk_top13,50,13,-0.0006605349400697,-0.0006033296580744,0.5037028189202102,0.8668022832159339,0.6,0.8,3.0,0.04411764705882353,3.0,0.041666666666666664,20.0,0.14184397163120568,0.44812429846931956,expected_good_but_low_support,-3.21923106221865e-05,0.0018858841744424535,0.4461822119336474,3.0547197922844442,-0.00038334120513747313,0.00102845939010739,0.4881286154878444,0.22045337634617584,0.0001779805211012089,0.0002573696300027604,-0.002218008597238086,0.06304358776670951,-0.0002573696300027604,0.0001779805211012089,-0.002218008597238086,0.00032975275756898324,0.00015667824739552328,2.179599302809872,0.05506759648583445,False,-1.1853534016903147,
q3_contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_no_targetid_q0p20__s4_risk_drop_risk_top13_hgb_shallow_subject5_latent_with_targetid_q0p20,e236_e234_q3s4_tail_materialization,generated,actual_vs_e95,q3_contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_no_targetid_q0p20__s4_risk_drop_risk_top13_hgb_shallow_subject5_latent_with_targetid_q0p20,submission_e95_hardtail_541e3973.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,494,234,"Q1,Q3,S2,S3,S4",-0.0004453710737727803,-0.0005836817205118477,-0.0004125851341242212,-0.000339846366682272,0.0001270226412773984,-0.0051900986226928215,0.0036581441995171106,0.008848242822209931,9.833848841696186e-05,0.000456414863648508,0.0008350921716346728,0.0017382985876955204,0.4792421476108389,0.4637661234826962,0.006463918235735379,0.031344989754792274,0.17209235472968332,3.675865547320697,1,1,5,0.22080124688818978,1.0247968279173918,0.011113900284260158,0.051582542751071804,False,contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_no_targetid_q0p20,risk_drop_risk_top13_hgb_shallow_subject5_latent_with_targetid_q0p20,drop_lowpos_p20,drop_risk_top13,50,13,-0.0006605349400697,-0.0006033296580744,0.5037028189202102,0.8668022832159339,0.6,0.8,3.0,0.04411764705882353,3.0,0.041666666666666664,20.0,0.14184397163120568,0.44812429846931956,expected_good_but_low_support,-3.21923106221865e-05,0.0018858841744424535,0.4461822119336474,3.0547197922844442,-0.00038334120513747313,0.00102845939010739,0.4881286154878444,0.22045337634617584,0.0001779805211012089,0.0002573696300027604,-0.002218008597238086,0.06304358776670951,-0.0002573696300027604,0.0001779805211012089,-0.002218008597238086,0.00032975275756898324,0.00015667824739552328,2.179599302809872,0.05506759648583445,False,-1.1853534016903147,
q3_contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_with_targetid_q0p20__s4_risk_drop_risk_top13_hgb_shallow_subject5_latent_no_targetid_q0p20,e236_e234_q3s4_tail_materialization,generated,actual_vs_e95,q3_contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_with_targetid_q0p20__s4_risk_drop_risk_top13_hgb_shallow_subject5_latent_no_targetid_q0p20,submission_e95_hardtail_541e3973.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,494,234,"Q1,Q3,S2,S3,S4",-0.0004453710737727803,-0.0005836817205118477,-0.0004125851341242212,-0.000339846366682272,0.0001270226412773984,-0.0051900986226928215,0.0036581441995171106,0.008848242822209931,9.833848841696186e-05,0.000456414863648508,0.0008350921716346728,0.0017382985876955204,0.4792421476108389,0.4637661234826962,0.006463918235735379,0.031344989754792274,0.17209235472968332,3.675865547320697,1,1,5,0.22080124688818978,1.0247968279173918,0.011113900284260158,0.051582542751071804,False,contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_with_targetid_q0p20,risk_drop_risk_top13_hgb_shallow_subject5_latent_no_targetid_q0p20,drop_lowpos_p20,drop_risk_top13,50,13,-0.0006605349400697,-0.0006033296580744,0.5037028189202102,0.8668022832159339,0.6,0.8,3.0,0.04411764705882353,3.0,0.041666666666666664,20.0,0.14184397163120568,0.44812429846931956,expected_good_but_low_support,-3.21923106221865e-05,0.0018858841744424535,0.4461822119336474,3.0547197922844442,-0.00038334120513747313,0.00102845939010739,0.4881286154878444,0.22045337634617584,0.0001779805211012089,0.0002573696300027604,-0.002218008597238086,0.06304358776670951,-0.0002573696300027604,0.0001779805211012089,-0.002218008597238086,0.00032975275756898324,0.00015667824739552328,2.179599302809872,0.05506759648583445,False,-1.1853534016903147,
q3_contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_with_targetid_q0p20__s4_risk_drop_risk_top13_hgb_shallow_subject5_latent_with_targetid_q0p20,e236_e234_q3s4_tail_materialization,generated,actual_vs_e95,q3_contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_with_targetid_q0p20__s4_risk_drop_risk_top13_hgb_shallow_subject5_latent_with_targetid_q0p20,submission_e95_hardtail_541e3973.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,494,234,"Q1,Q3,S2,S3,S4",-0.0004453710737727803,-0.0005836817205118477,-0.0004125851341242212,-0.000339846366682272,0.0001270226412773984,-0.0051900986226928215,0.0036581441995171106,0.008848242822209931,9.833848841696186e-05,0.000456414863648508,0.0008350921716346728,0.0017382985876955204,0.4792421476108389,0.4637661234826962,0.006463918235735379,0.031344989754792274,0.17209235472968332,3.675865547320697,1,1,5,0.22080124688818978,1.0247968279173918,0.011113900284260158,0.051582542751071804,False,contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_with_targetid_q0p20,risk_drop_risk_top13_hgb_shallow_subject5_latent_with_targetid_q0p20,drop_lowpos_p20,drop_risk_top13,50,13,-0.0006605349400697,-0.0006033296580744,0.5037028189202102,0.8668022832159339,0.6,0.8,3.0,0.04411764705882353,3.0,0.041666666666666664,20.0,0.14184397163120568,0.44812429846931956,expected_good_but_low_support,-3.21923106221865e-05,0.0018858841744424535,0.4461822119336474,3.0547197922844442,-0.00038334120513747313,0.00102845939010739,0.4881286154878444,0.22045337634617584,0.0001779805211012089,0.0002573696300027604,-0.002218008597238086,0.06304358776670951,-0.0002573696300027604,0.0001779805211012089,-0.002218008597238086,0.00032975275756898324,0.00015667824739552328,2.179599302809872,0.05506759648583445,False,-1.1853534016903147,
q3_contrast_drop_lowpos_top50_hgb_shallow_subject5_latent_no_targetid_q0p20__s4_risk_drop_risk_top13_hgb_shallow_subject5_latent_no_targetid_q0p20,e236_e234_q3s4_tail_materialization,generated,actual_vs_e95,q3_contrast_drop_lowpos_top50_hgb_shallow_subject5_latent_no_targetid_q0p20__s4_risk_drop_risk_top13_hgb_shallow_subject5_latent_no_targetid_q0p20,submission_e95_hardtail_541e3973.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,494,234,"Q1,Q3,S2,S3,S4",-0.0004453710737727803,-0.0005836817205118477,-0.0004125851341242212,-0.000339846366682272,0.0001270226412773984,-0.0051900986226928215,0.0036581441995171106,0.008848242822209931,9.833848841696186e-05,0.000456414863648508,0.0008350921716346728,0.0017382985876955204,0.4792421476108389,0.4637661234826962,0.006463918235735379,0.031344989754792274,0.17209235472968332,3.675865547320697,1,1,5,0.22080124688818978,1.0247968279173918,0.011113900284260158,0.051582542751071804,False,contrast_drop_lowpos_top50_hgb_shallow_subject5_latent_no_targetid_q0p20,risk_drop_risk_top13_hgb_shallow_subject5_latent_no_targetid_q0p20,drop_lowpos_top50,drop_risk_top13,50,13,-0.0005731973938518,-0.0006033296580744,0.5037028189202102,0.8668022832159339,0.6,0.8,3.0,0.04411764705882353,3.0,0.041666666666666664,20.0,0.14184397163120568,0.44812429846931956,expected_good_but_low_support,-3.21923106221865e-05,0.0018858841744424535,0.4461822119336474,3.0547197922844442,-0.00038334120513747313,0.00102845939010739,0.4881286154878444,0.22045337634617584,0.0001779805211012089,0.0002573696300027604,-0.002218008597238086,0.06304358776670951,-0.0002573696300027604,0.0001779805211012089,-0.002218008597238086,0.00032975275756898324,0.00015667824739552328,2.179599302809872,0.05506759648583445,False,-1.1853534016903147,
q3_contrast_drop_lowpos_top50_hgb_shallow_subject5_latent_no_targetid_q0p20__s4_risk_drop_risk_top13_hgb_shallow_subject5_latent_with_targetid_q0p20,e236_e234_q3s4_tail_materialization,generated,actual_vs_e95,q3_contrast_drop_lowpos_top50_hgb_shallow_subject5_latent_no_targetid_q0p20__s4_risk_drop_risk_top13_hgb_shallow_subject5_latent_with_targetid_q0p20,submission_e95_hardtail_541e3973.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,494,234,"Q1,Q3,S2,S3,S4",-0.0004453710737727803,-0.0005836817205118477,-0.0004125851341242212,-0.000339846366682272,0.0001270226412773984,-0.0051900986226928215,0.0036581441995171106,0.008848242822209931,9.833848841696186e-05,0.000456414863648508,0.0008350921716346728,0.0017382985876955204,0.4792421476108389,0.4637661234826962,0.006463918235735379,0.031344989754792274,0.17209235472968332,3.675865547320697,1,1,5,0.22080124688818978,1.0247968279173918,0.011113900284260158,0.051582542751071804,False,contrast_drop_lowpos_top50_hgb_shallow_subject5_latent_no_targetid_q0p20,risk_drop_risk_top13_hgb_shallow_subject5_latent_with_targetid_q0p20,drop_lowpos_top50,drop_risk_top13,50,13,-0.0005731973938518,-0.0006033296580744,0.5037028189202102,0.8668022832159339,0.6,0.8,3.0,0.04411764705882353,3.0,0.041666666666666664,20.0,0.14184397163120568,0.44812429846931956,expected_good_but_low_support,-3.21923106221865e-05,0.0018858841744424535,0.4461822119336474,3.0547197922844442,-0.00038334120513747313,0.00102845939010739,0.4881286154878444,0.22045337634617584,0.0001779805211012089,0.0002573696300027604,-0.002218008597238086,0.06304358776670951,-0.0002573696300027604,0.0001779805211012089,-0.002218008597238086,0.00032975275756898324,0.00015667824739552328,2.179599302809872,0.05506759648583445,False,-1.1853534016903147,
q3_contrast_drop_lowpos_top50_hgb_shallow_subject5_latent_with_targetid_q0p20__s4_risk_drop_risk_top13_hgb_shallow_subject5_latent_no_targetid_q0p20,e236_e234_q3s4_tail_materialization,generated,actual_vs_e95,q3_contrast_drop_lowpos_top50_hgb_shallow_subject5_latent_with_targetid_q0p20__s4_risk_drop_risk_top13_hgb_shallow_subject5_latent_no_targetid_q0p20,submission_e95_hardtail_541e3973.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,494,234,"Q1,Q3,S2,S3,S4",-0.0004453710737727803,-0.0005836817205118477,-0.0004125851341242212,-0.000339846366682272,0.0001270226412773984,-0.0051900986226928215,0.0036581441995171106,0.008848242822209931,9.833848841696186e-05,0.000456414863648508,0.0008350921716346728,0.0017382985876955204,0.4792421476108389,0.4637661234826962,0.006463918235735379,0.031344989754792274,0.17209235472968332,3.675865547320697,1,1,5,0.22080124688818978,1.0247968279173918,0.011113900284260158,0.051582542751071804,False,contrast_drop_lowpos_top50_hgb_shallow_subject5_latent_with_targetid_q0p20,risk_drop_risk_top13_hgb_shallow_subject5_latent_no_targetid_q0p20,drop_lowpos_top50,drop_risk_top13,50,13,-0.0005731973938518,-0.0006033296580744,0.5037028189202102,0.8668022832159339,0.6,0.8,3.0,0.04411764705882353,3.0,0.041666666666666664,20.0,0.14184397163120568,0.44812429846931956,expected_good_but_low_support,-3.21923106221865e-05,0.0018858841744424535,0.4461822119336474,3.0547197922844442,-0.00038334120513747313,0.00102845939010739,0.4881286154878444,0.22045337634617584,0.0001779805211012089,0.0002573696300027604,-0.002218008597238086,0.06304358776670951,-0.0002573696300027604,0.0001779805211012089,-0.002218008597238086,0.00032975275756898324,0.00015667824739552328,2.179599302809872,0.05506759648583445,False,-1.1853534016903147,
q3_contrast_drop_lowpos_top50_hgb_shallow_subject5_latent_with_targetid_q0p20__s4_risk_drop_risk_top13_hgb_shallow_subject5_latent_with_targetid_q0p20,e236_e234_q3s4_tail_materialization,generated,actual_vs_e95,q3_contrast_drop_lowpos_top50_hgb_shallow_subject5_latent_with_targetid_q0p20__s4_risk_drop_risk_top13_hgb_shallow_subject5_latent_with_targetid_q0p20,submission_e95_hardtail_541e3973.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,494,234,"Q1,Q3,S2,S3,S4",-0.0004453710737727803,-0.0005836817205118477,-0.0004125851341242212,-0.000339846366682272,0.0001270226412773984,-0.0051900986226928215,0.0036581441995171106,0.008848242822209931,9.833848841696186e-05,0.000456414863648508,0.0008350921716346728,0.0017382985876955204,0.4792421476108389,0.4637661234826962,0.006463918235735379,0.031344989754792274,0.17209235472968332,3.675865547320697,1,1,5,0.22080124688818978,1.0247968279173918,0.011113900284260158,0.051582542751071804,False,contrast_drop_lowpos_top50_hgb_shallow_subject5_latent_with_targetid_q0p20,risk_drop_risk_top13_hgb_shallow_subject5_latent_with_targetid_q0p20,drop_lowpos_top50,drop_risk_top13,50,13,-0.0005731973938518,-0.0006033296580744,0.5037028189202102,0.8668022832159339,0.6,0.8,3.0,0.04411764705882353,3.0,0.041666666666666664,20.0,0.14184397163120568,0.44812429846931956,expected_good_but_low_support,-3.21923106221865e-05,0.0018858841744424535,0.4461822119336474,3.0547197922844442,-0.00038334120513747313,0.00102845939010739,0.4881286154878444,0.22045337634617584,0.0001779805211012089,0.0002573696300027604,-0.002218008597238086,0.06304358776670951,-0.0002573696300027604,0.0001779805211012089,-0.002218008597238086,0.00032975275756898324,0.00015667824739552328,2.179599302809872,0.05506759648583445,False,-1.1853534016903147,
q3_contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_no_targetid_q0p20__s4_risk_drop_risk_top10_hgb_shallow_subject5_latent_no_targetid_q0p20,e236_e234_q3s4_tail_materialization,generated,actual_vs_e95,q3_contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_no_targetid_q0p20__s4_risk_drop_risk_top10_hgb_shallow_subject5_latent_no_targetid_q0p20,submission_e95_hardtail_541e3973.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,497,234,"Q1,Q3,S2,S3,S4",-0.00048328603509008533,-0.0006215966818291528,-0.00045050009544152616,-0.00037776132799957705,0.00010286869264834216,-0.005322909547019626,0.003711372197748873,0.009034281744768499,9.833848841696186e-05,0.000456414863648508,0.0008406361391762677,0.0017690752148251062,0.4792467221725441,0.4643045624814577,0.006557829064563996,0.03181085121397358,0.17209235472968332,3.7293514008523347,1,1,6,0.20347885367436988,0.9443990318558066,0.010885036707418047,0.050520326523224184,False,contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_no_targetid_q0p20,risk_drop_risk_top10_hgb_shallow_subject5_latent_no_targetid_q0p20,drop_lowpos_p20,drop_risk_top10,50,10,-0.0006605349400697,-0.0005744849015554,0.5037028189202102,0.8668022832159339,0.6,0.8,3.0,0.04411764705882353,3.0,0.041666666666666664,20.0,0.14184397163120568,0.4861469475863769,expected_good_but_low_support,-3.21923106221865e-05,0.0018858841744424535,0.4461822119336474,3.0547197922844442,-0.0004212561664547782,0.0010816873883391525,0.4882364791478729,0.20061157484383077,0.0001400655597839039,0.0003105976282345227,-0.0016795695984765935,0.045721194552889616,-0.0003105976282345227,0.0001400655597839039,-0.0016795695984765935,0.00032975275756898324,0.00010345024916376074,2.179599302809872,0.03522579498348938,False,-1.1930151231293418,
q3_contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_with_targetid_q0p20__s4_risk_drop_risk_top10_hgb_shallow_subject5_latent_no_targetid_q0p20,e236_e234_q3s4_tail_materialization,generated,actual_vs_e95,q3_contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_with_targetid_q0p20__s4_risk_drop_risk_top10_hgb_shallow_subject5_latent_no_targetid_q0p20,submission_e95_hardtail_541e3973.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,497,234,"Q1,Q3,S2,S3,S4",-0.00048328603509008533,-0.0006215966818291528,-0.00045050009544152616,-0.00037776132799957705,0.00010286869264834216,-0.005322909547019626,0.003711372197748873,0.009034281744768499,9.833848841696186e-05,0.000456414863648508,0.0008406361391762677,0.0017690752148251062,0.4792467221725441,0.4643045624814577,0.006557829064563996,0.03181085121397358,0.17209235472968332,3.7293514008523347,1,1,6,0.20347885367436988,0.9443990318558066,0.010885036707418047,0.050520326523224184,False,contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_with_targetid_q0p20,risk_drop_risk_top10_hgb_shallow_subject5_latent_no_targetid_q0p20,drop_lowpos_p20,drop_risk_top10,50,10,-0.0006605349400697,-0.0005744849015554,0.5037028189202102,0.8668022832159339,0.6,0.8,3.0,0.04411764705882353,3.0,0.041666666666666664,20.0,0.14184397163120568,0.4861469475863769,expected_good_but_low_support,-3.21923106221865e-05,0.0018858841744424535,0.4461822119336474,3.0547197922844442,-0.0004212561664547782,0.0010816873883391525,0.4882364791478729,0.20061157484383077,0.0001400655597839039,0.0003105976282345227,-0.0016795695984765935,0.045721194552889616,-0.0003105976282345227,0.0001400655597839039,-0.0016795695984765935,0.00032975275756898324,0.00010345024916376074,2.179599302809872,0.03522579498348938,False,-1.1930151231293418,
q3_contrast_drop_lowpos_top50_hgb_shallow_subject5_latent_no_targetid_q0p20__s4_risk_drop_risk_top10_hgb_shallow_subject5_latent_no_targetid_q0p20,e236_e234_q3s4_tail_materialization,generated,actual_vs_e95,q3_contrast_drop_lowpos_top50_hgb_shallow_subject5_latent_no_targetid_q0p20__s4_risk_drop_risk_top10_hgb_shallow_subject5_latent_no_targetid_q0p20,submission_e95_hardtail_541e3973.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,497,234,"Q1,Q3,S2,S3,S4",-0.00048328603509008533,-0.0006215966818291528,-0.00045050009544152616,-0.00037776132799957705,0.00010286869264834216,-0.005322909547019626,0.003711372197748873,0.009034281744768499,9.833848841696186e-05,0.000456414863648508,0.0008406361391762677,0.0017690752148251062,0.4792467221725441,0.4643045624814577,0.006557829064563996,0.03181085121397358,0.17209235472968332,3.7293514008523347,1,1,6,0.20347885367436988,0.9443990318558066,0.010885036707418047,0.050520326523224184,False,contrast_drop_lowpos_top50_hgb_shallow_subject5_latent_no_targetid_q0p20,risk_drop_risk_top10_hgb_shallow_subject5_latent_no_targetid_q0p20,drop_lowpos_top50,drop_risk_top10,50,10,-0.0005731973938518,-0.0005744849015554,0.5037028189202102,0.8668022832159339,0.6,0.8,3.0,0.04411764705882353,3.0,0.041666666666666664,20.0,0.14184397163120568,0.4861469475863769,expected_good_but_low_support,-3.21923106221865e-05,0.0018858841744424535,0.4461822119336474,3.0547197922844442,-0.0004212561664547782,0.0010816873883391525,0.4882364791478729,0.20061157484383077,0.0001400655597839039,0.0003105976282345227,-0.0016795695984765935,0.045721194552889616,-0.0003105976282345227,0.0001400655597839039,-0.0016795695984765935,0.00032975275756898324,0.00010345024916376074,2.179599302809872,0.03522579498348938,False,-1.1930151231293418,
q3_contrast_drop_lowpos_top50_hgb_shallow_subject5_latent_with_targetid_q0p20__s4_risk_drop_risk_top10_hgb_shallow_subject5_latent_no_targetid_q0p20,e236_e234_q3s4_tail_materialization,generated,actual_vs_e95,q3_contrast_drop_lowpos_top50_hgb_shallow_subject5_latent_with_targetid_q0p20__s4_risk_drop_risk_top10_hgb_shallow_subject5_latent_no_targetid_q0p20,submission_e95_hardtail_541e3973.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,497,234,"Q1,Q3,S2,S3,S4",-0.00048328603509008533,-0.0006215966818291528,-0.00045050009544152616,-0.00037776132799957705,0.00010286869264834216,-0.005322909547019626,0.003711372197748873,0.009034281744768499,9.833848841696186e-05,0.000456414863648508,0.0008406361391762677,0.0017690752148251062,0.4792467221725441,0.4643045624814577,0.006557829064563996,0.03181085121397358,0.17209235472968332,3.7293514008523347,1,1,6,0.20347885367436988,0.9443990318558066,0.010885036707418047,0.050520326523224184,False,contrast_drop_lowpos_top50_hgb_shallow_subject5_latent_with_targetid_q0p20,risk_drop_risk_top10_hgb_shallow_subject5_latent_no_targetid_q0p20,drop_lowpos_top50,drop_risk_top10,50,10,-0.0005731973938518,-0.0005744849015554,0.5037028189202102,0.8668022832159339,0.6,0.8,3.0,0.04411764705882353,3.0,0.041666666666666664,20.0,0.14184397163120568,0.4861469475863769,expected_good_but_low_support,-3.21923106221865e-05,0.0018858841744424535,0.4461822119336474,3.0547197922844442,-0.0004212561664547782,0.0010816873883391525,0.4882364791478729,0.20061157484383077,0.0001400655597839039,0.0003105976282345227,-0.0016795695984765935,0.045721194552889616,-0.0003105976282345227,0.0001400655597839039,-0.0016795695984765935,0.00032975275756898324,0.00010345024916376074,2.179599302809872,0.03522579498348938,False,-1.1930151231293418,
s4_risk_drop_risk_p15_lr_l2_c0p10_stratified5_latent_no_targetid_q0p30,e236_e234_q3s4_tail_materialization,generated,actual_vs_e95,s4_risk_drop_risk_p15_lr_l2_c0p10_stratified5_latent_no_targetid_q0p30,submission_e95_hardtail_541e3973.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,509,250,"Q1,Q3,S2,S3,S4",-0.00040387400907949353,-0.0005329861827902459,-0.0003529251590313945,-0.0003257106854168399,-0.00015908581691667187,-0.005059647673275136,0.0037029532183691233,0.008762600891644259,9.833848841696186e-05,0.00045095333670350593,0.0008382888165167343,0.001796807624462947,0.4812934149164671,0.46867674087093913,0.006336346014309791,0.03012682035437614,0.17209235472968332,3.720891636950816,1,1,5,0.24348803390714388,1.116569342333554,0.011222522814057907,0.0514634116376932,False,,risk_drop_risk_p15_lr_l2_c0p10_stratified5_latent_no_targetid_q0p30,,drop_risk_p15,0,38,,-0.0008331939263461,,0.7189447486311599,,0.8,,,,,,,0.40760935725368136,expected_good_but_low_support,-0.00011237137011385146,0.0022156369320114368,0.45547827129113483,0.8751204894745709,-0.0002616650809525214,0.000783260091040902,0.5038568914349069,0.3171707561242936,0.0002194775857944957,0.00030217864885477303,0.002692608791004858,0.08573037478566362,-0.00030217864885477303,0.0002194775857944957,0.002692608791004858,0.0,0.0004018775464620113,-1.5543122344752192e-15,0.15178497626395218,False,-1.1945316164167985,
s4_risk_drop_risk_p15_lr_l2_c0p10_stratified5_latent_with_targetid_q0p30,e236_e234_q3s4_tail_materialization,generated,actual_vs_e95,s4_risk_drop_risk_p15_lr_l2_c0p10_stratified5_latent_with_targetid_q0p30,submission_e95_hardtail_541e3973.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,509,250,"Q1,Q3,S2,S3,S4",-0.00040387400907949353,-0.0005329861827902459,-0.0003529251590313945,-0.0003257106854168399,-0.00015908581691667187,-0.005059647673275136,0.0037029532183691233,0.008762600891644259,9.833848841696186e-05,0.00045095333670350593,0.0008382888165167343,0.001796807624462947,0.4812934149164671,0.46867674087093913,0.006336346014309791,0.03012682035437614,0.17209235472968332,3.720891636950816,1,1,5,0.24348803390714388,1.116569342333554,0.011222522814057907,0.0514634116376932,False,,risk_drop_risk_p15_lr_l2_c0p10_stratified5_latent_with_targetid_q0p30,,drop_risk_p15,0,38,,-0.0008331939263461,,0.7189447486311599,,0.8,,,,,,,0.40760935725368136,expected_good_but_low_support,-0.00011237137011385146,0.0022156369320114368,0.45547827129113483,0.8751204894745709,-0.0002616650809525214,0.000783260091040902,0.5038568914349069,0.3171707561242936,0.0002194775857944957,0.00030217864885477303,0.002692608791004858,0.08573037478566362,-0.00030217864885477303,0.0002194775857944957,0.002692608791004858,0.0,0.0004018775464620113,-1.5543122344752192e-15,0.15178497626395218,False,-1.1945316164167985,
q3_contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_no_targetid_q0p20__s4_risk_drop_risk_top13_lr_l2_c0p10_subject5_movement_q0p30,e236_e234_q3s4_tail_materialization,generated,actual_vs_e95,q3_contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_no_targetid_q0p20__s4_risk_drop_risk_top13_lr_l2_c0p10_subject5_movement_q0p30,submission_e95_hardtail_541e3973.csv,E234 tail-contrastive Q3/S4 mask applied to E224 and rolled back toward E154.,492,233,"Q1,Q3,S2,S3,S4",-0.00040683187689593203,-0.0005105361693074255,-0.000365670235742033,-0.0003442892256383378,-8.834339874210535e-05,-0.004988972014136015,0.0036303827569443073,0.008619354771080322,9.833848841696186e-05,0.0004379757263444618,0.0007963028370099389,0.0016598864141815486,0.4808088295773936,0.4683894260143359,0.006392865127887656,0.030658274084127166,0.17209235472968332,3.6479696184749284,1,1,5,0.24171775615831828,1.076552136686419,0.011409031305557506,0.05081305248206733,False,contrast_drop_lowpos_p20_hgb_shallow_subject5_latent_no_targetid_q0p20,risk_drop_risk_top13_lr_l2_c0p10_subject5_movement_q0p30,drop_lowpos_p20,drop_risk_top13,50,13,-0.0006605349400697,-0.0005916836148912,0.5037028189202102,0.7346233312142404,0.6,0.7,3.0,0.04411764705882353,3.0,0.041666666666666664,20.0,0.14184397163120568,0.4105097620987992,expected_good_but_low_support,-3.21923106221865e-05,0.0018858841744424535,0.4461822119336474,3.0547197922844442,-0.0003448020082606249,0.0010003048432423592,0.5051859571138706,0.22442429280263357,0.0002165197179780572,0.00022960818742995704,0.002405293934401642,0.08396009703683802,-0.00022960818742995704,0.0002165197179780572,0.002405293934401642,0.00032975275756898324,0.00018483279426055404,2.179599302809872,0.059038512942292176,False,-1.2281831074118577,
