basename,source_path,old_promotion_decision,old_strict_promote,actual_mean,actual_p10,actual_p90,actual_beats_current_rate,incremental_bad_axis_vs_current,null_count,null_strict_rate,null_p90_q20,null_p90_median,null_p90_best,p90_dominance,mean_dominance,worst_mode_p90_dominance,matched_placebo_gate,train_policy_id,train_support_gate,train_gate_splits,train_actual_delta_mean,train_min_dominance,public_lb_if_known,public_delta_vs_current,known_public_worse_than_current,final_governor_decision,public_free_submission_ready,dateblock_p90_dominance,dateblock_null_strict_rate,dateblock_best_null_p90,row_p90_dominance,row_null_strict_rate,row_best_null_p90,subject_p90_dominance,subject_null_strict_rate,subject_best_null_p90
submission_e276_no_media_game_m160_72fc6fa6.csv,analysis_outputs/submission_e276_no_media_game_m160_72fc6fa6.csv,promote_candidate,True,-0.00022907478310133157,-0.0003159964174950335,-0.00012931421602110354,1.0,-0.010213869356740318,21.0,0.9523809523809523,-0.00013382068711135606,-0.00012484030290211895,-0.00015271308522591003,0.7142857142857143,0.38095238095238093,0.5714285714285714,False,no_media_game,True,2.0,-0.00155876806670015,0.9883333333333332,,,False,blocked_by_matched_placebo,False,0.5714285714285714,1.0,-0.0001503430772467951,0.7142857142857143,1.0,-0.00015271308522591003,0.8571428571428571,0.8571428571428571,-0.00013382068711135606
submission_e276_only_mobility_context_m160_6ac81269.csv,analysis_outputs/submission_e276_only_mobility_context_m160_6ac81269.csv,promote_candidate,True,-0.00013058042653415076,-0.0001791113846368699,-9.530512221023784e-05,1.0,-0.00620984826088164,21.0,0.9047619047619048,-0.00011163331817795354,-9.573367168008678e-05,-0.00013841533334476322,0.42857142857142855,0.38095238095238093,0.14285714285714285,False,only_mobility_context,True,2.0,-0.0006183738876994001,0.895,,,False,blocked_by_matched_placebo,False,0.14285714285714285,1.0,-0.00013791053736672058,1.0,0.7142857142857143,-8.458326695289584e-05,0.14285714285714285,1.0,-0.00013841533334476322
submission_e276_jepa_only_m160_75d0e9cf.csv,analysis_outputs/submission_e276_jepa_only_m160_75d0e9cf.csv,promote_candidate,True,-0.00013369168217097354,-0.00017977520766516622,-9.339030303667187e-05,1.0,-0.008256811345324466,21.0,0.8571428571428571,-0.00010214838022241648,-7.896852737993896e-05,-0.0001258312345443898,0.6666666666666666,0.42857142857142855,0.5714285714285714,False,jepa_only,True,2.0,-0.0010330682428895,0.9383333333333334,,,False,blocked_by_matched_placebo,False,0.5714285714285714,1.0,-0.0001258312345443898,0.7142857142857143,0.7142857142857143,-0.00010214838022241648,0.7142857142857143,0.8571428571428571,-0.00012295165576793436
submission_e276_no_social_comm_m160_cea48ae0.csv,analysis_outputs/submission_e276_no_social_comm_m160_cea48ae0.csv,promote_candidate,True,-0.00018694074124302336,-0.0003265481129352075,-9.215557645057727e-05,0.9705882352941176,-0.003803609374424727,21.0,1.0,-0.00011809243855579635,-9.996400330588769e-05,-0.00013121827901319612,0.47619047619047616,0.19047619047619047,0.2857142857142857,False,no_social_comm,True,2.0,-0.0015506583385207998,0.9516666666666668,,,False,blocked_by_matched_placebo,False,0.42857142857142855,1.0,-0.00012541351852161464,0.7142857142857143,1.0,-0.00013121827901319612,0.2857142857142857,1.0,-0.00011809243855579635
submission_e276_no_cognitive_money_m160_35f41cd8.csv,analysis_outputs/submission_e276_no_cognitive_money_m160_35f41cd8.csv,promote_candidate,True,-0.00019431125408564948,-0.00032959018476253887,-8.628126010479278e-05,0.9705882352941176,-0.0030352363325275022,21.0,1.0,-0.00011324089142619907,-9.637659521166403e-05,-0.00012943020664986222,0.2857142857142857,0.14285714285714285,0.0,False,no_cognitive_money,True,2.0,-0.00162358816745635,0.96,,,False,blocked_by_matched_placebo,False,0.0,1.0,-0.00011949723464477605,0.2857142857142857,1.0,-0.00012943020664986222,0.5714285714285714,1.0,-0.00011513455376527944
submission_e275_q_sleep_amp_m160_86528b2f.csv,analysis_outputs/submission_e275_q_sleep_amp_m160_86528b2f.csv,promote_candidate,True,-0.00019047286810265008,-0.0003238174565728774,-8.472589751972061e-05,0.9705882352941176,-0.004007782360699985,21.0,0.9523809523809523,-9.69604135444951e-05,-8.170454120500177e-05,-0.00011869005324713214,0.5714285714285714,0.42857142857142855,0.42857142857142855,False,full_qsleep,True,2.0,-0.0016808207296965,0.9516666666666668,,,False,blocked_by_matched_placebo,False,0.42857142857142855,1.0,-0.00010825621237762142,0.5714285714285714,1.0,-0.00011869005324713214,0.7142857142857143,0.8571428571428571,-9.911496223822377e-05
submission_e276_story_full_rebuild_m160_00f95c9a.csv,analysis_outputs/submission_e276_story_full_rebuild_m160_00f95c9a.csv,promote_candidate,True,-0.00018801369223378064,-0.00032099917486506295,-8.276875102595271e-05,0.9705882352941176,-0.0037797896429369038,21.0,0.9523809523809523,-8.588603068577931e-05,-7.548023702329491e-05,-0.00010996584990739474,0.6666666666666666,0.3333333333333333,0.5714285714285714,False,full_qsleep,True,2.0,-0.0016808207296965,0.9516666666666668,,,False,blocked_by_matched_placebo,False,0.7142857142857143,1.0,-9.8758552809417e-05,0.5714285714285714,0.8571428571428571,-0.00010996584990739474,0.7142857142857143,1.0,-9.521892809576343e-05
submission_e276_no_routine_calendar_m160_9ee2a993.csv,analysis_outputs/submission_e276_no_routine_calendar_m160_9ee2a993.csv,promote_candidate,True,-0.0001674787312124294,-0.00030674193944592234,-7.227547272971778e-05,0.9705882352941176,-0.0030288252554764306,21.0,0.9523809523809523,-9.467248410807958e-05,-7.708757070005488e-05,-0.00011686864245894686,0.38095238095238093,0.19047619047619047,0.0,False,no_routine_calendar,True,2.0,-0.00152249442154125,0.955,,,False,blocked_by_matched_placebo,False,0.0,1.0,-0.0001029614397530799,0.7142857142857143,0.8571428571428571,-0.00011686864245894686,0.42857142857142855,1.0,-9.467248410807958e-05
submission_e275_q_sleep_amp_m145_3a3aff10.csv,analysis_outputs/submission_e275_q_sleep_amp_m145_3a3aff10.csv,promote_candidate,True,-0.00016491614219679913,-0.00028685949318841815,-7.008931913382638e-05,0.9705882352941176,-0.0036320527643843303,21.0,0.9523809523809523,-9.289086032794437e-05,-8.177423537662243e-05,-0.00011001908679063981,0.14285714285714285,0.14285714285714285,0.0,False,full_qsleep,True,2.0,-0.0016808207296965,0.9516666666666668,,,False,blocked_by_matched_placebo,False,0.0,1.0,-9.289086032794437e-05,0.2857142857142857,0.8571428571428571,-0.00011001908679063981,0.14285714285714285,1.0,-0.00010595656544354976
submission_e275_q_sleep_amp_m130_27722489.csv,analysis_outputs/submission_e275_q_sleep_amp_m130_27722489.csv,promote_candidate,True,-0.00014197503613717994,-0.0002518946178160196,-6.407548258871579e-05,0.9705882352941176,-0.0032563231680687033,21.0,0.7142857142857143,-7.116401746190895e-05,-5.855130933110805e-05,-9.65935593869164e-05,0.6666666666666666,0.47619047619047616,0.42857142857142855,False,full_qsleep,True,2.0,-0.0016808207296965,0.9516666666666668,,,False,blocked_by_matched_placebo,False,0.42857142857142855,1.0,-9.65935593869164e-05,0.5714285714285714,0.7142857142857143,-7.570320596354016e-05,1.0,0.42857142857142855,-5.855130933110805e-05
submission_e276_q3_only_m160_6034ca83.csv,analysis_outputs/submission_e276_q3_only_m160_6034ca83.csv,promote_candidate,True,-0.00011880724353229192,-0.0001564576559421371,-5.767992840109291e-05,1.0,-0.008487963832682133,21.0,0.8571428571428571,-6.323388830894749e-05,-5.488914967851128e-05,-7.48182485115783e-05,0.5238095238095238,0.19047619047619047,0.0,False,q3_only,True,2.0,-0.00112102351133355,0.9733333333333334,,,False,blocked_by_matched_placebo,False,0.8571428571428571,0.8571428571428571,-5.828557104155618e-05,0.0,1.0,-7.48182485115783e-05,0.7142857142857143,0.7142857142857143,-6.0849827472477426e-05
submission_e275_q_sleep_amp_m114_c3771d1c.csv,analysis_outputs/submission_e275_q_sleep_amp_m114_c3771d1c.csv,promote_candidate,True,-0.00011899038476272386,-0.00021431872186171465,-5.7493149592326604e-05,0.9705882352941176,-0.002880593571753104,21.0,0.6666666666666666,-7.12820031946792e-05,-6.427897854552011e-05,-8.442140584451012e-05,0.42857142857142855,0.19047619047619047,0.14285714285714285,False,full_qsleep,True,2.0,-0.0016808207296965,0.9516666666666668,,,False,blocked_by_matched_placebo,False,0.14285714285714285,0.8571428571428571,-8.023171015884124e-05,0.42857142857142855,0.5714285714285714,-8.442140584451012e-05,0.7142857142857143,0.5714285714285714,-7.573400314558684e-05
submission_e276_no_diary_global_m160_d8951434.csv,analysis_outputs/submission_e276_no_diary_global_m160_d8951434.csv,promote_candidate,True,-0.00012520374147341373,-0.0001812698000833111,-5.0407502424043796e-05,0.9705882352941176,-0.0013477089846883616,21.0,0.6666666666666666,-7.17200836544965e-05,-6.371978193541498e-05,-9.974483236380826e-05,0.3333333333333333,0.19047619047619047,0.14285714285714285,False,no_diary_global,False,1.0,-0.0013904505103165,0.8533333333333334,,,False,blocked_by_matched_placebo,False,0.14285714285714285,0.8571428571428571,-9.974483236380826e-05,0.7142857142857143,0.2857142857142857,-7.195163542015467e-05,0.14285714285714285,0.8571428571428571,-9.213863087856378e-05
submission_e274_q_sleep_subjective_top12_8e391007.csv,analysis_outputs/submission_e274_q_sleep_subjective_top12_8e391007.csv,too_small_to_submit,False,-9.834654643108171e-05,-0.00017753429382537633,-4.87798391710768e-05,0.9705882352941176,-0.0025048639754375324,21.0,0.38095238095238093,-6.15187799157067e-05,-4.7362513198815975e-05,-8.176465030916651e-05,0.5238095238095238,0.38095238095238093,0.2857142857142857,False,full_qsleep,True,2.0,-0.0016808207296965,0.9516666666666668,,,False,too_small_to_submit,False,0.2857142857142857,0.7142857142857143,-7.111119896171241e-05,0.8571428571428571,0.0,-4.9650880468845904e-05,0.42857142857142855,0.42857142857142855,-8.176465030916651e-05
submission_e275_q_sleep_amp_m100_8e391007.csv,analysis_outputs/submission_e275_q_sleep_amp_m100_8e391007.csv,too_small_to_submit,False,-9.834654643108149e-05,-0.00017753429382537595,-4.877983917107672e-05,0.9705882352941176,-0.0025048639754375324,21.0,0.6666666666666666,-6.778529091387992e-05,-5.592723630986005e-05,-8.416689034588158e-05,0.23809523809523808,0.14285714285714285,0.0,False,full_qsleep,True,2.0,-0.0016808207296965,0.9516666666666668,,,False,too_small_to_submit,False,0.0,1.0,-8.416689034588158e-05,0.42857142857142855,0.42857142857142855,-8.312463150756647e-05,0.2857142857142857,0.5714285714285714,-7.282050604587584e-05
submission_e276_no_bedtime_phone_m160_b81efadd.csv,analysis_outputs/submission_e276_no_bedtime_phone_m160_b81efadd.csv,too_small_to_submit,False,-0.00013496948698809408,-0.00025944141078524605,-4.0128080474931236e-05,0.9411764705882353,-0.0009161409909365092,21.0,0.5238095238095238,-6.405186696464234e-05,-5.30764110269771e-05,-7.502641489394319e-05,0.42857142857142855,0.23809523809523808,0.2857142857142857,False,no_bedtime_phone,True,2.0,-0.0015636856283582998,0.9166666666666666,,,False,too_small_to_submit,False,0.2857142857142857,0.7142857142857143,-7.502641489394319e-05,0.7142857142857143,0.2857142857142857,-5.375876123732076e-05,0.2857142857142857,0.5714285714285714,-6.970962286016741e-05
submission_e275_q_sleep_amp_m080_f6617ef0.csv,analysis_outputs/submission_e275_q_sleep_amp_m080_f6617ef0.csv,too_small_to_submit,False,-7.45903970387877e-05,-0.00013471141122474694,-3.776181837957669e-05,0.9705882352941176,-0.0020038911803498816,21.0,0.38095238095238093,-5.3027648584553305e-05,-4.746085953059186e-05,-5.815724825666607e-05,0.14285714285714285,0.09523809523809523,0.0,False,full_qsleep,True,2.0,-0.0016808207296965,0.9516666666666668,,,False,too_small_to_submit,False,0.14285714285714285,0.42857142857142855,-5.254738321667113e-05,0.0,0.5714285714285714,-5.815724825666607e-05,0.2857142857142857,0.14285714285714285,-5.539302771539347e-05
submission_e274_q3_boundary_energy_top8_e5e4b0f4.csv,analysis_outputs/submission_e274_q3_boundary_energy_top8_e5e4b0f4.csv,too_small_to_submit,False,-5.064982787416071e-05,-6.615297530762238e-05,-2.6448964026809357e-05,1.0,-0.004736222625308761,21.0,0.0,-3.150176315101872e-05,-2.630009944064341e-05,-3.464325805304232e-05,0.5238095238095238,0.3333333333333333,0.14285714285714285,False,,,,,,,,False,too_small_to_submit,False,0.5714285714285714,0.0,-2.7030228399754283e-05,0.14285714285714285,0.0,-3.464325805304232e-05,0.8571428571428571,0.0,-2.7070105220495535e-05
submission_e275_q_sleep_amp_m060_519b3f22.csv,analysis_outputs/submission_e275_q_sleep_amp_m060_519b3f22.csv,too_small_to_submit,False,-5.263389281097957e-05,-9.506607945964014e-05,-2.613646555838706e-05,0.9411764705882353,-0.0015029183852624806,21.0,0.047619047619047616,-4.0428292264287465e-05,-3.131363222562215e-05,-5.054082081125708e-05,0.23809523809523808,0.2857142857142857,0.14285714285714285,False,full_qsleep,True,2.0,-0.0016808207296965,0.9516666666666668,,,False,too_small_to_submit,False,0.14285714285714285,0.0,-4.720712931623456e-05,0.14285714285714285,0.14285714285714285,-5.054082081125708e-05,0.42857142857142855,0.0,-4.0589870237562276e-05
submission_e269_combo_phonebed5_anti2_sharp_eea8f640.csv,analysis_outputs/submission_e269_combo_phonebed5_anti2_sharp_eea8f640.csv,too_small_to_submit,False,-1.8158848650484143e-05,-2.4051224500215392e-05,-8.50545920809663e-06,1.0,-0.0006094213360651468,21.0,0.0,-8.877761580767564e-06,-8.502547718655643e-06,-1.0131270873210838e-05,0.5238095238095238,0.9047619047619048,0.42857142857142855,False,,,,,,,,False,too_small_to_submit,False,0.42857142857142855,0.0,-9.185948773604733e-06,0.42857142857142855,0.0,-1.0131270873210838e-05,0.7142857142857143,0.0,-8.893536485437148e-06
submission_e269_anti_e256_tophalf_beta035_4e910856.csv,analysis_outputs/submission_e269_anti_e256_tophalf_beta035_4e910856.csv,too_small_to_submit,False,-1.7222688441335503e-05,-2.2775097569699378e-05,-8.140836846414151e-06,1.0,-0.0006864884794784976,21.0,0.0,-8.734908172406931e-06,-8.270793622381771e-06,-9.118220775953496e-06,0.38095238095238093,0.42857142857142855,0.14285714285714285,False,,,,,,,,False,too_small_to_submit,False,0.14285714285714285,0.0,-9.118220775953496e-06,0.42857142857142855,0.0,-8.833478862333555e-06,0.5714285714285714,0.0,-9.007709415221637e-06
submission_e269_combo_phonebed8_anti4_small_b27a2e23.csv,analysis_outputs/submission_e269_combo_phonebed8_anti4_small_b27a2e23.csv,too_small_to_submit,False,-1.1177599673730721e-05,-1.5891679088099973e-05,-3.3106431793117917e-06,0.9705882352941176,7.497226467090279e-05,21.0,0.0,-3.692670934664614e-06,-3.356112084858389e-06,-4.803881186777464e-06,0.47619047619047616,1.0,0.0,False,,,,,,,,False,too_small_to_submit,False,0.0,0.0,-4.4725351340327214e-06,0.7142857142857143,0.0,-4.803881186777464e-06,0.7142857142857143,0.0,-3.541370807699162e-06
submission_e269_phonebed_e247only_top8_amp015_bd6b7fee.csv,analysis_outputs/submission_e269_phonebed_e247only_top8_amp015_bd6b7fee.csv,too_small_to_submit,False,-3.809943046702433e-06,-4.863022585989781e-06,-2.459605775104158e-06,1.0,-6.475387988502668e-05,21.0,0.0,-1.9214393645903536e-06,-1.6524827993342996e-06,-2.3231516690765476e-06,1.0,1.0,1.0,False,,,,,,,,False,too_small_to_submit,False,1.0,0.0,-2.3231516690765476e-06,1.0,0.0,-1.9214393645903536e-06,1.0,0.0,-2.0029452687163195e-06
submission_e271_cashflow_top8_anti4_tiny_ccd08be8.csv,analysis_outputs/submission_e271_cashflow_top8_anti4_tiny_ccd08be8.csv,too_small_to_submit,False,-5.421939462332474e-06,-7.554618941868602e-06,-1.953292028818809e-06,1.0,3.168082411797446e-06,21.0,0.0,-2.1603159921645034e-06,-1.9015415292060534e-06,-2.816144284034619e-06,0.5238095238095238,0.9523809523809523,0.2857142857142857,False,,,,,,,,False,too_small_to_submit,False,0.2857142857142857,0.0,-2.2081143682841496e-06,0.5714285714285714,0.0,-2.816144284034619e-06,0.7142857142857143,0.0,-2.184247554125329e-06
submission_e269_phonebed_e247only_top5_amp025_d487a8ab.csv,analysis_outputs/submission_e269_phonebed_e247only_top5_amp025_d487a8ab.csv,too_small_to_submit,False,-4.243508898191794e-06,-5.659593434782579e-06,-1.907809996775985e-06,1.0,-2.6253299211576042e-05,21.0,0.0,-1.6265573175651392e-06,-3.6243350852840416e-07,-1.9815482356492247e-06,0.8571428571428571,0.9523809523809523,0.7142857142857143,False,,,,,,,,False,too_small_to_submit,False,1.0,0.0,-1.3101725112896646e-06,0.7142857142857143,0.0,-1.9810156713019778e-06,0.8571428571428571,0.0,-1.9815482356492247e-06
submission_e269_anti_e256_bright_lowphone_beta025_23b79263.csv,analysis_outputs/submission_e269_anti_e256_bright_lowphone_beta025_23b79263.csv,too_small_to_submit,False,-1.0156745630548004e-05,-1.514839615195118e-05,-1.6005130048222072e-06,0.9411764705882353,0.0001584692107236274,21.0,0.0,-3.0669629696585946e-06,-2.6592874181787527e-06,-3.44241008749799e-06,0.19047619047619047,0.9523809523809523,0.0,False,,,,,,,,False,too_small_to_submit,False,0.0,0.0,-3.44241008749799e-06,0.5714285714285714,0.0,-2.776199464378976e-06,0.0,0.0,-2.9592691408190233e-06
submission_e269_e247only_all_amp006_control_2cef7c9d.csv,analysis_outputs/submission_e269_e247only_all_amp006_control_2cef7c9d.csv,too_small_to_submit,False,-2.100108240803483e-06,-2.621642393391875e-06,-1.4600455223153757e-06,1.0,-9.070363078922394e-05,21.0,0.0,-1.3598948162527728e-06,-1.1405649491748172e-06,-1.608746066098163e-06,0.8571428571428571,0.8571428571428571,0.5714285714285714,False,,,,,,,,False,too_small_to_submit,False,1.0,0.0,-1.3596377222571517e-06,0.5714285714285714,0.0,-1.608746066098163e-06,1.0,0.0,-1.2055562782676912e-06
