selector,feature_type,feature,level,n_valid,selected_n,selected_mean,population_mean,diff,lift,perm_p_two_sided,z,abs_z
e230_swing25,continuous,subject_test_pos_frac,,250.0,25.0,0.5783731246748125,0.5,0.0783731246748125,1.1567462493473115,0.16496700659868027,1.390298242085235,1.390298242085235
e230_swing25,continuous,subject_pos_frac,,250.0,25.0,0.5783731246748125,0.5,0.0783731246748125,1.1567462493473115,0.16716656668666266,1.37275906729951,1.37275906729951
e230_swing25,category,subject_id,id01,250.0,25.0,0.04,0.108,-0.068,0.370370370366941,0.33313337332533494,-1.157506520390096,1.157506520390096
e230_swing25,continuous,min_train_gap,,250.0,25.0,6.24,5.244,0.9960000000000004,1.1899313501141897,0.28254349130173967,1.1131605287570088,1.1131605287570088
e230_swing25,category,sleep_weekday,2.0,250.0,25.0,0.08,0.156,-0.076,0.5128205128172255,0.39372125574885025,-1.1001099316913154,1.1001099316913154
e230_swing25,category,lifelog_weekday,1.0,250.0,25.0,0.08,0.156,-0.076,0.5128205128172255,0.39472105578884226,-1.0941089189091147,1.0941089189091147
e230_swing25,continuous,base_prob,,250.0,25.0,0.5810035504097621,0.6106028157755145,-0.029599265365752303,0.9515245187182598,0.28774245150969807,-1.0752120415904178,1.0752120415904178
e230_swing25,continuous,gap_adjacent_1,,250.0,25.0,0.12,0.2,-0.08000000000000002,0.5999999999969999,0.4341131773645271,-1.0462829704486472,1.0462829704486472
e230_swing25,continuous,near_test_edge_2,,250.0,25.0,0.16,0.24,-0.07999999999999999,0.666666666663889,0.46170765846830636,-0.9832557495841695,0.9832557495841695
e230_swing25,continuous,e215_pred_norm,,250.0,25.0,4.404331361588199,4.216531963742271,0.1877993978459287,1.044538829412361,0.3593281343731254,0.9271239427974435,0.9271239427974435
e230_swing25,continuous,e215_pred_to_context_cos,,250.0,25.0,0.7267079340579439,0.7430842408243252,-0.016376306766381354,0.9779617089588758,0.41011797640471903,-0.8188287818178117,0.8188287818178117
e230_swing25,category,lifelog_weekday,0.0,250.0,25.0,0.2,0.148,0.05200000000000002,1.3513513513422206,0.5478904219156169,0.7712849481988147,0.7712849481988147
e230_swing25,category,sleep_weekday,1.0,250.0,25.0,0.2,0.148,0.05200000000000002,1.3513513513422206,0.5610877824435113,0.770913987990372,0.770913987990372
e230_swing25,continuous,prev_train_gap,,250.0,25.0,7.68,6.916,0.7639999999999993,1.1104684788893708,0.44891021795640873,0.7644824259916253,0.7644824259916253
e230_swing25,continuous,between_train_runs,,250.0,25.0,0.56,0.624,-0.06399999999999995,0.8974358974344594,0.5148970205958808,-0.6915596351147991,0.6915596351147991
e230_swing25,continuous,base_margin,,250.0,25.0,0.16605285971722028,0.1554176954807031,0.01063516423651717,1.0684295581822547,0.5408918216356728,0.6095987187733745,0.6095987187733745
e230_swing25,category,subject_id,id10,250.0,25.0,0.12,0.088,0.032,1.3636363636208677,0.7124575084983004,0.5804079071898415,0.5804079071898415
e230_swing25,continuous,full_margin,,250.0,25.0,0.14016268587365524,0.14982600580313932,-0.009663319929484077,0.9355030531674421,0.5758848230353929,-0.5571001685972998,0.5571001685972998
e230_swing25,continuous,next_train_gap,,156.0,14.0,5.928571428571429,6.634615384615385,-0.7060439560439562,0.8935817805381676,0.614877024595081,-0.5379592175796959,0.5379592175796959
e230_swing25,continuous,e208_pred_norm,,250.0,25.0,2.6641497392055924,2.706138629553979,-0.04198889034838649,0.9844838361602001,0.596880623875225,-0.5275169408608514,0.5275169408608514
e230_swing25,continuous,e208_pred_pc14,,250.0,25.0,0.04895341529200475,0.07993099236759979,-0.030977577075595043,0.6124459842342165,0.6232753449310138,-0.496844180958103,0.496844180958103
e230_swing25,category,subject_id,id09,250.0,25.0,0.08,0.108,-0.027999999999999997,0.740740740733882,0.7480503899220156,-0.4722877902231767,0.4722877902231767
e230_swing25,continuous,distance_to_test_edge,,250.0,25.0,6.24,5.92,0.3200000000000003,1.054054054053876,0.6896620675864827,0.4286905005547855,0.4286905005547855
e230_swing25,category,subject_id,id06,250.0,25.0,0.12,0.096,0.023999999999999994,1.249999999986979,0.7172565486902619,0.42728670377105293,0.42728670377105293
e230_swing25,continuous,near_test_edge_5,,250.0,25.0,0.44,0.48,-0.03999999999999998,0.916666666664757,0.8324335132973405,-0.4161559881285602,0.4161559881285602
e230_swing25,continuous,e208_s2_pred_norm,,250.0,25.0,3.2316511987305803,3.195217345882262,0.03643385284831835,1.0114026211375762,0.6920615876824635,0.3993050079163581,0.3993050079163581
e230_swing25,category,lifelog_weekday,5.0,250.0,25.0,0.16,0.14,0.01999999999999999,1.1428571428489795,1.0,0.30168871507861666,0.30168871507861666
e230_swing25,category,sleep_weekday,6.0,250.0,25.0,0.16,0.14,0.01999999999999999,1.1428571428489795,1.0,0.30096209417076203,0.30096209417076203
e230_swing25,continuous,gap_adjacent_2,,250.0,25.0,0.32,0.344,-0.023999999999999966,0.9302325581368309,0.8202359528094381,-0.26549925238942346,0.26549925238942346
e230_swing25,category,sleep_weekday,5.0,250.0,25.0,0.16,0.144,0.016000000000000014,1.111111111103395,1.0,0.23821659876930423,0.23821659876930423
e230_swing25,category,lifelog_weekday,4.0,250.0,25.0,0.16,0.144,0.016000000000000014,1.111111111103395,1.0,0.23628746178897964,0.23628746178897964
e230_swing25,category,subject_id,id04,250.0,25.0,0.12,0.108,0.011999999999999997,1.111111111100823,1.0,0.20308916419016884,0.20308916419016884
e230_swing25,category,sleep_weekday,0.0,250.0,25.0,0.12,0.132,-0.01200000000000001,0.9090909090840219,1.0,-0.18710476249753633,0.18710476249753633
e230_swing25,category,lifelog_weekday,3.0,250.0,25.0,0.12,0.132,-0.01200000000000001,0.9090909090840219,1.0,-0.18685478473049089,0.18685478473049089
e230_swing25,category,lifelog_weekday,6.0,250.0,25.0,0.12,0.132,-0.01200000000000001,0.9090909090840219,1.0,-0.1861857008165773,0.1861857008165773
e230_swing25,category,sleep_weekday,4.0,250.0,25.0,0.12,0.132,-0.01200000000000001,0.9090909090840219,1.0,-0.18386885632068567,0.18386885632068567
e230_swing25,category,sleep_weekday,3.0,250.0,25.0,0.16,0.148,0.01200000000000001,1.0810810810737765,1.0,0.17559903955307177,0.17559903955307177
e230_swing25,category,lifelog_weekday,2.0,250.0,25.0,0.16,0.148,0.01200000000000001,1.0810810810737765,1.0,0.1748566305823426,0.1748566305823426
e230_swing25,category,subject_id,id02,250.0,25.0,0.12,0.128,-0.008000000000000007,0.9374999999926756,1.0,-0.12556087754277603,0.12556087754277603
e230_swing25,category,subject_id,id03,250.0,25.0,0.08,0.084,-0.0040000000000000036,0.9523809523696144,1.0,-0.07712087042588205,0.07712087042588205
e230_swing25,category,subject_id,id07,250.0,25.0,0.12,0.12,0.0,0.9999999999916667,1.0,0.0,0.0
e237_drop,continuous,abs_logit_e237_minus_e224_q3,,250.0,25.0,0.09282638642174022,0.009282638642174058,0.08354374777956616,9.99999999892268,0.0001999600079984003,14.56971537341609,14.56971537341609
e237_drop,continuous,e224_top_abs_50,,250.0,25.0,0.96,0.2,0.76,4.7999999999759995,0.0001999600079984003,9.868878291299186,9.868878291299186
e237_drop,continuous,abs_logit_step,,250.0,25.0,0.18565277284348045,0.0715558091001045,0.11409696374337594,2.594517135305717,0.0001999600079984003,9.331650491241609,9.331650491241609
e237_drop,continuous,abs_logit_e224_minus_e154_q3,,250.0,25.0,0.09282638642174022,0.03577790455005223,0.05704848187168799,2.5945171352694603,0.0001999600079984003,9.268400609513547,9.268400609513547
e237_drop,continuous,abs_logit_e224_minus_e95_q3,,250.0,25.0,0.09548189679089525,0.03805550213370384,0.05742639465719141,2.509016868386628,0.0001999600079984003,9.044446046472398,9.044446046472398
e237_drop,continuous,e224_top_abs_25,,250.0,25.0,0.52,0.1,0.42000000000000004,5.199999999948,0.0001999600079984003,7.2694899159844075,7.2694899159844075
e237_drop,continuous,e208_resid_self_abs_mean,,250.0,25.0,0.9014194653322207,0.6597890847464398,0.2416303805857809,1.3662236708224333,0.0001999600079984003,4.680606887175279,4.680606887175279
e237_drop,continuous,e208_nn_target_dist,,250.0,25.0,9.234042993571814,7.051430716636272,2.182612276935542,1.3095275788195504,0.0001999600079984003,4.593880117712166,4.593880117712166
e237_drop,continuous,e208_resid_self_norm,,250.0,25.0,9.127559582930296,6.739938672280147,2.387620910650149,1.3542496492540121,0.0003999200159968006,4.447336742303096,4.447336742303096
e237_drop,continuous,e208_resid_self_pc10,,250.0,25.0,0.7684473941467579,0.11412073272593633,0.6543266614208215,6.733635298201853,0.0001999600079984003,4.265423031520466,4.265423031520466
e237_drop,continuous,e208_resid_nn_norm,,250.0,25.0,6.3229985972486205,5.191660639152297,1.1313379580963234,1.2179144664355088,0.0001999600079984003,4.20015936492596,4.20015936492596
e237_drop,continuous,prob_gap,,250.0,25.0,-0.02053158832881141,-0.0051130200102018535,-0.015418568318609556,4.015550162499053,0.0003999200159968006,-3.906081278157295,3.906081278157295
e237_drop,continuous,logit_step,,250.0,25.0,-0.0853095978852638,-0.023001195264644468,-0.062308402620619326,3.708920206425253,0.0003999200159968006,-3.496653968747163,3.496653968747163
e237_drop,continuous,full_margin,,250.0,25.0,0.08935737267429915,0.14982600580313932,-0.06046863312884017,0.5964076275991229,0.0005998800239952009,-3.4791880868250917,3.4791880868250917
e237_drop,continuous,full_prob,,250.0,25.0,0.5209412823932713,0.6054897957653127,-0.08454851337204139,0.860363438055903,0.0021995600879824036,-3.2011927134212717,3.2011927134212717
e237_drop,continuous,e215_pred_norm,,250.0,25.0,4.844892620810227,4.216531963742271,0.6283606570679563,1.1490230982404608,0.002999400119976005,3.1844040776002345,3.1844040776002345
e237_drop,continuous,base_margin,,250.0,25.0,0.10326453949887526,0.1554176954807031,-0.05215315598182785,0.6644323169174279,0.0033993201359728054,-3.0226626272196677,3.0226626272196677
e237_drop,continuous,e215_resid_norm,,250.0,25.0,5.2259288726118935,4.190743714461499,1.0351851581503944,1.247017052027522,0.010797840431913617,2.954007633684428,2.954007633684428
e237_drop,continuous,e215_resid_abs_mean,,250.0,25.0,0.5440727217868256,0.45647220268231203,0.08760051910451361,1.1919076749658917,0.016396720655868825,2.761056552843378,2.761056552843378
e237_drop,continuous,base_prob,,250.0,25.0,0.5414728707220827,0.6106028157755145,-0.06912994505343173,0.886784103727858,0.009798040391921616,-2.582313281304831,2.582313281304831
e237_drop,continuous,e208_s2_pred_norm,,250.0,25.0,3.4184787539014643,3.195217345882262,0.22326140801920236,1.06987362168206,0.01219756048790242,2.455140728192096,2.455140728192096
e237_drop,continuous,prev_train_gap,,250.0,25.0,9.24,6.916,2.324,1.3360323886637744,0.021195760847830435,2.3064016692059144,2.3064016692059144
e237_drop,category,subject_id,id10,250.0,25.0,0.2,0.088,0.11200000000000002,2.2727272727014465,0.04859028194361128,2.1067299114974714,2.1067299114974714
e237_drop,continuous,e208_pred_to_self_cos,,250.0,25.0,0.46734326957900874,0.5243012857163201,-0.05695801613731133,0.8913639586819161,0.03799240151969606,-2.0676389600999516,2.0676389600999516
e237_drop,category,subject_id,id04,250.0,25.0,0.0,0.108,-0.108,0.0,0.08658268346330734,-1.8263436404050157,1.8263436404050157
e237_drop,category,subject_id,id03,250.0,25.0,0.0,0.084,-0.084,0.0,0.15256948610277946,-1.5889916570656542,1.5889916570656542
e237_drop,category,subject_id,id01,250.0,25.0,0.2,0.108,0.09200000000000001,1.8518518518347051,0.16836632673465307,1.5534627386794257,1.5534627386794257
e237_drop,continuous,near_test_edge_2,,250.0,25.0,0.12,0.24,-0.12,0.49999999999791667,0.21715656868626274,-1.4834582176603737,1.4834582176603737
e237_drop,continuous,e215_deep_resid_abs_mean,,250.0,25.0,0.6142104492696515,0.5535392076780761,0.06067124159157544,1.1096060419007405,0.13777244551089782,1.4637624924922825,1.4637624924922825
e237_drop,continuous,min_train_gap,,250.0,25.0,6.44,5.244,1.1960000000000006,1.2280701754383625,0.1875624875024995,1.3477300117092916,1.3477300117092916
e237_drop,continuous,e208_pred_norm,,250.0,25.0,2.8119268261428774,2.706138629553979,0.10578819658889849,1.0390919354361736,0.18316336732653468,1.3392900168567996,1.3392900168567996
e237_drop,continuous,e215_quiet_resid_abs_mean,,250.0,25.0,0.477906797219339,0.4178497984922551,0.060056998727083866,1.1437286770094095,0.17896420715856828,1.3263337473288965,1.3263337473288965
e237_drop,category,lifelog_weekday,1.0,250.0,25.0,0.24,0.156,0.08399999999999999,1.5384615384516764,0.23475304939012198,1.2317355276294268,1.2317355276294268
e237_drop,category,sleep_weekday,2.0,250.0,25.0,0.24,0.156,0.08399999999999999,1.5384615384516764,0.2499500099980004,1.21733868657153,1.21733868657153
e237_drop,continuous,gap_adjacent_2,,250.0,25.0,0.24,0.344,-0.10399999999999998,0.6976744186026231,0.27654469106178764,-1.1482701125844947,1.1482701125844947
e237_drop,continuous,distance_to_test_edge,,250.0,25.0,6.76,5.92,0.8399999999999999,1.141891891891699,0.2641471705658868,1.1434955088903753,1.1434955088903753
e237_drop,continuous,gap_adjacent_1,,250.0,25.0,0.12,0.2,-0.08000000000000002,0.5999999999969999,0.42031593681263746,-1.049907239319871,1.049907239319871
e237_drop,category,lifelog_weekday,2.0,250.0,25.0,0.08,0.148,-0.06799999999999999,0.5405405405368883,0.38712257548490303,-1.0126443153956441,1.0126443153956441
e237_drop,category,sleep_weekday,3.0,250.0,25.0,0.08,0.148,-0.06799999999999999,0.5405405405368883,0.3977204559088182,-1.0110431702835603,1.0110431702835603
e237_drop,category,subject_id,id06,250.0,25.0,0.04,0.096,-0.056,0.4166666666623264,0.4819036192761448,-0.9899002473313343,0.9899002473313343
e237_drop,continuous,e215_resid_pc10,,250.0,25.0,-0.20333316886248223,-0.03041229540065952,-0.17292087346182272,6.6858869477099265,0.35892821435712857,-0.9109714666517451,0.9109714666517451
e237_drop,category,subject_id,id09,250.0,25.0,0.16,0.108,0.052000000000000005,1.481481481467764,0.48670265946810637,0.8835305268542953,0.8835305268542953
e237_drop,category,subject_id,id08,250.0,25.0,0.12,0.076,0.044,1.5789473684002768,0.4221155768846231,0.8706547827771,0.8706547827771
e237_drop,continuous,next_train_gap,,156.0,17.0,7.647058823529412,6.634615384615385,1.012443438914027,1.15260017050281,0.3903219356128774,0.8694532183205679,0.8694532183205679
e237_drop,category,subject_id,id05,250.0,25.0,0.04,0.084,-0.044000000000000004,0.4761904761848072,0.4871025794841032,-0.8437051629959925,0.8437051629959925
e237_drop,category,sleep_weekday,5.0,250.0,25.0,0.2,0.144,0.05600000000000002,1.3888888888792439,0.5448910217956409,0.8423585369888141,0.8423585369888141
e237_drop,continuous,near_test_edge_5,,250.0,25.0,0.4,0.48,-0.07999999999999996,0.8333333333315973,0.5308938212357528,-0.8300614540465356,0.8300614540465356
e237_drop,category,lifelog_weekday,4.0,250.0,25.0,0.2,0.144,0.05600000000000002,1.3888888888792439,0.5448910217956409,0.8267615356444342,0.8267615356444342
e237_drop,category,sleep_weekday,0.0,250.0,25.0,0.08,0.132,-0.052000000000000005,0.6060606060560146,0.5474905018996201,-0.813449137091581,0.813449137091581
e237_drop,category,lifelog_weekday,3.0,250.0,25.0,0.08,0.132,-0.052000000000000005,0.6060606060560146,0.5542891421715657,-0.8092246159059553,0.8092246159059553
e237_drop,continuous,e208_pred_to_nn_cos,,250.0,25.0,0.5212603706642928,0.5444716662892611,-0.023211295624968376,0.9573691395474851,0.4243151369726055,-0.8015207857702453,0.8015207857702453
e237_drop,category,lifelog_weekday,6.0,250.0,25.0,0.08,0.132,-0.052000000000000005,0.6060606060560146,0.55248950209958,-0.7949671220903259,0.7949671220903259
e237_drop,category,sleep_weekday,4.0,250.0,25.0,0.08,0.132,-0.052000000000000005,0.6060606060560146,0.5522895420915817,-0.7859360571146682,0.7859360571146682
e237_drop,category,subject_id,id02,250.0,25.0,0.08,0.128,-0.048,0.6249999999951171,0.551489702059588,-0.764764234813741,0.764764234813741
e237_drop,continuous,e215_pred_to_context_cos,,250.0,25.0,0.7569893149153637,0.7430842408243252,0.013905074091038472,1.0187126483460267,0.484503099380124,0.700645142477735,0.700645142477735
e237_drop,category,subject_id,id07,250.0,25.0,0.16,0.12,0.04000000000000001,1.3333333333222221,0.5068986202759448,0.6516412391121441,0.6516412391121441
e237_drop,continuous,between_train_runs,,250.0,25.0,0.68,0.624,0.05600000000000005,1.0897435897418435,0.6614677064587082,0.6157506464659355,0.6157506464659355
e237_drop,continuous,e208_pred_pc14,,250.0,25.0,0.11092411411305267,0.07993099236759979,0.03099312174545288,1.3877484918681962,0.6180763847230554,0.4916553305493434,0.4916553305493434
e237_drop,continuous,e215_pred_pc10,,250.0,25.0,0.002061380896083076,-0.05931576106490911,0.061377141960992185,-0.03475266706705599,0.7488502299540092,0.3301960043543758,0.3301960043543758
e237_drop,category,lifelog_weekday,5.0,250.0,25.0,0.16,0.14,0.01999999999999999,1.1428571428489795,1.0,0.30948226061621503,0.30948226061621503
e237_drop,category,sleep_weekday,6.0,250.0,25.0,0.16,0.14,0.01999999999999999,1.1428571428489795,1.0,0.3055600054611937,0.3055600054611937
e237_drop,continuous,subject_pos_frac,,250.0,25.0,0.48703136757274207,0.5,-0.012968632427257931,0.974062735143536,0.8180363927214557,-0.23049617427717123,0.23049617427717123
e237_drop,continuous,subject_test_pos_frac,,250.0,25.0,0.48703136757274207,0.5,-0.012968632427257931,0.974062735143536,0.8282343531293741,-0.22404056312990267,0.22404056312990267
e237_drop,category,lifelog_weekday,0.0,250.0,25.0,0.16,0.148,0.01200000000000001,1.0810810810737765,1.0,0.1802525629716921,0.1802525629716921
e237_drop,category,sleep_weekday,1.0,250.0,25.0,0.16,0.148,0.01200000000000001,1.0810810810737765,1.0,0.1788278423351131,0.1788278423351131
e237_only_not_risk21,continuous,abs_logit_e237_minus_e224_q3,,250.0,14.0,0.0800932635237316,0.009282638642174058,0.07081062488155754,8.628286266710143,0.0001999600079984003,9.20719319373398,9.20719319373398
e237_only_not_risk21,continuous,e224_top_abs_50,,250.0,14.0,0.9285714285714286,0.2,0.7285714285714286,4.642857142833928,0.0001999600079984003,7.0206717803651415,7.0206717803651415
e237_only_not_risk21,continuous,abs_logit_step,,250.0,14.0,0.16018652704746314,0.0715558091001045,0.08863071794735863,2.2386236569714164,0.0001999600079984003,5.306527851399238,5.306527851399238
e237_only_not_risk21,continuous,abs_logit_e224_minus_e154_q3,,250.0,14.0,0.0800932635237316,0.03577790455005223,0.044315358973679365,2.238623656940134,0.0001999600079984003,5.192569544508362,5.192569544508362
e237_only_not_risk21,continuous,abs_logit_e224_minus_e95_q3,,250.0,14.0,0.07725460994848574,0.03805550213370384,0.0391991078147819,2.0300509943353284,0.0001999600079984003,4.570660378127881,4.570660378127881
e237_only_not_risk21,continuous,e224_top_abs_25,,250.0,14.0,0.42857142857142855,0.1,0.3285714285714285,4.285714285671427,0.0015996800639872025,4.240535499170216,4.240535499170216
e237_only_not_risk21,continuous,e215_pred_norm,,250.0,14.0,5.172793342329969,4.216531963742271,0.9562613785876986,1.2267885994483883,0.0007998400319936012,3.5742548425287413,3.5742548425287413
e237_only_not_risk21,continuous,base_prob,,250.0,14.0,0.48113461270799807,0.6106028157755145,-0.12946820306751639,0.7879665803639156,0.0001999600079984003,-3.507722311356467,3.507722311356467
e237_only_not_risk21,continuous,full_prob,,250.0,14.0,0.48391270837105715,0.6054897957653127,-0.12157708739425555,0.7992086931186237,0.0015996800639872025,-3.3498782462377927,3.3498782462377927
e237_only_not_risk21,continuous,e208_resid_nn_norm,,250.0,14.0,6.40877183516911,5.191660639152297,1.2171111960168126,1.2344358155532889,0.002599480103979204,3.2553316158678203,3.2553316158678203
e237_only_not_risk21,continuous,base_margin,,250.0,14.0,0.09147687838084198,0.1554176954807031,-0.06394081709986113,0.5885872782846101,0.00599880023995201,-2.6679122377572964,2.6679122377572964
e237_only_not_risk21,continuous,e208_s2_pred_norm,,250.0,14.0,3.509467242164832,3.195217345882262,0.31424989628257016,1.0983500845995504,0.013197360527894421,2.524065647269691,2.524065647269691
e237_only_not_risk21,continuous,e215_quiet_resid_abs_mean,,250.0,14.0,0.5713759933708384,0.4178497984922551,0.15352619487858332,1.3674195738066428,0.014997000599880024,2.468305822543976,2.468305822543976
e237_only_not_risk21,continuous,full_margin,,250.0,14.0,0.09345886608860678,0.14982600580313932,-0.05636713971453254,0.6237826710189502,0.015996800639872025,-2.3935990737105373,2.3935990737105373
e237_only_not_risk21,category,subject_id,id08,250.0,14.0,0.21428571428571427,0.076,0.1382857142857143,2.8195488721433515,0.07538492301539693,2.0372138681199385,2.0372138681199385
e237_only_not_risk21,continuous,e215_resid_abs_mean,,250.0,14.0,0.5318025242028213,0.45647220268231203,0.07533032152050922,1.1650271825462533,0.07458508298340331,1.7646522438228953,1.7646522438228953
e237_only_not_risk21,continuous,logit_step,,250.0,14.0,0.018997713949352315,-0.023001195264644468,0.04199890921399678,-0.8259446403370163,0.08838232353529295,1.7071054940939117,1.7071054940939117
e237_only_not_risk21,category,subject_id,id10,250.0,14.0,0.21428571428571427,0.088,0.12628571428571428,2.4350649350372637,0.11657668466306739,1.7054850736343519,1.7054850736343519
e237_only_not_risk21,continuous,e208_resid_self_abs_mean,,250.0,14.0,0.7782169649466929,0.6597890847464398,0.11842788020025308,1.179493542613828,0.08818236352729454,1.64109473138794,1.64109473138794
e237_only_not_risk21,continuous,e208_nn_target_dist,,250.0,14.0,8.0655410456891,7.051430716636272,1.0141103290528282,1.1438162508863794,0.10437912417516497,1.558756694512788,1.558756694512788
e237_only_not_risk21,continuous,e208_resid_self_norm,,250.0,14.0,7.89685420393518,6.739938672280147,1.1569155316550335,1.1716507505345701,0.10537892421515697,1.5456502956184044,1.5456502956184044
e237_only_not_risk21,category,lifelog_weekday,4.0,250.0,14.0,0.2857142857142857,0.144,0.1417142857142857,1.9841269841132054,0.23455308938212358,1.5416672735163677,1.5416672735163677
e237_only_not_risk21,category,sleep_weekday,5.0,250.0,14.0,0.2857142857142857,0.144,0.1417142857142857,1.9841269841132054,0.2393521295740852,1.535100743027559,1.535100743027559
e237_only_not_risk21,continuous,prev_train_gap,,250.0,14.0,9.0,6.916,2.0839999999999996,1.3013302486984815,0.1281743651269746,1.5286380121643732,1.5286380121643732
e237_only_not_risk21,category,lifelog_weekday,6.0,250.0,14.0,0.0,0.132,-0.132,0.0,0.21695660867826436,-1.50879081175356,1.50879081175356
e237_only_not_risk21,category,sleep_weekday,0.0,250.0,14.0,0.0,0.132,-0.132,0.0,0.22655468906218756,-1.4921124034126392,1.4921124034126392
e237_only_not_risk21,continuous,e215_pred_to_context_cos,,250.0,14.0,0.7831528191284471,0.7430842408243252,0.040068578304121916,1.0539219863667393,0.13897220555888823,1.4794979242333064,1.4794979242333064
e237_only_not_risk21,category,subject_id,id02,250.0,14.0,0.0,0.128,-0.128,0.0,0.22715456908618276,-1.4679327938805082,1.4679327938805082
e237_only_not_risk21,continuous,prob_gap,,250.0,14.0,0.0027780956630591097,-0.0051130200102018535,0.007891115673260963,-0.5433375300819081,0.14817036592681462,1.4445115164800761,1.4445115164800761
e237_only_not_risk21,category,sleep_weekday,2.0,250.0,14.0,0.2857142857142857,0.156,0.1297142857142857,1.831501831490091,0.23695260947810437,1.400556324300425,1.400556324300425
e237_only_not_risk21,continuous,e215_deep_resid_abs_mean,,250.0,14.0,0.6332368361725279,0.5535392076780761,0.07969762849445183,1.1439782898624553,0.15756848630273945,1.400100135738557,1.400100135738557
e237_only_not_risk21,category,lifelog_weekday,1.0,250.0,14.0,0.2857142857142857,0.156,0.1297142857142857,1.831501831490091,0.2421515696860628,1.3728918812637236,1.3728918812637236
e237_only_not_risk21,category,subject_id,id04,250.0,14.0,0.0,0.108,-0.108,0.0,0.23655268946210758,-1.3316699555934735,1.3316699555934735
e237_only_not_risk21,category,subject_id,id09,250.0,14.0,0.21428571428571427,0.108,0.10628571428571428,1.9841269841086124,0.3925214957008598,1.2964334465628156,1.2964334465628156
e237_only_not_risk21,continuous,between_train_runs,,250.0,14.0,0.7857142857142857,0.624,0.1617142857142857,1.2591575091554914,0.2559488102379524,1.288815792606615,1.288815792606615
e237_only_not_risk21,category,subject_id,id06,250.0,14.0,0.0,0.096,-0.096,0.0,0.3825234953009398,-1.241061269179839,1.241061269179839
e237_only_not_risk21,continuous,e215_resid_norm,,250.0,14.0,4.7533557002407445,4.190743714461499,0.5626119857792453,1.1342511077059279,0.15036992601479704,1.1950564264993435,1.1950564264993435
e237_only_not_risk21,category,subject_id,id03,250.0,14.0,0.0,0.084,-0.084,0.0,0.38392321535692864,-1.1735153644765202,1.1735153644765202
e237_only_not_risk21,category,subject_id,id07,250.0,14.0,0.21428571428571427,0.12,0.09428571428571428,1.7857142856994046,0.40051989602079585,1.098018051356803,1.098018051356803
e237_only_not_risk21,continuous,e215_resid_pc10,,250.0,14.0,0.24404517242369006,-0.03041229540065952,0.2744574678243496,-8.024556161138111,0.26814637072585484,1.092441703822644,1.092441703822644
e237_only_not_risk21,continuous,e208_pred_norm,,250.0,14.0,2.8197975459567735,2.706138629553979,0.11365891640279457,1.0420004042514575,0.29194161167766447,1.0674797923429993,1.0674797923429993
e237_only_not_risk21,category,sleep_weekday,3.0,250.0,14.0,0.07142857142857142,0.148,-0.07657142857142857,0.4826254826222216,0.4953009398120376,-0.8411674015111045,0.8411674015111045
e237_only_not_risk21,category,lifelog_weekday,2.0,250.0,14.0,0.07142857142857142,0.148,-0.07657142857142857,0.4826254826222216,0.47890421915616876,-0.8272274778741581,0.8272274778741581
e237_only_not_risk21,continuous,e208_resid_self_pc10,,250.0,14.0,-0.036335967123091305,0.11412073272593633,-0.15045669984902763,-0.3183993500114883,0.48150369926014797,-0.6955548823759627,0.6955548823759627
e237_only_not_risk21,category,lifelog_weekday,3.0,250.0,14.0,0.07142857142857142,0.132,-0.06057142857142858,0.5411255411214416,0.6992601479704059,-0.685680813746322,0.685680813746322
e237_only_not_risk21,category,sleep_weekday,4.0,250.0,14.0,0.07142857142857142,0.132,-0.06057142857142858,0.5411255411214416,0.6946610677864428,-0.6758379179978485,0.6758379179978485
e237_only_not_risk21,continuous,e208_pred_pc14,,250.0,14.0,0.1270401012152433,0.07993099236759979,0.04710910884764352,1.5893722503706826,0.5764847030593881,0.5536292933675818,0.5536292933675818
e237_only_not_risk21,continuous,gap_adjacent_1,,250.0,14.0,0.14285714285714285,0.2,-0.05714285714285716,0.7142857142821427,0.7558488302339532,-0.5419437757141451,0.5419437757141451
e237_only_not_risk21,continuous,distance_to_test_edge,,250.0,14.0,6.428571428571429,5.92,0.5085714285714289,1.0859073359071525,0.623875224955009,0.5040696254941522,0.5040696254941522
e237_only_not_risk21,continuous,e208_pred_to_nn_cos,,250.0,14.0,0.5634043932876996,0.5444716662892611,0.01893272699843851,1.034772657917052,0.636872625474905,0.47529273638472413,0.47529273638472413
e237_only_not_risk21,continuous,gap_adjacent_2,,250.0,14.0,0.2857142857142857,0.344,-0.058285714285714274,0.8305647840507417,0.767246550689862,-0.4688402899896702,0.4688402899896702
e237_only_not_risk21,category,subject_id,id01,250.0,14.0,0.07142857142857142,0.108,-0.036571428571428574,0.6613756613695375,0.7242551489702059,-0.44945815125543354,0.44945815125543354
e237_only_not_risk21,continuous,near_test_edge_5,,250.0,14.0,0.42857142857142855,0.48,-0.051428571428571435,0.8928571428552827,0.7816436712657469,-0.3913853800138596,0.3913853800138596
e237_only_not_risk21,continuous,subject_test_pos_frac,,250.0,14.0,0.47159202319300847,0.5,-0.02840797680699153,0.9431840463841306,0.7174565086982604,-0.36495315001066736,0.36495315001066736
e237_only_not_risk21,continuous,subject_pos_frac,,250.0,14.0,0.47159202319300847,0.5,-0.02840797680699153,0.9431840463841306,0.7144571085782844,-0.36481010996289537,0.36481010996289537
