fold,target,feature,mode,corr,abs_corr,c_value,base_loss,best_weight,best_blend_loss,inner_delta
geom_r00,S4,deep__ambience_evening_top_is_outside_mean,subject_center,-0.18371012290137362,0.18371012290137362,0.1,0.6151831997432148,0.45,0.6069800064625492,-0.008203193280665544
geom_r00,S4,deep__phone_charge_m_charging_afternoon_median,subject_center,-0.18317718160327473,0.18317718160327473,0.5,0.6151831997432148,0.45,0.6069834763589561,-0.008199723384258673
geom_r00,S4,deep__phone_charge_m_charging_afternoon_median,subject_center,-0.18317718160327473,0.18317718160327473,0.2,0.6151831997432148,0.45,0.6071411677932033,-0.008042031950011519
geom_r00,S4,deep__watch_light_w_light_late_zero_frac,subject_rank,-0.18178342787390306,0.18178342787390306,0.2,0.6151831997432148,0.45,0.6072611191989579,-0.007922080544256915
geom_r00,S4,deep__phone_charge_m_charging_afternoon_median,subject_center,-0.18317718160327473,0.18317718160327473,0.1,0.6151831997432148,0.45,0.6076503563961007,-0.0075328433471141265
geom_r00,S4,deep__wifi_late_rssi_mean,subject_z,0.18640794696325716,0.18640794696325716,0.05,0.6151831997432148,0.45,0.6077451737660347,-0.007438025977180129
geom_r00,S4,deep__watch_light_w_light_late_zero_frac,subject_rank,-0.18178342787390306,0.18178342787390306,0.1,0.6151831997432148,0.45,0.6080291109261062,-0.00715408881710855
geom_r00,S4,deep__wifi_late_rssi_mean,subject_center,0.18080931929233593,0.18080931929233593,0.05,0.6151831997432148,0.45,0.6085363888952686,-0.006646810847946161
geom_r00,S4,deep__ambience_evening_top_is_outside_mean,subject_center,-0.18371012290137362,0.18371012290137362,0.05,0.6151831997432148,0.45,0.608546286843068,-0.006636912900146785
geom_r00,S4,deep__phone_charge_m_charging_afternoon_median,subject_center,-0.18317718160327473,0.18317718160327473,0.05,0.6151831997432148,0.45,0.6090017668736623,-0.006181432869552528
geom_r00,S4,deep__watch_light_w_light_late_zero_frac,subject_rank,-0.18178342787390306,0.18178342787390306,0.05,0.6151831997432148,0.45,0.6095795058098747,-0.005603693933340037
geom_r01,Q1,deep__watch_light_w_light_all_log_mean,subject_z,-0.2559359614164077,0.2559359614164077,0.5,0.564967124763574,0.45,0.5456262047106881,-0.0193409200528859
geom_r01,Q1,deep__watch_light_w_light_all_log_mean,subject_z,-0.2559359614164077,0.2559359614164077,0.2,0.564967124763574,0.45,0.5470158030794303,-0.017951321684143706
geom_r01,Q1,deep__watch_light_w_light_all_log_mean,subject_center,-0.2497264581788801,0.2497264581788801,0.5,0.564967124763574,0.45,0.5482916930593047,-0.016675431704269328
geom_r01,Q1,deep__watch_light_w_light_all_log_mean,subject_z,-0.2559359614164077,0.2559359614164077,0.1,0.564967124763574,0.45,0.5493393105401035,-0.015627814223470482
geom_r01,Q1,deep__watch_light_w_light_all_log_mean,subject_center,-0.2497264581788801,0.2497264581788801,0.2,0.564967124763574,0.45,0.5496409797588313,-0.01532614500474272
geom_r01,Q1,deep__watch_light_w_light_all_log_mean,subject_rank,-0.22929792605185334,0.22929792605185334,0.5,0.564967124763574,0.45,0.5502659089509917,-0.014701215812582324
geom_r01,Q1,deep__watch_light_w_light_all_q90,subject_rank,-0.2308059687206345,0.2308059687206345,0.5,0.564967124763574,0.45,0.5505544271269968,-0.014412697636577265
geom_r01,Q1,deep__watch_light_w_light_all_median,subject_z,-0.22603901097040552,0.22603901097040552,0.5,0.564967124763574,0.45,0.5514692172149356,-0.013497907548638444
geom_r01,Q1,deep__watch_light_w_light_all_log_mean,subject_rank,-0.22929792605185334,0.22929792605185334,0.2,0.564967124763574,0.45,0.5516564836064419,-0.013310641157132097
geom_r01,Q1,deep__watch_light_w_light_all_log_mean,subject_center,-0.2497264581788801,0.2497264581788801,0.1,0.564967124763574,0.45,0.5518772326917337,-0.013089892071840303
geom_r01,Q1,deep__watch_light_w_light_all_q90,subject_rank,-0.2308059687206345,0.2308059687206345,0.2,0.564967124763574,0.45,0.5519962137715541,-0.012970910992019968
geom_r01,Q1,deep__watch_light_w_light_all_median,subject_z,-0.22603901097040552,0.22603901097040552,0.2,0.564967124763574,0.45,0.5525155984611423,-0.012451526302431737
geom_r01,Q1,deep__watch_light_w_light_all_high_frac,subject_center,-0.22427883361964174,0.22427883361964174,0.5,0.564967124763574,0.45,0.5527829831604062,-0.01218414160316783
geom_r01,Q1,deep__watch_light_w_light_all_log_mean,subject_z,-0.2559359614164077,0.2559359614164077,0.05,0.564967124763574,0.45,0.5536545663640787,-0.011312558399495298
geom_r01,Q1,deep__watch_light_w_light_all_log_mean,subject_rank,-0.22929792605185334,0.22929792605185334,0.1,0.564967124763574,0.45,0.5539200202108012,-0.011047104552772802
geom_r01,Q1,deep__watch_light_w_light_all_high_frac,subject_center,-0.22427883361964174,0.22427883361964174,0.2,0.564967124763574,0.45,0.5539801019794367,-0.010987022784137324
geom_r01,Q1,deep__watch_light_w_light_all_q90,subject_rank,-0.2308059687206345,0.2308059687206345,0.1,0.564967124763574,0.45,0.5543168725157499,-0.010650252247824121
geom_r01,Q1,deep__watch_light_w_light_all_median,subject_z,-0.22603901097040552,0.22603901097040552,0.1,0.564967124763574,0.45,0.5543609413483799,-0.010606183415194148
geom_r01,Q1,deep__watch_light_w_light_all_high_frac,subject_center,-0.22427883361964174,0.22427883361964174,0.1,0.564967124763574,0.45,0.5560120306235049,-0.00895509414006912
geom_r01,Q1,deep__watch_light_w_light_all_log_mean,subject_center,-0.2497264581788801,0.2497264581788801,0.05,0.564967124763574,0.45,0.5560186142352638,-0.00894851052831025
geom_r01,Q1,deep__watch_light_w_light_all_median,subject_z,-0.22603901097040552,0.22603901097040552,0.05,0.564967124763574,0.45,0.5579694915239738,-0.006997633239600232
geom_r01,Q1,deep__watch_light_w_light_all_log_mean,subject_rank,-0.22929792605185334,0.22929792605185334,0.05,0.564967124763574,0.45,0.5580373279208186,-0.006929796842755409
geom_r01,Q1,deep__watch_light_w_light_all_q90,subject_rank,-0.2308059687206345,0.2308059687206345,0.05,0.564967124763574,0.45,0.55849409339277,-0.006473031370804017
geom_r01,Q1,deep__watch_light_w_light_all_high_frac,subject_center,-0.22427883361964174,0.22427883361964174,0.05,0.564967124763574,0.45,0.5598014947210589,-0.005165630042515135
geom_r01,Q2,deep__phone_screen_m_screen_use_afternoon_mean,global_z,0.23609398176959062,0.23609398176959062,0.5,0.6415241100258644,0.45,0.6270106914520497,-0.014513418573814718
geom_r01,Q2,deep__phone_activity_all_transitions,global_z,-0.22551141473370062,0.22551141473370062,0.5,0.6415241100258644,0.45,0.6276800146329712,-0.013844095392893219
geom_r01,Q2,deep__phone_activity_all_transitions,global_z,-0.22551141473370062,0.22551141473370062,0.2,0.6415241100258644,0.45,0.6283331754625922,-0.01319093456327225
geom_r01,Q2,deep__phone_screen_m_screen_use_afternoon_mean,global_z,0.23609398176959062,0.23609398176959062,0.2,0.6415241100258644,0.45,0.6284971990578363,-0.013026910968028105
geom_r01,Q2,deep__phone_screen_m_screen_use_afternoon_sum,global_z,0.22231879479023775,0.22231879479023775,0.5,0.6415241100258644,0.45,0.6292620652977918,-0.012262044728072574
geom_r01,Q2,deep__phone_activity_all_transitions,global_z,-0.22551141473370062,0.22551141473370062,0.1,0.6415241100258644,0.45,0.6295824684204512,-0.011941641605413222
geom_r01,Q2,deep__phone_screen_m_screen_use_afternoon_sum,global_z,0.22231879479023775,0.22231879479023775,0.2,0.6415241100258644,0.45,0.6306336868776701,-0.010890423148194328
geom_r01,Q2,deep__phone_screen_m_screen_use_all_mean,global_z,0.21574956684701377,0.21574956684701377,0.5,0.6415241100258644,0.45,0.630751472649287,-0.01077263737657741
geom_r01,Q2,deep__phone_screen_m_screen_use_afternoon_mean,global_z,0.23609398176959062,0.23609398176959062,0.1,0.6415241100258644,0.45,0.630762671143218,-0.010761438882646357
geom_r01,Q2,deep__phone_activity_all_transitions,global_z,-0.22551141473370062,0.22551141473370062,0.05,0.6415241100258644,0.45,0.6319933311710333,-0.009530778854831112
geom_r01,Q2,deep__phone_screen_m_screen_use_all_mean,global_z,0.21574956684701377,0.21574956684701377,0.2,0.6415241100258644,0.45,0.6323278662444372,-0.009196243781427249
geom_r01,Q2,deep__phone_screen_m_screen_use_afternoon_sum,global_z,0.22231879479023775,0.22231879479023775,0.1,0.6415241100258644,0.45,0.6327466882632199,-0.00877742176264451
geom_r01,Q2,deep__watch_pedo_step_all_sum,subject_center,-0.1995728217418925,0.1995728217418925,0.5,0.6415241100258644,0.45,0.6330887948365725,-0.008435315189291859
geom_r01,Q2,deep__watch_pedo_step_frequency_all_sum,subject_center,-0.1995728217418925,0.1995728217418925,0.5,0.6415241100258644,0.45,0.6330887948365725,-0.008435315189291859
geom_r01,Q2,deep__watch_pedo_step_all_sum,subject_center,-0.1995728217418925,0.1995728217418925,0.2,0.6415241100258644,0.45,0.6336640245348426,-0.007860085491021795
geom_r01,Q2,deep__watch_pedo_step_frequency_all_sum,subject_center,-0.1995728217418925,0.1995728217418925,0.2,0.6415241100258644,0.45,0.6336640245348426,-0.007860085491021795
geom_r01,Q2,deep__phone_screen_m_screen_use_afternoon_mean,global_z,0.23609398176959062,0.23609398176959062,0.05,0.6415241100258644,0.45,0.6343677962549227,-0.007156313770941725
geom_r01,Q2,deep__phone_screen_m_screen_use_all_mean,global_z,0.21574956684701377,0.21574956684701377,0.1,0.6415241100258644,0.45,0.6346567928051732,-0.006867317220691227
geom_r01,Q2,deep__watch_pedo_step_all_sum,subject_center,-0.1995728217418925,0.1995728217418925,0.1,0.6415241100258644,0.45,0.6347840011413994,-0.006740108884464968
geom_r01,Q2,deep__watch_pedo_step_frequency_all_sum,subject_center,-0.1995728217418925,0.1995728217418925,0.1,0.6415241100258644,0.45,0.6347840011413994,-0.006740108884464968
geom_r01,Q2,deep__phone_screen_m_screen_use_afternoon_sum,global_z,0.22231879479023775,0.22231879479023775,0.05,0.6415241100258644,0.45,0.63611857712573,-0.005405532900134458
geom_r01,Q2,deep__watch_pedo_step_all_sum,subject_center,-0.1995728217418925,0.1995728217418925,0.05,0.6415241100258644,0.45,0.6369218810088417,-0.004602229017022674
geom_r01,Q2,deep__watch_pedo_step_frequency_all_sum,subject_center,-0.1995728217418925,0.1995728217418925,0.05,0.6415241100258644,0.45,0.6369218810088417,-0.004602229017022674
geom_r01,Q2,deep__phone_screen_m_screen_use_all_mean,global_z,0.21574956684701377,0.21574956684701377,0.05,0.6415241100258644,0.45,0.6382029037412977,-0.003321206284566669
geom_r01,Q3,deep__ble_morning_unique_max,subject_rank,-0.22714193303954433,0.22714193303954433,0.5,0.6554587113405503,0.45,0.6392070896656591,-0.016251621674891248
geom_r01,Q3,deep__ble_morning_unique_max,subject_rank,-0.22714193303954433,0.22714193303954433,0.2,0.6554587113405503,0.45,0.6394606170466679,-0.015998094293882437
geom_r01,Q3,deep__ble_morning_unique_max,subject_rank,-0.22714193303954433,0.22714193303954433,0.1,0.6554587113405503,0.45,0.6401820292236536,-0.0152766821168967
geom_r01,Q3,deep__ble_morning_unique_max,subject_rank,-0.22714193303954433,0.22714193303954433,0.05,0.6554587113405503,0.45,0.6418857215917761,-0.013572989748774189
geom_r01,Q3,deep__ble_morning_unique_max,subject_center,-0.20962619383537648,0.20962619383537648,0.5,0.6554587113405503,0.45,0.644227138515239,-0.011231572825311287
geom_r01,Q3,deep__ble_morning_unique_max,subject_center,-0.20962619383537648,0.20962619383537648,0.2,0.6554587113405503,0.45,0.6444617052506125,-0.01099700608993781
geom_r01,Q3,deep__ble_late_items_mean,global_z,-0.21817866420098556,0.21817866420098556,0.5,0.6554587113405503,0.45,0.6447630503258216,-0.010695661014728741
geom_r01,Q3,deep__ble_late_unique_mean,global_z,-0.21817866420098556,0.21817866420098556,0.5,0.6554587113405503,0.45,0.6447630503258216,-0.010695661014728741
geom_r01,Q3,deep__ble_morning_unique_max,subject_center,-0.20962619383537648,0.20962619383537648,0.1,0.6554587113405503,0.45,0.6451076486514286,-0.010351062689121782
geom_r01,Q3,deep__ble_late_items_mean,global_z,-0.21817866420098556,0.21817866420098556,0.2,0.6554587113405503,0.45,0.6451330233637518,-0.010325687976798559
geom_r01,Q3,deep__ble_late_unique_mean,global_z,-0.21817866420098556,0.21817866420098556,0.2,0.6554587113405503,0.45,0.6451330233637518,-0.010325687976798559
geom_r01,Q3,deep__ble_late_items_mean,global_z,-0.21817866420098556,0.21817866420098556,0.1,0.6554587113405503,0.45,0.6459464416998996,-0.009512269640650772
geom_r01,Q3,deep__ble_late_unique_mean,global_z,-0.21817866420098556,0.21817866420098556,0.1,0.6554587113405503,0.45,0.6459464416998996,-0.009512269640650772
geom_r01,Q3,deep__phone_charge_m_charging_morning_max,subject_center,0.205393622752913,0.205393622752913,0.5,0.6554587113405503,0.45,0.6459734406946684,-0.009485270645881894
geom_r01,Q3,deep__phone_charge_m_charging_morning_max,subject_center,0.205393622752913,0.205393622752913,0.2,0.6554587113405503,0.45,0.646219064222607,-0.00923964711794334
geom_r01,Q3,deep__ble_morning_unique_max,subject_center,-0.20962619383537648,0.20962619383537648,0.05,0.6554587113405503,0.45,0.6465822830698011,-0.008876428270749193
geom_r01,Q3,deep__ble_late_unique_max,global_z,-0.21211624327506376,0.21211624327506376,0.5,0.6554587113405503,0.45,0.6467075312459678,-0.008751180094582534
geom_r01,Q3,deep__ble_late_unique_max,global_z,-0.21211624327506376,0.21211624327506376,0.2,0.6554587113405503,0.45,0.6468372889665318,-0.008621422374018528
geom_r01,Q3,deep__phone_charge_m_charging_morning_max,subject_center,0.205393622752913,0.205393622752913,0.1,0.6554587113405503,0.45,0.6468559814254818,-0.008602729915068497
geom_r01,Q3,deep__ble_late_unique_max,global_z,-0.21211624327506376,0.21211624327506376,0.1,0.6554587113405503,0.45,0.6473299729461656,-0.008128738394384771
geom_r01,Q3,deep__ble_late_items_mean,global_z,-0.21817866420098556,0.21817866420098556,0.05,0.6554587113405503,0.45,0.6475407699076219,-0.007917941432928455
geom_r01,Q3,deep__ble_late_unique_mean,global_z,-0.21817866420098556,0.21817866420098556,0.05,0.6554587113405503,0.45,0.6475407699076219,-0.007917941432928455
geom_r01,Q3,deep__phone_charge_m_charging_morning_max,subject_center,0.205393622752913,0.205393622752913,0.05,0.6554587113405503,0.45,0.6482529394116405,-0.00720577192890981
geom_r01,Q3,deep__ble_late_unique_max,global_z,-0.21211624327506376,0.21211624327506376,0.05,0.6554587113405503,0.45,0.6485396064539961,-0.006919104886554228
geom_r01,S1,deep__watch_light_w_light_all_median,subject_z,-0.18971918866592943,0.18971918866592943,0.5,0.46070762244424673,0.45,0.4518197937667529,-0.008887828677493825
geom_r01,S1,deep__watch_light_w_light_all_median,subject_z,-0.18971918866592943,0.18971918866592943,0.2,0.46070762244424673,0.45,0.4524122048399808,-0.008295417604265942
geom_r01,S1,deep__watch_light_w_light_all_median,subject_z,-0.18971918866592943,0.18971918866592943,0.1,0.46070762244424673,0.45,0.4535959480576666,-0.0071116743865801135
geom_r01,S1,deep__usage_all_usage_kw_video_time_max,subject_z,0.17634642681951299,0.17634642681951299,0.5,0.46070762244424673,0.45,0.45395489604092903,-0.006752726403317699
geom_r01,S1,deep__watch_light_w_light_all_median,subject_center,-0.1925686029777561,0.1925686029777561,0.5,0.46070762244424673,0.45,0.4544815091347306,-0.0062261133095161125
geom_r01,S1,deep__ambience_afternoon_hour_count,subject_rank,0.17045065392325043,0.17045065392325043,0.5,0.46070762244424673,0.45,0.45454003056244335,-0.00616759188180338
geom_r01,S1,deep__ambience_afternoon_top_prob_count,subject_rank,0.17045065392325043,0.17045065392325043,0.5,0.46070762244424673,0.45,0.45454003056244335,-0.00616759188180338
geom_r01,S1,deep__ambience_afternoon_top_is_speech_count,subject_rank,0.17045065392325043,0.17045065392325043,0.5,0.46070762244424673,0.45,0.45454003056244335,-0.00616759188180338
geom_r01,S1,deep__usage_all_usage_kw_video_time_max,subject_z,0.17634642681951299,0.17634642681951299,0.2,0.46070762244424673,0.45,0.4546156381045183,-0.006091984339728407
geom_r01,S1,deep__watch_light_w_light_all_median,subject_center,-0.1925686029777561,0.1925686029777561,0.2,0.46070762244424673,0.45,0.45500498284059365,-0.005702639603653081
geom_r01,S1,deep__ambience_afternoon_hour_count,subject_rank,0.17045065392325043,0.17045065392325043,0.2,0.46070762244424673,0.45,0.4551906720083297,-0.005516950435917045
geom_r01,S1,deep__ambience_afternoon_top_prob_count,subject_rank,0.17045065392325043,0.17045065392325043,0.2,0.46070762244424673,0.45,0.4551906720083297,-0.005516950435917045
geom_r01,S1,deep__ambience_afternoon_top_is_speech_count,subject_rank,0.17045065392325043,0.17045065392325043,0.2,0.46070762244424673,0.45,0.4551906720083297,-0.005516950435917045
geom_r01,S1,deep__usage_all_usage_kw_video_time_max,subject_z,0.17634642681951299,0.17634642681951299,0.1,0.46070762244424673,0.45,0.45593344928117396,-0.00477417316307277
geom_r01,S1,deep__watch_light_w_light_all_median,subject_center,-0.1925686029777561,0.1925686029777561,0.1,0.46070762244424673,0.45,0.4560963209579518,-0.004611301486294961
geom_r01,S1,deep__watch_light_w_light_all_median,subject_z,-0.18971918866592943,0.18971918866592943,0.05,0.46070762244424673,0.45,0.4561736163122548,-0.004534006131991952
geom_r01,S1,deep__ambience_afternoon_hour_count,subject_rank,0.17045065392325043,0.17045065392325043,0.1,0.46070762244424673,0.45,0.4564326953612651,-0.004274927082981661
geom_r01,S1,deep__ambience_afternoon_top_prob_count,subject_rank,0.17045065392325043,0.17045065392325043,0.1,0.46070762244424673,0.45,0.4564326953612651,-0.004274927082981661
geom_r01,S1,deep__ambience_afternoon_top_is_speech_count,subject_rank,0.17045065392325043,0.17045065392325043,0.1,0.46070762244424673,0.45,0.4564326953612651,-0.004274927082981661
geom_r01,S1,deep__watch_light_w_light_all_median,subject_center,-0.1925686029777561,0.1925686029777561,0.05,0.46070762244424673,0.45,0.4585206121242138,-0.002187010320032934
geom_r01,S1,deep__usage_all_usage_kw_video_time_max,subject_z,0.17634642681951299,0.17634642681951299,0.05,0.46070762244424673,0.45,0.4587077971123869,-0.001999825331859828
geom_r01,S1,deep__ambience_afternoon_hour_count,subject_rank,0.17045065392325043,0.17045065392325043,0.05,0.46070762244424673,0.3,0.4589569205511931,-0.0017507018930536522
geom_r01,S1,deep__ambience_afternoon_top_prob_count,subject_rank,0.17045065392325043,0.17045065392325043,0.05,0.46070762244424673,0.3,0.4589569205511931,-0.0017507018930536522
geom_r01,S1,deep__ambience_afternoon_top_is_speech_count,subject_rank,0.17045065392325043,0.17045065392325043,0.05,0.46070762244424673,0.3,0.4589569205511931,-0.0017507018930536522
geom_r01,S2,quiet__quiet_w23_32_screen_step_dur,global_z,0.1883639532285648,0.1883639532285648,0.5,0.5657636713503874,0.45,0.5539698129275433,-0.011793858422844083
geom_r01,S2,quiet__quiet_w23_32_screen_step_speed_dur,global_z,0.1883639532285648,0.1883639532285648,0.5,0.5657636713503874,0.45,0.5539698129275433,-0.011793858422844083
geom_r01,S2,quiet__quiet_w23_32_screen_dur,global_z,0.18691407866923915,0.18691407866923915,0.5,0.5657636713503874,0.45,0.5540926541471622,-0.011671017203225165
geom_r01,S2,quiet__quiet_w22_32_screen_dur,global_z,0.18666737512307557,0.18666737512307557,0.5,0.5657636713503874,0.45,0.5543876710423923,-0.011376000307995127
geom_r01,S2,quiet__quiet_w23_32_screen_step_dur,global_z,0.1883639532285648,0.1883639532285648,0.2,0.5657636713503874,0.45,0.5544795847785788,-0.011284086571808571
geom_r01,S2,quiet__quiet_w23_32_screen_step_speed_dur,global_z,0.1883639532285648,0.1883639532285648,0.2,0.5657636713503874,0.45,0.5544795847785788,-0.011284086571808571
geom_r01,S2,quiet__quiet_w23_33_screen_step_dur,global_z,0.18781325136462854,0.18781325136462854,0.5,0.5657636713503874,0.45,0.5545573601159971,-0.01120631123439031
geom_r01,S2,quiet__quiet_w23_33_screen_step_speed_dur,global_z,0.18781325136462854,0.18781325136462854,0.5,0.5657636713503874,0.45,0.5545573601159971,-0.01120631123439031
geom_r01,S2,quiet__quiet_w23_32_screen_dur,global_z,0.18691407866923915,0.18691407866923915,0.2,0.5657636713503874,0.45,0.5546040914545816,-0.011159579895805849
geom_r01,S2,quiet__quiet_w22_32_screen_dur,global_z,0.18666737512307557,0.18666737512307557,0.2,0.5657636713503874,0.45,0.554876087539136,-0.010887583811251433
geom_r01,S2,quiet__quiet_w23_33_screen_step_dur,global_z,0.18781325136462854,0.18781325136462854,0.2,0.5657636713503874,0.45,0.5549763043736389,-0.010787366976748536
geom_r01,S2,quiet__quiet_w23_33_screen_step_speed_dur,global_z,0.18781325136462854,0.18781325136462854,0.2,0.5657636713503874,0.45,0.5549763043736389,-0.010787366976748536
geom_r01,S2,quiet__quiet_w23_32_screen_step_dur,global_z,0.1883639532285648,0.1883639532285648,0.1,0.5657636713503874,0.45,0.5553917916744393,-0.010371879675948104
geom_r01,S2,quiet__quiet_w23_32_screen_step_speed_dur,global_z,0.1883639532285648,0.1883639532285648,0.1,0.5657636713503874,0.45,0.5553917916744393,-0.010371879675948104
geom_r01,S2,quiet__quiet_w23_32_screen_dur,global_z,0.18691407866923915,0.18691407866923915,0.1,0.5657636713503874,0.45,0.5555174434639365,-0.01024622788645091
geom_r01,S2,quiet__quiet_w22_32_screen_dur,global_z,0.18666737512307557,0.18666737512307557,0.1,0.5657636713503874,0.45,0.5557645598668337,-0.009999111483553702
geom_r01,S2,quiet__quiet_w23_33_screen_step_dur,global_z,0.18781325136462854,0.18781325136462854,0.1,0.5657636713503874,0.45,0.5557923873704033,-0.009971283979984147
geom_r01,S2,quiet__quiet_w23_33_screen_step_speed_dur,global_z,0.18781325136462854,0.18781325136462854,0.1,0.5657636713503874,0.45,0.5557923873704033,-0.009971283979984147
geom_r01,S2,quiet__quiet_w23_32_screen_step_dur,global_z,0.1883639532285648,0.1883639532285648,0.05,0.5657636713503874,0.45,0.5572419098815381,-0.00852176146884931
geom_r01,S2,quiet__quiet_w23_32_screen_step_speed_dur,global_z,0.1883639532285648,0.1883639532285648,0.05,0.5657636713503874,0.45,0.5572419098815381,-0.00852176146884931
geom_r01,S2,quiet__quiet_w23_32_screen_dur,global_z,0.18691407866923915,0.18691407866923915,0.05,0.5657636713503874,0.45,0.5573483994012438,-0.008415271949143599
geom_r01,S2,quiet__quiet_w23_33_screen_step_dur,global_z,0.18781325136462854,0.18781325136462854,0.05,0.5657636713503874,0.45,0.5575463937382853,-0.008217277612102114
geom_r01,S2,quiet__quiet_w23_33_screen_step_speed_dur,global_z,0.18781325136462854,0.18781325136462854,0.05,0.5657636713503874,0.45,0.5575463937382853,-0.008217277612102114
geom_r01,S2,quiet__quiet_w22_32_screen_dur,global_z,0.18666737512307557,0.18666737512307557,0.05,0.5657636713503874,0.45,0.5575869887373104,-0.008176682613077024
geom_r01,S3,deep__phone_light_m_light_late_std,subject_center,0.1991995074549274,0.1991995074549274,0.5,0.5042637643289034,0.45,0.4946532993343151,-0.009610464994588286
geom_r01,S3,deep__phone_light_m_light_late_std,subject_center,0.1991995074549274,0.1991995074549274,0.2,0.5042637643289034,0.45,0.49533271936935397,-0.008931044959549439
geom_r01,S3,deep__phone_light_m_light_late_std,subject_center,0.1991995074549274,0.1991995074549274,0.1,0.5042637643289034,0.45,0.49658042738077157,-0.007683336948131836
geom_r01,S3,deep__wifi_morning_unique_max,subject_rank,0.17175741955634508,0.17175741955634508,0.5,0.5042637643289034,0.45,0.4970872718586011,-0.007176492470302331
geom_r01,S3,deep__hr_morning_rows,subject_z,0.17089959040872477,0.17089959040872477,0.5,0.5042637643289034,0.45,0.49760444509661705,-0.006659319232286354
geom_r01,S3,deep__wifi_morning_unique_max,subject_rank,0.17175741955634508,0.17175741955634508,0.2,0.5042637643289034,0.45,0.497863972177349,-0.006399792151554395
geom_r01,S3,deep__hr_morning_points,subject_z,0.16145345951951354,0.16145345951951354,0.5,0.5042637643289034,0.45,0.4979183084261668,-0.0063454559027366075
geom_r01,S3,deep__hr_morning_rows,subject_z,0.17089959040872477,0.17089959040872477,0.2,0.5042637643289034,0.45,0.4981572725480594,-0.006106491780843992
geom_r01,S3,deep__phone_light_m_light_late_q90,subject_center,0.1674263151978827,0.1674263151978827,0.5,0.5042637643289034,0.45,0.4983688926377247,-0.005894871691178694
geom_r01,S3,deep__hr_morning_points,subject_z,0.16145345951951354,0.16145345951951354,0.2,0.5042637643289034,0.45,0.498471402823991,-0.005792361504912413
geom_r01,S3,deep__phone_light_m_light_late_q90,subject_center,0.1674263151978827,0.1674263151978827,0.2,0.5042637643289034,0.45,0.49890090556338135,-0.0053628587655220605
geom_r01,S3,deep__phone_light_m_light_late_std,subject_center,0.1991995074549274,0.1991995074549274,0.05,0.5042637643289034,0.45,0.4991187357913817,-0.00514502853752169
geom_r01,S3,deep__wifi_morning_unique_max,subject_rank,0.17175741955634508,0.17175741955634508,0.1,0.5042637643289034,0.45,0.4991386349550844,-0.005125129373818982
geom_r01,S3,deep__hr_morning_rows,subject_z,0.17089959040872477,0.17089959040872477,0.1,0.5042637643289034,0.45,0.4992096839782044,-0.005054080350698986
geom_r01,S3,deep__wifi_morning_rows,global_z,0.17443797935334496,0.17443797935334496,0.5,0.5042637643289034,0.45,0.4994425339441772,-0.004821230384726205
geom_r01,S3,deep__hr_morning_points,subject_z,0.16145345951951354,0.16145345951951354,0.1,0.5042637643289034,0.45,0.4995195276695847,-0.0047442366593187235
geom_r01,S3,deep__phone_light_m_light_late_q90,subject_center,0.1674263151978827,0.1674263151978827,0.1,0.5042637643289034,0.45,0.499919401484952,-0.004344362843951399
geom_r01,S3,deep__wifi_morning_rows,global_z,0.17443797935334496,0.17443797935334496,0.2,0.5042637643289034,0.45,0.49997625780240346,-0.004287506526499951
geom_r01,S3,deep__wifi_morning_rows,global_z,0.17443797935334496,0.17443797935334496,0.1,0.5042637643289034,0.45,0.5009451255451949,-0.0033186387837085274
geom_r01,S3,deep__hr_morning_rows,subject_z,0.17089959040872477,0.17089959040872477,0.05,0.5042637643289034,0.45,0.501439971555456,-0.0028237927734473534
geom_r01,S3,deep__wifi_morning_unique_max,subject_rank,0.17175741955634508,0.17175741955634508,0.05,0.5042637643289034,0.45,0.5015356866934042,-0.0027280776354992042
geom_r01,S3,deep__hr_morning_points,subject_z,0.16145345951951354,0.16145345951951354,0.05,0.5042637643289034,0.45,0.5017391155104535,-0.002524648818449937
geom_r01,S3,deep__phone_light_m_light_late_q90,subject_center,0.1674263151978827,0.1674263151978827,0.05,0.5042637643289034,0.45,0.5020678226559198,-0.002195941672983648
geom_r01,S3,deep__wifi_morning_rows,global_z,0.17443797935334496,0.17443797935334496,0.05,0.5042637643289034,0.3,0.5027776446109582,-0.0014861197179452112
geom_r01,S4,deep__phone_light_m_light_evening_log_mean,subject_center,0.20079883002681664,0.20079883002681664,0.5,0.6037671533518584,0.45,0.5917704023841279,-0.011996750967730452
geom_r01,S4,deep__phone_light_m_light_evening_log_mean,subject_center,0.20079883002681664,0.20079883002681664,0.2,0.6037671533518584,0.45,0.5924391372715324,-0.011328016080325964
geom_r01,S4,proxy__proxy_screen_post2h_wlight_mean,subject_center,0.19070286998304153,0.19070286998304153,0.5,0.6037671533518584,0.45,0.5931780147979688,-0.010589138553889543
geom_r01,S4,proxy__proxy_screen_step_post2h_wlight_mean,subject_center,0.19007986500126212,0.19007986500126212,0.5,0.6037671533518584,0.45,0.5935985223525954,-0.010168630999263018
geom_r01,S4,proxy__proxy_screen_step_speed_post2h_wlight_mean,subject_center,0.19007986500126212,0.19007986500126212,0.5,0.6037671533518584,0.45,0.5935985223525954,-0.010168630999263018
geom_r01,S4,deep__phone_light_m_light_evening_log_mean,subject_center,0.20079883002681664,0.20079883002681664,0.1,0.6037671533518584,0.45,0.5936434673718997,-0.010123685979958719
