candidate_id,family,status,pair_kind,candidate_file,base_file,note,moved_cells,moved_rows,targets_moved,expected_focus,expected_global,expected_subject,expected_nearest_hard085,hard_delta_focus,support_delta,adverse_delta,total_swing,top1_swing,top5_swing,top10_swing,top25_swing,support_prob_focus_mean,support_prob_focus_swing_weighted,mean_abs_prob_delta,mean_abs_logit_delta,max_abs_logit_delta,adverse_over_e216_miss,cells_for_2e6_guard,cells_for_e95_edge,cells_to_flip_expected_focus,top1_over_abs_expected,top5_over_abs_expected,top1_swing_share,top5_swing_share,support_tail_gate,model_split,gate,pruned_cells_sub,oof_gate_pass,q3_target_delta,loss_vs_full_q3,subject_win_rate,pruned_bad_rate,oof_score,e222_tail_survival_score,e222_decision,q3_top1_over_abs_expected,q3_adverse_delta,q3_expected_focus,q3_support_prob_focus_swing_weighted,s4_expected_focus,s4_adverse_delta,s4_support_prob_focus_swing_weighted,expected_focus_vs_e224,adverse_delta_vs_e224,support_prob_focus_swing_weighted_vs_e224,top1_over_abs_expected_vs_e224,adverse_reduction_vs_e224,expected_loss_vs_e224,support_gain_vs_e224,e231_tail_gate,e231_score,joint_gate_pass,submission_file
lr_l2_c0p10__subject5__drop_risk_top25,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l2_c0p10__subject5__drop_risk_top25,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,330,235,"Q3,S4",-0.0005325759421658176,-0.0006747065392292697,-0.0004678250328780041,-0.0004551962543901791,-0.00020544438456825408,-0.004414476166931593,0.002923795191063704,0.007338271357995296,8.814970509269118e-05,0.0004170358814105916,0.0007891237456143221,0.0016517564504634425,0.4831044180691665,0.47100617633384284,0.00808158084371423,0.03891507538330839,0.15426198391220963,2.9379590918454532,1,1,7,0.16551574735842228,0.7830542996640796,0.012012325627158647,0.0568302616604954,False,lr_l2_c0p10__subject5,drop_risk_top25,25,False,-0.0019133941839319935,0.0023487189108417628,0.6,0.4,-0.008438178551401054,0.5367771774325861,expected_good_but_low_support,4.081814159575356,0.0017386575535607903,-2.1595717405679654e-05,0.4615674391382353,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,9.077565270817166e-05,-0.00047697937845064646,0.005022044253908564,0.007758088236942018,0.00047697937845064646,9.077565270817166e-05,0.005022044253908564,False,-4.078762863066069,False,
lr_l2_c0p10__subject5__drop_risk_top25,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject5__drop_risk_top25,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,520,242,"Q1,Q3,S2,S3,S4",-0.0005624135001789382,-0.0007206311828508321,-0.00048695350823695896,-0.00047965580944902316,-0.00017773297206135244,-0.0052994889991134966,0.003639301835205805,0.008938790834319301,9.673998182827695e-05,0.00042955482025496146,0.0007933015647283861,0.0016801657358475406,0.48085688005713684,0.4700541061160996,0.00615285041575621,0.030082469153959193,0.16929496819948486,3.6569319039145305,1,1,7,0.1720086409687855,0.7637704644683916,0.010822490829168597,0.04805513723464059,False,lr_l2_c0p10__subject5,drop_risk_top25,25,False,-0.0019133941839319935,0.0023487189108417628,0.6,0.4,-0.008438178551401054,0.5664243214021581,expected_good_but_low_support,4.081814159575356,0.0017386575535607903,-2.1595717405679654e-05,0.4615674391382353,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,6.093809469505103e-05,0.0002385272656914546,0.004069974036165325,0.014250981847305222,-0.0002385272656914546,6.093809469505103e-05,0.004069974036165325,False,-4.937739792817295,False,
lr_l2_c0p10__subject5__drop_prob_low34,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l2_c0p10__subject5__drop_prob_low34,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,321,231,"Q3,S4",-0.0005494115811946652,-0.0007069715476978732,-0.0004999119097442569,-0.0004413512861418655,-0.00019464155320010108,-0.004761102512980172,0.003182263670999614,0.007943366183979787,9.403156022850842e-05,0.0004343209500569069,0.0008300027378257148,0.0017937138937683,0.48602302934635644,0.46978512204565576,0.009058191234393019,0.0433049558316655,0.16455523039988984,3.1976796847598004,1,1,7,0.17114957792488097,0.7905201945552367,0.0118377471276789,0.054677191004091845,False,lr_l2_c0p10__subject5,drop_prob_low34,34,False,-0.0035208771791197524,0.0007412359156540038,0.6,0.47058823529411764,-0.001204505073056139,0.5533686056037963,expected_good_but_low_support,2.4467406033066608,0.0019971260334967003,-3.843135643452721e-05,0.46066493014694454,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,7.394001367932404e-05,-0.00021851089851473646,0.0038009899657214796,0.01339191880340071,0.00021851089851473646,7.394001367932404e-05,0.0038009899657214796,False,-0.634473204069248,False,
lr_l2_c0p10__subject5__drop_prob_low34,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject5__drop_prob_low34,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,513,239,"Q1,Q3,S2,S3,S4",-0.0005792491392077857,-0.0007528961913194356,-0.0005190403851032118,-0.00046581084120070955,-0.0001669301406931996,-0.0056551303946004395,0.003906785364580079,0.00956191575918052,9.673998182827695e-05,0.00044935483011482124,0.0008366903099280495,0.0018149024568852802,0.4834420463484315,0.4691564553348803,0.006716538061570163,0.032618621010849724,0.16929496819948486,3.925711218363761,1,1,7,0.1670092802564784,0.7757539885676561,0.010117217539319528,0.046994225993194916,False,lr_l2_c0p10__subject5,drop_prob_low34,34,False,-0.0035208771791197524,0.0007412359156540038,0.6,0.47058823529411764,-0.001204505073056139,0.5830804302747619,expected_good_but_low_support,2.4467406033066608,0.0019971260334967003,-3.843135643452721e-05,0.46066493014694454,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,4.410245566620352e-05,0.0005060107950657288,0.003172323254946041,0.00925162113499814,-0.0005060107950657288,4.410245566620352e-05,0.003172323254946041,False,-1.5050241665122126,False,
lr_l2_c0p10__subject5__drop_risk_top34,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l2_c0p10__subject5__drop_risk_top34,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,321,230,"Q3,S4",-0.0005240347653563181,-0.0006510467352775836,-0.0004561565450193686,-0.0004649010157720017,-0.000288832508609108,-0.004197280144063667,0.00280744274009542,0.007004722884159087,8.814970509269118e-05,0.0004170358814105916,0.0007891237456143221,0.0016511510672398983,0.4858432742216683,0.47560446866295697,0.007901607505838695,0.03818774158030655,0.15426198391220963,2.821042988342182,1,1,7,0.1682134677319618,0.7958172033243397,0.012584324398048404,0.05953638542271277,False,lr_l2_c0p10__subject5,drop_risk_top34,34,False,-0.0016593289646309461,0.00260278413014281,0.6,0.4411764705882353,-0.009581472038255767,0.5291556590889095,expected_good_but_low_support,6.752417248484828,0.0016223051025925066,-1.3054540596179992e-05,0.4699182151983972,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,9.931682951767114e-05,-0.0005933318294189301,0.009620336583022693,0.010455808610481537,0.0005933318294189301,9.931682951767114e-05,0.009620336583022693,False,-4.738429260142111,False,
lr_l2_c0p10__subject5__drop_risk_top34,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject5__drop_risk_top34,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,514,239,"Q1,Q3,S2,S3,S4",-0.0005538723233694384,-0.0006969713788991462,-0.00047528502037832336,-0.0004893605708308458,-0.0002611210961022063,-0.005093843043243933,0.0035344994512358846,0.008628342494479817,9.673998182827695e-05,0.00042955482025496146,0.0007933015647283861,0.0016801657358475406,0.4821060081689043,0.47383049261442206,0.005989682238452562,0.029376652461750353,0.16929496819948486,3.551621820030205,1,1,7,0.17466115880238778,0.7755484470532825,0.011211884772790209,0.0497841642852934,False,lr_l2_c0p10__subject5,drop_risk_top34,34,False,-0.0016593289646309461,0.00260278413014281,0.6,0.4411764705882353,-0.009581472038255767,0.5586384218923228,expected_good_but_low_support,6.752417248484828,0.0016223051025925066,-1.3054540596179992e-05,0.4699182151983972,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,6.947927150455083e-05,0.00013372488172153432,0.007846360534487784,0.016903499680907513,-0.00013372488172153432,6.947927150455083e-05,0.007846360534487784,False,-5.612791134615067,False,
lr_l2_c0p10__subject5__drop_prob_low55,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l2_c0p10__subject5__drop_prob_low55,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,300,220,"Q3,S4",-0.0005175952255058705,-0.0006810952662208026,-0.00047483365936372803,-0.0003968567509330809,-0.0001570328025860754,-0.00454662091054399,0.0030556504112473903,0.007602271321791379,9.403156022850842e-05,0.0004343209500569069,0.0008300027378257148,0.0017937138937683,0.4881163442009627,0.4700234292494668,0.009261646091765925,0.044346582710449715,0.16455523039988984,3.0704530654760114,1,1,7,0.18167006880059006,0.8391131305981896,0.012368877174769274,0.057130419538165694,False,lr_l2_c0p10__subject5,drop_prob_low55,55,False,-0.004200868210602837,6.1244884170919e-05,0.6,0.6,0.0018744545686177425,0.5215999113557639,expected_good_but_low_support,14.214897902947317,0.0018705127737444769,-6.61500074573254e-06,0.46034632091580235,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.0001057563693681187,-0.0003451241582669599,0.004039297169532496,0.023912409679109792,0.0003451241582669599,0.0001057563693681187,0.004039297169532496,False,0.03509925506293834,False,
lr_l2_c0p10__subject5__drop_prob_low55,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject5__drop_prob_low55,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,501,233,"Q1,Q3,S2,S3,S4",-0.0005474327835189909,-0.0007270199098423653,-0.0004939621347226828,-0.00042131630599192497,-0.00012932139007917372,-0.005458991450644969,0.0037985147633085676,0.009257506213953536,9.673998182827695e-05,0.00044935483011482124,0.0008366903099280495,0.0018117818041242378,0.48333930538716086,0.46945121573637766,0.006642749417534828,0.032336598551733924,0.16929496819948486,3.8169161159032887,1,1,7,0.1767157260959344,0.8208401901440613,0.010449896504791317,0.04853951158439661,False,lr_l2_c0p10__subject5,drop_prob_low55,55,False,-0.004200868210602837,6.1244884170919e-05,0.6,0.6,0.0018744545686177425,0.5513230266662664,expected_good_but_low_support,14.214897902947317,0.0018705127737444769,-6.61500074573254e-06,0.46034632091580235,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,7.591881135499828e-05,0.0003977401937942174,0.0034670836564433816,0.018958066974454124,-0.0003977401937942174,7.591881135499828e-05,0.0034670836564433816,False,-0.8592717594659931,False,
lr_l2_c0p10__subject5__drop_risk_top55,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l2_c0p10__subject5__drop_risk_top55,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,300,216,"Q3,S4",-0.0004888901857522757,-0.0006283705306375626,-0.0004296078055369178,-0.00040869222108234687,-0.0003158169002030302,-0.0038198545523680716,0.00255419756037746,0.0063740521127455315,8.814970509269118e-05,0.0004170358814105916,0.0007891237456143221,0.0016468007889896908,0.4876420402160683,0.47741808386611534,0.007662247341963067,0.037181970657682265,0.15426198391220963,2.566570999164399,1,1,6,0.1803057366697831,0.8530256764489578,0.013829460998040376,0.06542712140314765,False,lr_l2_c0p10__subject5,drop_risk_top55,55,False,-0.001367137352866199,0.0028949757419075572,0.6,0.4909090909090909,-0.01091733429119713,0.4943738025254988,expected_good_but_low_support,3.9904730390615053,0.0013690599228745465,2.2090039007862228e-05,0.47271664941842306,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.0001344614091217135,-0.0008465770091368903,0.011433951786181062,0.022548077548302847,0.0008465770091368903,0.0001344614091217135,0.011433951786181062,False,-4.956516980433858,False,
lr_l2_c0p10__subject5__drop_risk_top55,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject5__drop_risk_top55,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,499,231,"Q1,Q3,S2,S3,S4",-0.0005187277437653962,-0.0006742951742591251,-0.0004487362808958727,-0.0004331517761411909,-0.00028810548769612863,-0.0047164174515483374,0.0032812542715179235,0.007997671723066261,9.673998182827695e-05,0.00042955482025496146,0.0007933015647283861,0.0016781241392801389,0.4829709182341018,0.47513603294365137,0.005693296320199029,0.02804794692458108,0.16929496819948486,3.297149830852421,1,1,7,0.18649471324986486,0.8280930129876284,0.012096018088522818,0.053709983996476494,False,lr_l2_c0p10__subject5,drop_risk_top55,55,False,-0.001367137352866199,0.0028949757419075572,0.6,0.4909090909090909,-0.01091733429119713,0.5237549503541264,expected_good_but_low_support,3.9904730390615053,0.0013690599228745465,2.2090039007862228e-05,0.47271664941842306,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.00010462385110859298,-0.00011952029799642671,0.009151900863717088,0.028737054128384593,0.00011952029799642671,0.00010462385110859298,0.009151900863717088,False,-5.831107488600081,False,
lr_l2_c0p10__subject5__drop_prob_low80,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l2_c0p10__subject5__drop_prob_low80,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,275,206,"Q3,S4",-0.0005137803059584584,-0.0006660543230602172,-0.0004502040484562713,-0.00042508254635888665,-0.00029167115897217664,-0.004222507145342372,0.002848555228906346,0.0070710623742487174,8.814970509269118e-05,0.00042115716468640494,0.0008107088268930928,0.001755717936205335,0.49504188945886757,0.47550641712760217,0.00934598303705233,0.04499766965431002,0.15426198391220963,2.862354640628781,1,1,7,0.17157081357614068,0.8197222816875693,0.012466260432620899,0.05956066322087165,False,lr_l2_c0p10__subject5,drop_prob_low80,80,False,-0.00292097266832414,0.0013411404264496163,0.5,0.525,-0.003940075371636395,0.5188815893839788,expected_good_but_low_support,31.48112459937517,0.0016634175914034327,-2.800081198320366e-06,0.4698290818895794,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.00010957128891553086,-0.0005522193406080041,0.009522285047667889,0.013813154454660415,0.0005522193406080041,0.00010957128891553086,0.009522285047667889,False,-4.010928576103629,False,
lr_l2_c0p10__subject5__drop_prob_low80,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject5__drop_prob_low80,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,485,225,"Q1,Q3,S2,S3,S4",-0.0005436178639715789,-0.0007119789666817798,-0.00046933252381522604,-0.00044954210141773065,-0.0002639597464652749,-0.005165331859990517,0.003621873755514689,0.008787205615505207,9.673998182827695e-05,0.00043414919257699503,0.0008159557708951394,0.0017745936812326223,0.4877546923772986,0.4740405313989889,0.006483172020096288,0.03170641201470951,0.16929496819948486,3.6394193964248065,1,1,7,0.17795585509554676,0.7986293706486676,0.011009186089554708,0.04940696867396954,False,lr_l2_c0p10__subject5,drop_prob_low80,80,False,-0.00292097266832414,0.0013411404264496163,0.5,0.525,-0.003940075371636395,0.5484259702513766,expected_good_but_low_support,31.48112459937517,0.0016634175914034327,-2.800081198320366e-06,0.4698290818895794,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,7.973373090241034e-05,0.0002210991860003386,0.008056399319054608,0.020198195974066496,-0.0002210991860003386,7.973373090241034e-05,0.008056399319054608,False,-4.945292170040861,False,
lr_l2_c0p10__subject5__drop_risk_top80,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l2_c0p10__subject5__drop_risk_top80,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,275,205,"Q3,S4",-0.0004917815119876204,-0.0006095864654528317,-0.0004298210803363284,-0.0004359369901737013,-0.00041325308524185257,-0.0034147014822339204,0.0022749744333636626,0.005689675915597583,8.814970509269118e-05,0.0004163472056021147,0.0007726633961811995,0.0016168541165769137,0.49360176028229646,0.48627654481453764,0.007378811482720706,0.036207028553802804,0.15426198391220963,2.2859952163014228,1,1,6,0.1792456669150063,0.8466101214732029,0.015492921987180157,0.07317590874741169,False,lr_l2_c0p10__subject5,drop_risk_top80,80,False,-0.0005187300786979598,0.0037433830160757964,0.5,0.4875,-0.014760167024954205,0.499036820950528,expected_good_but_low_support,4.591438297825639,0.0010898367958607495,1.9198712772517517e-05,0.49451027218577337,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.0001315700828863688,-0.0011258001361506877,0.02029241273460336,0.021488007793526026,0.0011258001361506877,0.0001315700828863688,0.02029241273460336,False,-6.572095012503973,False,
lr_l2_c0p10__subject5__drop_risk_top80,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject5__drop_risk_top80,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,486,227,"Q1,Q3,S2,S3,S4",-0.000521619070000741,-0.0006555111090743944,-0.0004489495556952832,-0.00046039654523254527,-0.0003855416727349509,-0.0043355259657532185,0.0030262927288431593,0.007361818694596378,9.673998182827695e-05,0.0004238803271461308,0.0007750094719456505,0.0016477559955273633,0.4845667984669528,0.4819341450840252,0.005331474669920061,0.02650860641058367,0.16929496819948486,3.040953164046991,1,1,7,0.1854609760109797,0.8126242914116018,0.013140772116445182,0.05757820787643978,False,lr_l2_c0p10__subject5,drop_risk_top80,80,False,-0.0005187300786979598,0.0037433830160757964,0.5,0.4875,-0.014760167024954205,0.528005899017546,expected_good_but_low_support,4.591438297825639,0.0010898367958607495,1.9198712772517517e-05,0.49451027218577337,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.00010173252487324827,-0.00037448184067119094,0.015950013004090935,0.027703316889499424,0.00037448184067119094,0.00010173252487324827,0.015950013004090935,False,-7.4791527372745605,False,
lr_l2_c0p10__subject5__drop_prob_low111,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l2_c0p10__subject5__drop_prob_low111,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,244,185,"Q3,S4",-0.0004926083623812585,-0.0006334748411564403,-0.0004242659460044746,-0.0004200842999828604,-0.00034340745574285594,-0.003906105580065139,0.002647040891450139,0.0065531464715152775,8.814970509269118e-05,0.00042115716468640494,0.0008107088268930928,0.001755717936205335,0.499814356261206,0.47910561246854283,0.009721638956787402,0.04700002592275302,0.15426198391220963,2.659864096258166,1,1,6,0.17894480042234231,0.8549533399119333,0.013451508443440669,0.06426793091182367,False,lr_l2_c0p10__subject5,drop_prob_low111,111,False,-0.0036926897775997336,0.0005694233171740226,0.6,0.5585585585585585,-0.00048492495647280023,0.49842948487496713,expected_good_but_low_support,4.798082158182767,0.0014619032539472257,1.837186237887955e-05,0.47664616987370834,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.0001307432324927307,-0.000753733678064211,0.013121480388608553,0.02118714130086205,0.000753733678064211,0.0001307432324927307,0.013121480388608553,False,0.0392656387847731,False,
lr_l2_c0p10__subject5__drop_prob_low111,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject5__drop_prob_low111,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,464,215,"Q1,Q3,S2,S3,S4",-0.0005224459203943788,-0.0006793994847780029,-0.00044339442136342945,-0.00044454385504170437,-0.0003156960432359543,-0.004868915800223944,0.0034403449235691414,0.008309260723793085,9.673998182827695e-05,0.00043414919257699503,0.0008159557708951394,0.0017745936812326223,0.48958933518019543,0.47691256487069894,0.006382464752049531,0.03133880660913341,0.16929496819948486,3.457011174441078,1,1,7,0.1851674557153223,0.8309935547956213,0.011642429458407488,0.05224883500572248,False,lr_l2_c0p10__subject5,drop_prob_low111,111,False,-0.0036926897775997336,0.0005694233171740226,0.6,0.5585585585585585,-0.00048492495647280023,0.5278284333685187,expected_good_but_low_support,4.798082158182767,0.0014619032539472257,1.837186237887955e-05,0.47664616987370834,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.00010090567447961038,3.9570354054791184e-05,0.010928432790764664,0.027409796593842045,-3.9570354054791184e-05,0.00010090567447961038,0.010928432790764664,False,-0.9214063351574708,False,
lr_l2_c0p10__subject5__drop_risk_top111,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l2_c0p10__subject5__drop_risk_top111,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,244,186,"Q3,S4",-0.00047042968568147695,-0.0005879046215292155,-0.0004154626103043657,-0.00040792182521084985,-0.00041508660617682613,-0.003081084568061958,0.002000991028345347,0.005082075596407306,8.814970509269118e-05,0.0004163472056021147,0.0007726633961811995,0.0016168541165769137,0.496134103582254,0.48630144655344293,0.007382104993980127,0.036449312679150754,0.15426198391220963,2.010684538505456,1,1,6,0.1873812554260796,0.8850359963975979,0.0173452172090882,0.08192463840885109,False,lr_l2_c0p10__subject5,drop_risk_top111,111,False,-0.0005667205016196553,0.003695392593154101,0.6,0.5135135135135135,-0.014569804716401171,0.47768997499216553,expected_good_but_low_support,2.1738232609360884,0.0008158533908424337,4.055053907866102e-05,0.49780371862188283,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.00015292190919251227,-0.0013997835411690032,0.020317314473508652,0.029623596304599348,0.0013997835411690032,0.00015292190919251227,0.020317314473508652,False,-6.003359406104719,False,
lr_l2_c0p10__subject5__drop_risk_top111,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject5__drop_risk_top111,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,465,217,"Q1,Q3,S2,S3,S4",-0.0005002672436945975,-0.000633829265150778,-0.0004345910856633206,-0.0004323813802696939,-0.0003873751936699244,-0.004052765677050627,0.002803165949294214,0.0068559316263448414,9.673998182827695e-05,0.0004238803271461308,0.0007750094719456505,0.0016477559955273633,0.48667019693906544,0.4818357844023595,0.005158626038776586,0.025801893217426826,0.16929496819948486,2.8167454792496405,1,1,7,0.1933766062991217,0.8473077789696355,0.014110406448124502,0.0618268019939571,False,lr_l2_c0p10__subject5,drop_risk_top111,111,False,-0.0005667205016196553,0.003695392593154101,0.6,0.5135135135135135,-0.014569804716401171,0.5066344005750694,expected_good_but_low_support,2.1738232609360884,0.0008158533908424337,4.055053907866102e-05,0.49780371862188283,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.00012308435117939175,-0.0005976086202201364,0.015851652322425247,0.03561894717764144,0.0005976086202201364,0.00012308435117939175,0.015851652322425247,False,-6.976586212074745,False,
lr_l2_c0p10__subject5__keep_prob_ge_0p35,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l2_c0p10__subject5__keep_prob_ge_0p35,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,287,212,"Q3,S4",-0.0005120851323495405,-0.0006676454161401043,-0.00046490322824300394,-0.00040370675266551334,-0.0002473524703049434,-0.0043724655667003315,0.002961963265486115,0.007334428832186445,9.403156022850842e-05,0.0004343209500569069,0.0008300027378257148,0.0017937138937683,0.4925123586580454,0.4736631136960691,0.009319040386919828,0.044722127025527116,0.16455523039988984,2.9763120659560514,1,1,6,0.18362485900942754,0.8481420815014932,0.012820570269338472,0.05921673793478378,False,lr_l2_c0p10__subject5,keep_prob_ge_0p35,68,False,-0.0036942721589874328,0.0005678409357863234,0.5,0.5590062111801242,-0.0005276251791795277,0.5168177550887544,expected_good_but_low_support,85.10355176341595,0.0017768256279832016,-1.104907589402519e-06,0.4666729167953686,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.0001112664625244487,-0.0004388113040282352,0.007678981616134839,0.02586719988794728,0.0004388113040282352,0.0001112664625244487,0.007678981616134839,False,-6.73722600375775,False,
lr_l2_c0p10__subject5__keep_prob_ge_0p35,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject5__keep_prob_ge_0p35,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,492,229,"Q1,Q3,S2,S3,S4",-0.000541922690362661,-0.0007135700597616669,-0.0004840317036019588,-0.0004281663077243574,-0.00021964105779804174,-0.005296486343028402,0.003716477853774384,0.009012964196802788,9.673998182827695e-05,0.00044935483011482124,0.0008366903099280495,0.0018117818041242378,0.485842029570478,0.47247503164914917,0.006570988386646818,0.032058307610579026,0.16929496819948486,3.734481790486271,1,1,7,0.17851251395939413,0.8291862254634654,0.010733425731635991,0.049856497851641646,False,lr_l2_c0p10__subject5,keep_prob_ge_0p35,68,False,-0.0036942721589874328,0.0005678409357863234,0.5,0.5590062111801242,-0.0005276251791795277,0.5464176966924909,expected_good_but_low_support,85.10355176341595,0.0017768256279832016,-1.104907589402519e-06,0.4666729167953686,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,8.142890451132818e-05,0.00031570328426003356,0.006490899569214892,0.020754854837913866,-0.00031570328426003356,8.142890451132818e-05,0.006490899569214892,False,-7.647019466222124,False,
lr_l2_c0p10__subject5__keep_prob_ge_0p4,e231_e224_q3_oof_support_prune,generated,graft_vs_e154,lr_l2_c0p10__subject5__keep_prob_ge_0p4,submission_e154_s3repair_9f2e2e73.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,266,200,"Q3,S4",-0.0005058937176425049,-0.0006551449664688244,-0.00044039850671125525,-0.0004221376797474347,-0.0002991697863906214,-0.004118431655283082,0.00277550244403476,0.006893934099317841,8.814970509269118e-05,0.00042115716468640494,0.0008107088268930928,0.001755717936205335,0.49554264500981243,0.47598310549588235,0.009407934378579452,0.04535482960077527,0.15426198391220963,2.7889479621602993,1,1,7,0.17424550259978341,0.8325012744752448,0.012786560449049498,0.06109097630162706,False,lr_l2_c0p10__subject5,keep_prob_ge_0p4,89,False,-0.0029855487882529674,0.0012765643065207888,0.6,0.5591397849462365,-0.0037418269179781767,0.5110903387416814,expected_good_but_low_support,17.33010552312149,0.0015903648065318469,5.0865071176331595e-06,0.47050596965610264,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,0.00011745787723148435,-0.0006252721254795903,0.009998973415948076,0.01648784347830315,0.0006252721254795903,0.00011745787723148435,0.009998973415948076,False,-2.710667505033726,False,
lr_l2_c0p10__subject5__keep_prob_ge_0p4,e231_e224_q3_oof_support_prune,generated,actual_vs_e95,lr_l2_c0p10__subject5__keep_prob_ge_0p4,submission_e95_hardtail_541e3973.csv,OOF-learned Q3 support prune of E224; S4 body unchanged.,479,223,"Q1,Q3,S2,S3,S4",-0.0005357312756556253,-0.000701069610090387,-0.0004595269820702101,-0.00044659723480627877,-0.0002714583738837198,-0.005069691808443523,0.0035572564091553996,0.008626948217598924,9.673998182827695e-05,0.00043414919257699503,0.0008159557708951394,0.0017745936812326223,0.4885439268361274,0.47444212965847576,0.006434601588254964,0.03151807803924451,0.16929496819948486,3.574489020724266,1,1,7,0.18057557253846537,0.8103861251066319,0.01121369682397397,0.05032477089538259,False,lr_l2_c0p10__subject5,keep_prob_ge_0p4,89,False,-0.0029855487882529674,0.0012765643065207888,0.6,0.5591397849462365,-0.0037418269179781767,0.5406197015873204,expected_good_but_low_support,17.33010552312149,0.0015903648065318469,5.0865071176331595e-06,0.47050596965610264,-0.0005109802247601381,0.0011851376375029133,0.48121887494131516,8.762031921836393e-05,0.00015648183964104938,0.008457997578541487,0.02281791341698511,-0.00015648183964104938,8.762031921836393e-05,0.008457997578541487,False,-3.6560309595859017,False,
