heldout_set,kind,tag,translator,band,base_cell_gate,gradient_gate,row_gate,shape,scale,cap,hidden_core_mean_delta,hidden_core_delta_Q2,hidden_core_delta_S3,world_support_score,block_q2s3_core_mean_delta,block_q2s3_core_improve_rate
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m0.50_14b1d806,tail_p90_nonpos_m0.50,all,all,grad_core_top50,all,flat,0.13,0.12,-0.0007971506994966515,-5.8062289850002724e-05,-3.981166943957393e-05,-0.0018049133632074277,-6.484781076743242e-05,0.6111111111111112
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m0.50_77865b6a,tail_p90_nonpos_m0.50,all,raw_agree,grad_core_top50,all,flat,0.13,0.12,-0.0007934174715233944,-5.8062289850002724e-05,-3.45802027390818e-05,-0.0017750549321291164,-5.576540330139761e-05,0.5555555555555556
raw05_compatible,base,raw05_compatible_no_q2_s3_89c06bcf,no_q2_s3,all,raw_agree,grad_all_4of6,teacher_row_top50,flat,0.13,0.12,-0.0004839929062472048,0.0,0.0,-0.0012993434381129653,5.6709931353388255e-18,0.25
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m1.00_fbfa5ffb,tail_p90_nonpos_m1.00,all,raw_agree,grad_all_4of6,teacher_row_top50,flat,0.13,0.12,-0.0005015564693087449,-8.459245199096688e-05,-3.835248944006331e-05,-0.0013571648562425154,-8.343105113178272e-05,0.5277777777777778
raw05_compatible,base,raw05_compatible_no_q2_s3_4d5e65fc,no_q2_s3,low_slack_half,raw_agree,grad_core_top50,all,core_gain,0.13,0.08,-0.00032623699960204755,0.0,0.0,-0.0007336956004171058,5.6709931353388255e-18,0.25
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m1.00_863ed1b1,tail_p90_nonpos_m1.00,low_slack_half,raw_agree,grad_core_top50,all,core_gain,0.13,0.08,-0.0003398807484066291,-5.8221384141160515e-05,-3.728485749021626e-05,-0.0007781396859348255,-6.380492337791044e-05,0.6111111111111112
raw05_compatible,candidate,raw05_compatible_tail_soft_p90_m1.00_e975babd,tail_soft_p90_m1.00,all,raw_agree,grad_all_4of6,all,flat,0.095,0.12,-0.0006015786040146354,-8.265173669064207e-05,-3.7497624798904505e-05,-0.0013611354931506447,-6.792253255380823e-05,0.9166666666666666
raw05_compatible,candidate,raw05_compatible_tail_soft_p90_m1.00_c5c266d7,tail_soft_p90_m1.00,all,all,grad_all_4of6,all,flat,0.095,0.12,-0.0006038022501134721,-8.362997844851838e-05,-3.760397934987614e-05,-0.0013780852759477547,-6.849975734708683e-05,0.9166666666666666
raw05_compatible,base,raw05_compatible_no_q2_s3_780ad1af,no_q2_s3,low_slack_half,all,grad_core_top50,all,flat,0.07,0.08,-0.00028070011040268183,0.0,0.0,-0.0005907444040420484,5.6709931353388255e-18,0.25
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m1.00_85c6eca6,tail_p90_nonpos_m1.00,low_slack_half,all,grad_core_top50,all,flat,0.07,0.08,-0.000292052104952506,-4.1754039305480495e-05,-3.770992254335803e-05,-0.0006242759101138306,-5.416546428270964e-05,0.6666666666666666
raw05_compatible,base,raw05_compatible_no_q2_s3_4b47933a,no_q2_s3,low_slack_half,raw_agree,grad_all_4of6,all,flat,0.07,0.08,-0.0002859004716252722,0.0,0.0,-0.000581429639999731,5.6709931353388255e-18,0.25
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m1.00_41f0e557,tail_p90_nonpos_m1.00,low_slack_half,raw_agree,grad_all_4of6,all,flat,0.07,0.08,-0.00029553298500001324,-4.1754039305480495e-05,-2.5673554318331182e-05,-0.0006143000116505259,-4.2918706740973935e-05,0.5833333333333334
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m0.50_d9094c9a,tail_p90_nonpos_m0.50,low_slack_half,raw_agree,grad_all_4of6,all,flat,0.095,0.12,-0.0005811246883433152,-4.24964879758849e-05,-2.5779033580461408e-05,-0.0012130901170757824,-4.329757600248736e-05,0.5833333333333334
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m0.50_f4ebba3d,tail_p90_nonpos_m0.50,low_slack_half,all,grad_all_4of6,all,flat,0.095,0.12,-0.0005844672516757965,-4.24964879758849e-05,-2.5779033580461408e-05,-0.0012247567424124362,-4.329757600248736e-05,0.5833333333333334
raw05_compatible,base,raw05_compatible_no_q2_s3_5b979a0d,no_q2_s3,all,raw_agree,grad_core_top50,all,flat,0.095,0.08,-0.0003849730700745124,0.0,0.0,-0.0008467542826577079,5.6709931353388255e-18,0.25
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m1.00_568bba2d,tail_p90_nonpos_m1.00,all,raw_agree,grad_core_top50,all,flat,0.095,0.08,-0.0003978705585862552,-5.658194011787243e-05,-3.3700479464368605e-05,-0.0008897667121208541,-5.434305899288082e-05,0.5555555555555556
raw05_compatible,candidate,raw05_compatible_tail_soft_p90_m1.00_18995adb,tail_soft_p90_m1.00,low_slack_half,all,grad_all_4of6,all,flat,0.095,0.12,-0.0005922864589652799,-8.256945304963015e-05,-4.044051953336347e-05,-0.0012465936641049835,-7.089018703564508e-05,0.9166666666666666
raw05_compatible,base,raw05_compatible_no_q2_s3_b2045900,no_q2_s3,low_slack_half,all,grad_all_4of6,all,flat,0.07,0.08,-0.00028764769605221785,0.0,0.0,-0.0005874571425106334,5.6709931353388255e-18,0.25
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m1.00_9114c943,tail_p90_nonpos_m1.00,low_slack_half,all,grad_all_4of6,all,flat,0.07,0.08,-0.0002972802094270144,-4.1754039305480495e-05,-2.5673554318331182e-05,-0.0006198872027787683,-4.2918706740973935e-05,0.5833333333333334
raw05_compatible,base,raw05_compatible_no_q2_s3_6e75c568,no_q2_s3,all,all,grad_core_top50,teacher_row_top50,flat,0.13,0.12,-0.00047993547854038865,0.0,0.0,-0.0012630798131622102,5.6709931353388255e-18,0.25
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m1.00_12047eb7,tail_p90_nonpos_m1.00,all,all,grad_core_top50,teacher_row_top50,flat,0.13,0.12,-0.0004998487569810584,-8.459245199096688e-05,-5.480049709329082e-05,-0.0013246996478898155,-0.00010040104673805466,0.5
raw05_compatible,base,raw05_compatible_no_q2_s3_de94851a,no_q2_s3,all,raw_agree,grad_all_4of6,all,flat,0.07,0.08,-0.00029207515350343494,0.0,0.0,-0.0006432762839127026,5.6709931353388255e-18,0.25
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m1.00_d61905bd,tail_p90_nonpos_m1.00,all,raw_agree,grad_all_4of6,all,flat,0.07,0.08,-0.0003013948959940671,-4.1754039305480495e-05,-2.3484158129055688e-05,-0.000674404766976816,-3.9076887564521957e-05,0.6111111111111112
raw05_compatible,candidate,raw05_compatible_tail_soft_p90_m1.00_fb596fe7,tail_soft_p90_m1.00,low_slack_half,raw_agree,grad_all_4of6,all,flat,0.095,0.12,-0.0005888635891286298,-8.21136620712537e-05,-4.033416498237796e-05,-0.0012342888748014813,-7.069874553382839e-05,0.9166666666666666
raw05_compatible,base,raw05_compatible_no_q2_s3_ef827553,no_q2_s3,all,all,grad_all_4of6,all,flat,0.07,0.08,-0.00029320744400065935,0.0,0.0,-0.0006517313705480532,5.6709931353388255e-18,0.25
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m1.00_727e1d8d,tail_p90_nonpos_m1.00,all,all,grad_all_4of6,all,flat,0.07,0.08,-0.000302527186491347,-4.1754039305480495e-05,-2.3484158129055688e-05,-0.0006828598536122221,-3.9076887564521957e-05,0.6111111111111112
raw05_compatible,base,raw05_compatible_no_q2_s3_537cc27f,no_q2_s3,low_slack_half,raw_agree,grad_all_4of6,all,core_gain,0.13,0.08,-0.0003296853728861904,0.0,0.0,-0.0007301944895816259,5.6709931353388255e-18,0.25
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m1.00_b6e2763d,tail_p90_nonpos_m1.00,low_slack_half,raw_agree,grad_all_4of6,all,core_gain,0.13,0.08,-0.0003419436439707213,-5.8221384141160515e-05,-2.758651345081964e-05,-0.0007762560473456803,-5.854037856586742e-05,0.5833333333333334
raw05_compatible,candidate,raw05_compatible_tail_soft_p90_m1.00_c6d91055,tail_soft_p90_m1.00,low_slack_half,all,grad_core_top50,all,flat,0.095,0.12,-0.0005833977703841586,-8.05930018305534e-05,-4.926793682201447e-05,-0.0012525675384963742,-7.809813925164642e-05,0.9444444444444444
raw05_compatible,base,raw05_compatible_no_q2_s3_705971e9,no_q2_s3,low_slack_half,all,grad_all_4of6,all,core_gain,0.13,0.08,-0.00033092368238632486,0.0,0.0,-0.0007359519818942783,5.6709931353388255e-18,0.25
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m1.00_ace00b24,tail_p90_nonpos_m1.00,low_slack_half,all,grad_all_4of6,all,core_gain,0.13,0.08,-0.0003431819534709668,-5.8221384141160515e-05,-2.758651345081964e-05,-0.0007817422113553185,-5.854037856586742e-05,0.5833333333333334
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m0.50_1df65adb,tail_p90_nonpos_m0.50,low_slack_half,all,grad_core_top50,all,flat,0.095,0.12,-0.0005763533410348132,-4.24964879758849e-05,-3.805344523136189e-05,-0.0012311322116563717,-5.475158450436515e-05,0.6666666666666666
raw05_compatible,base,raw05_compatible_no_q2_s3_3ba5ca92,no_q2_s3,all,all,grad_core_top50,all,core_gain,0.095,0.12,-0.0003537002916527143,0.0,0.0,-0.0008589449956525497,5.6709931353388255e-18,0.25
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m1.00_b22f6323,tail_p90_nonpos_m1.00,all,all,grad_core_top50,all,core_gain,0.095,0.12,-0.0003687653033308813,-6.612704769706768e-05,-3.932803404980978e-05,-0.0009097497240122987,-7.523110016602817e-05,0.6111111111111112
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m0.50_83d78046,tail_p90_nonpos_m0.50,all,raw_agree,grad_all_4of6,all,flat,0.095,0.12,-0.0005938102201111517,-4.24964879758849e-05,-2.327418618928989e-05,-0.0013378043641628311,-3.917941500685688e-05,0.6111111111111112
raw05_compatible,candidate,raw05_compatible_tail_soft_p90_m1.00_47b85fee,tail_soft_p90_m1.00,low_slack_half,raw_agree,grad_core_top50,all,flat,0.095,0.12,-0.0005789308724049314,-8.05930018305534e-05,-4.663318767426927e-05,-0.001233242949783564,-7.353899131803734e-05,0.9166666666666666
raw05_compatible,base,raw05_compatible_no_q2_s3_329438d1,no_q2_s3,low_slack_half,raw_agree,grad_core_top50,all,flat,0.07,0.08,-0.00027866491125835835,0.0,0.0,-0.0005816336894213237,5.6709931353388255e-18,0.25
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m1.00_7b1517a4,tail_p90_nonpos_m1.00,low_slack_half,raw_agree,grad_core_top50,all,flat,0.07,0.08,-0.0002894786912627789,-4.1754039305480495e-05,-3.394242072599085e-05,-0.000613624259652551,-4.762466251648322e-05,0.6111111111111112
raw05_compatible,candidate,raw05_compatible_tail_soft_p90_m1.00_f2e290ff,tail_soft_p90_m1.00,all,all,grad_all_4of6,all,flat,0.13,0.08,-0.0005585199834161891,-7.654437427981331e-05,-3.4928822675861504e-05,-0.0012580375898368801,-6.315872371268836e-05,0.9166666666666666
raw05_compatible,candidate,raw05_compatible_tail_soft_p90_m1.00_cba1c7fe,tail_soft_p90_m1.00,all,raw_agree,grad_all_4of6,all,flat,0.13,0.08,-0.0005563027953177646,-7.565137822568291e-05,-3.483176692786749e-05,-0.0012417981309865156,-6.263188070249115e-05,0.9166666666666666
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m0.50_677ccd0d,tail_p90_nonpos_m0.50,all,all,grad_all_4of6,all,flat,0.095,0.12,-0.0005958789238800499,-4.24964879758849e-05,-2.327418618928989e-05,-0.0013541254050216168,-3.917941500685688e-05,0.6111111111111112
raw05_compatible,base,raw05_compatible_no_q2_s3_6a68bf25,no_q2_s3,all,all,grad_all_4of6,all,core_gain,0.095,0.12,-0.0003570562022105206,0.0,0.0,-0.0008613699892816518,5.6709931353388255e-18,0.25
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m1.00_9471c4fd,tail_p90_nonpos_m1.00,all,all,grad_all_4of6,all,core_gain,0.095,0.12,-0.00037036916569788136,-6.612704769706768e-05,-2.706369671452713e-05,-0.0009103026074277432,-6.088834379985036e-05,0.6111111111111112
raw05_compatible,base,raw05_compatible_no_q2_s3_2c2fa99e,no_q2_s3,all,raw_agree,grad_all_4of6,all,core_gain,0.095,0.12,-0.0003561906407578974,0.0,0.0,-0.0008536488079282145,5.6709931353388255e-18,0.25
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m1.00_c69ed587,tail_p90_nonpos_m1.00,all,raw_agree,grad_all_4of6,all,core_gain,0.095,0.12,-0.00036950360424523043,-6.612704769706768e-05,-2.706369671452713e-05,-0.0009027883795944492,-6.088834379985036e-05,0.6111111111111112
raw05_compatible,candidate,raw05_compatible_tail_max_nonpos_m1.00_5c473513,tail_max_nonpos_m1.00,low_slack_half,all,grad_all_4of6,all,flat,0.13,0.12,-0.0007974782383481371,-4.296800323538852e-05,-5.1120059231385406e-05,-0.0016558983135783357,-7.752123627448804e-05,0.5
raw05_compatible,candidate,raw05_compatible_tail_max_nonpos_m1.00_c9da0dd6,tail_max_nonpos_m1.00,low_slack_half,raw_agree,grad_all_4of6,all,flat,0.13,0.12,-0.0007929507466636898,-4.296800323538852e-05,-5.1120059231385406e-05,-0.0016396735348354452,-7.752123627448804e-05,0.5
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m0.50_cce2d792,tail_p90_nonpos_m0.50,low_slack_half,raw_agree,grad_all_4of6,all,flat,0.13,0.08,-0.0005380559885088954,-3.8783135729608675e-05,-2.3855572485409482e-05,-0.001107259357019924,-3.9865470015549835e-05,0.5833333333333334
raw05_compatible,candidate,raw05_compatible_tail_soft_p90_m1.00_74722a41,tail_soft_p90_m1.00,low_slack_half,all,grad_all_4of6,all,flat,0.13,0.08,-0.0005485848215296407,-7.6278717809658e-05,-3.760918585885009e-05,-0.0011379428411792069,-6.571291582252685e-05,0.9166666666666666
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m0.50_cb4083e4,tail_p90_nonpos_m0.50,low_slack_half,all,grad_all_4of6,all,flat,0.13,0.08,-0.0005412635078934358,-3.8783135729608675e-05,-2.3855572485409482e-05,-0.0011183508276416787,-3.9865470015549835e-05,0.5833333333333334
raw05_compatible,candidate,raw05_compatible_tail_soft_max_m1.00_1074895d,tail_soft_max_m1.00,all,raw_agree,grad_all_4of6,all,flat,0.13,0.12,-0.0008164554062690954,-9.343943490774942e-05,-4.0723509893383913e-05,-0.0018430121102220643,-7.700277085303674e-05,0.9166666666666666
raw05_compatible,candidate,raw05_compatible_tail_soft_p90_m1.00_cc908bc9,tail_soft_p90_m1.00,low_slack_half,raw_agree,grad_all_4of6,all,flat,0.13,0.08,-0.0005452879922613341,-7.575060437128855e-05,-3.751213011099486e-05,-0.0011266851395091981,-6.550281119404038e-05,0.9166666666666666
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m0.50_8d77efc8,tail_p90_nonpos_m0.50,low_slack_half,raw_agree,grad_core_top50,all,flat,0.095,0.12,-0.0005717150867768361,-4.24964879758849e-05,-3.421920213210472e-05,-0.0012113087819972223,-4.809491245711325e-05,0.6111111111111112
raw05_compatible,candidate,raw05_compatible_tail_soft_max_m1.00_55a5f15a,tail_soft_max_m1.00,all,all,grad_all_4of6,all,flat,0.13,0.12,-0.0008194136337007774,-9.44813621353291e-05,-4.0807710283752296e-05,-0.00186592394700697,-7.7597801389268e-05,0.9166666666666666
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m0.50_77cea498,tail_p90_nonpos_m0.50,all,raw_agree,grad_all_4of6,all,flat,0.13,0.08,-0.0005491772757383606,-3.8783135729608675e-05,-2.182137236785009e-05,-0.0012207710585260489,-3.629709077990596e-05,0.6111111111111112
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m0.50_38b8cfe4,tail_p90_nonpos_m0.50,low_slack_half,all,grad_core_top50,all,flat,0.13,0.08,-0.0005301323239519928,-3.8783135729608675e-05,-3.503185107714413e-05,-0.0011256288305171113,-5.0311982331801006e-05,0.6666666666666666
raw05_compatible,candidate,raw05_compatible_tail_soft_max_m1.00_032b92d3,tail_soft_max_m1.00,low_slack_half,all,grad_core_top50,all,flat,0.13,0.12,-0.00079202496799613,-9.122596960969842e-05,-5.7903711261811375e-05,-0.001695477528330086,-9.158168532889735e-05,0.9444444444444444
raw05_compatible,candidate,raw05_compatible_tail_soft_p90_m1.00_fa8cbd0d,tail_soft_p90_m1.00,low_slack_half,all,grad_core_top50,all,flat,0.13,0.08,-0.0005366684354721485,-7.397244294332639e-05,-4.5595324503974743e-05,-0.0011455852578469926,-7.197793749212562e-05,0.9444444444444444
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m0.50_dcb523f2,tail_p90_nonpos_m0.50,all,all,grad_all_4of6,all,flat,0.13,0.08,-0.0005512530278650174,-3.8783135729608675e-05,-2.182137236785009e-05,-0.0012364368136163317,-3.629709077990596e-05,0.6111111111111112
raw05_compatible,base,raw05_compatible_no_q2_s3_c8ff346b,no_q2_s3,low_slack_half,all,grad_core_top50,all,core_gain,0.07,0.12,-0.00026399250754247094,0.0,0.0,-0.0006000737129124856,5.6709931353388255e-18,0.25
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m1.00_8ab4c6b3,tail_p90_nonpos_m1.00,low_slack_half,all,grad_core_top50,all,core_gain,0.07,0.12,-0.00027548227003923453,-4.707619551824749e-05,-3.335214195976377e-05,-0.0006375378709397361,-5.725024521116125e-05,0.6666666666666666
raw05_compatible,base,raw05_compatible_no_q2_s3_37fea1cf,no_q2_s3,all,all,grad_core_top50,all,core_gain,0.13,0.08,-0.00032402521203037105,0.0,0.0,-0.0007841553317791295,5.6709931353388255e-18,0.25
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m1.00_cff4cecc,tail_p90_nonpos_m1.00,all,all,grad_core_top50,all,core_gain,0.13,0.08,-0.00033777726158570887,-6.036065686318426e-05,-3.590369002359761e-05,-0.0008305150206944667,-6.867171400191608e-05,0.6111111111111112
raw05_compatible,candidate,raw05_compatible_tail_soft_p90_m1.00_c8611ff3,tail_soft_p90_m1.00,low_slack_half,raw_agree,grad_core_top50,all,flat,0.13,0.08,-0.0005325849413636563,-7.397244294332639e-05,-4.3190569192316786e-05,-0.0011283150435891676,-6.781676258923461e-05,0.9166666666666666
raw05_compatible,candidate,raw05_compatible_tail_soft_max_m1.00_e64c14a1,tail_soft_max_m1.00,low_slack_half,raw_agree,grad_core_top50,all,flat,0.13,0.12,-0.0007859672386521799,-9.122596960969842e-05,-5.4317763394179375e-05,-0.0016693886845502825,-8.536952409764404e-05,0.9166666666666666
raw05_compatible,candidate,raw05_compatible_tail_soft_max_m1.00_9ecf0e1e,tail_soft_max_m1.00,low_slack_half,all,grad_all_4of6,all,flat,0.13,0.12,-0.0008038660932105368,-9.315712958912759e-05,-4.564591691445796e-05,-0.0016874702589446012,-8.139459322604033e-05,0.9166666666666666
raw05_compatible,candidate,raw05_compatible_tail_soft_p90_m1.00_521ec320,tail_soft_p90_m1.00,all,all,grad_core_top50,all,flat,0.095,0.12,-0.000591609551727712,-8.120626561949895e-05,-4.251462798204875e-05,-0.001345731841520037,-7.281275055495896e-05,0.9166666666666666
raw05_compatible,candidate,raw05_compatible_tail_soft_max_m1.00_54b0d8fb,tail_soft_max_m1.00,low_slack_half,raw_agree,grad_all_4of6,all,flat,0.13,0.12,-0.0007992553269780267,-9.265840814290383e-05,-4.556171652410346e-05,-0.0016707707176585652,-8.119705147625871e-05,0.9166666666666666
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m0.50_0de53f93,tail_p90_nonpos_m0.50,low_slack_half,raw_agree,grad_core_top50,all,flat,0.13,0.08,-0.0005258923165015472,-3.8783135729608675e-05,-3.153150237153457e-05,-0.0011078067669803905,-4.42349880511321e-05,0.6111111111111112
raw05_compatible,candidate,raw05_compatible_tail_max_nonpos_m1.00_575c42c1,tail_max_nonpos_m1.00,all,all,grad_all_4of6,all,flat,0.13,0.12,-0.0008126821434016329,-4.296800323538852e-05,-4.520063708979283e-05,-0.0018314587150652262,-6.653763964459601e-05,0.5277777777777778
raw05_compatible,candidate,raw05_compatible_tail_soft_p90_m1.00_69521ddc,tail_soft_p90_m1.00,all,raw_agree,grad_core_top50,all,flat,0.095,0.12,-0.0005889423347382461,-8.120626561949895e-05,-3.9295460953436834e-05,-0.001323535797221359,-6.79153978291923e-05,0.8888888888888888
raw05_compatible,candidate,raw05_compatible_tail_max_nonpos_m1.00_6f9601fc,tail_max_nonpos_m1.00,all,raw_agree,grad_all_4of6,all,flat,0.13,0.12,-0.0008098847913439178,-4.296800323538852e-05,-4.520063708979283e-05,-0.0018091698918904996,-6.653763964459601e-05,0.5277777777777778
raw05_compatible,candidate,raw05_compatible_tail_soft_p90_m1.00_17784515,tail_soft_p90_m1.00,all,all,grad_core_top50,all,flat,0.13,0.08,-0.000543990745733719,-7.419156325735865e-05,-3.881824253373911e-05,-0.0012295404996189752,-6.64733315864509e-05,0.9166666666666666
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m0.50_195ab12c,tail_p90_nonpos_m0.50,low_slack_half,all,grad_core_top50,all,core_gain,0.13,0.12,-0.0004995850809311198,-4.372787959758262e-05,-3.098191139178086e-05,-0.0011472800784268766,-5.31770673124053e-05,0.6666666666666666
raw05_compatible,candidate,raw05_compatible_tail_soft_p90_m1.00_385ab711,tail_soft_p90_m1.00,low_slack_half,all,grad_core_top50,all,core_gain,0.13,0.12,-0.0005067471967434289,-7.909299240707601e-05,-4.575160926870159e-05,-0.0011723531615290105,-7.947538210145587e-05,0.9444444444444444
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m0.50_e7635c1a,tail_p90_nonpos_m0.50,all,all,grad_core_top50,all,flat,0.095,0.12,-0.000584171651248494,-4.24964879758849e-05,-2.9159102271136828e-05,-0.0013211870545259852,-4.7467664011548706e-05,0.6111111111111112
raw05_compatible,candidate,raw05_compatible_tail_soft_p90_m1.00_071512c7,tail_soft_p90_m1.00,all,raw_agree,grad_core_top50,all,flat,0.13,0.08,-0.0005415517785844481,-7.419156325735865e-05,-3.5879993783613506e-05,-0.001208964859202477,-6.200342205481042e-05,0.8888888888888888
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m0.50_a8295c83,tail_p90_nonpos_m0.50,low_slack_half,all,grad_core_top50,all,flat,0.07,0.12,-0.0004255490195308187,-3.134811535984716e-05,-2.808575493794263e-05,-0.000908321324662964,-4.038951491486899e-05,0.6666666666666666
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m0.50_a49b97f8,tail_p90_nonpos_m0.50,low_slack_half,raw_agree,grad_core_top50,all,core_gain,0.13,0.12,-0.0004968133638881544,-4.372787959758262e-05,-2.7829856533753694e-05,-0.0011311811567915053,-4.770474985046488e-05,0.6111111111111112
raw05_compatible,candidate,raw05_compatible_tail_p90_nonpos_m0.50_83751441,tail_p90_nonpos_m0.50,low_slack_half,all,grad_all_4of6,all,flat,0.07,0.12,-0.00043159938584039215,-3.134811535984716e-05,-1.9041398692451472e-05,-0.0009037203991530795,-3.193999656107884e-05,0.5833333333333334
raw05_compatible,candidate,raw05_compatible_tail_soft_p90_m0.50_a86b90c7,tail_soft_p90_m0.50,all,raw_agree,grad_all_4of6,all,flat,0.13,0.12,-0.0008090456580683025,-5.660593089273913e-05,-2.56887765026359e-05,-0.001821831278339875,-4.651313974683672e-05,0.9166666666666666
raw05_compatible,candidate,raw05_compatible_tail_soft_p90_m0.50_ab9d077a,tail_soft_p90_m0.50,low_slack_half,all,grad_core_top50,all,flat,0.13,0.12,-0.0007834257266128575,-5.5190932153920125e-05,-3.3744059034779283e-05,-0.0016727167412465993,-5.3477865356334444e-05,0.9444444444444444
raw05_compatible,candidate,raw05_compatible_tail_soft_max_m1.00_1bc8b9e2,tail_soft_max_m1.00,all,raw_agree,grad_core_top50,all,flat,0.13,0.12,-0.0007995494142018222,-9.170718561843372e-05,-4.385890571992346e-05,-0.0017921859096501735,-7.734861016745663e-05,0.8888888888888888
raw05_compatible,candidate,raw05_compatible_tail_soft_p90_m0.50_a91a0cfa,tail_soft_p90_m0.50,all,all,grad_all_4of6,all,flat,0.13,0.12,-0.0008119492534312267,-5.727678262759661e-05,-2.5761627904796747e-05,-0.0018445506040457803,-4.690876447097088e-05,0.9166666666666666
raw05_compatible,candidate,raw05_compatible_tail_soft_max_m1.00_6a611ff2,tail_soft_max_m1.00,all,all,grad_core_top50,all,flat,0.13,0.12,-0.0008031457954683074,-9.170718561843372e-05,-4.8132445472456875e-05,-0.0018227522960838406,-8.395868336909865e-05,0.9166666666666666
raw05_compatible,candidate,raw05_compatible_tail_soft_p90_m0.50_dd28a03c,tail_soft_p90_m0.50,low_slack_half,raw_agree,grad_core_top50,all,flat,0.13,0.12,-0.000777622309401399,-5.5190932153920125e-05,-3.193829609456078e-05,-0.0016471121610062201,-5.035317098387414e-05,0.9166666666666666
raw05_compatible,candidate,raw05_compatible_tail_max_nonpos_m1.00_f8205d39,tail_max_nonpos_m1.00,low_slack_half,all,grad_core_top50,all,flat,0.13,0.12,-0.0007889606538430682,-4.296800323538852e-05,-8.471147856528582e-05,-0.0016624618002025304,-0.00010863030770790624,0.6111111111111112
raw05_compatible,candidate,raw05_compatible_tail_soft_p90_m0.50_f12f5c3f,tail_soft_p90_m0.50,low_slack_half,all,grad_all_4of6,all,flat,0.13,0.12,-0.000796073239674705,-5.654784724146156e-05,-2.770522451146784e-05,-0.0016647389639925458,-4.854314061672055e-05,0.9166666666666666
raw05_compatible,candidate,raw05_compatible_tail_max_nonpos_m1.00_8139959b,tail_max_nonpos_m1.00,low_slack_half,all,grad_all_4of6,all,flat,0.095,0.12,-0.0005845880622573352,-3.148709379502401e-05,-3.763410183195426e-05,-0.00121253046652246,-5.68182679451673e-05,0.5
raw05_compatible,candidate,raw05_compatible_tail_max_nonpos_m1.00_cf630ce0,tail_max_nonpos_m1.00,low_slack_half,raw_agree,grad_all_4of6,all,flat,0.095,0.12,-0.0005812454989247706,-3.148709379502401e-05,-3.763410183195426e-05,-0.0012006279816233311,-5.68182679451673e-05,0.5
raw05_compatible,candidate,raw05_compatible_tail_soft_p90_m0.50_41f5ae43,tail_soft_p90_m0.50,low_slack_half,raw_agree,grad_all_4of6,all,flat,0.13,0.12,-0.000791490683521856,-5.6235247365032937e-05,-2.7632373109265362e-05,-0.0016490882974996846,-4.8411901707401076e-05,0.9166666666666666
raw05_compatible,candidate,raw05_compatible_tail_max_nonpos_m1.00_9e1c582c,tail_max_nonpos_m1.00,low_slack_half,raw_agree,grad_core_top50,all,flat,0.13,0.12,-0.0007819368452818831,-4.296800323538852e-05,-7.43629761765785e-05,-0.0016330476447883712,-9.066415772754898e-05,0.5555555555555556
raw05_compatible,candidate,raw05_compatible_tail_soft_max_m1.00_a880d4e5,tail_soft_max_m1.00,all,raw_agree,grad_all_4of6,all,flat,0.095,0.12,-0.0005984376059018359,-6.835584085526647e-05,-2.980653384451748e-05,-0.0013492426496373444,-5.632557731878376e-05,0.9166666666666666
raw05_compatible,candidate,raw05_compatible_tail_max_nonpos_m1.00_d420e731,tail_max_nonpos_m1.00,low_slack_half,all,grad_all_4of6,all,flat,0.13,0.08,-0.0005414237314106118,-2.8744042424644345e-05,-3.501623041075874e-05,-0.0011065094474347226,-5.2563909606775634e-05,0.5
