prior,outcome,rank,direction,group_kind,group,segments,unique_cells,world_rate,support_rate_lift,delta_shift_per_all,conditional_delta_per_all,unconditional_delta_per_all
global,breakthrough_win,1,credit,component,inherited_e144_body,185,185,0.63914,0.01981947217840868,-4.0982288776167795e-05,-9.075099777292587e-05,-4.9768708996758074e-05
global,breakthrough_win,2,credit,target,S4,55,34,0.63914,0.00729739637638066,-5.55734560512804e-06,-4.396423797287769e-05,-3.840689236774965e-05
global,breakthrough_win,3,credit,target_component,S4:inherited_e144_body,21,21,0.63914,0.023085689013659594,-5.540565363278299e-06,-4.1933652321938395e-05,-3.6393086958660096e-05
global,breakthrough_win,4,credit,target_component,Q3:inherited_e144_body,56,56,0.63914,0.02256867299362092,-1.4443950715917394e-05,-2.417731222182617e-05,-9.733361505908777e-06
global,breakthrough_win,5,credit,target,Q3,151,95,0.63914,0.009551833880875105,-1.5375516675422513e-05,-2.397240414072175e-05,-8.596887465299238e-06
global,breakthrough_win,6,credit,target_component,Q1:inherited_e144_body,38,38,0.63914,0.02352806528674206,-1.0217902638813802e-05,-2.0458621367491277e-05,-1.0240718728677475e-05
global,breakthrough_win,7,credit,target,Q1,108,70,0.63914,0.009436805015188288,-1.0386712362386182e-05,-1.9111622228496328e-05,-8.724909866110147e-06
global,breakthrough_win,8,credit,target_component,S3:inherited_e144_body,47,47,0.63914,0.011621123491074137,-5.320465359880821e-06,-1.0895590011158465e-05,-5.575124651277645e-06
global,breakthrough_win,9,credit,target,S3,103,56,0.63914,0.0063851678909554455,-5.353461184280297e-06,-9.471766357713106e-06,-4.118305173432809e-06
global,breakthrough_win,10,credit,target_component,S4:e154_adjustment_on_e144_body,21,21,0.63914,-0.004929599163757237,9.807774349024298e-09,-1.1568752050308604e-06,-1.1666829793798847e-06
global,clean_win,1,credit,target,S4,55,34,0.065635,-0.0055800798077522695,4.274236502529888e-06,-3.4132655865219764e-05,-3.840689236774965e-05
global,clean_win,2,credit,target_component,S4:inherited_e144_body,21,21,0.065635,-0.01767681644883151,4.242435947719511e-06,-3.2150651010940585e-05,-3.6393086958660096e-05
global,clean_win,3,credit,component,inherited_e144_body,185,185,0.065635,-0.015146458467075297,3.124223728259083e-05,-1.852647171416724e-05,-4.9768708996758074e-05
global,clean_win,4,credit,target_component,Q1:inherited_e144_body,38,38,0.065635,-0.017695806092705824,7.6850357888322e-06,-2.555682939845276e-06,-1.0240718728677475e-05
global,clean_win,5,credit,target_component,S3:inherited_e144_body,47,47,0.065635,-0.008881581019467732,3.9889743283743906e-06,-1.5861503229032543e-06,-5.575124651277645e-06
global,clean_win,6,credit,target_component,S4:e154_adjustment_on_e144_body,21,21,0.065635,0.004254664831118693,-3.215501258324545e-09,-1.1698984806382093e-06,-1.1666829793798847e-06
global,clean_win,7,credit,target,Q1,108,70,0.065635,-0.007692847008850812,7.863880298109866e-06,-8.610295680002815e-07,-8.724909866110147e-06
global,clean_win,8,credit,target_component,S4:e154_extra_body,13,13,0.065635,-0.0019260927272620743,3.501605606870209e-08,-8.121063736409701e-07,-8.471224297096722e-07
global,clean_win,9,credit,target_component,S2:e154_adjustment_on_e144_body,23,23,0.065635,0.011889582258272913,-1.1001590010736935e-07,-5.532052568816411e-07,-4.4318935677427174e-07
global,clean_win,10,credit,target,S3,103,56,0.065635,-0.005210326851719627,4.03647408056131e-06,-8.183109287149869e-08,-4.118305173432809e-06
global,micro_win,1,credit,target,S4,55,34,0.023775,-0.008095382085842706,5.547924456990159e-06,-3.285896791075949e-05,-3.840689236774965e-05
global,micro_win,2,credit,target_component,S4:inherited_e144_body,21,21,0.023775,-0.02288510740573846,5.492425777377142e-06,-3.0900661181282954e-05,-3.6393086958660096e-05
global,micro_win,3,credit,component,inherited_e144_body,185,185,0.023775,-0.01909859899963051,4.032513378098227e-05,-9.443575215775806e-06,-4.9768708996758074e-05
global,micro_win,4,credit,target_component,S4:e154_adjustment_on_e144_body,21,21,0.023775,0.0033478528866857094,1.5726710014116253e-08,-1.1509562693657685e-06,-1.1666829793798847e-06
global,micro_win,5,credit,target_component,S4:e154_extra_body,13,13,0.023775,-0.002689513063172333,3.9771969598897385e-08,-8.073504601107748e-07,-8.471224297096722e-07
global,micro_win,6,credit,target_component,S2:e154_adjustment_on_e144_body,23,23,0.023775,0.014873032734421476,-1.3824706766962111e-07,-5.814364244438929e-07,-4.4318935677427174e-07
global,micro_win,7,credit,target_component,Q1:inherited_e144_body,38,38,0.023775,-0.02281197658973949,9.906915547543967e-06,-3.338031811335078e-07,-1.0240718728677475e-05
global,micro_win,8,credit,target_component,S3:inherited_e144_body,47,47,0.023775,-0.010314027339642484,5.4853448670571375e-06,-8.977978422050685e-08,-5.575124651277645e-06
global,micro_win,9,credit,target_component,Q1:e154_adjustment_on_e144_body,38,38,0.023775,-0.001107984946593532,2.6421192774904317e-08,-2.3728373417782844e-09,-2.8794030116682603e-08
global,micro_win,10,credit,component,e154_adjustment_on_e144_body,185,185,0.023775,0.0013974454486031518,1.3052082278522702e-07,4.589023669602389e-07,3.283815441750119e-07
global,tie,1,blame_or_neutral,target,S2,62,39,0.018165,-0.0027752307477157956,6.694239714905785e-06,2.073734374747228e-05,1.4043104032566496e-05
global,tie,2,blame_or_neutral,target_component,S2:inherited_e144_body,23,23,0.018165,-0.026090798058856723,6.858152632613574e-06,1.90317354803795e-05,1.2173582847765928e-05
global,tie,3,blame_or_neutral,target,Q3,151,95,0.018165,-0.010742593928357247,1.6999730367910985e-05,8.402842902611746e-06,-8.596887465299238e-06
global,tie,4,blame_or_neutral,target_component,Q3:inherited_e144_body,56,56,0.018165,-0.02478313790255987,1.5861208257638344e-05,6.127846751729568e-06,-9.733361505908777e-06
global,tie,5,blame_or_neutral,component,e154_extra_body,109,109,0.018165,-0.003524237633113436,1.0918622895799643e-06,4.7282989021376705e-06,3.6364366125577063e-06
global,tie,6,blame_or_neutral,target_component,S2:e154_extra_body,16,16,0.018165,-0.0007529291391412674,2.1781469808142232e-08,2.3344920113829827e-06,2.3127105415748405e-06
global,tie,7,blame_or_neutral,target,S3,103,56,0.018165,-0.0069679054727564416,6.206123922677244e-06,2.0878187492444354e-06,-4.118305173432809e-06
global,tie,8,blame_or_neutral,target,Q1,108,70,0.018165,-0.010199439576515645,1.0629156487487181e-05,1.904246621377035e-06,-8.724909866110147e-06
global,tie,9,blame_or_neutral,target_component,Q1:e154_extra_body,32,32,0.018165,-0.00344962496559309,1.570013141140723e-07,1.7016042067980865e-06,1.5446028926840142e-06
global,tie,10,blame_or_neutral,target_component,Q3:e154_adjustment_on_e144_body,56,56,0.018165,-0.0006598047658369355,2.946155165534245e-07,1.4733048729236433e-06,1.1786893563702188e-06
global,small_loss,1,blame_or_neutral,target,S2,62,39,0.030695,-0.0027935459568386167,6.552075237267364e-06,2.059517926983386e-05,1.4043104032566496e-05
global,small_loss,2,blame_or_neutral,target_component,S2:inherited_e144_body,23,23,0.030695,-0.02546733701849202,6.694271444860588e-06,1.8867854292626516e-05,1.2173582847765928e-05
global,small_loss,3,blame_or_neutral,target,Q3,151,95,0.030695,-0.011487273975203605,1.8953997707250637e-05,1.0357110241951399e-05,-8.596887465299238e-06
global,small_loss,4,blame_or_neutral,target_component,Q3:inherited_e144_body,56,56,0.030695,-0.02804969027063503,1.7951801773206456e-05,8.21844026729768e-06,-9.733361505908777e-06
global,small_loss,5,blame_or_neutral,component,e154_extra_body,109,109,0.030695,-0.0034525107038620995,1.0802569170943878e-06,4.716693529652094e-06,3.6364366125577063e-06
global,small_loss,6,blame_or_neutral,target,Q1,108,70,0.030695,-0.011584637276550014,1.2774190719339967e-05,4.049280853229821e-06,-8.724909866110147e-06
global,small_loss,7,blame_or_neutral,target,S3,103,56,0.030695,-0.007951110882674306,6.913288452004856e-06,2.7949832785720467e-06,-4.118305173432809e-06
global,small_loss,8,blame_or_neutral,target_component,S2:e154_extra_body,16,16,0.030695,-0.0019683885302981263,5.5631886521744543e-08,2.368342428096585e-06,2.3127105415748405e-06
global,small_loss,9,blame_or_neutral,target_component,Q1:inherited_e144_body,38,38,0.030695,-0.028810687022573667,1.2512069792660554e-05,2.2713510639830787e-06,-1.0240718728677475e-05
global,small_loss,10,blame_or_neutral,target_component,Q1:e154_extra_body,32,32,0.030695,-0.003832091953086758,2.2575812497091146e-07,1.7703610176549256e-06,1.5446028926840142e-06
global,branch_loss,1,blame_or_neutral,target,S2,62,39,0.025725,-0.002594910890623525,7.076936655002548e-06,2.1120040687569044e-05,1.4043104032566496e-05
global,branch_loss,2,blame_or_neutral,target_component,S2:inherited_e144_body,23,23,0.025725,-0.02753960937169908,7.238983034846434e-06,1.941256588261236e-05,1.2173582847765928e-05
global,branch_loss,3,blame_or_neutral,target,Q3,151,95,0.025725,-0.014315256662740805,2.2210981331951313e-05,1.3614093866652077e-05,-8.596887465299238e-06
global,branch_loss,4,blame_or_neutral,target_component,Q3:inherited_e144_body,56,56,0.025725,-0.03216475635152016,2.058544406497297e-05,1.0852082559064195e-05,-9.733361505908777e-06
global,branch_loss,5,blame_or_neutral,component,inherited_e144_body,185,185,0.025725,-0.027389555249126674,5.6215389812577884e-05,6.446680815819808e-06,-4.9768708996758074e-05
global,branch_loss,6,blame_or_neutral,target,Q1,108,70,0.025725,-0.01347527111902963,1.3973614587061449e-05,5.2487047209513014e-06,-8.724909866110147e-06
global,branch_loss,7,blame_or_neutral,component,e154_extra_body,109,109,0.025725,-0.0037704361587361235,1.5029214119206688e-06,5.139358024478375e-06,3.6364366125577063e-06
global,branch_loss,8,blame_or_neutral,target_component,Q1:inherited_e144_body,38,38,0.025725,-0.03156735179786213,1.3709249923642981e-05,3.4685311949655055e-06,-1.0240718728677475e-05
global,branch_loss,9,blame_or_neutral,target,S3,103,56,0.025725,-0.008195518129581914,6.640620737403777e-06,2.5223155639709676e-06,-4.118305173432809e-06
global,branch_loss,10,blame_or_neutral,target_component,S2:e154_extra_body,16,16,0.025725,-0.00024237396744414275,2.9005296468337013e-08,2.3417158380431775e-06,2.3127105415748405e-06
global,hard_fail,1,blame_or_neutral,component,inherited_e144_body,185,185,0.196865,-0.0476494475010657,9.849695588470665e-05,4.8728246887948574e-05,-4.9768708996758074e-05
global,hard_fail,2,blame_or_neutral,target,Q3,151,95,0.196865,-0.022833445769893435,3.671675339297273e-05,2.8119865927673488e-05,-8.596887465299238e-06
global,hard_fail,3,blame_or_neutral,target,S2,62,39,0.196865,-0.006240917971870319,1.278772262213845e-05,2.6830826654704947e-05,1.4043104032566496e-05
global,hard_fail,4,blame_or_neutral,target_component,S2:inherited_e144_body,23,23,0.196865,-0.04966383617000847,1.3054494078973353e-05,2.522807692673928e-05,1.2173582847765928e-05
global,hard_fail,5,blame_or_neutral,target_component,Q3:inherited_e144_body,56,56,0.196865,-0.05395481087474735,3.453107895983839e-05,2.479771745392961e-05,-9.733361505908777e-06
global,hard_fail,6,blame_or_neutral,target,Q1,108,70,0.196865,-0.022447913335515657,2.508345169964581e-05,1.6358541833535662e-05,-8.724909866110147e-06
global,hard_fail,7,blame_or_neutral,target_component,Q1:inherited_e144_body,38,38,0.196865,-0.0569025707103587,2.4711973565641517e-05,1.447125483696404e-05,-1.0240718728677475e-05
global,hard_fail,8,blame_or_neutral,target,S3,103,56,0.196865,-0.015405008967014244,1.2856232915958732e-05,8.737927742525923e-06,-4.118305173432809e-06
global,hard_fail,9,blame_or_neutral,target_component,S3:inherited_e144_body,47,47,0.196865,-0.027966318770125953,1.2774318107549911e-05,7.199193456272267e-06,-5.575124651277645e-06
global,hard_fail,10,blame_or_neutral,component,e154_extra_body,109,109,0.196865,-0.005980832328865093,2.097827515204521e-06,5.7342641277622275e-06,3.6364366125577063e-06
subject,breakthrough_win,1,credit,component,inherited_e144_body,185,185,0.49353,0.024974675832844573,-5.1830657782563387e-05,-7.156562677932237e-05,-1.973496899675898e-05
subject,breakthrough_win,2,credit,target,Q3,151,95,0.49353,0.013240858174982939,-2.125548484641487e-05,-3.058985331732858e-05,-9.334368470913712e-06
subject,breakthrough_win,3,credit,target_component,Q3:inherited_e144_body,56,56,0.49353,0.03113465061285897,-1.9926176392229784e-05,-2.9711937898138755e-05,-9.785761505908971e-06
subject,breakthrough_win,4,credit,target_component,Q1:inherited_e144_body,38,38,0.49353,0.032582649399012786,-1.4150179167571264e-05,-2.152244075339101e-05,-7.372261585819747e-06
subject,breakthrough_win,5,credit,target,Q1,108,70,0.49353,0.013486367017915613,-1.4428141659932812e-05,-2.1372066520384966e-05,-6.943924860452154e-06
subject,breakthrough_win,6,credit,target,S4,55,34,0.49353,0.008652078532575158,-6.048666072498085e-06,-1.1094100488970327e-05,-5.045434416472242e-06
subject,breakthrough_win,7,credit,target_component,S4:inherited_e144_body,21,21,0.49353,0.02505954497869084,-6.014290794885792e-06,-9.702120610689408e-06,-3.6878298158036157e-06
subject,breakthrough_win,8,credit,target_component,S2:inherited_e144_body,23,23,0.49353,0.02094088292064522,-5.504460653426693e-06,-5.789449234232036e-06,-2.8498858080534336e-07
subject,breakthrough_win,9,credit,target,S2,62,39,0.49353,0.0025366910711706048,-5.415719124214732e-06,-5.319188718553165e-06,9.653040566156716e-08
subject,breakthrough_win,10,credit,target_component,S3:inherited_e144_body,47,47,0.49353,0.013420067358857646,-6.235550774449857e-06,-4.8396782828711634e-06,1.3958724915786937e-06
subject,clean_win,1,credit,component,inherited_e144_body,185,185,0.078315,-0.002425900347004739,5.19829287584022e-06,-1.453667612091876e-05,-1.973496899675898e-05
subject,clean_win,2,credit,target_component,Q3:inherited_e144_body,56,56,0.078315,-0.003278232019727989,2.098068492625941e-06,-7.68769301328303e-06,-9.785761505908971e-06
subject,clean_win,3,credit,target,Q3,151,95,0.078315,-0.0014537977255209555,2.3039616055360785e-06,-7.030406865377634e-06,-9.334368470913712e-06
subject,clean_win,4,credit,target_component,Q1:inherited_e144_body,38,38,0.078315,-0.0034076559239507587,1.4798962869729396e-06,-5.8923652988468074e-06,-7.372261585819747e-06
subject,clean_win,5,credit,target,Q1,108,70,0.078315,-0.0010550562868141267,1.4585666180365881e-06,-5.485358242415566e-06,-6.943924860452154e-06
subject,clean_win,6,credit,target,S4,55,34,0.078315,-0.0016255399232702472,6.373413791858493e-07,-4.408093037286393e-06,-5.045434416472242e-06
subject,clean_win,7,credit,target_component,S4:inherited_e144_body,21,21,0.078315,-0.0024708533912192743,5.930048138926055e-07,-3.09482500191101e-06,-3.6878298158036157e-06
subject,clean_win,8,credit,target_component,S4:e154_extra_body,13,13,0.078315,-0.0022655184928713767,3.365493194547192e-08,-9.23055331814775e-07,-9.56710263760247e-07
subject,clean_win,9,credit,target_component,S4:e154_adjustment_on_e144_body,21,21,0.078315,-0.0003840492455681188,1.0681633347770852e-08,-3.902127035606082e-07,-4.0089433690837903e-07
subject,clean_win,10,credit,target_component,S3:e154_extra_body,9,9,0.078315,0.00013190147339436908,1.1312927538137068e-08,-2.8913801177978387e-07,-3.0045093931792094e-07
subject,micro_win,1,credit,component,inherited_e144_body,185,185,0.02973,-0.006841469023008917,1.4094643851809095e-05,-5.640325144949884e-06,-1.973496899675898e-05
subject,micro_win,2,credit,target_component,Q1:inherited_e144_body,38,38,0.02973,-0.008307305751765803,3.6077442121954754e-06,-3.7645173736242717e-06,-7.372261585819747e-06
subject,micro_win,3,credit,target_component,Q3:inherited_e144_body,56,56,0.02973,-0.009713458297294697,6.2166133102686205e-06,-3.569148195640351e-06,-9.785761505908971e-06
subject,micro_win,4,credit,target,S4,55,34,0.02973,-0.003016685013607301,1.527951601532697e-06,-3.5174828149395454e-06,-5.045434416472242e-06
subject,micro_win,5,credit,target,Q1,108,70,0.02973,-0.003320403336821487,3.735495525122988e-06,-3.208429335329166e-06,-6.943924860452154e-06
subject,micro_win,6,credit,target,Q3,151,95,0.02973,-0.004130950964864821,6.4931040092413605e-06,-2.841264461672352e-06,-9.334368470913712e-06
subject,micro_win,7,credit,target_component,S4:inherited_e144_body,21,21,0.02973,-0.006209043454583396,1.4901704290999812e-06,-2.1976593867036345e-06,-3.6878298158036157e-06
subject,micro_win,8,credit,target_component,S4:e154_extra_body,13,13,0.02973,0.0011252992315455845,8.830082271236771e-10,-9.558272555331233e-07,-9.56710263760247e-07
subject,micro_win,9,credit,target_component,S4:e154_adjustment_on_e144_body,21,21,0.02973,-0.002388412057725886,3.689816420559139e-08,-3.6399617270278764e-07,-4.0089433690837903e-07
subject,micro_win,10,credit,target_component,S3:e154_extra_body,9,9,0.02973,0.001595960122584672,-1.8974492695155023e-08,-3.1942543201307596e-07,-3.0045093931792094e-07
subject,tie,1,blame_or_neutral,target,S3,103,56,0.022815,-0.002412088697820558,2.320449616223841e-06,4.533326805750597e-06,2.2128771895267564e-06
subject,tie,2,blame_or_neutral,target_component,S3:inherited_e144_body,47,47,0.022815,-0.005183961116473401,2.4308295419679808e-06,3.8267020335466744e-06,1.3958724915786937e-06
subject,tie,3,blame_or_neutral,target,S2,62,39,0.022815,0.00014378502046613617,2.3735800180727396e-06,2.470110423734307e-06,9.653040566156716e-08
subject,tie,4,blame_or_neutral,target_component,S2:inherited_e144_body,23,23,0.022815,-0.009341111587533035,2.455377903008641e-06,2.1703893222032977e-06,-2.8498858080534336e-07
subject,tie,5,blame_or_neutral,target_component,S3:e154_adjustment_on_e144_body,47,47,0.022815,-7.119208154404699e-05,-1.20297061676421e-07,9.971585755895634e-07,1.1174556372659844e-06
subject,tie,6,blame_or_neutral,target_component,Q3:e154_extra_body,39,39,0.022815,-0.001304362008799853,2.3040385163588007e-07,7.729862490751229e-07,5.425823974392428e-07
subject,tie,7,blame_or_neutral,component,e154_adjustment_on_e144_body,185,185,0.022815,0.0013070688913766615,-1.2273501245720028e-07,5.300501377931479e-07,6.527851502503482e-07
subject,tie,8,blame_or_neutral,target_component,Q1:e154_extra_body,32,32,0.022815,-0.00217697043474685,1.2225271928890514e-07,5.055122149887583e-07,3.8325949569985316e-07
subject,tie,9,blame_or_neutral,component,e154_extra_body,109,109,0.022815,-0.0005044515719779818,3.208709520032707e-07,3.8873464586211715e-07,6.786369385884643e-08
subject,tie,10,blame_or_neutral,target_component,S2:e154_extra_body,16,16,0.022815,0.0030970668282927494,-1.3611715325644253e-08,3.855712884722738e-07,3.9918300379791805e-07
subject,small_loss,1,blame_or_neutral,target,S3,103,56,0.039485,-0.003954149904535409,3.223405308339833e-06,5.4362824978665895e-06,2.2128771895267564e-06
subject,small_loss,2,blame_or_neutral,target_component,S3:inherited_e144_body,47,47,0.039485,-0.006656193747154204,3.1165318041208524e-06,4.512404295699546e-06,1.3958724915786937e-06
subject,small_loss,3,blame_or_neutral,component,inherited_e144_body,185,185,0.039485,-0.011451498947599004,2.3752945509144438e-05,4.017976512385458e-06,-1.973496899675898e-05
subject,small_loss,4,blame_or_neutral,target,S2,62,39,0.039485,-0.00039669360965988165,2.359690540993897e-06,2.4562209466554644e-06,9.653040566156716e-08
subject,small_loss,5,blame_or_neutral,target_component,S2:inherited_e144_body,23,23,0.039485,-0.009216676007950286,2.422669122089718e-06,2.1376805412843747e-06,-2.8498858080534336e-07
subject,small_loss,6,blame_or_neutral,target_component,S3:e154_adjustment_on_e144_body,47,47,0.039485,-0.0015569084273856504,6.720187641792669e-08,1.1846575136839111e-06,1.1174556372659844e-06
subject,small_loss,7,blame_or_neutral,target_component,Q3:e154_extra_body,39,39,0.039485,-0.002502172684855919,4.752527544482431e-07,1.017835151887486e-06,5.425823974392428e-07
subject,small_loss,8,blame_or_neutral,component,e154_adjustment_on_e144_body,185,185,0.039485,0.0002735093107543718,1.752261950042579e-07,8.280113452546061e-07,6.527851502503482e-07
subject,small_loss,9,blame_or_neutral,component,e154_extra_body,109,109,0.039485,-0.0012088666059461017,6.009044217277352e-07,6.687681155865817e-07,6.786369385884643e-08
subject,small_loss,10,blame_or_neutral,target_component,Q1:e154_extra_body,32,32,0.039485,-0.00114150858316453,6.423934038640011e-08,4.474988360862533e-07,3.8325949569985316e-07
subject,branch_loss,1,blame_or_neutral,component,inherited_e144_body,185,185,0.03384,-0.014698455945306999,3.0390987234042463e-05,1.0656018237283483e-05,-1.973496899675898e-05
subject,branch_loss,2,blame_or_neutral,target,S3,103,56,0.03384,-0.004738099451444766,3.837973442590023e-06,6.05085063211678e-06,2.2128771895267564e-06
subject,branch_loss,3,blame_or_neutral,target_component,S3:inherited_e144_body,47,47,0.03384,-0.008476393793068748,3.8672861870988955e-06,5.263158678677589e-06,1.3958724915786937e-06
subject,branch_loss,4,blame_or_neutral,target,S2,62,39,0.03384,-0.0011771888583848589,3.0989145005848277e-06,3.1954449062463947e-06,9.653040566156716e-08
subject,branch_loss,5,blame_or_neutral,target_component,S2:inherited_e144_body,23,23,0.03384,-0.012054498920752499,3.1686111448834344e-06,2.8836225640780913e-06,-2.8498858080534336e-07
subject,branch_loss,6,blame_or_neutral,target,Q3,151,95,0.03384,-0.00703566295617869,1.1966095165606896e-05,2.6317266946931844e-06,-9.334368470913712e-06
subject,branch_loss,7,blame_or_neutral,target,Q1,108,70,0.03384,-0.008322194532002392,8.818968078233942e-06,1.875043217781787e-06,-6.943924860452154e-06
subject,branch_loss,8,blame_or_neutral,target_component,Q3:inherited_e144_body,56,56,0.03384,-0.017636925658561287,1.1287632421479262e-05,1.5018709155702904e-06,-9.785761505908971e-06
subject,branch_loss,9,blame_or_neutral,target_component,Q1:inherited_e144_body,38,38,0.03384,-0.01995216249844456,8.664939142181715e-06,1.2926775563619675e-06,-7.372261585819747e-06
subject,branch_loss,10,blame_or_neutral,target_component,Q3:e154_extra_body,39,39,0.03384,-0.0033337788688851955,5.620311023890145e-07,1.1046134998282573e-06,5.425823974392428e-07
subject,hard_fail,1,blame_or_neutral,component,inherited_e144_body,185,185,0.302285,-0.03564855365417191,7.396459769233841e-05,5.4229628695579434e-05,-1.973496899675898e-05
subject,hard_fail,2,blame_or_neutral,target,Q3,151,95,0.302285,-0.019004336408111,3.0392488774327208e-05,2.1058120303413496e-05,-9.334368470913712e-06
subject,hard_fail,3,blame_or_neutral,target_component,Q3:inherited_e144_body,56,56,0.302285,-0.044508067925786654,2.8485163472503545e-05,1.8699401966594574e-05,-9.785761505908971e-06
subject,hard_fail,4,blame_or_neutral,target,Q1,108,70,0.302285,-0.019310313599840423,2.058504913458338e-05,1.3641124274131224e-05,-6.943924860452154e-06
subject,hard_fail,5,blame_or_neutral,target_component,Q1:inherited_e144_body,38,38,0.302285,-0.04645796535684771,2.0176030669259665e-05,1.2803769083439916e-05,-7.372261585819747e-06
subject,hard_fail,6,blame_or_neutral,target,S3,103,56,0.302285,-0.011334913885677478,8.99403513277257e-06,1.1206912322299327e-05,2.2128771895267564e-06
subject,hard_fail,7,blame_or_neutral,target_component,S3:inherited_e144_body,47,47,0.302285,-0.019083153320858637,8.843749464436214e-06,1.0239621956014908e-05,1.3958724915786937e-06
subject,hard_fail,8,blame_or_neutral,target,S2,62,39,0.302285,-0.0037404175681783336,7.776230241050746e-06,7.872760646712312e-06,9.653040566156716e-08
subject,hard_fail,9,blame_or_neutral,target_component,S2:inherited_e144_body,23,23,0.302285,-0.030070292489595585,7.904191168693577e-06,7.6192025878882335e-06,-2.8498858080534336e-07
subject,hard_fail,10,blame_or_neutral,target_component,S4:inherited_e144_body,21,21,0.302285,-0.03564776215602278,8.555462917445418e-06,4.867633101641802e-06,-3.6878298158036157e-06
prev_beta,breakthrough_win,1,credit,component,inherited_e144_body,185,185,0.51459,0.02358804969792272,-4.9018574421023006e-05,-7.102136056063934e-05,-2.2002786139616336e-05
prev_beta,breakthrough_win,2,credit,target,Q3,151,95,0.51459,0.012473773333209759,-2.0045453993721704e-05,-3.110796710401379e-05,-1.1062513110292089e-05
prev_beta,breakthrough_win,3,credit,target_component,Q3:inherited_e144_body,56,56,0.51459,0.029341812892649588,-1.8778760251295805e-05,-2.9905264614347682e-05,-1.1126504363051879e-05
prev_beta,breakthrough_win,4,credit,target,Q1,108,70,0.51459,0.01271023707205221,-1.374131818585391e-05,-2.7149560928829614e-05,-1.3408242742975703e-05
prev_beta,breakthrough_win,5,credit,target_component,Q1:inherited_e144_body,38,38,0.51459,0.031031589428374917,-1.3476575980322791e-05,-2.6817694708999594e-05,-1.3341118728676802e-05
prev_beta,breakthrough_win,6,credit,target,S4,55,34,0.51459,0.00805747660008227,-5.806670596972868e-06,-9.800043552496385e-06,-3.993372955523517e-06
prev_beta,breakthrough_win,7,credit,target_component,S4:inherited_e144_body,21,21,0.51459,0.02414296165046792,-5.794310796112278e-06,-8.639454897630276e-06,-2.845144101517998e-06
prev_beta,breakthrough_win,8,credit,target,S2,62,39,0.51459,0.0023478097893781524,-5.1886290148932515e-06,-7.532580146509577e-06,-2.3439511316163255e-06
prev_beta,breakthrough_win,9,credit,target_component,S2:inherited_e144_body,23,23,0.51459,0.020073243722102285,-5.27639549266677e-06,-7.329155502043564e-06,-2.0527600093767947e-06
prev_beta,breakthrough_win,10,credit,component,e154_extra_body,109,109,0.51459,0.0036022027868983786,-1.2425944881369624e-06,-1.955130123559031e-06,-7.125356354220685e-07
prev_beta,clean_win,1,credit,component,inherited_e144_body,185,185,0.078625,-0.0041641701542560194,8.832110488303412e-06,-1.3170675651312924e-05,-2.2002786139616336e-05
prev_beta,clean_win,2,credit,target,Q1,108,70,0.078625,-0.002391558985456066,2.5344314317130374e-06,-1.0873811311262666e-05,-1.3408242742975703e-05
prev_beta,clean_win,3,credit,target_component,Q1:inherited_e144_body,38,38,0.078625,-0.005729263450757138,2.4881372700431604e-06,-1.0852981458633642e-05,-1.3341118728676802e-05
prev_beta,clean_win,4,credit,target_component,Q3:inherited_e144_body,56,56,0.078625,-0.005400437769702504,3.456280172609597e-06,-7.670224190442282e-06,-1.1126504363051879e-05
prev_beta,clean_win,5,credit,target,Q3,151,95,0.078625,-0.0018829841859779872,3.6802769150420064e-06,-7.382236195250083e-06,-1.1062513110292089e-05
prev_beta,clean_win,6,credit,target,S4,55,34,0.078625,-0.001173734354675604,9.170831157777282e-07,-3.076289839745789e-06,-3.993372955523517e-06
prev_beta,clean_win,7,credit,target_component,S4:inherited_e144_body,21,21,0.078625,-0.0038189881898705313,9.165571655689217e-07,-1.9285869359490765e-06,-2.845144101517998e-06
prev_beta,clean_win,8,credit,target,S2,62,39,0.078625,-0.0005720992102159483,9.301663791993334e-07,-1.413784752416992e-06,-2.3439511316163255e-06
prev_beta,clean_win,9,credit,target_component,S2:inherited_e144_body,23,23,0.078625,-0.0035498914771547874,9.331143311378459e-07,-1.1196456782389488e-06,-2.0527600093767947e-06
prev_beta,clean_win,10,credit,target_component,S4:e154_extra_body,13,13,0.078625,0.00045057111410051753,-3.577178777961609e-09,-8.110344780244231e-07,-8.074572992464615e-07
prev_beta,micro_win,1,credit,target,Q1,108,70,0.02926,-0.0038410584225716526,4.3112282821926265e-06,-9.097014460783077e-06,-1.3408242742975703e-05
prev_beta,micro_win,2,credit,target_component,Q1:inherited_e144_body,38,38,0.02926,-0.009888309619743019,4.294351606288454e-06,-9.046767122388349e-06,-1.3341118728676802e-05
prev_beta,micro_win,3,credit,component,inherited_e144_body,185,185,0.02926,-0.008424666161718775,1.7854356465188888e-05,-4.148429674427449e-06,-2.2002786139616336e-05
prev_beta,micro_win,4,credit,target_component,Q3:inherited_e144_body,56,56,0.02926,-0.011943266526706409,7.643690577092092e-06,-3.4828137859597864e-06,-1.1126504363051879e-05
prev_beta,micro_win,5,credit,target,Q3,151,95,0.02926,-0.004486636752929873,7.832277212582622e-06,-3.2302358977094673e-06,-1.1062513110292089e-05
prev_beta,micro_win,6,credit,target,S4,55,34,0.02926,-0.004114148760330616,2.0217813883994507e-06,-1.9715915671240665e-06,-3.993372955523517e-06
