scenario_id,feature_view,dropped_public,train_rows,feature_count,gated_count,top_variant,top_family,top_origin,top_file,top_score,generated_gated_count,train_spearman_ridge_10,train_spearman_ridge_1,train_spearman_knn3,train_spearman_extratrees,e365_rank,e365_score,top_beats_e365,top_is_e365
bad_good__drop_submission_e176_abl_q2_to0p75_91e49725_csv,bad_good,submission_e176_abl_q2_to0p75_91e49725.csv,12,50,368,e370_q21p0_s11p15_orth0p25_renorm,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p25_renorm_46ae8426.csv,7.500881246641591,0,0.9720279720279721,0.9720279720279721,1.0,0.9772344233319931,,5.446781300376142,True,False
bad_good__drop_submission_e216_maskfam_jepa_s2_rank_e154_,bad_good,submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,12,50,368,e370_q21p0_s11p15_orth0p25_renorm,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p25_renorm_46ae8426.csv,7.624202041912951,0,0.9510489510489512,0.9510489510489512,1.0,0.9842396880153765,,5.417173562600753,True,False
bad_good__drop_submission_e247_featnn1_nn_smooth_sum_top3,bad_good,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,12,50,368,e370_q21p0_s11p15_orth0p25_renorm,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p25_renorm_46ae8426.csv,7.5600967221923705,0,0.9860139860139862,0.9930069930069931,1.0,0.9842396880153765,,5.145652874798496,True,False
bad_good__drop_submission_e256_featnn1_top50_amp_then_smo,bad_good,submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,12,50,368,e370_q21p0_s11p15_orth0p0_plain,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p0_plain_3b8f8737.csv,7.388167651800108,0,0.9790209790209792,0.9930069930069931,1.0,0.9772344233319931,,5.529102632993015,True,False
bad_good__drop_submission_e267_humansocial_tail_balanced_,bad_good,submission_e267_humansocial_tail_balanced_2936100f.csv,12,50,368,e370_q21p0_s11p15_orth0p25_renorm,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p25_renorm_46ae8426.csv,7.543277807630306,0,0.9720279720279721,0.9720279720279721,1.0,0.9842396880153765,,5.378108543793659,True,False
bad_good__drop_submission_e323_5508f966_uploadsafe_csv,bad_good,submission_e323_5508f966_uploadsafe.csv,12,50,368,e370_q21p0_s11p15_orth0p0_plain,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p0_plain_3b8f8737.csv,7.521106931757121,0,0.9720279720279721,0.9720279720279721,1.0,0.9894797752097304,,5.5129285330467495,True,False
compact__none,compact,none,13,20,69,e370_q21p0_s11p15_orth0p0_plain,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p0_plain_3b8f8737.csv,8.381773240193445,0,0.9835164835164836,0.9945054945054945,1.0,0.9711150865094875,,6.537861364857604,True,False
compact__drop_submission_hybrid_0p578_logit_after_subjec,compact,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,12,20,136,e370_q21p0_s11p15_orth0p0_plain,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p0_plain_3b8f8737.csv,8.239914024717894,0,0.9790209790209792,0.9930069930069931,1.0,0.9720279720279721,,6.49573347662547,True,False
compact__drop_submission_hybrid_0p567_foldsafe_stage2_q1,compact,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,12,20,16,e370_q21p0_s11p15_orth0p0_plain,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p0_plain_3b8f8737.csv,8.415411069317571,0,0.9790209790209792,0.9790209790209792,1.0,0.9632238939652261,,6.548876947877486,True,False
compact__drop_submission_ordinal_q_constraints_ambnext_Q,compact,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,12,20,57,e370_q21p0_s11p15_orth0p0_plain,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p0_plain_3b8f8737.csv,8.377635679742074,0,0.9790209790209792,0.9930069930069931,1.0,0.9720279720279721,,6.5316281569048895,True,False
compact__drop_submission_mixmin_0c916bb4_csv,compact,submission_mixmin_0c916bb4.csv,12,20,150,e370_q21p0_s11p15_orth0p0_plain,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p0_plain_3b8f8737.csv,8.379355185384203,0,0.9860139860139862,1.0,1.0,0.99124495269876,,6.532219236969373,True,False
compact__drop_submission_e72_topabs50_q2s3_gate_4e48cba2,compact,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,12,20,56,e370_q21p0_s11p15_orth0p0_plain,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p0_plain_3b8f8737.csv,8.373659322944654,0,0.965034965034965,0.9930069930069931,1.0,0.9702291586486097,,6.522923159591618,True,False
compact__drop_submission_e95_hardtail_541e3973_csv,compact,submission_e95_hardtail_541e3973.csv,12,20,94,e370_q21p0_s11p15_orth0p0_plain,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p0_plain_3b8f8737.csv,8.37785061794734,0,0.9790209790209792,0.9930069930069931,1.0,0.9702291586486097,,6.535711982804945,True,False
compact__drop_submission_e101_q2s3tail_177569bc_csv,compact,submission_e101_q2s3tail_177569bc.csv,12,20,85,e370_q21p0_s11p15_orth0p0_plain,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p0_plain_3b8f8737.csv,8.381773240193445,0,0.9790209790209792,0.9930069930069931,1.0,0.9702291586486097,,6.537861364857604,True,False
compact__drop_submission_e176_abl_q2_to0p75_91e49725_csv,compact,submission_e176_abl_q2_to0p75_91e49725.csv,12,20,85,e370_q21p0_s11p15_orth0p0_plain,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p0_plain_3b8f8737.csv,8.381773240193445,0,0.9860139860139862,1.0,1.0,0.9842396880153765,,6.537861364857604,True,False
compact__drop_submission_e216_maskfam_jepa_s2_rank_e154_,compact,submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,12,20,104,e370_q21p0_s11p15_orth0p0_plain,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p0_plain_3b8f8737.csv,8.370972595378829,0,0.9930069930069931,0.9930069930069931,1.0,0.9720279720279721,,6.5225470177324025,True,False
compact__drop_submission_e247_featnn1_nn_smooth_sum_top3,compact,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,12,20,67,e370_q21p0_s11p15_orth0p0_plain,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p0_plain_3b8f8737.csv,8.382955400322407,0,0.9860139860139862,0.9930069930069931,1.0,0.9562186292818428,,6.539419666845782,True,False
compact__drop_submission_e256_featnn1_top50_amp_then_smo,compact,submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,12,20,127,e370_q21p0_s11p15_orth0p0_plain,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p0_plain_3b8f8737.csv,8.375593766792047,0,0.9720279720279721,0.9930069930069931,1.0,0.9842396880153765,,6.533293927995701,True,False
compact__drop_submission_e267_humansocial_tail_balanced_,compact,submission_e267_humansocial_tail_balanced_2936100f.csv,12,20,150,e370_q21p0_s11p15_orth0p0_plain,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p0_plain_3b8f8737.csv,8.372369693713058,0,0.9860139860139862,0.9930069930069931,1.0,0.9702291586486097,,6.510080601826975,True,False
compact__drop_submission_e323_5508f966_uploadsafe_csv,compact,submission_e323_5508f966_uploadsafe.csv,12,20,11,e362_graft_donor_q3s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav,donor_graft,e364_existing,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav_b4dcdce7.csv,5.937302525523912,0,0.9720279720279721,0.9790209790209792,1.0,0.9702291586486097,,6.54742611499194,False,False
rowmask__none,rowmask,none,13,35,367,e370_q21p0_s11p15_orth0p5_renorm,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p5_renorm_c3b694ba.csv,8.30835840945728,0,0.901098901098901,0.8901098901098902,1.0,0.8500695799757271,,5.584019344438475,True,False
rowmask__drop_submission_hybrid_0p578_logit_after_subjec,rowmask,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,12,35,367,e370_q21p0_s10p85_orth0p25_renorm,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s10p85_orth0p25_renorm_3ac36073.csv,7.965830198817839,0,0.8741258741258742,0.8671328671328673,1.0,0.7972027972027973,,5.145222998387964,True,False
rowmask__drop_submission_hybrid_0p567_foldsafe_stage2_q1,rowmask,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,12,35,132,e370_q21p0_s11p15_orth0p0_plain,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p0_plain_3b8f8737.csv,8.392627619559377,0,0.8321678321678322,0.9230769230769231,1.0,0.80910807093079,,6.36628694250403,True,False
rowmask__drop_submission_ordinal_q_constraints_ambnext_Q,rowmask,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,12,35,367,e370_q21p0_s11p06_orth0p0_plain,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p06_orth0p0_plain_6f085645.csv,8.2035142396561,0,0.8391608391608393,0.8881118881118882,1.0,0.8111888111888113,,5.464352498656637,True,False
rowmask__drop_submission_mixmin_0c916bb4_csv,rowmask,submission_mixmin_0c916bb4.csv,12,35,365,e370_q21p0_s11p15_orth0p25_renorm,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p25_renorm_46ae8426.csv,8.306362170875873,0,0.9160839160839163,0.9230769230769231,1.0,0.8791607177646247,,6.161450832885547,True,False
rowmask__drop_submission_e72_topabs50_q2s3_gate_4e48cba2,rowmask,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,12,35,169,e370_q21p0_s11p15_orth0p0_plain,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p0_plain_3b8f8737.csv,7.817184309511017,0,0.8881118881118882,0.9230769230769231,1.0,0.7902097902097903,,6.1071252015045685,True,False
rowmask__drop_submission_e95_hardtail_541e3973_csv,rowmask,submission_e95_hardtail_541e3973.csv,12,35,366,e370_q21p0_s11p15_orth0p25_renorm,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p25_renorm_46ae8426.csv,8.385405695862438,0,0.9510489510489512,0.9790209790209792,1.0,0.8651501883978578,,6.224588930682429,True,False
rowmask__drop_submission_e101_q2s3tail_177569bc_csv,rowmask,submission_e101_q2s3tail_177569bc.csv,12,35,367,e370_q21p0_s11p15_orth0p25_renorm,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p25_renorm_46ae8426.csv,8.34660934981193,0,0.9160839160839163,0.9370629370629372,1.0,0.8721554530812411,,5.387727028479312,True,False
rowmask__drop_submission_e176_abl_q2_to0p75_91e49725_csv,rowmask,submission_e176_abl_q2_to0p75_91e49725.csv,12,35,367,e370_q21p0_s11p15_orth0p25_renorm,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p25_renorm_46ae8426.csv,8.2452122514777,0,0.8881118881118882,0.9440559440559443,1.0,0.9071817764981586,,5.817442235357334,True,False
rowmask__drop_submission_e216_maskfam_jepa_s2_rank_e154_,rowmask,submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,12,35,364,e370_q21p0_s11p15_orth0p25_renorm,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p25_renorm_46ae8426.csv,8.12113917248791,0,0.8671328671328673,0.8671328671328673,1.0,0.8301238649809404,,5.945921547555078,True,False
rowmask__drop_submission_e247_featnn1_nn_smooth_sum_top3,rowmask,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,12,35,146,e370_q21p0_s11p15_orth0p0_plain,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p0_plain_3b8f8737.csv,8.360709296077378,0,0.8951048951048951,0.9090909090909092,1.0,0.9211923058649254,,6.303632455668995,True,False
rowmask__drop_submission_e256_featnn1_top50_amp_then_smo,rowmask,submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,12,35,150,e370_q21p0_s11p15_orth0p25_renorm,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p25_renorm_46ae8426.csv,7.525652874798497,0,0.9440559440559443,0.9230769230769231,1.0,0.8721554530812411,,5.526362170875873,True,False
rowmask__drop_submission_e267_humansocial_tail_balanced_,rowmask,submission_e267_humansocial_tail_balanced_2936100f.csv,12,35,367,e370_q21p0_s11p15_orth0p25_renorm,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p25_renorm_46ae8426.csv,7.543976356797422,0,0.8741258741258742,0.8881118881118882,1.0,0.8651501883978578,,4.885953788285868,True,False
rowmask__drop_submission_e323_5508f966_uploadsafe_csv,rowmask,submission_e323_5508f966_uploadsafe.csv,12,35,140,e370_q21p0_s11p15_orth0p25_renorm,q2s1_risk_constrained_recalibration,e370_generated,analysis_outputs/submission_e370_q2s1safe_e370_q21p0_s11p15_orth0p25_renorm_46ae8426.csv,8.176270822138635,0,0.8671328671328673,0.8811188811188813,1.0,0.7460606887803388,,6.2993336915636755,True,False
