feature_set,heldout,pair_id,new_file,base_file,actual_delta,abs_actual_delta,actual_new_better,prob_new_better,correct,frontier_pair,micro_pair,e95_edge_pair
shape_only,submission_e95_hardtail_541e3973.csv__vs__submission_hybrid_0p578_logit_after_subject_final9_strict.csv,submission_e95_hardtail_541e3973.csv__vs__submission_hybrid_0p578_logit_after_subject_final9_strict.csv,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,submission_e95_hardtail_541e3973.csv,0.002136023,0.002136023,0,0.02750435326517712,True,False,False,False
shape_only,submission_e95_hardtail_541e3973.csv__vs__submission_jepa_latent_q2_w0p45.csv,submission_e95_hardtail_541e3973.csv__vs__submission_jepa_latent_q2_w0p45.csv,submission_e95_hardtail_541e3973.csv,submission_jepa_latent_q2_w0p45.csv,-0.0035099564,0.0035099564,1,0.99756506951632,True,False,False,False
shape_only,submission_e95_hardtail_541e3973.csv__vs__submission_jepa_latent_q2_w0p45.csv,submission_e95_hardtail_541e3973.csv__vs__submission_jepa_latent_q2_w0p45.csv,submission_jepa_latent_q2_w0p45.csv,submission_e95_hardtail_541e3973.csv,0.0035099564,0.0035099564,0,0.0024349304836799347,True,False,False,False
shape_only,submission_e95_hardtail_541e3973.csv__vs__submission_jepa_latent_residual_probe.csv,submission_e95_hardtail_541e3973.csv__vs__submission_jepa_latent_residual_probe.csv,submission_e95_hardtail_541e3973.csv,submission_jepa_latent_residual_probe.csv,-0.0049359979999999,0.0049359979999999,1,0.9998702624003352,True,False,False,False
shape_only,submission_e95_hardtail_541e3973.csv__vs__submission_jepa_latent_residual_probe.csv,submission_e95_hardtail_541e3973.csv__vs__submission_jepa_latent_residual_probe.csv,submission_jepa_latent_residual_probe.csv,submission_e95_hardtail_541e3973.csv,0.0049359979999999,0.0049359979999999,0,0.0001297375996647652,True,False,False,False
shape_only,submission_e95_hardtail_541e3973.csv__vs__submission_lejepa_targetwise_strict_best_scale0p5.csv,submission_e95_hardtail_541e3973.csv__vs__submission_lejepa_targetwise_strict_best_scale0p5.csv,submission_e95_hardtail_541e3973.csv,submission_lejepa_targetwise_strict_best_scale0p5.csv,-0.0039554894,0.0039554894,1,0.9923324726489897,True,False,False,False
shape_only,submission_e95_hardtail_541e3973.csv__vs__submission_lejepa_targetwise_strict_best_scale0p5.csv,submission_e95_hardtail_541e3973.csv__vs__submission_lejepa_targetwise_strict_best_scale0p5.csv,submission_lejepa_targetwise_strict_best_scale0p5.csv,submission_e95_hardtail_541e3973.csv,0.0039554894,0.0039554894,0,0.007667527351010274,True,False,False,False
shape_only,submission_e95_hardtail_541e3973.csv__vs__submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv__vs__submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,submission_mixmin_0c916bb4.csv,-1.5310700000048527e-05,1.5310700000048527e-05,1,0.7973518868973529,True,True,True,True
shape_only,submission_e95_hardtail_541e3973.csv__vs__submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv__vs__submission_mixmin_0c916bb4.csv,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,1.5310700000048527e-05,1.5310700000048527e-05,0,0.20264811310264721,True,True,True,True
shape_only,submission_e95_hardtail_541e3973.csv__vs__submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,submission_e95_hardtail_541e3973.csv__vs__submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,submission_e95_hardtail_541e3973.csv,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,-0.0020120354,0.0020120354,1,0.973899218477609,True,False,False,False
shape_only,submission_e95_hardtail_541e3973.csv__vs__submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,submission_e95_hardtail_541e3973.csv__vs__submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,submission_e95_hardtail_541e3973.csv,0.0020120354,0.0020120354,0,0.026100781522391182,True,False,False,False
shape_only,submission_e95_hardtail_541e3973.csv__vs__submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,submission_e95_hardtail_541e3973.csv__vs__submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,submission_e95_hardtail_541e3973.csv,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,-0.0012349774,0.0012349774,1,0.950855708190433,True,True,False,False
shape_only,submission_e95_hardtail_541e3973.csv__vs__submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,submission_e95_hardtail_541e3973.csv__vs__submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,submission_e95_hardtail_541e3973.csv,0.0012349774,0.0012349774,0,0.049144291809567156,True,True,False,False
shape_only,submission_frontier_cvjepa_refine_a2c8d2c8.csv__vs__submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv__vs__submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,-0.0005056547,0.0005056547,1,0.9242623275349133,True,False,False,False
shape_only,submission_frontier_cvjepa_refine_a2c8d2c8.csv__vs__submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv__vs__submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,0.0005056547,0.0005056547,0,0.07573767246508666,True,False,False,False
shape_only,submission_frontier_cvjepa_refine_a2c8d2c8.csv__vs__submission_hybrid_0p578_logit_after_subject_final9_strict.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv__vs__submission_hybrid_0p578_logit_after_subject_final9_strict.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,-0.0009880318,0.0009880318,1,0.9428005134250899,True,False,False,False
shape_only,submission_frontier_cvjepa_refine_a2c8d2c8.csv__vs__submission_hybrid_0p578_logit_after_subject_final9_strict.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv__vs__submission_hybrid_0p578_logit_after_subject_final9_strict.csv,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,0.0009880318,0.0009880318,0,0.05719948657491026,True,False,False,False
shape_only,submission_frontier_cvjepa_refine_a2c8d2c8.csv__vs__submission_jepa_latent_q2_w0p45.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv__vs__submission_jepa_latent_q2_w0p45.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_jepa_latent_q2_w0p45.csv,-0.0023619652,0.0023619652,1,0.9925278925058766,True,False,False,False
shape_only,submission_frontier_cvjepa_refine_a2c8d2c8.csv__vs__submission_jepa_latent_q2_w0p45.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv__vs__submission_jepa_latent_q2_w0p45.csv,submission_jepa_latent_q2_w0p45.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,0.0023619652,0.0023619652,0,0.007472107494123368,True,False,False,False
shape_only,submission_frontier_cvjepa_refine_a2c8d2c8.csv__vs__submission_jepa_latent_residual_probe.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv__vs__submission_jepa_latent_residual_probe.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_jepa_latent_residual_probe.csv,-0.0037880068,0.0037880068,1,0.9999299882943822,True,False,False,False
shape_only,submission_frontier_cvjepa_refine_a2c8d2c8.csv__vs__submission_jepa_latent_residual_probe.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv__vs__submission_jepa_latent_residual_probe.csv,submission_jepa_latent_residual_probe.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,0.0037880068,0.0037880068,0,7.001170561776707e-05,True,False,False,False
shape_only,submission_frontier_cvjepa_refine_a2c8d2c8.csv__vs__submission_lejepa_targetwise_strict_best_scale0p5.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv__vs__submission_lejepa_targetwise_strict_best_scale0p5.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,submission_lejepa_targetwise_strict_best_scale0p5.csv,-0.0028074982,0.0028074982,1,0.9547721847245392,True,False,False,False
shape_only,submission_frontier_cvjepa_refine_a2c8d2c8.csv__vs__submission_lejepa_targetwise_strict_best_scale0p5.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv__vs__submission_lejepa_targetwise_strict_best_scale0p5.csv,submission_lejepa_targetwise_strict_best_scale0p5.csv,submission_frontier_cvjepa_refine_a2c8d2c8.csv,0.0028074982,0.0028074982,0,0.04522781527546079,True,False,False,False
