model_split,gate,kept_rows,pruned_rows,kept_support_precision,pruned_bad_rate,pruned_mean_support_prob,kept_mean_support_prob,pruned_benefit_sum,kept_benefit_sum,q3_target_delta,loss_vs_full_q3,full_q3_target_delta,overall_delta,subject_delta_mean,subject_win_rate,oof_gate_pass,oof_score
lr_l1_c0p04__rowcontig5,drop_risk_top34,416,34,0.5,0.47058823529411764,0.49592965669367894,0.5030562173319196,0.8187580460929043,1.0991928465552625,-0.002442650770122845,0.0018194623246509112,-0.004262113094773756,-0.00034895011001754927,-0.0025764237892658805,0.6,False,-0.006056523913542222
lr_l1_c0p04__rowcontig5,drop_prob_low55,395,55,0.5164556962025316,0.6,0.4455569169115051,0.5104490235633693,0.1635253437053025,1.754425548942864,-0.0038987234420952976,0.0003633896526784586,-0.004262113094773756,-0.0005569604917278996,-0.004181621472113961,0.6,False,0.0005148031103338146
lr_l1_c0p04__rowcontig5,drop_risk_top55,395,55,0.4962025316455696,0.45454545454545453,0.5077082502046784,0.5017950404465983,1.1728019376765266,0.74514895497164,-0.0016558865666037592,0.002606226528169997,-0.004262113094773756,-0.00023655522380053702,-0.0018644012742760397,0.6,False,-0.009617962829378109
lr_l1_c0p04__rowcontig5,drop_prob_low80,370,80,0.5,0.4875,0.4483840104316414,0.5142223619003576,0.5854737779347357,1.332477114713431,-0.0029610602549188236,0.0013010528398549326,-0.004262113094773756,-0.00042300860784554625,-0.0033345784788970435,0.6,False,-0.0037696812319603186
lr_l1_c0p04__rowcontig5,drop_risk_top80,370,80,0.4918918918918919,0.45,0.5037317611843728,0.5022552806565238,1.6134246032556305,0.3045262893925363,-0.0006767250875389097,0.0035853880072348465,-0.004262113094773756,-9.667501250555852e-05,-0.0008365578059405631,0.6,False,-0.01404918948516993
lr_l1_c0p04__rowcontig5,drop_prob_low111,339,111,0.5014749262536873,0.4954954954954955,0.4514517900676487,0.5192384838942614,1.0350966300107958,0.8828542626373711,-0.0019618983614164698,0.0023002147333572864,-0.004262113094773756,-0.0002802711944880671,-0.0022703338859983214,0.6,False,-0.008296909752720912
lr_l1_c0p04__rowcontig5,drop_risk_top111,339,111,0.49557522123893805,0.4774774774774775,0.5003018496738676,0.5032433316338181,1.7682053616209605,0.14974553102720622,-0.00033276784672731097,0.003929345248046445,-0.004262113094773756,-4.753826381818728e-05,-0.0004639352540127817,0.5,False,-0.015627997068822126
lr_l1_c0p04__rowcontig5,keep_prob_ge_0p35,450,0,0.5022222222222222,,,0.502517766083697,0.0,1.9179508926481668,-0.004262113094773756,0.0,-0.004262113094773756,-0.0006088732992533938,-0.004705348675039944,0.6,False,0.002131056547386878
lr_l1_c0p04__rowcontig5,keep_prob_ge_0p4,449,1,0.5033407572383074,1.0,0.3985877085667754,0.5027492361449819,-0.03704752182655152,1.9549984144747183,-0.004344440921055015,-8.232782628125879e-05,-0.004262113094773756,-0.0006206344172935736,-0.004782531012178593,0.6,False,0.0027015317656525427
lr_l1_c0p04__rowcontig5,keep_prob_ge_0p45,423,27,0.508274231678487,0.5925925925925926,0.43689779844676874,0.5067062746562668,0.20388345112109188,1.714067441527075,-0.0038090387589491126,0.0004530743358246436,-0.004262113094773756,-0.0005441483941355875,-0.004181225444031589,0.6,False,0.00012925907321301882
lr_l1_c0p04__rowcontig5,keep_prob_ge_0p5,218,232,0.5321100917431193,0.5258620689655172,0.4680171719786688,0.5392339946725341,1.6821270047446792,0.23582388790348735,-0.0005240530842299806,0.0037380600105437756,-0.004262113094773756,-7.486472631856866e-05,-0.0008440355688952295,0.5,False,-0.014877868672473905
lr_l1_c0p04__rowcontig5,keep_prob_ge_0p55,106,344,0.5660377358490566,0.5174418604651163,0.48324728238650694,0.5650559395915591,1.5412939720051606,0.3766569206430062,-0.0008370153792067736,0.0034250977155669826,-0.004262113094773756,-0.00011957362560096765,-0.001198124819492774,0.3,False,-0.013584906428478496
lr_l1_c0p04__rowcontig5,keep_prob_ge_0p6,0,450,,0.49777777777777776,0.502517766083697,,1.9179508926481668,0.0,0.0,0.004262113094773756,-0.004262113094773756,0.0,0.0,0.0,False,-0.017464452379095025
lr_l1_c0p04__rowcontig5,keep_top80,80,370,0.5625,0.5108108108108108,0.48850153130212476,0.5673428519484682,1.539249961617367,0.37870093103079977,-0.0008415576245129897,0.0034205554702607666,-0.004262113094773756,-0.00012022251778756996,-0.0010792238884967166,0.3,False,-0.013593118744462247
lr_l1_c0p04__rowcontig5,keep_top100,100,350,0.56,0.5142857142857142,0.48442576497751094,0.5658397699553483,1.6270955844255972,0.2908553082225694,-0.000646345129383552,0.003615767965390204,-0.004262113094773756,-9.233501848336458e-05,-0.0009384554497311681,0.3,False,-0.014450185011154755
lr_l1_c0p04__rowcontig5,keep_top125,125,325,0.552,0.5169230769230769,0.4800972280876339,0.5608111648734607,1.771561325866213,0.14638956678195375,-0.00032531014840442296,0.003936802946369333,-0.004262113094773756,-4.6472878343489e-05,-0.000667873979061051,0.2,False,-0.01586878748050589
lr_l1_c0p04__rowcontig5,keep_top150,150,300,0.5533333333333333,0.5233333333333333,0.4767890970771911,0.5539751040967087,1.7041602778087404,0.21379061483942632,-0.0004750902551988734,0.003787022839574883,-0.004262113094773756,-6.787003645698191e-05,-0.0008214928841308033,0.3,False,-0.015167212897366762
lr_l1_c0p04__rowcontig5,keep_top175,175,275,0.5542857142857143,0.5309090909090909,0.4737124204356564,0.5477833092449035,1.6602650721719756,0.25768582047619104,-0.0005726351566137655,0.0036894779381599907,-0.004262113094773756,-8.180502237339507e-05,-0.0009803918981649007,0.5,False,-0.014700230537969443
lr_l1_c0p04__rowcontig5,keep_top200,200,250,0.535,0.524,0.47044849348322293,0.5426043568342893,1.7806640390536734,0.13728685359449333,-0.0003050818968768354,0.003957031197896921,-0.004262113094773756,-4.35831281252622e-05,-0.0006065613366762257,0.4,False,-0.015881983843149268
lr_l1_c0p04__subject5,drop_prob_low1,449,1,0.5033407572383074,1.0,0.39706849426722224,0.504859787430813,-0.03704752182655152,1.9549984144747183,-0.004344440921055015,-8.232782628125879e-05,-0.004262113094773756,-0.0006206344172935736,-0.004782531012178593,0.6,False,0.0027015317656525427
lr_l1_c0p04__subject5,drop_risk_top1,449,1,0.5011135857461024,0.0,0.48370517861272266,0.5046668326772595,0.2682325409294469,1.64971835171872,-0.0036660407815972684,0.0005960723131764878,-0.004262113094773756,-0.0005237201116567526,-0.004095729263836645,0.6,False,-0.0005512688619073169
lr_l1_c0p04__subject5,drop_prob_low3,447,3,0.5033557046979866,0.6666666666666666,0.4054000768585082,0.5052861584342879,-0.01831030502834788,1.9362611976765145,-0.004302802661503402,-4.0689566729645854e-05,-0.004262113094773756,-0.000614686094500486,-0.004743495143849008,0.6,False,0.002380826264336951
lr_l1_c0p04__subject5,drop_risk_top3,447,3,0.4988814317673378,0.0,0.47965897986828593,0.5047877765348935,0.6920577518639867,1.22589314078418,-0.0027242069795204715,0.0015379061152532847,-0.004262113094773756,-0.00038917242564578166,-0.003177562533594802,0.6,False,-0.004789520971252903
lr_l1_c0p04__subject5,drop_prob_low5,445,5,0.503370786516854,0.6,0.4115711137772025,0.5056657471501488,0.09440826866624466,1.8235426239819221,-0.00405231694218211,0.00020979615259164586,-0.004262113094773756,-0.00057890242031173,-0.004485650911637518,0.6,False,0.0012269738607244716
lr_l1_c0p04__subject5,drop_risk_top5,445,5,0.49887640449438203,0.2,0.47719022041871567,0.504928453817098,0.8066712808283742,1.1112796118197925,-0.0024695102484884046,0.0017926028462853516,-0.004262113094773756,-0.0003527871783554864,-0.0028747586537045343,0.6,False,-0.005935656260897204
lr_l1_c0p04__subject5,drop_prob_low8,442,8,0.5067873303167421,0.75,0.4164990381629107,0.5062152053063325,-0.010635431349389435,1.928586323997556,-0.0042857473866613205,-2.3634291887564274e-05,-0.004262113094773756,-0.0006122496266659029,-0.004722355070420403,0.6,False,0.002337410860880917
lr_l1_c0p04__subject5,drop_risk_top8,442,8,0.49547511312217196,0.125,0.4978592491792889,0.5047426223015111,1.2214672738708967,0.6964836187772699,-0.0015477413750606406,0.0027143717197131156,-0.004262113094773756,-0.00022110591072294867,-0.0019175047398352074,0.6,False,-0.010083616191322142
lr_l1_c0p04__subject5,drop_prob_low13,437,13,0.5102974828375286,0.7692307692307693,0.42223548402839955,0.5070710566552243,-0.06132544935519288,1.9792763420033597,-0.004398391871118679,-0.00013627877634492247,-0.004262113094773756,-0.000628341695874097,-0.004827959274599147,0.6,False,0.002852003348631337
lr_l1_c0p04__subject5,drop_risk_top13,437,13,0.494279176201373,0.23076923076923078,0.49810687618501553,0.5048140129526247,1.2879927284508166,0.6299581641973504,-0.0013999070315499074,0.002862206063223849,-0.004262113094773756,-0.0001999867187928439,-0.0017148399197322805,0.5,False,-0.010748870737120442
lr_l1_c0p04__subject5,drop_prob_low21,429,21,0.5128205128205128,0.7142857142857143,0.42787831338454874,0.5083768495795494,-0.007087356660788469,1.925038249308955,-0.004277862776242203,-1.5749681468446575e-05,-0.004262113094773756,-0.0006111232537488861,-0.004704301291616575,0.6,False,0.0022876443997091734
lr_l1_c0p04__subject5,drop_risk_top21,429,21,0.4988344988344988,0.42857142857142855,0.49850479043254886,0.5049196094443327,0.9650894377441201,0.9528614549040465,-0.0021174698997868946,0.0021446431949868616,-0.004262113094773756,-0.0003024956999695564,-0.002411247430102925,0.6,False,-0.007519837830053999
lr_l1_c0p04__subject5,drop_prob_low25,425,25,0.5152941176470588,0.72,0.4299468052270549,0.5090128068706491,0.006392275516654333,1.9115586171315122,-0.004247908038070181,1.4205056703575636e-05,-0.004262113094773756,-0.0006068440054385972,-0.004676218724580239,0.6,False,0.0021551337922207877
lr_l1_c0p04__subject5,drop_risk_top25,425,25,0.4964705882352941,0.4,0.5035000407977663,0.5046861459547248,1.1012952630908055,0.816655629557361,-0.0018147902879053213,0.002447322806868435,-0.004262113094773756,-0.0002592557554150459,-0.0020351754661230735,0.5,False,-0.00888189608352108
lr_l1_c0p04__subject5,drop_prob_low34,416,34,0.5216346153846154,0.7352941176470589,0.43408503316115477,0.5103851488539014,-0.04229780933554739,1.9602487019837143,-0.004356108226630573,-9.399513185681663e-05,-0.004262113094773756,-0.000622301175232939,-0.004778379644101616,0.6,False,0.0026481522878013765
lr_l1_c0p04__subject5,drop_risk_top34,416,34,0.5,0.47058823529411764,0.5004886755202845,0.5049579280841647,0.766485430123504,1.1514654625246628,-0.0025588121389438223,0.001703300955829934,-0.004262113094773756,-0.0003655445912776889,-0.0027285871024981035,0.7,False,-0.0055337977538478245
lr_l1_c0p04__subject5,drop_prob_low55,395,55,0.5240506329113924,0.6545454545454545,0.4422870751442275,0.5132995542222017,0.45876374890340715,1.4591871437447597,-0.003242638097210704,0.0010194749975630524,-0.004262113094773756,-0.0004632340138872434,-0.003692779818275127,0.6,False,-0.002415762759828676
lr_l1_c0p04__subject5,drop_risk_top55,395,55,0.5012658227848101,0.4909090909090909,0.5084558679826916,0.5040861780041879,0.9732036339955127,0.9447472586526542,-0.0020994383525615445,0.0021626747422122117,-0.004262113094773756,-0.00029991976465164924,-0.002534539046933981,0.6,False,-0.007621979792568075
lr_l1_c0p04__subject5,drop_prob_low80,370,80,0.5135135135135135,0.55,0.4487063543651527,0.5167097424364595,0.7646712844190633,1.1532796082291035,-0.0025628435738425104,0.0016992695209312458,-0.004262113094773756,-0.00036612051054893006,-0.003016610925691954,0.6,False,-0.005541656296803728
lr_l1_c0p04__subject5,drop_risk_top80,370,80,0.4972972972972973,0.475,0.5081328381315133,0.5038607729734627,1.391201680307867,0.5267492123402998,-0.0011705538052007025,0.0030915592895730537,-0.004262113094773756,-0.00016722197217152894,-0.0014282942015911072,0.5,False,-0.011826960255691863
lr_l1_c0p04__subject5,drop_prob_low111,339,111,0.5103244837758112,0.5225225225225225,0.4527498078704319,0.521604378693464,1.0861220667841616,0.8318288258640052,-0.0018485085019200875,0.0024136045928536687,-0.004262113094773756,-0.0002640726431314411,-0.0023553655890943158,0.6,False,-0.008798155111445622
lr_l1_c0p04__subject5,drop_risk_top111,339,111,0.49557522123893805,0.4774774774774775,0.5034707628142572,0.5049966323844238,1.786354495138686,0.13159639750948088,-0.00029243643890997095,0.003969676655863785,-0.004262113094773756,-4.177663412999585e-05,-0.0005032840571585706,0.4,False,-0.015809488404000156
lr_l1_c0p04__subject5,keep_prob_ge_0p35,450,0,0.5022222222222222,,,0.5046202512237827,0.0,1.9179508926481668,-0.004262113094773756,0.0,-0.004262113094773756,-0.0006088732992533938,-0.004705348675039944,0.6,False,0.002131056547386878
lr_l1_c0p04__subject5,keep_prob_ge_0p4,449,1,0.5033407572383074,1.0,0.39706849426722224,0.504859787430813,-0.03704752182655152,1.9549984144747183,-0.004344440921055015,-8.232782628125879e-05,-0.004262113094773756,-0.0006206344172935736,-0.004782531012178593,0.6,False,0.0027015317656525427
lr_l1_c0p04__subject5,keep_prob_ge_0p45,414,36,0.5217391304347826,0.7222222222222222,0.4349431440127407,0.5106791301116994,0.12593689327024477,1.7920139993779218,-0.003982253331951013,0.00027985976282274283,-0.004262113094773756,-0.0005688933331358591,-0.004396028047270262,0.6,False,0.0009585765035734242
lr_l1_c0p04__subject5,keep_prob_ge_0p5,217,233,0.5483870967741935,0.5407725321888412,0.4701932836009878,0.5415856127726825,1.5294363808419387,0.3885145118062279,-0.0008633655817917862,0.00339874751298197,-0.004262113094773756,-0.00012333794025596947,-0.0011574397607609145,0.6,False,-0.01334599824815645
lr_l1_c0p04__subject5,keep_prob_ge_0p55,74,376,0.5,0.4973404255319149,0.49096790131633383,0.5739889480508201,1.926093069656067,-0.00814217700790032,1.80937266841541e-05,0.00428020682145791,-0.004262113094773756,2.5848180977363e-06,-0.0004185880723196034,0.1,False,-0.017471874149173717
lr_l1_c0p04__subject5,keep_prob_ge_0p6,4,446,1.0,0.5022421524663677,0.5037123926382783,0.6058464835075285,1.7008516728709124,0.21709921977725422,-0.0004824427106162599,0.0037796703841574963,-0.004262113094773756,-6.892038723089427e-05,-0.0006578764235674273,0.1,False,-0.015288563320335307
lr_l1_c0p04__subject5,keep_top80,80,370,0.5125,0.5,0.49003219115240804,0.5720900290538907,1.953494681894077,-0.03554378924591056,7.8986198324138e-05,0.004341099293097894,-0.004262113094773756,1.1283742617734e-05,-0.0003266115391655777,0.1,False,-0.017739890271553645
lr_l1_c0p04__subject5,keep_top100,100,350,0.54,0.5085714285714286,0.48669911897514095,0.567344214094029,1.9172657800396322,0.0006851126085347103,-1.522472463544311e-06,0.004260590622310212,-0.004262113094773756,-2.1749606622061585e-07,-0.0003683356323340492,0.2,False,-0.017354172681580505
lr_l1_c0p04__subject5,keep_top125,125,325,0.568,0.5230769230769231,0.48213077347219785,0.5630928933779035,1.6743584362164383,0.24359245643172844,-0.0005413165698483491,0.003720796524925407,-0.004262113094773756,-7.733093854976416e-05,-0.0009094123304337343,0.2,False,-0.014894297045546684
lr_l1_c0p04__subject5,keep_top150,150,300,0.5866666666666667,0.54,0.47835307851438413,0.5571545966425797,1.586081471847913,0.3318694208002536,-0.000737487601778497,0.003524625492995259,-0.004262113094773756,-0.00010535537168264244,-0.0010767645040526519,0.3,False,-0.013979758171091788
lr_l1_c0p04__subject5,keep_top175,175,275,0.5771428571428572,0.5454545454545454,0.47527786242401115,0.5507297193377094,1.372043997705986,0.5459068949421808,-0.0012131264332048142,0.003048986661568942,-0.004262113094773756,-0.0001733037761721163,-0.0016714629347261644,0.5,False,-0.011812201611491543
lr_l1_c0p04__subject5,keep_top200,200,250,0.555,0.54,0.4722793790195777,0.545046341479039,1.7276658068817654,0.1902850857664012,-0.00042285574614775445,0.0038392573486260018,-0.004262113094773756,-6.040796373539349e-05,-0.0007173217910215856,0.5,False,-0.015345601521430129
lr_l1_c0p04__subject_loo,drop_prob_low1,449,1,0.5033407572383074,1.0,0.40121412156524877,0.5062514354628942,-0.03704752182655152,1.9549984144747183,-0.004344440921055015,-8.232782628125879e-05,-0.004262113094773756,-0.0006206344172935736,-0.004782531012178593,0.6,False,0.0027015317656525427
lr_l1_c0p04__subject_loo,drop_risk_top1,449,1,0.5011135857461024,0.0,0.48687858088485564,0.5060606460212025,0.2682325409294469,1.64971835171872,-0.0036660407815972684,0.0005960723131764878,-0.004262113094773756,-0.0005237201116567526,-0.004095729263836645,0.6,False,-0.0005512688619073169
lr_l1_c0p04__subject_loo,drop_prob_low3,447,3,0.5033557046979866,0.6666666666666666,0.41622700655523787,0.506620643455792,-0.07657153137311479,1.9945224240212818,-0.004432272053380593,-0.00017015895860683639,-0.004262113094773756,-0.0006331817219115132,-0.004867748929052762,0.6,False,0.0029634385277843085
lr_l1_c0p04__subject_loo,drop_risk_top3,447,3,0.4988814317673378,0.0,0.4730378049786809,0.5062393629294603,0.6920577518639867,1.22589314078418,-0.0027242069795204715,0.0015379061152532847,-0.004262113094773756,-0.00038917242564578166,-0.003177562533594802,0.6,False,-0.004789520971252903
lr_l1_c0p04__subject_loo,drop_prob_low5,445,5,0.5056179775280899,0.8,0.42171642446732294,0.5069652281394791,-0.12745470380180668,2.0454055964499736,-0.004545345769888853,-0.0002832326751150971,-0.004262113094773756,-0.0006493351099841219,-0.004983392502754325,0.6,False,0.003525603585404815
lr_l1_c0p04__subject_loo,drop_risk_top5,445,5,0.49887640449438203,0.2,0.4731266235322319,0.5063875854533565,0.8066712808283742,1.1112796118197925,-0.0024695102484884046,0.0017926028462853516,-0.004262113094773756,-0.0003527871783554864,-0.0028747586537045343,0.6,False,-0.005935656260897204
lr_l1_c0p04__subject_loo,drop_prob_low8,442,8,0.5090497737556561,0.875,0.4268238285846533,0.5074513982256279,-0.16178515191105133,2.079736044559218,-0.004621635654576073,-0.0003595225598023166,-0.004262113094773756,-0.000660233664939439,-0.005057719069753453,0.6,False,0.003898908066497303
lr_l1_c0p04__subject_loo,drop_risk_top8,442,8,0.49547511312217196,0.125,0.49479519278321127,0.5062211472899075,1.2214672738708967,0.6964836187772699,-0.0015477413750606406,0.0027143717197131156,-0.004262113094773756,-0.00022110591072294867,-0.0019175047398352074,0.6,False,-0.010083616191322142
lr_l1_c0p04__subject_loo,drop_prob_low13,437,13,0.5125858123569794,0.8461538461538461,0.43082370280962734,0.5082549210706627,-0.20967121028675823,2.127622102934925,-0.0047280491176333594,-0.00046593602285960323,-0.004262113094773756,-0.0006754355882333371,-0.0051643636994136875,0.6,False,0.004366230188716631
lr_l1_c0p04__subject_loo,drop_risk_top13,437,13,0.494279176201373,0.23076923076923078,0.4897402176383797,0.5065022558698075,1.3723881206211446,0.5455627720270222,-0.001212361715615784,0.0030497513791579722,-0.004262113094773756,-0.00017319453080225485,-0.0014517536112124585,0.4,False,-0.011592824658823997
lr_l1_c0p04__subject_loo,drop_prob_low21,429,21,0.5104895104895105,0.6666666666666666,0.4347735691657742,0.5095055097713835,-0.1359639515154628,2.0539148441636295,-0.004564255209252632,-0.00030214211447887607,-0.004262113094773756,-0.0006520364584646618,-0.005007021128916456,0.6,False,0.003557362729208487
lr_l1_c0p04__subject_loo,drop_risk_top21,429,21,0.4965034965034965,0.38095238095238093,0.48939646200166853,0.5068316618703258,1.1669969071365447,0.7509539855116218,-0.0016687866344702318,0.0025933264603035244,-0.004262113094773756,-0.00023839809063860455,-0.0019523668178474175,0.5,False,-0.009538912523978982
lr_l1_c0p04__subject_loo,drop_prob_low25,425,25,0.5105882352941177,0.64,0.4364581456445629,0.5101097764783311,-0.03666052818754867,1.9546114208357153,-0.004343580935190605,-8.146784041684896e-05,-0.004262113094773756,-0.0006205115621700864,-0.004806847716028617,0.6,False,0.0025536618292626985
lr_l1_c0p04__subject_loo,drop_risk_top25,425,25,0.4988235294117647,0.44,0.48942060577091695,0.506994337647369,0.9591787021214864,0.9587721905266804,-0.002130604867837227,0.0021315082269365293,-0.004262113094773756,-0.0003043721239767467,-0.0024104967558119085,0.6,False,-0.007460730473827504
lr_l1_c0p04__subject_loo,drop_prob_low34,416,34,0.5120192307692307,0.6176470588235294,0.4396826347318358,0.5114396612103903,0.3474288835414064,1.5705220091067602,-0.0034900489091260756,0.0007720641856476806,-0.004262113094773756,-0.0004985784155894393,-0.003995271700965653,0.6,False,-0.001296173464498273
lr_l1_c0p04__subject_loo,drop_risk_top34,416,34,0.5,0.47058823529411764,0.4947176421784463,0.5069416077171577,0.766485430123504,1.1514654625246628,-0.0025588121389438223,0.001703300955829934,-0.004262113094773756,-0.0003655445912776889,-0.0027285871024981035,0.7,False,-0.0055337977538478245
lr_l1_c0p04__subject_loo,drop_prob_low55,395,55,0.5139240506329114,0.5818181818181818,0.4452343716034648,0.5144815650790233,0.41906177781295345,1.4988891148352135,-0.003330864699633951,0.0009312483951398054,-0.004262113094773756,-0.0004758378142334215,-0.003840915613050777,0.5,False,-0.0020478339580149735
lr_l1_c0p04__subject_loo,drop_risk_top55,395,55,0.49873417721518987,0.4727272727272727,0.5035788243400425,0.5063576539384872,1.0370879137661868,0.8808629788819798,-0.0019574732864044986,0.0023046398083692576,-0.004262113094773756,-0.0002796390409149284,-0.002211115022241583,0.7,False,-0.008260822590274781
lr_l1_c0p04__subject_loo,drop_prob_low80,370,80,0.5081081081081081,0.525,0.4492884869938306,0.5182838640132387,0.5575397777731799,1.360411114874987,-0.003023135810833466,0.0012389772839402902,-0.004262113094773756,-0.00043187654440478084,-0.0036958869813006,0.5,False,-0.0034803412303444276
lr_l1_c0p04__subject_loo,drop_risk_top80,370,80,0.4972972972972973,0.475,0.5065447874000494,0.505904123384867,1.388733793051644,0.529217099596523,-0.0011760379991034853,0.003086075095670271,-0.004262113094773756,-0.00016800542844335503,-0.001426065895870865,0.5,False,-0.01180228138312934
lr_l1_c0p04__subject_loo,drop_prob_low111,339,111,0.5221238938053098,0.5585585585585585,0.45262944900532526,0.5234992324625772,0.6927749378936675,1.2251759547544991,-0.002722613232787774,0.0015394998619859823,-0.004262113094773756,-0.00038894474754111056,-0.0033175366386137715,0.6,False,-0.004850269408126618
lr_l1_c0p04__subject_loo,drop_risk_top111,339,111,0.4896755162241888,0.4594594594594595,0.5017184980104871,0.5074258270361083,1.9251098870980698,-0.007158994449903144,1.5908876555115192e-05,0.004278021971328871,-0.004262113094773756,2.272696650730742e-06,-6.111247430969912e-05,0.5,False,-0.017197042323593044
lr_l1_c0p04__subject_loo,keep_prob_ge_0p35,450,0,0.5022222222222222,,,0.5060180192097884,0.0,1.9179508926481668,-0.004262113094773756,0.0,-0.004262113094773756,-0.0006088732992533938,-0.004705348675039944,0.6,False,0.002131056547386878
lr_l1_c0p04__subject_loo,keep_prob_ge_0p4,450,0,0.5022222222222222,,,0.5060180192097884,0.0,1.9179508926481668,-0.004262113094773756,0.0,-0.004262113094773756,-0.0006088732992533938,-0.004705348675039944,0.6,False,0.002131056547386878
lr_l1_c0p04__subject_loo,keep_prob_ge_0p45,418,32,0.5143540669856459,0.65625,0.4390147669931881,0.5111474547861788,0.16402352826127248,1.7539273643868942,-0.0038976163653042795,0.00036449672946947675,-0.004262113094773756,-0.0005568023379006114,-0.004400380061480358,0.6,False,0.0005533212647742328
lr_l1_c0p04__subject_loo,keep_prob_ge_0p5,192,258,0.5885416666666666,0.562015503875969,0.4703913611728072,0.5538913409469818,1.5102941046160356,0.407656788032131,-0.0009059039734047314,0.003356209121369025,-0.004262113094773756,-0.00012941485334353305,-0.0012611275767393626,0.5,False,-0.013171078297223346
lr_l1_c0p04__subject_loo,keep_prob_ge_0p55,115,335,0.5304347826086957,0.5074626865671642,0.4829905099045863,0.5730981550118989,1.7658646548356702,0.15208623781249647,-0.0003379694173611947,0.0039241436774125615,-0.004262113094773756,-4.828134533731353e-05,-0.000533150467373189,0.4,False,-0.015825604926342784
lr_l1_c0p04__subject_loo,keep_prob_ge_0p6,13,437,0.5384615384615384,0.4988558352402746,0.5029401370998026,0.609482210137773,1.7478332822856428,0.17011761036252399,-0.0003780391341390299,0.0038840739606347263,-0.004262113094773756,-5.4005590591289986e-05,-0.0002884813895637217,0.1,False,-0.01575027627546939
lr_l1_c0p04__subject_loo,keep_top80,80,370,0.4375,0.4837837837837838,0.4894945651347893,0.5824389943066594,2.2545400187694202,-0.3365891261212534,0.0007479758358249766,0.005010088930598733,-0.004262113094773756,0.00010685369083213952,0.0005743578070777411,0.2,False,-0.02075034364030742
lr_l1_c0p04__subject_loo,keep_top100,100,350,0.52,0.5028571428571429,0.485912129911528,0.5763886317536995,1.7108012704345632,0.20714962221360372,-0.00046033249380816876,0.0038017806009655875,-0.004262113094773756,-6.57617848297384e-05,-0.0005992173350205299,0.3,False,-0.015291813299815408
lr_l1_c0p04__subject_loo,keep_top125,125,325,0.52,0.5046153846153846,0.48101903087822867,0.5710153888718437,1.9370396570427961,-0.019088764394629476,4.24194764324648e-05,0.004304532571206221,-0.004262113094773756,6.059925204637828e-06,-0.0001294072775499644,0.3,False,-0.01752849386919496
lr_l1_c0p04__subject_loo,keep_top150,150,300,0.5533333333333333,0.5233333333333333,0.4763914522874569,0.5652711530544512,1.8302108977729965,0.08773999487517023,-0.00019497776638943698,0.004067135328384319,-0.004262113094773756,-2.7853966627062426e-05,-0.00046394855521765256,0.3,False,-0.016427719097009224
lr_l1_c0p04__subject_loo,keep_top175,175,275,0.5771428571428572,0.5454545454545454,0.47247177407405183,0.5587335472802316,1.7072383202642718,0.21071257238389507,-0.0004682501608531675,0.0037938629339205887,-0.004262113094773756,-6.689288012188108e-05,-0.0008058596030786735,0.3,False,-0.015164144837073953
lr_l1_c0p04__subject_loo,keep_top200,200,250,0.585,0.564,0.46946574587164197,0.5517083608824715,1.5152984240981953,0.40265246854997144,-0.0008947832634444985,0.0033673298313292577,-0.004262113094773756,-0.00012782618049207123,-0.0012630486748012482,0.5,False,-0.01321232769359478
hgb_shallow__stratified5,drop_prob_low1,449,1,0.5011135857461024,0.0,0.162473155069814,0.49235189062974344,0.031240062227800847,1.8867108304203661,-0.004192690734267535,6.942236050622164e-05,-0.004262113094773756,-0.0005989558191810764,-0.004650541548324505,0.6,False,0.0018186559251088807
hgb_shallow__stratified5,drop_risk_top1,449,1,0.5011135857461024,0.0,0.32727081967272514,0.49198485796915786,0.13272330951245853,1.7852275831357083,-0.003967172406968422,0.000294940687805334,-0.004262113094773756,-0.0005667389152812032,-0.004468342765196265,0.6,False,0.0008038234522628751
hgb_shallow__stratified5,drop_prob_low3,447,3,0.4988814317673378,0.0,0.16616124096975282,0.4938031058722939,0.07358258924918015,1.8443683033989866,-0.004098596229775708,0.00016351686499804785,-0.004262113094773756,-0.0005855137471108154,-0.0045761905332860064,0.6,False,0.0013952306548956628
hgb_shallow__stratified5,drop_risk_top3,447,3,0.5011185682326622,0.3333333333333333,0.40283203395737216,0.4922147112884844,0.31931353069745866,1.5986373619507082,-0.003552527471001654,0.0007095856237721021,-0.004262113094773756,-0.0005075039244288078,-0.004001955493895504,0.6,False,-0.0010620787595875814
hgb_shallow__stratified5,drop_prob_low5,445,5,0.49887640449438203,0.2,0.17824894223828458,0.4951398367115353,0.12475801869816133,1.7931928739500054,-0.00398487305322226,0.0002772400415514964,-0.004262113094773756,-0.0005692675790317514,-0.004486409078112363,0.5,False,0.0008834763604051443
hgb_shallow__stratified5,drop_risk_top5,445,5,0.49887640449438203,0.2,0.37581267820384057,0.49292001945349534,0.7034214555226233,1.2145294371255435,-0.0026989543047235554,0.0015631587900502009,-0.004262113094773756,-0.0003855649006747936,-0.0030633540129267334,0.6,False,-0.004903158007839026
hgb_shallow__stratified5,drop_prob_low8,442,8,0.5,0.375,0.18767693255683982,0.4971200375279862,0.15085047291909304,1.7671004197290736,-0.003926889821620261,0.0003352232731534954,-0.004262113094773756,-0.0005609842602314659,-0.004421975616557427,0.6,False,0.0006225518181961487
