targets,mask_size,gamma,oof_loss,oof_delta_vs_public2d0,oof_delta_vs_stage2,public_self_expected_loss,public_crossentropy_gap,submission_abs_delta_mean_vs_prior,submission_abs_delta_p90_vs_prior,submission_min,submission_max,expected_public_anchor,public_residual_anchor,expected_public_stage2,public_residual_stage2,expected_public_ordinal,public_residual_ordinal,expected_oof_anchor,oof_constraint_residual_anchor,expected_oof_stage2,oof_constraint_residual_stage2,expected_oof_ordinal,oof_constraint_residual_ordinal,geometry_mean_delta,geometry_win_rate,geometry_worst_delta,risk_score
Q2+S1+S2+S3+S4,5,0.5,0.5581639722293678,-0.003537899638267672,-0.009366952460449385,0.5765553565253156,0.0008213021142200461,0.005531008339792157,0.014339891330897261,0.0586886377230511,0.9774247698198568,0.577718377335455,-0.0007089754645450697,0.5737160121152696,-0.004228963584730461,0.5763841922724333,-0.0019191729275667146,0.5798144693931301,0.0015107993495558913,0.5720663538025831,0.004535429112765943,0.5729024014837979,0.010998584273872347,-0.005467198710911184,1.0,-0.003967653949613847,0.5773137828878498
Q1+Q3,2,0.5,0.5591627500877857,-0.002539121779849718,-0.00836817460203143,0.5767369043938609,0.0010028499827653414,0.003262065605231269,0.012475172040863592,0.0604734904450602,0.9782116712469272,0.5779781093320087,-0.00044924346799135595,0.5734395458107828,-0.004505429889217205,0.5762456459140717,-0.00205771928592835,0.5807487183373617,0.002445048293787555,0.5737778516412886,0.006246926951471443,0.5749725895085843,0.01306877229865877,-0.0028206484526291514,1.0,-0.0016653128734118727,0.5773138234500754
Q1+S1+S3,3,0.75,0.5581139649454568,-0.0035879069221785853,-0.009416959744360298,0.5765511727167522,0.0008171183056565612,0.005584805905891026,0.018475613633742373,0.07496488032957017,0.9770209739779643,0.5775148174350152,-0.0009125353649848122,0.573850246214287,-0.004094729485712989,0.5763436464840322,-0.0019597187159677842,0.5793415333044392,0.0010378632608649685,0.571375289539284,0.0038443648494668192,0.5720325249559288,0.010128707746003274,-0.0048308955269397574,1.0,-0.0020459799477200447,0.5773139328837553
Q1+S1+S4,3,0.75,0.5584664300195993,-0.003235441848036147,-0.00906449467021786,0.5765616803360786,0.0008276259249829776,0.005460905012072674,0.018126902380642764,0.0604734904450602,0.9770209739779643,0.5785610596797129,0.00013370687971292483,0.5748615312338341,-0.00308344446616593,0.5774689223127991,-0.0008344428872009146,0.5796510380429867,0.0013473679994124854,0.5716084122428174,0.004077487553000303,0.5723802302126499,0.010476413002724394,-0.004503401439251431,1.0,-0.002092957478566526,0.5773146773185316
Q1+Q2+Q3+S1+S3,5,0.25,0.5589746609866327,-0.002727210881002695,-0.008556263703184408,0.5767510970521851,0.0010170426410894828,0.003098520522418752,0.008260803470932087,0.06370768456560498,0.9778216310848258,0.5776731651673995,-0.0007541876326004893,0.5730027360621011,-0.004942239637898971,0.5759486632874692,-0.0023547019125308433,0.5803070169463337,0.0020033469027594952,0.5733207795672696,0.005789854877452427,0.5747774654380571,0.012873648228131529,-0.0035936236349975725,1.0,-0.002838850583143593,0.5773152097646993
Q1+Q2+S1+S3,4,0.5,0.5587883132120158,-0.002913558655619597,-0.00874261147780131,0.5766303152643458,0.0008962608532502303,0.004613831240383285,0.012914758286544583,0.06912443978519783,0.9774247698198568,0.5775631491361871,-0.0008642036638129014,0.57340858110085,-0.0045363945991500065,0.5761969851450939,-0.002106380054906154,0.579548047642824,0.0012443775992497796,0.5720570340213819,0.0045261093315647205,0.5733039840421089,0.011400166832183367,-0.004072512120100721,1.0,-0.002169097738013215,0.5773157636016967
Q1+Q3+S3,3,0.25,0.5596220513314231,-0.0020798205362123623,-0.007908873358394075,0.5768117732741114,0.0010777188630157752,0.00234568900631997,0.007955527770796746,0.06370768456560498,0.9782116712469272,0.5775569139804435,-0.0008704388195565071,0.5727705153064918,-0.005174460393508218,0.5757922170810051,-0.002511148118994888,0.5806960109235068,0.002392340879932564,0.5739464169497558,0.006415492259938649,0.5759057931360314,0.014001975926105859,-0.0024502732915758496,1.0,-0.0013759841021019348,0.5773157718904973
Q2+Q3+S2+S3+S4,5,0.25,0.5591889539763802,-0.002512917891255184,-0.008341970713436897,0.5767395729467569,0.0010055185356613316,0.0032499961765323397,0.00850134097476535,0.0586886377230511,0.9782116712469272,0.5776425601424312,-0.0007847926575688113,0.5729957371428547,-0.004949238557145352,0.5759331739771049,-0.0023701912228951683,0.5806647287139742,0.0023610586704000402,0.5737343406874055,0.006203415997588335,0.5753406793141673,0.013436862104241776,-0.0033169306509274604,1.0,-0.0022207808350418468,0.5773159521983254
Q1+Q2+S3+S4,4,0.25,0.5601117632756978,-0.0015901085919376445,-0.007419161414119357,0.5767873118100323,0.0010532573989366911,0.002666782980165575,0.007163126143351295,0.06370768456560498,0.9782116712469272,0.5775927186086348,-0.0008346341913652022,0.5729299085640792,-0.005015067135920814,0.5760347579462192,-0.0022686072537808633,0.5804306882167302,0.00212701817315597,0.5735769738933436,0.006046049203526471,0.5759679386871556,0.014064121477230018,-0.0020264963326771662,1.0,-0.001220882305769888,0.577317304457783
Q1+Q2+Q3+S1+S4,5,0.25,0.5591004322297609,-0.002601439637874514,-0.008430492460056227,0.5767572200247462,0.0010231656136505674,0.00304640714269346,0.007890654311879153,0.0604734904450602,0.9778216310848258,0.5780361930407488,-0.00039115975925119173,0.5733459789275487,-0.004598996772451347,0.5763341911258705,-0.001969174074129554,0.5804511910223011,0.0021475209787269467,0.5734390766133132,0.00590815192349603,0.5749251594445868,0.013021342234661226,-0.003434231163790616,1.0,-0.0026165099193381502,0.5773176521424283
Q1+Q2+S1+S4,4,0.5,0.5590326019491024,-0.0026692699185330016,-0.008498322740714714,0.5766395956604957,0.0009055412494001214,0.004520599998140808,0.012508355076084079,0.0604734904450602,0.9774247698198568,0.578274812540571,-0.00015254025942901261,0.5740890707344697,-0.0038559049655303435,0.5769576620711451,-0.0013457031288549581,0.5797959832517033,0.001492313208129148,0.5722533567079041,0.004722432018086975,0.5735670514813874,0.011663234271461875,-0.0038047028347213407,1.0,-0.0022308325806824625,0.5773180409726599
Q1+Q3+S4,3,0.25,0.5597478225745512,-0.0019540492930841813,-0.007783102115265894,0.5768178962466726,0.0010838418355769708,0.0022935756265946767,0.007452938961748557,0.0604734904450602,0.9782116712469272,0.5779199418537929,-0.0005074109462070986,0.5731137581719395,-0.004831217528060483,0.5761777449194063,-0.0021256202805937097,0.5808401849994741,0.0025365149558999045,0.5740647139957994,0.006533789305982252,0.5760534871425611,0.014149669932635556,-0.0022908808203689346,1.0,-0.0018367323738280872,0.5773182142682263
Q2+Q3+S2+S3+S4,5,0.75,0.5564168613565696,-0.00528501051106578,-0.011114063333247493,0.5762207324626826,0.0004866780515869751,0.009783305189641222,0.02567057227426522,0.0586886377230511,0.9782116712469272,0.5775702024441125,-0.0008571503558875149,0.5746925199136722,-0.0032524557863278236,0.5764476118987707,-0.0018557533012293348,0.5801044580043284,0.0018007879607542243,0.5717051134895331,0.004174188799715983,0.569964521930506,0.008060704720580403,-0.0070686031472149274,1.0,-0.004470098151346913,0.5773207324945434
Q2+S2+S3+S4,4,0.5,0.5591459064283464,-0.002555965439289043,-0.008385018261470756,0.5766102374412534,0.0008761830301577955,0.004919308009653625,0.013783520563717977,0.0586886377230511,0.9782116712469272,0.577493275129839,-0.0009340776701610709,0.5733892103711725,-0.00455576532882751,0.5761601356338355,-0.0021432295661645284,0.5802452191212497,0.0019415490776755195,0.5728582868170691,0.005327362127251933,0.5744290723880197,0.012525255178094108,-0.003726094587446896,1.0,-0.00291743433253,0.5773212139997582
Q1+Q2+S2+S3,4,0.75,0.5584491574488437,-0.0032527144187917134,-0.009081767240973426,0.5763734745159264,0.0006394201048307568,0.007880161038609685,0.02188747087880665,0.07496488032957017,0.9782116712469272,0.5774341048873247,-0.000993247912675299,0.5743204614761003,-0.003624514223899755,0.5765838882606344,-0.0017194769393655829,0.5794554299408816,0.001151759897307425,0.5712984830215494,0.003767558331732257,0.5720911938141521,0.010187376604226528,-0.004384782519709474,1.0,-0.00271025871566255,0.5773213456459949
Q1+Q2+S2+S4,4,0.75,0.5588016225229862,-0.002900249344649275,-0.008729302166830988,0.5763839821352528,0.0006499277241571733,0.007756260144791333,0.021486384464179723,0.0604734904450602,0.9782116712469272,0.5784803471320223,5.299433202232695e-05,0.5753317464956473,-0.002613229204352696,0.5777091640894012,-0.0005942011105988243,0.5797649346794291,0.001461264635854942,0.5715316057250828,0.00400068103526563,0.5724388990708732,0.010535081860947648,-0.004057288432021133,1.0,-0.002410954220357975,0.5773220900807712
Q1+S1+S2+S3,4,0.25,0.5596777410465038,-0.00202413082113162,-0.007853183643313333,0.5768072431798575,0.0010731887687619457,0.0024758081872525415,0.007743778938926159,0.06370768456560498,0.9778216310848258,0.5776947946251142,-0.0007325581748858223,0.5729578602840583,-0.0049871154159417674,0.576037069670077,-0.002266295529923079,0.5803980914583782,0.002094421414803982,0.5734244868684626,0.005893562178645451,0.5756793628782453,0.013775545668319733,-0.0030381201568174254,1.0,-0.0015987353564218543,0.5773231211907732
Q1+Q2+S3,3,0.5,0.5597702474109945,-0.001931624456640968,-0.007760677278822681,0.5766851961802837,0.0009511417691880908,0.004002130910244753,0.01213244558188447,0.06912443978519783,0.9782116712469272,0.5773380469305712,-0.0010893058694287916,0.5730817793567529,-0.004863196343247167,0.5759729285064961,-0.0023304366935039678,0.5799787973709437,0.0016751273273695189,0.572848967035868,0.005318042346050822,0.5748306549463305,0.012926837736404906,-0.002331407996636392,1.0,-0.0005378759938355904,0.5773231947136052
Q1+Q2+Q3+S3,4,0.25,0.5595499157613253,-0.002151956106310138,-0.00798100892849185,0.5767831187976367,0.0010490643865410654,0.0027929761730500213,0.007955527770796746,0.06370768456560498,0.9782116712469272,0.5775637634110927,-0.0008635893889072932,0.572842181423423,-0.005102794276577005,0.5758393180327643,-0.0024640471672356945,0.5805417785843634,0.0022381085407892076,0.5737401660921179,0.006209241402300725,0.5755534486196925,0.013649631409766938,-0.002560383202358865,1.0,-0.001204413757835976,0.577324682511577
Q1+Q2+S4,3,0.5,0.5600145361480812,-0.0016873357195542615,-0.007516388541735974,0.5766944765764336,0.0009604221653379819,0.003908899668002276,0.01186088024646006,0.0604734904450602,0.9782116712469272,0.5780497103349549,-0.0003776424650451249,0.5737622689903725,-0.004182706709627504,0.5767336054325471,-0.001569759767452883,0.5802267329798231,0.0019230629362488871,0.5730452897223901,0.005514365032572965,0.5750937223856092,0.013189905175683636,-0.002063598711257067,1.0,-0.0011299380252547397,0.5773254720845683
Q1+S1+S2+S4,4,0.25,0.5598035122896319,-0.00189835957800355,-0.007727412400185263,0.5768133661524187,0.0010793117413231412,0.002423694807527249,0.007346619410254341,0.0604734904450602,0.9778216310848258,0.5780578224984634,-0.0003695303015366358,0.573301103149506,-0.004643872550494033,0.5764225975084781,-0.0018807676915219007,0.5805422655343455,0.0022385954907713224,0.5735427839145062,0.006011859224689053,0.5758270568847749,0.01392323967484932,-0.0028787276856104965,1.0,-0.00164670104645126,0.5773255635685023
Q2+Q3+S1+S2+S3+S4,6,0.75,0.5551946825274451,-0.006507189340190345,-0.012336242162372058,0.5761521443031112,0.0004180898920156384,0.010701730952231783,0.02639827968992101,0.0586886377230511,0.9770209739779643,0.5779173114595969,-0.0005100413404031112,0.5751912693706622,-0.0027537063293378017,0.5767917683170771,-0.0015115968829229054,0.5794766574929795,0.001172987449405305,0.570552015210415,0.0030210905205978467,0.5677191740856444,0.00581535687571888,-0.009208406524683632,1.0,-0.007251256249862559,0.5773268398713383
Q1+Q2+Q3+S4,4,0.25,0.5596756870044535,-0.002026184863181957,-0.00785523768536367,0.5767892417701979,0.001055187359102261,0.0027408627933247286,0.007452938961748557,0.0604734904450602,0.9782116712469272,0.577926791284442,-0.0005005615155579957,0.5731854242888709,-0.004759551411129159,0.5762248458711655,-0.002078519328834516,0.5806859526603309,0.002382282616756659,0.5738584631381615,0.0063275384483443275,0.5757011426262221,0.013797325416296524,-0.0024009907311519224,1.0,-0.0016651620295620173,0.5773271248893059
Q1+Q2+S1+S2+S3,5,0.75,0.5572269786197191,-0.004474893247916278,-0.010303946070097991,0.576304886356355,0.0005708319452594202,0.008798586801200249,0.023360591990111094,0.07496488032957017,0.9770209739779643,0.5777812139028091,-0.0006461388971908955,0.5748192109330904,-0.0031257647669096222,0.5769280446789408,-0.0013753205210592645,0.5788276294295328,0.0005239593859586167,0.5701453847424311,0.0026144600526140094,0.5698458459692906,0.007942028759365005,-0.006524585897178192,1.0,-0.003096983448798163,0.5773274530227899
Q1+Q2+S1+S2+S4,5,0.75,0.5575794436938616,-0.00412242817377384,-0.009951480995955553,0.5763153939756814,0.0005813395645858366,0.008674685907381895,0.022260938212474702,0.0604734904450602,0.9770209739779643,0.5788274561475067,0.0004001033475067306,0.5758304959526375,-0.002114479747362563,0.5780533205077076,-0.0002500446922923949,0.5791371341680803,0.0008334641245061336,0.5703785074459646,0.002847582756147493,0.5701935512260117,0.008289734016086125,-0.006197091809489866,1.0,-0.0031439609796445334,0.577328197457566
S2+S3+S4,3,0.75,0.558543829887588,-0.0031580419800474324,-0.008987094802229145,0.5765258059566768,0.0007917515455811985,0.006046424167692851,0.020616798375754464,0.0586886377230511,0.9782116712469272,0.5773968547170394,-0.0010304980829606292,0.5738125748880236,-0.004132400811976411,0.5762793029005194,-0.0020240622994806,0.5803960568920735,0.002092386848499328,0.5725729481569468,0.005042023467129675,0.5737138988990845,0.01181008168915898,-0.004610247786415667,1.0,-0.0037939449760179267,0.5773283862598414
Q2+Q3+S1+S2+S3,5,0.5,0.5572304654163266,-0.004471406451308835,-0.010300459273490548,0.5765486453706908,0.0008145909595952405,0.0057794137176504605,0.01568955848489097,0.0586886377230511,0.9774247698198568,0.5776617921232371,-0.0007655606767629219,0.5735380341888026,-0.004406941511197471,0.5759918431057496,-0.002311522094250451,0.5800427866927903,0.0017391166492161103,0.5724021265034024,0.004871201813585246,0.5720939273238814,0.010190110113955875,-0.006354105390677572,1.0,-0.005457966349670884,0.5773302344823547
Q1+S1+S2,3,0.5,0.5592230229915817,-0.002478848876053763,-0.008307901698235476,0.5767291019270484,0.0009950475159528072,0.0035238608609417343,0.01201828179600608,0.0604734904450602,0.9774247698198568,0.5782626492044142,-0.00016470359558584668,0.5738227166635843,-0.004122259036415721,0.576743887980903,-0.001559477219096994,0.5801760950167695,0.0018724249731952858,0.5727578776476793,0.00522695295786213,0.5745167984253445,0.012612981215418984,-0.003863916813278717,1.0,-0.0011638062776760938,0.5773302498921308
Q1+Q2+S1+S2+S3,5,0.25,0.559605605476406,-0.0020962663912293955,-0.007925319213411108,0.5767785887033827,0.0010445342922871248,0.002923095353982593,0.007743778938926159,0.06370768456560498,0.9778216310848258,0.5777016440557632,-0.0007257087442368304,0.5730295264009895,-0.004915449299010555,0.5760841706218363,-0.0022191945781637745,0.5802438591192348,0.0019401890756606255,0.5732182360108247,0.0056873113210075266,0.5753270183619063,0.013423201151980702,-0.003148230067600455,1.0,-0.0017907029979205014,0.5773320318118528
Q2+Q3+S1+S2+S4,5,0.5,0.5574747541534133,-0.004227117714222128,-0.010056170536403841,0.5765579257668408,0.0008238713557452426,0.005686182475407983,0.01487025834163058,0.0586886377230511,0.9774247698198568,0.5783734555276209,-5.389727237914421e-05,0.5742185238224222,-0.0037264518775778077,0.5767525200318007,-0.0015508451681993662,0.5802907223016696,0.0019870522580953676,0.5725984491899246,0.005067524500107501,0.5723569947631602,0.010453177553234605,-0.0060862961052982195,1.0,-0.0038685964653687455,0.577332511853318
Q1+S2+S3,3,0.25,0.5602529958211964,-0.0014488760464390626,-0.0072779288686207755,0.576839264925309,0.0011052105142134172,0.002170263837883811,0.0072528157255202985,0.06370768456560498,0.9782116712469272,0.5775853928688074,-0.0008419599311926262,0.5727973056453802,-0.005147670054619802,0.5759277244153721,-0.0023756407846279304,0.5806328530964078,0.0023291830528335833,0.5738438733933108,0.006312948703493637,0.5764553460598807,0.014551528849955142,-0.002004879724178732,1.0,-0.0014030080117061194,0.5773325939376508
Q1+Q3+S1+S2,4,0.25,0.5592416647752595,-0.0024602070923759323,-0.008289259914557645,0.5768091731400231,0.0010751187289275155,0.002549888000411695,0.008030792417084428,0.0604734904450602,0.9778216310848258,0.5780288673009213,-0.00039848549907872677,0.5732133760088497,-0.004731599691150334,0.5762271575950234,-0.002076207604976621,0.5806533559019788,0.00234968585840456,0.5737059761132804,0.006175051423463307,0.5754125668173118,0.013508749607386239,-0.0034126145552921816,1.0,-0.002447317311892072,0.5773329416222961
Q1+Q2+S1+S2+S4,5,0.25,0.5597313767195342,-0.0019704951481012145,-0.007799547970282927,0.5767847116759438,0.0010506572648482093,0.002870981974257301,0.007346619410254341,0.0604734904450602,0.9778216310848258,0.5780646719291125,-0.00036268087088753287,0.5733727692664372,-0.00457220643356282,0.5764696984602374,-0.001833666739762596,0.5803880331952023,0.002084363151628077,0.5733365330568683,0.005805608367051129,0.575474712368436,0.013570895158510399,-0.002988837596393526,1.0,-0.001838668687950018,0.5773344741895816
Q1+Q2+Q3+S1,4,0.5,0.5580990951360613,-0.0036027767315741643,-0.009431829553755877,0.576632884505871,0.0008988300947754269,0.00476900537599911,0.013408940001854908,0.0604734904450602,0.9774247698198568,0.578218227328353,-0.00020912547164697592,0.5739110928080026,-0.0040338828919974645,0.5765653129044611,-0.0017380522955389166,0.5800243005513636,0.0017206305077893669,0.5725891294087234,0.005058204718906278,0.5727585773214711,0.010854760111545514,-0.004691609514487716,1.0,-0.0037409733050876026,0.5773344925671647
S1+S2+S3+S4,4,0.75,0.5573216510584633,-0.004380220809172108,-0.010209273631353821,0.5764572177971056,0.0007231633860099729,0.006964849930283414,0.021345695776700008,0.0586886377230511,0.9770209739779643,0.5777439637325238,-0.0006833890674762255,0.5743113243450139,-0.003633651354986167,0.5766234593188259,-0.0016799058811741707,0.5797682563807247,0.0014645863371505197,0.5714198498778286,0.0038889251880114273,0.5714685510542229,0.009564733844297346,-0.006750051163884399,1.0,-0.004543907901252475,0.5773344936366364
Q1+S2+S4,3,0.25,0.5603787670643244,-0.0013231048033109927,-0.0071521576254927055,0.5768453878978702,0.0011113334867746127,0.002118150458158518,0.007026107828605357,0.0604734904450602,0.9782116712469272,0.5779484207421566,-0.00047893205784343973,0.573140548510828,-0.004804427189172067,0.5763132522537734,-0.001990112946226641,0.5807770271723752,0.0024733571288010348,0.5739621704393545,0.006431245749537351,0.5766030400664103,0.014699222856484728,-0.001845487252971803,1.0,-0.0013251237063628407,0.5773350363153796
Q1+Q3,2,0.75,0.558565408417656,-0.003136463449979421,-0.008965516272161134,0.5766222947853069,0.0008882403742113132,0.004909300233024718,0.01880361623006386,0.0604734904450602,0.9782116712469272,0.5781305372000619,-0.000296815599938105,0.5740921725360201,-0.0038528031639799565,0.5765342106068564,-0.0017691545931436403,0.580615276226204,0.0023116061826298218,0.5732653122295995,0.005734387539782393,0.5734490727231281,0.011545255513202513,-0.0034347525373715215,1.0,-0.0019156750089750485,0.5773352849021622
Q2+Q3+S2+S3,4,0.5,0.5582123996153053,-0.0034894722523300947,-0.009318525074511808,0.5766035262866287,0.000869471875533101,0.005167713387511929,0.01484336503732299,0.0586886377230511,0.9782116712469272,0.5774366899176212,-0.0009906628823788122,0.5732112324447053,-0.004733743255294742,0.5757677864671518,-0.002535578732848265,0.5804735364209099,0.0021698663773357385,0.5731940595178885,0.005663134828071348,0.5736205982281032,0.011716781018177636,-0.004613001267213271,1.0,-0.002222597060366094,0.5773376655942631
Q1+S2,2,0.5,0.5602049571905604,-0.001496914677075023,-0.007325967499256736,0.5767839828429862,0.0010499284318905566,0.002912160530803202,0.01072288815859438,0.0604734904450602,0.9782116712469272,0.5780375469987982,-0.00038980580120184793,0.5734959149194871,-0.004449060780512881,0.5765198313423053,-0.0017835338576946969,0.5806068447448891,0.002303174701314914,0.5735498106621653,0.00601888597234812,0.5760434693295662,0.014139652119640633,-0.0021228126898144295,1.0,-0.0009487220030378607,0.5773376810040391
Q2+Q3+S2+S4,4,0.5,0.5584566883523919,-0.0032451835152434994,-0.009074236337425212,0.5766128066827786,0.0008787522716829921,0.005074482145269452,0.014418011333571625,0.0586886377230511,0.9782116712469272,0.5781483533220049,-0.00027899947799514546,0.5738917220783251,-0.004053253621674968,0.5765284633932029,-0.00177490180679718,0.5807214720297892,0.0024178019862149958,0.5733903822044106,0.005859457514593491,0.5738836656673819,0.011979848457456366,-0.004345191981833932,1.0,-0.0027690086197962316,0.5773399429652263
Q1+Q3+S1,3,0.75,0.5573432295885314,-0.004358642279103986,-0.010187695101285699,0.5765537066257356,0.0008196522146399765,0.005827725995615281,0.02007610537053192,0.0604734904450602,0.9770209739779643,0.5784776462155463,5.0293415546298625e-05,0.5745909219930103,-0.0033540537069897125,0.5768783670251628,-0.001424998174837211,0.579987475714855,0.0016838056712807914,0.5721122139504814,0.004581289260664256,0.5712037248782664,0.009299907668340879,-0.005574555914840254,1.0,-0.004192190497297021,0.5773413922789571
Q1+Q2+S2+S3,4,0.25,0.5601808602510986,-0.0015210116165368381,-0.007350064438718551,0.5768106104488342,0.0010765560377385963,0.0026175510046138628,0.0072528157255202985,0.06370768456560498,0.9782116712469272,0.5775922422994564,-0.0008351105005436343,0.5728689717623116,-0.005076003937688478,0.5759748253671313,-0.0023285398328687368,0.5804786207572646,0.002174950713690449,0.573637622535673,0.006106697845855824,0.5761030015435417,0.01419918433361611,-0.0021149896349617614,1.0,-0.0014222187727404023,0.5773415045587302
Q1+Q2+Q3+S1+S2,5,0.25,0.5591695292051616,-0.002532342662473819,-0.008361395484655532,0.5767805186635483,0.0010464642524526946,0.0029971751671417474,0.008030792417084428,0.0604734904450602,0.9778216310848258,0.5780357167315704,-0.00039163606842962384,0.573285042125781,-0.004659933574219011,0.5762742585467827,-0.0020291066532173163,0.5804991235628354,0.0021954535192612035,0.5734997252556425,0.005968800565825383,0.5750602223009729,0.013156405091047318,-0.003522724466075211,1.0,-0.0026392849533908302,0.5773418522433756
Q1+Q2+Q3,3,0.5,0.55908102933504,-0.0026208425325954243,-0.008449895354777137,0.5766877654218089,0.0009537110107132873,0.004157305045860579,0.012942874098790786,0.0604734904450602,0.9782116712469272,0.5779931251227372,-0.00043422767726286615,0.5735842910639054,-0.004360684636094625,0.5763412562658634,-0.0019621089341366194,0.5804550502794832,0.002151380235908995,0.5733810624232094,0.005850137733392269,0.5742852482256927,0.012381431015767164,-0.002950505391023428,1.0,-0.0012658278691847213,0.5773419236790733
Q1+Q3+S2,3,0.25,0.559816919549952,-0.001884952317683375,-0.007714005139865088,0.5768411948854747,0.001107140474379098,0.002244343651042965,0.00773915040020886,0.0604734904450602,0.9782116712469272,0.5779194655446145,-0.0005078872553855307,0.5730528213701717,-0.004892154329828369,0.5761178123403186,-0.002185552859681472,0.5808881175400085,0.0025844474964342723,0.5741253626381287,0.0065944379483116045,0.5761885499989472,0.014284732789021648,-0.002379374122653516,1.0,-0.0017600647420427107,0.5773424143691738
Q3+S1+S3+S4,4,0.25,0.559072302931149,-0.0026295689364864705,-0.008458621758668183,0.5768222164298185,0.0010881620187228602,0.0024890767315366657,0.007702598823938968,0.0586886377230511,0.9778216310848258,0.5776727172141477,-0.0007546355858523146,0.5728444365486172,-0.005100539151382866,0.5758583641316477,-0.002445001068352326,0.5806403220939033,0.002336652050329069,0.5737678746557925,0.006236949965975347,0.5753467908290233,0.013442973619097742,-0.003545305846255717,1.0,-0.002886525765480763,0.5773431646076529
Q1+Q2+S2+S4,4,0.25,0.5603066314942267,-0.0013952403734087682,-0.007224293195590481,0.5768167334213955,0.0010826790102999029,0.00256543762488857,0.007044001327796367,0.0604734904450602,0.9782116712469272,0.5779552701728058,-0.0004720826271942258,0.5732122146277593,-0.004732761072240743,0.5763603532055326,-0.0019430119944674473,0.580622794833232,0.0023191247896577893,0.5737559195817166,0.006224994891899427,0.5762506955500714,0.014346878340145808,-0.0019555971637548325,1.0,-0.0013374330670152812,0.5773439469364593
S1+S3+S4,3,0.5,0.5589165447721101,-0.0027853270955253695,-0.008614379917707082,0.5767521924754648,0.001018138064369234,0.00339315625461541,0.011338424844263404,0.0586886377230511,0.9774247698198568,0.5775503802736384,-0.0008769725263616523,0.5730811792110283,-0.004863796488971728,0.5760052991590192,-0.0022980660409808173,0.5801950117496533,0.001891341706079075,0.5729289625862051,0.0053980378963879305,0.5744147776873381,0.012510960477412514,-0.004101818373324739,1.0,-0.0027362329139120067,0.5773460426170186
Q1+Q2+Q3+S2,4,0.75,0.5576784220919183,-0.004023449775717114,-0.009852502597898827,0.5763760084249099,0.0006419540138142832,0.00812308112833394,0.023374543289004644,0.0604734904450602,0.9782116712469272,0.5783969336678558,-3.0419132144188232e-05,0.5750611372548234,-0.0028838384451765897,0.5771186088017649,-0.0011847563982351206,0.5801013723512974,0.001797702307723248,0.5720354074327467,0.004504482742929583,0.5712623937364898,0.009358576526564244,-0.005128442907609984,1.0,-0.0029724249239013734,0.5773488050411969
Q1+Q2+Q3+S2,4,0.25,0.5597447839798543,-0.0019570878877811504,-0.007786140709962863,0.5768125404089998,0.001078485997904166,0.002691630817773017,0.00773915040020886,0.0604734904450602,0.9782116712469272,0.5779263149752635,-0.0005010378247365388,0.5731244874871031,-0.004820488212896934,0.5761649132920779,-0.0021384519079221675,0.5807338852008651,0.002430215157290916,0.5739191117804908,0.00638818709067368,0.5758362054826082,0.013932388272682616,-0.0024894840334365315,1.0,-0.0015884943977767518,0.5773513249902531
Q2+Q3+S1+S3+S4,5,0.25,0.5590001673610513,-0.002701704506584135,-0.008530757328765848,0.5767935619533436,0.0010595075422480393,0.0029363638982667175,0.007702598823938968,0.0586886377230511,0.9778216310848258,0.5776795666447967,-0.0007477861552033227,0.5729161026655485,-0.005028873034451542,0.575905465083407,-0.0023979001165930214,0.5804860897547599,0.0021824197111857124,0.5735616237981547,0.006030699108337534,0.5749944463126843,0.01309062910275871,-0.003655415757038774,1.0,-0.0029836241007095143,0.5773520752287323
Q3+S3+S4,3,0.25,0.5596475577058415,-0.002054314161793913,-0.007883366983975626,0.5768542381752699,0.0011201837641743317,0.002183532382167935,0.007237281801928398,0.0586886377230511,0.9782116712469272,0.5775633154578409,-0.0008640373421591185,0.5726838819099391,-0.0052610937900609,0.5757490188769429,-0.0025543463230571772,0.5808750837319331,0.0025714136883588923,0.5741872611806409,0.0066563364908237554,0.5761227740106586,0.01421895680073304,-0.0025120654136170373,1.0,-0.0016629588787159255,0.5773526373545304
S3+S4,2,0.5,0.5598984789710888,-0.0018033928965466295,-0.007632445718728342,0.5768070733914026,0.0010730189803069834,0.0027814559244768782,0.010546726790310004,0.0586886377230511,0.9782116712469272,0.5773252780680224,-0.0011020747319776536,0.5727543774669311,-0.005190598233068888,0.5757812425204213,-0.002522122679578742,0.5806257614777729,0.002322091434198703,0.573720895600691,0.00618997091087381,0.5759414485915598,0.014037631381634275,-0.00236071424986041,1.0,-0.001629084246893231,0.577353473728927
Q1+Q2+Q3+S1+S2,5,0.75,0.5564562432627937,-0.005245628604841679,-0.011074681427023392,0.5763074202653385,0.0005733658542429465,0.009041506890924504,0.024145274698962837,0.0604734904450602,0.9770209739779643,0.5787440426833402,0.0003166898833402154,0.5755598867118137,-0.0023850889881863457,0.5774627652200712,-0.0008405999799288022,0.5794735718399486,0.0011699017963744396,0.5708823091536286,0.0033513844638114465,0.5690170458916282,0.00711322868170261,-0.007268246285078633,1.0,-0.005277470921186356,0.5773549124179918
