scenario_id,feature_view,dropped_public,train_rows,feature_count,gated_count,top_variant,top_family,top_origin,top_file,top_score,generated_gated_count,train_spearman_ridge_10,train_spearman_ridge_1,train_spearman_knn3,train_spearman_extratrees,e365_rank,e365_score,top_beats_e365,top_is_e365,best_generated_variant,best_generated_family,best_generated_rank,best_generated_score
anatomy__drop_submission_e267_humansocial_tail_balanced_,anatomy,submission_e267_humansocial_tail_balanced_2936100f.csv,12,18,188,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,5.823824257425742,10,0.9440559440559443,0.9790209790209792,1.0,0.9842396880153765,5.0,5.49792698019802,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,5.823824257425742
anatomy__drop_submission_e323_5508f966_uploadsafe_csv,anatomy,submission_e323_5508f966_uploadsafe.csv,12,18,188,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,5.759096534653465,10,0.8881118881118882,0.8811188811188813,1.0,0.9772344233319931,5.0,5.464944306930693,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,5.759096534653465
bad_good__none,bad_good,none,13,50,188,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.603465346534653,10,0.9780219780219779,0.9780219780219779,1.0,0.9821192234671022,14.0,5.085550742574258,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.603465346534653
bad_good__drop_submission_hybrid_0p578_logit_after_subjec,bad_good,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,12,50,188,e367_null_source_switch_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_source_switch_random_validity_9c61acf7.csv,6.350587871287129,10,0.965034965034965,0.9720279720279721,1.0,0.9860139860139862,7.0,5.183508663366337,True,False,e367_null_source_switch_random_validity,null_public_rowmask_gate,1.0,6.350587871287129
bad_good__drop_submission_hybrid_0p567_foldsafe_stage2_q1,bad_good,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,12,50,188,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.5816831683168315,10,0.9860139860139862,0.9860139860139862,1.0,0.99124495269876,56.0,4.65881806930693,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.5816831683168315
bad_good__drop_submission_ordinal_q_constraints_ambnext_Q,bad_good,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,12,50,188,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.607920792079208,10,0.9370629370629372,0.9720279720279721,1.0,0.9860139860139862,12.0,5.395699257425743,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.607920792079208
bad_good__drop_submission_mixmin_0c916bb4_csv,bad_good,submission_mixmin_0c916bb4.csv,12,50,188,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.6056930693069305,10,0.9930069930069931,0.9930069930069931,1.0,0.9842396880153765,12.0,5.342667079207922,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.6056930693069305
bad_good__drop_submission_e72_topabs50_q2s3_gate_4e48cba2,bad_good,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,12,50,188,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.608353960396039,10,0.9720279720279721,0.9790209790209792,1.0,0.9772344233319931,6.0,6.085488861386139,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.608353960396039
bad_good__drop_submission_e95_hardtail_541e3973_csv,bad_good,submission_e95_hardtail_541e3973.csv,12,50,188,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.606559405940594,10,0.9860139860139862,0.9930069930069931,1.0,0.9842396880153765,12.0,5.382704207920793,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.606559405940594
bad_good__drop_submission_e101_q2s3tail_177569bc_csv,bad_good,submission_e101_q2s3tail_177569bc.csv,12,50,188,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.607487623762376,10,0.9930069930069931,0.9930069930069931,1.0,0.9842396880153765,12.0,5.339139851485149,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.607487623762376
bad_good__drop_submission_e176_abl_q2_to0p75_91e49725_csv,bad_good,submission_e176_abl_q2_to0p75_91e49725.csv,12,50,188,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.608601485148514,10,0.9720279720279721,0.9720279720279721,1.0,0.9772344233319931,12.0,5.360241336633664,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.608601485148514
bad_good__drop_submission_e216_maskfam_jepa_s2_rank_e154_,bad_good,submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,12,50,188,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.606373762376237,10,0.9510489510489512,0.9720279720279721,1.0,0.9772344233319931,12.0,5.615810643564357,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.606373762376237
bad_good__drop_submission_e247_featnn1_nn_smooth_sum_top3,bad_good,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,12,50,188,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.355878712871286,10,0.9860139860139862,0.9930069930069931,1.0,0.9632238939652261,30.0,4.940253712871288,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.355878712871286
bad_good__drop_submission_e256_featnn1_top50_amp_then_smo,bad_good,submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,12,50,178,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,5.497524752475247,3,0.9860139860139862,0.9930069930069931,1.0,0.99124495269876,3.0,5.199969059405941,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,5.497524752475247
bad_good__drop_submission_e267_humansocial_tail_balanced_,bad_good,submission_e267_humansocial_tail_balanced_2936100f.csv,12,50,186,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.605259900990099,10,0.9790209790209792,0.9790209790209792,1.0,0.99124495269876,12.0,5.520142326732674,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.605259900990099
bad_good__drop_submission_e323_5508f966_uploadsafe_csv,bad_good,submission_e323_5508f966_uploadsafe.csv,12,50,188,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,5.918378712871286,10,0.9930069930069931,0.9790209790209792,1.0,0.9894797752097304,16.0,5.1125928217821786,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,5.918378712871286
compact__none,compact,none,13,20,36,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.452475247524752,10,0.9835164835164836,0.9945054945054945,1.0,0.9711150865094875,5.0,6.0995358910891095,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.452475247524752
compact__drop_submission_hybrid_0p578_logit_after_subjec,compact,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,12,20,35,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.464665841584158,10,0.9790209790209792,0.9930069930069931,1.0,0.9720279720279721,5.0,6.094956683168318,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.464665841584158
compact__drop_submission_hybrid_0p567_foldsafe_stage2_q1,compact,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,12,20,75,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.297153465346534,10,0.9790209790209792,0.9790209790209792,1.0,0.9632238939652261,6.0,5.783756188118813,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.297153465346534
compact__drop_submission_ordinal_q_constraints_ambnext_Q,compact,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,12,20,38,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.4447400990099,10,0.9790209790209792,0.9930069930069931,1.0,0.9720279720279721,5.0,6.081899752475248,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.4447400990099
compact__drop_submission_mixmin_0c916bb4_csv,compact,submission_mixmin_0c916bb4.csv,12,20,72,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.440965346534653,10,0.9860139860139862,1.0,1.0,0.99124495269876,5.0,6.084808168316833,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.440965346534653
compact__drop_submission_e72_topabs50_q2s3_gate_4e48cba2,compact,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,12,20,38,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.435457920792079,10,0.965034965034965,0.9930069930069931,1.0,0.9702291586486097,5.0,6.074659653465346,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.435457920792079
compact__drop_submission_e95_hardtail_541e3973_csv,compact,submission_e95_hardtail_541e3973.csv,12,20,38,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.448019801980197,10,0.9790209790209792,0.9930069930069931,1.0,0.9702291586486097,5.0,6.0921720297029704,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.448019801980197
compact__drop_submission_e101_q2s3tail_177569bc_csv,compact,submission_e101_q2s3tail_177569bc.csv,12,20,36,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.452475247524752,10,0.9790209790209792,0.9930069930069931,1.0,0.9702291586486097,5.0,6.098855198019802,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.452475247524752
compact__drop_submission_e176_abl_q2_to0p75_91e49725_csv,compact,submission_e176_abl_q2_to0p75_91e49725.csv,12,20,36,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.452475247524752,10,0.9860139860139862,1.0,1.0,0.9842396880153765,5.0,6.0995358910891095,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.452475247524752
compact__drop_submission_e216_maskfam_jepa_s2_rank_e154_,compact,submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,12,20,38,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.4363861386138606,10,0.9930069930069931,0.9930069930069931,1.0,0.9720279720279721,5.0,6.073855198019803,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.4363861386138606
compact__drop_submission_e247_featnn1_nn_smooth_sum_top3,compact,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,12,20,36,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.4556311881188115,10,0.9860139860139862,0.9930069930069931,1.0,0.9562186292818428,5.0,6.099969059405941,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.4556311881188115
compact__drop_submission_e256_featnn1_top50_amp_then_smo,compact,submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,12,20,39,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.441707920792078,10,0.9720279720279721,0.9930069930069931,1.0,0.9842396880153765,5.0,6.080043316831684,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.441707920792078
compact__drop_submission_e267_humansocial_tail_balanced_,compact,submission_e267_humansocial_tail_balanced_2936100f.csv,12,20,57,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.434034653465346,10,0.9860139860139862,0.9930069930069931,1.0,0.9702291586486097,5.0,6.061478960396041,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.434034653465346
compact__drop_submission_e323_5508f966_uploadsafe_csv,compact,submission_e323_5508f966_uploadsafe.csv,12,20,31,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.445606435643564,10,0.9720279720279721,0.9790209790209792,1.0,0.9702291586486097,6.0,6.085736386138615,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.445606435643564
rowmask__none,rowmask,none,13,35,23,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.596967821782178,10,0.8736263736263737,0.8736263736263737,1.0,0.7950488951876541,6.0,6.174659653465348,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.596967821782178
rowmask__drop_submission_hybrid_0p578_logit_after_subjec,rowmask,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,12,35,23,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.6006806930693065,10,0.8391608391608393,0.8881118881118882,1.0,0.7762237762237763,5.0,6.175402227722772,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.6006806930693065
rowmask__drop_submission_hybrid_0p567_foldsafe_stage2_q1,rowmask,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,12,35,15,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.599195544554455,10,0.8391608391608393,0.9160839160839163,1.0,0.795097541564023,5.0,6.179610148514852,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.599195544554455
rowmask__drop_submission_ordinal_q_constraints_ambnext_Q,rowmask,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,12,35,24,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.598514851485148,10,0.8601398601398602,0.8741258741258742,1.0,0.7202797202797203,5.0,6.171875,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.598514851485148
rowmask__drop_submission_mixmin_0c916bb4_csv,rowmask,submission_mixmin_0c916bb4.csv,12,35,19,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.596534653465346,10,0.9230769230769231,0.9370629370629372,1.0,0.8371291296643238,6.0,6.176021039603961,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.596534653465346
rowmask__drop_submission_e72_topabs50_q2s3_gate_4e48cba2,rowmask,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,12,35,24,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.599133663366336,10,0.8951048951048951,0.9090909090909092,1.0,0.8041958041958043,6.0,6.1518873762376245,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.599133663366336
rowmask__drop_submission_e95_hardtail_541e3973_csv,rowmask,submission_e95_hardtail_541e3973.csv,12,35,24,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.5997524752475245,10,0.9300699300699302,0.965034965034965,1.0,0.8581449237144743,5.0,6.179795792079208,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.5997524752475245
rowmask__drop_submission_e101_q2s3tail_177569bc_csv,rowmask,submission_e101_q2s3tail_177569bc.csv,12,35,23,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.5997524752475245,10,0.9160839160839163,0.9440559440559443,1.0,0.8371291296643238,6.0,6.1741646039603975,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.5997524752475245
rowmask__drop_submission_e176_abl_q2_to0p75_91e49725_csv,rowmask,submission_e176_abl_q2_to0p75_91e49725.csv,12,35,22,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.605198019801979,10,0.9090909090909092,0.9370629370629372,1.0,0.8581449237144743,6.0,6.1678527227722775,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.605198019801979
rowmask__drop_submission_e216_maskfam_jepa_s2_rank_e154_,rowmask,submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,12,35,24,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.59839108910891,10,0.8391608391608393,0.8671328671328673,1.0,0.8301238649809404,6.0,6.158199257425743,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.59839108910891
rowmask__drop_submission_e247_featnn1_nn_smooth_sum_top3,rowmask,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,12,35,18,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.588056930693068,10,0.9160839160839163,0.8881118881118882,1.0,0.9352028352316922,5.0,6.183384900990099,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.588056930693068
rowmask__drop_submission_e256_featnn1_top50_amp_then_smo,rowmask,submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,12,35,30,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.5420173267326724,10,0.9510489510489512,0.9370629370629372,1.0,0.8721554530812411,6.0,6.145266089108912,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.5420173267326724
rowmask__drop_submission_e267_humansocial_tail_balanced_,rowmask,submission_e267_humansocial_tail_balanced_2936100f.csv,12,35,30,e367_direct_validboost_baddamp_amp0.97,diagnostic_direct_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_direct_validboost_baddamp_amp0_97_05227c33.csv,6.3126856435643575,10,0.8461538461538463,0.8881118881118882,1.0,0.80910807093079,6.0,6.057951732673269,True,False,e367_direct_validboost_baddamp_amp0.97,diagnostic_direct_public_rowmask_gate,1.0,6.3126856435643575
rowmask__drop_submission_e323_5508f966_uploadsafe_csv,rowmask,submission_e323_5508f966_uploadsafe.csv,12,35,16,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,e367_generated,analysis_outputs/submission_e367_publicrowmask_e367_null_validboost_baddamp_random_validity_f634f0b3.csv,6.6017326732673265,10,0.8461538461538463,0.8881118881118882,1.0,0.7530659534637223,6.0,6.170018564356436,True,False,e367_null_validboost_baddamp_random_validity,null_public_rowmask_gate,1.0,6.6017326732673265
